trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_id,liquidation,block_rfq_id,combo_trade_id,unix_sec
3664,367827465,1747872906011,1,0.0004,0.00021417,91.47,BTC-30MAY25-80000-P,109965.28,buy,0.1,0.1,,,,,,,1747872906.011
3665,367827466,1747872906011,0,0.0006,0.00021417,96.52,BTC-30MAY25-80000-P,109965.28,buy,0.1,0.1,,,,,,,1747872906.011
3666,367874112,1747881468591,2,0.0003,0.00024808,90.77,BTC-30MAY25-80000-P,110851.99,buy,0.1,0.1,,,,,,,1747881468.591
3667,367879378,1747882046593,3,0.0003,0.00030417,89.89,BTC-30MAY25-80000-P,110450.63,buy,0.1,0.1,,,,,,,1747882046.593
3668,367893778,1747884904895,3,0.0003,0.0002734,91.07,BTC-30MAY25-80000-P,110911.96,buy,0.1,0.1,,,,,,,1747884904.895
3669,367909664,1747886323110,3,0.0003,0.00028143,93.07,BTC-30MAY25-80000-P,111794.5,buy,0.1,0.1,,,,,,,1747886323.11
3670,367909858,1747886334839,3,0.0003,0.00028172,93.08,BTC-30MAY25-80000-P,111801.67,buy,0.1,0.1,,,,,,,1747886334.839
3672,367946264,1747892994613,3,0.0003,0.0001944,92.63,BTC-30MAY25-80000-P,111423.12,buy,1.0,1.0,,,,,,,1747892994.613
3671,367946263,1747892994613,3,0.0003,0.0001944,92.63,BTC-30MAY25-80000-P,111423.12,buy,0.1,0.1,,,,,,,1747892994.613
3673,367960835,1747895310351,3,0.0003,0.00022316,91.52,BTC-30MAY25-80000-P,110857.27,buy,0.1,0.1,,,,,,,1747895310.351
3674,367963443,1747895616252,3,0.0003,0.00023124,91.19,BTC-30MAY25-80000-P,110702.69,buy,0.1,0.1,,,,,,,1747895616.252
3675,367978089,1747898966456,3,0.0003,0.0002149,91.32,BTC-30MAY25-80000-P,110649.11,buy,0.1,0.1,,,,,,,1747898966.456
3676,367979838,1747899367582,3,0.0003,0.00021506,91.82,BTC-30MAY25-80000-P,110856.7,buy,0.1,0.1,,,,,,,1747899367.582
3677,367991903,1747902124976,3,0.0003,0.00023012,92.53,BTC-30MAY25-80000-P,111068.12,buy,0.1,0.1,,,,,,,1747902124.976
3678,367993043,1747902520225,3,0.0003,0.00024081,92.01,BTC-30MAY25-80000-P,110836.93,buy,0.1,0.1,,,,,,,1747902520.225
3679,367994495,1747902838236,3,0.0003,0.00024961,91.39,BTC-30MAY25-80000-P,110560.16,buy,0.1,0.1,,,,,,,1747902838.236
3680,367995331,1747903158533,3,0.0003,0.00025655,91.44,BTC-30MAY25-80000-P,110584.9,buy,0.1,0.1,,,,,,,1747903158.533
3681,367995972,1747903458583,3,0.0003,0.00025471,91.36,BTC-30MAY25-80000-P,110531.09,buy,0.1,0.1,,,,,,,1747903458.583
3682,367996554,1747903758612,3,0.0003,0.00024005,91.52,BTC-30MAY25-80000-P,110586.63,buy,0.1,0.1,,,,,,,1747903758.612
3683,367997517,1747904058673,3,0.0003,0.00023843,91.1,BTC-30MAY25-80000-P,110405.98,buy,0.1,0.1,,,,,,,1747904058.673
3684,368164599,1747965889716,2,0.0002,0.00017446,93.56,BTC-30MAY25-80000-P,111453.52,buy,0.1,0.1,,,,,,,1747965889.716
3685,368167924,1747967977449,3,0.0002,0.00018034,93.74,BTC-30MAY25-80000-P,111456.88,buy,0.1,0.1,,,,,,,1747967977.449
3686,368169002,1747968294524,3,0.0002,0.00018403,93.4,BTC-30MAY25-80000-P,111288.34,buy,0.1,0.1,,,,,,,1747968294.524
3687,368175505,1747973911995,3,0.0002,0.00018194,92.92,BTC-30MAY25-80000-P,110932.35,buy,0.1,0.1,,,,,,,1747973911.995
3688,368175730,1747974212047,3,0.0002,0.00018197,92.89,BTC-30MAY25-80000-P,110892.87,buy,0.1,0.1,,,,,,,1747974212.047
3689,368179562,1747974820131,3,0.0002,0.00018513,92.32,BTC-30MAY25-80000-P,110650.29,buy,0.1,0.1,,,,,,,1747974820.131
3690,368180499,1747975138925,3,0.0002,0.00018305,92.31,BTC-30MAY25-80000-P,110619.23,buy,0.1,0.1,,,,,,,1747975138.925
3691,368186686,1747980930984,3,0.0002,0.0001867,92.44,BTC-30MAY25-80000-P,110483.69,buy,0.1,0.1,,,,,,,1747980930.984
3692,368187383,1747981231025,3,0.0002,0.00018032,92.65,BTC-30MAY25-80000-P,110553.56,buy,0.1,0.1,,,,,,,1747981231.025
3693,368188984,1747981846303,3,0.0002,0.00017729,92.9,BTC-30MAY25-80000-P,110627.1,buy,0.1,0.1,,,,,,,1747981846.303
3694,368194528,1747984930248,3,0.0002,0.00018479,93.45,BTC-30MAY25-80000-P,110774.82,buy,0.1,0.1,,,,,,,1747984930.248
3697,368194550,1747984953192,1,0.0003,0.0001854,97.93,BTC-30MAY25-80000-P,110762.73,buy,0.1,0.1,,,,,,,1747984953.192
3696,368194549,1747984953192,1,0.0003,0.0001854,97.93,BTC-30MAY25-80000-P,110762.73,buy,20.0,20.0,,,,,,,1747984953.192
3695,368194548,1747984953192,0,0.0003,0.0001854,97.93,BTC-30MAY25-80000-P,110762.73,buy,0.8,0.8,,,,,,,1747984953.192
3698,368194574,1747984980672,1,0.0003,0.00018422,97.98,BTC-30MAY25-80000-P,110781.62,buy,0.1,0.1,,,,,,,1747984980.672
3699,368194600,1747985008792,1,0.0003,0.00018409,97.97,BTC-30MAY25-80000-P,110777.73,buy,0.1,0.1,,,,,,,1747985008.792
3700,368194601,1747985008796,1,0.0003,0.00018409,97.97,BTC-30MAY25-80000-P,110777.73,sell,9.8,9.8,,,,,,,1747985008.796
3701,368194630,1747985040291,0,0.0004,0.000201,101.53,BTC-30MAY25-80000-P,110778.48,buy,30.0,30.0,,,,,,,1747985040.291
3702,368194631,1747985040291,1,0.0004,0.000201,101.53,BTC-30MAY25-80000-P,110778.48,buy,9.0,9.0,,,,,,,1747985040.291
3703,368195197,1747985340926,2,0.0002,0.00019322,93.55,BTC-30MAY25-80000-P,110790.29,buy,0.1,0.1,,,,,,,1747985340.926
3704,368196719,1747985920632,3,0.0002,0.00018365,93.39,BTC-30MAY25-80000-P,110731.18,buy,0.1,0.1,,,,,,,1747985920.632
3705,368209280,1747988851490,3,0.0002,0.00014138,93.79,BTC-30MAY25-80000-P,110846.63,buy,5.0,5.0,,,,,,,1747988851.49
3706,368217752,1747992754895,2,0.0001,0.00016086,88.21,BTC-30MAY25-80000-P,111209.04,sell,1.0,1.0,,,,,,,1747992754.895
3707,368240867,1748001111517,0,0.0002,0.00019848,91.37,BTC-30MAY25-80000-P,109444.73,buy,0.3,0.3,,,,,,,1748001111.517
3708,368243448,1748001207713,0,0.0003,0.00018793,95.63,BTC-30MAY25-80000-P,109367.58,buy,0.4,0.4,,,,,,,1748001207.713
3709,368351994,1748030883030,2,0.0002,0.0001497,91.49,BTC-30MAY25-80000-P,108519.48,buy,0.1,0.1,,,,,,,1748030883.03
3710,368407544,1748069822969,3,0.0002,0.00014211,93.19,BTC-30MAY25-80000-P,107913.71,buy,0.1,0.1,,,,,,,1748069822.969
3711,368410180,1748072485234,3,0.0002,0.00015573,93.88,BTC-30MAY25-80000-P,108138.52,buy,2.0,2.0,,,,,,,1748072485.234
3712,368410686,1748072615213,3,0.0002,0.00015309,93.64,BTC-30MAY25-80000-P,108055.85,buy,20.0,20.0,,,,,,,1748072615.213
3713,368420816,1748074665772,3,0.0002,0.00014512,93.04,BTC-30MAY25-80000-P,107796.74,buy,27.8,27.8,,,,,,,1748074665.772
3714,368422237,1748075840874,3,0.0002,0.00017673,93.47,BTC-30MAY25-80000-P,107898.1,buy,10.0,10.0,,,,,,,1748075840.874
3715,368443747,1748087662965,3,0.0002,0.00018312,98.27,BTC-30MAY25-80000-P,109237.51,buy,5.0,5.0,,,,,,,1748087662.965
3716,368444343,1748088025818,3,0.0002,0.00016048,98.36,BTC-30MAY25-80000-P,109257.19,buy,45.0,45.0,,,,,,,1748088025.818
3717,368454786,1748096149688,3,0.0002,0.00017463,98.12,BTC-30MAY25-80000-P,108844.76,buy,0.9,0.9,,,,,,,1748096149.688
3718,368456652,1748098813537,3,0.0002,0.00014291,98.68,BTC-30MAY25-80000-P,108987.53,buy,3.1,3.1,,,,,,,1748098813.537
3720,368456665,1748098826308,1,0.0003,0.00014398,103.43,BTC-30MAY25-80000-P,108969.86,buy,5.9,5.9,,,,,,,1748098826.308
3719,368456664,1748098826308,0,0.0003,0.00014398,103.43,BTC-30MAY25-80000-P,108969.86,buy,1.0,1.0,,,,,,,1748098826.308
3721,368531505,1748151945615,2,0.0002,0.00018364,102.0,BTC-30MAY25-80000-P,108076.47,sell,0.1,0.1,,,,,,,1748151945.615
3722,368558796,1748166198044,0,0.0003,0.0001841,104.99,BTC-30MAY25-80000-P,106900.13,buy,4.0,4.0,,,,,,,1748166198.044
3723,368590460,1748193708766,1,0.0003,0.00014523,109.8,BTC-30MAY25-80000-P,107267.99,buy,1.0,1.0,,,,,,,1748193708.766
3724,368623640,1748215150335,2,0.0001,0.00018686,104.52,BTC-30MAY25-80000-P,108868.9,sell,1.0,1.0,,,,,,,1748215150.335
3725,368623796,1748215196323,3,0.0001,0.00018732,104.48,BTC-30MAY25-80000-P,108847.2,sell,1.0,1.0,,,,,,,1748215196.323
3728,368626569,1748217753063,3,0.0001,0.0001769,105.31,BTC-30MAY25-80000-P,109012.57,sell,2.0,2.0,,,,,,,1748217753.063
3729,368626570,1748217753063,3,0.0001,0.0001769,105.31,BTC-30MAY25-80000-P,109012.57,sell,9.5,9.5,,,,,,,1748217753.063
3727,368626568,1748217753063,3,0.0001,0.0001769,105.31,BTC-30MAY25-80000-P,109012.57,sell,29.7,29.7,,,,,,,1748217753.063
3726,368626567,1748217753063,3,0.0001,0.0001769,105.31,BTC-30MAY25-80000-P,109012.57,sell,0.8,0.8,,,,,,,1748217753.063
3730,368626599,1748217765132,3,0.0001,0.00017659,105.34,BTC-30MAY25-80000-P,109019.55,sell,0.1,0.1,,,,,,,1748217765.132
3731,368629514,1748220827795,3,0.0001,0.00017355,106.78,BTC-30MAY25-80000-P,109388.29,buy,8.0,8.0,,,,,,,1748220827.795
3732,368637351,1748225313819,3,0.0001,0.00017943,107.96,BTC-30MAY25-80000-P,109576.66,sell,1.0,1.0,,,,,,,1748225313.819
3734,368674937,1748250759621,3,0.0001,0.00016624,112.7,BTC-30MAY25-80000-P,109834.22,sell,0.4,0.4,,,,,,,1748250759.621
3733,368674936,1748250759621,3,0.0001,0.00016624,112.7,BTC-30MAY25-80000-P,109834.22,sell,0.3,0.3,,,,,,,1748250759.621
3735,368674938,1748250759621,3,0.0001,0.00016624,112.7,BTC-30MAY25-80000-P,109834.22,sell,0.3,0.3,,,,,,,1748250759.621
3736,368676024,1748251507879,3,0.0001,0.00015972,113.19,BTC-30MAY25-80000-P,109971.91,sell,0.2,0.2,,,,,,,1748251507.879
3737,368684914,1748261466297,3,0.0001,0.00014497,114.33,BTC-30MAY25-80000-P,109782.47,sell,0.1,0.1,,,,,,,1748261466.297
3739,368713859,1748276309709,1,0.0002,0.00013891,126.21,BTC-30MAY25-80000-P,109834.05,buy,0.2,0.2,,,,,,,1748276309.709
3738,368713858,1748276309709,0,0.0002,0.00013891,126.21,BTC-30MAY25-80000-P,109834.05,buy,0.1,0.1,,,,,,,1748276309.709
3740,368713860,1748276309709,1,0.0002,0.00013891,126.21,BTC-30MAY25-80000-P,109834.05,buy,0.3,0.3,,,,,,,1748276309.709
3741,368725099,1748277754053,2,0.0001,0.00017078,116.89,BTC-30MAY25-80000-P,109607.29,buy,1.0,1.0,,,,,,,1748277754.053
3742,368794799,1748317889598,3,0.0001,0.00010421,122.51,BTC-30MAY25-80000-P,108943.02,sell,0.1,0.1,,,,,,,1748317889.598
3743,368836604,1748348463189,3,0.0001,6.612e-05,133.24,BTC-30MAY25-80000-P,109837.53,buy,0.1,0.1,,,,,,,1748348463.189
3744,368837251,1748349276054,3,0.0001,6.894e-05,133.17,BTC-30MAY25-80000-P,109755.21,buy,0.1,0.1,,,,,,,1748349276.054
