trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_id,block_rfq_id,combo_trade_id,unix_sec
1035,366846661,1747463113871,0,0.0002,0.00026425,73.35,BTC-30MAY25-150000-C,103421.86,sell,5.2,5.2,,,,,,1747463113.871
1036,366855312,1747472544285,1,0.0002,0.00018072,73.54,BTC-30MAY25-150000-C,103496.87,buy,0.6,0.6,,,,,,1747472544.285
1037,366855317,1747472550544,1,0.0002,0.00018071,73.54,BTC-30MAY25-150000-C,103496.35,buy,0.5,0.5,,,,,,1747472550.544
1038,366855349,1747472558565,1,0.0002,0.00018077,73.53,BTC-30MAY25-150000-C,103499.67,buy,0.5,0.5,,,,,,1747472558.565
1039,366855365,1747472571343,1,0.0002,0.00018055,73.55,BTC-30MAY25-150000-C,103491.6,buy,0.4,0.4,,,,,,1747472571.343
1040,366855387,1747472580838,1,0.0002,0.00017988,73.57,BTC-30MAY25-150000-C,103482.01,buy,0.4,0.4,,,,,,1747472580.838
1041,366855421,1747472591565,1,0.0002,0.000179,73.6,BTC-30MAY25-150000-C,103466.98,buy,0.1,0.1,,,,,,1747472591.565
1042,366855422,1747472591567,1,0.0002,0.000179,73.6,BTC-30MAY25-150000-C,103466.98,buy,0.2,0.2,,,,,,1747472591.567
1043,366855437,1747472602440,1,0.0002,0.00017955,73.59,BTC-30MAY25-150000-C,103473.58,buy,0.3,0.3,,,,,,1747472602.44
1044,366855453,1747472616695,1,0.0002,0.00017915,73.62,BTC-30MAY25-150000-C,103458.89,buy,0.3,0.3,,,,,,1747472616.695
1045,366855458,1747472622718,1,0.0002,0.00017898,73.61,BTC-30MAY25-150000-C,103462.18,buy,0.2,0.2,,,,,,1747472622.718
1046,366855471,1747472629727,1,0.0002,0.00017898,73.62,BTC-30MAY25-150000-C,103455.72,buy,0.2,0.2,,,,,,1747472629.727
1047,366855474,1747472635469,1,0.0002,0.00017861,73.62,BTC-30MAY25-150000-C,103456.05,buy,0.2,0.2,,,,,,1747472635.469
1048,366855477,1747472641222,1,0.0002,0.000179,73.6,BTC-30MAY25-150000-C,103467.04,buy,0.2,0.2,,,,,,1747472641.222
1049,366855481,1747472649980,1,0.0002,0.0001792,73.61,BTC-30MAY25-150000-C,103460.31,buy,0.2,0.2,,,,,,1747472649.98
1050,366855521,1747472668979,1,0.0002,0.00018006,73.57,BTC-30MAY25-150000-C,103484.78,buy,0.1,0.1,,,,,,1747472668.979
1051,366855523,1747472674730,1,0.0002,0.00018007,73.57,BTC-30MAY25-150000-C,103484.83,buy,0.1,0.1,,,,,,1747472674.73
1052,366855539,1747472685732,1,0.0002,0.00018028,73.56,BTC-30MAY25-150000-C,103489.63,buy,0.1,0.1,,,,,,1747472685.732
1053,366855549,1747472698413,1,0.0002,0.00018009,73.57,BTC-30MAY25-150000-C,103483.96,buy,0.1,0.1,,,,,,1747472698.413
1054,366855599,1747472729491,1,0.0002,0.00017996,73.57,BTC-30MAY25-150000-C,103484.77,buy,0.1,0.1,,,,,,1747472729.491
1055,366855610,1747472736241,1,0.0002,0.00018051,73.55,BTC-30MAY25-150000-C,103497.55,buy,0.1,0.1,,,,,,1747472736.241
1056,366855612,1747472742244,1,0.0002,0.00018061,73.54,BTC-30MAY25-150000-C,103497.72,buy,0.1,0.1,,,,,,1747472742.244
1057,366855639,1747472752998,1,0.0002,0.00018015,73.57,BTC-30MAY25-150000-C,103485.62,buy,0.1,0.1,,,,,,1747472752.998
1058,366855709,1747472763505,1,0.0002,0.00018109,73.47,BTC-30MAY25-150000-C,103540.53,buy,0.1,0.1,,,,,,1747472763.505
1060,366918117,1747535908398,1,0.0002,0.00024494,76.03,BTC-30MAY25-150000-C,103308.35,sell,5.0,5.0,,,,,,1747535908.398
1059,366918116,1747535908398,1,0.0002,0.00024494,76.03,BTC-30MAY25-150000-C,103308.35,sell,2.0,2.0,,,,,,1747535908.398
1061,366918118,1747535908398,1,0.0002,0.00024494,76.03,BTC-30MAY25-150000-C,103308.35,sell,0.8,0.8,,,,,,1747535908.398
1062,366998146,1747577766825,0,0.0003,0.00024454,78.53,BTC-30MAY25-150000-C,104615.72,buy,1.0,1.0,,,,,,1747577766.825
1063,366998147,1747577766825,1,0.0003,0.00024454,78.53,BTC-30MAY25-150000-C,104615.72,buy,5.0,5.0,,,,,,1747577766.825
1064,366998148,1747577766825,1,0.0003,0.00024454,78.53,BTC-30MAY25-150000-C,104615.72,buy,4.0,4.0,,,,,,1747577766.825
1067,367073928,1747597015297,1,0.0003,0.00033718,79.86,BTC-30MAY25-150000-C,104318.85,sell,0.1,0.1,,,,,,1747597015.297
1065,367073926,1747597015297,1,0.0003,0.00033718,79.86,BTC-30MAY25-150000-C,104318.85,sell,5.0,5.0,,,,,,1747597015.297
1066,367073927,1747597015297,1,0.0003,0.00033718,79.86,BTC-30MAY25-150000-C,104318.85,sell,0.8,0.8,,,,,,1747597015.297
1068,367073973,1747597057437,1,0.0003,0.00033309,79.94,BTC-30MAY25-150000-C,104286.45,sell,0.6,0.6,,,,,,1747597057.437
1069,367073974,1747597057437,1,0.0003,0.00033309,79.94,BTC-30MAY25-150000-C,104286.45,sell,0.1,0.1,,,,,,1747597057.437
1070,367151152,1747619154952,1,0.0003,0.00034518,79.45,BTC-30MAY25-150000-C,105008.21,sell,5.0,5.0,,,,,,1747619154.952
1071,367151153,1747619154952,1,0.0003,0.00034518,79.45,BTC-30MAY25-150000-C,105008.21,sell,0.6,0.6,,,,,,1747619154.952
1072,367151154,1747619154952,1,0.0003,0.00034518,79.45,BTC-30MAY25-150000-C,105008.21,sell,0.2,0.2,,,,,,1747619154.952
1073,367151167,1747619171773,1,0.0003,0.0003442,79.44,BTC-30MAY25-150000-C,105017.88,sell,0.5,0.5,,,,,,1747619171.773
1074,367225014,1747635861155,1,0.0003,0.00028176,84.71,BTC-30MAY25-150000-C,102729.03,sell,8.0,8.0,,,,,,1747635861.155
1075,367356910,1747678673037,1,0.0003,0.0002829,81.46,BTC-30MAY25-150000-C,105344.99,buy,0.3,0.3,,,BTC-CSR13-30MAY25-120000_150000,,367356909,1747678673.037
1076,367357543,1747678913790,1,0.0003,0.00027644,81.84,BTC-30MAY25-150000-C,105145.64,buy,0.2,0.2,,,BTC-CSR12-30MAY25-120000_150000,,367357542,1747678913.79
1077,367465252,1747745491592,2,0.0002,0.00028291,82.18,BTC-30MAY25-150000-C,104755.35,sell,0.1,0.1,,,,,,1747745491.592
1078,367465417,1747745586031,0,0.0003,0.00028736,85.71,BTC-30MAY25-150000-C,104841.36,buy,0.1,0.1,,,,,,1747745586.031
1079,367479740,1747752594049,1,0.0003,0.00029091,85.94,BTC-30MAY25-150000-C,104923.75,buy,0.1,0.1,,,,,,1747752594.049
1080,367485148,1747755308462,2,0.0002,0.00029825,81.78,BTC-30MAY25-150000-C,105231.74,sell,0.1,0.1,,,,,,1747755308.462
1081,367530774,1747770590704,0,0.0003,0.00029408,83.11,BTC-30MAY25-150000-C,106793.7,buy,0.1,0.1,,,,,,1747770590.704
1082,367542100,1747773952128,1,0.0003,0.00030182,82.93,BTC-30MAY25-150000-C,106910.63,buy,0.1,0.1,,,,,,1747773952.128
1083,367554799,1747779146553,1,0.0003,0.00030542,84.24,BTC-30MAY25-150000-C,106401.04,sell,0.9,0.9,,,,,,1747779146.553
1084,367556521,1747779985212,1,0.0003,0.00030029,84.79,BTC-30MAY25-150000-C,106125.87,sell,1.0,1.0,,,,,,1747779985.212
1085,367556529,1747779998597,1,0.0003,0.00030294,84.72,BTC-30MAY25-150000-C,106163.08,sell,1.0,1.0,,,,,,1747779998.597
1086,367601835,1747807908115,1,0.0003,0.0003369,83.65,BTC-30MAY25-150000-C,107420.71,sell,5.0,5.0,,,,,,1747807908.115
1087,367609362,1747811610930,1,0.0003,0.00030924,83.49,BTC-30MAY25-150000-C,107577.23,sell,1.0,1.0,,,,,,1747811610.93
1088,367634643,1747823772048,0,0.0004,0.00028983,89.74,BTC-30MAY25-150000-C,106366.97,buy,10.0,10.0,3.0,BLOCK-199864,,4268.0,,1747823772.048
1089,367634932,1747824076410,2,0.0001,0.00028624,77.55,BTC-30MAY25-150000-C,106337.98,sell,10.0,10.0,3.0,BLOCK-199865,,4269.0,,1747824076.41
1090,367723009,1747848627078,0,0.0002,0.00024126,83.47,BTC-30MAY25-150000-C,106787.11,sell,2.8,2.8,,,,,,1747848627.078
1091,367723010,1747848627078,1,0.0002,0.00024126,83.47,BTC-30MAY25-150000-C,106787.11,sell,10.0,10.0,,,,,,1747848627.078
1092,367723011,1747848627078,1,0.0002,0.00024126,83.47,BTC-30MAY25-150000-C,106787.11,sell,5.9,5.9,,,,,,1747848627.078
1093,367723012,1747848627078,1,0.0002,0.00024126,83.47,BTC-30MAY25-150000-C,106787.11,sell,0.7,0.7,,,,,,1747848627.078
1094,367806966,1747869539260,0,0.0003,0.00031012,82.25,BTC-30MAY25-150000-C,109695.56,buy,0.3,0.3,,,,,,1747869539.26
1095,367824790,1747872483904,1,0.0003,0.00033944,82.47,BTC-30MAY25-150000-C,109676.23,sell,9.7,9.7,,,,,,1747872483.904
1096,367824791,1747872483907,1,0.0003,0.00033944,82.47,BTC-30MAY25-150000-C,109676.23,buy,0.3,0.3,,,,,,1747872483.907
1097,367833865,1747874547514,1,0.0003,0.00026942,83.32,BTC-30MAY25-150000-C,109341.91,sell,0.1,0.1,,,,,,1747874547.514
1098,367846167,1747876144450,0,0.0004,0.00030004,83.98,BTC-30MAY25-150000-C,110371.57,buy,1.0,1.0,,,,,,1747876144.45
1099,367868190,1747880528895,2,0.0003,0.00032822,81.73,BTC-30MAY25-150000-C,110261.52,sell,1.0,1.0,,,,,,1747880528.895
1100,367955692,1747894576665,3,0.0003,0.00031049,81.29,BTC-30MAY25-150000-C,110920.77,sell,1.0,1.0,,,,,,1747894576.665
1101,368031709,1747919307706,3,0.0003,0.00033407,81.86,BTC-30MAY25-150000-C,111280.08,sell,2.0,2.0,,,,,,1747919307.706
1102,368101985,1747930473920,0,0.0005,0.00029269,87.31,BTC-30MAY25-150000-C,111522.77,buy,25.0,25.0,2.0,BLOCK-200390,BTC-CDIAG-30MAY25_23MAY25-150000_120000,,,1747930473.92
1103,368102003,1747930490777,1,0.0005,0.00029244,87.31,BTC-30MAY25-150000-C,111524.12,buy,25.0,25.0,2.0,BLOCK-200391,BTC-CDIAG-30MAY25_23MAY25-150000_120000,,,1747930490.777
1104,368103097,1747930609770,2,0.0004,0.00030195,84.22,BTC-30MAY25-150000-C,111827.1,buy,4.0,4.0,,,,,,1747930609.77
1106,368103099,1747930609770,3,0.0004,0.00030195,84.22,BTC-30MAY25-150000-C,111827.1,buy,0.1,0.1,,,,,,1747930609.77
1105,368103098,1747930609770,3,0.0004,0.00030195,84.22,BTC-30MAY25-150000-C,111827.1,buy,1.0,1.0,,,,,,1747930609.77
1107,368107508,1747932631823,3,0.0004,0.00028969,85.35,BTC-30MAY25-150000-C,111385.96,buy,0.1,0.1,,,,,,1747932631.823
1108,368107509,1747932631823,3,0.0004,0.00028969,85.35,BTC-30MAY25-150000-C,111385.96,buy,1.1,1.1,,,,,,1747932631.823
1109,368121499,1747937931316,3,0.0004,0.00035801,84.91,BTC-30MAY25-150000-C,111708.0,buy,5.0,5.0,,,,,,1747937931.316
1111,368121501,1747937938463,1,0.0005,0.00035895,87.31,BTC-30MAY25-150000-C,111707.7,buy,2.5,2.5,,,,,,1747937938.463
1110,368121500,1747937938463,0,0.0005,0.00035895,87.31,BTC-30MAY25-150000-C,111707.7,buy,5.0,5.0,,,,,,1747937938.463
1112,368141338,1747946945813,2,0.0003,0.00039847,83.85,BTC-30MAY25-150000-C,111225.4,sell,1.9,1.9,,,,,,1747946945.813
1113,368141437,1747947012694,3,0.0003,0.00038915,83.98,BTC-30MAY25-150000-C,111166.48,sell,0.4,0.4,,,,,,1747947012.694
1114,368154834,1747959034306,3,0.0003,0.00035082,83.59,BTC-30MAY25-150000-C,111632.03,sell,0.3,0.3,,,,,,1747959034.306
1115,368162239,1747963796038,3,0.0003,0.00034377,84.67,BTC-30MAY25-150000-C,111300.7,sell,4.0,4.0,,,,,,1747963796.038
1116,368162240,1747963796038,3,0.0003,0.00034377,84.67,BTC-30MAY25-150000-C,111300.7,sell,4.0,4.0,,,,,,1747963796.038
1117,368165202,1747966176919,3,0.0003,0.00032284,84.51,BTC-30MAY25-150000-C,111450.76,sell,1.0,1.0,,,,,,1747966176.919
1118,368182467,1747976823427,3,0.0003,0.00028867,86.75,BTC-30MAY25-150000-C,110810.45,buy,0.1,0.1,,,,,,1747976823.427
1119,368207312,1747987957681,2,0.0002,0.00024577,83.86,BTC-30MAY25-150000-C,110755.68,sell,0.1,0.1,,,,,,1747987957.681
1120,368207338,1747987990860,3,0.0002,0.00024595,83.85,BTC-30MAY25-150000-C,110754.52,sell,0.3,0.3,,,,,,1747987990.86
1121,368313240,1748013121191,0,0.0003,0.00023988,93.03,BTC-30MAY25-150000-C,109311.52,buy,3.0,3.0,,,,,,1748013121.191
1122,368317041,1748015106156,2,0.0002,0.0002449,88.67,BTC-30MAY25-150000-C,109482.69,sell,4.6,4.6,,,,,,1748015106.156
1123,368317042,1748015106156,3,0.0002,0.0002449,88.67,BTC-30MAY25-150000-C,109482.69,sell,5.0,5.0,,,,,,1748015106.156
1124,368354584,1748033181347,0,0.0003,0.00017887,96.69,BTC-30MAY25-150000-C,108468.72,buy,0.1,0.1,,,,,,1748033181.347
1125,368410408,1748072556219,2,0.0002,0.00017841,96.93,BTC-30MAY25-150000-C,108130.51,buy,3.9,3.9,,,,,,1748072556.219
1126,368422430,1748076103602,3,0.0002,0.00018331,97.63,BTC-30MAY25-150000-C,107999.04,buy,0.1,0.1,,,,,,1748076103.602
1127,368422441,1748076161532,3,0.0002,0.00018304,97.63,BTC-30MAY25-150000-C,108006.92,buy,0.1,0.1,,,,,,1748076161.532
1128,368422444,1748076169201,3,0.0002,0.00018296,97.63,BTC-30MAY25-150000-C,108006.75,buy,4.8,4.8,,,,,,1748076169.201
1129,368431158,1748082287299,3,0.0002,0.00018091,97.33,BTC-30MAY25-150000-C,108279.64,buy,0.1,0.1,,,,,,1748082287.299
1130,368461093,1748104564441,0,0.0003,0.00018059,102.62,BTC-30MAY25-150000-C,108833.51,buy,0.2,0.2,,,,,,1748104564.441
1131,368569757,1748176761920,2,0.0001,0.00014459,102.54,BTC-30MAY25-150000-C,107560.61,sell,1.0,1.0,,,,,,1748176761.92
1132,368592298,1748196764415,3,0.0001,0.00014404,105.44,BTC-30MAY25-150000-C,107407.62,sell,0.3,0.3,,,,,,1748196764.415
1133,368592304,1748196800193,3,0.0001,0.00014394,105.44,BTC-30MAY25-150000-C,107406.97,sell,1.0,1.0,,,,,,1748196800.193
1138,368640301,1748228648565,3,0.0001,0.00014155,104.61,BTC-30MAY25-150000-C,109372.63,sell,10.0,10.0,,,,,,1748228648.565
1135,368640298,1748228648565,3,0.0001,0.00014155,104.61,BTC-30MAY25-150000-C,109372.63,sell,0.3,0.3,,,,,,1748228648.565
1134,368640297,1748228648565,3,0.0001,0.00014155,104.61,BTC-30MAY25-150000-C,109372.63,sell,28.9,28.9,,,,,,1748228648.565
1141,368640304,1748228648565,3,0.0001,0.00014155,104.61,BTC-30MAY25-150000-C,109372.63,sell,4.9,4.9,,,,,,1748228648.565
1137,368640300,1748228648565,3,0.0001,0.00014155,104.61,BTC-30MAY25-150000-C,109372.63,sell,6.0,6.0,,,,,,1748228648.565
1139,368640302,1748228648565,3,0.0001,0.00014155,104.61,BTC-30MAY25-150000-C,109372.63,sell,5.0,5.0,,,,,,1748228648.565
1136,368640299,1748228648565,3,0.0001,0.00014155,104.61,BTC-30MAY25-150000-C,109372.63,sell,0.1,0.1,,,,,,1748228648.565
1140,368640303,1748228648565,3,0.0001,0.00014155,104.61,BTC-30MAY25-150000-C,109372.63,sell,0.1,0.1,,,,,,1748228648.565
1142,368646144,1748235279530,3,0.0001,0.00013705,104.94,BTC-30MAY25-150000-C,109601.12,buy,0.5,0.5,,,,,,1748235279.53
1143,368646164,1748235285232,3,0.0001,0.00013725,104.92,BTC-30MAY25-150000-C,109606.36,buy,0.5,0.5,,,,,,1748235285.232
1144,368646167,1748235308659,3,0.0001,0.00013728,104.92,BTC-30MAY25-150000-C,109604.8,buy,0.1,0.1,,,,,,1748235308.659
1145,368646172,1748235311183,3,0.0001,0.00013731,104.92,BTC-30MAY25-150000-C,109604.73,buy,0.1,0.1,,,,,,1748235311.183
1146,368646203,1748235313410,3,0.0001,0.00013741,104.91,BTC-30MAY25-150000-C,109609.81,buy,0.1,0.1,,,,,,1748235313.41
1147,368646213,1748235330071,3,0.0001,0.00013775,104.89,BTC-30MAY25-150000-C,109614.73,buy,0.1,0.1,,,,,,1748235330.071
1148,368646216,1748235332367,3,0.0001,0.00013764,104.89,BTC-30MAY25-150000-C,109617.4,buy,0.1,0.1,,,,,,1748235332.367
1149,368648868,1748239319143,3,0.0001,0.00013163,105.36,BTC-30MAY25-150000-C,109682.68,buy,0.1,0.1,,,,,,1748239319.143
1150,368650774,1748241247924,3,0.0001,0.00012834,105.64,BTC-30MAY25-150000-C,109693.23,buy,2.0,2.0,,,,,,1748241247.924
1151,368650868,1748241322709,3,0.0001,0.00012603,105.85,BTC-30MAY25-150000-C,109621.08,buy,2.0,2.0,,,,,,1748241322.709
1152,368676002,1748251441551,3,0.0001,0.00012041,106.32,BTC-30MAY25-150000-C,109989.01,buy,0.1,0.1,,,,,,1748251441.551
1153,368678210,1748254122116,3,0.0001,0.00011025,107.24,BTC-30MAY25-150000-C,109826.77,buy,6.0,6.0,,,,,,1748254122.116
1154,368684805,1748261322414,3,0.0001,9.693e-05,108.58,BTC-30MAY25-150000-C,109755.66,buy,0.1,0.1,,,,,,1748261322.414
1155,368686346,1748262478031,3,0.0001,9.725e-05,108.65,BTC-30MAY25-150000-C,109783.87,buy,0.1,0.1,,,,,,1748262478.031
1156,368686427,1748262539788,3,0.0001,9.704e-05,108.55,BTC-30MAY25-150000-C,109827.77,buy,0.3,0.3,,,,,,1748262539.788
1157,368686429,1748262556619,3,0.0001,9.731e-05,108.55,BTC-30MAY25-150000-C,109828.21,buy,0.1,0.1,,,,,,1748262556.619
1158,368686501,1748262658405,3,0.0001,9.687e-05,108.59,BTC-30MAY25-150000-C,109827.63,buy,0.1,0.1,,,,,,1748262658.405
1159,368686721,1748263050556,3,0.0001,9.533e-05,108.76,BTC-30MAY25-150000-C,109800.11,buy,0.1,0.1,,,,,,1748263050.556
1160,368694069,1748268120596,3,0.0001,8.377e-05,110.1,BTC-30MAY25-150000-C,109613.9,buy,0.1,0.1,,,,,,1748268120.596
1161,368694107,1748268134760,3,0.0001,8.459e-05,110.01,BTC-30MAY25-150000-C,109642.4,buy,1.0,1.0,,,,,,1748268134.76
1162,368702758,1748273714215,3,0.0001,8.998e-05,109.36,BTC-30MAY25-150000-C,110197.41,buy,0.1,0.1,,,,,,1748273714.215
1165,368726082,1748278470765,1,0.0002,6.845e-05,120.35,BTC-30MAY25-150000-C,109461.42,buy,0.1,0.1,,,,,,1748278470.765
1163,368726080,1748278470765,0,0.0002,6.845e-05,120.35,BTC-30MAY25-150000-C,109461.42,buy,7.0,7.0,,,,,,1748278470.765
1164,368726081,1748278470765,1,0.0002,6.845e-05,120.35,BTC-30MAY25-150000-C,109461.42,buy,6.7,6.7,,,,,,1748278470.765
1167,368726084,1748278470765,1,0.0002,6.845e-05,120.35,BTC-30MAY25-150000-C,109461.42,buy,26.7,26.7,,,,,,1748278470.765
1166,368726083,1748278470765,1,0.0002,6.845e-05,120.35,BTC-30MAY25-150000-C,109461.42,buy,0.1,0.1,,,,,,1748278470.765
1168,368726721,1748278895210,1,0.0002,6.772e-05,120.45,BTC-30MAY25-150000-C,109490.32,buy,0.1,0.1,,,,,,1748278895.21
1169,368727418,1748279195241,1,0.0002,6.804e-05,120.42,BTC-30MAY25-150000-C,109530.71,buy,0.1,0.1,,,,,,1748279195.241
1170,368727831,1748279495304,1,0.0002,6.658e-05,120.65,BTC-30MAY25-150000-C,109464.9,buy,0.1,0.1,,,,,,1748279495.304
1171,368728024,1748279795334,1,0.0002,6.701e-05,120.59,BTC-30MAY25-150000-C,109504.63,buy,0.1,0.1,,,,,,1748279795.334
1172,368728195,1748279893031,1,0.0002,6.378e-05,121.11,BTC-30MAY25-150000-C,109343.71,buy,0.8,0.8,,,,,,1748279893.031
1173,368728231,1748279910092,1,0.0002,6.346e-05,121.17,BTC-30MAY25-150000-C,109328.19,buy,0.3,0.3,,,,,,1748279910.092
1174,368728581,1748280095357,1,0.0002,6.593e-05,120.76,BTC-30MAY25-150000-C,109468.87,buy,0.1,0.1,,,,,,1748280095.357
1175,368728778,1748280395396,1,0.0002,6.341e-05,121.16,BTC-30MAY25-150000-C,109365.87,buy,0.1,0.1,,,,,,1748280395.396
1176,368729013,1748280695419,1,0.0002,6.277e-05,121.3,BTC-30MAY25-150000-C,109341.73,buy,0.1,0.1,,,,,,1748280695.419
1177,368729282,1748280995472,1,0.0002,6.211e-05,121.41,BTC-30MAY25-150000-C,109338.76,buy,0.1,0.1,,,,,,1748280995.472
1178,368729577,1748281295528,1,0.0002,6.636e-05,121.57,BTC-30MAY25-150000-C,109299.98,buy,0.1,0.1,,,,,,1748281295.528
1179,368729964,1748281571216,1,0.0002,6.335e-05,122.07,BTC-30MAY25-150000-C,109171.13,buy,8.3,8.3,,,,,,1748281571.216
1180,368729989,1748281585346,1,0.0002,6.342e-05,122.07,BTC-30MAY25-150000-C,109170.43,buy,0.1,0.1,,,,,,1748281585.346
1181,368733783,1748282843397,2,0.0001,6.203e-05,114.0,BTC-30MAY25-150000-C,109206.68,buy,10.0,10.0,,,,,,1748282843.397
1182,368733784,1748282843399,3,0.0001,6.203e-05,114.0,BTC-30MAY25-150000-C,109206.68,sell,1.1,1.1,,,,,,1748282843.399
1183,368796406,1748320461815,3,0.0001,2.778e-05,121.99,BTC-30MAY25-150000-C,109121.64,buy,0.1,0.1,,,,,,1748320461.815
1184,368796407,1748320462448,3,0.0001,2.778e-05,121.99,BTC-30MAY25-150000-C,109121.64,buy,0.1,0.1,,,,,,1748320462.448
1185,368796408,1748320463258,3,0.0001,2.791e-05,121.98,BTC-30MAY25-150000-C,109122.69,buy,0.1,0.1,,,,,,1748320463.258
1186,368796409,1748320464115,3,0.0001,2.791e-05,121.98,BTC-30MAY25-150000-C,109123.03,buy,0.1,0.1,,,,,,1748320464.115
1187,368796410,1748320466474,3,0.0001,2.793e-05,121.98,BTC-30MAY25-150000-C,109122.4,buy,0.1,0.1,,,,,,1748320466.474
1188,368796411,1748320467414,3,0.0001,2.793e-05,121.98,BTC-30MAY25-150000-C,109122.44,buy,0.1,0.1,,,,,,1748320467.414
1189,368796412,1748320468553,3,0.0001,2.793e-05,121.98,BTC-30MAY25-150000-C,109122.48,buy,0.1,0.1,,,,,,1748320468.553
1190,368796414,1748320470094,3,0.0001,2.794e-05,121.98,BTC-30MAY25-150000-C,109120.86,buy,0.1,0.1,,,,,,1748320470.094
1191,368796415,1748320471901,3,0.0001,2.793e-05,121.99,BTC-30MAY25-150000-C,109120.54,buy,0.1,0.1,,,,,,1748320471.901
1192,368796416,1748320474007,3,0.0001,2.792e-05,122.0,BTC-30MAY25-150000-C,109120.28,buy,0.1,0.1,,,,,,1748320474.007
1193,368796500,1748320571270,3,0.0001,2.856e-05,121.81,BTC-30MAY25-150000-C,109181.71,buy,0.1,0.1,,,,,,1748320571.27
1194,368797066,1748320871316,3,0.0001,2.849e-05,121.79,BTC-30MAY25-150000-C,109210.04,buy,0.1,0.1,,,,,,1748320871.316
1201,369035929,1748435894383,3,0.0001,3.3e-07,161.34,BTC-30MAY25-150000-C,109046.63,buy,0.1,0.1,,,,,,1748435894.383
1197,369035925,1748435894383,3,0.0001,3.3e-07,161.34,BTC-30MAY25-150000-C,109046.63,buy,1.0,1.0,,,,,,1748435894.383
1198,369035926,1748435894383,3,0.0001,3.3e-07,161.34,BTC-30MAY25-150000-C,109046.63,buy,10.0,10.0,,,,,,1748435894.383
1199,369035927,1748435894383,3,0.0001,3.3e-07,161.34,BTC-30MAY25-150000-C,109046.63,buy,10.0,10.0,,,,,,1748435894.383
1195,369035923,1748435894383,3,0.0001,3.3e-07,161.34,BTC-30MAY25-150000-C,109046.63,buy,1.0,1.0,,,,,,1748435894.383
1200,369035928,1748435894383,3,0.0001,3.3e-07,161.34,BTC-30MAY25-150000-C,109046.63,buy,5.0,5.0,,,,,,1748435894.383
1196,369035924,1748435894383,3,0.0001,3.3e-07,161.34,BTC-30MAY25-150000-C,109046.63,buy,0.1,0.1,,,,,,1748435894.383
