trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_id,combo_trade_id,block_rfq_id,liquidation,unix_sec
2236,364030942,1746054018247,3,0.009,0.00894357,46.68,BTC-30MAY25-110000-C,94130.77,sell,0.1,0.1,,,,,,,1746054018.247
2237,364031242,1746054248464,3,0.009,0.00888529,46.81,BTC-30MAY25-110000-C,94080.37,sell,0.2,0.2,,,,,,,1746054248.464
2238,364032371,1746055090453,3,0.009,0.00904895,46.35,BTC-30MAY25-110000-C,94286.36,sell,0.1,0.1,,,,,,,1746055090.453
2239,364032564,1746055576439,3,0.009,0.00909451,46.32,BTC-30MAY25-110000-C,94290.98,sell,0.1,0.1,,,,,,,1746055576.439
2240,364034860,1746057734731,3,0.009,0.00897256,46.56,BTC-30MAY25-110000-C,94194.72,sell,0.2,0.2,,,,,,,1746057734.731
2241,364036850,1746061362961,3,0.009,0.00908783,46.09,BTC-30MAY25-110000-C,94447.64,sell,0.2,0.2,,,,,,,1746061362.961
2242,364038071,1746062442733,3,0.009,0.0092573,45.62,BTC-30MAY25-110000-C,94673.37,sell,1.0,1.0,,,,,,,1746062442.733
2243,364038173,1746062607632,3,0.009,0.00919766,45.66,BTC-30MAY25-110000-C,94650.69,buy,0.1,0.1,,,,,,,1746062607.632
2244,364038236,1746062691918,0,0.0093,0.00915823,46.17,BTC-30MAY25-110000-C,94631.4,buy,15.0,15.0,4.0,BLOCK-195355,,,2625.0,,1746062691.918
2245,364040943,1746065934476,0,0.0095,0.00929389,46.2,BTC-30MAY25-110000-C,94759.93,buy,0.1,0.1,,,,,,,1746065934.476
2246,364041059,1746066190487,2,0.009,0.00930544,45.4,BTC-30MAY25-110000-C,94774.75,sell,0.8,0.8,,,,,,,1746066190.487
2247,364041060,1746066190487,3,0.009,0.00930544,45.4,BTC-30MAY25-110000-C,94774.75,sell,0.2,0.2,,,,,,,1746066190.487
2248,364041619,1746066474497,0,0.0095,0.00948701,45.83,BTC-30MAY25-110000-C,94925.51,buy,0.1,0.1,,,,,,,1746066474.497
2249,364041623,1746066491274,1,0.0095,0.00949112,45.82,BTC-30MAY25-110000-C,94929.41,buy,0.8,0.8,,,,,,,1746066491.274
2250,364041630,1746066502959,1,0.0095,0.00950356,45.8,BTC-30MAY25-110000-C,94937.52,buy,0.1,0.1,,,,,,,1746066502.959
2251,364043611,1746069225601,1,0.0095,0.00955265,46.03,BTC-30MAY25-110000-C,94863.75,sell,0.2,0.2,,,,,,,1746069225.601
2252,364044071,1746069917498,1,0.0095,0.00951448,46.16,BTC-30MAY25-110000-C,94784.7,buy,0.1,0.1,,,,,,,1746069917.498
2253,364046667,1746073649059,0,0.01,0.00969079,47.01,BTC-30MAY25-110000-C,94782.35,buy,0.1,0.1,,,,,,,1746073649.059
2254,364046867,1746074248793,1,0.01,0.00979437,46.92,BTC-30MAY25-110000-C,94810.2,buy,0.1,0.1,,,,,,,1746074248.793
2255,364048276,1746076656717,1,0.01,0.00979572,46.59,BTC-30MAY25-110000-C,94961.24,buy,0.1,0.1,,,,,,,1746076656.717
2256,364048691,1746077256453,1,0.01,0.00971497,46.74,BTC-30MAY25-110000-C,94903.17,buy,0.1,0.1,,,,,,,1746077256.453
2257,364049116,1746077827895,1,0.01,0.00994967,46.38,BTC-30MAY25-110000-C,95042.89,buy,0.6,0.6,,,,,,,1746077827.895
2258,364050511,1746079116809,1,0.01,0.01007198,46.13,BTC-30MAY25-110000-C,95164.99,sell,0.1,0.1,,,,,,,1746079116.809
2259,364050802,1746079349111,1,0.01,0.01007047,46.09,BTC-30MAY25-110000-C,95174.36,sell,0.2,0.2,,,,,,,1746079349.111
2260,364053753,1746083872700,1,0.01,0.00973767,46.6,BTC-30MAY25-110000-C,94970.41,buy,0.1,0.1,,,,,,,1746083872.7
2261,364054380,1746084473299,1,0.01,0.00977652,46.49,BTC-30MAY25-110000-C,95017.15,buy,0.1,0.1,,,,,,,1746084473.299
2262,364054409,1746084554722,2,0.0095,0.00978802,45.72,BTC-30MAY25-110000-C,95021.2,sell,0.1,0.1,,,,,,,1746084554.722
2263,364054410,1746084554722,3,0.0095,0.00978802,45.72,BTC-30MAY25-110000-C,95021.2,sell,3.4,3.4,,,,,,,1746084554.722
2264,364056712,1746087441619,0,0.01,0.00972927,46.3,BTC-30MAY25-110000-C,95094.51,buy,0.1,0.1,,,,,,,1746087441.619
2265,364057260,1746088041347,1,0.01,0.00974614,46.29,BTC-30MAY25-110000-C,95107.87,buy,0.1,0.1,,,,,,,1746088041.347
2266,364058452,1746089679270,1,0.01,0.00998782,46.15,BTC-30MAY25-110000-C,95166.64,buy,0.4,0.4,,,,,,,1746089679.27
2267,364059327,1746091139891,0,0.0105,0.0101052,46.76,BTC-30MAY25-110000-C,95222.73,buy,0.1,0.1,,,,,,,1746091139.891
2268,364060041,1746091679621,1,0.0105,0.0102435,46.53,BTC-30MAY25-110000-C,95326.64,buy,0.1,0.1,,,,,,,1746091679.621
2269,364060329,1746091956830,1,0.0105,0.01036483,46.4,BTC-30MAY25-110000-C,95370.28,buy,0.2,0.2,,,,,,,1746091956.83
2270,364060334,1746091957102,1,0.0105,0.01036483,46.4,BTC-30MAY25-110000-C,95370.28,buy,0.2,0.2,,,,,,,1746091957.102
2271,364060343,1746091958113,1,0.0105,0.01036493,46.38,BTC-30MAY25-110000-C,95378.85,buy,0.1,0.1,,,,,,,1746091958.113
2272,364060509,1746092098545,1,0.0105,0.01045679,46.28,BTC-30MAY25-110000-C,95421.23,buy,0.3,0.3,,,,,,,1746092098.545
2274,364062208,1746093017639,1,0.011,0.01080219,46.76,BTC-30MAY25-110000-C,95513.31,buy,0.1,0.1,,,,,,,1746093017.639
2273,364062207,1746093017639,0,0.011,0.01080219,46.76,BTC-30MAY25-110000-C,95513.31,buy,1.0,1.0,,,,,,,1746093017.639
2275,364063922,1746093138798,0,0.0115,0.01124922,46.87,BTC-30MAY25-110000-C,95772.65,buy,0.1,0.1,,,,,,,1746093138.798
2276,364063926,1746093139111,1,0.0115,0.01124922,46.87,BTC-30MAY25-110000-C,95772.65,buy,0.1,0.1,,,,,,,1746093139.111
2277,364064154,1746093196894,2,0.011,0.01124975,46.18,BTC-30MAY25-110000-C,95773.31,sell,0.1,0.1,,,,,,,1746093196.894
2278,364064155,1746093196894,3,0.011,0.01124975,46.18,BTC-30MAY25-110000-C,95773.31,sell,0.9,0.9,,,,,,,1746093196.894
2279,364064193,1746093223311,3,0.011,0.01125191,46.2,BTC-30MAY25-110000-C,95765.15,sell,1.0,1.0,,,,,,,1746093223.311
2280,364064214,1746093237825,3,0.011,0.01128505,46.17,BTC-30MAY25-110000-C,95780.86,sell,1.0,1.0,,,,,,,1746093237.825
2281,364064740,1746093382628,3,0.011,0.0110911,46.45,BTC-30MAY25-110000-C,95655.79,sell,0.1,0.1,,,,,,,1746093382.628
2282,364064802,1746093412554,3,0.011,0.01112206,46.43,BTC-30MAY25-110000-C,95666.86,sell,0.2,0.2,,,,,,,1746093412.554
2283,364065020,1746093512091,3,0.011,0.01101658,46.63,BTC-30MAY25-110000-C,95578.08,sell,0.1,0.1,,,,,,,1746093512.091
2285,364065209,1746093560667,3,0.011,0.01102711,46.65,BTC-30MAY25-110000-C,95565.68,sell,0.9,0.9,,,,,,,1746093560.667
2284,364065208,1746093560667,3,0.011,0.01102711,46.65,BTC-30MAY25-110000-C,95565.68,sell,0.1,0.1,,,,,,,1746093560.667
2286,364066458,1746093958463,0,0.0115,0.01131866,46.99,BTC-30MAY25-110000-C,95719.35,buy,0.1,0.1,,,,,,,1746093958.463
2287,364067430,1746094428951,1,0.0115,0.01124411,47.13,BTC-30MAY25-110000-C,95661.82,buy,0.1,0.1,,,,,,,1746094428.951
2288,364067436,1746094429229,1,0.0115,0.01124411,47.13,BTC-30MAY25-110000-C,95661.82,buy,0.1,0.1,,,,,,,1746094429.229
2289,364067439,1746094429275,1,0.0115,0.01124411,47.13,BTC-30MAY25-110000-C,95661.82,buy,0.1,0.1,,,,,,,1746094429.275
2290,364067442,1746094429605,1,0.0115,0.01124411,47.13,BTC-30MAY25-110000-C,95661.82,buy,0.1,0.1,,,,,,,1746094429.605
2291,364067447,1746094431800,1,0.0115,0.01125876,47.08,BTC-30MAY25-110000-C,95683.27,buy,0.3,0.3,,,,,,,1746094431.8
2292,364067595,1746094539150,1,0.0115,0.01139187,46.91,BTC-30MAY25-110000-C,95773.05,buy,0.2,0.2,,,,,,,1746094539.15
2293,364067630,1746094561760,1,0.0115,0.01146699,46.83,BTC-30MAY25-110000-C,95800.91,buy,0.1,0.1,,,,,,,1746094561.76
2294,364067634,1746094562838,1,0.0115,0.01146864,46.82,BTC-30MAY25-110000-C,95802.62,buy,0.1,0.1,,,,,,,1746094562.838
2295,364067856,1746094597641,1,0.0115,0.0114921,46.79,BTC-30MAY25-110000-C,95818.54,buy,0.3,0.3,,,,,,,1746094597.641
2296,364067857,1746094597641,1,0.0115,0.0114921,46.79,BTC-30MAY25-110000-C,95818.54,buy,0.1,0.1,,,,,,,1746094597.641
2297,364069440,1746094773387,0,0.012,0.01189289,46.78,BTC-30MAY25-110000-C,96099.26,buy,0.1,0.1,,,,,,,1746094773.387
2298,364069448,1746094773564,1,0.012,0.01189289,46.78,BTC-30MAY25-110000-C,96099.26,buy,0.3,0.3,,,,,,,1746094773.564
2299,364069459,1746094774045,1,0.012,0.01189289,46.78,BTC-30MAY25-110000-C,96099.26,buy,0.2,0.2,,,,,,,1746094774.045
2300,364069462,1746094774106,1,0.012,0.01189289,46.78,BTC-30MAY25-110000-C,96099.26,buy,0.1,0.1,,,,,,,1746094774.106
2301,364069465,1746094774233,1,0.012,0.01189289,46.78,BTC-30MAY25-110000-C,96099.26,buy,0.3,0.3,,,,,,,1746094774.233
2305,364072422,1746095257478,1,0.012,0.01217916,46.44,BTC-30MAY25-110000-C,96252.24,sell,1.5,1.5,,,,,,,1746095257.478
2302,364072419,1746095257478,1,0.012,0.01217916,46.44,BTC-30MAY25-110000-C,96252.24,sell,1.6,1.6,,,,,,,1746095257.478
2304,364072421,1746095257478,1,0.012,0.01217916,46.44,BTC-30MAY25-110000-C,96252.24,sell,0.9,0.9,,,,,,,1746095257.478
2303,364072420,1746095257478,1,0.012,0.01217916,46.44,BTC-30MAY25-110000-C,96252.24,sell,5.0,5.0,,,,,,,1746095257.478
2306,364072442,1746095264004,0,0.0125,0.01219082,47.09,BTC-30MAY25-110000-C,96261.89,buy,0.1,0.1,,,,,,,1746095264.004
2307,364075371,1746096447268,2,0.012,0.01207528,46.88,BTC-30MAY25-110000-C,96071.88,sell,0.1,0.1,,,,,,,1746096447.268
2308,364075372,1746096447270,3,0.012,0.01207528,46.88,BTC-30MAY25-110000-C,96071.88,buy,0.4,0.4,,,,,,,1746096447.27
2309,364075373,1746096447270,3,0.012,0.01207528,46.88,BTC-30MAY25-110000-C,96071.88,buy,9.5,9.5,,,,,,,1746096447.27
2310,364087527,1746100263681,0,0.0125,0.01235853,47.19,BTC-30MAY25-110000-C,96229.03,buy,0.1,0.1,,,,,,,1746100263.681
2314,364091062,1746101603499,1,0.0125,0.01235122,47.09,BTC-30MAY25-110000-C,96287.34,buy,0.1,0.1,,,,,,,1746101603.499
2317,364091065,1746101603499,1,0.0125,0.01235122,47.09,BTC-30MAY25-110000-C,96287.34,buy,0.1,0.1,,,,,,,1746101603.499
2312,364091060,1746101603499,1,0.0125,0.01235122,47.09,BTC-30MAY25-110000-C,96287.34,buy,0.1,0.1,,,,,,,1746101603.499
2319,364091067,1746101603499,1,0.0125,0.01235122,47.09,BTC-30MAY25-110000-C,96287.34,buy,0.9,0.9,,,,,,,1746101603.499
2311,364091059,1746101603499,1,0.0125,0.01235122,47.09,BTC-30MAY25-110000-C,96287.34,buy,0.8,0.8,,,,,,,1746101603.499
2318,364091066,1746101603499,1,0.0125,0.01235122,47.09,BTC-30MAY25-110000-C,96287.34,buy,0.1,0.1,,,,,,,1746101603.499
2313,364091061,1746101603499,1,0.0125,0.01235122,47.09,BTC-30MAY25-110000-C,96287.34,buy,0.1,0.1,,,,,,,1746101603.499
2316,364091064,1746101603499,1,0.0125,0.01235122,47.09,BTC-30MAY25-110000-C,96287.34,buy,0.1,0.1,,,,,,,1746101603.499
2315,364091063,1746101603499,1,0.0125,0.01235122,47.09,BTC-30MAY25-110000-C,96287.34,buy,0.1,0.1,,,,,,,1746101603.499
2320,364091068,1746101603503,1,0.0125,0.01235122,47.09,BTC-30MAY25-110000-C,96287.34,sell,0.8,0.8,,,,,,,1746101603.503
2321,364091069,1746101603505,1,0.0125,0.01235122,47.09,BTC-30MAY25-110000-C,96287.34,sell,1.0,1.0,,,,,,,1746101603.505
2322,364091206,1746101632047,1,0.0125,0.01236419,47.07,BTC-30MAY25-110000-C,96292.26,sell,0.1,0.1,,,,,,,1746101632.047
2323,364097737,1746103318112,0,0.013,0.01300788,47.3,BTC-30MAY25-110000-C,96464.3,buy,1.0,1.0,,,,,,,1746103318.112
2324,364098075,1746103442886,1,0.013,0.01297339,47.36,BTC-30MAY25-110000-C,96453.3,buy,0.1,0.1,,,,,,,1746103442.886
2325,364098377,1746103539385,1,0.013,0.01298544,47.36,BTC-30MAY25-110000-C,96453.79,buy,0.1,0.1,,,,,,,1746103539.385
2326,364100744,1746104735969,1,0.013,0.01296671,47.53,BTC-30MAY25-110000-C,96394.49,buy,0.1,0.1,,,,,,,1746104735.969
2327,364101083,1746104813033,1,0.013,0.01305282,47.42,BTC-30MAY25-110000-C,96446.01,sell,0.1,0.1,,,,,,,1746104813.033
2328,364101873,1746105073378,1,0.013,0.01307874,47.34,BTC-30MAY25-110000-C,96463.44,sell,0.1,0.1,,,,,,,1746105073.378
2329,364103057,1746105500614,2,0.0125,0.01308166,46.56,BTC-30MAY25-110000-C,96516.97,sell,0.1,0.1,,,,,,,1746105500.614
2330,364105119,1746106165622,0,0.013,0.01327331,46.98,BTC-30MAY25-110000-C,96623.84,sell,0.2,0.2,,,,,,,1746106165.622
2331,364106062,1746106371976,1,0.013,0.01304571,47.33,BTC-30MAY25-110000-C,96480.19,sell,0.1,0.1,,,,,,,1746106371.976
2332,364106063,1746106371984,1,0.013,0.01304571,47.33,BTC-30MAY25-110000-C,96480.19,buy,0.4,0.4,,,,,,,1746106371.984
2333,364106837,1746106553127,1,0.013,0.01269252,47.86,BTC-30MAY25-110000-C,96255.92,sell,0.7,0.7,,,,,,,1746106553.127
2334,364106915,1746106563135,1,0.013,0.01269023,47.89,BTC-30MAY25-110000-C,96243.28,sell,0.3,0.3,,,,,,,1746106563.135
2336,364107202,1746106621227,1,0.0135,0.01287469,48.31,BTC-30MAY25-110000-C,96329.21,buy,1.0,1.0,,,,,,,1746106621.227
2335,364107201,1746106621227,0,0.0135,0.01287469,48.31,BTC-30MAY25-110000-C,96329.21,buy,1.0,1.0,,,,,,,1746106621.227
2337,364112928,1746107658528,2,0.0125,0.01246063,47.91,BTC-30MAY25-110000-C,95986.4,sell,0.1,0.1,,,,,,,1746107658.528
2338,364116175,1746108005886,3,0.0125,0.01233109,48.1,BTC-30MAY25-110000-C,95906.61,buy,0.1,0.1,,,,,,,1746108005.886
2339,364117121,1746108121246,0,0.013,0.01263145,48.32,BTC-30MAY25-110000-C,96085.71,buy,0.1,0.1,,,,,,,1746108121.246
2341,364117160,1746108137901,3,0.0125,0.01252646,47.81,BTC-30MAY25-110000-C,96029.65,sell,0.1,0.1,,,,,,,1746108137.901
2340,364117159,1746108137901,2,0.0125,0.01252646,47.81,BTC-30MAY25-110000-C,96029.65,sell,0.1,0.1,,,,,,,1746108137.901
2342,364122586,1746110231527,0,0.013,0.0131616,47.13,BTC-30MAY25-110000-C,96597.64,buy,0.4,0.4,,,,,,,1746110231.527
2343,364122627,1746110235263,1,0.013,0.01321902,47.04,BTC-30MAY25-110000-C,96633.18,sell,0.1,0.1,,,,,,,1746110235.263
2344,364122765,1746110244956,1,0.013,0.0133637,46.78,BTC-30MAY25-110000-C,96739.49,sell,6.9,6.9,,,,,,,1746110244.956
2345,364122766,1746110244970,1,0.013,0.0133637,46.78,BTC-30MAY25-110000-C,96739.49,sell,2.7,2.7,,,,,,,1746110244.97
2346,364123281,1746110455140,0,0.0132,0.01313833,47.32,BTC-30MAY25-110000-C,96651.71,buy,12.5,12.5,2.0,BLOCK-195483,BTC-RR-30MAY25-84000_110000,,,,1746110455.14
2347,364123465,1746110596799,2,0.013,0.0130923,47.1,BTC-30MAY25-110000-C,96635.5,sell,0.1,0.1,,,,,,,1746110596.799
2348,364123508,1746110622360,3,0.013,0.01302525,47.18,BTC-30MAY25-110000-C,96608.75,sell,0.2,0.2,,,,,,,1746110622.36
2350,364123940,1746110811851,1,0.0135,0.01294734,47.99,BTC-30MAY25-110000-C,96525.5,buy,0.6,0.6,,,,,,,1746110811.851
2349,364123939,1746110811851,0,0.0135,0.01294734,47.99,BTC-30MAY25-110000-C,96525.5,buy,1.4,1.4,,,,,,,1746110811.851
2351,364129577,1746112205725,0,0.014,0.01401488,47.27,BTC-30MAY25-110000-C,97079.02,buy,1.0,1.0,,,,,,,1746112205.725
2352,364129578,1746112205725,1,0.014,0.01401488,47.27,BTC-30MAY25-110000-C,97079.02,buy,0.1,0.1,,,,,,,1746112205.725
2355,364130273,1746112236573,1,0.0145,0.014347,47.48,BTC-30MAY25-110000-C,97247.58,buy,4.2,4.2,,,,,,,1746112236.573
2354,364130272,1746112236573,1,0.0145,0.014347,47.48,BTC-30MAY25-110000-C,97247.58,buy,5.0,5.0,,,,,,,1746112236.573
2357,364130275,1746112236573,1,0.0145,0.014347,47.48,BTC-30MAY25-110000-C,97247.58,buy,6.0,6.0,,,,,,,1746112236.573
2353,364130271,1746112236573,0,0.0145,0.014347,47.48,BTC-30MAY25-110000-C,97247.58,buy,1.4,1.4,,,,,,,1746112236.573
2356,364130274,1746112236573,1,0.0145,0.014347,47.48,BTC-30MAY25-110000-C,97247.58,buy,1.0,1.0,,,,,,,1746112236.573
2358,364130277,1746112236580,1,0.0145,0.014347,47.48,BTC-30MAY25-110000-C,97247.58,sell,0.8,0.8,,,,,,,1746112236.58
2359,364137849,1746113296760,2,0.014,0.01443432,46.9,BTC-30MAY25-110000-C,97240.59,sell,0.1,0.1,,,,,,,1746113296.76
2360,364137905,1746113318380,3,0.014,0.01442051,46.9,BTC-30MAY25-110000-C,97244.24,sell,1.0,1.0,,,,,,,1746113318.38
2361,364138084,1746113357129,3,0.014,0.01436119,46.95,BTC-30MAY25-110000-C,97228.64,sell,0.1,0.1,,,,,,,1746113357.129
2362,364139570,1746113760962,3,0.014,0.01402023,47.35,BTC-30MAY25-110000-C,97070.66,buy,1.0,1.0,,,,,,,1746113760.962
2363,364139920,1746113898795,3,0.014,0.01411845,47.2,BTC-30MAY25-110000-C,97136.29,sell,0.1,0.1,,,,,,,1746113898.795
2364,364139921,1746113898814,3,0.014,0.01411845,47.2,BTC-30MAY25-110000-C,97136.29,buy,0.2,0.2,,,,,,,1746113898.814
2365,364139922,1746113899128,3,0.014,0.01411845,47.2,BTC-30MAY25-110000-C,97136.29,buy,0.7,0.7,,,,,,,1746113899.128
2366,364139934,1746113907804,3,0.014,0.01415362,47.15,BTC-30MAY25-110000-C,97157.02,buy,1.0,1.0,,,,,,,1746113907.804
2367,364140892,1746114170172,0,0.0144,0.01414502,47.61,BTC-30MAY25-110000-C,97172.49,buy,25.0,25.0,2.0,BLOCK-195502,BTC-CS-30MAY25-110000_115000,,,,1746114170.172
2370,364141520,1746114482002,3,0.014,0.01401784,47.3,BTC-30MAY25-110000-C,97082.51,sell,1.0,1.0,,,,,,,1746114482.002
2368,364141518,1746114482002,2,0.014,0.01401784,47.3,BTC-30MAY25-110000-C,97082.51,sell,0.1,0.1,,,,,,,1746114482.002
2369,364141519,1746114482002,3,0.014,0.01401784,47.3,BTC-30MAY25-110000-C,97082.51,sell,0.1,0.1,,,,,,,1746114482.002
2371,364141521,1746114482007,3,0.014,0.01401146,47.31,BTC-30MAY25-110000-C,97081.49,buy,5.3,5.3,,,,,,,1746114482.007
2372,364141868,1746114610539,3,0.014,0.01389435,47.48,BTC-30MAY25-110000-C,97010.3,buy,1.0,1.0,,,,,,,1746114610.539
2373,364142095,1746114707834,3,0.014,0.01391885,47.44,BTC-30MAY25-110000-C,97030.04,buy,0.1,0.1,,,,,,,1746114707.834
2374,364144598,1746116033562,0,0.0145,0.01415987,47.67,BTC-30MAY25-110000-C,97196.26,buy,1.0,1.0,,,,,,,1746116033.562
2375,364145154,1746116259113,1,0.0145,0.01376745,48.22,BTC-30MAY25-110000-C,96980.85,buy,0.1,0.1,,,,,,,1746116259.113
2376,364145155,1746116259113,1,0.0145,0.01376745,48.22,BTC-30MAY25-110000-C,96980.85,buy,3.9,3.9,,,,,,,1746116259.113
2377,364148193,1746117620959,1,0.0145,0.01442944,47.2,BTC-30MAY25-110000-C,97395.34,buy,1.0,1.0,,,,,,,1746117620.959
2378,364148194,1746117620959,1,0.0145,0.01442944,47.2,BTC-30MAY25-110000-C,97395.34,buy,6.0,6.0,,,,,,,1746117620.959
2379,364148195,1746117620962,1,0.0145,0.01442944,47.2,BTC-30MAY25-110000-C,97395.34,sell,0.3,0.3,,,,,,,1746117620.962
2380,364148196,1746117620986,1,0.0145,0.01442944,47.2,BTC-30MAY25-110000-C,97395.34,sell,5.0,5.0,,,,,,,1746117620.986
2381,364148202,1746117624023,1,0.0145,0.01441986,47.21,BTC-30MAY25-110000-C,97389.35,sell,5.0,5.0,,,,,,,1746117624.023
2382,364148207,1746117624975,1,0.0145,0.01441762,47.21,BTC-30MAY25-110000-C,97388.84,sell,1.4,1.4,,,,,,,1746117624.975
2383,364149374,1746118356022,2,0.014,0.0142957,46.86,BTC-30MAY25-110000-C,97280.99,sell,0.1,0.1,,,,,,,1746118356.022
2384,364150020,1746118467409,3,0.014,0.01403878,47.16,BTC-30MAY25-110000-C,97162.96,sell,0.1,0.1,,,,,,,1746118467.409
2385,364150050,1746118472959,3,0.014,0.01408296,47.13,BTC-30MAY25-110000-C,97174.21,sell,0.9,0.9,,,,,,,1746118472.959
2386,364150058,1746118475994,3,0.014,0.01412017,47.07,BTC-30MAY25-110000-C,97194.8,sell,1.3,1.3,,,,,,,1746118475.994
2387,364150347,1746118585818,3,0.014,0.01418087,46.98,BTC-30MAY25-110000-C,97221.07,sell,1.3,1.3,,,,,,,1746118585.818
2388,364151556,1746118969174,3,0.014,0.014096,47.11,BTC-30MAY25-110000-C,97157.9,sell,0.1,0.1,,,,,,,1746118969.174
2389,364152056,1746119269210,3,0.014,0.01411172,47.0,BTC-30MAY25-110000-C,97218.81,sell,0.1,0.1,,,,,,,1746119269.21
2390,364152387,1746119569262,3,0.014,0.01404158,47.04,BTC-30MAY25-110000-C,97204.61,sell,0.1,0.1,,,,,,,1746119569.262
2391,364152854,1746119869314,3,0.014,0.01413121,46.9,BTC-30MAY25-110000-C,97266.44,sell,0.1,0.1,,,,,,,1746119869.314
2392,364153165,1746120169368,3,0.014,0.01403093,47.0,BTC-30MAY25-110000-C,97231.43,sell,0.1,0.1,,,,,,,1746120169.368
2393,364156514,1746121562045,2,0.013,0.0130231,47.22,BTC-30MAY25-110000-C,96597.56,sell,0.1,0.1,,,,,,,1746121562.045
2394,364158710,1746123057426,3,0.013,0.01309884,46.91,BTC-30MAY25-110000-C,96750.01,sell,0.1,0.1,,,,,,,1746123057.426
2395,364161489,1746125105794,3,0.013,0.01306716,46.78,BTC-30MAY25-110000-C,96806.03,sell,0.1,0.1,,,,,,,1746125105.794
2396,364162276,1746125406965,3,0.013,0.0131819,46.42,BTC-30MAY25-110000-C,96970.06,sell,0.1,0.1,,,,,,,1746125406.965
2405,364164099,1746126644760,3,0.013,0.01247035,47.35,BTC-30MAY25-110000-C,96599.71,buy,4.6,4.6,,,,,,,1746126644.76
2406,364164100,1746126644760,3,0.013,0.01247035,47.35,BTC-30MAY25-110000-C,96599.71,buy,3.1,3.1,,,,,,,1746126644.76
2400,364164094,1746126644760,3,0.013,0.01247035,47.35,BTC-30MAY25-110000-C,96599.71,buy,1.2,1.2,,,,,,,1746126644.76
2403,364164097,1746126644760,3,0.013,0.01247035,47.35,BTC-30MAY25-110000-C,96599.71,buy,8.1,8.1,,,,,,,1746126644.76
2399,364164093,1746126644760,3,0.013,0.01247035,47.35,BTC-30MAY25-110000-C,96599.71,buy,1.0,1.0,,,,,,,1746126644.76
2398,364164092,1746126644760,3,0.013,0.01247035,47.35,BTC-30MAY25-110000-C,96599.71,buy,50.0,50.0,,,,,,,1746126644.76
2401,364164095,1746126644760,3,0.013,0.01247035,47.35,BTC-30MAY25-110000-C,96599.71,buy,1.4,1.4,,,,,,,1746126644.76
2408,364164102,1746126644760,3,0.013,0.01247035,47.35,BTC-30MAY25-110000-C,96599.71,buy,10.1,10.1,,,,,,,1746126644.76
2397,364164091,1746126644760,3,0.013,0.01247035,47.35,BTC-30MAY25-110000-C,96599.71,buy,1.3,1.3,,,,,,,1746126644.76
2407,364164101,1746126644760,3,0.013,0.01247035,47.35,BTC-30MAY25-110000-C,96599.71,buy,10.0,10.0,,,,,,,1746126644.76
2404,364164098,1746126644760,3,0.013,0.01247035,47.35,BTC-30MAY25-110000-C,96599.71,buy,5.0,5.0,,,,,,,1746126644.76
2402,364164096,1746126644760,3,0.013,0.01247035,47.35,BTC-30MAY25-110000-C,96599.71,buy,1.0,1.0,,,,,,,1746126644.76
2409,364164130,1746126646974,3,0.013,0.01246967,47.35,BTC-30MAY25-110000-C,96599.82,buy,1.0,1.0,,,,,,,1746126646.974
2410,364164131,1746126646974,3,0.013,0.01246967,47.35,BTC-30MAY25-110000-C,96599.82,buy,1.3,1.3,,,,,,,1746126646.974
2411,364164137,1746126649092,3,0.013,0.0124708,47.35,BTC-30MAY25-110000-C,96598.52,buy,6.0,6.0,,,,,,,1746126649.092
2412,364164138,1746126649092,3,0.013,0.0124708,47.35,BTC-30MAY25-110000-C,96598.52,buy,1.3,1.3,,,,,,,1746126649.092
2413,364164139,1746126650470,3,0.013,0.01246952,47.35,BTC-30MAY25-110000-C,96598.71,buy,1.3,1.3,,,,,,,1746126650.47
2414,364164140,1746126650470,3,0.013,0.01246952,47.35,BTC-30MAY25-110000-C,96598.71,buy,1.0,1.0,,,,,,,1746126650.47
2415,364164141,1746126650470,3,0.013,0.01246952,47.35,BTC-30MAY25-110000-C,96598.71,buy,50.0,50.0,,,,,,,1746126650.47
2416,364164188,1746126670210,3,0.013,0.01252474,47.32,BTC-30MAY25-110000-C,96607.1,buy,1.0,1.0,,,,,,,1746126670.21
2417,364165019,1746127034128,3,0.013,0.0127873,47.38,BTC-30MAY25-110000-C,96564.98,sell,1.3,1.3,,,,,,,1746127034.128
2418,364165769,1746127389351,3,0.013,0.01291807,47.29,BTC-30MAY25-110000-C,96628.43,sell,0.1,0.1,,,,,,,1746127389.351
2419,364168391,1746129634484,2,0.0125,0.01286738,46.73,BTC-30MAY25-110000-C,96610.16,sell,2.0,2.0,,,,,,,1746129634.484
2420,364171701,1746131207276,0,0.0135,0.01337998,47.42,BTC-30MAY25-110000-C,96888.73,buy,12.5,12.5,2.0,BLOCK-195525,BTC-CS-30MAY25-110000_115000,,,,1746131207.276
2421,364173733,1746132941054,2,0.0128,0.01269532,47.51,BTC-30MAY25-110000-C,96452.1,buy,40.0,40.0,2.0,BLOCK-195527,BTC-CSR12-30MAY25-98000_110000,,,,1746132941.054
2422,364174154,1746133599171,0,0.013,0.01297068,47.34,BTC-30MAY25-110000-C,96635.74,buy,32.0,32.0,2.0,BLOCK-195530,BTC-CSR12-30MAY25-98000_110000,,,,1746133599.171
