trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_id,block_rfq_id,combo_trade_id,liquidation,unix_sec
4139,364038514,1746063353831,0,0.0285,0.02861667,43.32,BTC-30MAY25-100000-C,94682.52,sell,0.5,0.5,,,,,,,1746063353.831
4140,364042024,1746066813763,0,0.029,0.0293494,43.09,BTC-30MAY25-100000-C,94893.16,sell,0.7,0.7,,,,,,,1746066813.763
4141,364042026,1746066813908,1,0.029,0.0293494,43.09,BTC-30MAY25-100000-C,94893.16,sell,0.5,0.5,,,,,,,1746066813.908
4142,364042032,1746066814065,1,0.029,0.0293494,43.09,BTC-30MAY25-100000-C,94893.16,buy,8.3,8.3,,,,,,,1746066814.065
4143,364042042,1746066815543,1,0.029,0.02932334,43.12,BTC-30MAY25-100000-C,94884.92,buy,0.3,0.3,,,,,,,1746066815.543
4145,364042044,1746066817216,1,0.029,0.02931569,43.1,BTC-30MAY25-100000-C,94888.53,buy,0.6,0.6,,,,,,,1746066817.216
4147,364042046,1746066817216,1,0.029,0.02931569,43.1,BTC-30MAY25-100000-C,94888.53,buy,0.3,0.3,,,,,,,1746066817.216
4146,364042045,1746066817216,1,0.029,0.02931569,43.1,BTC-30MAY25-100000-C,94888.53,buy,1.0,1.0,,,,,,,1746066817.216
4144,364042043,1746066817216,1,0.029,0.02931569,43.1,BTC-30MAY25-100000-C,94888.53,buy,6.4,6.4,,,,,,,1746066817.216
4148,364042055,1746066823313,1,0.029,0.0293134,43.12,BTC-30MAY25-100000-C,94886.67,buy,0.1,0.1,,,,,,,1746066823.313
4149,364042061,1746066824333,1,0.029,0.02931127,43.11,BTC-30MAY25-100000-C,94889.58,buy,0.2,0.2,,,,,,,1746066824.333
4150,364042062,1746066824333,1,0.029,0.02931127,43.11,BTC-30MAY25-100000-C,94889.58,buy,0.3,0.3,,,,,,,1746066824.333
4153,364042065,1746066824336,1,0.029,0.02931127,43.11,BTC-30MAY25-100000-C,94889.58,buy,0.1,0.1,,,,,,,1746066824.336
4155,364042067,1746066824336,1,0.029,0.02931127,43.11,BTC-30MAY25-100000-C,94889.58,buy,0.2,0.2,,,,,,,1746066824.336
4154,364042066,1746066824336,1,0.029,0.02931127,43.11,BTC-30MAY25-100000-C,94889.58,buy,0.2,0.2,,,,,,,1746066824.336
4152,364042064,1746066824336,1,0.029,0.02931127,43.11,BTC-30MAY25-100000-C,94889.58,buy,0.1,0.1,,,,,,,1746066824.336
4151,364042063,1746066824336,1,0.029,0.02931127,43.11,BTC-30MAY25-100000-C,94889.58,buy,0.1,0.1,,,,,,,1746066824.336
4156,364042171,1746066995219,1,0.029,0.02945692,42.9,BTC-30MAY25-100000-C,94954.65,sell,2.5,2.5,,,,,,,1746066995.219
4157,364050234,1746078684480,0,0.0305,0.0302964,43.72,BTC-30MAY25-100000-C,95136.36,buy,0.1,0.1,,,,,,,1746078684.48
4159,364050236,1746078684480,1,0.0305,0.0302964,43.72,BTC-30MAY25-100000-C,95136.36,buy,0.2,0.2,,,,,,,1746078684.48
4160,364050237,1746078684480,1,0.0305,0.0302964,43.72,BTC-30MAY25-100000-C,95136.36,buy,1.0,1.0,,,,,,,1746078684.48
4158,364050235,1746078684480,1,0.0305,0.0302964,43.72,BTC-30MAY25-100000-C,95136.36,buy,0.1,0.1,,,,,,,1746078684.48
4161,364050238,1746078684482,1,0.0305,0.0302964,43.72,BTC-30MAY25-100000-C,95136.36,sell,0.2,0.2,,,,,,,1746078684.482
4162,364050239,1746078684487,1,0.0305,0.0302964,43.72,BTC-30MAY25-100000-C,95136.36,sell,5.4,5.4,,,,,,,1746078684.487
4163,364050861,1746079437325,1,0.0305,0.0304784,43.63,BTC-30MAY25-100000-C,95149.3,buy,0.6,0.6,,,,,,,1746079437.325
4164,364051154,1746080209582,2,0.03,0.03015699,43.3,BTC-30MAY25-100000-C,95120.04,sell,0.1,0.1,,,,,,,1746080209.582
4165,364051717,1746080868466,3,0.03,0.02980328,43.6,BTC-30MAY25-100000-C,95041.88,buy,0.1,0.1,,,,,,,1746080868.466
4166,364056267,1746086995205,3,0.03,0.0294575,43.93,BTC-30MAY25-100000-C,94936.53,buy,0.8,0.8,,,,,,,1746086995.205
4167,364056268,1746086995205,3,0.03,0.0294575,43.93,BTC-30MAY25-100000-C,94936.53,buy,5.2,5.2,,,,,,,1746086995.205
4168,364057599,1746088565810,0,0.0305,0.03025526,43.81,BTC-30MAY25-100000-C,95107.01,sell,0.2,0.2,,,,,,,1746088565.81
4169,364057728,1746088602157,1,0.0305,0.03034032,43.74,BTC-30MAY25-100000-C,95125.55,sell,0.1,0.1,,,,,,,1746088602.157
4170,364062463,1746093028255,0,0.0325,0.03247496,44.04,BTC-30MAY25-100000-C,95541.8,sell,0.1,0.1,,,,,,,1746093028.255
4171,364064895,1746093446586,0,0.0335,0.03294978,44.67,BTC-30MAY25-100000-C,95640.03,buy,0.1,0.1,,,,,,,1746093446.586
4172,364065117,1746093539397,2,0.033,0.03273073,44.45,BTC-30MAY25-100000-C,95563.54,sell,1.0,1.0,,,,,,,1746093539.397
4173,364065514,1746093627760,0,0.0335,0.0333113,44.46,BTC-30MAY25-100000-C,95684.33,buy,1.0,1.0,,,,,,,1746093627.76
4174,364065515,1746093627760,1,0.0335,0.0333113,44.46,BTC-30MAY25-100000-C,95684.33,buy,5.0,5.0,,,,,,,1746093627.76
4175,364067786,1746094597316,0,0.034,0.03386115,44.5,BTC-30MAY25-100000-C,95818.54,buy,0.1,0.1,,,,,,,1746094597.316
4176,364070222,1746094833992,0,0.036,0.03604313,44.38,BTC-30MAY25-100000-C,96336.27,sell,0.1,0.1,,,,,,,1746094833.992
4177,364074870,1746096154572,2,0.0355,0.03557136,44.58,BTC-30MAY25-100000-C,96162.15,sell,0.1,0.1,,,,,,,1746096154.572
4178,364075377,1746096461045,3,0.0355,0.03517409,44.98,BTC-30MAY25-100000-C,96064.5,buy,0.1,0.1,,,,,,,1746096461.045
4179,364075629,1746096556550,2,0.035,0.03501432,44.69,BTC-30MAY25-100000-C,96014.69,sell,0.1,0.1,,,,,,,1746096556.55
4180,364076615,1746097052978,0,0.0358,0.03573582,44.82,BTC-30MAY25-100000-C,96180.57,sell,35.0,35.0,2.0,BLOCK-195412,BTC-CS-30MAY25-96000_100000,,,,1746097052.978
4181,364077228,1746097288555,0,0.036,0.03604158,44.69,BTC-30MAY25-100000-C,96251.11,sell,0.1,0.1,,,,,,,1746097288.555
4182,364077996,1746097674808,1,0.036,0.03562136,45.1,BTC-30MAY25-100000-C,96129.83,buy,0.1,0.1,,,,,,,1746097674.808
4183,364080752,1746098538420,2,0.035,0.03508846,44.73,BTC-30MAY25-100000-C,95981.37,sell,0.5,0.5,,,,,,,1746098538.42
4184,364092858,1746101935888,0,0.0355,0.03567383,44.44,BTC-30MAY25-100000-C,96229.37,sell,0.6,0.6,,,,,,,1746101935.888
4185,364093579,1746102145075,0,0.036,0.03603393,44.55,BTC-30MAY25-100000-C,96311.62,buy,0.5,0.5,,,,,,,1746102145.075
4186,364094936,1746102600334,1,0.036,0.03587293,44.84,BTC-30MAY25-100000-C,96247.92,sell,2.0,2.0,,,,,,,1746102600.334
4187,364098366,1746103525563,0,0.0375,0.03682269,45.47,BTC-30MAY25-100000-C,96440.2,buy,0.1,0.1,,,,,,,1746103525.563
4188,364098407,1746103587743,2,0.037,0.03682546,45.03,BTC-30MAY25-100000-C,96436.65,sell,0.1,0.1,,,,,,,1746103587.743
4189,364106701,1746106528253,3,0.037,0.03645333,45.52,BTC-30MAY25-100000-C,96305.83,buy,0.1,0.1,,,,,,,1746106528.253
4190,364108739,1746106958186,2,0.0355,0.03563757,45.08,BTC-30MAY25-100000-C,96059.14,buy,0.3,0.3,,,,,,,1746106958.186
4191,364108740,1746106958189,3,0.0355,0.03563757,45.08,BTC-30MAY25-100000-C,96059.14,buy,0.6,0.6,,,,,,,1746106958.189
4192,364108741,1746106958196,3,0.0355,0.03563757,45.08,BTC-30MAY25-100000-C,96059.14,buy,1.1,1.1,,,,,,,1746106958.196
4193,364108744,1746106962363,3,0.0355,0.03554221,45.05,BTC-30MAY25-100000-C,96067.62,buy,4.0,4.0,,,,,,,1746106962.363
4194,364117056,1746108103065,2,0.035,0.03527158,44.84,BTC-30MAY25-100000-C,96017.65,buy,0.1,0.1,,,,,,,1746108103.065
4195,364123114,1746110349923,0,0.037,0.03740751,44.43,BTC-30MAY25-100000-C,96657.61,sell,0.1,0.1,,,,,,,1746110349.923
4196,364123196,1746110391209,1,0.037,0.03732983,44.49,BTC-30MAY25-100000-C,96648.95,buy,0.2,0.2,,,,,,,1746110391.209
4197,364123425,1746110546409,1,0.037,0.03734561,44.45,BTC-30MAY25-100000-C,96655.28,sell,0.2,0.2,,,,,,,1746110546.409
4198,364130279,1746112236689,0,0.04,0.04011362,44.84,BTC-30MAY25-100000-C,97247.58,buy,0.1,0.1,,,,,,,1746112236.689
4199,364132790,1746112506441,0,0.0415,0.04098947,45.42,BTC-30MAY25-100000-C,97462.31,buy,0.1,0.1,,,,,,,1746112506.441
4200,364134837,1746112800265,2,0.04,0.0398558,45.16,BTC-30MAY25-100000-C,97189.41,buy,0.1,0.1,,,,,,,1746112800.265
4201,364135690,1746112995385,2,0.0395,0.03951103,45.08,BTC-30MAY25-100000-C,97081.08,sell,0.1,0.1,,,,,,,1746112995.385
4203,364139312,1746113648182,3,0.039,0.03942177,44.63,BTC-30MAY25-100000-C,97087.94,sell,1.0,1.0,,,,,,,1746113648.182
4202,364139311,1746113648182,2,0.039,0.03942177,44.63,BTC-30MAY25-100000-C,97087.94,sell,0.9,0.9,,,,,,,1746113648.182
4204,364139313,1746113648185,3,0.039,0.03942177,44.63,BTC-30MAY25-100000-C,97087.94,buy,7.1,7.1,,,,,,,1746113648.185
4205,364139571,1746113761009,3,0.039,0.03930934,44.7,BTC-30MAY25-100000-C,97070.66,sell,0.1,0.1,,,,,,,1746113761.009
4206,364139713,1746113825022,0,0.0395,0.03967652,44.82,BTC-30MAY25-100000-C,97150.92,buy,0.5,0.5,,,,,,,1746113825.022
4207,364140752,1746114117106,0,0.04,0.03992155,45.0,BTC-30MAY25-100000-C,97228.93,buy,0.1,0.1,,,,,,,1746114117.106
4208,364140936,1746114212691,1,0.04,0.03962671,45.27,BTC-30MAY25-100000-C,97159.6,buy,0.1,0.1,,,,,,,1746114212.691
4209,364141019,1746114238584,2,0.0395,0.03938696,45.07,BTC-30MAY25-100000-C,97095.6,sell,1.0,1.0,,,,,,,1746114238.584
4210,364141790,1746114563691,2,0.039,0.03907605,44.94,BTC-30MAY25-100000-C,97003.66,sell,2.6,2.6,,,,,,,1746114563.691
4211,364141842,1746114589036,3,0.039,0.03907101,44.95,BTC-30MAY25-100000-C,97000.32,sell,0.2,0.2,,,,,,,1746114589.036
4212,364142619,1746114983981,3,0.039,0.03892894,45.2,BTC-30MAY25-100000-C,96928.83,sell,0.1,0.1,,,,,,,1746114983.981
4213,364142971,1746115166886,3,0.039,0.03902628,45.19,BTC-30MAY25-100000-C,96926.22,sell,2.0,2.0,,,,,,,1746115166.886
4214,364146273,1746116915656,0,0.04,0.03981828,44.9,BTC-30MAY25-100000-C,97258.91,buy,0.1,0.1,,,,,,,1746116915.656
4215,364149635,1746118400245,2,0.0395,0.03939278,44.74,BTC-30MAY25-100000-C,97189.29,sell,0.1,0.1,,,,,,,1746118400.245
4216,364150329,1746118580548,3,0.0395,0.03958987,44.58,BTC-30MAY25-100000-C,97215.98,buy,0.2,0.2,,,,,,,1746118580.548
4217,364150692,1746118709443,2,0.039,0.03919962,44.46,BTC-30MAY25-100000-C,97125.83,buy,0.2,0.2,,,,,,,1746118709.443
4218,364151185,1746118864366,2,0.0385,0.03884707,44.32,BTC-30MAY25-100000-C,97051.86,sell,0.2,0.2,,,,,,,1746118864.366
4219,364151799,1746119070391,0,0.0395,0.03961675,44.5,BTC-30MAY25-100000-C,97230.35,buy,0.2,0.2,,,,,,,1746119070.391
4220,364153263,1746120255305,2,0.039,0.03922774,44.4,BTC-30MAY25-100000-C,97163.35,buy,0.2,0.2,,,,,,,1746120255.305
4221,364164190,1746126674001,2,0.0365,0.036256,44.31,BTC-30MAY25-100000-C,96607.67,sell,0.1,0.1,,,,,,,1746126674.001
4222,364164218,1746126692676,3,0.0365,0.03631583,44.29,BTC-30MAY25-100000-C,96610.45,sell,0.6,0.6,,,,,,,1746126692.676
4223,364172965,1746132159303,0,0.037,0.03692051,44.44,BTC-30MAY25-100000-C,96710.66,sell,0.1,0.1,,,,,,,1746132159.303
4224,364172968,1746132159308,1,0.037,0.03692051,44.44,BTC-30MAY25-100000-C,96710.66,sell,0.1,0.1,,,,,,,1746132159.308
4225,364172973,1746132159491,1,0.037,0.03692051,44.44,BTC-30MAY25-100000-C,96710.66,sell,0.1,0.1,,,,,,,1746132159.491
4226,364172974,1746132159499,1,0.037,0.03692051,44.44,BTC-30MAY25-100000-C,96710.66,sell,0.1,0.1,,,,,,,1746132159.499
4227,364172976,1746132159510,1,0.037,0.03692051,44.44,BTC-30MAY25-100000-C,96710.66,sell,0.2,0.2,,,,,,,1746132159.51
4228,364172978,1746132159525,1,0.037,0.03692051,44.44,BTC-30MAY25-100000-C,96710.66,sell,0.3,0.3,,,,,,,1746132159.525
4229,364172979,1746132159534,1,0.037,0.03692051,44.44,BTC-30MAY25-100000-C,96710.66,sell,0.1,0.1,,,,,,,1746132159.534
4230,364172980,1746132159543,1,0.037,0.03692051,44.44,BTC-30MAY25-100000-C,96710.66,sell,0.3,0.3,,,,,,,1746132159.543
4231,364172981,1746132159556,1,0.037,0.03692051,44.44,BTC-30MAY25-100000-C,96710.66,sell,0.1,0.1,,,,,,,1746132159.556
4232,364172983,1746132159639,1,0.037,0.03692051,44.44,BTC-30MAY25-100000-C,96710.66,sell,0.1,0.1,,,,,,,1746132159.639
4233,364172984,1746132159648,1,0.037,0.03692051,44.44,BTC-30MAY25-100000-C,96710.66,sell,0.1,0.1,,,,,,,1746132159.648
4234,364172988,1746132159694,1,0.037,0.0369226,44.45,BTC-30MAY25-100000-C,96706.57,sell,0.1,0.1,,,,,,,1746132159.694
4235,364172989,1746132159703,1,0.037,0.0369226,44.45,BTC-30MAY25-100000-C,96706.57,sell,0.1,0.1,,,,,,,1746132159.703
4236,364172990,1746132159707,1,0.037,0.0369226,44.45,BTC-30MAY25-100000-C,96706.57,sell,1.1,1.1,,,,,,,1746132159.707
4237,364172991,1746132159715,1,0.037,0.0369226,44.45,BTC-30MAY25-100000-C,96706.57,sell,0.9,0.9,,,,,,,1746132159.715
4238,364172992,1746132159727,1,0.037,0.0369226,44.45,BTC-30MAY25-100000-C,96706.57,sell,0.1,0.1,,,,,,,1746132159.727
4239,364172993,1746132159735,1,0.037,0.0369226,44.45,BTC-30MAY25-100000-C,96706.57,sell,0.1,0.1,,,,,,,1746132159.735
4240,364172995,1746132159747,1,0.037,0.0369226,44.45,BTC-30MAY25-100000-C,96706.57,sell,0.1,0.1,,,,,,,1746132159.747
4241,364172997,1746132159796,1,0.037,0.0369226,44.45,BTC-30MAY25-100000-C,96706.57,sell,0.1,0.1,,,,,,,1746132159.796
4242,364172999,1746132159840,1,0.037,0.0369226,44.45,BTC-30MAY25-100000-C,96706.57,sell,0.1,0.1,,,,,,,1746132159.84
4243,364173000,1746132160106,1,0.037,0.0369226,44.45,BTC-30MAY25-100000-C,96706.57,sell,0.1,0.1,,,,,,,1746132160.106
4244,364173005,1746132169328,1,0.037,0.03679413,44.56,BTC-30MAY25-100000-C,96682.12,sell,0.1,0.1,,,,,,,1746132169.328
4245,364173006,1746132169332,1,0.037,0.03679413,44.56,BTC-30MAY25-100000-C,96682.12,sell,0.1,0.1,,,,,,,1746132169.332
4246,364173024,1746132180977,1,0.037,0.03678505,44.58,BTC-30MAY25-100000-C,96680.9,sell,1.4,1.4,,,,,,,1746132180.977
4247,364174724,1746134769515,2,0.0368,0.03655999,44.58,BTC-30MAY25-100000-C,96633.7,buy,40.0,40.0,2.0,BLOCK-195536,BTC-CS-30MAY25-100000_105000,,,,1746134769.515
4248,364177397,1746138941312,2,0.036,0.03579439,44.47,BTC-30MAY25-100000-C,96459.95,sell,0.1,0.1,,,,,,,1746138941.312
4249,364182670,1746144313187,0,0.0365,0.0360718,44.46,BTC-30MAY25-100000-C,96614.83,buy,0.2,0.2,,,,,,,1746144313.187
4250,364183340,1746144822207,1,0.0365,0.03629016,44.17,BTC-30MAY25-100000-C,96688.79,buy,0.4,0.4,,,,,,,1746144822.207
4251,364185430,1746146241067,1,0.0365,0.03673178,43.74,BTC-30MAY25-100000-C,96823.93,sell,0.1,0.1,,,,,,,1746146241.067
4252,364192143,1746149134549,0,0.0385,0.03824594,44.26,BTC-30MAY25-100000-C,97129.18,sell,0.9,0.9,,,,,,,1746149134.549
4253,364192144,1746149134554,1,0.0385,0.03824594,44.26,BTC-30MAY25-100000-C,97129.18,sell,0.1,0.1,,,,,,,1746149134.554
4254,364192149,1746149134576,1,0.0385,0.03824594,44.26,BTC-30MAY25-100000-C,97129.18,sell,1.0,1.0,,,,,,,1746149134.576
4255,364199877,1746155808529,0,0.0398,0.03958219,45.5,BTC-30MAY25-100000-C,97104.18,buy,12.5,12.5,2.0,BLOCK-195565,BTC-CS-30MAY25-100000_105000,,,,1746155808.529
4256,364200301,1746156131479,2,0.0395,0.03935973,45.49,BTC-30MAY25-100000-C,97044.98,sell,0.1,0.1,,,,,,,1746156131.479
4257,364200302,1746156131479,3,0.0395,0.03935973,45.49,BTC-30MAY25-100000-C,97044.98,sell,0.6,0.6,,,,,,,1746156131.479
4258,364207380,1746160012926,0,0.041,0.04094436,46.36,BTC-30MAY25-100000-C,97143.98,sell,0.4,0.4,,,,,,,1746160012.926
4259,364207386,1746160023167,1,0.041,0.04094341,46.35,BTC-30MAY25-100000-C,97144.35,sell,0.4,0.4,,,,,,,1746160023.167
4264,364214382,1746163573862,3,0.04,0.03956292,46.67,BTC-30MAY25-100000-C,96847.31,buy,8.9,8.9,,,,,,,1746163573.862
4261,364214379,1746163573862,3,0.04,0.03956292,46.67,BTC-30MAY25-100000-C,96847.31,buy,1.0,1.0,,,,,,,1746163573.862
4262,364214380,1746163573862,3,0.04,0.03956292,46.67,BTC-30MAY25-100000-C,96847.31,buy,0.7,0.7,,,,,,,1746163573.862
4263,364214381,1746163573862,3,0.04,0.03956292,46.67,BTC-30MAY25-100000-C,96847.31,buy,0.9,0.9,,,,,,,1746163573.862
4260,364214378,1746163573862,2,0.04,0.03956292,46.67,BTC-30MAY25-100000-C,96847.31,buy,2.6,2.6,,,,,,,1746163573.862
4265,364214383,1746163573862,3,0.04,0.03956292,46.67,BTC-30MAY25-100000-C,96847.31,buy,8.9,8.9,,,,,,,1746163573.862
4266,364214384,1746163573862,3,0.04,0.03956292,46.67,BTC-30MAY25-100000-C,96847.31,buy,0.7,0.7,,,,,,,1746163573.862
4268,364214386,1746163573866,3,0.04,0.03956292,46.67,BTC-30MAY25-100000-C,96847.31,sell,7.4,7.4,,,,,,,1746163573.866
4267,364214385,1746163573866,3,0.04,0.03956292,46.67,BTC-30MAY25-100000-C,96847.31,sell,0.2,0.2,,,,,,,1746163573.866
4269,364214387,1746163573868,3,0.04,0.03956292,46.67,BTC-30MAY25-100000-C,96847.31,sell,12.6,12.6,,,,,,,1746163573.868
4270,364214388,1746163573873,3,0.04,0.03956292,46.67,BTC-30MAY25-100000-C,96847.31,sell,1.0,1.0,,,,,,,1746163573.873
4271,364214389,1746163573874,3,0.04,0.03956292,46.67,BTC-30MAY25-100000-C,96847.31,sell,0.1,0.1,,,,,,,1746163573.874
4272,364214390,1746163573876,3,0.04,0.03956292,46.67,BTC-30MAY25-100000-C,96847.31,sell,0.1,0.1,,,,,,,1746163573.876
4273,364214391,1746163574132,3,0.04,0.03956292,46.67,BTC-30MAY25-100000-C,96847.31,sell,0.1,0.1,,,,,,,1746163574.132
4274,364214393,1746163576868,3,0.04,0.03956038,46.67,BTC-30MAY25-100000-C,96847.3,sell,0.1,0.1,,,,,,,1746163576.868
4275,364214394,1746163576872,3,0.04,0.03956038,46.67,BTC-30MAY25-100000-C,96847.3,sell,1.0,1.0,,,,,,,1746163576.872
4276,364214395,1746163577166,3,0.04,0.03956038,46.67,BTC-30MAY25-100000-C,96847.3,sell,0.1,0.1,,,,,,,1746163577.166
4277,364214396,1746163579875,3,0.04,0.03956176,46.67,BTC-30MAY25-100000-C,96847.3,sell,0.1,0.1,,,,,,,1746163579.875
4278,364214397,1746163580209,3,0.04,0.03956588,46.66,BTC-30MAY25-100000-C,96847.3,sell,0.1,0.1,,,,,,,1746163580.209
4279,364214398,1746163583153,3,0.04,0.03956724,46.66,BTC-30MAY25-100000-C,96847.77,sell,0.1,0.1,,,,,,,1746163583.153
4280,364214399,1746163583636,3,0.04,0.03957192,46.66,BTC-30MAY25-100000-C,96847.72,sell,0.1,0.1,,,,,,,1746163583.636
4281,364214401,1746163586175,3,0.04,0.03957585,46.66,BTC-30MAY25-100000-C,96848.79,sell,0.1,0.1,,,,,,,1746163586.175
4282,364214402,1746163586636,3,0.04,0.03958369,46.64,BTC-30MAY25-100000-C,96852.03,sell,0.1,0.1,,,,,,,1746163586.636
4283,364214412,1746163621195,3,0.04,0.0396367,46.65,BTC-30MAY25-100000-C,96848.65,sell,3.0,3.0,,,,,,,1746163621.195
4284,364214414,1746163624741,3,0.04,0.0396486,46.65,BTC-30MAY25-100000-C,96849.31,sell,3.0,3.0,,,,,,,1746163624.741
4285,364214778,1746164020259,3,0.04,0.04013755,46.42,BTC-30MAY25-100000-C,96890.05,sell,0.1,0.1,,,,,,,1746164020.259
4286,364214779,1746164020975,3,0.04,0.04013748,46.44,BTC-30MAY25-100000-C,96886.13,sell,0.1,0.1,,,,,,,1746164020.975
4287,364214780,1746164020987,3,0.04,0.04013748,46.44,BTC-30MAY25-100000-C,96886.13,sell,0.1,0.1,,,,,,,1746164020.987
4288,364214814,1746164032682,3,0.04,0.04004571,46.5,BTC-30MAY25-100000-C,96872.8,sell,0.2,0.2,,,,,,,1746164032.682
4289,364214913,1746164231220,3,0.04,0.03996992,46.67,BTC-30MAY25-100000-C,96843.69,sell,3.0,3.0,,,,,,,1746164231.22
4290,364215098,1746164717857,3,0.04,0.04015521,46.64,BTC-30MAY25-100000-C,96851.1,sell,3.0,3.0,,,,,,,1746164717.857
4291,364215345,1746165061615,3,0.04,0.04013364,46.63,BTC-30MAY25-100000-C,96849.72,sell,0.2,0.2,,,,,,,1746165061.615
4292,364215676,1746165158373,3,0.04,0.03998057,46.81,BTC-30MAY25-100000-C,96813.83,sell,0.1,0.1,,,,,,,1746165158.373
4293,364215714,1746165158423,3,0.04,0.03998057,46.81,BTC-30MAY25-100000-C,96813.83,sell,10.0,10.0,,,,,,,1746165158.423
4294,364215724,1746165158431,3,0.04,0.03998057,46.81,BTC-30MAY25-100000-C,96813.83,sell,0.1,0.1,,,,,,,1746165158.431
4295,364215729,1746165158445,3,0.04,0.03998057,46.81,BTC-30MAY25-100000-C,96813.83,sell,0.7,0.7,,,,,,,1746165158.445
4296,364215731,1746165158447,3,0.04,0.03998057,46.81,BTC-30MAY25-100000-C,96813.83,sell,0.2,0.2,,,,,,,1746165158.447
4297,364215732,1746165158457,3,0.04,0.03998057,46.81,BTC-30MAY25-100000-C,96813.83,sell,0.3,0.3,,,,,,,1746165158.457
4298,364215738,1746165158484,3,0.04,0.03998057,46.81,BTC-30MAY25-100000-C,96813.83,sell,0.3,0.3,,,,,,,1746165158.484
4299,364215745,1746165158541,3,0.04,0.03998057,46.81,BTC-30MAY25-100000-C,96813.83,sell,0.2,0.2,,,,,,,1746165158.541
4300,364215750,1746165158568,3,0.04,0.03998057,46.81,BTC-30MAY25-100000-C,96813.83,sell,0.2,0.2,,,,,,,1746165158.568
4301,364215751,1746165158581,3,0.04,0.03998057,46.81,BTC-30MAY25-100000-C,96813.83,sell,0.1,0.1,,,,,,,1746165158.581
4302,364215752,1746165158607,3,0.04,0.03998057,46.81,BTC-30MAY25-100000-C,96813.83,sell,0.4,0.4,,,,,,,1746165158.607
4303,364215754,1746165158662,3,0.04,0.03998057,46.81,BTC-30MAY25-100000-C,96813.83,sell,0.9,0.9,,,,,,,1746165158.662
4304,364215755,1746165158665,3,0.04,0.03998057,46.81,BTC-30MAY25-100000-C,96813.83,sell,0.1,0.1,,,,,,,1746165158.665
4305,364215759,1746165158699,3,0.04,0.03998057,46.81,BTC-30MAY25-100000-C,96813.83,sell,10.2,10.2,,,,,,,1746165158.699
4306,364215760,1746165158715,3,0.04,0.03998057,46.81,BTC-30MAY25-100000-C,96813.83,sell,16.5,16.5,,,,,,,1746165158.715
4307,364216257,1746165266413,2,0.0395,0.03964562,46.63,BTC-30MAY25-100000-C,96724.47,buy,0.1,0.1,,,,,,,1746165266.413
4310,364217977,1746166076650,1,0.04,0.03967622,46.85,BTC-30MAY25-100000-C,96766.02,buy,7.5,7.5,,,,,,,1746166076.65
4311,364217978,1746166076650,1,0.04,0.03967622,46.85,BTC-30MAY25-100000-C,96766.02,buy,0.8,0.8,,,,,,,1746166076.65
4312,364217979,1746166076650,1,0.04,0.03967622,46.85,BTC-30MAY25-100000-C,96766.02,buy,2.7,2.7,,,,,,,1746166076.65
4308,364217975,1746166076650,0,0.04,0.03967622,46.85,BTC-30MAY25-100000-C,96766.02,buy,0.4,0.4,,,,,,,1746166076.65
4309,364217976,1746166076650,1,0.04,0.03967622,46.85,BTC-30MAY25-100000-C,96766.02,buy,0.4,0.4,,,,,,,1746166076.65
4313,364217980,1746166076650,1,0.04,0.03967622,46.85,BTC-30MAY25-100000-C,96766.02,buy,2.8,2.8,,,,,,,1746166076.65
4314,364217981,1746166076650,1,0.04,0.03967622,46.85,BTC-30MAY25-100000-C,96766.02,buy,0.9,0.9,,,,,,,1746166076.65
4315,364217982,1746166076653,1,0.04,0.03967622,46.85,BTC-30MAY25-100000-C,96766.02,sell,0.4,0.4,,,,,,,1746166076.653
4316,364217983,1746166076692,1,0.04,0.03967622,46.85,BTC-30MAY25-100000-C,96766.02,sell,22.6,22.6,,,,,,,1746166076.692
4317,364217984,1746166076747,1,0.04,0.03967541,46.85,BTC-30MAY25-100000-C,96766.0,sell,0.1,0.1,,,,,,,1746166076.747
4318,364217987,1746166077504,1,0.04,0.03967541,46.85,BTC-30MAY25-100000-C,96766.0,sell,0.1,0.1,,,,,,,1746166077.504
4320,364217989,1746166077542,1,0.04,0.03967541,46.85,BTC-30MAY25-100000-C,96766.0,sell,0.3,0.3,,,,,,,1746166077.542
4319,364217988,1746166077542,1,0.04,0.03967541,46.85,BTC-30MAY25-100000-C,96766.0,sell,0.1,0.1,,,,,,,1746166077.542
4321,364217991,1746166078301,1,0.04,0.03967546,46.85,BTC-30MAY25-100000-C,96766.0,sell,0.1,0.1,,,,,,,1746166078.301
4322,364217992,1746166079074,1,0.04,0.03967546,46.85,BTC-30MAY25-100000-C,96765.18,sell,0.3,0.3,,,,,,,1746166079.074
4323,364217993,1746166079078,1,0.04,0.03967546,46.85,BTC-30MAY25-100000-C,96765.18,sell,0.2,0.2,,,,,,,1746166079.078
4324,364217994,1746166079118,1,0.04,0.03967546,46.85,BTC-30MAY25-100000-C,96765.18,sell,0.3,0.3,,,,,,,1746166079.118
4325,364217999,1746166083930,1,0.04,0.03966256,46.87,BTC-30MAY25-100000-C,96760.76,sell,0.2,0.2,,,,,,,1746166083.93
4326,364218002,1746166088034,1,0.04,0.03966498,46.87,BTC-30MAY25-100000-C,96760.61,sell,0.1,0.1,,,,,,,1746166088.034
