trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_id,unix_sec
579,367014301,1747581486688,3,0.0001,4.755e-05,117.51,BTC-30MAY25-200000-C,105448.46,sell,1.2,1.2,,,,1747581486.688
580,367552586,1747777080008,3,0.0001,1.244e-05,129.34,BTC-30MAY25-200000-C,106417.5,buy,0.1,0.1,,,,1747777080.008
582,367685279,1747841229600,3,0.0001,1.161e-05,130.06,BTC-30MAY25-200000-C,109105.74,buy,2.0,2.0,,,,1747841229.6
581,367685278,1747841229600,3,0.0001,1.161e-05,130.06,BTC-30MAY25-200000-C,109105.74,buy,0.1,0.1,,,,1747841229.6
583,367685280,1747841229600,3,0.0001,1.161e-05,130.06,BTC-30MAY25-200000-C,109105.74,buy,0.9,0.9,,,,1747841229.6
584,367685281,1747841229602,3,0.0001,1.161e-05,130.06,BTC-30MAY25-200000-C,109105.74,sell,10.0,10.0,,,,1747841229.602
585,367685303,1747841237470,3,0.0001,1.168e-05,130.05,BTC-30MAY25-200000-C,109110.78,sell,0.5,0.5,,,,1747841237.47
586,367685304,1747841237472,3,0.0001,1.168e-05,130.05,BTC-30MAY25-200000-C,109110.78,sell,1.5,1.5,,,,1747841237.472
587,367958521,1747895107523,3,0.0001,9.94e-06,131.55,BTC-30MAY25-200000-C,110985.05,sell,1.0,1.0,,,,1747895107.523
588,368029358,1747918216143,3,0.0001,8.59e-06,132.84,BTC-30MAY25-200000-C,111487.57,sell,0.1,0.1,,,,1747918216.143
589,368128105,1747942259676,3,0.0001,7.08e-06,134.48,BTC-30MAY25-200000-C,111893.65,sell,0.1,0.1,,,,1747942259.676
590,368141428,1747946989976,3,0.0001,5.56e-06,136.47,BTC-30MAY25-200000-C,111154.29,sell,0.4,0.4,,,,1747946989.976
591,368549541,1748163841001,3,0.0001,5e-08,176.89,BTC-30MAY25-200000-C,107223.27,buy,3.0,3.0,,,,1748163841.001
592,368549542,1748163841003,3,0.0001,5e-08,176.89,BTC-30MAY25-200000-C,107223.27,sell,2.0,2.0,,,,1748163841.003
