trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,combo_trade_id,combo_id,block_trade_leg_count,block_trade_id,block_rfq_id,unix_sec
897,366711001,1747380784152,3,0.0009,0.00085692,53.21,BTC-30MAY25-85000-P,103980.29,buy,0.1,0.1,,,,,,1747380784.152
898,366711403,1747380886906,3,0.0009,0.00085598,53.1,BTC-30MAY25-85000-P,103945.48,buy,0.1,0.1,,,,,,1747380886.906
899,366716666,1747382184386,3,0.0009,0.00082008,52.61,BTC-30MAY25-85000-P,103773.49,buy,6.9,6.9,,,,,,1747382184.386
900,366733379,1747384710376,0,0.001,0.00087598,52.54,BTC-30MAY25-85000-P,103252.98,buy,0.1,0.1,,,,,,1747384710.376
901,366733380,1747384710379,1,0.001,0.00087598,52.54,BTC-30MAY25-85000-P,103252.98,sell,0.9,0.9,,,,,,1747384710.379
902,366753452,1747399111628,2,0.0007,0.00084026,50.96,BTC-30MAY25-85000-P,103662.44,sell,24.0,24.0,,BTC-PS-30MAY25-88000_85000,2.0,BLOCK-199033,,1747399111.628
903,366794288,1747418378689,0,0.0009,0.0008327,53.96,BTC-30MAY25-85000-P,103898.72,buy,0.1,0.1,,,,,,1747418378.689
904,366794314,1747418414676,0,0.001,0.00083897,54.86,BTC-30MAY25-85000-P,103880.91,buy,0.4,0.4,,,,,,1747418414.676
905,366801421,1747426764694,2,0.0009,0.00084785,54.09,BTC-30MAY25-85000-P,103901.38,buy,0.1,0.1,,,,,,1747426764.694
906,366801440,1747426847569,0,0.001,0.00085001,55.07,BTC-30MAY25-85000-P,103907.31,buy,1.5,1.5,,,,,,1747426847.569
907,366801441,1747426847569,1,0.001,0.00085001,55.07,BTC-30MAY25-85000-P,103907.31,buy,4.4,4.4,,,,,,1747426847.569
908,366822507,1747435333125,2,0.0007,0.00084386,51.42,BTC-30MAY25-85000-P,103480.75,sell,0.5,0.5,,,,,,1747435333.125
909,366830484,1747444017209,3,0.0007,0.00089573,50.53,BTC-30MAY25-85000-P,103006.06,sell,0.3,0.3,,,,,,1747444017.209
910,366830595,1747444107014,3,0.0007,0.00088517,50.56,BTC-30MAY25-85000-P,103020.47,sell,0.4,0.4,,,,,,1747444107.014
911,366876471,1747488041799,0,0.0008,0.00075587,52.58,BTC-30MAY25-85000-P,103056.61,buy,0.3,0.3,,,,,,1747488041.799
912,366909438,1747520482475,2,0.0007,0.00076849,52.23,BTC-30MAY25-85000-P,103004.99,sell,0.6,0.6,,,,,,1747520482.475
913,366909464,1747520549683,3,0.0007,0.00076327,52.27,BTC-30MAY25-85000-P,103017.53,sell,0.1,0.1,,,,,,1747520549.683
914,366909465,1747520558881,3,0.0007,0.00076411,52.26,BTC-30MAY25-85000-P,103012.92,sell,0.2,0.2,,,,,,1747520558.881
915,366957344,1747557425489,3,0.0007,0.00075254,55.41,BTC-30MAY25-85000-P,103973.91,sell,0.1,0.1,,,,,,1747557425.489
916,366988686,1747574521439,3,0.0007,0.0007488,55.87,BTC-30MAY25-85000-P,103949.5,sell,2.8,2.8,,,,,,1747574521.439
917,367072241,1747596651795,0,0.0008,0.00075243,58.87,BTC-30MAY25-85000-P,104469.25,buy,1.7,1.7,,,,,,1747596651.795
918,367098289,1747605148893,1,0.0008,0.00084346,58.39,BTC-30MAY25-85000-P,104194.47,buy,0.1,0.1,,,,,,1747605148.893
919,367108444,1747608631133,2,0.0007,0.00068399,60.14,BTC-30MAY25-85000-P,105411.32,sell,0.2,0.2,,,,,,1747608631.133
920,367108683,1747608677491,3,0.0007,0.00066757,60.37,BTC-30MAY25-85000-P,105504.05,buy,0.2,0.2,,,,,,1747608677.491
921,367110636,1747609002119,3,0.0007,0.00063169,61.09,BTC-30MAY25-85000-P,105804.54,buy,0.1,0.1,,,,,,1747609002.119
923,367231980,1747636761430,1,0.001,0.00089004,56.59,BTC-30MAY25-85000-P,102296.8,buy,0.9,0.9,,,,,,1747636761.43
922,367231979,1747636761430,0,0.001,0.00089004,56.59,BTC-30MAY25-85000-P,102296.8,buy,0.1,0.1,,,,,,1747636761.43
924,367238753,1747637912406,1,0.001,0.00096368,56.51,BTC-30MAY25-85000-P,102257.35,buy,0.1,0.1,,,,,,1747637912.406
925,367304856,1747661713478,2,0.0007,0.00073457,55.09,BTC-30MAY25-85000-P,102678.32,buy,0.2,0.2,,,,,,1747661713.478
926,367308536,1747662728203,2,0.0006,0.00071817,54.93,BTC-30MAY25-85000-P,103157.86,sell,0.2,0.2,,,,,,1747662728.203
927,367329591,1747667382933,3,0.0006,0.00065171,58.44,BTC-30MAY25-85000-P,104553.39,sell,0.2,0.2,,,,,,1747667382.933
928,367329592,1747667382933,3,0.0006,0.00065171,58.44,BTC-30MAY25-85000-P,104553.39,sell,4.8,4.8,,,,,,1747667382.933
929,367336563,1747669573597,3,0.0006,0.00063109,59.53,BTC-30MAY25-85000-P,104954.48,sell,2.0,2.0,,,,,,1747669573.597
930,367336567,1747669577842,3,0.0006,0.00063124,59.53,BTC-30MAY25-85000-P,104956.62,sell,3.2,3.2,,,,,,1747669577.842
931,367336568,1747669577842,3,0.0006,0.00063124,59.53,BTC-30MAY25-85000-P,104956.62,sell,0.8,0.8,,,,,,1747669577.842
932,367348340,1747674333531,2,0.0005,0.00055214,59.34,BTC-30MAY25-85000-P,105486.36,sell,50.0,50.0,,BTC-PS-30MAY25-90000_85000,2.0,BLOCK-199513,,1747674333.531
933,367353170,1747675921267,0,0.0006,0.00060018,60.13,BTC-30MAY25-85000-P,105137.63,buy,0.1,0.1,,,,,,1747675921.267
934,367359296,1747679571552,1,0.0006,0.00063402,59.55,BTC-30MAY25-85000-P,104828.81,buy,2.1,2.1,,,,,,1747679571.552
935,367361778,1747681412409,1,0.0006,0.00062199,59.2,BTC-30MAY25-85000-P,104676.77,buy,3.0,3.0,,,,,,1747681412.409
936,367371596,1747687035595,2,0.0005,0.00064758,59.76,BTC-30MAY25-85000-P,105525.3,sell,12.5,12.5,,BTC-PS-30MAY25-90000_85000,2.0,BLOCK-199545,4164.0,1747687035.595
937,367431872,1747727250520,0,0.0006,0.00055578,61.81,BTC-30MAY25-85000-P,105108.69,buy,0.1,0.1,,,,,,1747727250.52
938,367432425,1747727346929,0,0.0007,0.00057938,62.95,BTC-30MAY25-85000-P,104994.23,buy,0.9,0.9,,,,,,1747727346.929
939,367433289,1747727421505,1,0.0007,0.00056458,63.13,BTC-30MAY25-85000-P,105059.0,buy,2.0,2.0,,,,,,1747727421.505
940,367451172,1747734171381,2,0.0004,0.00042747,59.21,BTC-30MAY25-85000-P,105390.51,sell,12.5,12.5,,BTC-PS-30MAY25-90000_85000,2.0,BLOCK-199628,,1747734171.381
941,367470607,1747748528567,0,0.0005,0.00047164,59.21,BTC-30MAY25-85000-P,104381.06,buy,0.1,0.1,,,,,,1747748528.567
942,367470608,1747748528567,1,0.0005,0.00047164,59.21,BTC-30MAY25-85000-P,104381.06,buy,0.1,0.1,,,,,,1747748528.567
943,367473111,1747749370220,1,0.0005,0.00046356,59.7,BTC-30MAY25-85000-P,104583.77,buy,0.1,0.1,,,,,,1747749370.22
944,367473260,1747749548782,1,0.0005,0.00048868,59.37,BTC-30MAY25-85000-P,104459.41,buy,2.2,2.2,,,,,,1747749548.782
945,367473711,1747749670274,1,0.0005,0.00049479,59.19,BTC-30MAY25-85000-P,104383.05,buy,0.1,0.1,,,,,,1747749670.274
949,367499997,1747758832069,3,0.0003,0.00039104,57.63,BTC-30MAY25-85000-P,105337.94,sell,2.0,2.0,,,,,,1747758832.069
948,367499996,1747758832069,3,0.0003,0.00039104,57.63,BTC-30MAY25-85000-P,105337.94,sell,1.4,1.4,,,,,,1747758832.069
946,367499994,1747758832069,2,0.0003,0.00039104,57.63,BTC-30MAY25-85000-P,105337.94,sell,0.9,0.9,,,,,,1747758832.069
947,367499995,1747758832069,3,0.0003,0.00039104,57.63,BTC-30MAY25-85000-P,105337.94,sell,1.0,1.0,,,,,,1747758832.069
951,367499999,1747758832072,3,0.0003,0.00039104,57.63,BTC-30MAY25-85000-P,105337.94,buy,17.0,17.0,,,,,,1747758832.072
950,367499998,1747758832072,3,0.0003,0.00039104,57.63,BTC-30MAY25-85000-P,105337.94,buy,2.7,2.7,,,,,,1747758832.072
952,367500000,1747758832075,3,0.0003,0.00039104,57.63,BTC-30MAY25-85000-P,105337.94,buy,5.0,5.0,,,,,,1747758832.075
953,367511165,1747762039550,3,0.0003,0.00030559,59.72,BTC-30MAY25-85000-P,106194.7,sell,12.5,12.5,,BTC-PS-30MAY25-90000_85000,2.0,BLOCK-199700,,1747762039.55
954,367540045,1747772472866,0,0.0004,0.00037205,63.97,BTC-30MAY25-85000-P,106838.78,sell,2.2,2.2,,,,,,1747772472.866
955,367540051,1747772475588,1,0.0004,0.00037336,63.96,BTC-30MAY25-85000-P,106833.62,sell,2.2,2.2,,,,,,1747772475.588
956,367551341,1747776674125,0,0.0005,0.00048799,64.85,BTC-30MAY25-85000-P,106271.06,buy,0.1,0.1,,,,,,1747776674.125
957,367552819,1747777260248,1,0.0005,0.00044785,65.28,BTC-30MAY25-85000-P,106449.4,buy,0.1,0.1,,,,,,1747777260.248
958,367555299,1747779438505,1,0.0005,0.00050781,64.76,BTC-30MAY25-85000-P,106207.76,buy,0.1,0.1,,,,,,1747779438.505
959,367569093,1747787599777,2,0.0004,0.00038708,64.71,BTC-30MAY25-85000-P,106865.34,sell,0.1,0.1,,,,,,1747787599.777
960,367575628,1747793532129,2,0.0003,0.00039635,61.4,BTC-30MAY25-85000-P,106390.6,sell,0.1,0.1,,,,,,1747793532.129
962,367607405,1747809984769,1,0.0005,0.00038131,70.25,BTC-30MAY25-85000-P,107954.21,buy,0.9,0.9,,,,,,1747809984.769
961,367607404,1747809984769,0,0.0005,0.00038131,70.25,BTC-30MAY25-85000-P,107954.21,buy,0.1,0.1,,,,,,1747809984.769
964,367626214,1747817801067,3,0.0004,0.00037345,64.83,BTC-30MAY25-85000-P,106432.35,buy,0.1,0.1,,,,,,1747817801.067
963,367626213,1747817801067,2,0.0004,0.00037345,64.83,BTC-30MAY25-85000-P,106432.35,buy,0.1,0.1,,,,,,1747817801.067
965,367626215,1747817801067,3,0.0004,0.00037345,64.83,BTC-30MAY25-85000-P,106432.35,buy,0.1,0.1,,,,,,1747817801.067
966,367626373,1747818101089,3,0.0004,0.00039002,64.86,BTC-30MAY25-85000-P,106439.42,buy,0.1,0.1,,,,,,1747818101.089
967,367626395,1747818135842,3,0.0004,0.00039219,64.81,BTC-30MAY25-85000-P,106426.4,buy,0.1,0.1,,,,,,1747818135.842
968,367626396,1747818136010,3,0.0004,0.00039219,64.81,BTC-30MAY25-85000-P,106426.4,buy,0.1,0.1,,,,,,1747818136.01
969,367626404,1747818147152,3,0.0004,0.0003923,64.81,BTC-30MAY25-85000-P,106426.27,buy,0.1,0.1,,,,,,1747818147.152
970,367626406,1747818147309,3,0.0004,0.0003923,64.81,BTC-30MAY25-85000-P,106426.27,buy,0.1,0.1,,,,,,1747818147.309
971,367639208,1747828994899,3,0.0004,0.00038515,65.59,BTC-30MAY25-85000-P,106578.77,buy,0.1,0.1,,,,,,1747828994.899
972,367639209,1747828994899,3,0.0004,0.00038515,65.59,BTC-30MAY25-85000-P,106578.77,buy,0.1,0.1,,,,,,1747828994.899
973,367656362,1747838025275,3,0.0004,0.00034619,67.55,BTC-30MAY25-85000-P,107240.58,buy,0.1,0.1,,,,,,1747838025.275
974,367667024,1747839554318,3,0.0004,0.00037191,71.57,BTC-30MAY25-85000-P,108913.76,buy,0.1,0.1,,,,,,1747839554.318
977,367672002,1747839836255,1,0.0005,0.00040748,74.82,BTC-30MAY25-85000-P,109310.47,buy,0.1,0.1,,,,,,1747839836.255
978,367672003,1747839836255,0,0.0006,0.00040748,76.77,BTC-30MAY25-85000-P,109310.47,buy,9.6,9.6,,,,,,1747839836.255
975,367672000,1747839836255,0,0.0005,0.00040748,74.82,BTC-30MAY25-85000-P,109310.47,buy,0.1,0.1,,,,,,1747839836.255
976,367672001,1747839836255,1,0.0005,0.00040748,74.82,BTC-30MAY25-85000-P,109310.47,buy,0.1,0.1,,,,,,1747839836.255
979,367677224,1747840244433,2,0.0004,0.00040379,72.49,BTC-30MAY25-85000-P,109256.74,buy,0.1,0.1,,,,,,1747840244.433
980,367677305,1747840249892,3,0.0004,0.00040879,72.34,BTC-30MAY25-85000-P,109204.63,buy,0.1,0.1,,,,,,1747840249.892
981,367696371,1747843560085,3,0.0004,0.00033801,71.68,BTC-30MAY25-85000-P,108854.82,buy,0.1,0.1,,,,,,1747843560.085
982,367699883,1747844874936,3,0.0004,0.00036622,72.56,BTC-30MAY25-85000-P,109195.67,buy,0.1,0.1,,,,,,1747844874.936
983,367699926,1747844890699,2,0.0002,0.00036922,66.52,BTC-30MAY25-85000-P,109171.23,sell,0.1,0.1,,,,,,1747844890.699
984,367715813,1747848319723,0,0.0004,0.00041225,69.26,BTC-30MAY25-85000-P,107712.83,buy,0.1,0.1,,,,,,1747848319.723
985,367734836,1747849265778,0,0.0005,0.00042387,70.36,BTC-30MAY25-85000-P,107270.3,buy,0.1,0.1,,,,,,1747849265.778
986,367745355,1747849943301,0,0.0006,0.00056592,70.79,BTC-30MAY25-85000-P,106735.05,buy,0.1,0.1,,,,,,1747849943.301
987,367746087,1747850037768,0,0.0008,0.00059695,73.76,BTC-30MAY25-85000-P,106663.74,buy,1.9,1.9,,,,,,1747850037.768
988,367746088,1747850037768,1,0.0008,0.00059695,73.76,BTC-30MAY25-85000-P,106663.74,buy,1.9,1.9,,,,,,1747850037.768
989,367790143,1747861542352,2,0.0005,0.00050334,73.24,BTC-30MAY25-85000-P,108234.0,sell,0.9,0.9,,,,,,1747861542.352
990,367857708,1747878418969,3,0.0005,0.00043201,78.56,BTC-30MAY25-85000-P,109962.57,buy,0.1,0.1,,,,,,1747878418.969
991,367858680,1747878561330,3,0.0005,0.00046343,78.08,BTC-30MAY25-85000-P,109762.38,buy,0.1,0.1,,,,,,1747878561.33
992,367871409,1747881189269,3,0.0005,0.00040762,80.54,BTC-30MAY25-85000-P,110738.18,buy,0.1,0.1,,,,,,1747881189.269
993,367876925,1747881783176,3,0.0005,0.00057466,80.04,BTC-30MAY25-85000-P,110519.62,buy,0.1,0.1,,,,,,1747881783.176
994,367880916,1747882251613,3,0.0005,0.00050684,79.76,BTC-30MAY25-85000-P,110407.8,buy,0.1,0.1,,,,,,1747882251.613
995,367882853,1747882596678,3,0.0005,0.00048632,80.24,BTC-30MAY25-85000-P,110614.35,buy,0.1,0.1,,,,,,1747882596.678
996,367883462,1747882899361,3,0.0005,0.00052132,79.82,BTC-30MAY25-85000-P,110452.52,buy,0.1,0.1,,,,,,1747882899.361
997,367885468,1747883199401,3,0.0005,0.00048796,80.4,BTC-30MAY25-85000-P,110666.38,buy,0.1,0.1,,,,,,1747883199.401
998,367886849,1747883499413,3,0.0005,0.00049757,80.23,BTC-30MAY25-85000-P,110602.6,buy,0.1,0.1,,,,,,1747883499.413
999,367888603,1747883891449,3,0.0005,0.00050132,79.98,BTC-30MAY25-85000-P,110490.62,buy,0.1,0.1,,,,,,1747883891.449
1000,367890710,1747884263774,3,0.0005,0.00048164,80.73,BTC-30MAY25-85000-P,110778.18,buy,0.1,0.1,,,,,,1747884263.774
1001,367892978,1747884754217,3,0.0005,0.0004735,80.71,BTC-30MAY25-85000-P,110751.94,buy,0.1,0.1,,,,,,1747884754.217
1002,367895073,1747885092932,3,0.0005,0.00055197,80.82,BTC-30MAY25-85000-P,110793.06,buy,0.1,0.1,,,,,,1747885092.932
1003,367906729,1747886066727,3,0.0005,0.00046838,82.82,BTC-30MAY25-85000-P,111619.05,buy,0.1,0.1,,,,,,1747886066.727
1004,367970005,1747897091346,3,0.0005,0.00048284,80.73,BTC-30MAY25-85000-P,110494.68,buy,0.1,0.1,,,,,,1747897091.346
1005,367977960,1747898950098,3,0.0005,0.00045436,81.25,BTC-30MAY25-85000-P,110660.22,buy,0.1,0.1,,,,,,1747898950.098
1006,367991624,1747901900317,3,0.0005,0.0004077,82.56,BTC-30MAY25-85000-P,111099.09,buy,0.1,0.1,,,,,,1747901900.317
1007,367993148,1747902537065,3,0.0005,0.00049099,81.85,BTC-30MAY25-85000-P,110806.42,buy,0.1,0.1,,,,,,1747902537.065
1008,367997166,1747903982264,3,0.0005,0.00046206,80.88,BTC-30MAY25-85000-P,110388.44,buy,0.1,0.1,,,,,,1747903982.264
1009,367998595,1747904435916,3,0.0005,0.0004438,80.95,BTC-30MAY25-85000-P,110398.23,buy,0.1,0.1,,,,,,1747904435.916
1010,367999827,1747904805433,3,0.0005,0.00046739,80.78,BTC-30MAY25-85000-P,110322.1,buy,0.1,0.1,,,,,,1747904805.433
1011,368006885,1747908871835,2,0.0004,0.00039084,79.58,BTC-30MAY25-85000-P,110728.9,buy,0.1,0.1,,,,,,1747908871.835
1012,368009585,1747910720320,3,0.0004,0.00037181,80.15,BTC-30MAY25-85000-P,110885.86,buy,0.1,0.1,,,,,,1747910720.32
1013,368010306,1747911128045,3,0.0004,0.00038131,80.04,BTC-30MAY25-85000-P,110806.33,buy,0.1,0.1,,,,,,1747911128.045
1014,368012037,1747912403473,3,0.0004,0.0003859,79.87,BTC-30MAY25-85000-P,110732.47,buy,0.1,0.1,,,,,,1747912403.473
1015,368012644,1747912760021,3,0.0004,0.00038298,80.0,BTC-30MAY25-85000-P,110772.3,buy,0.1,0.1,,,,,,1747912760.021
1016,368013454,1747913188007,3,0.0004,0.00039607,79.69,BTC-30MAY25-85000-P,110646.91,buy,0.1,0.1,,,,,,1747913188.007
1017,368013835,1747913559521,3,0.0004,0.00039795,79.45,BTC-30MAY25-85000-P,110523.62,buy,0.1,0.1,,,,,,1747913559.521
1018,368014378,1747913992635,3,0.0004,0.00038556,79.76,BTC-30MAY25-85000-P,110632.53,buy,0.1,0.1,,,,,,1747913992.635
1019,368014626,1747914293522,3,0.0004,0.0003859,79.82,BTC-30MAY25-85000-P,110666.32,buy,0.1,0.1,,,,,,1747914293.522
1020,368020259,1747915747853,3,0.0004,0.00037559,81.1,BTC-30MAY25-85000-P,111150.17,buy,0.1,0.1,,,,,,1747915747.853
1021,368041429,1747920983822,3,0.0004,0.00037976,81.49,BTC-30MAY25-85000-P,111206.78,buy,0.1,0.1,,,,,,1747920983.822
1022,368044969,1747921301930,3,0.0004,0.00036641,82.01,BTC-30MAY25-85000-P,111414.36,buy,0.1,0.1,,,,,,1747921301.93
1023,368046515,1747921459324,0,0.0005,0.00037679,84.42,BTC-30MAY25-85000-P,111400.93,buy,0.1,0.1,,,,,,1747921459.324
1024,368083019,1747925868650,2,0.0004,0.00040404,80.32,BTC-30MAY25-85000-P,110599.28,buy,0.1,0.1,,,,,,1747925868.65
1026,368097623,1747928709637,3,0.0003,0.00033031,79.87,BTC-30MAY25-85000-P,111556.57,sell,2.1,2.1,,,,,,1747928709.637
1025,368097622,1747928709637,2,0.0003,0.00033031,79.87,BTC-30MAY25-85000-P,111556.57,sell,0.1,0.1,,,,,,1747928709.637
1027,368097624,1747928709646,3,0.0003,0.00033031,79.87,BTC-30MAY25-85000-P,111556.57,buy,2.8,2.8,,,,,,1747928709.646
1031,368108120,1747933060948,3,0.0002,0.00029863,75.43,BTC-30MAY25-85000-P,111168.1,sell,0.9,0.9,,,,,,1747933060.948
1030,368108119,1747933060948,3,0.0002,0.00029863,75.43,BTC-30MAY25-85000-P,111168.1,sell,0.1,0.1,,,,,,1747933060.948
1029,368108118,1747933060948,3,0.0002,0.00029863,75.43,BTC-30MAY25-85000-P,111168.1,sell,0.1,0.1,,,,,,1747933060.948
1028,368108117,1747933060948,2,0.0002,0.00029863,75.43,BTC-30MAY25-85000-P,111168.1,sell,0.9,0.9,,,,,,1747933060.948
1032,368116478,1747935589218,0,0.0004,0.00029954,84.15,BTC-30MAY25-85000-P,111885.51,sell,0.1,0.1,368116477,BTC-PS-30MAY25-92000_85000,,,,1747935589.218
1033,368116526,1747935623488,2,0.0003,0.00029923,81.12,BTC-30MAY25-85000-P,111872.29,sell,1.0,1.0,368116525,BTC-PS-30MAY25-92000_85000,,,,1747935623.488
1034,368165104,1747966107858,3,0.0003,0.0002174,81.93,BTC-30MAY25-85000-P,111435.86,buy,0.1,0.1,,,,,,1747966107.858
1035,368165223,1747966218643,3,0.0003,0.00023261,81.89,BTC-30MAY25-85000-P,111416.81,sell,0.9,0.9,,,,,,1747966218.643
1036,368168232,1747968057002,3,0.0003,0.00022894,81.98,BTC-30MAY25-85000-P,111395.76,buy,0.1,0.1,,,,,,1747968057.002
1037,368173483,1747971814039,2,0.0002,0.00022041,77.67,BTC-30MAY25-85000-P,111162.17,sell,0.1,0.1,,,,,,1747971814.039
1038,368173484,1747971814039,3,0.0002,0.00022041,77.67,BTC-30MAY25-85000-P,111162.17,sell,0.1,0.1,,,,,,1747971814.039
1039,368175558,1747973962718,0,0.0003,0.00022582,81.16,BTC-30MAY25-85000-P,110918.48,buy,0.1,0.1,,,,,,1747973962.718
1040,368186989,1747981090743,1,0.0003,0.0003308,80.49,BTC-30MAY25-85000-P,110456.59,sell,2.0,2.0,,,,,,1747981090.743
1041,368243878,1748001239110,0,0.0004,0.00034364,82.27,BTC-30MAY25-85000-P,109484.85,buy,0.1,0.1,,,,,,1748001239.11
1042,368243879,1748001239116,1,0.0004,0.00034364,82.27,BTC-30MAY25-85000-P,109484.85,sell,3.5,3.5,,,,,,1748001239.116
1043,368252153,1748001684361,1,0.0004,0.00036766,79.93,BTC-30MAY25-85000-P,108578.03,buy,0.1,0.1,,,,,,1748001684.361
1044,368263451,1748002570274,1,0.0004,0.00035592,77.44,BTC-30MAY25-85000-P,107600.89,buy,0.1,0.1,,,,,,1748002570.274
1045,368267021,1748002692638,1,0.0004,0.00035569,78.64,BTC-30MAY25-85000-P,108067.83,sell,2.9,2.9,,,,,,1748002692.638
1046,368284872,1748005799776,2,0.0003,0.00029854,76.57,BTC-30MAY25-85000-P,108271.29,sell,0.1,0.1,,,,,,1748005799.776
1047,368294230,1748007767406,3,0.0003,0.00029099,78.78,BTC-30MAY25-85000-P,109096.47,sell,0.1,0.1,,,,,,1748007767.406
1048,368306019,1748010476932,3,0.0003,0.00023701,80.93,BTC-30MAY25-85000-P,109864.63,buy,1.9,1.9,,,,,,1748010476.932
1049,368376370,1748044111613,0,0.0004,0.00031979,78.25,BTC-30MAY25-85000-P,106961.6,buy,0.1,0.1,,,,,,1748044111.613
1050,368391546,1748052006675,2,0.0003,0.00032287,77.39,BTC-30MAY25-85000-P,107459.16,sell,1.5,1.5,,,,,,1748052006.675
1053,368401664,1748064677149,3,0.0002,0.00024424,77.12,BTC-30MAY25-85000-P,108440.0,sell,0.1,0.1,,,,,,1748064677.149
1052,368401663,1748064677149,3,0.0002,0.00024424,77.12,BTC-30MAY25-85000-P,108440.0,sell,0.1,0.1,,,,,,1748064677.149
1051,368401662,1748064677149,2,0.0002,0.00024424,77.12,BTC-30MAY25-85000-P,108440.0,sell,2.1,2.1,,,,,,1748064677.149
1054,368410258,1748072514196,0,0.0003,0.00022375,80.63,BTC-30MAY25-85000-P,108136.62,buy,0.1,0.1,,,,,,1748072514.196
1055,368411557,1748072814225,1,0.0003,0.00026858,80.18,BTC-30MAY25-85000-P,107981.32,buy,0.1,0.1,,,,,,1748072814.225
1056,368432240,1748082762166,1,0.0003,0.00026772,82.92,BTC-30MAY25-85000-P,108608.59,buy,0.1,0.1,,,,,,1748082762.166
1057,368714602,1748276435229,1,0.0003,0.00026917,108.93,BTC-30MAY25-85000-P,109642.45,buy,0.1,0.1,,,,,,1748276435.229
1058,368714603,1748276435229,1,0.0003,0.00026917,108.93,BTC-30MAY25-85000-P,109642.45,buy,0.1,0.1,,,,,,1748276435.229
1059,368720247,1748276735382,1,0.0003,0.00029851,107.98,BTC-30MAY25-85000-P,109330.53,buy,0.1,0.1,,,,,,1748276735.382
1060,368722739,1748277061096,1,0.0003,0.00029572,107.75,BTC-30MAY25-85000-P,109242.65,buy,0.1,0.1,,,,,,1748277061.096
1061,368807944,1748330139161,2,0.0002,0.0002401,111.62,BTC-30MAY25-85000-P,109124.52,sell,24.0,24.0,,,,,,1748330139.161
1062,368808178,1748330517468,3,0.0002,0.00022217,112.02,BTC-30MAY25-85000-P,109207.35,sell,1.0,1.0,,,,,,1748330517.468
1063,368836646,1748348482198,3,0.0002,0.00013765,118.54,BTC-30MAY25-85000-P,109821.99,buy,0.1,0.1,,,,,,1748348482.198
1064,368837284,1748349301634,3,0.0002,0.00014801,118.5,BTC-30MAY25-85000-P,109772.67,buy,0.1,0.1,,,,,,1748349301.634
1065,368907997,1748370473743,2,0.0001,0.00013066,116.42,BTC-30MAY25-85000-P,110178.86,sell,1.5,1.5,,,,,,1748370473.743
1066,368908529,1748370917271,3,0.0001,0.00013161,116.34,BTC-30MAY25-85000-P,110127.97,sell,0.1,0.1,,,,,,1748370917.271
1067,368908730,1748371114840,3,0.0001,0.00012622,116.86,BTC-30MAY25-85000-P,110240.54,buy,0.5,0.5,,,,,,1748371114.84
1068,368908731,1748371127142,3,0.0001,0.00012625,116.85,BTC-30MAY25-85000-P,110240.55,buy,1.3,1.3,,,,,,1748371127.142
1069,368918488,1748375268921,3,0.0001,0.00012636,116.88,BTC-30MAY25-85000-P,110028.36,buy,0.1,0.1,,,,,,1748375268.921
1070,368919020,1748375637732,3,0.0001,0.00012879,116.6,BTC-30MAY25-85000-P,109926.65,buy,0.1,0.1,,,,,,1748375637.732
1071,368919875,1748376309005,3,0.0001,0.00012754,116.72,BTC-30MAY25-85000-P,109904.24,buy,0.1,0.1,,,,,,1748376309.005
1072,368920530,1748377090951,3,0.0001,0.00012443,117.03,BTC-30MAY25-85000-P,109924.04,buy,0.1,0.1,,,,,,1748377090.951
1073,368921113,1748377910354,3,0.0001,0.0001255,116.93,BTC-30MAY25-85000-P,109848.26,buy,0.1,0.1,,,,,,1748377910.354
1074,368921295,1748378210455,3,0.0001,0.00012258,117.22,BTC-30MAY25-85000-P,109883.37,buy,0.1,0.1,,,,,,1748378210.455
1075,368921520,1748378517551,3,0.0001,0.00012383,117.09,BTC-30MAY25-85000-P,109807.41,buy,0.1,0.1,,,,,,1748378517.551
1076,368921767,1748378817568,3,0.0001,0.00012616,116.86,BTC-30MAY25-85000-P,109741.87,buy,0.1,0.1,,,,,,1748378817.568
1077,368923465,1748379861500,3,0.0001,0.00013143,116.34,BTC-30MAY25-85000-P,109535.71,buy,0.1,0.1,,,,,,1748379861.5
1078,368924100,1748380161516,3,0.0001,0.00012856,116.62,BTC-30MAY25-85000-P,109584.28,buy,0.1,0.1,,,,,,1748380161.516
1079,368924610,1748380461549,3,0.0001,0.00012366,117.12,BTC-30MAY25-85000-P,109693.16,buy,0.1,0.1,,,,,,1748380461.549
1080,368924918,1748380761562,3,0.0001,0.00012548,116.92,BTC-30MAY25-85000-P,109629.84,buy,0.1,0.1,,,,,,1748380761.562
1081,368926243,1748381091288,3,0.0001,0.00014083,115.46,BTC-30MAY25-85000-P,109230.77,buy,0.1,0.1,,,,,,1748381091.288
1082,368927162,1748381391326,3,0.0001,0.00014598,115.0,BTC-30MAY25-85000-P,109094.53,buy,0.1,0.1,,,,,,1748381391.326
1083,368928826,1748382025910,3,0.0001,0.00014825,114.8,BTC-30MAY25-85000-P,109011.83,buy,0.1,0.1,,,,,,1748382025.91
1084,368945734,1748388100288,3,0.0001,8.881e-05,117.2,BTC-30MAY25-85000-P,109181.53,buy,0.2,0.2,,,,,,1748388100.288
1085,368947995,1748390030005,3,0.0001,9.013e-05,117.02,BTC-30MAY25-85000-P,108990.06,buy,0.3,0.3,,,,,,1748390030.005
