trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_id,unix_sec
3514,367665916,1747839460732,1,0.0002,7.612e-05,110.6,BTC-30MAY25-70000-P,108874.58,buy,0.1,0.1,,,,1747839460.732
3515,367690517,1747842000649,1,0.0002,8.058e-05,110.0,BTC-30MAY25-70000-P,108494.13,buy,0.1,0.1,,,,1747842000.649
3516,367710654,1747847654116,2,0.0001,7.959e-05,103.86,BTC-30MAY25-70000-P,108977.3,buy,0.1,0.1,,,,1747847654.116
3517,367712600,1747848063104,3,0.0001,8.885e-05,102.82,BTC-30MAY25-70000-P,108452.68,buy,0.1,0.1,,,,1747848063.104
3518,367891063,1747884376856,0,0.0002,8.317e-05,118.3,BTC-30MAY25-70000-P,110831.21,buy,0.1,0.1,,,,1747884376.856
3519,367891064,1747884376856,1,0.0002,8.317e-05,118.3,BTC-30MAY25-70000-P,110831.21,buy,0.1,0.1,,,,1747884376.856
3520,367987149,1747900559078,2,0.0001,7.301e-05,112.03,BTC-30MAY25-70000-P,111090.28,buy,0.1,0.1,,,,1747900559.078
3521,367991239,1747901680332,3,0.0001,7.376e-05,111.94,BTC-30MAY25-70000-P,110987.1,buy,0.1,0.1,,,,1747901680.332
3522,367991726,1747901980359,3,0.0001,7.182e-05,112.19,BTC-30MAY25-70000-P,111101.03,buy,0.1,0.1,,,,1747901980.359
3523,368000583,1747905241649,3,0.0001,8.074e-05,111.04,BTC-30MAY25-70000-P,110430.78,buy,0.1,0.1,,,,1747905241.649
3524,368001368,1747905541677,3,0.0001,8.026e-05,111.11,BTC-30MAY25-70000-P,110447.96,buy,0.1,0.1,,,,1747905541.677
3525,368001702,1747905841757,3,0.0001,7.903e-05,111.25,BTC-30MAY25-70000-P,110528.41,buy,0.1,0.1,,,,1747905841.757
3526,368002207,1747906141807,3,0.0001,7.626e-05,111.63,BTC-30MAY25-70000-P,110673.99,buy,0.1,0.1,,,,1747906141.807
3527,368002608,1747906441847,3,0.0001,7.696e-05,111.54,BTC-30MAY25-70000-P,110627.9,buy,0.1,0.1,,,,1747906441.847
3528,368003699,1747906931357,3,0.0001,7.613e-05,111.64,BTC-30MAY25-70000-P,110658.4,buy,0.1,0.1,,,,1747906931.357
3529,368006375,1747908519336,3,0.0001,7.325e-05,112.05,BTC-30MAY25-70000-P,110788.53,buy,0.1,0.1,,,,1747908519.336
3530,368006778,1747908819363,3,0.0001,7.367e-05,111.99,BTC-30MAY25-70000-P,110752.5,buy,0.1,0.1,,,,1747908819.363
3531,368007196,1747909119412,3,0.0001,7.314e-05,112.07,BTC-30MAY25-70000-P,110766.87,buy,0.1,0.1,,,,1747909119.412
3532,368009116,1747910044835,3,0.0001,7.086e-05,112.38,BTC-30MAY25-70000-P,110870.85,buy,0.1,0.1,,,,1747910044.835
3533,368009299,1747910344891,3,0.0001,7.105e-05,112.36,BTC-30MAY25-70000-P,110861.4,buy,0.1,0.1,,,,1747910344.891
3534,368009459,1747910644924,3,0.0001,7.114e-05,112.37,BTC-30MAY25-70000-P,110852.22,buy,0.1,0.1,,,,1747910644.924
3535,368009941,1747910944952,3,0.0001,7.246e-05,112.16,BTC-30MAY25-70000-P,110729.78,buy,0.1,0.1,,,,1747910944.952
3536,368010401,1747911244979,3,0.0001,7.107e-05,112.34,BTC-30MAY25-70000-P,110797.36,buy,0.1,0.1,,,,1747911244.979
3537,368010911,1747911544995,3,0.0001,7.123e-05,112.34,BTC-30MAY25-70000-P,110796.73,buy,0.1,0.1,,,,1747911544.995
3538,368011361,1747911845037,3,0.0001,7.192e-05,112.24,BTC-30MAY25-70000-P,110738.15,buy,0.1,0.1,,,,1747911845.037
3539,368011774,1747912145080,3,0.0001,7.334e-05,112.05,BTC-30MAY25-70000-P,110639.55,buy,0.1,0.1,,,,1747912145.08
3540,368012090,1747912445108,3,0.0001,7.114e-05,112.35,BTC-30MAY25-70000-P,110770.72,buy,0.1,0.1,,,,1747912445.108
3541,368012588,1747912745166,3,0.0001,7.022e-05,112.49,BTC-30MAY25-70000-P,110812.19,buy,0.1,0.1,,,,1747912745.166
3542,368013355,1747913062296,3,0.0001,7.25e-05,112.18,BTC-30MAY25-70000-P,110655.74,buy,0.1,0.1,,,,1747913062.296
3543,368013598,1747913362329,3,0.0001,7.387e-05,111.96,BTC-30MAY25-70000-P,110535.59,buy,0.1,0.1,,,,1747913362.329
3544,368013962,1747913662388,3,0.0001,7.362e-05,112.0,BTC-30MAY25-70000-P,110535.82,buy,0.1,0.1,,,,1747913662.388
3545,368014357,1747913962412,3,0.0001,7.181e-05,112.25,BTC-30MAY25-70000-P,110640.91,buy,0.1,0.1,,,,1747913962.412
3546,368014623,1747914262428,3,0.0001,7.142e-05,112.31,BTC-30MAY25-70000-P,110661.94,buy,0.1,0.1,,,,1747914262.428
3547,368015154,1747914562457,3,0.0001,6.884e-05,112.69,BTC-30MAY25-70000-P,110831.34,buy,0.1,0.1,,,,1747914562.457
3548,368018897,1747915196613,3,0.0001,6.653e-05,113.05,BTC-30MAY25-70000-P,110983.32,buy,0.1,0.1,,,,1747915196.613
3549,368019675,1747915516925,3,0.0001,6.573e-05,113.15,BTC-30MAY25-70000-P,111009.87,buy,0.1,0.1,,,,1747915516.925
3550,368038803,1747920790878,3,0.0001,5.722e-05,114.57,BTC-30MAY25-70000-P,111497.67,buy,0.1,0.1,,,,1747920790.878
3551,368043597,1747921181786,3,0.0001,6.096e-05,113.92,BTC-30MAY25-70000-P,111187.82,buy,0.1,0.1,,,,1747921181.786
3552,368051301,1747921931548,3,0.0001,5.965e-05,114.12,BTC-30MAY25-70000-P,111257.77,buy,0.1,0.1,,,,1747921931.548
3553,368075084,1747924630901,3,0.0001,6.366e-05,113.49,BTC-30MAY25-70000-P,110826.66,buy,0.1,0.1,,,,1747924630.901
3554,368119434,1747936684232,0,0.0002,4.928e-05,124.54,BTC-30MAY25-70000-P,111540.96,buy,0.1,0.1,,,,1747936684.232
3555,368136300,1747944288103,2,0.0001,4.894e-05,116.15,BTC-30MAY25-70000-P,111328.37,buy,2.0,2.0,,,,1747944288.103
3556,368136624,1747944572556,3,0.0001,4.936e-05,116.07,BTC-30MAY25-70000-P,111262.36,buy,1.0,1.0,,,,1747944572.556
3557,368155057,1747959138068,3,0.0001,3.908e-05,118.53,BTC-30MAY25-70000-P,111736.03,buy,0.1,0.1,,,,1747959138.068
3558,368155484,1747959438111,3,0.0001,3.969e-05,118.38,BTC-30MAY25-70000-P,111662.81,buy,0.1,0.1,,,,1747959438.111
3559,368157319,1747960486717,3,0.0001,4.133e-05,117.98,BTC-30MAY25-70000-P,111433.71,buy,0.1,0.1,,,,1747960486.717
3560,368157652,1747960786756,3,0.0001,4.083e-05,118.1,BTC-30MAY25-70000-P,111475.55,buy,0.1,0.1,,,,1747960786.756
3561,368157903,1747961086784,3,0.0001,4.095e-05,118.07,BTC-30MAY25-70000-P,111466.23,buy,0.1,0.1,,,,1747961086.784
3562,368175666,1747974165708,3,0.0001,4.069e-05,118.14,BTC-30MAY25-70000-P,110902.0,buy,0.1,0.1,,,,1747974165.708
3563,368180519,1747975161066,3,0.0001,4.285e-05,117.63,BTC-30MAY25-70000-P,110630.4,buy,0.1,0.1,,,,1747975161.066
3564,368182756,1747976974857,3,0.0001,4.021e-05,118.26,BTC-30MAY25-70000-P,110870.28,buy,0.1,0.1,,,,1747976974.857
3565,368183012,1747977274882,3,0.0001,4.007e-05,118.3,BTC-30MAY25-70000-P,110877.31,buy,0.1,0.1,,,,1747977274.882
3566,368183202,1747977574896,3,0.0001,3.993e-05,118.33,BTC-30MAY25-70000-P,110868.3,buy,0.1,0.1,,,,1747977574.896
3567,368183445,1747977875803,3,0.0001,3.978e-05,118.37,BTC-30MAY25-70000-P,110877.48,buy,0.1,0.1,,,,1747977875.803
3568,368183703,1747978175824,3,0.0001,4.119e-05,118.03,BTC-30MAY25-70000-P,110710.9,buy,0.1,0.1,,,,1747978175.824
3569,368183919,1747978475866,3,0.0001,4.143e-05,117.96,BTC-30MAY25-70000-P,110671.78,buy,0.1,0.1,,,,1747978475.866
3570,368184123,1747978775923,3,0.0001,4.001e-05,118.31,BTC-30MAY25-70000-P,110811.52,buy,0.1,0.1,,,,1747978775.923
3571,368184319,1747979075955,3,0.0001,3.967e-05,118.39,BTC-30MAY25-70000-P,110819.4,buy,0.1,0.1,,,,1747979075.955
3572,368188335,1747981526918,3,0.0001,4.291e-05,118.01,BTC-30MAY25-70000-P,110519.88,buy,0.1,0.1,,,,1747981526.918
3573,368188978,1747981826969,3,0.0001,4.16e-05,118.31,BTC-30MAY25-70000-P,110624.27,buy,0.1,0.1,,,,1747981826.969
3574,368190100,1747982368527,3,0.0001,4.109e-05,118.43,BTC-30MAY25-70000-P,110649.3,buy,0.1,0.1,,,,1747982368.527
3575,368190712,1747982668187,3,0.0001,4.1e-05,118.46,BTC-30MAY25-70000-P,110667.81,buy,1.0,1.0,,,,1747982668.187
3576,368190713,1747982668579,3,0.0001,4.1e-05,118.46,BTC-30MAY25-70000-P,110667.77,buy,0.1,0.1,,,,1747982668.579
3577,368191409,1747982968615,3,0.0001,4.32e-05,117.93,BTC-30MAY25-70000-P,110414.37,buy,0.1,0.1,,,,1747982968.615
3578,368192247,1747983408028,3,0.0001,4.238e-05,118.13,BTC-30MAY25-70000-P,110477.18,buy,0.1,0.1,,,,1747983408.028
3579,368193050,1747983980605,0,0.0002,4.12e-05,127.06,BTC-30MAY25-70000-P,110601.59,buy,0.1,0.1,,,,1747983980.605
3580,368193360,1747984225544,1,0.0002,4.043e-05,127.26,BTC-30MAY25-70000-P,110657.93,buy,0.3,0.3,,,,1747984225.544
3581,368193465,1747984328736,2,0.0001,4.023e-05,118.65,BTC-30MAY25-70000-P,110676.85,buy,0.1,0.1,,,,1747984328.736
3582,368194070,1747984628793,3,0.0001,3.979e-05,118.75,BTC-30MAY25-70000-P,110730.25,buy,0.1,0.1,,,,1747984628.793
3583,368194525,1747984928830,3,0.0001,3.957e-05,118.92,BTC-30MAY25-70000-P,110778.51,buy,0.1,0.1,,,,1747984928.83
3584,368194949,1747985228854,3,0.0001,3.97e-05,119.01,BTC-30MAY25-70000-P,110799.34,buy,0.1,0.1,,,,1747985228.854
3585,368195512,1747985528890,3,0.0001,3.968e-05,119.02,BTC-30MAY25-70000-P,110793.63,buy,0.1,0.1,,,,1747985528.89
3586,368196465,1747985828915,3,0.0001,4.019e-05,118.9,BTC-30MAY25-70000-P,110740.62,buy,0.1,0.1,,,,1747985828.915
3587,368198179,1747986269893,3,0.0001,3.981e-05,118.99,BTC-30MAY25-70000-P,110751.76,buy,0.1,0.1,,,,1747986269.893
3588,368202307,1747987099557,3,0.0001,3.911e-05,119.16,BTC-30MAY25-70000-P,110819.07,buy,0.1,0.1,,,,1747987099.557
3589,368207862,1747988131778,3,0.0001,4.178e-05,119.15,BTC-30MAY25-70000-P,110802.74,buy,0.1,0.1,,,,1747988131.778
3590,368208994,1747988684010,3,0.0001,4.136e-05,119.25,BTC-30MAY25-70000-P,110817.63,buy,0.1,0.1,,,,1747988684.01
3591,368209551,1747988984050,3,0.0001,4.071e-05,119.41,BTC-30MAY25-70000-P,110878.37,buy,0.1,0.1,,,,1747988984.05
3592,368210301,1747989284084,3,0.0001,4.086e-05,119.38,BTC-30MAY25-70000-P,110865.11,buy,0.1,0.1,,,,1747989284.084
3593,368211781,1747989618299,3,0.0001,4.009e-05,119.56,BTC-30MAY25-70000-P,110955.23,buy,0.1,0.1,,,,1747989618.299
3594,368212647,1747989918322,3,0.0001,3.977e-05,119.65,BTC-30MAY25-70000-P,110978.92,buy,0.1,0.1,,,,1747989918.322
3595,368213837,1747990218348,3,0.0001,3.99e-05,119.61,BTC-30MAY25-70000-P,110918.06,buy,0.1,0.1,,,,1747990218.348
3596,368214350,1747990518360,3,0.0001,3.962e-05,119.68,BTC-30MAY25-70000-P,110942.33,buy,0.1,0.1,,,,1747990518.36
3597,368214641,1747990818393,3,0.0001,3.977e-05,119.65,BTC-30MAY25-70000-P,110926.61,buy,0.1,0.1,,,,1747990818.393
3598,368215082,1747991150238,3,0.0001,3.889e-05,119.86,BTC-30MAY25-70000-P,110992.89,buy,0.1,0.1,,,,1747991150.238
3599,368215671,1747991450260,3,0.0001,3.915e-05,119.8,BTC-30MAY25-70000-P,110962.58,buy,0.1,0.1,,,,1747991450.26
3600,368222940,1747995733872,3,0.0001,3.685e-05,120.41,BTC-30MAY25-70000-P,111030.84,buy,0.1,0.1,,,,1747995733.872
3601,368233606,1748000788803,3,0.0001,4.179e-05,119.18,BTC-30MAY25-70000-P,110245.25,buy,0.1,0.1,,,,1748000788.803
3602,368239966,1748001089106,3,0.0001,4.747e-05,117.91,BTC-30MAY25-70000-P,109656.13,buy,0.1,0.1,,,,1748001089.106
3603,368243477,1748001213616,0,0.0002,5.032e-05,125.91,BTC-30MAY25-70000-P,109378.74,buy,7.0,7.0,,,,1748001213.616
3604,368245523,1748001389170,2,0.0001,5.066e-05,117.64,BTC-30MAY25-70000-P,109531.81,buy,0.1,0.1,,,,1748001389.17
3605,368274421,1748003389175,3,0.0001,0.00010049,115.36,BTC-30MAY25-70000-P,108365.86,buy,0.3,0.3,,,,1748003389.175
3606,368282484,1748005323406,3,0.0001,9.793e-05,115.61,BTC-30MAY25-70000-P,108401.96,sell,0.1,0.1,,,,1748005323.406
3607,368282588,1748005345130,0,0.0002,9.906e-05,123.93,BTC-30MAY25-70000-P,108339.52,buy,0.1,0.1,,,,1748005345.13
3608,368284370,1748005645161,1,0.0002,9.88e-05,123.98,BTC-30MAY25-70000-P,108332.54,buy,0.1,0.1,,,,1748005645.161
3609,368306177,1748010492208,2,0.0001,7.151e-05,119.05,BTC-30MAY25-70000-P,109717.36,buy,17.0,17.0,,,,1748010492.208
3610,368328509,1748017544008,3,0.0001,8.591e-05,117.06,BTC-30MAY25-70000-P,108534.19,buy,4.3,4.3,,,,1748017544.008
3611,368328511,1748017544507,3,0.0001,8.599e-05,117.06,BTC-30MAY25-70000-P,108533.56,buy,0.1,0.1,,,,1748017544.507
3612,368328512,1748017545947,3,0.0001,8.599e-05,117.06,BTC-30MAY25-70000-P,108535.9,buy,0.1,0.1,,,,1748017545.947
3613,368328518,1748017547772,3,0.0001,8.596e-05,117.06,BTC-30MAY25-70000-P,108535.18,buy,0.1,0.1,,,,1748017547.772
3614,368328530,1748017554491,3,0.0001,8.557e-05,117.1,BTC-30MAY25-70000-P,108550.86,buy,0.1,0.1,,,,1748017554.491
3615,368328531,1748017557950,3,0.0001,8.573e-05,117.1,BTC-30MAY25-70000-P,108550.88,buy,0.1,0.1,,,,1748017557.95
3616,368328560,1748017571760,3,0.0001,8.469e-05,117.22,BTC-30MAY25-70000-P,108602.02,buy,0.1,0.1,,,,1748017571.76
3617,368328576,1748017577007,3,0.0001,8.471e-05,117.2,BTC-30MAY25-70000-P,108594.52,buy,0.1,0.1,,,,1748017577.007
3618,368328583,1748017583867,3,0.0001,8.539e-05,117.14,BTC-30MAY25-70000-P,108567.88,buy,0.1,0.1,,,,1748017583.867
3619,368328994,1748017694647,3,0.0001,7.898e-05,117.98,BTC-30MAY25-70000-P,108924.32,buy,0.1,0.1,,,,1748017694.647
3620,368329002,1748017697381,3,0.0001,7.917e-05,117.97,BTC-30MAY25-70000-P,108920.49,buy,0.1,0.1,,,,1748017697.381
3621,368329014,1748017700434,3,0.0001,7.935e-05,117.93,BTC-30MAY25-70000-P,108908.77,buy,0.1,0.1,,,,1748017700.434
3622,368329026,1748017703981,3,0.0001,7.999e-05,117.86,BTC-30MAY25-70000-P,108879.23,buy,0.1,0.1,,,,1748017703.981
3623,368329053,1748017711097,3,0.0001,8.035e-05,117.8,BTC-30MAY25-70000-P,108855.0,buy,0.1,0.1,,,,1748017711.097
3624,368332193,1748018983791,3,0.0001,7.865e-05,118.03,BTC-30MAY25-70000-P,108878.5,buy,0.1,0.1,,,,1748018983.791
3625,368332194,1748018985836,3,0.0001,7.871e-05,118.04,BTC-30MAY25-70000-P,108881.58,buy,0.1,0.1,,,,1748018985.836
3626,368332196,1748018988508,3,0.0001,7.866e-05,118.05,BTC-30MAY25-70000-P,108884.22,buy,0.1,0.1,,,,1748018988.508
3627,368332199,1748018992376,3,0.0001,7.866e-05,118.04,BTC-30MAY25-70000-P,108882.33,buy,0.1,0.1,,,,1748018992.376
3628,368332200,1748018999462,3,0.0001,7.853e-05,118.06,BTC-30MAY25-70000-P,108889.85,buy,0.1,0.1,,,,1748018999.462
3629,368332205,1748019013781,3,0.0001,7.869e-05,118.03,BTC-30MAY25-70000-P,108881.11,buy,0.1,0.1,,,,1748019013.781
3630,368355977,1748034023686,3,0.0001,7.822e-05,118.11,BTC-30MAY25-70000-P,108254.5,buy,0.1,0.1,,,,1748034023.686
3631,368360629,1748037621777,3,0.0001,7.451e-05,118.66,BTC-30MAY25-70000-P,108303.73,buy,0.1,0.1,,,,1748037621.777
3632,368365622,1748041223997,3,0.0001,8.108e-05,117.71,BTC-30MAY25-70000-P,107761.35,buy,0.1,0.1,,,,1748041223.997
3633,368401180,1748063767173,3,0.0001,5.748e-05,121.49,BTC-30MAY25-70000-P,108335.26,buy,0.1,0.1,,,,1748063767.173
3634,368409809,1748072349516,3,0.0001,5.476e-05,122.01,BTC-30MAY25-70000-P,108161.2,buy,0.1,0.1,,,,1748072349.516
3635,368409810,1748072349633,3,0.0001,5.476e-05,122.0,BTC-30MAY25-70000-P,108160.5,buy,0.1,0.1,,,,1748072349.633
3636,368409811,1748072349731,3,0.0001,5.476e-05,122.0,BTC-30MAY25-70000-P,108160.5,buy,0.1,0.1,,,,1748072349.731
3637,368409812,1748072349836,3,0.0001,5.476e-05,122.0,BTC-30MAY25-70000-P,108160.5,buy,0.1,0.1,,,,1748072349.836
3638,368409813,1748072349939,3,0.0001,5.476e-05,122.0,BTC-30MAY25-70000-P,108160.5,buy,0.1,0.1,,,,1748072349.939
3639,368409815,1748072350041,3,0.0001,5.476e-05,122.0,BTC-30MAY25-70000-P,108160.5,buy,0.1,0.1,,,,1748072350.041
3640,368409816,1748072350146,3,0.0001,5.476e-05,122.0,BTC-30MAY25-70000-P,108160.5,buy,0.1,0.1,,,,1748072350.146
3641,368409817,1748072350351,3,0.0001,5.476e-05,122.0,BTC-30MAY25-70000-P,108160.5,buy,0.1,0.1,,,,1748072350.351
3642,368409951,1748072389007,3,0.0001,5.505e-05,121.95,BTC-30MAY25-70000-P,108139.82,buy,0.1,0.1,,,,1748072389.007
3643,368409958,1748072392008,3,0.0001,5.507e-05,121.95,BTC-30MAY25-70000-P,108139.82,buy,0.1,0.1,,,,1748072392.008
3644,368409969,1748072394007,3,0.0001,5.506e-05,121.94,BTC-30MAY25-70000-P,108137.83,buy,0.1,0.1,,,,1748072394.007
3645,368413096,1748073130716,3,0.0001,5.821e-05,121.29,BTC-30MAY25-70000-P,107864.87,buy,17.0,17.0,,,,1748073130.716
3646,368413107,1748073131038,3,0.0001,5.821e-05,121.29,BTC-30MAY25-70000-P,107864.87,buy,3.6,3.6,,,,1748073131.038
3647,368420145,1748074295057,3,0.0001,6.096e-05,121.47,BTC-30MAY25-70000-P,107907.92,buy,0.1,0.1,,,,1748074295.057
3648,368420562,1748074595073,3,0.0001,6.186e-05,121.31,BTC-30MAY25-70000-P,107818.47,buy,0.1,0.1,,,,1748074595.073
3649,368421106,1748074895113,3,0.0001,6.902e-05,121.23,BTC-30MAY25-70000-P,107748.46,buy,0.1,0.1,,,,1748074895.113
3650,368424598,1748077163997,3,0.0001,5.951e-05,122.85,BTC-30MAY25-70000-P,108279.22,buy,0.1,0.1,,,,1748077163.997
3651,368429500,1748080179738,3,0.0001,7.755e-05,123.2,BTC-30MAY25-70000-P,108230.87,sell,0.1,0.1,,,,1748080179.738
3652,368429673,1748080361462,3,0.0001,7.746e-05,123.21,BTC-30MAY25-70000-P,108222.97,buy,0.1,0.1,,,,1748080361.462
3653,368431588,1748082627083,3,0.0001,7.23e-05,124.0,BTC-30MAY25-70000-P,108417.6,buy,0.1,0.1,,,,1748082627.083
3654,368432463,1748082927097,3,0.0001,6.98e-05,124.4,BTC-30MAY25-70000-P,108583.78,buy,0.1,0.1,,,,1748082927.097
3655,368460078,1748103368080,3,0.0001,7.503e-05,127.36,BTC-30MAY25-70000-P,108745.98,buy,2.0,2.0,,,,1748103368.08
3656,368460079,1748103368080,3,0.0001,7.503e-05,127.36,BTC-30MAY25-70000-P,108745.98,buy,0.1,0.1,,,,1748103368.08
3657,368530142,1748148989528,3,0.0001,0.00011821,132.55,BTC-30MAY25-70000-P,108258.95,buy,0.1,0.1,,,,1748148989.528
3658,368530409,1748149289568,3,0.0001,0.0001174,132.62,BTC-30MAY25-70000-P,108267.38,buy,0.1,0.1,,,,1748149289.568
3659,368530487,1748149607098,3,0.0001,0.00011767,132.63,BTC-30MAY25-70000-P,108251.71,buy,0.1,0.1,,,,1748149607.098
3660,368530686,1748149922255,3,0.0001,0.00011772,132.59,BTC-30MAY25-70000-P,108220.49,buy,0.1,0.1,,,,1748149922.255
3661,368530781,1748150222264,3,0.0001,0.00011812,132.55,BTC-30MAY25-70000-P,108183.83,buy,0.1,0.1,,,,1748150222.264
3662,368530945,1748150522276,3,0.0001,0.00011897,132.45,BTC-30MAY25-70000-P,108140.29,buy,0.1,0.1,,,,1748150522.276
3663,368531092,1748150822290,3,0.0001,0.00011878,132.48,BTC-30MAY25-70000-P,108135.34,buy,0.1,0.1,,,,1748150822.29
3664,368531135,1748151122338,3,0.0001,0.00011818,132.54,BTC-30MAY25-70000-P,108153.74,buy,0.1,0.1,,,,1748151122.338
3665,368531189,1748151422381,3,0.0001,0.00011842,132.52,BTC-30MAY25-70000-P,108128.21,buy,0.1,0.1,,,,1748151422.381
3666,368549338,1748163684907,0,0.0002,0.00013268,141.49,BTC-30MAY25-70000-P,107184.71,buy,4.0,4.0,,,,1748163684.907
3667,368566762,1748173997822,2,0.0001,0.0001339,133.64,BTC-30MAY25-70000-P,107266.48,buy,0.1,0.1,,,,1748173997.822
3668,368570628,1748178106420,3,0.0001,0.00011996,135.12,BTC-30MAY25-70000-P,107571.5,buy,0.1,0.1,,,,1748178106.42
3669,368570632,1748178117253,3,0.0001,0.00011988,135.14,BTC-30MAY25-70000-P,107575.64,buy,0.4,0.4,,,,1748178117.253
3670,368570633,1748178117253,3,0.0001,0.00011988,135.14,BTC-30MAY25-70000-P,107575.64,buy,0.6,0.6,,,,1748178117.253
3671,368574975,1748183915224,3,0.0001,0.00011555,135.63,BTC-30MAY25-70000-P,107385.48,buy,0.1,0.1,,,,1748183915.224
3672,368575370,1748184215264,3,0.0001,0.00011676,135.49,BTC-30MAY25-70000-P,107331.03,buy,0.1,0.1,,,,1748184215.264
3673,368576183,1748184658922,3,0.0001,0.00011544,135.64,BTC-30MAY25-70000-P,107355.67,buy,0.1,0.1,,,,1748184658.922
3674,368576410,1748185059167,3,0.0001,0.00011416,135.8,BTC-30MAY25-70000-P,107390.82,buy,0.1,0.1,,,,1748185059.167
3675,368576604,1748185359197,3,0.0001,0.00011264,135.97,BTC-30MAY25-70000-P,107442.83,buy,0.1,0.1,,,,1748185359.197
3676,368577240,1748185676360,3,0.0001,0.00011537,135.65,BTC-30MAY25-70000-P,107304.09,buy,0.1,0.1,,,,1748185676.36
3677,368577514,1748186030145,3,0.0001,0.0001152,135.67,BTC-30MAY25-70000-P,107288.7,buy,0.1,0.1,,,,1748186030.145
3678,368577746,1748186330204,3,0.0001,0.00011533,135.63,BTC-30MAY25-70000-P,107253.84,buy,0.1,0.1,,,,1748186330.204
3679,368589838,1748192617047,3,0.0001,0.00010674,136.7,BTC-30MAY25-70000-P,107260.09,buy,0.1,0.1,,,,1748192617.047
3680,368589973,1748192917078,3,0.0001,0.00010489,136.93,BTC-30MAY25-70000-P,107326.23,buy,0.1,0.1,,,,1748192917.078
3681,368590084,1748193217101,3,0.0001,0.00010477,136.94,BTC-30MAY25-70000-P,107314.12,buy,0.1,0.1,,,,1748193217.101
3682,368590323,1748193528843,3,0.0001,0.00010745,136.61,BTC-30MAY25-70000-P,107161.48,buy,0.1,0.1,,,,1748193528.843
3683,368590972,1748194665229,3,0.0001,0.00010478,136.94,BTC-30MAY25-70000-P,107203.59,buy,0.1,0.1,,,,1748194665.229
3684,368591058,1748194965249,3,0.0001,0.00010322,137.15,BTC-30MAY25-70000-P,107263.24,buy,0.1,0.1,,,,1748194965.249
3685,368592027,1748196341792,3,0.0001,9.889e-05,137.72,BTC-30MAY25-70000-P,107367.12,buy,0.1,0.1,,,,1748196341.792
3686,368592292,1748196747153,3,0.0001,9.809e-05,137.82,BTC-30MAY25-70000-P,107391.0,buy,0.1,0.1,,,,1748196747.153
3687,368594225,1748198049358,3,0.0001,9.399e-05,138.4,BTC-30MAY25-70000-P,107520.34,buy,0.1,0.1,,,,1748198049.358
3688,368594469,1748198349389,3,0.0001,9.331e-05,138.49,BTC-30MAY25-70000-P,107535.48,buy,0.1,0.1,,,,1748198349.389
3689,368594611,1748198649425,3,0.0001,9.429e-05,138.35,BTC-30MAY25-70000-P,107464.3,buy,0.1,0.1,,,,1748198649.425
3690,368594698,1748198949458,3,0.0001,9.358e-05,138.45,BTC-30MAY25-70000-P,107469.58,buy,0.1,0.1,,,,1748198949.458
3691,368594943,1748199304135,3,0.0001,9.303e-05,138.53,BTC-30MAY25-70000-P,107483.08,buy,0.1,0.1,,,,1748199304.135
3692,368594995,1748199604176,3,0.0001,9.323e-05,138.5,BTC-30MAY25-70000-P,107451.85,buy,0.1,0.1,,,,1748199604.176
3693,368595190,1748199904225,3,0.0001,9.196e-05,138.69,BTC-30MAY25-70000-P,107490.42,buy,0.1,0.1,,,,1748199904.225
3694,368595519,1748200679518,3,0.0001,8.97e-05,139.01,BTC-30MAY25-70000-P,107553.75,buy,0.1,0.1,,,,1748200679.518
3695,368595912,1748201168521,3,0.0001,8.806e-05,139.26,BTC-30MAY25-70000-P,107609.05,buy,0.1,0.1,,,,1748201168.521
3696,368596623,1748201627149,3,0.0001,8.541e-05,139.66,BTC-30MAY25-70000-P,107723.52,buy,0.1,0.1,,,,1748201627.149
3697,368598792,1748203203351,3,0.0001,8.309e-05,140.03,BTC-30MAY25-70000-P,107753.53,buy,0.1,0.1,,,,1748203203.351
3698,368599383,1748203503397,3,0.0001,8.368e-05,139.93,BTC-30MAY25-70000-P,107710.6,buy,0.1,0.1,,,,1748203503.397
3699,368599945,1748203803410,3,0.0001,8.53e-05,139.68,BTC-30MAY25-70000-P,107593.45,buy,0.1,0.1,,,,1748203803.41
3700,368600036,1748204069303,3,0.0001,8.52e-05,139.7,BTC-30MAY25-70000-P,107576.83,buy,0.1,0.1,,,,1748204069.303
3701,368600041,1748204103439,3,0.0001,8.511e-05,139.71,BTC-30MAY25-70000-P,107577.32,buy,0.1,0.1,,,,1748204103.439
3702,368600404,1748204403470,3,0.0001,8.563e-05,139.63,BTC-30MAY25-70000-P,107539.28,buy,0.1,0.1,,,,1748204403.47
3703,368601638,1748205834729,3,0.0001,8.11e-05,140.35,BTC-30MAY25-70000-P,107672.55,buy,0.1,0.1,,,,1748205834.729
3704,368602946,1748206236128,3,0.0001,8.037e-05,140.48,BTC-30MAY25-70000-P,107697.64,buy,0.1,0.1,,,,1748206236.128
3705,368603048,1748206536169,3,0.0001,8.053e-05,140.44,BTC-30MAY25-70000-P,107667.97,buy,0.1,0.1,,,,1748206536.169
3706,368604614,1748208222211,3,0.0001,8.067e-05,140.42,BTC-30MAY25-70000-P,107557.44,buy,0.1,0.1,,,,1748208222.211
