trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_id,block_rfq_id,combo_trade_id,unix_sec
593,ETH-257499898,1752444717294,2,0.0006,0.00063,122.1,ETH-25JUL25-1800-P,2956.51,sell,1.0,1.0,,,,,,1752444717.294
594,ETH-257513316,1752457683080,3,0.0006,0.00059,124.15,ETH-25JUL25-1800-P,2972.1,sell,1.0,1.0,,,,,,1752457683.08
595,ETH-257513320,1752457689239,2,0.0005,0.00059,121.32,ETH-25JUL25-1800-P,2972.11,sell,4.0,4.0,,,,,,1752457689.239
596,ETH-257640978,1752522698978,0,0.0006,0.000505,129.95,ETH-25JUL25-1800-P,2993.47,buy,2.0,2.0,,,,,,1752522698.978
597,ETH-257640979,1752522701081,1,0.0006,0.000506,129.92,ETH-25JUL25-1800-P,2993.08,buy,12.0,12.0,,,,,,1752522701.081
598,ETH-257640982,1752522705170,1,0.0006,0.000506,129.97,ETH-25JUL25-1800-P,2993.74,buy,3.0,3.0,,,,,,1752522705.17
599,ETH-257640984,1752522707253,1,0.0006,0.000505,129.97,ETH-25JUL25-1800-P,2993.77,buy,3.0,3.0,,,,,,1752522707.253
600,ETH-257640986,1752522711359,1,0.0006,0.000505,129.98,ETH-25JUL25-1800-P,2993.78,buy,3.0,3.0,,,,,,1752522711.359
601,ETH-257640987,1752522717562,1,0.0006,0.000506,129.97,ETH-25JUL25-1800-P,2993.68,buy,1.0,1.0,,,,,,1752522717.562
602,ETH-257640988,1752522719616,1,0.0006,0.000506,129.96,ETH-25JUL25-1800-P,2993.54,buy,1.0,1.0,,,,,,1752522719.616
603,ETH-257641846,1752523664248,1,0.0006,0.000531,129.78,ETH-25JUL25-1800-P,2990.2,buy,1.0,1.0,,,,,,1752523664.248
604,ETH-257641847,1752523666308,1,0.0006,0.000531,129.76,ETH-25JUL25-1800-P,2989.95,buy,5.0,5.0,,,,,,1752523666.308
605,ETH-257641848,1752523668384,1,0.0006,0.000532,129.76,ETH-25JUL25-1800-P,2990.03,buy,1.0,1.0,,,,,,1752523668.384
606,ETH-257641863,1752523669364,1,0.0006,0.000531,129.77,ETH-25JUL25-1800-P,2990.1,buy,1.0,1.0,,,,,,1752523669.364
608,ETH-257655387,1752542302278,3,0.0005,0.000503,127.84,ETH-25JUL25-1800-P,2986.98,sell,1.0,1.0,,,,,,1752542302.278
607,ETH-257655386,1752542302278,2,0.0005,0.000503,127.84,ETH-25JUL25-1800-P,2986.98,sell,1.0,1.0,,,,,,1752542302.278
609,ETH-257680521,1752554581694,3,0.0005,0.000488,127.3,ETH-25JUL25-1800-P,2966.61,sell,1.0,1.0,,,,,,1752554581.694
610,ETH-257704793,1752580032338,2,0.0004,0.000435,125.67,ETH-25JUL25-1800-P,2967.1,sell,22.0,22.0,,,,,,1752580032.338
611,ETH-257755889,1752598525728,2,0.0003,0.00032,130.04,ETH-25JUL25-1800-P,3059.89,sell,9.0,9.0,,,,,,1752598525.728
612,ETH-257757954,1752600214774,2,0.0002,0.000238,124.2,ETH-25JUL25-1800-P,3055.0,sell,2.0,2.0,,,,,,1752600214.774
615,ETH-257757957,1752600214774,3,0.0002,0.000238,124.2,ETH-25JUL25-1800-P,3055.0,sell,39.0,39.0,,,,,,1752600214.774
614,ETH-257757956,1752600214774,3,0.0002,0.000238,124.2,ETH-25JUL25-1800-P,3055.0,sell,6.0,6.0,,,,,,1752600214.774
613,ETH-257757955,1752600214774,3,0.0002,0.000238,124.2,ETH-25JUL25-1800-P,3055.0,sell,1.0,1.0,,,,,,1752600214.774
616,ETH-257757958,1752600214778,3,0.0002,0.000238,124.2,ETH-25JUL25-1800-P,3055.0,buy,252.0,252.0,,,,,,1752600214.778
617,ETH-257763652,1752602081343,0,0.0003,0.000238,133.08,ETH-25JUL25-1800-P,3097.24,buy,3.0,3.0,,,,,,1752602081.343
618,ETH-257764551,1752602686245,1,0.0003,0.000252,132.45,ETH-25JUL25-1800-P,3088.12,buy,3.0,3.0,,,,,,1752602686.245
619,ETH-257766320,1752602840808,1,0.0003,0.000252,132.35,ETH-25JUL25-1800-P,3086.1,buy,3.0,3.0,,,,,,1752602840.808
620,ETH-257808675,1752624842342,1,0.0003,0.000254,136.42,ETH-25JUL25-1800-P,3119.73,buy,2.0,2.0,,,,,,1752624842.342
621,ETH-257819301,1752632540520,2,0.0002,0.000256,131.11,ETH-25JUL25-1800-P,3119.46,sell,1.0,1.0,,,,,,1752632540.52
622,ETH-257866486,1752665404143,0,0.0003,0.000182,142.71,ETH-25JUL25-1800-P,3157.22,buy,4.0,4.0,,,,,,1752665404.143
623,ETH-257880592,1752672341380,1,0.0003,0.000257,144.91,ETH-25JUL25-1800-P,3176.38,buy,1.0,1.0,,,,,,1752672341.38
624,ETH-257889264,1752674458281,1,0.0003,0.000264,146.62,ETH-25JUL25-1800-P,3197.27,buy,1.0,1.0,,,,,,1752674458.281
625,ETH-257892048,1752674871543,1,0.0003,0.000275,146.07,ETH-25JUL25-1800-P,3189.93,buy,7.0,7.0,,,,,,1752674871.543
626,ETH-257892049,1752674871545,1,0.0003,0.000275,146.07,ETH-25JUL25-1800-P,3189.93,sell,193.0,193.0,,,,,,1752674871.545
627,ETH-257968695,1752691795178,2,0.0002,0.000182,151.95,ETH-25JUL25-1800-P,3341.66,sell,1.0,1.0,,,,,,1752691795.178
629,ETH-257978078,1752694498863,3,0.0002,0.000149,153.67,ETH-25JUL25-1800-P,3364.28,buy,10.0,10.0,,,,,,1752694498.863
628,ETH-257978077,1752694498863,3,0.0002,0.000149,153.67,ETH-25JUL25-1800-P,3364.28,buy,1.0,1.0,,,,,,1752694498.863
630,ETH-258062959,1752711981559,3,0.0002,0.000234,157.31,ETH-25JUL25-1800-P,3392.49,sell,1.0,1.0,,,,,,1752711981.559
632,ETH-258130061,1752738209340,1,0.0003,0.000262,172.6,ETH-25JUL25-1800-P,3465.52,buy,1.0,1.0,,,,,,1752738209.34
631,ETH-258130060,1752738209340,0,0.0003,0.000262,172.6,ETH-25JUL25-1800-P,3465.52,buy,1.0,1.0,,,,,,1752738209.34
633,ETH-258130062,1752738209343,1,0.0003,0.000262,172.6,ETH-25JUL25-1800-P,3465.52,sell,2.0,2.0,,,,,,1752738209.343
634,ETH-258171726,1752749477252,2,0.0002,0.000282,166.19,ETH-25JUL25-1800-P,3456.73,sell,1.0,1.0,,,,,,1752749477.252
638,ETH-258171741,1752749487740,3,0.0001,0.000266,155.35,ETH-25JUL25-1800-P,3457.55,sell,129.0,129.0,,,,,,1752749487.74
637,ETH-258171740,1752749487740,3,0.0001,0.000266,155.35,ETH-25JUL25-1800-P,3457.55,sell,1.0,1.0,,,,,,1752749487.74
636,ETH-258171739,1752749487740,3,0.0001,0.000266,155.35,ETH-25JUL25-1800-P,3457.55,sell,19.0,19.0,,,,,,1752749487.74
635,ETH-258171738,1752749487740,2,0.0001,0.000266,155.35,ETH-25JUL25-1800-P,3457.55,sell,19.0,19.0,,,,,,1752749487.74
639,ETH-258171746,1752749496468,3,0.0001,0.000254,155.37,ETH-25JUL25-1800-P,3457.82,sell,100.0,100.0,,,,,,1752749496.468
640,ETH-258221391,1752763164637,3,0.0001,0.000141,154.67,ETH-25JUL25-1800-P,3425.56,sell,591.0,591.0,,,,,,1752763164.637
642,ETH-258221393,1752763164637,3,0.0001,0.000141,154.67,ETH-25JUL25-1800-P,3425.56,sell,20.0,20.0,,,,,,1752763164.637
641,ETH-258221392,1752763164637,3,0.0001,0.000141,154.67,ETH-25JUL25-1800-P,3425.56,sell,1.0,1.0,,,,,,1752763164.637
643,ETH-258355816,1752805126300,3,0.0001,0.000119,171.85,ETH-25JUL25-1800-P,3604.59,sell,10.0,10.0,,,,,,1752805126.3
644,ETH-258383303,1752815527665,3,0.0001,7.9e-05,175.21,ETH-25JUL25-1800-P,3634.55,buy,1.0,1.0,,,,,,1752815527.665
645,ETH-258614118,1752879433603,3,0.0001,6.3e-05,178.56,ETH-25JUL25-1800-P,3542.2,buy,99.0,99.0,,,,,,1752879433.603
646,ETH-258614119,1752879433603,3,0.0001,6.3e-05,178.56,ETH-25JUL25-1800-P,3542.2,buy,1.0,1.0,,,,,,1752879433.603
647,ETH-258614120,1752879433603,3,0.0001,6.3e-05,178.56,ETH-25JUL25-1800-P,3542.2,buy,11.0,11.0,,,,,,1752879433.603
648,ETH-258614121,1752879433605,3,0.0001,6.3e-05,178.56,ETH-25JUL25-1800-P,3542.2,sell,8.0,8.0,,,,,,1752879433.605
649,ETH-258614132,1752879466315,3,0.0001,7.7e-05,178.52,ETH-25JUL25-1800-P,3541.84,sell,2.0,2.0,,,,,,1752879466.315
650,ETH-258946502,1753101684610,3,0.0001,0.0,255.3,ETH-25JUL25-1800-P,3817.28,buy,1.0,1.0,,,,,,1753101684.61
651,ETH-258946503,1753101684612,3,0.0001,0.0,255.3,ETH-25JUL25-1800-P,3817.28,sell,29.0,29.0,,,,,,1753101684.612
652,ETH-259588911,1753416161594,3,0.0001,0.0,999.0,ETH-25JUL25-1800-P,3596.9,buy,2.0,2.0,,,,,,1753416161.594
