trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_id,combo_trade_id,liquidation,block_rfq_id,unix_sec
966,ETH-252255098,1748653347192,2,0.079,0.07872,67.04,ETH-25JUL25-2700-C,2518.84,sell,3.0,3.0,,,,,,,1748653347.192
967,ETH-252277902,1748662125941,2,0.0769,0.076373,67.39,ETH-25JUL25-2700-C,2502.66,buy,500.0,500.0,2.0,BLOCK-202485,ETH-CS-25JUL25-2700_3200,,,5036.0,1748662125.941
968,ETH-252279235,1748663706906,0,0.0785,0.077874,67.51,ETH-25JUL25-2700-C,2512.32,buy,1.0,1.0,,,,,,,1748663706.906
969,ETH-252281750,1748665739399,0,0.079,0.079192,67.04,ETH-25JUL25-2700-C,2520.33,buy,1.0,1.0,,,,,,,1748665739.399
970,ETH-252281762,1748665751816,1,0.079,0.078986,67.1,ETH-25JUL25-2700-C,2519.72,buy,1.0,1.0,,,,,,,1748665751.816
971,ETH-252281763,1748665752077,1,0.079,0.078986,67.1,ETH-25JUL25-2700-C,2519.72,buy,1.0,1.0,,,,,,,1748665752.077
972,ETH-252281789,1748665772900,1,0.079,0.078998,67.04,ETH-25JUL25-2700-C,2520.37,buy,1.0,1.0,,,,,,,1748665772.9
973,ETH-252281791,1748665778755,1,0.079,0.078984,67.05,ETH-25JUL25-2700-C,2520.3,buy,1.0,1.0,,,,,,,1748665778.755
974,ETH-252281793,1748665787402,1,0.079,0.078996,67.04,ETH-25JUL25-2700-C,2520.44,buy,1.0,1.0,,,,,,,1748665787.402
975,ETH-252281796,1748665806776,1,0.079,0.078986,67.02,ETH-25JUL25-2700-C,2520.68,buy,1.0,1.0,,,,,,,1748665806.776
976,ETH-252281827,1748665818666,1,0.079,0.078994,66.99,ETH-25JUL25-2700-C,2520.94,buy,1.0,1.0,,,,,,,1748665818.666
977,ETH-252281879,1748665851423,1,0.079,0.078977,67.02,ETH-25JUL25-2700-C,2520.68,buy,1.0,1.0,,,,,,,1748665851.423
978,ETH-252281881,1748665852395,1,0.079,0.078952,66.98,ETH-25JUL25-2700-C,2521.03,buy,1.0,1.0,,,,,,,1748665852.395
979,ETH-252281921,1748665889723,1,0.079,0.079045,66.84,ETH-25JUL25-2700-C,2522.34,buy,1.0,1.0,,,,,,,1748665889.723
980,ETH-252281963,1748665918790,1,0.079,0.07908,66.71,ETH-25JUL25-2700-C,2523.61,buy,39.0,39.0,,,,,,,1748665918.79
981,ETH-252289876,1748678136462,0,0.08,0.079794,67.32,ETH-25JUL25-2700-C,2526.23,sell,1.0,1.0,,,,,,,1748678136.462
982,ETH-252295569,1748681710715,0,0.0805,0.08,67.5,ETH-25JUL25-2700-C,2527.74,buy,1.0,1.0,,,,,,,1748681710.715
983,ETH-252295574,1748681712718,1,0.0805,0.080001,67.5,ETH-25JUL25-2700-C,2527.74,buy,1.0,1.0,,,,,,,1748681712.718
984,ETH-252295613,1748681727076,1,0.0805,0.080007,67.5,ETH-25JUL25-2700-C,2527.78,buy,1.0,1.0,,,,,,,1748681727.076
985,ETH-252295684,1748681757463,1,0.0805,0.080095,67.44,ETH-25JUL25-2700-C,2528.27,sell,1.0,1.0,,,,,,,1748681757.463
986,ETH-252295714,1748681767080,1,0.0805,0.08006,67.48,ETH-25JUL25-2700-C,2527.81,sell,1.0,1.0,,,,,,,1748681767.08
987,ETH-252295775,1748681797577,1,0.0805,0.079915,67.55,ETH-25JUL25-2700-C,2527.02,buy,1.0,1.0,,,,,,,1748681797.577
988,ETH-252295822,1748681822773,1,0.0805,0.07994,67.53,ETH-25JUL25-2700-C,2527.25,buy,1.0,1.0,,,,,,,1748681822.773
989,ETH-252295878,1748681834664,1,0.0805,0.080009,67.47,ETH-25JUL25-2700-C,2527.78,buy,1.0,1.0,,,,,,,1748681834.664
990,ETH-252295879,1748681835164,1,0.0805,0.080009,67.47,ETH-25JUL25-2700-C,2527.78,sell,1.0,1.0,,,,,,,1748681835.164
991,ETH-252295885,1748681837187,1,0.0805,0.080049,67.47,ETH-25JUL25-2700-C,2527.79,sell,1.0,1.0,,,,,,,1748681837.187
992,ETH-252295994,1748681888020,1,0.0805,0.079974,67.52,ETH-25JUL25-2700-C,2527.31,sell,1.0,1.0,,,,,,,1748681888.02
993,ETH-252296171,1748681976378,2,0.08,0.0796,67.44,ETH-25JUL25-2700-C,2524.95,sell,1.0,1.0,,,,,,,1748681976.378
994,ETH-252296210,1748681992413,3,0.08,0.079647,67.4,ETH-25JUL25-2700-C,2525.4,sell,1.0,1.0,,,,,,,1748681992.413
995,ETH-252296304,1748682045612,3,0.08,0.07979,67.32,ETH-25JUL25-2700-C,2526.01,sell,1.0,1.0,,,,,,,1748682045.612
996,ETH-252299905,1748685032039,2,0.0795,0.079226,67.21,ETH-25JUL25-2700-C,2523.76,buy,1.0,1.0,,,,,,,1748685032.039
997,ETH-252299966,1748685038306,0,0.08,0.079212,67.58,ETH-25JUL25-2700-C,2523.36,buy,1.0,1.0,,,,,,,1748685038.306
998,ETH-252300005,1748685045672,2,0.0795,0.079114,67.28,ETH-25JUL25-2700-C,2523.14,buy,1.0,1.0,,,,,,,1748685045.672
999,ETH-252300042,1748685050249,3,0.0795,0.079088,67.3,ETH-25JUL25-2700-C,2523.01,sell,1.0,1.0,,,,,,,1748685050.249
1000,ETH-252300069,1748685052717,3,0.0795,0.079094,67.28,ETH-25JUL25-2700-C,2523.18,sell,1.0,1.0,,,,,,,1748685052.717
1001,ETH-252300205,1748685070696,2,0.079,0.078872,67.11,ETH-25JUL25-2700-C,2521.75,sell,1.0,1.0,,,,,,,1748685070.696
1002,ETH-252300250,1748685077103,3,0.079,0.078881,67.1,ETH-25JUL25-2700-C,2521.79,sell,1.0,1.0,,,,,,,1748685077.103
1003,ETH-252300380,1748685092199,0,0.0795,0.079027,67.33,ETH-25JUL25-2700-C,2522.69,buy,1.0,1.0,,,,,,,1748685092.199
1004,ETH-252300615,1748685154166,1,0.0795,0.079154,67.24,ETH-25JUL25-2700-C,2523.65,sell,1.0,1.0,,,,,,,1748685154.166
1005,ETH-252300616,1748685154456,1,0.0795,0.079154,67.24,ETH-25JUL25-2700-C,2523.65,sell,1.0,1.0,,,,,,,1748685154.456
1006,ETH-252300713,1748685177245,1,0.0795,0.079118,67.27,ETH-25JUL25-2700-C,2523.46,sell,1.0,1.0,,,,,,,1748685177.245
1007,ETH-252300734,1748685182228,2,0.079,0.079028,67.01,ETH-25JUL25-2700-C,2522.8,sell,1.0,1.0,,,,,,,1748685182.228
1008,ETH-252300782,1748685191709,0,0.0795,0.078912,67.41,ETH-25JUL25-2700-C,2522.1,buy,1.0,1.0,,,,,,,1748685191.709
1009,ETH-252301084,1748685263423,1,0.0795,0.07902,67.33,ETH-25JUL25-2700-C,2522.97,buy,1.0,1.0,,,,,,,1748685263.423
1010,ETH-252301089,1748685265576,1,0.0795,0.079017,67.33,ETH-25JUL25-2700-C,2522.97,buy,1.0,1.0,,,,,,,1748685265.576
1011,ETH-252302013,1748685554507,1,0.0795,0.079167,67.23,ETH-25JUL25-2700-C,2524.1,buy,1.0,1.0,,,,,,,1748685554.507
1012,ETH-252303016,1748686073535,1,0.0795,0.079641,66.95,ETH-25JUL25-2700-C,2527.19,sell,1.0,1.0,,,,,,,1748686073.535
1013,ETH-252304692,1748686477192,0,0.08,0.079882,67.01,ETH-25JUL25-2700-C,2530.05,buy,1.0,1.0,,,,,,,1748686477.192
1014,ETH-252308376,1748687836476,2,0.078,0.077888,67.0,ETH-25JUL25-2700-C,2518.03,sell,2.0,2.0,,,,,,,1748687836.476
1015,ETH-252325601,1748699412060,0,0.08,0.079524,67.1,ETH-25JUL25-2700-C,2530.0,buy,1.0,1.0,,,,,,,1748699412.06
1016,ETH-252325605,1748699413931,1,0.08,0.079524,67.1,ETH-25JUL25-2700-C,2530.05,buy,1.0,1.0,,,,,,,1748699413.931
1017,ETH-252325612,1748699415991,1,0.08,0.079529,67.11,ETH-25JUL25-2700-C,2529.88,buy,1.0,1.0,,,,,,,1748699415.991
1018,ETH-252325655,1748699439213,1,0.08,0.079523,67.15,ETH-25JUL25-2700-C,2529.47,buy,1.0,1.0,,,,,,,1748699439.213
1019,ETH-252326339,1748700106737,0,0.0805,0.080378,66.88,ETH-25JUL25-2700-C,2535.19,buy,1.0,1.0,,,,,,,1748700106.737
1020,ETH-252355884,1748726951628,0,0.0825,0.082655,67.41,ETH-25JUL25-2700-C,2545.31,sell,1.0,1.0,,,,,,,1748726951.628
1021,ETH-252355896,1748726988352,1,0.0825,0.082666,67.41,ETH-25JUL25-2700-C,2545.24,sell,1.0,1.0,,,,,,,1748726988.352
1022,ETH-252355905,1748727005147,1,0.0825,0.082673,67.41,ETH-25JUL25-2700-C,2545.24,sell,1.0,1.0,,,,,,,1748727005.147
1023,ETH-252365731,1748739855449,2,0.0795,0.07984,67.58,ETH-25JUL25-2700-C,2524.56,sell,1.0,1.0,,,,,,,1748739855.449
1024,ETH-252365732,1748739855476,3,0.0795,0.07984,67.58,ETH-25JUL25-2700-C,2524.56,buy,4.0,4.0,,,,,,,1748739855.476
1025,ETH-252365740,1748739863736,3,0.0795,0.079735,67.61,ETH-25JUL25-2700-C,2524.27,buy,11.0,11.0,,,,,,,1748739863.736
1026,ETH-252365741,1748739875599,3,0.0795,0.079601,67.62,ETH-25JUL25-2700-C,2524.23,buy,34.0,34.0,,,,,,,1748739875.599
1027,ETH-252365890,1748740048072,2,0.0785,0.078656,67.38,ETH-25JUL25-2700-C,2520.42,sell,35.0,35.0,,,,,,,1748740048.072
1028,ETH-252365956,1748740107416,3,0.0785,0.078492,67.4,ETH-25JUL25-2700-C,2520.13,buy,15.0,15.0,,,,,,,1748740107.416
1029,ETH-252416273,1748790253273,3,0.0785,0.078601,68.72,ETH-25JUL25-2700-C,2510.04,buy,50.0,50.0,,,,,,,1748790253.273
1030,ETH-252419972,1748792026078,0,0.08,0.079758,69.1,ETH-25JUL25-2700-C,2517.57,sell,2.0,2.0,,,,,,,1748792026.078
1031,ETH-252423315,1748794229786,0,0.0825,0.082046,69.11,ETH-25JUL25-2700-C,2533.58,buy,1.0,1.0,,,,,,,1748794229.786
1032,ETH-252430675,1748797842090,0,0.0835,0.083239,68.75,ETH-25JUL25-2700-C,2543.96,buy,1.0,1.0,,,,,,,1748797842.09
1033,ETH-252439952,1748804140142,2,0.0795,0.078753,68.82,ETH-25JUL25-2700-C,2518.02,buy,1.0,1.0,,,,,,,1748804140.142
1034,ETH-252460117,1748818856924,0,0.08,0.080502,67.39,ETH-25JUL25-2700-C,2536.68,buy,1.0,1.0,,,,,,,1748818856.924
1035,ETH-252481278,1748839927739,2,0.0725,0.073111,66.88,ETH-25JUL25-2700-C,2493.88,sell,19.0,19.0,,,,,,,1748839927.739
1036,ETH-252539745,1748874897756,0,0.077,0.076806,66.29,ETH-25JUL25-2700-C,2533.16,buy,1.0,1.0,,,,,,,1748874897.756
1037,ETH-252540774,1748875414706,2,0.076,0.07628,65.98,ETH-25JUL25-2700-C,2529.7,sell,16.0,16.0,,,,,,,1748875414.706
1038,ETH-252541068,1748875481554,2,0.0755,0.075803,65.95,ETH-25JUL25-2700-C,2526.74,sell,118.0,118.0,,,,,,,1748875481.554
1039,ETH-252541075,1748875481578,3,0.0755,0.075803,65.95,ETH-25JUL25-2700-C,2526.74,sell,118.0,118.0,,,,,,,1748875481.578
1040,ETH-252552480,1748880096486,0,0.078,0.078294,65.78,ETH-25JUL25-2700-C,2546.08,buy,1.0,1.0,,,,,,,1748880096.486
1041,ETH-252557120,1748881801149,2,0.076,0.076234,65.62,ETH-25JUL25-2700-C,2534.9,buy,1.0,1.0,,,,,,,1748881801.149
1042,ETH-252557144,1748881815166,3,0.076,0.076241,65.59,ETH-25JUL25-2700-C,2535.19,buy,1.0,1.0,,,,,,,1748881815.166
1043,ETH-252578306,1748893822661,2,0.0755,0.075891,65.48,ETH-25JUL25-2700-C,2534.6,sell,1.0,1.0,,,,,,,1748893822.661
1044,ETH-252578477,1748894046801,2,0.075,0.075515,65.36,ETH-25JUL25-2700-C,2533.01,sell,1.0,1.0,,,,,,,1748894046.801
1045,ETH-252578545,1748894112682,3,0.075,0.075785,65.18,ETH-25JUL25-2700-C,2534.64,sell,1.0,1.0,,,,,,,1748894112.682
1046,ETH-252578559,1748894131963,3,0.075,0.075789,65.17,ETH-25JUL25-2700-C,2534.66,sell,1.0,1.0,,,,,,,1748894131.963
1047,ETH-252578571,1748894147405,3,0.075,0.075808,65.17,ETH-25JUL25-2700-C,2534.74,sell,1.0,1.0,,,,,,,1748894147.405
1048,ETH-252578596,1748894164316,3,0.075,0.075798,65.17,ETH-25JUL25-2700-C,2534.73,sell,1.0,1.0,,,,,,,1748894164.316
1049,ETH-252578601,1748894167474,3,0.075,0.075797,65.17,ETH-25JUL25-2700-C,2534.76,sell,1.0,1.0,,,,,,,1748894167.474
1050,ETH-252578643,1748894181446,3,0.075,0.075748,65.2,ETH-25JUL25-2700-C,2534.46,sell,1.0,1.0,,,,,,,1748894181.446
1051,ETH-252578660,1748894200873,3,0.075,0.075715,65.22,ETH-25JUL25-2700-C,2534.28,sell,1.0,1.0,,,,,,,1748894200.873
1052,ETH-252578692,1748894225079,3,0.075,0.07579,65.17,ETH-25JUL25-2700-C,2534.75,sell,1.0,1.0,,,,,,,1748894225.079
1053,ETH-252578770,1748894273873,3,0.075,0.075727,65.21,ETH-25JUL25-2700-C,2534.35,sell,1.0,1.0,,,,,,,1748894273.873
1054,ETH-252578823,1748894286989,3,0.075,0.075535,65.32,ETH-25JUL25-2700-C,2533.23,sell,1.0,1.0,,,,,,,1748894286.989
1055,ETH-252578845,1748894311869,3,0.075,0.07572,65.19,ETH-25JUL25-2700-C,2534.49,sell,1.0,1.0,,,,,,,1748894311.869
1056,ETH-252578941,1748894357117,3,0.075,0.075706,65.19,ETH-25JUL25-2700-C,2534.42,sell,1.0,1.0,,,,,,,1748894357.117
1058,ETH-252579286,1748894409478,1,0.0755,0.075653,65.46,ETH-25JUL25-2700-C,2534.94,buy,1.0,1.0,,,,,,,1748894409.478
1057,ETH-252579285,1748894409478,0,0.0755,0.075653,65.46,ETH-25JUL25-2700-C,2534.94,buy,1.0,1.0,,,,,,,1748894409.478
1059,ETH-252579369,1748894449570,1,0.0755,0.076001,65.3,ETH-25JUL25-2700-C,2536.39,buy,1.0,1.0,,,,,,,1748894449.57
1060,ETH-252579406,1748894466712,1,0.0755,0.076172,65.19,ETH-25JUL25-2700-C,2537.41,sell,1.0,1.0,,,,,,,1748894466.712
1061,ETH-252579506,1748894529434,1,0.0755,0.076246,65.11,ETH-25JUL25-2700-C,2538.03,sell,1.0,1.0,,,,,,,1748894529.434
1062,ETH-252583059,1748896279696,0,0.076,0.076516,65.09,ETH-25JUL25-2700-C,2541.49,sell,1.0,1.0,,,,,,,1748896279.696
1063,ETH-252583258,1748896406082,0,0.0765,0.076609,65.31,ETH-25JUL25-2700-C,2542.51,buy,1.0,1.0,,,,,,,1748896406.082
1064,ETH-252583802,1748897112102,2,0.076,0.07662,64.99,ETH-25JUL25-2700-C,2542.44,sell,1.0,1.0,,,,,,,1748897112.102
1065,ETH-252583811,1748897141780,3,0.076,0.076619,65.0,ETH-25JUL25-2700-C,2542.39,sell,1.0,1.0,,,,,,,1748897141.78
1066,ETH-252583842,1748897156949,3,0.076,0.076466,65.1,ETH-25JUL25-2700-C,2541.41,sell,1.0,1.0,,,,,,,1748897156.949
1067,ETH-252583921,1748897201980,3,0.076,0.076436,65.1,ETH-25JUL25-2700-C,2541.46,sell,1.0,1.0,,,,,,,1748897201.98
1068,ETH-252584016,1748897227412,2,0.0755,0.076149,64.99,ETH-25JUL25-2700-C,2539.26,sell,1.0,1.0,,,,,,,1748897227.412
1069,ETH-252584026,1748897244215,3,0.0755,0.076059,65.04,ETH-25JUL25-2700-C,2538.82,sell,1.0,1.0,,,,,,,1748897244.215
1070,ETH-252584153,1748897383313,0,0.076,0.076268,65.21,ETH-25JUL25-2700-C,2540.39,buy,1.0,1.0,,,,,,,1748897383.313
1071,ETH-252584246,1748897491187,2,0.0755,0.076203,64.9,ETH-25JUL25-2700-C,2540.18,sell,1.0,1.0,,,,,,,1748897491.187
1072,ETH-252584298,1748897521773,3,0.0755,0.07601,65.02,ETH-25JUL25-2700-C,2538.95,sell,1.0,1.0,,,,,,,1748897521.773
1073,ETH-252584467,1748897700898,3,0.0755,0.075768,65.14,ETH-25JUL25-2700-C,2537.74,buy,1.0,1.0,,,,,,,1748897700.898
1074,ETH-252584496,1748897719291,3,0.0755,0.075908,65.05,ETH-25JUL25-2700-C,2538.48,sell,1.0,1.0,,,,,,,1748897719.291
1075,ETH-252584511,1748897736070,3,0.0755,0.075903,65.05,ETH-25JUL25-2700-C,2538.39,sell,1.0,1.0,,,,,,,1748897736.07
1076,ETH-252584549,1748897777128,3,0.0755,0.075892,65.06,ETH-25JUL25-2700-C,2538.48,sell,1.0,1.0,,,,,,,1748897777.128
1077,ETH-252584637,1748897865076,3,0.0755,0.07588,65.07,ETH-25JUL25-2700-C,2538.46,sell,1.0,1.0,,,,,,,1748897865.076
1078,ETH-252584668,1748897879430,3,0.0755,0.075993,64.96,ETH-25JUL25-2700-C,2539.44,sell,1.0,1.0,,,,,,,1748897879.43
1079,ETH-252584692,1748897893688,0,0.076,0.076287,65.12,ETH-25JUL25-2700-C,2541.03,buy,1.0,1.0,,,,,,,1748897893.688
1080,ETH-252584731,1748897931118,2,0.0755,0.076076,64.94,ETH-25JUL25-2700-C,2539.69,sell,1.0,1.0,,,,,,,1748897931.118
1081,ETH-252597560,1748905211758,0,0.0825,0.082818,64.78,ETH-25JUL25-2700-C,2586.76,sell,1.0,1.0,,,,,,,1748905211.758
1082,ETH-252598280,1748905274218,2,0.082,0.082747,64.51,ETH-25JUL25-2700-C,2586.0,sell,1.0,1.0,,,,,,,1748905274.218
1083,ETH-252598587,1748905314598,0,0.0825,0.083018,64.63,ETH-25JUL25-2700-C,2588.0,sell,1.0,1.0,,,,,,,1748905314.598
1084,ETH-252601339,1748905665722,0,0.0855,0.085071,65.28,ETH-25JUL25-2700-C,2600.52,buy,1.0,1.0,,,,,,,1748905665.722
1085,ETH-252621901,1748916210383,0,0.0925,0.093024,64.99,ETH-25JUL25-2700-C,2646.84,sell,4.0,4.0,,,,,,,1748916210.383
1086,ETH-252626297,1748920196313,2,0.0865,0.086958,65.12,ETH-25JUL25-2700-C,2609.13,sell,7.0,7.0,,,,,,,1748920196.313
1087,ETH-252630132,1748924590483,2,0.0855,0.085332,65.44,ETH-25JUL25-2700-C,2600.03,sell,3.0,3.0,,,,,,,1748924590.483
1090,ETH-252630958,1748925912881,3,0.0855,0.084728,65.83,ETH-25JUL25-2700-C,2596.41,buy,36.0,36.0,,,,,,,1748925912.881
1089,ETH-252630957,1748925912881,3,0.0855,0.084728,65.83,ETH-25JUL25-2700-C,2596.41,buy,180.0,180.0,,,,,,,1748925912.881
1088,ETH-252630956,1748925912881,3,0.0855,0.084728,65.83,ETH-25JUL25-2700-C,2596.41,buy,1.0,1.0,,,,,,,1748925912.881
1091,ETH-252638046,1748937462065,0,0.087,0.087218,65.43,ETH-25JUL25-2700-C,2611.83,buy,1.0,1.0,,,,,,,1748937462.065
1092,ETH-252656747,1748955773067,1,0.087,0.086597,64.9,ETH-25JUL25-2700-C,2616.83,buy,1.0,1.0,,,,,,,1748955773.067
1093,ETH-252657553,1748956522000,0,0.0875,0.087179,64.92,ETH-25JUL25-2700-C,2620.7,buy,1.0,1.0,,,,,,,1748956522.0
1094,ETH-252671063,1748962258826,0,0.0905,0.09083,64.58,ETH-25JUL25-2700-C,2641.9,sell,13.0,13.0,,,,,,,1748962258.826
1095,ETH-252678375,1748965182141,2,0.0885,0.08892,64.73,ETH-25JUL25-2700-C,2628.71,sell,5.0,5.0,,,,,,,1748965182.141
1096,ETH-252699751,1748985106804,2,0.085,0.085205,64.38,ETH-25JUL25-2700-C,2611.84,sell,9.0,9.0,,,,,,,1748985106.804
1097,ETH-252703693,1748987775408,2,0.0795,0.080323,63.96,ETH-25JUL25-2700-C,2582.87,sell,123.0,123.0,,,,,,,1748987775.408
1098,ETH-252712562,1748997491100,0,0.0815,0.081509,64.49,ETH-25JUL25-2700-C,2591.2,sell,5.0,5.0,,,,,,,1748997491.1
1099,ETH-252715205,1748999518152,0,0.085,0.08505,64.36,ETH-25JUL25-2700-C,2614.26,sell,6.0,6.0,,,,,,,1748999518.152
1100,ETH-252715206,1748999518616,1,0.085,0.08505,64.36,ETH-25JUL25-2700-C,2614.26,sell,6.0,6.0,,,,,,,1748999518.616
1101,ETH-252715306,1748999597967,1,0.085,0.085061,64.37,ETH-25JUL25-2700-C,2614.31,sell,12.0,12.0,,,,,,,1748999597.967
1102,ETH-252715962,1749000372658,0,0.086,0.085755,64.67,ETH-25JUL25-2700-C,2617.79,buy,1.0,1.0,,,,,,,1749000372.658
1103,ETH-252717674,1749001263820,2,0.084,0.084173,64.35,ETH-25JUL25-2700-C,2608.41,sell,6.0,6.0,,,,,,,1749001263.82
1104,ETH-252718081,1749001886692,0,0.085,0.08505,64.44,ETH-25JUL25-2700-C,2614.23,sell,8.0,8.0,,,,,,,1749001886.692
1105,ETH-252724973,1749009757437,0,0.087,0.086994,64.17,ETH-25JUL25-2700-C,2628.99,sell,1.0,1.0,,,,,,,1749009757.437
1106,ETH-252726970,1749013205549,0,0.089,0.088622,64.49,ETH-25JUL25-2700-C,2638.62,buy,1.0,1.0,,,,,,,1749013205.549
1107,ETH-252726978,1749013228612,1,0.089,0.088511,64.49,ETH-25JUL25-2700-C,2638.55,buy,1.0,1.0,,,,,,,1749013228.612
1108,ETH-252727001,1749013242555,2,0.0885,0.088363,64.26,ETH-25JUL25-2700-C,2637.57,sell,1.0,1.0,,,,,,,1749013242.555
1109,ETH-252727015,1749013256136,3,0.0885,0.088285,64.32,ETH-25JUL25-2700-C,2637.01,sell,1.0,1.0,,,,,,,1749013256.136
1110,ETH-252727286,1749013296993,0,0.0895,0.089524,64.2,ETH-25JUL25-2700-C,2643.79,sell,1.0,1.0,,,,,,,1749013296.993
1111,ETH-252727996,1749013950155,2,0.088,0.0884,63.95,ETH-25JUL25-2700-C,2637.53,sell,9.0,9.0,,,,,,,1749013950.155
1112,ETH-252732126,1749016901555,2,0.087,0.086884,64.26,ETH-25JUL25-2700-C,2627.79,sell,1.0,1.0,,,,,,,1749016901.555
1113,ETH-252735084,1749022248776,3,0.087,0.086949,64.13,ETH-25JUL25-2700-C,2629.58,sell,1.0,1.0,,,,,,,1749022248.776
1114,ETH-252743449,1749032484019,0,0.0885,0.088813,63.75,ETH-25JUL25-2700-C,2643.72,sell,4.0,4.0,,,,,,,1749032484.019
1115,ETH-252749263,1749039635663,2,0.086,0.085959,63.88,ETH-25JUL25-2700-C,2627.13,sell,1.0,1.0,,,,,,,1749039635.663
1116,ETH-252751993,1749041557041,2,0.0855,0.085589,63.89,ETH-25JUL25-2700-C,2623.56,buy,8.0,8.0,,,,,,,1749041557.041
1117,ETH-252754424,1749043096997,2,0.084,0.083888,64.11,ETH-25JUL25-2700-C,2613.17,buy,1.0,1.0,,,,,,,1749043096.997
1118,ETH-252754425,1749043097297,3,0.084,0.083888,64.11,ETH-25JUL25-2700-C,2613.17,buy,8.0,8.0,,,,,,,1749043097.297
1119,ETH-252757496,1749045600394,3,0.084,0.084304,63.84,ETH-25JUL25-2700-C,2616.11,sell,135.0,135.0,,,,,,,1749045600.394
1120,ETH-252757513,1749045600456,3,0.084,0.084304,63.84,ETH-25JUL25-2700-C,2616.11,sell,4.0,4.0,,,,,,,1749045600.456
1121,ETH-252757518,1749045600503,3,0.084,0.084304,63.84,ETH-25JUL25-2700-C,2616.11,sell,1.0,1.0,,,,,,,1749045600.503
1122,ETH-252757519,1749045600520,3,0.084,0.084304,63.84,ETH-25JUL25-2700-C,2616.11,sell,2.0,2.0,,,,,,,1749045600.52
1123,ETH-252757540,1749045600574,3,0.084,0.084304,63.84,ETH-25JUL25-2700-C,2616.11,sell,11.0,11.0,,,,,,,1749045600.574
1124,ETH-252757557,1749045600786,3,0.084,0.084304,63.84,ETH-25JUL25-2700-C,2616.11,sell,1.0,1.0,,,,,,,1749045600.786
1125,ETH-252757569,1749045600844,3,0.084,0.084304,63.84,ETH-25JUL25-2700-C,2616.11,sell,8.0,8.0,,,,,,,1749045600.844
1126,ETH-252757580,1749045600911,3,0.084,0.084304,63.84,ETH-25JUL25-2700-C,2616.11,sell,2.0,2.0,,,,,,,1749045600.911
1127,ETH-252757584,1749045600948,3,0.084,0.084304,63.84,ETH-25JUL25-2700-C,2616.11,sell,1.0,1.0,,,,,,,1749045600.948
1128,ETH-252757591,1749045601022,3,0.084,0.084304,63.84,ETH-25JUL25-2700-C,2616.11,sell,5.0,5.0,,,,,,,1749045601.022
1129,ETH-252757594,1749045601076,3,0.084,0.084304,63.84,ETH-25JUL25-2700-C,2616.11,sell,1.0,1.0,,,,,,,1749045601.076
1130,ETH-252757595,1749045601119,3,0.084,0.084304,64.05,ETH-25JUL25-2700-C,2614.16,sell,1.0,1.0,,,,,,,1749045601.119
1131,ETH-252759876,1749045911135,2,0.0815,0.081775,63.88,ETH-25JUL25-2700-C,2601.21,sell,222.0,222.0,,,,,,,1749045911.135
1132,ETH-252762943,1749046524375,0,0.083,0.08271,64.33,ETH-25JUL25-2700-C,2606.4,buy,1.0,1.0,,,,,,,1749046524.375
1133,ETH-252782024,1749053302371,0,0.092,0.092265,64.05,ETH-25JUL25-2700-C,2665.23,sell,13.0,13.0,,,,,,,1749053302.371
1134,ETH-252785459,1749055265104,1,0.092,0.09163,64.45,ETH-25JUL25-2700-C,2661.32,buy,1.0,1.0,,,,,,,1749055265.104
1135,ETH-252793704,1749063430607,2,0.0865,0.086602,64.18,ETH-25JUL25-2700-C,2629.81,buy,1.0,1.0,,,,,,,1749063430.607
1136,ETH-252793742,1749063458451,3,0.0865,0.086798,64.06,ETH-25JUL25-2700-C,2630.89,buy,1.0,1.0,,,,,,,1749063458.451
1137,ETH-252793786,1749063501234,3,0.0865,0.086798,64.05,ETH-25JUL25-2700-C,2631.09,buy,1.0,1.0,,,,,,,1749063501.234
1138,ETH-252793814,1749063523463,3,0.0865,0.086617,64.17,ETH-25JUL25-2700-C,2630.14,buy,1.0,1.0,,,,,,,1749063523.463
1139,ETH-252797625,1749066914161,2,0.086,0.08624,64.08,ETH-25JUL25-2700-C,2627.8,sell,1.0,1.0,,,,,,,1749066914.161
1140,ETH-252797678,1749066944199,3,0.086,0.086262,64.05,ETH-25JUL25-2700-C,2628.1,sell,1.0,1.0,,,,,,,1749066944.199
1141,ETH-252797700,1749066972727,3,0.086,0.086251,64.08,ETH-25JUL25-2700-C,2627.94,sell,1.0,1.0,,,,,,,1749066972.727
1142,ETH-252797704,1749066983445,3,0.086,0.086284,64.07,ETH-25JUL25-2700-C,2628.1,sell,1.0,1.0,,,,,,,1749066983.445
1143,ETH-252813217,1749086573113,2,0.083,0.083265,63.94,ETH-25JUL25-2700-C,2611.44,sell,9.0,9.0,,,,,,,1749086573.113
1144,ETH-252820504,1749096900891,0,0.085,0.084749,63.69,ETH-25JUL25-2700-C,2626.54,buy,1.0,1.0,,,,,,,1749096900.891
1146,ETH-252822321,1749100605541,3,0.084,0.084455,63.12,ETH-25JUL25-2700-C,2626.0,sell,54.0,54.0,,,,,,,1749100605.541
1145,ETH-252822320,1749100605541,2,0.084,0.084455,63.12,ETH-25JUL25-2700-C,2626.0,sell,5.0,5.0,,,,,,,1749100605.541
