trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,block_rfq_id,combo_id,combo_trade_id,liquidation,unix_sec
200,ETH-252283481,1748668410416,0,0.044,0.04449,67.39,ETH-25JUL25-2200-P,2520.02,sell,9.0,9.0,,,,,,,1748668410.416
201,ETH-252283482,1748668410416,1,0.044,0.04449,67.39,ETH-25JUL25-2200-P,2520.02,sell,139.0,139.0,,,,,,,1748668410.416
202,ETH-252283483,1748668410419,1,0.044,0.04449,67.39,ETH-25JUL25-2200-P,2520.02,buy,224.0,224.0,,,,,,,1748668410.419
203,ETH-252283484,1748668410424,1,0.044,0.04449,67.39,ETH-25JUL25-2200-P,2520.02,buy,1.0,1.0,,,,,,,1748668410.424
204,ETH-252283529,1748668432167,1,0.044,0.044285,67.36,ETH-25JUL25-2200-P,2519.74,buy,224.0,224.0,,,,,,,1748668432.167
205,ETH-252283530,1748668433381,1,0.044,0.044285,67.36,ETH-25JUL25-2200-P,2519.74,buy,3.0,3.0,,,,,,,1748668433.381
206,ETH-252296248,1748682013096,2,0.0435,0.043949,67.55,ETH-25JUL25-2200-P,2525.65,sell,1.0,1.0,,,,,,,1748682013.096
207,ETH-252296250,1748682016401,3,0.0435,0.043948,67.55,ETH-25JUL25-2200-P,2525.67,sell,1.0,1.0,,,,,,,1748682016.401
208,ETH-252383977,1748764831140,0,0.0465,0.04551,68.97,ETH-25JUL25-2200-P,2510.05,buy,4.0,4.0,,,,,,T,1748764831.14
209,ETH-252401330,1748781257678,0,0.05,0.050116,69.52,ETH-25JUL25-2200-P,2485.33,buy,10.0,10.0,,,,,,,1748781257.678
210,ETH-252415690,1748789455022,2,0.0475,0.047713,70.17,ETH-25JUL25-2200-P,2510.76,buy,2.0,2.0,,,,,,,1748789455.022
211,ETH-252521985,1748868312588,2,0.0445,0.044781,66.57,ETH-25JUL25-2200-P,2495.23,buy,1.0,1.0,,,,,,,1748868312.588
212,ETH-252623558,1748917437611,2,0.032,0.031531,68.53,ETH-25JUL25-2200-P,2636.43,buy,1.0,1.0,,,,,,,1748917437.611
213,ETH-252623559,1748917437611,3,0.032,0.031531,68.53,ETH-25JUL25-2200-P,2636.43,buy,9.0,9.0,,,,,,,1748917437.611
214,ETH-252649360,1748948078587,3,0.032,0.031997,66.82,ETH-25JUL25-2200-P,2613.84,buy,18.0,18.0,,,,,,,1748948078.587
215,ETH-252678908,1748965642680,2,0.031,0.030962,67.18,ETH-25JUL25-2200-P,2627.69,buy,1.0,1.0,,,,,,,1748965642.68
216,ETH-252720176,1749005173700,3,0.031,0.03137,66.45,ETH-25JUL25-2200-P,2616.44,sell,4.0,4.0,,,,,,,1749005173.7
217,ETH-252720286,1749005338500,0,0.0315,0.031411,66.91,ETH-25JUL25-2200-P,2616.35,buy,1.0,1.0,,,,,,,1749005338.5
218,ETH-252720287,1749005338502,1,0.0315,0.031411,66.91,ETH-25JUL25-2200-P,2616.35,sell,1.0,1.0,,,,,,,1749005338.502
219,ETH-252721147,1749006534732,2,0.031,0.030896,66.85,ETH-25JUL25-2200-P,2621.21,sell,1.0,1.0,,,,,,,1749006534.732
220,ETH-252755891,1749044205571,2,0.0295,0.029645,65.87,ETH-25JUL25-2200-P,2623.65,buy,3.0,3.0,,,,,,,1749044205.571
221,ETH-252784797,1749054645211,2,0.0275,0.028135,66.19,ETH-25JUL25-2200-P,2652.39,sell,1.0,1.0,,,,,,,1749054645.211
222,ETH-252822547,1749100937101,0,0.029,0.028942,66.05,ETH-25JUL25-2200-P,2626.35,buy,1.0,1.0,,,,,,,1749100937.101
223,ETH-252822548,1749100938682,1,0.029,0.028945,66.04,ETH-25JUL25-2200-P,2626.33,sell,24.0,24.0,,,,,,,1749100938.682
224,ETH-252833102,1749110438174,0,0.0295,0.030412,64.92,ETH-25JUL25-2200-P,2606.33,sell,2.0,2.0,,,,,,,1749110438.174
225,ETH-252833104,1749110439503,1,0.0295,0.030408,64.91,ETH-25JUL25-2200-P,2606.29,sell,2.0,2.0,,,,,,,1749110439.503
226,ETH-252835215,1749112504296,1,0.0295,0.029599,65.26,ETH-25JUL25-2200-P,2609.55,buy,2.0,2.0,,,,,,,1749112504.296
227,ETH-252840902,1749117786883,0,0.0305,0.030324,66.38,ETH-25JUL25-2200-P,2610.24,buy,1.0,1.0,,,,,,,1749117786.883
229,ETH-252866113,1749130735552,3,0.029,0.029684,66.02,ETH-25JUL25-2200-P,2622.72,sell,3.0,3.0,,,,,,,1749130735.552
228,ETH-252866112,1749130735552,2,0.029,0.029684,66.02,ETH-25JUL25-2200-P,2622.72,sell,97.0,97.0,,,,,,,1749130735.552
232,ETH-252866117,1749130740259,3,0.029,0.029641,66.01,ETH-25JUL25-2200-P,2622.55,sell,20.0,20.0,,,,,,,1749130740.259
230,ETH-252866115,1749130740259,3,0.029,0.029641,66.01,ETH-25JUL25-2200-P,2622.55,sell,53.0,53.0,,,,,,,1749130740.259
233,ETH-252866118,1749130740259,3,0.029,0.029641,66.01,ETH-25JUL25-2200-P,2622.55,sell,12.0,12.0,,,,,,,1749130740.259
231,ETH-252866116,1749130740259,3,0.029,0.029641,66.01,ETH-25JUL25-2200-P,2622.55,sell,15.0,15.0,,,,,,,1749130740.259
234,ETH-252866134,1749130755539,3,0.029,0.029665,65.98,ETH-25JUL25-2200-P,2622.26,sell,100.0,100.0,,,,,,,1749130755.539
235,ETH-252886234,1749134302185,0,0.0325,0.032458,66.0,ETH-25JUL25-2200-P,2582.77,buy,400.0,400.0,4.0,BLOCK-203308,5532.0,,,,1749134302.185
236,ETH-252887727,1749134656633,2,0.0315,0.031391,66.11,ETH-25JUL25-2200-P,2594.53,buy,400.0,400.0,4.0,BLOCK-203311,5536.0,,,,1749134656.633
237,ETH-252918844,1749150196918,0,0.0335,0.033262,66.4,ETH-25JUL25-2200-P,2576.67,buy,1.0,1.0,,,,,,,1749150196.918
238,ETH-252984940,1749157476198,0,0.052,0.052248,66.36,ETH-25JUL25-2200-P,2418.88,sell,1.0,1.0,,,,,,,1749157476.198
239,ETH-252995040,1749159723872,2,0.049,0.049883,65.93,ETH-25JUL25-2200-P,2437.12,sell,16.0,16.0,,,,,,,1749159723.872
240,ETH-253005839,1749162566387,0,0.052,0.051956,66.65,ETH-25JUL25-2200-P,2421.92,buy,1.0,1.0,,,,,,,1749162566.387
241,ETH-253019338,1749169322308,0,0.055,0.055044,66.91,ETH-25JUL25-2200-P,2403.14,buy,1.0,1.0,,,,,,,1749169322.308
242,ETH-253030323,1749175356926,2,0.052,0.051989,66.66,ETH-25JUL25-2200-P,2421.16,buy,7.0,7.0,,,,,,,1749175356.926
243,ETH-253044989,1749185176400,2,0.0475,0.047381,66.88,ETH-25JUL25-2200-P,2455.81,buy,1.0,1.0,,,,,,,1749185176.4
244,ETH-253054468,1749191074435,0,0.048,0.047776,67.0,ETH-25JUL25-2200-P,2452.95,buy,1.0,1.0,,,,,,,1749191074.435
245,ETH-253063719,1749196362893,2,0.0478,0.047401,66.94,ETH-25JUL25-2200-P,2454.13,buy,1000.0,1000.0,2.0,BLOCK-203638,,ETH-RR-25JUL25-2200_3000,,,1749196362.893
246,ETH-253063785,1749196388526,2,0.0477,0.047294,66.97,ETH-25JUL25-2200-P,2455.04,buy,250.0,250.0,2.0,BLOCK-203639,,ETH-RR-25JUL25-2200_3000,,,1749196388.526
247,ETH-253063788,1749196391210,2,0.0475,0.047271,66.82,ETH-25JUL25-2200-P,2455.13,buy,1000.0,1000.0,2.0,BLOCK-203640,,ETH-RR-25JUL25-2200_3000,,,1749196391.21
248,ETH-253063814,1749196395264,0,0.048,0.047269,67.22,ETH-25JUL25-2200-P,2455.07,buy,184.0,184.0,2.0,BLOCK-203641,,ETH-RR-25JUL25-2200_3000,,,1749196395.264
249,ETH-253064031,1749196430776,2,0.0478,0.047348,66.99,ETH-25JUL25-2200-P,2454.59,buy,1000.0,1000.0,2.0,BLOCK-203642,,ETH-RR-25JUL25-2200_3000,,,1749196430.776
250,ETH-253064290,1749196489747,2,0.0477,0.047417,66.85,ETH-25JUL25-2200-P,2454.22,buy,1000.0,1000.0,2.0,BLOCK-203643,,ETH-RR-25JUL25-2200_3000,,,1749196489.747
251,ETH-253064490,1749196517535,0,0.0478,0.047393,66.96,ETH-25JUL25-2200-P,2454.26,buy,1000.0,1000.0,2.0,BLOCK-203645,,ETH-RR-25JUL25-2200_3000,,,1749196517.535
252,ETH-253064724,1749196593596,1,0.0478,0.047356,67.0,ETH-25JUL25-2200-P,2454.55,buy,1000.0,1000.0,2.0,BLOCK-203646,,ETH-RR-25JUL25-2200_3000,,,1749196593.596
253,ETH-253064983,1749196670196,2,0.0475,0.047206,66.88,ETH-25JUL25-2200-P,2455.68,buy,1000.0,1000.0,2.0,BLOCK-203647,,ETH-RR-25JUL25-2200_3000,,,1749196670.196
254,ETH-253065292,1749196742332,0,0.0477,0.047338,66.97,ETH-25JUL25-2200-P,2455.07,buy,1000.0,1000.0,2.0,BLOCK-203648,,ETH-RR-25JUL25-2200_3000,,,1749196742.332
255,ETH-253065322,1749196752455,1,0.0477,0.047286,66.99,ETH-25JUL25-2200-P,2455.24,buy,250.0,250.0,2.0,BLOCK-203649,,ETH-RR-25JUL25-2200_3000,,,1749196752.455
256,ETH-253065426,1749196793088,2,0.0474,0.047184,66.82,ETH-25JUL25-2200-P,2456.15,buy,1000.0,1000.0,2.0,BLOCK-203650,,ETH-RR-25JUL25-2200_3000,,,1749196793.088
257,ETH-253069726,1749198717672,2,0.045,0.045162,66.08,ETH-25JUL25-2200-P,2465.27,sell,4.0,4.0,,,,,,,1749198717.672
258,ETH-253076785,1749204169269,2,0.044,0.043932,65.96,ETH-25JUL25-2200-P,2471.63,sell,5.0,5.0,,,,,,,1749204169.269
259,ETH-253095377,1749216974575,2,0.042,0.041664,66.19,ETH-25JUL25-2200-P,2490.27,buy,1.0,1.0,,,,,,,1749216974.575
260,ETH-253102217,1749220121601,2,0.039,0.039848,65.55,ETH-25JUL25-2200-P,2510.77,sell,7.0,7.0,,,,,,,1749220121.601
261,ETH-253102218,1749220122344,3,0.039,0.039848,65.56,ETH-25JUL25-2200-P,2510.89,sell,40.0,40.0,,,,,,,1749220122.344
262,ETH-253110741,1749225845019,0,0.0395,0.039493,66.23,ETH-25JUL25-2200-P,2512.1,sell,1.0,1.0,,,,,,,1749225845.019
263,ETH-253123956,1749240223542,0,0.042,0.042022,66.0,ETH-25JUL25-2200-P,2487.04,buy,3.0,3.0,,,,,,,1749240223.542
266,ETH-253124057,1749240362253,1,0.042,0.042048,65.85,ETH-25JUL25-2200-P,2485.87,buy,202.0,202.0,,,,,,,1749240362.253
264,ETH-253124055,1749240362253,1,0.042,0.042048,65.85,ETH-25JUL25-2200-P,2485.87,buy,1.0,1.0,,,,,,,1749240362.253
265,ETH-253124056,1749240362253,1,0.042,0.042048,65.85,ETH-25JUL25-2200-P,2485.87,buy,3.0,3.0,,,,,,,1749240362.253
267,ETH-253129600,1749249972927,0,0.0425,0.042558,65.79,ETH-25JUL25-2200-P,2481.03,sell,15.0,15.0,,,,,,,1749249972.927
268,ETH-253147912,1749283947673,2,0.04,0.04074,64.82,ETH-25JUL25-2200-P,2489.81,sell,1.0,1.0,,,,,,,1749283947.673
269,ETH-253161074,1749302144297,2,0.038,0.038645,64.64,ETH-25JUL25-2200-P,2504.3,sell,1.0,1.0,,,,,,,1749302144.297
270,ETH-253161676,1749303013954,3,0.038,0.038361,64.95,ETH-25JUL25-2200-P,2507.18,sell,1.0,1.0,,,,,,,1749303013.954
271,ETH-253161716,1749303105565,3,0.038,0.038204,65.08,ETH-25JUL25-2200-P,2508.55,buy,1.0,1.0,,,,,,,1749303105.565
272,ETH-253170362,1749310172115,0,0.039,0.03865,67.16,ETH-25JUL25-2200-P,2518.96,buy,1000.0,1000.0,3.0,BLOCK-203835,5749.0,,,,1749310172.115
273,ETH-253170525,1749310303799,2,0.0385,0.038619,66.74,ETH-25JUL25-2200-P,2519.38,buy,500.0,500.0,3.0,BLOCK-203836,5750.0,,,,1749310303.799
274,ETH-253172988,1749313657659,2,0.0375,0.038296,65.93,ETH-25JUL25-2200-P,2520.47,sell,1.0,1.0,,,,,,,1749313657.659
275,ETH-253183699,1749335727429,2,0.036,0.036361,66.39,ETH-25JUL25-2200-P,2537.47,sell,1.0,1.0,,,,,,,1749335727.429
276,ETH-253186785,1749340135362,0,0.037,0.037683,66.33,ETH-25JUL25-2200-P,2526.84,sell,1.0,1.0,,,,,,,1749340135.362
277,ETH-253196581,1749369705378,0,0.038,0.038058,66.4,ETH-25JUL25-2200-P,2516.47,sell,1.0,1.0,,,,,,,1749369705.378
278,ETH-253196861,1749369885800,2,0.0375,0.037834,66.17,ETH-25JUL25-2200-P,2518.67,sell,1.0,1.0,,,,,,,1749369885.8
279,ETH-253199146,1749374840574,0,0.039,0.038357,66.8,ETH-25JUL25-2200-P,2511.11,buy,1.0,1.0,,,,,,,1749374840.574
280,ETH-253205695,1749381950572,2,0.0375,0.038222,65.55,ETH-25JUL25-2200-P,2511.02,sell,1.0,1.0,,,,,,,1749381950.572
281,ETH-253209954,1749390678290,2,0.037,0.037581,65.92,ETH-25JUL25-2200-P,2517.97,sell,1.0,1.0,,,,,,,1749390678.29
282,ETH-253210759,1749391805580,0,0.0375,0.038329,65.73,ETH-25JUL25-2200-P,2511.25,sell,1.0,1.0,,,,,,,1749391805.58
283,ETH-253214136,1749400008229,2,0.0365,0.036842,66.25,ETH-25JUL25-2200-P,2525.48,sell,1.0,1.0,,,,,,,1749400008.229
284,ETH-253215010,1749401587520,2,0.036,0.036604,66.06,ETH-25JUL25-2200-P,2528.0,sell,1.0,1.0,,,,,,,1749401587.52
285,ETH-253219408,1749410078953,2,0.0355,0.035901,66.74,ETH-25JUL25-2200-P,2538.65,sell,1.0,1.0,,,,,,,1749410078.953
286,ETH-253223183,1749419726775,2,0.035,0.035174,67.04,ETH-25JUL25-2200-P,2545.87,sell,1.0,1.0,,,,,,,1749419726.775
287,ETH-253227088,1749421990488,0,0.0375,0.038221,66.35,ETH-25JUL25-2200-P,2515.63,sell,1.0,1.0,,,,,,,1749421990.488
288,ETH-253227474,1749422223724,0,0.0385,0.038335,67.12,ETH-25JUL25-2200-P,2514.69,buy,1.0,1.0,,,,,,,1749422223.724
289,ETH-253238606,1749431977545,1,0.0385,0.039146,66.24,ETH-25JUL25-2200-P,2504.53,sell,1.0,1.0,,,,,,,1749431977.545
290,ETH-253242554,1749437474515,0,0.039,0.039678,65.55,ETH-25JUL25-2200-P,2493.56,sell,1.0,1.0,,,,,,,1749437474.515
291,ETH-253248050,1749448002866,0,0.04,0.04015,65.71,ETH-25JUL25-2200-P,2486.66,buy,30.0,30.0,,,,,,,1749448002.866
292,ETH-253248052,1749448005796,1,0.04,0.04014,65.71,ETH-25JUL25-2200-P,2486.64,buy,1.0,1.0,,,,,,,1749448005.796
293,ETH-253248053,1749448005811,1,0.04,0.04014,65.71,ETH-25JUL25-2200-P,2486.64,buy,2.0,2.0,,,,,,,1749448005.811
294,ETH-253248059,1749448011276,1,0.04,0.040113,65.7,ETH-25JUL25-2200-P,2486.56,buy,4.0,4.0,,,,,,,1749448011.276
295,ETH-253248228,1749448363718,2,0.0395,0.039996,64.99,ETH-25JUL25-2200-P,2483.71,sell,166.0,166.0,,,,,,,1749448363.718
296,ETH-253248232,1749448363934,3,0.0395,0.039996,64.99,ETH-25JUL25-2200-P,2483.71,sell,4.0,4.0,,,,,,,1749448363.934
297,ETH-253248234,1749448364124,3,0.0395,0.039996,64.99,ETH-25JUL25-2200-P,2483.71,sell,3.0,3.0,,,,,,,1749448364.124
298,ETH-253248728,1749449317958,0,0.04,0.040331,65.31,ETH-25JUL25-2200-P,2482.64,sell,1.0,1.0,,,,,,,1749449317.958
299,ETH-253252519,1749456301802,2,0.0385,0.039126,65.09,ETH-25JUL25-2200-P,2492.88,sell,1.0,1.0,,,,,,,1749456301.802
300,ETH-253256140,1749461137253,3,0.0385,0.03881,65.35,ETH-25JUL25-2200-P,2495.5,sell,1.0,1.0,,,,,,,1749461137.253
301,ETH-253258648,1749462614714,2,0.036,0.03648,65.43,ETH-25JUL25-2200-P,2518.35,sell,1.0,1.0,,,,,,,1749462614.714
302,ETH-253261682,1749464316528,2,0.035,0.03528,65.56,ETH-25JUL25-2200-P,2529.32,sell,1.0,1.0,,,,,,,1749464316.528
303,ETH-253262591,1749464719309,3,0.035,0.035166,65.74,ETH-25JUL25-2200-P,2531.14,sell,3.0,3.0,,,,,,,1749464719.309
304,ETH-253263677,1749464901076,2,0.0345,0.035165,65.28,ETH-25JUL25-2200-P,2531.25,sell,1.0,1.0,,,,,,,1749464901.076
305,ETH-253264936,1749465237143,2,0.034,0.034512,65.46,ETH-25JUL25-2200-P,2537.89,sell,1.0,1.0,,,,,,,1749465237.143
306,ETH-253274858,1749471870093,3,0.034,0.03426,65.79,ETH-25JUL25-2200-P,2540.68,sell,1.0,1.0,,,,,,,1749471870.093
307,ETH-253275106,1749472236113,3,0.034,0.034416,65.66,ETH-25JUL25-2200-P,2539.39,sell,1.0,1.0,,,,,,,1749472236.113
308,ETH-253275813,1749472523175,2,0.0335,0.033924,65.66,ETH-25JUL25-2200-P,2544.2,sell,1.0,1.0,,,,,,,1749472523.175
309,ETH-253287107,1749478340859,0,0.035,0.035543,65.62,ETH-25JUL25-2200-P,2528.95,sell,1.0,1.0,,,,,,,1749478340.859
310,ETH-253292383,1749481990594,2,0.034,0.034102,66.12,ETH-25JUL25-2200-P,2543.47,buy,1.0,1.0,,,,,,,1749481990.594
311,ETH-253292756,1749482130029,0,0.0345,0.034409,66.32,ETH-25JUL25-2200-P,2540.73,sell,11.0,11.0,,,,,,,1749482130.029
312,ETH-253293351,1749482613605,2,0.034,0.034505,65.77,ETH-25JUL25-2200-P,2540.13,sell,1.0,1.0,,,,,,,1749482613.605
313,ETH-253304289,1749485950313,2,0.0325,0.032844,65.96,ETH-25JUL25-2200-P,2555.34,sell,1.0,1.0,,,,,,,1749485950.313
314,ETH-253310515,1749486379982,2,0.0315,0.031981,66.06,ETH-25JUL25-2200-P,2566.83,sell,1.0,1.0,,,,,,,1749486379.982
315,ETH-253313823,1749486726850,0,0.032,0.031749,66.81,ETH-25JUL25-2200-P,2569.55,buy,1.0,1.0,,,,,,,1749486726.85
316,ETH-253315003,1749487148285,2,0.0315,0.032142,65.93,ETH-25JUL25-2200-P,2565.39,sell,1.0,1.0,,,,,,,1749487148.285
317,ETH-253318910,1749488587253,0,0.032,0.032579,66.03,ETH-25JUL25-2200-P,2561.8,sell,1.0,1.0,,,,,,,1749488587.253
318,ETH-253325133,1749491339059,2,0.0315,0.031345,66.8,ETH-25JUL25-2200-P,2575.48,buy,1.0,1.0,,,,,,,1749491339.059
319,ETH-253325678,1749491922501,3,0.0315,0.031674,66.53,ETH-25JUL25-2200-P,2572.59,sell,1.0,1.0,,,,,,,1749491922.501
320,ETH-253338403,1749503047301,2,0.029,0.029176,66.73,ETH-25JUL25-2200-P,2599.8,sell,5.0,5.0,,,,,,,1749503047.301
321,ETH-253339961,1749503228516,2,0.0275,0.028043,66.53,ETH-25JUL25-2200-P,2615.88,sell,1.0,1.0,,,,,,,1749503228.516
322,ETH-253342859,1749503782232,2,0.027,0.02738,66.85,ETH-25JUL25-2200-P,2625.61,sell,1.0,1.0,,,,,,,1749503782.232
323,ETH-253357109,1749508263643,2,0.025,0.025177,68.1,ETH-25JUL25-2200-P,2664.83,sell,1.0,1.0,,,,,,,1749508263.643
324,ETH-253368660,1749513380551,2,0.024,0.024438,68.45,ETH-25JUL25-2200-P,2681.91,sell,1.0,1.0,,,,,,,1749513380.551
325,ETH-253385889,1749520131930,2,0.022,0.022691,68.29,ETH-25JUL25-2200-P,2708.08,sell,1.0,1.0,,,,,,,1749520131.93
326,ETH-253386521,1749521114352,0,0.0225,0.0225,68.5,ETH-25JUL25-2200-P,2703.36,buy,1.0,1.0,,,,,,,1749521114.352
327,ETH-253386556,1749521120926,1,0.0225,0.0225,68.46,ETH-25JUL25-2200-P,2702.89,buy,24.0,24.0,,,,,,,1749521120.926
328,ETH-253388815,1749521715468,0,0.0235,0.0235,68.75,ETH-25JUL25-2200-P,2691.75,sell,153.0,153.0,,,,,,,1749521715.468
330,ETH-253389540,1749522014831,1,0.024,0.024289,68.43,ETH-25JUL25-2200-P,2680.43,sell,3.0,3.0,,,,,,,1749522014.831
331,ETH-253389541,1749522014831,1,0.024,0.024289,68.43,ETH-25JUL25-2200-P,2680.43,sell,4.0,4.0,,,,,,,1749522014.831
329,ETH-253389539,1749522014831,0,0.024,0.024289,68.43,ETH-25JUL25-2200-P,2680.43,sell,51.0,51.0,,,,,,,1749522014.831
333,ETH-253393592,1749525763605,1,0.024,0.023638,68.88,ETH-25JUL25-2200-P,2685.52,buy,60.0,60.0,,,,,,,1749525763.605
334,ETH-253393593,1749525763605,1,0.024,0.023638,68.88,ETH-25JUL25-2200-P,2685.52,buy,143.0,143.0,,,,,,,1749525763.605
332,ETH-253393591,1749525763605,1,0.024,0.023638,68.88,ETH-25JUL25-2200-P,2685.52,buy,1.0,1.0,,,,,,,1749525763.605
335,ETH-253393594,1749525763730,1,0.024,0.023638,68.88,ETH-25JUL25-2200-P,2685.52,buy,3.0,3.0,,,,,,,1749525763.73
336,ETH-253393595,1749525763854,1,0.024,0.023638,68.88,ETH-25JUL25-2200-P,2685.52,buy,4.0,4.0,,,,,,,1749525763.854
337,ETH-253405103,1749533955555,0,0.0245,0.024498,68.7,ETH-25JUL25-2200-P,2674.98,sell,122.0,122.0,,,,,,,1749533955.555
338,ETH-253405107,1749533955579,1,0.0245,0.024498,68.7,ETH-25JUL25-2200-P,2674.98,sell,1.0,1.0,,,,,,,1749533955.579
339,ETH-253405109,1749533955596,1,0.0245,0.024498,68.7,ETH-25JUL25-2200-P,2674.98,sell,1.0,1.0,,,,,,,1749533955.596
340,ETH-253405110,1749533955612,1,0.0245,0.024498,68.7,ETH-25JUL25-2200-P,2674.98,sell,2.0,2.0,,,,,,,1749533955.612
341,ETH-253405111,1749533955621,1,0.0245,0.024498,68.7,ETH-25JUL25-2200-P,2674.98,sell,1.0,1.0,,,,,,,1749533955.621
344,ETH-253405239,1749534019097,1,0.0245,0.024501,68.79,ETH-25JUL25-2200-P,2676.13,sell,3.0,3.0,,,,,,,1749534019.097
343,ETH-253405238,1749534019097,1,0.0245,0.024501,68.79,ETH-25JUL25-2200-P,2676.13,sell,4.0,4.0,,,,,,,1749534019.097
342,ETH-253405237,1749534019097,1,0.0245,0.024501,68.79,ETH-25JUL25-2200-P,2676.13,sell,77.0,77.0,,,,,,,1749534019.097
345,ETH-253406677,1749535363616,0,0.0255,0.025072,68.99,ETH-25JUL25-2200-P,2664.95,buy,3.0,3.0,,,,,,,1749535363.616
346,ETH-253406678,1749535363722,1,0.0255,0.025072,68.99,ETH-25JUL25-2200-P,2664.95,buy,33.0,33.0,,,,,,,1749535363.722
347,ETH-253406679,1749535363722,1,0.0255,0.025072,68.99,ETH-25JUL25-2200-P,2664.95,buy,171.0,171.0,,,,,,,1749535363.722
348,ETH-253406680,1749535363817,1,0.0255,0.025072,68.99,ETH-25JUL25-2200-P,2664.95,buy,4.0,4.0,,,,,,,1749535363.817
349,ETH-253408553,1749536563592,1,0.0255,0.025037,69.01,ETH-25JUL25-2200-P,2665.22,buy,1.0,1.0,,,,,,,1749536563.592
350,ETH-253408554,1749536563592,1,0.0255,0.025037,69.01,ETH-25JUL25-2200-P,2665.22,buy,203.0,203.0,,,,,,,1749536563.592
351,ETH-253408555,1749536563687,1,0.0255,0.025037,69.01,ETH-25JUL25-2200-P,2665.22,buy,4.0,4.0,,,,,,,1749536563.687
352,ETH-253408556,1749536563779,1,0.0255,0.025037,69.01,ETH-25JUL25-2200-P,2665.22,buy,3.0,3.0,,,,,,,1749536563.779
353,ETH-253412301,1749540061480,2,0.0245,0.02449,68.75,ETH-25JUL25-2200-P,2675.1,sell,127.0,127.0,,,,,,,1749540061.48
354,ETH-253412303,1749540061511,3,0.0245,0.02449,68.75,ETH-25JUL25-2200-P,2675.1,sell,1.0,1.0,,,,,,,1749540061.511
355,ETH-253412304,1749540061523,3,0.0245,0.02449,68.75,ETH-25JUL25-2200-P,2675.1,sell,76.0,76.0,,,,,,,1749540061.523
357,ETH-253412306,1749540061523,3,0.0245,0.02449,68.75,ETH-25JUL25-2200-P,2675.1,sell,4.0,4.0,,,,,,,1749540061.523
356,ETH-253412305,1749540061523,3,0.0245,0.02449,68.75,ETH-25JUL25-2200-P,2675.1,sell,3.0,3.0,,,,,,,1749540061.523
358,ETH-253413580,1749540825848,2,0.024,0.024222,68.54,ETH-25JUL25-2200-P,2679.35,buy,1.0,1.0,,,,,,,1749540825.848
359,ETH-253415972,1749542383288,0,0.0245,0.024233,69.03,ETH-25JUL25-2200-P,2678.32,sell,3.0,3.0,,,,,,,1749542383.288
360,ETH-253415978,1749542395293,1,0.0245,0.024351,69.02,ETH-25JUL25-2200-P,2678.07,sell,200.0,200.0,,,,,,,1749542395.293
361,ETH-253415979,1749542395298,1,0.0245,0.024351,69.02,ETH-25JUL25-2200-P,2678.07,sell,4.0,4.0,,,,,,,1749542395.298
362,ETH-253415980,1749542395298,1,0.0245,0.024351,69.02,ETH-25JUL25-2200-P,2678.07,sell,4.0,4.0,,,,,,,1749542395.298
363,ETH-253418761,1749544550203,2,0.024,0.024038,68.5,ETH-25JUL25-2200-P,2678.62,sell,1.0,1.0,,,,,,,1749544550.203
366,ETH-253418878,1749544571334,3,0.024,0.023984,68.61,ETH-25JUL25-2200-P,2679.93,sell,94.0,94.0,,,,,,,1749544571.334
364,ETH-253418876,1749544571334,3,0.024,0.023984,68.61,ETH-25JUL25-2200-P,2679.93,sell,3.0,3.0,,,,,,,1749544571.334
365,ETH-253418877,1749544571334,3,0.024,0.023984,68.61,ETH-25JUL25-2200-P,2679.93,sell,3.0,3.0,,,,,,,1749544571.334
367,ETH-253418880,1749544571357,3,0.024,0.023984,68.61,ETH-25JUL25-2200-P,2679.93,sell,100.0,100.0,,,,,,,1749544571.357
368,ETH-253418881,1749544571469,3,0.024,0.02398,68.61,ETH-25JUL25-2200-P,2679.92,sell,10.0,10.0,,,,,,,1749544571.469
369,ETH-253423139,1749549983423,2,0.0232,0.023182,68.88,ETH-25JUL25-2200-P,2694.22,buy,1.0,1.0,,,,ETH-ICOND-25JUL25-2000_2200_3200_3500,ETH-253423138,,1749549983.423
370,ETH-253424753,1749551456212,0,0.0235,0.023561,68.92,ETH-25JUL25-2200-P,2689.55,buy,1.0,1.0,,,,,,,1749551456.212
371,ETH-253425709,1749552763708,0,0.024,0.023598,69.72,ETH-25JUL25-2200-P,2692.08,buy,1.0,1.0,,,,,,,1749552763.708
372,ETH-253425710,1749552763708,1,0.024,0.023598,69.72,ETH-25JUL25-2200-P,2692.08,buy,203.0,203.0,,,,,,,1749552763.708
373,ETH-253425711,1749552763816,1,0.024,0.023598,69.72,ETH-25JUL25-2200-P,2692.08,buy,4.0,4.0,,,,,,,1749552763.816
374,ETH-253425712,1749552763909,1,0.024,0.023598,69.72,ETH-25JUL25-2200-P,2692.08,buy,3.0,3.0,,,,,,,1749552763.909
375,ETH-253426528,1749553865660,2,0.0235,0.023271,69.69,ETH-25JUL25-2200-P,2697.92,buy,1.0,1.0,,,,,,,1749553865.66
376,ETH-253426750,1749553896276,2,0.023,0.023249,69.17,ETH-25JUL25-2200-P,2698.63,sell,65.0,65.0,,,,,,,1749553896.276
378,ETH-253435026,1749555140969,3,0.02,0.019897,71.39,ETH-25JUL25-2200-P,2774.25,sell,20.0,20.0,,,,,,,1749555140.969
