trade_id,strike,entry_time,exit_time,trade_type,entry_poly_prob,exit_poly_prob,divergence_at_entry,divergence_at_exit,units,investment_amount,pnl,exit_reason,capital_after_trade,capital_at_trade_entry_snapshot,market,in_cooldown,cooldown_reason
1,80000.0,2025-05-01 00:00:00+00:00,2025-05-01 01:00:00+00:00,YES,0.175,0.17,-0.0335311885486888,-0.0314383190408561,1037.8701217451296,181.62727130539767,-15.931306368787716,stop_loss,9984.068693631212,10000.0,BTC_may,False,
2,85000.0,2025-05-01 01:00:00+00:00,2025-05-01 02:00:00+00:00,YES,0.315,0.42,-0.0646575123822035,0.0461670848934393,1110.0642311351846,349.67023280758315,92.07982797266357,take_profit,10076.148521603876,9984.068693631212,BTC_may,False,
3,85000.0,2025-05-01 02:00:00+00:00,2025-05-01 03:00:00+00:00,NO,0.42,0.405,0.0461670848934393,0.027666870006856,434.4413257575615,251.9759689393857,-8.797436846590642,convergence,10067.351084757285,10076.148521603876,BTC_may,False,
4,105000.0,2025-05-01 03:00:00+00:00,2025-05-01 04:00:00+00:00,YES,0.35,0.355,-0.0450332941232591,-0.0434450154677069,701.6378299697407,245.57324048940922,-11.331450954011302,convergence,10056.019633803275,10067.351084757285,BTC_may,False,
5,90000.0,2025-05-01 04:00:00+00:00,2025-05-01 05:00:00+00:00,NO,0.695,0.685,0.0421031780521107,0.0553493468782559,751.9228151349756,229.3364586161676,-6.466536210160854,convergence,10049.553097593114,10056.019633803275,BTC_may,False,
6,85000.0,2025-05-01 05:00:00+00:00,2025-05-01 06:00:00+00:00,NO,0.405,0.375,0.0515485607940919,0.0103611564831165,471.6050409286784,280.60499935256365,-3.1125932701292527,convergence,10046.440504322985,10049.553097593114,BTC_may,False,
7,100000.0,2025-05-01 06:00:00+00:00,2025-05-01 07:00:00+00:00,NO,0.695,0.675,0.0435196935036417,0.0148957916532235,776.4800751583604,236.82642292329996,0.8541280826741229,take_profit,10047.29463240566,10046.440504322985,BTC_may,False,
8,85000.0,2025-05-01 07:00:00+00:00,2025-05-01 08:00:00+00:00,NO,0.405,0.385,0.0468105034218839,0.0352579004622254,428.16148158415314,254.7560815425711,-6.979032149821734,convergence,10040.315600255837,10047.29463240566,BTC_may,False,Cooldown started after 5 consecutive losses
11,85000.0,2025-05-01 10:00:00+00:00,2025-05-01 11:00:00+00:00,NO,0.38,0.355,0.0513315797449864,0.0271011767777006,449.3864621876578,278.61960655634783,-5.819554685330161,convergence,10014.808308576812,10020.627863262142,BTC_may,False,
12,90000.0,2025-05-01 11:00:00+00:00,2025-05-01 12:00:00+00:00,NO,0.63,0.625,0.0468210699595305,0.0542680225581324,686.4586177717459,253.98968857554598,-11.910057018339813,convergence,10002.898251558472,10014.808308576812,BTC_may,False,Cooldown started after 5 consecutive losses
18,90000.0,2025-05-01 18:00:00+00:00,2025-05-01 19:00:00+00:00,NO,0.6,0.59,0.0638606319160191,0.0344638867682874,864.1385006866753,345.65540027467017,-12.357180559819426,convergence,9980.231798204382,9992.5889787642,BTC_may,False,
19,90000.0,2025-05-01 20:00:00+00:00,2025-05-01 21:00:00+00:00,NO,0.61,0.62,0.0493531362578111,0.065878028603227,684.1051941962774,266.8010257365482,-22.643881927896786,stop_loss,9957.587916276485,9980.231798204382,BTC_may,False,
20,90000.0,2025-05-01 21:00:00+00:00,2025-05-01 22:00:00+00:00,NO,0.62,0.61,0.065878028603227,0.0507707428480252,935.0681360064609,355.32589168245516,-12.249392581684674,convergence,9945.3385236948,9957.587916276485,BTC_may,False,
21,90000.0,2025-05-01 22:00:00+00:00,2025-05-01 23:00:00+00:00,NO,0.61,0.61,0.0507707428480252,0.0579028083981262,701.2947565598155,273.50495505832805,-16.410297303499647,convergence,9928.928226391301,9945.338523694802,BTC_may,False,Cooldown started after 5 consecutive losses
26,90000.0,2025-05-02 03:00:00+00:00,2025-05-02 04:00:00+00:00,NO,0.575,0.575,0.0482188863558002,0.0436648671085374,606.9793498937432,257.9662237048409,-15.47797342229046,convergence,9861.26062556422,9876.73859898651,BTC_may,False,
27,90000.0,2025-05-02 04:00:00+00:00,2025-05-02 05:00:00+00:00,NO,0.575,0.59,0.0436648671085374,0.0458437556198459,548.7919854502823,233.23659381636998,-21.979119017283807,stop_loss,9839.281506546937,9861.26062556422,BTC_may,False,
28,90000.0,2025-05-02 05:00:00+00:00,2025-05-02 06:00:00+00:00,NO,0.59,0.595,0.0458437556198459,0.0445653011579501,595.9253068285657,244.32937579971193,-17.550000286101238,convergence,9821.731506260836,9839.281506546937,BTC_may,False,
29,90000.0,2025-05-02 06:00:00+00:00,2025-05-02 07:00:00+00:00,NO,0.595,0.595,0.0445653011579501,0.0325645217637782,585.4124991869886,237.0920621707304,-14.225523730243822,convergence,9807.505982530593,9821.731506260836,BTC_may,False,Cooldown started after 5 consecutive losses
33,90000.0,2025-05-02 11:00:00+00:00,2025-05-02 12:00:00+00:00,NO,0.575,0.565,0.0493218964100642,0.0508371753089131,614.9412834291278,261.35004545737934,-9.716072278180206,convergence,9772.8029858327,9782.519058110882,BTC_may,False,
34,90000.0,2025-05-02 12:00:00+00:00,2025-05-02 13:00:00+00:00,NO,0.565,0.555,0.0508371753089131,0.0195672490049544,618.6477090472412,269.11175343554993,-10.1458224283748,convergence,9762.657163404327,9772.8029858327,BTC_may,False,
35,100000.0,2025-05-02 13:00:00+00:00,2025-05-02 14:00:00+00:00,NO,0.825,0.795,0.0473965031791175,-0.0484989962909584,1432.2156063488214,250.63773111104382,26.639210278087944,take_profit,9789.296373682415,9762.657163404327,BTC_may,False,
36,85000.0,2025-05-02 14:00:00+00:00,2025-05-02 15:00:00+00:00,NO,0.305,0.265,0.0510244266923283,-0.0031720804454247,389.29328881592517,270.558835727068,-1.1289505375661975,take_profit,9788.167423144849,9789.296373682415,BTC_may,False,Cooldown started after 5 consecutive losses
40,90000.0,2025-05-03 12:00:00+00:00,2025-05-03 13:00:00+00:00,NO,0.6,0.59,0.0568586908906108,0.0602052439663419,753.5900100949701,301.4360040379881,-10.776337144358138,convergence,9776.597053048732,9787.37339019309,BTC_may,False,
41,90000.0,2025-05-03 13:00:00+00:00,2025-05-03 14:00:00+00:00,NO,0.59,0.58,0.0602052439663419,0.053653204750691,777.6251361394746,318.8263058171846,-11.586614528478094,convergence,9765.010438520254,9776.597053048732,BTC_may,False,
42,90000.0,2025-05-03 14:00:00+00:00,2025-05-03 15:00:00+00:00,NO,0.58,0.575,0.053653204750691,0.051280966003266,675.6957696287006,283.7922232440543,-13.750408911944021,convergence,9751.26002960831,9765.010438520254,BTC_may,False,
43,90000.0,2025-05-03 15:00:00+00:00,2025-05-03 16:00:00+00:00,NO,0.575,0.57,0.051280966003266,0.0339999065103447,637.3237689093676,270.86260178648126,-13.160735827978442,convergence,9738.099293780331,9751.26002960831,BTC_may,False,Cooldown started after 5 consecutive losses
47,90000.0,2025-05-03 19:00:00+00:00,2025-05-03 20:00:00+00:00,NO,0.59,0.585,0.0569718870771612,0.051477407462006,729.5419328038749,299.11219244958875,-14.408453172876534,convergence,9678.21632814117,9692.624781314047,BTC_may,False,Cooldown started after 5 consecutive losses
