trade_id,strike,entry_time,exit_time,trade_type,entry_poly_prob,exit_poly_prob,divergence_at_entry,divergence_at_exit,units,investment_amount,pnl,exit_reason,capital_after_trade,capital_at_trade_entry_snapshot,market,in_cooldown,cooldown_reason
1,85000.0,2025-05-01 00:00:00+00:00,2025-05-01 17:00:00+00:00,YES,0.32,0.31,-0.0706906031156905,0.0043548578092489,1012.4956175424421,323.99859761358147,-29.261123346976547,convergence,9970.738876653024,10000.0,BTC_may,False,
2,90000.0,2025-05-01 00:00:00+00:00,2025-05-02 01:00:00+00:00,NO,0.725,0.58,0.0426171722301299,0.0525009766161597,686.5826352389599,188.810224690714,85.23923416491687,max_hold,10055.978110817941,9970.738876653024,BTC_may,False,
3,100000.0,2025-05-01 01:00:00+00:00,2025-05-01 02:00:00+00:00,NO,0.695,0.645,0.0599398454335421,-0.0030419558670371,853.1591619911001,260.21354440728555,25.765406692131194,convergence,10081.743517510073,10055.978110817941,BTC_may,False,
4,100000.0,2025-05-01 06:00:00+00:00,2025-05-01 08:00:00+00:00,NO,0.695,0.675,0.0435196935036417,0.0008981122466424,621.1264754386781,189.44357500879684,0.6832391229825134,convergence,10082.426756633055,10081.743517510073,BTC_may,False,
5,105000.0,2025-05-01 10:00:00+00:00,2025-05-01 12:00:00+00:00,YES,0.415,0.48,-0.0566048800413436,-0.0025038396399866,593.7875282743822,246.42182423386862,22.652994203667674,convergence,10105.079750836721,10082.426756633055,BTC_may,False,
6,110000.0,2025-05-01 10:00:00+00:00,2025-05-01 17:00:00+00:00,YES,0.235,0.31,-0.0525754222320935,-0.0006229118511443,947.9316176983831,222.76393015912,55.596189378010166,convergence,10160.67594021473,10105.079750836721,BTC_may,False,
7,100000.0,2025-05-01 13:00:00+00:00,2025-05-01 16:00:00+00:00,NO,0.775,0.815,0.0552567965476548,0.0192999383798625,1045.848240682843,235.31585415363966,-54.697862987712625,stop_loss,10105.978077227019,10160.67594021473,BTC_may,False,
8,115000.0,2025-05-01 14:00:00+00:00,2025-05-02 07:00:00+00:00,YES,0.135,0.185,-0.0600069613099392,-0.0080108316112395,1843.5462765673728,248.87874733659535,74.47926957332186,convergence,10180.45734680034,10105.978077227019,BTC_may,False,
9,85000.0,2025-05-02 00:00:00+00:00,2025-05-02 04:00:00+00:00,NO,0.33,0.3,0.0421703669638464,0.0020718172928027,276.0719558539328,184.96821042213497,-3.0643987099786614,convergence,10177.39294809036,10180.45734680034,BTC_may,False,
10,90000.0,2025-05-02 01:00:00+00:00,2025-05-03 02:00:00+00:00,NO,0.58,0.565,0.0525009766161597,0.0351393651170989,553.3971318138068,232.42679536179887,-5.893679453817015,max_hold,10171.499268636544,10177.39294809036,BTC_may,False,
11,100000.0,2025-05-02 13:00:00+00:00,2025-05-02 20:00:00+00:00,NO,0.825,0.795,0.0473965031791175,0.0068785088925484,1233.639873069101,215.88697778709272,22.9457016390852,convergence,10194.444970275628,10171.499268636544,BTC_may,False,
12,85000.0,2025-05-02 14:00:00+00:00,2025-05-02 15:00:00+00:00,NO,0.305,0.265,0.0510244266923283,-0.0031720804454247,326.92319088901024,227.21161766786216,-0.9480772535781625,convergence,10193.49689302205,10194.444970275628,BTC_may,False,
13,90000.0,2025-05-03 12:00:00+00:00,2025-05-04 13:00:00+00:00,NO,0.6,0.64,0.0568586908906108,0.0460565746285517,664.1122685710587,265.6449074284235,-41.70625046626253,max_hold,10151.790642555787,10193.49689302205,BTC_may,False,Cooldown started after 5 consecutive losses
14,100000.0,2025-05-03 23:00:00+00:00,2025-05-04 01:00:00+00:00,NO,0.74,0.72,0.0402235385883842,0.0042005589737514,703.3879171577307,182.88085846101,2.6728740851993678,convergence,10154.463516640986,10151.790642555787,BTC_may,True,Cooldown until 2025-06-01 06:00:00+00:00
15,90000.0,2025-05-04 13:00:00+00:00,2025-05-04 23:00:00+00:00,NO,0.64,0.675,0.0460565746285517,0.0081276429595962,595.425679911793,214.35324476824547,-33.0758965191001,convergence,10121.387620121886,10154.463516640986,BTC_may,False,
16,110000.0,2025-05-04 17:00:00+00:00,2025-05-05 02:00:00+00:00,YES,0.205,0.16,-0.0547774741421842,-0.0444148352068754,1216.5773773559354,249.39836235796673,-68.06750426306459,stop_loss,10053.320115858822,10121.387620121886,BTC_may,False,
17,115000.0,2025-05-04 19:00:00+00:00,2025-05-05 04:00:00+00:00,YES,0.095,0.08,-0.0522697568318307,-0.0451287256123984,2440.282212623592,231.82681019924124,-49.41571480562774,stop_loss,10003.904401053194,10053.320115858822,BTC_may,False,
18,100000.0,2025-05-04 22:00:00+00:00,2025-05-05 04:00:00+00:00,NO,0.69,0.605,0.0405717528064804,-0.0051826581975905,566.1406119714923,175.50358971116265,36.148078074379725,convergence,10040.052479127575,10003.904401053194,BTC_may,False,
19,90000.0,2025-05-05 00:00:00+00:00,2025-05-05 16:00:00+00:00,NO,0.705,0.75,0.0639461684528123,0.0817064497303592,938.3696216581907,276.8190383891663,-57.56897628873,stop_loss,9982.483502838844,10040.052479127575,BTC_may,False,
20,100000.0,2025-05-05 10:00:00+00:00,2025-05-05 12:00:00+00:00,NO,0.63,0.6,0.0422722779828463,-0.0020774733412991,510.8101028894923,188.99973806911217,3.5245897099375156,convergence,9986.008092548782,9982.483502838844,BTC_may,False,
22,115000.0,2025-05-05 16:00:00+00:00,2025-05-06 17:00:00+00:00,YES,0.075,0.075,-0.0511923231251713,-0.0373466240594972,3003.5411328041273,225.26558496030952,-13.515935097618552,max_hold,9972.492157451163,9986.008092548782,BTC_may,False,
21,90000.0,2025-05-05 16:00:00+00:00,2025-05-06 13:00:00+00:00,NO,0.75,0.705,0.0817064497303592,0.0038514959406149,1495.8556584047947,373.96391460119867,42.85626461329741,convergence,10015.34842206446,9972.492157451163,BTC_may,False,
23,110000.0,2025-05-05 17:00:00+00:00,2025-05-06 18:00:00+00:00,YES,0.145,0.16,-0.05876568776307,-0.0464459908599525,1740.2887456181525,252.3418681146321,10.180689161866212,max_hold,10025.529111226326,10015.34842206446,BTC_may,False,
24,90000.0,2025-05-06 14:00:00+00:00,2025-05-07 00:00:00+00:00,NO,0.735,0.535,0.0734810630254825,0.0689145147155287,1212.0472062658398,321.19250966044757,215.86560743594606,take_profit,10241.394718662272,10025.529111226326,BTC_may,False,
25,100000.0,2025-05-06 16:00:00+00:00,2025-05-06 17:00:00+00:00,NO,0.615,0.595,0.0407817292416836,0.0005874089744126,446.9532067891158,172.0769846138096,-1.6537268651197223,convergence,10239.740991797153,10241.394718662272,BTC_may,False,
26,100000.0,2025-05-06 20:00:00+00:00,2025-05-06 23:00:00+00:00,NO,0.65,0.725,0.0470838829083191,-0.0350544359850768,597.6487191890902,209.17705171618158,-56.0295674239772,stop_loss,10183.711424373176,10239.740991797153,BTC_may,False,Cooldown started after 5 consecutive losses
