trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_trade_id,combo_id,block_rfq_id,liquidation,unix_sec
2657,373872869,1751307100160,3,0.0016,0.00166364,40.18,BTC-25JUL25-130000-C,107402.08,buy,0.2,0.2,,,,,,,1751307100.16
2658,373875528,1751311148753,2,0.0015,0.00167351,39.66,BTC-25JUL25-130000-C,107489.35,sell,0.1,0.1,,,,,,,1751311148.753
2659,373876199,1751311748730,3,0.0015,0.00164763,39.59,BTC-25JUL25-130000-C,107546.09,sell,0.1,0.1,,,,,,,1751311748.73
2660,373881246,1751314688516,0,0.0016,0.0016903,39.91,BTC-25JUL25-130000-C,107646.53,sell,0.1,0.1,,,,,,,1751314688.516
2661,373881807,1751315048525,1,0.0016,0.00166045,40.01,BTC-25JUL25-130000-C,107594.61,sell,0.1,0.1,,,,,,,1751315048.525
2662,373882941,1751315759378,0,0.0017,0.0017086,40.32,BTC-25JUL25-130000-C,107667.18,sell,0.5,0.5,,,,,,,1751315759.378
2663,373886656,1751318229919,2,0.0015,0.00163359,39.72,BTC-25JUL25-130000-C,107483.1,sell,0.1,0.1,,,,,,,1751318229.919
2664,373886879,1751318829398,3,0.0015,0.00162487,39.82,BTC-25JUL25-130000-C,107403.2,sell,0.1,0.1,,,,,,,1751318829.398
2665,373891210,1751321825325,3,0.0015,0.00164194,40.03,BTC-25JUL25-130000-C,107275.95,sell,0.1,0.1,,,,,,,1751321825.325
2666,373891415,1751322425034,3,0.0015,0.00162799,40.02,BTC-25JUL25-130000-C,107294.61,sell,0.1,0.1,,,,,,,1751322425.034
2667,373895067,1751329137286,3,0.0015,0.00164749,39.84,BTC-25JUL25-130000-C,107448.96,sell,0.1,0.1,,,,,,,1751329137.286
2668,373895225,1751329437010,3,0.0015,0.00159989,39.96,BTC-25JUL25-130000-C,107394.09,sell,0.1,0.1,,,,,,,1751329437.01
2669,373895885,1751330036753,3,0.0015,0.00155236,40.41,BTC-25JUL25-130000-C,107105.33,sell,0.1,0.1,,,,,,,1751330036.753
2671,373899763,1751338328929,3,0.0015,0.00151711,40.42,BTC-25JUL25-130000-C,107155.31,sell,0.5,0.5,,,,,,,1751338328.929
2670,373899762,1751338328929,3,0.0015,0.00151711,40.42,BTC-25JUL25-130000-C,107155.31,sell,6.8,6.8,,,,,,,1751338328.929
2672,373909935,1751354110252,2,0.0014,0.00120385,40.37,BTC-25JUL25-130000-C,106951.27,buy,10.0,10.0,,,,,,,1751354110.252
2675,373909958,1751354137645,3,0.0014,0.00120939,40.33,BTC-25JUL25-130000-C,106971.17,buy,6.0,6.0,,,,,,,1751354137.645
2673,373909956,1751354137645,3,0.0014,0.00120939,40.33,BTC-25JUL25-130000-C,106971.17,buy,2.0,2.0,,,,,,,1751354137.645
2674,373909957,1751354137645,3,0.0014,0.00120939,40.33,BTC-25JUL25-130000-C,106971.17,buy,2.0,2.0,,,,,,,1751354137.645
2676,373943908,1751369102227,2,0.0012,0.00116591,40.18,BTC-25JUL25-130000-C,106520.36,buy,200.0,200.0,2.0,BLOCK-208004,,BTC-CCAL-29AUG25_25JUL25-130000,,,1751369102.227
2677,373944298,1751369475563,3,0.0012,0.00115797,40.16,BTC-25JUL25-130000-C,106539.36,sell,2.0,2.0,,,,,,,1751369475.563
2678,373948760,1751373487287,0,0.0013,0.00123871,40.93,BTC-25JUL25-130000-C,106440.35,buy,2.5,2.5,,,,,,,1751373487.287
2679,373948762,1751373488893,1,0.0013,0.00123851,40.92,BTC-25JUL25-130000-C,106446.09,buy,0.2,0.2,,,,,,,1751373488.893
2680,373948804,1751373555401,1,0.0013,0.00123948,40.92,BTC-25JUL25-130000-C,106445.48,buy,0.3,0.3,,,,,,,1751373555.401
2681,373949013,1751373697196,1,0.0013,0.00126946,40.82,BTC-25JUL25-130000-C,106505.07,sell,2.1,2.1,,,,,,,1751373697.196
2682,373949111,1751373738327,2,0.0012,0.00125053,40.38,BTC-25JUL25-130000-C,106447.82,sell,0.1,0.1,,,,,,,1751373738.327
2683,373949596,1751374064298,0,0.0013,0.00125303,40.93,BTC-25JUL25-130000-C,106451.95,buy,0.1,0.1,,,,,,,1751374064.298
2684,373950933,1751375634067,1,0.0013,0.00128426,40.85,BTC-25JUL25-130000-C,106515.39,sell,2.1,2.1,,,,,,,1751375634.067
2685,373952861,1751376569104,2,0.0012,0.00132046,40.03,BTC-25JUL25-130000-C,106649.5,sell,5.0,5.0,,,,,,,1751376569.104
2686,373954440,1751377161256,0,0.0013,0.00130562,40.35,BTC-25JUL25-130000-C,106791.57,buy,0.1,0.1,,,,,,,1751377161.256
2687,373955034,1751377248520,1,0.0013,0.0012598,40.86,BTC-25JUL25-130000-C,106456.73,sell,2.3,2.3,,,,,,,1751377248.52
2688,373957100,1751377851260,2,0.0012,0.00134755,39.83,BTC-25JUL25-130000-C,106790.27,sell,0.1,0.1,,,,,,,1751377851.26
2689,373958876,1751378719557,0,0.0014,0.00135703,40.65,BTC-25JUL25-130000-C,106948.56,sell,4.0,4.0,,,,,,,1751378719.557
2690,373974499,1751382842020,2,0.0013,0.00132058,42.18,BTC-25JUL25-130000-C,105698.14,sell,2.0,2.0,,,,,,,1751382842.02
2693,373977793,1751384746381,3,0.0012,0.00132373,41.17,BTC-25JUL25-130000-C,106013.06,sell,2.0,2.0,,,,,,,1751384746.381
2691,373977791,1751384746381,2,0.0012,0.00132373,41.17,BTC-25JUL25-130000-C,106013.06,sell,4.8,4.8,,,,,,,1751384746.381
2692,373977792,1751384746381,3,0.0012,0.00132373,41.17,BTC-25JUL25-130000-C,106013.06,sell,3.0,3.0,,,,,,,1751384746.381
2697,373977798,1751384761031,3,0.0011,0.00131665,40.61,BTC-25JUL25-130000-C,106000.16,sell,0.2,0.2,,,,,,,1751384761.031
2695,373977796,1751384761031,3,0.0011,0.00131665,40.61,BTC-25JUL25-130000-C,106000.16,sell,1.0,1.0,,,,,,,1751384761.031
2694,373977795,1751384761031,2,0.0011,0.00131665,40.61,BTC-25JUL25-130000-C,106000.16,sell,2.0,2.0,,,,,,,1751384761.031
2696,373977797,1751384761031,3,0.0011,0.00131665,40.61,BTC-25JUL25-130000-C,106000.16,sell,2.0,2.0,,,,,,,1751384761.031
2698,373977922,1751384921572,3,0.0011,0.0012856,40.59,BTC-25JUL25-130000-C,106014.7,sell,2.0,2.0,,,,,,,1751384921.572
2699,373977923,1751384921581,3,0.0011,0.0012856,40.59,BTC-25JUL25-130000-C,106014.7,buy,3.0,3.0,,,,,,,1751384921.581
2700,373977929,1751384932742,3,0.0011,0.00128272,40.58,BTC-25JUL25-130000-C,106010.95,buy,5.0,5.0,,,,,,,1751384932.742
2701,373977933,1751384970130,3,0.0011,0.00127059,40.59,BTC-25JUL25-130000-C,106011.2,buy,5.0,5.0,,,,,,,1751384970.13
2702,374005807,1751404713265,0,0.0013,0.00126257,42.04,BTC-25JUL25-130000-C,105934.06,buy,0.5,0.5,,,,,,,1751404713.265
2703,374005819,1751404725326,1,0.0013,0.00126676,42.02,BTC-25JUL25-130000-C,105949.13,buy,0.7,0.7,,,,,,,1751404725.326
2704,374007802,1751406493021,1,0.0013,0.00127902,42.27,BTC-25JUL25-130000-C,105789.21,sell,2.1,2.1,,,,,,,1751406493.021
2705,374034079,1751435124806,2,0.0012,0.0013408,40.72,BTC-25JUL25-130000-C,106604.71,sell,5.0,5.0,,,,,,,1751435124.806
2706,374034080,1751435124806,3,0.0012,0.0013408,40.72,BTC-25JUL25-130000-C,106604.71,sell,12.0,12.0,,,,,,,1751435124.806
2707,374034081,1751435124806,3,0.0012,0.0013408,40.72,BTC-25JUL25-130000-C,106604.71,sell,1.5,1.5,,,,,,,1751435124.806
2708,374034082,1751435124806,3,0.0012,0.0013408,40.72,BTC-25JUL25-130000-C,106604.71,sell,5.2,5.2,,,,,,,1751435124.806
2709,374034083,1751435124806,3,0.0012,0.0013408,40.72,BTC-25JUL25-130000-C,106604.71,sell,5.5,5.5,,,,,,,1751435124.806
2710,374034084,1751435124809,3,0.0012,0.0013408,40.72,BTC-25JUL25-130000-C,106604.71,buy,0.8,0.8,,,,,,,1751435124.809
2711,374036524,1751437084312,0,0.0014,0.00135595,41.47,BTC-25JUL25-130000-C,106819.11,buy,1.0,1.0,,,,,,,1751437084.312
2712,374038175,1751438855042,1,0.0014,0.00139786,41.27,BTC-25JUL25-130000-C,106958.23,buy,20.0,20.0,,,,,,,1751438855.042
2714,374045435,1751443458369,1,0.0015,0.00151836,41.01,BTC-25JUL25-130000-C,107433.25,buy,0.9,0.9,,,,,,,1751443458.369
2713,374045434,1751443458369,0,0.0015,0.00151836,41.01,BTC-25JUL25-130000-C,107433.25,buy,0.1,0.1,,,,,,,1751443458.369
2716,374053245,1751446856903,1,0.0015,0.00148201,40.4,BTC-25JUL25-130000-C,107802.22,buy,2.0,2.0,,,,,,,1751446856.903
2715,374053244,1751446856903,1,0.0015,0.00148201,40.4,BTC-25JUL25-130000-C,107802.22,buy,3.1,3.1,,,,,,,1751446856.903
2717,374056395,1751447814488,2,0.0014,0.00147049,40.15,BTC-25JUL25-130000-C,107634.77,sell,0.1,0.1,,,,,,,1751447814.488
2718,374057219,1751448414561,3,0.0014,0.00149584,40.07,BTC-25JUL25-130000-C,107700.09,sell,0.1,0.1,,,,,,,1751448414.561
2719,374058919,1751449702819,3,0.0014,0.0015151,40.07,BTC-25JUL25-130000-C,107710.91,sell,0.1,0.1,,,,,,,1751449702.819
2721,374062524,1751455511917,1,0.0016,0.00148671,40.98,BTC-25JUL25-130000-C,107785.54,buy,2.0,2.0,,,,,,,1751455511.917
2720,374062523,1751455511917,0,0.0016,0.00148671,40.98,BTC-25JUL25-130000-C,107785.54,buy,0.1,0.1,,,,,,,1751455511.917
2722,374062525,1751455511917,1,0.0016,0.00148671,40.98,BTC-25JUL25-130000-C,107785.54,buy,0.1,0.1,,,,,,,1751455511.917
2724,374077922,1751464840633,1,0.0016,0.00156486,40.95,BTC-25JUL25-130000-C,107885.64,buy,0.1,0.1,,,,,,,1751464840.633
2723,374077921,1751464840633,1,0.0016,0.00156486,40.95,BTC-25JUL25-130000-C,107885.64,buy,0.9,0.9,,,,,,,1751464840.633
2727,374078026,1751464897717,1,0.0017,0.00155037,41.51,BTC-25JUL25-130000-C,107833.43,buy,25.0,25.0,,,,,,,1751464897.717
2726,374078025,1751464897717,1,0.0017,0.00155037,41.51,BTC-25JUL25-130000-C,107833.43,buy,1.4,1.4,,,,,,,1751464897.717
2725,374078024,1751464897717,0,0.0017,0.00155037,41.51,BTC-25JUL25-130000-C,107833.43,buy,1.4,1.4,,,,,,,1751464897.717
2728,374078027,1751464897717,1,0.0017,0.00155037,41.51,BTC-25JUL25-130000-C,107833.43,buy,1.2,1.2,,,,,,,1751464897.717
2729,374078297,1751465002367,2,0.0015,0.00155146,40.56,BTC-25JUL25-130000-C,107837.62,buy,0.3,0.3,,,,,,,1751465002.367
2730,374080678,1751465791607,0,0.0017,0.00155337,41.51,BTC-25JUL25-130000-C,107811.28,buy,2.0,2.0,,,,,,,1751465791.607
2731,374092770,1751469006053,1,0.0017,0.00169907,40.57,BTC-25JUL25-130000-C,108369.07,buy,0.2,0.2,,,,,,,1751469006.053
2732,374095716,1751469597070,0,0.002,0.00186826,41.53,BTC-25JUL25-130000-C,108527.53,buy,12.0,12.0,,,,,,,1751469597.07
2733,374095717,1751469597070,1,0.002,0.00186826,41.53,BTC-25JUL25-130000-C,108527.53,buy,13.7,13.7,,,,,,,1751469597.07
2734,374114826,1751472525621,0,0.0021,0.00219581,40.59,BTC-25JUL25-130000-C,109291.13,buy,0.1,0.1,,,,,,,1751472525.621
2735,374114942,1751472526615,1,0.0021,0.00220524,40.5,BTC-25JUL25-130000-C,109325.1,buy,0.1,0.1,,,,,,,1751472526.615
2736,374115562,1751472540456,0,0.0022,0.00226713,40.55,BTC-25JUL25-130000-C,109507.43,buy,0.1,0.1,,,,,,,1751472540.456
2737,374115563,1751472540457,1,0.0022,0.00226713,40.55,BTC-25JUL25-130000-C,109507.43,buy,1.8,1.8,,,,,,,1751472540.457
2738,374115595,1751472540467,1,0.0022,0.00226713,40.55,BTC-25JUL25-130000-C,109507.43,buy,0.1,0.1,,,,,,,1751472540.467
2739,374121399,1751472861343,0,0.0025,0.00237452,41.83,BTC-25JUL25-130000-C,109403.34,buy,0.8,0.8,,,,,,,1751472861.343
2740,374121400,1751472861382,1,0.0025,0.00237452,41.83,BTC-25JUL25-130000-C,109403.34,buy,0.2,0.2,,,,,,,1751472861.382
2741,374121480,1751472869468,1,0.0025,0.00238159,41.82,BTC-25JUL25-130000-C,109418.69,buy,0.2,0.2,,,,,,,1751472869.468
2742,374121544,1751472874498,1,0.0025,0.0024002,41.77,BTC-25JUL25-130000-C,109432.51,buy,0.5,0.5,,,,,,,1751472874.498
2743,374121598,1751472874650,1,0.0025,0.0024002,41.77,BTC-25JUL25-130000-C,109432.51,buy,0.3,0.3,,,,,,,1751472874.65
2744,374142216,1751476243273,1,0.0025,0.00260838,41.83,BTC-25JUL25-130000-C,109438.95,sell,2.2,2.2,,,,,,,1751476243.273
2745,374142217,1751476243276,1,0.0025,0.00260838,41.83,BTC-25JUL25-130000-C,109438.95,buy,2.8,2.8,,,,,,,1751476243.276
2746,374142570,1751476367853,1,0.0025,0.00259986,41.82,BTC-25JUL25-130000-C,109448.98,buy,0.2,0.2,,,,,,,1751476367.853
2749,374143147,1751476754734,1,0.0025,0.00266618,41.62,BTC-25JUL25-130000-C,109568.7,sell,1.5,1.5,,,,,,,1751476754.734
2748,374143146,1751476754734,1,0.0025,0.00266618,41.62,BTC-25JUL25-130000-C,109568.7,sell,1.5,1.5,,,,,,,1751476754.734
2750,374143148,1751476754734,1,0.0025,0.00266618,41.62,BTC-25JUL25-130000-C,109568.7,sell,1.0,1.0,,,,,,,1751476754.734
2751,374143149,1751476754734,1,0.0025,0.00266618,41.62,BTC-25JUL25-130000-C,109568.7,sell,15.0,15.0,,,,,,,1751476754.734
2747,374143145,1751476754734,1,0.0025,0.00266618,41.62,BTC-25JUL25-130000-C,109568.7,sell,12.0,12.0,,,,,,,1751476754.734
2752,374143150,1751476754734,1,0.0025,0.00266618,41.62,BTC-25JUL25-130000-C,109568.7,sell,5.8,5.8,,,,,,,1751476754.734
2753,374143151,1751476754738,1,0.0025,0.00266618,41.62,BTC-25JUL25-130000-C,109568.7,buy,10.0,10.0,,,,,,,1751476754.738
2754,374143152,1751476754746,1,0.0025,0.00266618,41.62,BTC-25JUL25-130000-C,109568.7,buy,5.0,5.0,,,,,,,1751476754.746
2755,374143153,1751476754757,1,0.0025,0.00266618,41.62,BTC-25JUL25-130000-C,109568.7,buy,15.0,15.0,,,,,,,1751476754.757
2756,374143154,1751476754776,1,0.0025,0.00266618,41.62,BTC-25JUL25-130000-C,109568.7,buy,0.1,0.1,,,,,,,1751476754.776
2757,374143161,1751476755070,1,0.0025,0.00266618,41.62,BTC-25JUL25-130000-C,109568.7,buy,0.4,0.4,,,,,,,1751476755.07
2758,374143163,1751476755159,1,0.0025,0.00266618,41.62,BTC-25JUL25-130000-C,109568.7,buy,0.6,0.6,,,,,,,1751476755.159
2759,374143337,1751476865332,1,0.0025,0.00264431,41.5,BTC-25JUL25-130000-C,109631.56,buy,25.0,25.0,,,,,,,1751476865.332
2760,374143339,1751476871515,1,0.0025,0.00265289,41.47,BTC-25JUL25-130000-C,109642.5,buy,1.8,1.8,,,,,,,1751476871.515
2761,374143340,1751476873487,1,0.0025,0.00265267,41.48,BTC-25JUL25-130000-C,109640.64,buy,5.3,5.3,,,,,,,1751476873.487
2762,374152543,1751480323338,2,0.0022,0.00244755,41.17,BTC-25JUL25-130000-C,109261.24,sell,0.1,0.1,,,,,,,1751480323.338
2763,374153127,1751480863051,3,0.0022,0.00242405,40.96,BTC-25JUL25-130000-C,109383.48,sell,0.1,0.1,,,,,,,1751480863.051
2764,374157357,1751483854487,2,0.0021,0.00231065,40.42,BTC-25JUL25-130000-C,109491.41,sell,0.1,0.1,,,,,,,1751483854.487
2765,374157817,1751484454505,0,0.0022,0.00235603,40.62,BTC-25JUL25-130000-C,109602.02,sell,0.1,0.1,,,,,,,1751484454.505
2766,374162463,1751487196024,0,0.0024,0.00245181,41.41,BTC-25JUL25-130000-C,109558.89,buy,0.2,0.2,,,,,,,1751487196.024
2767,374168382,1751491043584,1,0.0024,0.00257015,41.83,BTC-25JUL25-130000-C,109329.04,sell,0.1,0.1,,,,,,,1751491043.584
2768,374169113,1751491643008,2,0.0023,0.00246882,41.54,BTC-25JUL25-130000-C,109327.82,sell,0.1,0.1,,,,,,,1751491643.008
2769,374172258,1751494637661,2,0.0022,0.00241663,41.23,BTC-25JUL25-130000-C,109292.96,sell,0.1,0.1,,,,,,,1751494637.661
2770,374172527,1751495237158,0,0.0023,0.00245446,41.51,BTC-25JUL25-130000-C,109331.06,sell,0.1,0.1,,,,,,,1751495237.158
2771,374175336,1751497937908,2,0.0022,0.00234393,41.56,BTC-25JUL25-130000-C,109154.04,buy,0.2,0.2,,,,,,,1751497937.908
2772,374178253,1751500862853,2,0.002,0.002144,41.21,BTC-25JUL25-130000-C,108941.65,sell,0.5,0.5,,,,,,,1751500862.853
2773,374178612,1751501552354,2,0.0019,0.00210177,40.76,BTC-25JUL25-130000-C,108977.01,sell,0.1,0.1,,,,,,,1751501552.354
2774,374178807,1751501911768,3,0.0019,0.00208779,40.75,BTC-25JUL25-130000-C,108976.29,sell,0.1,0.1,,,,,,,1751501911.768
2775,374179535,1751502451214,3,0.0019,0.00202775,41.05,BTC-25JUL25-130000-C,108816.78,sell,0.1,0.1,,,,,,,1751502451.214
2776,374181459,1751504874412,0,0.002,0.00204299,41.23,BTC-25JUL25-130000-C,108930.4,buy,0.2,0.2,,,,,,,1751504874.412
2777,374181903,1751505414436,1,0.002,0.00205329,41.14,BTC-25JUL25-130000-C,108987.85,buy,0.1,0.1,,,,,,,1751505414.436
2778,374184084,1751508133716,0,0.0021,0.00201134,41.67,BTC-25JUL25-130000-C,108886.4,buy,0.3,0.3,,,,,,,1751508133.716
2779,374192923,1751512395590,2,0.002,0.00203141,41.71,BTC-25JUL25-130000-C,108713.28,buy,0.3,0.3,,,,,,,1751512395.59
2780,374196908,1751515929944,3,0.002,0.00210022,41.54,BTC-25JUL25-130000-C,108815.5,sell,0.1,0.1,,,,,,,1751515929.944
2781,374197009,1751516230215,3,0.002,0.00210994,41.46,BTC-25JUL25-130000-C,108864.62,sell,0.1,0.1,,,,,,,1751516230.215
2782,374197399,1751516830271,3,0.002,0.00214127,41.17,BTC-25JUL25-130000-C,109017.99,sell,0.1,0.1,,,,,,,1751516830.271
2783,374199538,1751519565194,0,0.0021,0.0022925,41.45,BTC-25JUL25-130000-C,109129.01,sell,0.1,0.1,,,,,,,1751519565.194
2784,374200300,1751519865470,1,0.0021,0.00233257,41.26,BTC-25JUL25-130000-C,109235.91,sell,0.1,0.1,,,,,,,1751519865.47
2785,374200438,1751520129416,0,0.0022,0.00228541,41.79,BTC-25JUL25-130000-C,109152.15,buy,0.1,0.1,,,,,,,1751520129.416
2786,374202991,1751522771171,0,0.0023,0.00233258,41.8,BTC-25JUL25-130000-C,109344.73,buy,0.2,0.2,,,,,,,1751522771.171
2787,374207752,1751525521805,0,0.0025,0.00242763,42.05,BTC-25JUL25-130000-C,109571.89,buy,24.8,24.8,,,,,,,1751525521.805
2788,374209468,1751526597658,1,0.0025,0.00244321,42.54,BTC-25JUL25-130000-C,109354.83,buy,0.2,0.2,,,,,,,1751526597.658
2789,374215302,1751530662447,1,0.0025,0.00258719,42.26,BTC-25JUL25-130000-C,109506.61,sell,0.1,0.1,,,,,,,1751530662.447
2790,374217348,1751531262454,1,0.0025,0.00256363,42.19,BTC-25JUL25-130000-C,109554.65,sell,0.1,0.1,,,,,,,1751531262.454
2791,374218895,1751531950060,1,0.0025,0.00254261,42.2,BTC-25JUL25-130000-C,109554.61,sell,0.1,0.1,,,,,,,1751531950.06
2793,374228296,1751534857382,1,0.0026,0.00262921,41.74,BTC-25JUL25-130000-C,109994.26,buy,0.2,0.2,,,,,,,1751534857.382
2792,374228295,1751534857382,0,0.0026,0.00262921,41.74,BTC-25JUL25-130000-C,109994.26,buy,5.0,5.0,,,,,,,1751534857.382
2794,374228514,1751534888795,0,0.0027,0.00263914,42.06,BTC-25JUL25-130000-C,110002.86,buy,0.1,0.1,,,,,,,1751534888.795
2795,374228562,1751534895899,0,0.0028,0.00264921,42.39,BTC-25JUL25-130000-C,110001.97,buy,0.1,0.1,,,,,,,1751534895.899
2797,374232002,1751535691255,1,0.003,0.00279221,43.0,BTC-25JUL25-130000-C,110024.85,buy,3.8,3.8,,,,,,,1751535691.255
2796,374232001,1751535691255,0,0.003,0.00279221,43.0,BTC-25JUL25-130000-C,110024.85,buy,0.2,0.2,,,,,,,1751535691.255
2798,374233983,1751535862824,1,0.003,0.00290034,42.61,BTC-25JUL25-130000-C,110224.09,buy,0.2,0.2,,,,,,,1751535862.824
2799,374267969,1751546210540,2,0.0028,0.00269971,43.7,BTC-25JUL25-130000-C,109325.55,sell,1.0,1.0,,,,,,,1751546210.54
2800,374269455,1751546349029,2,0.0025,0.00258888,43.07,BTC-25JUL25-130000-C,109113.56,sell,0.9,0.9,,,,,,,1751546349.029
2801,374269456,1751546349036,3,0.0025,0.00258888,43.07,BTC-25JUL25-130000-C,109113.56,buy,0.1,0.1,,,,,,,1751546349.036
2802,374272969,1751547309002,2,0.0024,0.00250774,42.88,BTC-25JUL25-130000-C,109060.96,buy,0.1,0.1,,,,,,,1751547309.002
2803,374273074,1751547357283,3,0.0024,0.00254048,42.75,BTC-25JUL25-130000-C,109125.97,buy,0.1,0.1,,,,,,,1751547357.283
2804,374273641,1751547644129,0,0.0027,0.00255044,43.72,BTC-25JUL25-130000-C,109187.06,sell,0.1,0.1,,,,,,,1751547644.129
2805,374275323,1751548602407,2,0.0022,0.00251734,41.53,BTC-25JUL25-130000-C,109416.16,sell,0.1,0.1,,,,,,,1751548602.407
2806,374275351,1751548634706,0,0.0024,0.00250644,42.27,BTC-25JUL25-130000-C,109404.35,buy,0.1,0.1,,,,,,,1751548634.706
2807,374284016,1751550604808,0,0.003,0.00290337,42.48,BTC-25JUL25-130000-C,110372.58,buy,15.0,15.0,,,,,,,1751550604.808
2808,374285564,1751550701232,1,0.003,0.00284415,42.62,BTC-25JUL25-130000-C,110294.66,buy,15.0,15.0,,,,,,,1751550701.232
2809,374293736,1751552102811,2,0.0029,0.00278293,42.84,BTC-25JUL25-130000-C,110019.59,sell,5.0,5.0,,,,,,,1751552102.811
2810,374295009,1751552197119,0,0.003,0.00281255,43.11,BTC-25JUL25-130000-C,110059.1,buy,0.4,0.4,,,,,,,1751552197.119
2811,374296757,1751552902904,1,0.003,0.0027945,43.1,BTC-25JUL25-130000-C,110050.6,buy,0.3,0.3,,,,,,,1751552902.904
2812,374303440,1751555851361,2,0.0024,0.00256387,42.13,BTC-25JUL25-130000-C,109522.68,sell,0.1,0.1,,,,,,,1751555851.361
2813,374304547,1751556451295,3,0.0024,0.00258447,41.97,BTC-25JUL25-130000-C,109624.36,sell,0.1,0.1,,,,,,,1751556451.295
2814,374305868,1751556902667,3,0.0024,0.00246578,42.6,BTC-25JUL25-130000-C,109285.87,sell,1.7,1.7,,,,,,,1751556902.667
2815,374309302,1751559143975,2,0.002,0.00221193,41.04,BTC-25JUL25-130000-C,109322.98,sell,0.1,0.1,,,,,,,1751559143.975
2816,374309715,1751559503704,3,0.002,0.00212455,41.3,BTC-25JUL25-130000-C,109189.93,sell,0.1,0.1,,,,,,,1751559503.704
2817,374310640,1751560043743,3,0.002,0.00216131,41.15,BTC-25JUL25-130000-C,109248.22,sell,0.1,0.1,,,,,,,1751560043.743
2818,374314476,1751562713107,3,0.002,0.00214171,40.73,BTC-25JUL25-130000-C,109486.87,sell,0.1,0.1,,,,,,,1751562713.107
2819,374314963,1751563012441,3,0.002,0.002222,40.38,BTC-25JUL25-130000-C,109675.18,sell,0.1,0.1,,,,,,,1751563012.441
2820,374315112,1751563344674,0,0.0021,0.00212125,41.02,BTC-25JUL25-130000-C,109550.99,buy,0.1,0.1,,,,,,,1751563344.674
2821,374316242,1751565735750,0,0.0022,0.0021912,41.34,BTC-25JUL25-130000-C,109612.23,buy,0.3,0.3,,,,,,,1751565735.75
2822,374319730,1751569482167,0,0.0024,0.00244287,41.81,BTC-25JUL25-130000-C,109767.88,buy,0.2,0.2,,,,,,,1751569482.167
2823,374322985,1751572974687,1,0.0024,0.0024628,41.66,BTC-25JUL25-130000-C,109878.46,buy,0.2,0.2,,,,,,,1751572974.687
2824,374323880,1751574681856,0,0.0025,0.00241924,41.91,BTC-25JUL25-130000-C,109922.21,buy,1.0,1.0,,,,,,,1751574681.856
2825,374323881,1751574685339,1,0.0025,0.00241944,41.91,BTC-25JUL25-130000-C,109921.92,sell,0.7,0.7,,,,,,,1751574685.339
2826,374323882,1751574686391,1,0.0025,0.00241969,41.91,BTC-25JUL25-130000-C,109921.92,sell,0.3,0.3,,,,,,,1751574686.391
2827,374323883,1751574690435,1,0.0025,0.00241914,41.91,BTC-25JUL25-130000-C,109924.79,sell,1.0,1.0,,,,,,,1751574690.435
2828,374323964,1751574795450,0,0.0026,0.00241477,42.29,BTC-25JUL25-130000-C,109909.97,buy,1.0,1.0,,,,,,,1751574795.45
2829,374323965,1751574795450,1,0.0026,0.00241477,42.29,BTC-25JUL25-130000-C,109909.97,buy,3.0,3.0,,,,,,,1751574795.45
2830,374324059,1751575001505,2,0.0025,0.00242813,41.95,BTC-25JUL25-130000-C,109904.69,sell,1.7,1.7,,,,,,,1751575001.505
2831,374324225,1751575204641,3,0.0025,0.00242939,41.9,BTC-25JUL25-130000-C,109932.41,buy,2.3,2.3,,,,,,,1751575204.641
2832,374324226,1751575204647,3,0.0025,0.00242939,41.9,BTC-25JUL25-130000-C,109932.41,sell,4.6,4.6,,,,,,,1751575204.647
2833,374324228,1751575209347,3,0.0025,0.00243319,41.9,BTC-25JUL25-130000-C,109931.82,sell,0.1,0.1,,,,,,,1751575209.347
2834,374324230,1751575216424,0,0.0026,0.00243271,42.25,BTC-25JUL25-130000-C,109930.93,buy,0.4,0.4,,,,,,,1751575216.424
2835,374324246,1751575270386,1,0.0026,0.00244388,42.21,BTC-25JUL25-130000-C,109949.29,buy,1.1,1.1,,,,,,,1751575270.386
2840,374324273,1751575325318,1,0.0026,0.00244275,42.22,BTC-25JUL25-130000-C,109953.48,buy,7.4,7.4,,,,,,,1751575325.318
2837,374324270,1751575325318,1,0.0026,0.00244275,42.22,BTC-25JUL25-130000-C,109953.48,buy,1.6,1.6,,,,,,,1751575325.318
2839,374324272,1751575325318,1,0.0026,0.00244275,42.22,BTC-25JUL25-130000-C,109953.48,buy,1.5,1.5,,,,,,,1751575325.318
2836,374324269,1751575325318,1,0.0026,0.00244275,42.22,BTC-25JUL25-130000-C,109953.48,buy,7.5,7.5,,,,,,,1751575325.318
2838,374324271,1751575325318,1,0.0026,0.00244275,42.22,BTC-25JUL25-130000-C,109953.48,buy,1.2,1.2,,,,,,,1751575325.318
2841,374324274,1751575325328,1,0.0026,0.00244275,42.22,BTC-25JUL25-130000-C,109953.48,sell,2.4,2.4,,,,,,,1751575325.328
2844,374324315,1751575342473,1,0.0027,0.0024454,42.56,BTC-25JUL25-130000-C,109950.91,buy,23.6,23.6,,,,,,,1751575342.473
2842,374324313,1751575342473,0,0.0027,0.0024454,42.56,BTC-25JUL25-130000-C,109950.91,buy,1.4,1.4,,,,,,,1751575342.473
