trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_trade_id,combo_id,block_rfq_id,unix_sec
7696,377253272,1753304594230,3,0.0002,0.00017606,111.65,BTC-25JUL25-100000-P,117997.28,buy,0.1,0.1,,,,,,1753304594.23
7697,377253517,1753304894268,3,0.0002,0.00017715,111.83,BTC-25JUL25-100000-P,118011.59,buy,0.1,0.1,,,,,,1753304894.268
7698,377253738,1753305194286,3,0.0002,0.00017773,111.93,BTC-25JUL25-100000-P,118004.69,buy,0.1,0.1,,,,,,1753305194.286
7699,377267148,1753315936461,3,0.0002,0.00013758,121.34,BTC-25JUL25-100000-P,118819.17,buy,0.1,0.1,,,,,,1753315936.461
7700,377267149,1753315936461,3,0.0002,0.00013758,121.34,BTC-25JUL25-100000-P,118819.17,buy,0.3,0.3,,,,,,1753315936.461
7701,377273774,1753322198409,2,0.0001,0.00013887,116.7,BTC-25JUL25-100000-P,119136.7,sell,0.2,0.2,,,,,,1753322198.409
7702,377277278,1753326888344,3,0.0001,0.00013993,118.88,BTC-25JUL25-100000-P,119060.09,sell,1.0,1.0,,,,,,1753326888.344
7704,377277785,1753327521834,3,0.0001,0.00013661,119.93,BTC-25JUL25-100000-P,119193.97,sell,3.6,3.6,,,,,,1753327521.834
7703,377277784,1753327521834,3,0.0001,0.00013661,119.93,BTC-25JUL25-100000-P,119193.97,sell,1.4,1.4,,,,,,1753327521.834
7705,377277788,1753327532027,3,0.0001,0.00013677,119.93,BTC-25JUL25-100000-P,119192.89,sell,5.0,5.0,,,,,,1753327532.027
7709,377279461,1753328420117,3,0.0001,0.00014748,119.69,BTC-25JUL25-100000-P,119035.28,sell,1.5,1.5,,,,,,1753328420.117
7708,377279460,1753328420117,3,0.0001,0.00014748,119.69,BTC-25JUL25-100000-P,119035.28,sell,1.1,1.1,,,,,,1753328420.117
7706,377279458,1753328420117,3,0.0001,0.00014748,119.69,BTC-25JUL25-100000-P,119035.28,sell,21.4,21.4,,,,,,1753328420.117
7707,377279459,1753328420117,3,0.0001,0.00014748,119.69,BTC-25JUL25-100000-P,119035.28,sell,1.0,1.0,,,,,,1753328420.117
7710,377282333,1753329827220,3,0.0001,0.0001518,117.02,BTC-25JUL25-100000-P,118367.57,sell,2.0,2.0,,,,,,1753329827.22
7711,377282334,1753329829272,3,0.0001,0.00015164,117.02,BTC-25JUL25-100000-P,118367.24,sell,2.0,2.0,,,,,,1753329829.272
7712,377282385,1753329838295,3,0.0001,0.0001512,117.26,BTC-25JUL25-100000-P,118409.45,sell,0.5,0.5,,,,,,1753329838.295
7713,377282936,1753330027432,3,0.0001,0.00014484,117.63,BTC-25JUL25-100000-P,118459.83,sell,3.0,3.0,,,,,,1753330027.432
7714,377282949,1753330039319,3,0.0001,0.00014514,117.61,BTC-25JUL25-100000-P,118454.33,sell,5.0,5.0,,,,,,1753330039.319
7715,377282956,1753330054254,3,0.0001,0.000144,117.75,BTC-25JUL25-100000-P,118475.17,sell,5.0,5.0,,,,,,1753330054.254
7716,377284609,1753331761602,3,0.0001,0.00014629,117.76,BTC-25JUL25-100000-P,118286.99,sell,11.0,11.0,,,,,,1753331761.602
7717,377284610,1753331761602,3,0.0001,0.00014629,117.76,BTC-25JUL25-100000-P,118286.99,sell,0.1,0.1,,,,,,1753331761.602
7718,377284611,1753331761602,3,0.0001,0.00014629,117.76,BTC-25JUL25-100000-P,118286.99,sell,2.0,2.0,,,,,,1753331761.602
7719,377284612,1753331761602,3,0.0001,0.00014629,117.76,BTC-25JUL25-100000-P,118286.99,sell,2.0,2.0,,,,,,1753331761.602
7720,377301163,1753338171362,3,0.0001,0.00011938,119.16,BTC-25JUL25-100000-P,117838.67,buy,0.1,0.1,,,,,,1753338171.362
7721,377301173,1753338177161,3,0.0001,0.00011903,119.24,BTC-25JUL25-100000-P,117851.24,sell,0.1,0.1,,,,,,1753338177.161
7722,377301174,1753338177186,3,0.0001,0.00011903,119.24,BTC-25JUL25-100000-P,117851.24,buy,0.2,0.2,,,,,,1753338177.186
7723,377301175,1753338179165,3,0.0001,0.00011849,119.29,BTC-25JUL25-100000-P,117860.89,buy,0.2,0.2,,,,,,1753338179.165
7724,377301176,1753338179168,3,0.0001,0.00011849,119.29,BTC-25JUL25-100000-P,117860.89,buy,0.4,0.4,,,,,,1753338179.168
7725,377301194,1753338191864,3,0.0001,0.00012013,119.37,BTC-25JUL25-100000-P,117873.36,sell,0.4,0.4,,,,,,1753338191.864
7726,377301195,1753338191864,3,0.0001,0.00012013,119.37,BTC-25JUL25-100000-P,117873.36,sell,0.6,0.6,,,,,,1753338191.864
7727,377301327,1753338306386,3,0.0001,0.00012571,119.33,BTC-25JUL25-100000-P,117855.97,sell,1.0,1.0,,,,,,1753338306.386
7728,377340325,1753354563925,3,0.0001,3.803e-05,135.1,BTC-25JUL25-100000-P,118408.42,buy,0.7,0.7,,,,,,1753354563.925
7729,377340472,1753354638065,3,0.0001,3.697e-05,135.49,BTC-25JUL25-100000-P,118463.1,buy,0.3,0.3,,,,,,1753354638.065
7730,377385899,1753371441883,3,0.0001,7.3e-06,155.25,BTC-25JUL25-100000-P,118679.81,buy,0.1,0.1,,,,,,1753371441.883
7731,377386306,1753371520176,3,0.0001,6.83e-06,156.01,BTC-25JUL25-100000-P,118781.32,buy,0.2,0.2,,,,,,1753371520.176
7732,377386449,1753371547576,3,0.0001,6.92e-06,155.83,BTC-25JUL25-100000-P,118752.19,buy,0.2,0.2,,,,,,1753371547.576
7733,377386475,1753371565789,3,0.0001,6.99e-06,155.75,BTC-25JUL25-100000-P,118738.8,buy,0.2,0.2,,,,,,1753371565.789
7734,377386517,1753371580645,3,0.0001,6.95e-06,155.88,BTC-25JUL25-100000-P,118747.9,buy,0.2,0.2,,,,,,1753371580.645
7736,377386811,1753371642972,3,0.0001,6.52e-06,156.69,BTC-25JUL25-100000-P,118872.01,buy,0.1,0.1,,,,,,1753371642.972
7735,377386810,1753371642972,3,0.0001,6.52e-06,156.69,BTC-25JUL25-100000-P,118872.01,buy,0.1,0.1,,,,,,1753371642.972
7737,377394305,1753374513174,3,0.0001,1.258e-05,160.33,BTC-25JUL25-100000-P,118821.15,buy,0.1,0.1,,,,,,1753374513.174
