trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,block_rfq_id,combo_id,combo_trade_id,liquidation,unix_sec
5075,373893833,1751327942159,3,0.0265,0.02633492,35.87,BTC-25JUL25-110000-C,107158.96,buy,1.0,1.0,,,,,,,1751327942.159
5077,373897970,1751334013483,1,0.0271,0.02726135,35.48,BTC-25JUL25-110000-C,107426.61,sell,67.0,67.0,4.0,BLOCK-207957,7465.0,,,,1751334013.483
5076,373897969,1751334013483,0,0.0271,0.02726135,35.48,BTC-25JUL25-110000-C,107426.61,sell,33.0,33.0,4.0,BLOCK-207956,7465.0,,,,1751334013.483
5078,373899047,1751337029700,2,0.027,0.02685536,35.6,BTC-25JUL25-110000-C,107374.28,buy,1.0,1.0,,,,,,,1751337029.7
5079,373899139,1751337177146,3,0.027,0.02691875,35.54,BTC-25JUL25-110000-C,107408.38,buy,0.3,0.3,,,,,,,1751337177.146
5080,373899183,1751337302779,3,0.027,0.02689264,35.51,BTC-25JUL25-110000-C,107406.48,buy,1.0,1.0,,,,,,,1751337302.779
5081,373899188,1751337320902,3,0.027,0.02693314,35.52,BTC-25JUL25-110000-C,107400.0,sell,1.0,1.0,,,,,,,1751337320.902
5082,373899222,1751337338046,3,0.027,0.0268336,35.67,BTC-25JUL25-110000-C,107360.72,sell,0.7,0.7,,,,,,,1751337338.046
5083,373899259,1751337356844,3,0.027,0.02685071,35.8,BTC-25JUL25-110000-C,107332.55,sell,2.0,2.0,,,,,,,1751337356.844
5084,373899260,1751337356847,3,0.027,0.02685071,35.8,BTC-25JUL25-110000-C,107332.55,sell,1.0,1.0,,,,,,,1751337356.847
5085,373899285,1751337375560,3,0.027,0.02686258,35.92,BTC-25JUL25-110000-C,107301.66,sell,2.0,2.0,,,,,,,1751337375.56
5086,373899286,1751337375579,3,0.027,0.02686258,35.92,BTC-25JUL25-110000-C,107301.66,sell,1.0,1.0,,,,,,,1751337375.579
5087,373899376,1751337579567,3,0.027,0.0270727,35.8,BTC-25JUL25-110000-C,107342.63,sell,1.0,1.0,,,,,,,1751337579.567
5088,373899380,1751337598669,3,0.027,0.02704355,35.84,BTC-25JUL25-110000-C,107335.56,sell,1.0,1.0,,,,,,,1751337598.669
5090,373899649,1751338205014,3,0.027,0.02688584,36.3,BTC-25JUL25-110000-C,107191.13,sell,0.3,0.3,,,,,,,1751338205.014
5089,373899648,1751338205014,3,0.027,0.02688584,36.3,BTC-25JUL25-110000-C,107191.13,sell,0.5,0.5,,,,,,,1751338205.014
5091,373899655,1751338205078,3,0.027,0.02688584,36.3,BTC-25JUL25-110000-C,107191.13,sell,3.1,3.1,,,,,,,1751338205.078
5092,373899656,1751338205086,3,0.027,0.02688584,36.3,BTC-25JUL25-110000-C,107191.13,sell,0.1,0.1,,,,,,,1751338205.086
5093,373899657,1751338205094,3,0.027,0.02688584,36.3,BTC-25JUL25-110000-C,107191.13,sell,0.1,0.1,,,,,,,1751338205.094
5094,373899661,1751338205174,3,0.027,0.02688584,36.3,BTC-25JUL25-110000-C,107191.13,sell,0.1,0.1,,,,,,,1751338205.174
5095,373899664,1751338205208,3,0.027,0.02688584,36.3,BTC-25JUL25-110000-C,107191.13,sell,1.0,1.0,,,,,,,1751338205.208
5096,373899665,1751338205219,3,0.027,0.02688584,36.3,BTC-25JUL25-110000-C,107191.13,sell,0.1,0.1,,,,,,,1751338205.219
5097,373899669,1751338205271,3,0.027,0.02688584,36.3,BTC-25JUL25-110000-C,107191.13,sell,0.1,0.1,,,,,,,1751338205.271
5098,373899670,1751338205382,3,0.027,0.02688584,36.3,BTC-25JUL25-110000-C,107191.13,sell,3.2,3.2,,,,,,,1751338205.382
5099,373899675,1751338208013,3,0.027,0.02685948,36.34,BTC-25JUL25-110000-C,107176.18,sell,0.1,0.1,,,,,,,1751338208.013
5100,373899676,1751338208013,3,0.027,0.02685948,36.34,BTC-25JUL25-110000-C,107176.18,sell,0.1,0.1,,,,,,,1751338208.013
5101,373899677,1751338208016,3,0.027,0.02685948,36.34,BTC-25JUL25-110000-C,107176.18,sell,0.3,0.3,,,,,,,1751338208.016
5103,373899679,1751338211021,3,0.027,0.02682666,36.37,BTC-25JUL25-110000-C,107174.37,sell,0.1,0.1,,,,,,,1751338211.021
5102,373899678,1751338211021,3,0.027,0.02682666,36.37,BTC-25JUL25-110000-C,107174.37,sell,0.1,0.1,,,,,,,1751338211.021
5104,373899681,1751338214048,3,0.027,0.02682094,36.37,BTC-25JUL25-110000-C,107174.14,sell,0.1,0.1,,,,,,,1751338214.048
5105,373899689,1751338217048,3,0.027,0.0268207,36.38,BTC-25JUL25-110000-C,107173.09,sell,0.1,0.1,,,,,,,1751338217.048
5106,373899693,1751338220105,3,0.027,0.0268213,36.38,BTC-25JUL25-110000-C,107173.32,sell,0.1,0.1,,,,,,,1751338220.105
5107,373899695,1751338223208,3,0.027,0.02681256,36.39,BTC-25JUL25-110000-C,107171.45,sell,0.1,0.1,,,,,,,1751338223.208
5108,373899696,1751338226209,3,0.027,0.02681229,36.39,BTC-25JUL25-110000-C,107171.22,sell,0.1,0.1,,,,,,,1751338226.209
5109,373899717,1751338245937,3,0.027,0.02683544,36.38,BTC-25JUL25-110000-C,107170.78,sell,0.1,0.1,,,,,,,1751338245.937
5110,373899720,1751338246053,3,0.027,0.0268323,36.38,BTC-25JUL25-110000-C,107168.0,sell,0.1,0.1,,,,,,,1751338246.053
5111,373899721,1751338248938,3,0.027,0.02683156,36.4,BTC-25JUL25-110000-C,107161.17,sell,0.1,0.1,,,,,,,1751338248.938
5112,373899723,1751338252326,3,0.027,0.02679825,36.42,BTC-25JUL25-110000-C,107159.84,sell,0.1,0.1,,,,,,,1751338252.326
5113,373899724,1751338255352,3,0.027,0.02679781,36.42,BTC-25JUL25-110000-C,107159.7,sell,0.1,0.1,,,,,,,1751338255.352
5114,373899725,1751338258374,3,0.027,0.02679464,36.42,BTC-25JUL25-110000-C,107159.7,sell,0.1,0.1,,,,,,,1751338258.374
5115,373899726,1751338261419,3,0.027,0.02679456,36.42,BTC-25JUL25-110000-C,107159.43,sell,0.1,0.1,,,,,,,1751338261.419
5116,373899741,1751338292231,3,0.027,0.02682743,36.4,BTC-25JUL25-110000-C,107163.9,sell,10.0,10.0,,,,,,,1751338292.231
5117,373899766,1751338328953,3,0.027,0.02684977,36.4,BTC-25JUL25-110000-C,107155.31,sell,10.0,10.0,,,,,,,1751338328.953
5118,373899768,1751338328979,3,0.027,0.02684977,36.4,BTC-25JUL25-110000-C,107155.31,sell,1.0,1.0,,,,,,,1751338328.979
5119,373899770,1751338329058,3,0.027,0.02685248,36.41,BTC-25JUL25-110000-C,107153.48,sell,0.1,0.1,,,,,,,1751338329.058
5120,373899773,1751338329200,3,0.027,0.02685248,36.41,BTC-25JUL25-110000-C,107153.48,sell,0.1,0.1,,,,,,,1751338329.2
5121,373899776,1751338329741,3,0.027,0.02685248,36.41,BTC-25JUL25-110000-C,107153.48,sell,0.3,0.3,,,,,,,1751338329.741
5122,373899781,1751338335002,3,0.027,0.02679147,36.48,BTC-25JUL25-110000-C,107135.05,sell,0.1,0.1,,,,,,,1751338335.002
5123,373899785,1751338337066,3,0.027,0.02677754,36.48,BTC-25JUL25-110000-C,107134.77,sell,0.1,0.1,,,,,,,1751338337.066
5124,373899786,1751338337442,3,0.027,0.02677754,36.48,BTC-25JUL25-110000-C,107134.77,sell,5.3,5.3,,,,,,,1751338337.442
5125,373899798,1751338339126,3,0.027,0.02677732,36.48,BTC-25JUL25-110000-C,107134.77,sell,0.3,0.3,,,,,,,1751338339.126
5126,373899800,1751338341173,3,0.027,0.02677875,36.49,BTC-25JUL25-110000-C,107134.66,sell,0.1,0.1,,,,,,,1751338341.173
5127,373899804,1751338343216,3,0.027,0.02677771,36.49,BTC-25JUL25-110000-C,107135.92,sell,0.1,0.1,,,,,,,1751338343.216
5128,373899974,1751338464538,3,0.027,0.02695628,36.36,BTC-25JUL25-110000-C,107141.74,sell,4.1,4.1,,,,,,,1751338464.538
5129,373900043,1751338657056,3,0.027,0.02706922,36.31,BTC-25JUL25-110000-C,107148.1,sell,3.2,3.2,,,,,,,1751338657.056
5130,373900072,1751338676153,3,0.027,0.02705046,36.33,BTC-25JUL25-110000-C,107138.95,sell,5.0,5.0,,,,,,,1751338676.153
5131,373900191,1751338774856,3,0.027,0.0270787,36.33,BTC-25JUL25-110000-C,107133.39,sell,6.3,6.3,,,,,,,1751338774.856
5132,373900205,1751338788539,3,0.027,0.0270651,36.35,BTC-25JUL25-110000-C,107131.48,sell,12.8,12.8,,,,,,,1751338788.539
5133,373900206,1751338788766,3,0.027,0.0270651,36.35,BTC-25JUL25-110000-C,107131.48,sell,19.9,19.9,,,,,,,1751338788.766
5134,373901316,1751339901891,2,0.0265,0.02665188,35.7,BTC-25JUL25-110000-C,107152.9,sell,0.3,0.3,,,,,,,1751339901.891
5135,373901317,1751339901896,3,0.0265,0.02665188,35.7,BTC-25JUL25-110000-C,107152.9,buy,1.0,1.0,,,,,,,1751339901.896
5136,373901318,1751339901898,3,0.0265,0.02665188,35.7,BTC-25JUL25-110000-C,107152.9,buy,0.7,0.7,,,,,,,1751339901.898
5137,373901586,1751340157960,3,0.0265,0.02662624,35.67,BTC-25JUL25-110000-C,107164.67,sell,0.8,0.8,,,,,,,1751340157.96
5138,373901587,1751340157966,3,0.0265,0.02662624,35.67,BTC-25JUL25-110000-C,107164.67,buy,1.0,1.0,,,,,,,1751340157.966
5139,373901588,1751340157969,3,0.0265,0.02662624,35.67,BTC-25JUL25-110000-C,107164.67,buy,0.2,0.2,,,,,,,1751340157.969
5140,373901985,1751340692521,3,0.0265,0.02670838,35.49,BTC-25JUL25-110000-C,107225.74,sell,0.3,0.3,,,,,,,1751340692.521
5141,373902088,1751340721992,3,0.0265,0.02666387,35.51,BTC-25JUL25-110000-C,107223.68,buy,3.2,3.2,,,,,,,1751340721.992
5142,373903876,1751344466381,2,0.026,0.025922,35.45,BTC-25JUL25-110000-C,107113.9,sell,0.1,0.1,,,,,,,1751344466.381
5143,373906750,1751348840844,2,0.025,0.02487298,35.47,BTC-25JUL25-110000-C,106834.86,buy,0.3,0.3,,,,,,,1751348840.844
5144,373906766,1751348843960,3,0.025,0.02487243,35.47,BTC-25JUL25-110000-C,106834.27,buy,1.3,1.3,,,,,,,1751348843.96
5145,373908759,1751351278646,2,0.0245,0.02470231,34.95,BTC-25JUL25-110000-C,106847.05,sell,0.5,0.5,,,,,,,1751351278.646
5146,373908760,1751351279619,3,0.0245,0.02470077,34.96,BTC-25JUL25-110000-C,106846.64,sell,0.5,0.5,,,,,,,1751351279.619
5147,373909163,1751352391770,0,0.025,0.02496921,35.22,BTC-25JUL25-110000-C,106908.73,buy,0.6,0.6,,,,,,,1751352391.77
5148,373915060,1751355555099,1,0.025,0.02506989,35.03,BTC-25JUL25-110000-C,107029.29,buy,1.3,1.3,,,,,,,1751355555.099
5149,373923850,1751358828079,2,0.0245,0.02451682,34.99,BTC-25JUL25-110000-C,106925.97,buy,0.1,0.1,,,,,,,1751358828.079
5150,373924383,1751359103022,3,0.0245,0.02440976,35.12,BTC-25JUL25-110000-C,106893.93,sell,0.1,0.1,,,,,,,1751359103.022
5151,373925814,1751359727661,2,0.024,0.02399331,35.08,BTC-25JUL25-110000-C,106775.28,sell,0.1,0.1,,,,,,,1751359727.661
5152,373928529,1751361950590,2,0.0236,0.02370002,34.83,BTC-25JUL25-110000-C,106726.51,sell,125.0,125.0,2.0,BLOCK-207988,7503.0,,,,1751361950.59
5153,373928777,1751362144194,2,0.0233,0.02365926,34.58,BTC-25JUL25-110000-C,106715.65,sell,62.5,62.5,2.0,BLOCK-207989,7504.0,,,,1751362144.194
5154,373929653,1751362748138,0,0.0235,0.02323551,35.17,BTC-25JUL25-110000-C,106604.19,buy,1.0,1.0,,,,,,,1751362748.138
5155,373929790,1751362766441,1,0.0235,0.02321449,35.2,BTC-25JUL25-110000-C,106595.1,buy,0.1,0.1,,,,,,,1751362766.441
5156,373929791,1751362766451,1,0.0235,0.02321449,35.2,BTC-25JUL25-110000-C,106595.1,buy,0.9,0.9,,,,,,,1751362766.451
5157,373929853,1751362783046,1,0.0235,0.02320081,35.26,BTC-25JUL25-110000-C,106578.8,buy,1.0,1.0,,,,,,,1751362783.046
5158,373929985,1751362805276,1,0.0235,0.02315299,35.29,BTC-25JUL25-110000-C,106572.78,buy,0.9,0.9,,,,,,,1751362805.276
5159,373930006,1751362814303,1,0.0235,0.0231519,35.3,BTC-25JUL25-110000-C,106573.19,buy,5.0,5.0,,,,,,,1751362814.303
5160,373930247,1751362879998,1,0.0235,0.02314095,35.35,BTC-25JUL25-110000-C,106547.64,buy,5.0,5.0,,,,,,,1751362879.998
5161,373930248,1751362879998,1,0.0235,0.02314095,35.35,BTC-25JUL25-110000-C,106547.64,buy,1.0,1.0,,,,,,,1751362879.998
5162,373930820,1751362998410,2,0.023,0.02313018,34.92,BTC-25JUL25-110000-C,106534.81,sell,0.1,0.1,,,,,,,1751362998.41
5163,373930821,1751362998410,3,0.023,0.02313018,34.92,BTC-25JUL25-110000-C,106534.81,sell,1.2,1.2,,,,,,,1751362998.41
5164,373930822,1751362998410,3,0.023,0.02313018,34.92,BTC-25JUL25-110000-C,106534.81,sell,1.1,1.1,,,,,,,1751362998.41
5166,373930824,1751362998413,3,0.023,0.02313018,34.92,BTC-25JUL25-110000-C,106534.81,buy,0.8,0.8,,,,,,,1751362998.413
5165,373930823,1751362998413,3,0.023,0.02313018,34.92,BTC-25JUL25-110000-C,106534.81,buy,1.8,1.8,,,,,,,1751362998.413
5167,373931593,1751363430160,3,0.023,0.02311941,34.8,BTC-25JUL25-110000-C,106564.46,buy,0.1,0.1,,,,,,,1751363430.16
5168,373931611,1751363456054,3,0.023,0.02312489,34.81,BTC-25JUL25-110000-C,106559.68,buy,0.1,0.1,,,,,,,1751363456.054
5171,373931625,1751363464935,1,0.0235,0.02312653,35.33,BTC-25JUL25-110000-C,106557.09,buy,5.0,5.0,,,,,,,1751363464.935
5175,373931629,1751363464935,1,0.0235,0.02312653,35.33,BTC-25JUL25-110000-C,106557.09,buy,0.5,0.5,,,,,,,1751363464.935
5173,373931627,1751363464935,1,0.0235,0.02312653,35.33,BTC-25JUL25-110000-C,106557.09,buy,5.2,5.2,,,,,,,1751363464.935
5177,373931631,1751363464935,1,0.0235,0.02312653,35.33,BTC-25JUL25-110000-C,106557.09,buy,24.6,24.6,,,,,,,1751363464.935
5170,373931624,1751363464935,1,0.0235,0.02312653,35.33,BTC-25JUL25-110000-C,106557.09,buy,0.9,0.9,,,,,,,1751363464.935
5176,373931630,1751363464935,1,0.0235,0.02312653,35.33,BTC-25JUL25-110000-C,106557.09,buy,0.1,0.1,,,,,,,1751363464.935
5169,373931623,1751363464935,0,0.0235,0.02312653,35.33,BTC-25JUL25-110000-C,106557.09,buy,0.7,0.7,,,,,,,1751363464.935
5172,373931626,1751363464935,1,0.0235,0.02312653,35.33,BTC-25JUL25-110000-C,106557.09,buy,6.0,6.0,,,,,,,1751363464.935
5174,373931628,1751363464935,1,0.0235,0.02312653,35.33,BTC-25JUL25-110000-C,106557.09,buy,10.0,10.0,,,,,,,1751363464.935
5178,373931632,1751363464941,1,0.0235,0.02312653,35.33,BTC-25JUL25-110000-C,106557.09,sell,17.5,17.5,,,,,,,1751363464.941
5179,373931633,1751363464953,1,0.0235,0.02312653,35.33,BTC-25JUL25-110000-C,106557.09,sell,29.5,29.5,,,,,,,1751363464.953
5180,373931660,1751363474280,1,0.0235,0.02310222,35.34,BTC-25JUL25-110000-C,106550.53,buy,2.3,2.3,,,,,,,1751363474.28
5181,373931661,1751363474286,1,0.0235,0.02310222,35.34,BTC-25JUL25-110000-C,106550.53,sell,1.6,1.6,,,,,,,1751363474.286
5182,373931936,1751363629207,1,0.0235,0.02340596,35.29,BTC-25JUL25-110000-C,106560.32,sell,0.1,0.1,,,,,,,1751363629.207
5183,373932948,1751364020214,1,0.0235,0.02345335,35.45,BTC-25JUL25-110000-C,106541.89,sell,33.0,33.0,,,,,,,1751364020.214
5184,373933182,1751364069440,1,0.0235,0.02357197,35.33,BTC-25JUL25-110000-C,106568.22,sell,63.0,63.0,,,,,,,1751364069.44
5185,373941188,1751367730813,1,0.0235,0.02353915,35.22,BTC-25JUL25-110000-C,106573.6,buy,0.3,0.3,,,,,,,1751367730.813
5186,373941189,1751367730829,1,0.0235,0.02353915,35.22,BTC-25JUL25-110000-C,106573.6,buy,0.2,0.2,,,,,,,1751367730.829
5187,373941190,1751367730834,1,0.0235,0.02353915,35.22,BTC-25JUL25-110000-C,106573.6,buy,0.2,0.2,,,,,,,1751367730.834
5188,373941191,1751367730841,1,0.0235,0.02353915,35.22,BTC-25JUL25-110000-C,106573.6,buy,0.2,0.2,,,,,,,1751367730.841
5189,373941192,1751367730848,1,0.0235,0.02353915,35.22,BTC-25JUL25-110000-C,106573.6,buy,0.1,0.1,,,,,,,1751367730.848
5190,373941727,1751368038697,1,0.0235,0.02353538,35.22,BTC-25JUL25-110000-C,106580.01,buy,0.1,0.1,,,,,,,1751368038.697
5191,373944542,1751369676431,1,0.0235,0.02346394,35.08,BTC-25JUL25-110000-C,106623.7,buy,0.1,0.1,,,,,,,1751369676.431
5192,373944564,1751369703193,1,0.0235,0.02348374,35.06,BTC-25JUL25-110000-C,106631.36,buy,0.1,0.1,,,,,,,1751369703.193
5193,373944605,1751369705119,1,0.0235,0.02348616,35.04,BTC-25JUL25-110000-C,106635.75,buy,0.9,0.9,,,,,,,1751369705.119
5194,373945920,1751371366855,1,0.0235,0.02338982,35.09,BTC-25JUL25-110000-C,106640.31,buy,0.1,0.1,,,,,,,1751371366.855
5195,373945930,1751371369746,1,0.0235,0.02339424,35.01,BTC-25JUL25-110000-C,106667.22,buy,0.9,0.9,,,,,,,1751371369.746
5196,373947346,1751372570257,2,0.023,0.02305602,34.94,BTC-25JUL25-110000-C,106545.51,sell,0.8,0.8,,,,,,,1751372570.257
5197,373947347,1751372570260,3,0.023,0.02305602,34.94,BTC-25JUL25-110000-C,106545.51,buy,0.2,0.2,,,,,,,1751372570.26
5198,373950888,1751375607670,3,0.023,0.0227929,35.08,BTC-25JUL25-110000-C,106513.39,buy,0.4,0.4,,,,,,,1751375607.67
5199,373950890,1751375607752,3,0.023,0.0227929,35.08,BTC-25JUL25-110000-C,106513.39,buy,0.6,0.6,,,,,,,1751375607.752
5200,373950925,1751375625464,3,0.023,0.02280753,35.1,BTC-25JUL25-110000-C,106515.6,sell,1.0,1.0,,,,,,,1751375625.464
5201,373950929,1751375626019,3,0.023,0.02281482,35.11,BTC-25JUL25-110000-C,106513.81,sell,1.0,1.0,,,,,,,1751375626.019
5202,373950949,1751375644886,3,0.023,0.02293843,35.07,BTC-25JUL25-110000-C,106520.65,sell,0.9,0.9,,,,,,,1751375644.886
5203,373950981,1751375662000,0,0.0234,0.02301887,35.43,BTC-25JUL25-110000-C,106525.27,buy,25.0,25.0,1.0,BLOCK-208013,,,,,1751375662.0
5204,373950994,1751375684171,0,0.0235,0.02312382,35.51,BTC-25JUL25-110000-C,106526.98,buy,1.0,1.0,,,,,,,1751375684.171
5205,373951005,1751375701733,1,0.0235,0.02331241,35.51,BTC-25JUL25-110000-C,106524.44,sell,1.0,1.0,,,,,,,1751375701.733
5206,373951011,1751375719473,1,0.0235,0.0234029,35.5,BTC-25JUL25-110000-C,106523.68,sell,0.9,0.9,,,,,,,1751375719.473
5207,373952467,1751376457142,0,0.024,0.02390794,35.66,BTC-25JUL25-110000-C,106602.19,buy,0.4,0.4,,,,,,,1751376457.142
5208,373952477,1751376457190,1,0.024,0.02390794,35.66,BTC-25JUL25-110000-C,106602.19,buy,0.4,0.4,,,,,,,1751376457.19
5209,373952521,1751376459161,1,0.024,0.02403686,35.52,BTC-25JUL25-110000-C,106652.64,buy,0.3,0.3,,,,,,,1751376459.161
5210,373952621,1751376481319,1,0.024,0.02406017,35.48,BTC-25JUL25-110000-C,106650.08,buy,0.3,0.3,,,,,,,1751376481.319
5211,373952623,1751376481561,1,0.024,0.02405828,35.48,BTC-25JUL25-110000-C,106651.38,buy,0.5,0.5,,,,,,,1751376481.561
5212,373952625,1751376484085,1,0.024,0.02406112,35.42,BTC-25JUL25-110000-C,106667.37,buy,0.1,0.1,,,,,,,1751376484.085
5213,373953002,1751376624341,1,0.024,0.02414259,35.32,BTC-25JUL25-110000-C,106692.23,buy,0.1,0.1,,,,,,,1751376624.341
5214,373953003,1751376624363,1,0.024,0.02414259,35.32,BTC-25JUL25-110000-C,106692.23,buy,0.1,0.1,,,,,,,1751376624.363
5216,373953009,1751376625661,1,0.024,0.02414516,35.31,BTC-25JUL25-110000-C,106695.32,buy,0.4,0.4,,,,,,,1751376625.661
5215,373953008,1751376625661,1,0.024,0.02414516,35.31,BTC-25JUL25-110000-C,106695.32,buy,0.6,0.6,,,,,,,1751376625.661
5217,373953020,1751376626465,1,0.024,0.02414516,35.31,BTC-25JUL25-110000-C,106695.32,buy,0.6,0.6,,,,,,,1751376626.465
5218,373953609,1751376765314,0,0.0245,0.02438338,35.6,BTC-25JUL25-110000-C,106741.94,buy,1.0,1.0,,,,,,,1751376765.314
5219,373953693,1751376816114,1,0.0245,0.02450916,35.48,BTC-25JUL25-110000-C,106783.92,buy,1.0,1.0,,,,,,,1751376816.114
5220,373955030,1751377247251,2,0.0235,0.02352249,35.6,BTC-25JUL25-110000-C,106472.79,sell,1.0,1.0,,,,,,,1751377247.251
5221,373955110,1751377250668,3,0.0235,0.02341996,35.74,BTC-25JUL25-110000-C,106434.76,sell,3.4,3.4,,,,,,,1751377250.668
5222,373955125,1751377252234,3,0.0235,0.02326857,35.82,BTC-25JUL25-110000-C,106412.93,sell,1.0,1.0,,,,,,,1751377252.234
5223,373955171,1751377258418,3,0.0235,0.02327836,35.84,BTC-25JUL25-110000-C,106408.8,sell,1.0,1.0,,,,,,,1751377258.418
5224,373955249,1751377277284,3,0.0235,0.02340431,35.83,BTC-25JUL25-110000-C,106409.18,sell,1.0,1.0,,,,,,,1751377277.284
5225,373955250,1751377277314,3,0.0235,0.02340431,35.83,BTC-25JUL25-110000-C,106409.18,sell,1.0,1.0,,,,,,,1751377277.314
5226,373955408,1751377311254,3,0.0235,0.02361574,35.62,BTC-25JUL25-110000-C,106454.64,sell,0.2,0.2,,,,,,,1751377311.254
5227,373955662,1751377412555,3,0.0235,0.02346317,35.83,BTC-25JUL25-110000-C,106411.96,sell,1.0,1.0,,,,,,,1751377412.555
5228,373955772,1751377417247,3,0.0235,0.02325313,36.03,BTC-25JUL25-110000-C,106358.93,sell,12.6,12.6,,,,,,,1751377417.247
5229,373955796,1751377423704,3,0.0235,0.02327741,36.01,BTC-25JUL25-110000-C,106362.43,sell,0.6,0.6,,,,,,,1751377423.704
5230,373955800,1751377423758,3,0.0235,0.02327741,36.01,BTC-25JUL25-110000-C,106362.43,sell,3.3,3.3,,,,,,,1751377423.758
5231,373955801,1751377423766,3,0.0235,0.02327741,36.01,BTC-25JUL25-110000-C,106362.43,sell,0.4,0.4,,,,,,,1751377423.766
5232,373955804,1751377423803,3,0.0235,0.02327741,36.01,BTC-25JUL25-110000-C,106362.43,sell,0.3,0.3,,,,,,,1751377423.803
5233,373955815,1751377425423,3,0.0235,0.02321267,36.12,BTC-25JUL25-110000-C,106332.79,sell,70.3,70.3,,,,,,,1751377425.423
5234,373956211,1751377527471,3,0.0235,0.02368162,35.58,BTC-25JUL25-110000-C,106475.06,buy,0.3,0.3,,,,,,,1751377527.471
5235,373956212,1751377527474,3,0.0235,0.02368162,35.58,BTC-25JUL25-110000-C,106475.06,buy,0.1,0.1,,,,,,,1751377527.474
5236,373956221,1751377529624,3,0.0235,0.02368969,35.52,BTC-25JUL25-110000-C,106492.51,buy,0.4,0.4,,,,,,,1751377529.624
