trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,combo_trade_id,combo_id,block_trade_leg_count,block_trade_id,block_rfq_id,liquidation,unix_sec
2449,373873008,1751307424065,1,0.0075,0.00703105,38.47,BTC-25JUL25-120000-C,107453.27,buy,0.1,0.1,,,,,,,1751307424.065
2450,373873426,1751308023997,1,0.0075,0.00692457,38.76,BTC-25JUL25-120000-C,107331.62,buy,0.1,0.1,,,,,,,1751308023.997
2451,373873691,1751308309785,2,0.007,0.00686595,38.11,BTC-25JUL25-120000-C,107249.21,sell,0.1,0.1,,,,,,,1751308309.785
2452,373875106,1751310249991,3,0.007,0.00702357,37.89,BTC-25JUL25-120000-C,107370.76,sell,0.2,0.2,,,,,,,1751310249.991
2454,373878706,1751313742225,3,0.007,0.00698756,37.37,BTC-25JUL25-120000-C,107642.27,sell,0.2,0.2,,,,,,,1751313742.225
2453,373878705,1751313742225,3,0.007,0.00698756,37.37,BTC-25JUL25-120000-C,107642.27,sell,0.1,0.1,,,,,,,1751313742.225
2455,373881955,1751315185045,2,0.0065,0.00677642,36.72,BTC-25JUL25-120000-C,107570.53,sell,0.1,0.1,,,,,,,1751315185.045
2456,373885875,1751316936314,3,0.0065,0.00689885,36.64,BTC-25JUL25-120000-C,107588.67,sell,2.0,2.0,,,,,,,1751316936.314
2457,373886659,1751318289359,0,0.007,0.0067391,37.72,BTC-25JUL25-120000-C,107485.01,buy,0.1,0.1,,,,,,,1751318289.359
2458,373886878,1751318829105,1,0.007,0.0067005,37.86,BTC-25JUL25-120000-C,107402.72,buy,0.1,0.1,,,,,,,1751318829.105
2459,373889643,1751320638443,2,0.0065,0.00650912,37.89,BTC-25JUL25-120000-C,106997.12,sell,7.8,7.8,,,,,,,1751320638.443
2460,373890671,1751320926009,3,0.0065,0.00666639,37.45,BTC-25JUL25-120000-C,107199.49,sell,0.2,0.2,,,,,,,1751320926.009
2461,373892792,1751325483572,3,0.0065,0.00632763,37.4,BTC-25JUL25-120000-C,107246.68,buy,0.1,0.1,,,,,,,1751325483.572
2462,373892954,1751326083001,3,0.0065,0.00626566,37.57,BTC-25JUL25-120000-C,107174.29,buy,0.1,0.1,,,,,,,1751326083.001
2463,373895098,1751329196721,3,0.0065,0.00645187,37.0,BTC-25JUL25-120000-C,107449.87,buy,0.1,0.1,,,,,,,1751329196.721
2464,373895224,1751329436724,3,0.0065,0.0063797,37.15,BTC-25JUL25-120000-C,107394.09,buy,0.1,0.1,,,,,,,1751329436.724
2465,373895561,1751329650623,2,0.006,0.00613729,36.68,BTC-25JUL25-120000-C,107194.96,sell,1.0,1.0,,,,,,,1751329650.623
2466,373895562,1751329650623,3,0.006,0.00613729,36.68,BTC-25JUL25-120000-C,107194.96,sell,0.1,0.1,,,,,,,1751329650.623
2467,373898777,1751336024369,0,0.0065,0.00606762,37.39,BTC-25JUL25-120000-C,107307.08,buy,0.1,0.1,,,,,,,1751336024.369
2468,373898844,1751336324418,1,0.0065,0.00605281,37.42,BTC-25JUL25-120000-C,107298.19,buy,0.1,0.1,,,,,,,1751336324.418
2469,373898964,1751336924397,1,0.0065,0.00607376,37.3,BTC-25JUL25-120000-C,107354.04,buy,0.1,0.1,,,,,,,1751336924.397
2470,373900849,1751339348433,2,0.006,0.00597305,36.7,BTC-25JUL25-120000-C,107154.21,sell,0.3,0.3,,,,,,,1751339348.433
2471,373902712,1751341668405,3,0.006,0.00614376,36.77,BTC-25JUL25-120000-C,107153.09,buy,1.0,1.0,,,,,,,1751341668.405
2472,373903158,1751343190318,0,0.0065,0.00600908,37.55,BTC-25JUL25-120000-C,107217.27,buy,0.1,0.1,,,,,,,1751343190.318
2473,373903225,1751343430315,1,0.0065,0.0059677,37.64,BTC-25JUL25-120000-C,107181.93,buy,0.1,0.1,,,,,,,1751343430.315
2474,373903309,1751343519258,2,0.006,0.00590832,36.88,BTC-25JUL25-120000-C,107128.29,sell,0.1,0.1,,,,,,,1751343519.258
2475,373907851,1751350109382,2,0.0055,0.005451,36.63,BTC-25JUL25-120000-C,106845.06,sell,0.3,0.3,,,,,,,1751350109.382
2476,373928918,1751362369564,2,0.0048,0.00510156,35.84,BTC-25JUL25-120000-C,106670.24,sell,0.1,0.1,,,,,,,1751362369.564
2477,373934640,1751364798714,0,0.005,0.00515341,36.46,BTC-25JUL25-120000-C,106558.22,sell,0.1,0.1,,,,,,,1751364798.714
2479,373937438,1751366329100,1,0.005,0.00513216,36.68,BTC-25JUL25-120000-C,106464.05,sell,0.1,0.1,,,,,,,1751366329.1
2478,373937437,1751366329100,1,0.005,0.00513216,36.68,BTC-25JUL25-120000-C,106464.05,sell,1.0,1.0,,,,,,,1751366329.1
2480,373938079,1751366534212,1,0.005,0.00507307,36.81,BTC-25JUL25-120000-C,106389.27,sell,0.1,0.1,,,,,,,1751366534.212
2481,373938412,1751366715996,1,0.005,0.00503837,36.75,BTC-25JUL25-120000-C,106401.64,buy,0.1,0.1,,,,,,,1751366715.996
2482,373938562,1751366898996,2,0.0049,0.00495756,36.56,BTC-25JUL25-120000-C,106400.05,sell,0.1,0.1,,,,,,,1751366898.996
2483,373939016,1751367082148,2,0.0048,0.00487048,36.41,BTC-25JUL25-120000-C,106369.19,sell,0.1,0.1,,,,,,,1751367082.148
2484,373939885,1751367187749,2,0.0047,0.00489093,36.07,BTC-25JUL25-120000-C,106433.03,buy,0.3,0.3,,,,,,,1751367187.749
2485,373939991,1751367224962,3,0.0047,0.00484024,36.15,BTC-25JUL25-120000-C,106402.99,buy,0.1,0.1,,,,,,,1751367224.962
2486,373940597,1751367475679,3,0.0047,0.0048112,36.12,BTC-25JUL25-120000-C,106421.07,sell,0.1,0.1,,,,,,,1751367475.679
2487,373940598,1751367475682,3,0.0047,0.0048112,36.12,BTC-25JUL25-120000-C,106421.07,buy,5.9,5.9,,,,,,,1751367475.682
2488,373941159,1751367730445,0,0.005,0.00497382,36.4,BTC-25JUL25-120000-C,106573.6,buy,0.1,0.1,,,,,,,1751367730.445
2489,373942584,1751368453046,1,0.005,0.00493882,36.8,BTC-25JUL25-120000-C,106408.62,buy,0.1,0.1,,,,,,,1751368453.046
2490,373943764,1751369014245,1,0.005,0.00498816,36.6,BTC-25JUL25-120000-C,106484.07,buy,0.1,0.1,,,,,,,1751369014.245
2491,373944295,1751369465164,2,0.0048,0.00507838,36.1,BTC-25JUL25-120000-C,106542.02,buy,0.2,0.2,,,,,,,1751369465.164
2492,373944608,1751369708120,0,0.005,0.00514523,36.29,BTC-25JUL25-120000-C,106649.74,buy,0.1,0.1,,,,,,,1751369708.12
2493,373944609,1751369708122,1,0.005,0.00514523,36.29,BTC-25JUL25-120000-C,106649.74,sell,0.1,0.1,,,,,,,1751369708.122
2494,373949184,1751373831425,1,0.005,0.00495792,36.8,BTC-25JUL25-120000-C,106441.97,sell,1.0,1.0,,,,,,,1751373831.425
2495,373950889,1751375607733,2,0.0048,0.00489261,36.25,BTC-25JUL25-120000-C,106513.39,buy,0.2,0.2,,,,,,,1751375607.733
2496,373950898,1751375607913,0,0.005,0.00489261,36.66,BTC-25JUL25-120000-C,106513.39,buy,0.1,0.1,,,,,,,1751375607.913
2497,373967264,1751380943247,1,0.005,0.00498378,37.45,BTC-25JUL25-120000-C,106109.94,sell,10.0,10.0,,,,,,,1751380943.247
2498,373972222,1751382029784,2,0.0049,0.00480068,37.92,BTC-25JUL25-120000-C,105812.13,buy,0.1,0.1,,,,,,,1751382029.784
2499,373972672,1751382264112,2,0.0048,0.004853,37.53,BTC-25JUL25-120000-C,105890.98,buy,0.2,0.2,,,,,,,1751382264.112
2500,373975009,1751382998758,3,0.0048,0.00472613,37.93,BTC-25JUL25-120000-C,105715.01,buy,0.3,0.3,,,,,,,1751382998.758
2501,373977277,1751384185502,0,0.005,0.00503577,37.51,BTC-25JUL25-120000-C,106141.59,sell,2.0,2.0,,,,,,,1751384185.502
2502,373977278,1751384185503,1,0.005,0.00503577,37.51,BTC-25JUL25-120000-C,106141.59,sell,1.4,1.4,,,,,,,1751384185.503
2503,373977279,1751384185504,1,0.005,0.00503577,37.51,BTC-25JUL25-120000-C,106141.59,sell,1.6,1.6,,,,,,,1751384185.504
2504,373979901,1751386413755,1,0.005,0.00514056,37.27,BTC-25JUL25-120000-C,106263.63,buy,0.1,0.1,,,,,,,1751386413.755
2505,373979902,1751386413759,1,0.005,0.00514056,37.27,BTC-25JUL25-120000-C,106263.63,buy,0.1,0.1,,,,,,,1751386413.759
2506,373982348,1751389447957,2,0.0047,0.00479513,37.31,BTC-25JUL25-120000-C,105967.01,sell,0.5,0.5,,,,,,,1751389447.957
2507,373983233,1751390447222,3,0.0047,0.00493996,36.78,BTC-25JUL25-120000-C,106216.17,sell,0.1,0.1,,,,,,,1751390447.222
2508,373983564,1751390626558,0,0.0048,0.00504342,36.84,BTC-25JUL25-120000-C,106289.88,buy,0.1,0.1,,,,,,,1751390626.558
2509,373995157,1751396921366,2,0.0047,0.0046797,38.2,BTC-25JUL25-120000-C,105563.3,sell,0.4,0.4,,,,,,,1751396921.366
2510,373995179,1751396935240,3,0.0047,0.00463393,38.27,BTC-25JUL25-120000-C,105534.16,sell,0.2,0.2,,,,,,,1751396935.24
2511,373995210,1751396941911,3,0.0047,0.004616,38.31,BTC-25JUL25-120000-C,105516.09,sell,0.2,0.2,,,,,,,1751396941.911
2512,373995271,1751396956994,3,0.0047,0.00460736,38.33,BTC-25JUL25-120000-C,105510.65,sell,0.1,0.1,,,,,,,1751396956.994
2513,373995275,1751396957047,3,0.0047,0.00460736,38.33,BTC-25JUL25-120000-C,105510.65,sell,0.1,0.1,,,,,,,1751396957.047
2514,373995825,1751397129732,3,0.0047,0.00466089,38.14,BTC-25JUL25-120000-C,105588.52,sell,0.1,0.1,,,,,,,1751397129.732
2515,373996226,1751397428862,3,0.0047,0.00469568,37.97,BTC-25JUL25-120000-C,105679.31,sell,0.1,0.1,,,,,,,1751397428.862
2516,373997024,1751398028876,3,0.0047,0.00477181,37.71,BTC-25JUL25-120000-C,105802.24,sell,0.1,0.1,,,,,,,1751398028.876
2517,373998190,1751398793651,3,0.0047,0.00455473,38.17,BTC-25JUL25-120000-C,105585.24,sell,0.1,0.1,,,,,,,1751398793.651
2518,374001398,1751400427156,2,0.0044,0.00440932,37.82,BTC-25JUL25-120000-C,105435.72,buy,0.2,0.2,,,,,,,1751400427.156
2519,374005704,1751404479110,0,0.0045,0.00465475,37.18,BTC-25JUL25-120000-C,105865.15,buy,0.2,0.2,,,,,,,1751404479.11
2520,374008746,1751407904081,2,0.0042,0.00445068,36.77,BTC-25JUL25-120000-C,105762.74,sell,0.1,0.1,,,,,,,1751407904.081
2521,374008956,1751408205369,0,0.0043,0.00449682,36.84,BTC-25JUL25-120000-C,105845.58,sell,0.1,0.1,,,,,,,1751408205.369
2522,374009276,1751408804104,2,0.0042,0.004387,36.82,BTC-25JUL25-120000-C,105760.53,sell,0.1,0.1,,,,,,,1751408804.104
2523,374011133,1751411634989,2,0.004,0.00410202,37.12,BTC-25JUL25-120000-C,105389.87,sell,0.1,0.1,,,,,,,1751411634.989
2524,374011394,1751411934690,3,0.004,0.00418831,36.93,BTC-25JUL25-120000-C,105485.28,buy,0.1,0.1,,,,,,,1751411934.69
2525,374011733,1751412414172,0,0.0041,0.00418683,37.12,BTC-25JUL25-120000-C,105514.21,buy,0.1,0.1,,,,,,,1751412414.172
2526,374017358,1751415325261,0,0.0043,0.00432245,37.1,BTC-25JUL25-120000-C,105760.88,buy,0.2,0.2,,,,,,,1751415325.261
2527,374019108,1751417464902,2,0.004,0.0041284,37.02,BTC-25JUL25-120000-C,105488.46,sell,0.1,0.1,,,,,,,1751417464.902
2528,374020562,1751419034779,2,0.0039,0.00401013,37.05,BTC-25JUL25-120000-C,105354.66,sell,0.1,0.1,,,,,,,1751419034.779
2529,374021419,1751419165152,3,0.0039,0.00396047,37.09,BTC-25JUL25-120000-C,105308.59,buy,0.1,0.1,,,,,,,1751419165.152
2530,374022311,1751419640474,0,0.0041,0.00411266,37.1,BTC-25JUL25-120000-C,105557.41,buy,0.1,0.1,,,,,,,1751419640.474
2531,374025654,1751422384383,0,0.0042,0.00425266,37.22,BTC-25JUL25-120000-C,105623.36,sell,0.1,0.1,,,,,,,1751422384.383
2532,374025872,1751422684885,1,0.0042,0.00425769,37.24,BTC-25JUL25-120000-C,105617.01,sell,0.1,0.1,,,,,,,1751422684.885
2533,374026173,1751423284406,2,0.0041,0.00433271,36.83,BTC-25JUL25-120000-C,105688.34,sell,0.1,0.1,,,,,,,1751423284.406
2534,374027137,1751424795134,0,0.0043,0.00441064,36.95,BTC-25JUL25-120000-C,105859.72,sell,0.1,0.1,,,,,,,1751424795.134
2535,374027933,1751425773697,0,0.0044,0.00448875,36.91,BTC-25JUL25-120000-C,105986.62,buy,0.3,0.3,,,,,,,1751425773.697
2536,374030473,1751429593060,0,0.0048,0.00478644,37.41,BTC-25JUL25-120000-C,106186.66,buy,0.2,0.2,,,,,,,1751429593.06
2537,374048355,1751444779685,0,0.006,0.00628988,36.74,BTC-25JUL25-120000-C,107619.61,sell,1.0,1.0,,,,,,,1751444779.685
2538,374053904,1751446974171,0,0.0065,0.00642557,37.3,BTC-25JUL25-120000-C,107775.99,sell,0.2,0.2,,,,,,,1751446974.171
2539,374060727,1751452138756,1,0.0065,0.006242,37.28,BTC-25JUL25-120000-C,107802.92,buy,0.1,0.1,,,,,,,1751452138.756
2541,374061212,1751452979200,3,0.006,0.00621956,36.33,BTC-25JUL25-120000-C,107819.12,sell,2.1,2.1,,,,,,,1751452979.2
2540,374061211,1751452979200,2,0.006,0.00621956,36.33,BTC-25JUL25-120000-C,107819.12,sell,0.3,0.3,,,,,,,1751452979.2
2542,374061213,1751452979203,3,0.006,0.00621956,36.33,BTC-25JUL25-120000-C,107819.12,buy,12.6,12.6,,,,,,,1751452979.203
2543,374069805,1751459295505,3,0.006,0.00545524,37.57,BTC-25JUL25-120000-C,107267.41,buy,0.3,0.3,,,,,,,1751459295.505
2544,374073397,1751462809233,2,0.0055,0.0056376,36.16,BTC-25JUL25-120000-C,107544.44,sell,0.1,0.1,,,,,,,1751462809.233
2545,374078542,1751465196461,0,0.006,0.00605179,36.33,BTC-25JUL25-120000-C,107894.1,buy,0.2,0.2,,,,,,,1751465196.461
2546,374079203,1751465518236,0,0.0065,0.00618586,37.06,BTC-25JUL25-120000-C,107961.29,buy,0.1,0.1,,,,,,,1751465518.236
2547,374080788,1751465817963,1,0.0065,0.00600911,37.44,BTC-25JUL25-120000-C,107791.44,buy,0.1,0.1,,,,,,,1751465817.963
2548,374082942,1751466418000,1,0.0065,0.0063925,36.7,BTC-25JUL25-120000-C,108094.93,buy,0.1,0.1,,,,,,,1751466418.0
2549,374084534,1751466808411,1,0.0065,0.00608685,37.37,BTC-25JUL25-120000-C,107811.01,buy,0.1,0.1,,,,,,,1751466808.411
2550,374086223,1751467385849,1,0.0065,0.00644592,36.7,BTC-25JUL25-120000-C,108098.65,buy,0.3,0.3,,,,,,,1751467385.849
2551,374086224,1751467385849,1,0.0065,0.00644592,36.7,BTC-25JUL25-120000-C,108098.65,buy,0.3,0.3,,,,,,,1751467385.849
2552,374086225,1751467385849,1,0.0065,0.00644592,36.7,BTC-25JUL25-120000-C,108098.65,buy,0.2,0.2,,,,,,,1751467385.849
2553,374086679,1751467465698,1,0.0065,0.00635619,36.87,BTC-25JUL25-120000-C,108027.67,sell,0.2,0.2,,,,,,,1751467465.698
2554,374086844,1751467507779,2,0.006,0.00615975,36.35,BTC-25JUL25-120000-C,107865.43,sell,0.1,0.1,,,,,,,1751467507.779
2555,374091283,1751468657778,0,0.0065,0.00679839,36.13,BTC-25JUL25-120000-C,108335.32,sell,1800.0,1800.0,,BTC-CBUT-25JUL25-115000_120000_122000,3.0,BLOCK-208220,,,1751468657.778
2556,374092096,1751468864045,1,0.0065,0.00678106,36.27,BTC-25JUL25-120000-C,108297.29,sell,900.0,900.0,,BTC-CBUT-25JUL25-115000_120000_122000,3.0,BLOCK-208222,,,1751468864.045
2557,374093226,1751469061601,0,0.007,0.00704254,36.77,BTC-25JUL25-120000-C,108440.04,buy,0.1,0.1,,,,,,,1751469061.601
2558,374095111,1751469424259,0,0.0075,0.00719395,37.54,BTC-25JUL25-120000-C,108470.21,buy,0.1,0.1,,,,,,,1751469424.259
2559,374096866,1751470023943,1,0.0075,0.00708338,37.74,BTC-25JUL25-120000-C,108408.04,buy,0.1,0.1,,,,,,,1751470023.943
2560,374099471,1751470763821,2,0.0065,0.00717973,35.92,BTC-25JUL25-120000-C,108444.88,sell,300.0,300.0,,BTC-CBUT-25JUL25-115000_120000_122000,3.0,BLOCK-208250,,,1751470763.821
2561,374100751,1751471054591,0,0.0076,0.00735269,37.55,BTC-25JUL25-120000-C,108523.55,sell,1.0,1.0,374100749,BTC-CS-25JUL25-105000_120000,,,,,1751471054.591
2562,374104933,1751471684651,2,0.0075,0.00750138,37.24,BTC-25JUL25-120000-C,108598.0,buy,0.7,0.7,,,,,,,1751471684.651
2563,374104975,1751471712412,3,0.0075,0.0075317,37.18,BTC-25JUL25-120000-C,108618.87,buy,0.1,0.1,,,,,,,1751471712.412
2564,374104986,1751471714116,3,0.0075,0.00753918,37.17,BTC-25JUL25-120000-C,108619.49,buy,0.2,0.2,,,,,,,1751471714.116
2566,374113250,1751472435708,1,0.009,0.00862388,38.03,BTC-25JUL25-120000-C,109252.15,buy,1.0,1.0,,,,,,T,1751472435.708
2567,374113251,1751472435708,1,0.009,0.00862388,38.03,BTC-25JUL25-120000-C,109252.15,buy,2.0,2.0,,,,,,T,1751472435.708
2565,374113249,1751472435708,0,0.009,0.00862388,38.03,BTC-25JUL25-120000-C,109252.15,buy,1.0,1.0,,,,,,T,1751472435.708
2568,374116134,1751472561192,0,0.0095,0.00913692,37.96,BTC-25JUL25-120000-C,109568.93,buy,0.2,0.2,,,,,,T,1751472561.192
2570,374116136,1751472561192,1,0.0095,0.00913692,37.96,BTC-25JUL25-120000-C,109568.93,buy,1.8,1.8,,,,,,T,1751472561.192
2569,374116135,1751472561192,1,0.0095,0.00913692,37.96,BTC-25JUL25-120000-C,109568.93,buy,1.6,1.6,,,,,,T,1751472561.192
2571,374119170,1751472667096,1,0.0095,0.00925891,37.97,BTC-25JUL25-120000-C,109581.58,sell,0.2,0.2,,,,,,,1751472667.096
2574,374120584,1751472797364,1,0.01,0.00906648,39.12,BTC-25JUL25-120000-C,109421.99,buy,0.1,0.1,,,,,,,1751472797.364
2578,374120588,1751472797364,1,0.01,0.00906648,39.12,BTC-25JUL25-120000-C,109421.99,buy,0.1,0.1,,,,,,,1751472797.364
2572,374120582,1751472797364,1,0.0095,0.00906648,38.38,BTC-25JUL25-120000-C,109421.99,buy,0.1,0.1,,,,,,,1751472797.364
2576,374120586,1751472797364,1,0.01,0.00906648,39.12,BTC-25JUL25-120000-C,109421.99,buy,0.1,0.1,,,,,,,1751472797.364
2573,374120583,1751472797364,0,0.01,0.00906648,39.12,BTC-25JUL25-120000-C,109421.99,buy,0.9,0.9,,,,,,,1751472797.364
2575,374120585,1751472797364,1,0.01,0.00906648,39.12,BTC-25JUL25-120000-C,109421.99,buy,0.2,0.2,,,,,,,1751472797.364
2577,374120587,1751472797364,1,0.01,0.00906648,39.12,BTC-25JUL25-120000-C,109421.99,buy,0.5,0.5,,,,,,,1751472797.364
2579,374120589,1751472797964,2,0.0095,0.00906648,38.38,BTC-25JUL25-120000-C,109421.99,sell,5.0,5.0,,,,,,,1751472797.964
2580,374120595,1751472798148,3,0.0095,0.00906648,38.38,BTC-25JUL25-120000-C,109421.99,sell,5.0,5.0,,,,,,,1751472798.148
2582,374123626,1751473002360,1,0.0105,0.00979121,39.29,BTC-25JUL25-120000-C,109616.68,buy,0.9,0.9,,,,,,T,1751473002.36
2581,374123625,1751473002360,0,0.0105,0.00979121,39.29,BTC-25JUL25-120000-C,109616.68,buy,0.1,0.1,,,,,,T,1751473002.36
2583,374123627,1751473002360,1,0.0105,0.00979121,39.29,BTC-25JUL25-120000-C,109616.68,buy,2.2,2.2,,,,,,T,1751473002.36
2584,374129078,1751473347978,2,0.0096,0.00944908,38.51,BTC-25JUL25-120000-C,109413.57,sell,14.0,14.0,,BTC-CBUT-25JUL25-115000_120000_122000,3.0,BLOCK-208271,7645.0,,1751473347.978
2585,374133665,1751473803652,2,0.009,0.00929659,37.99,BTC-25JUL25-120000-C,109269.44,sell,0.1,0.1,,,,,,,1751473803.652
2586,374136059,1751474394413,0,0.0095,0.00964696,38.14,BTC-25JUL25-120000-C,109537.31,buy,0.3,0.3,,,,,,,1751474394.413
2587,374136090,1751474395411,1,0.0095,0.00964739,38.13,BTC-25JUL25-120000-C,109540.76,buy,0.1,0.1,,,,,,,1751474395.411
2588,374136100,1751474396221,1,0.0095,0.00965693,38.11,BTC-25JUL25-120000-C,109550.72,buy,0.1,0.1,,,,,,,1751474396.221
2589,374136101,1751474396902,1,0.0095,0.00965731,38.09,BTC-25JUL25-120000-C,109555.71,buy,0.1,0.1,,,,,,,1751474396.902
2590,374136104,1751474397914,1,0.0095,0.00965731,38.08,BTC-25JUL25-120000-C,109559.35,buy,0.2,0.2,,,,,,,1751474397.914
2591,374140112,1751475379812,1,0.0095,0.00943261,38.46,BTC-25JUL25-120000-C,109410.98,buy,0.1,0.1,,,,,,,1751475379.812
2592,374140246,1751475432997,1,0.0095,0.00949877,38.36,BTC-25JUL25-120000-C,109444.54,sell,0.2,0.2,,,,,,,1751475432.997
2594,374141985,1751476025582,2,0.009,0.0095296,37.53,BTC-25JUL25-120000-C,109485.02,sell,0.2,0.2,,,,,,,1751476025.582
2593,374141984,1751476025582,1,0.0095,0.0095296,38.27,BTC-25JUL25-120000-C,109485.02,sell,0.3,0.3,,,,,,,1751476025.582
2602,374143080,1751476704230,1,0.01,0.00964747,38.96,BTC-25JUL25-120000-C,109522.44,buy,12.8,12.8,,,,,,,1751476704.23
2597,374143075,1751476704230,1,0.01,0.00964747,38.96,BTC-25JUL25-120000-C,109522.44,buy,9.0,9.0,,,,,,,1751476704.23
2601,374143079,1751476704230,1,0.01,0.00964747,38.96,BTC-25JUL25-120000-C,109522.44,buy,5.0,5.0,,,,,,,1751476704.23
2603,374143081,1751476704230,1,0.01,0.00964747,38.96,BTC-25JUL25-120000-C,109522.44,buy,1.0,1.0,,,,,,,1751476704.23
2599,374143077,1751476704230,1,0.01,0.00964747,38.96,BTC-25JUL25-120000-C,109522.44,buy,1.2,1.2,,,,,,,1751476704.23
2595,374143073,1751476704230,0,0.01,0.00964747,38.96,BTC-25JUL25-120000-C,109522.44,buy,20.0,20.0,,,,,,,1751476704.23
2598,374143076,1751476704230,1,0.01,0.00964747,38.96,BTC-25JUL25-120000-C,109522.44,buy,1.0,1.0,,,,,,,1751476704.23
2596,374143074,1751476704230,1,0.01,0.00964747,38.96,BTC-25JUL25-120000-C,109522.44,buy,25.0,25.0,,,,,,,1751476704.23
2600,374143078,1751476704230,1,0.01,0.00964747,38.96,BTC-25JUL25-120000-C,109522.44,buy,5.2,5.2,,,,,,,1751476704.23
2604,374143082,1751476704233,1,0.01,0.00964747,38.96,BTC-25JUL25-120000-C,109522.44,sell,10.0,10.0,,,,,,,1751476704.233
2605,374143083,1751476704234,1,0.01,0.00964747,38.96,BTC-25JUL25-120000-C,109522.44,sell,9.8,9.8,,,,,,,1751476704.234
2606,374143754,1751477020252,0,0.0105,0.01014717,39.03,BTC-25JUL25-120000-C,109769.22,buy,2.9,2.9,,,,,,T,1751477020.252
2607,374144341,1751477112026,2,0.01,0.00992589,38.69,BTC-25JUL25-120000-C,109635.63,sell,1.5,1.5,,,,,,,1751477112.026
2608,374144550,1751477260944,3,0.01,0.00979614,38.92,BTC-25JUL25-120000-C,109525.39,sell,1.3,1.3,,,,,,,1751477260.944
2609,374156387,1751483084066,2,0.009,0.00911376,37.5,BTC-25JUL25-120000-C,109564.43,sell,0.1,0.1,,,,,,,1751483084.066
2610,374156820,1751483295613,2,0.0085,0.00896577,36.96,BTC-25JUL25-120000-C,109465.63,sell,0.3,0.3,,,,,,,1751483295.613
2611,374158065,1751484813376,0,0.0095,0.00946373,38.16,BTC-25JUL25-120000-C,109594.82,sell,10.0,10.0,374158063,BTC-CDIAG-25JUL25_18JUL25-120000_118000,,,,,1751484813.376
2612,374162155,1751486945471,1,0.0095,0.00942955,38.57,BTC-25JUL25-120000-C,109456.56,sell,9.9,9.9,,,,,,,1751486945.471
2613,374162156,1751486945475,1,0.0095,0.00942955,38.57,BTC-25JUL25-120000-C,109456.56,buy,13.5,13.5,,,,,,,1751486945.475
2614,374162159,1751486946234,1,0.0095,0.00941243,38.57,BTC-25JUL25-120000-C,109455.47,buy,0.3,0.3,,,,,,,1751486946.234
2616,374162232,1751486963440,3,0.009,0.00941237,37.82,BTC-25JUL25-120000-C,109448.3,sell,6.0,6.0,,,,,,,1751486963.44
2615,374162231,1751486963440,2,0.009,0.00941237,37.82,BTC-25JUL25-120000-C,109448.3,sell,20.0,20.0,,,,,,,1751486963.44
2617,374174695,1751496913716,2,0.0085,0.00910818,37.75,BTC-25JUL25-120000-C,109185.04,sell,0.7,0.7,,,,,,,1751496913.716
2618,374174696,1751496913716,3,0.0085,0.00910818,37.75,BTC-25JUL25-120000-C,109185.04,sell,0.3,0.3,,,,,,,1751496913.716
2619,374180583,1751503508292,3,0.0085,0.00875262,37.95,BTC-25JUL25-120000-C,109135.19,buy,0.3,0.3,,,,,,,1751503508.292
2620,374184068,1751508132457,0,0.0089,0.00828697,39.13,BTC-25JUL25-120000-C,108886.4,buy,38.0,38.0,,,1.0,BLOCK-208352,,,1751508132.457
2621,374187719,1751510320978,2,0.008,0.00806798,38.33,BTC-25JUL25-120000-C,108660.16,sell,0.3,0.3,,,,,,,1751510320.978
2622,374193422,1751512818549,0,0.0082,0.00812066,38.56,BTC-25JUL25-120000-C,108702.27,buy,10.0,10.0,,BTC-CLAD-25JUL25-120000_124000_126000,3.0,BLOCK-208367,,,1751512818.549
2623,374197247,1751516457993,0,0.009,0.00858536,39.29,BTC-25JUL25-120000-C,108952.68,buy,0.1,0.1,,,,,,,1751516457.993
2624,374197324,1751516618015,1,0.009,0.00861382,39.21,BTC-25JUL25-120000-C,108986.17,buy,0.4,0.4,,,,,,,1751516618.015
2625,374198010,1751518494603,2,0.0085,0.00838611,38.82,BTC-25JUL25-120000-C,108828.77,sell,0.3,0.3,,,,,,,1751518494.603
2626,374198507,1751519248441,2,0.008,0.00857659,37.78,BTC-25JUL25-120000-C,108933.0,sell,0.2,0.2,,,,,,,1751519248.441
2628,374201743,1751521573663,1,0.009,0.00905713,38.5,BTC-25JUL25-120000-C,109265.93,sell,0.6,0.6,,,,,,,1751521573.663
2627,374201742,1751521573663,0,0.009,0.00905713,38.5,BTC-25JUL25-120000-C,109265.93,sell,0.3,0.3,,,,,,,1751521573.663
2629,374201744,1751521573665,1,0.009,0.00905713,38.5,BTC-25JUL25-120000-C,109265.93,buy,0.3,0.3,,,,,,,1751521573.665
2631,374202805,1751522558352,1,0.009,0.0092231,38.3,BTC-25JUL25-120000-C,109361.81,sell,3.8,3.8,,,,,,,1751522558.352
2630,374202804,1751522558352,1,0.009,0.0092231,38.3,BTC-25JUL25-120000-C,109361.81,sell,1.3,1.3,,,,,,,1751522558.352
2633,374223460,1751534251004,1,0.01,0.00992101,39.02,BTC-25JUL25-120000-C,109695.0,buy,0.1,0.1,,,,,,,1751534251.004
2634,374223461,1751534251004,1,0.01,0.00992101,39.02,BTC-25JUL25-120000-C,109695.0,buy,0.1,0.1,,,,,,,1751534251.004
