trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_trade_id,combo_id,block_rfq_id,unix_sec
1397,373974716,1751382905145,1,0.032,0.03197177,35.78,BTC-25JUL25-105000-P,105690.65,sell,0.1,0.1,,,,,,1751382905.145
1398,373979880,1751386400758,2,0.03,0.02976125,36.24,BTC-25JUL25-105000-P,106254.91,buy,0.1,0.1,,,,,,1751386400.758
1399,373985785,1751393879089,0,0.0305,0.03042977,36.31,BTC-25JUL25-105000-P,106099.09,buy,0.3,0.3,,,,,,1751393879.089
1400,373988132,1751396019891,0,0.0315,0.03171659,35.96,BTC-25JUL25-105000-P,105818.12,buy,0.1,0.1,,,,,,1751396019.891
1401,373995303,1751396957454,0,0.033,0.03307883,35.95,BTC-25JUL25-105000-P,105507.22,buy,3.0,3.0,,,,,,1751396957.454
1402,373995341,1751396962998,1,0.033,0.03321556,35.83,BTC-25JUL25-105000-P,105483.34,buy,3.0,3.0,,,,,,1751396962.998
1403,374008043,1751407054001,2,0.0315,0.0312376,36.15,BTC-25JUL25-105000-P,105834.61,buy,0.1,0.1,,,,,,1751407054.001
1404,374008399,1751407627451,2,0.031,0.0311432,35.72,BTC-25JUL25-105000-P,105862.09,buy,0.1,0.1,,,,,,1751407627.451
1405,374008400,1751407630074,3,0.031,0.0311176,35.72,BTC-25JUL25-105000-P,105862.44,buy,0.1,0.1,,,,,,1751407630.074
1406,374008401,1751407631351,3,0.031,0.03110626,35.72,BTC-25JUL25-105000-P,105860.71,buy,0.2,0.2,,,,,,1751407631.351
1407,374011764,1751412447912,0,0.0325,0.03242906,35.7,BTC-25JUL25-105000-P,105526.41,sell,0.2,0.2,,,,,,1751412447.912
1409,374019097,1751417416417,3,0.032,0.03228118,35.06,BTC-25JUL25-105000-P,105503.46,sell,2.3,2.3,,,,,,1751417416.417
1408,374019096,1751417416417,2,0.032,0.03228118,35.06,BTC-25JUL25-105000-P,105503.46,sell,0.4,0.4,,,,,,1751417416.417
1410,374019098,1751417416417,3,0.032,0.03228118,35.06,BTC-25JUL25-105000-P,105503.46,sell,0.3,0.3,,,,,,1751417416.417
1411,374019378,1751417689749,0,0.0325,0.03257377,35.31,BTC-25JUL25-105000-P,105448.54,buy,0.1,0.1,,,,,,1751417689.749
1412,374025655,1751422394818,2,0.032,0.0315016,35.74,BTC-25JUL25-105000-P,105626.76,buy,0.3,0.3,,,,,,1751422394.818
1413,374025673,1751422481614,3,0.032,0.03159723,35.65,BTC-25JUL25-105000-P,105608.44,buy,0.2,0.2,,,,,,1751422481.614
1414,374031286,1751431128774,2,0.0285,0.02889691,35.08,BTC-25JUL25-105000-P,106236.86,sell,0.1,0.1,,,,,,1751431128.774
1415,374032142,1751432380153,2,0.028,0.02813447,35.25,BTC-25JUL25-105000-P,106391.54,sell,0.1,0.1,,,,,,1751432380.153
1416,374038656,1751439545087,2,0.026,0.02584857,36.04,BTC-25JUL25-105000-P,107030.1,sell,0.1,0.1,,,,,,1751439545.087
1417,374054947,1751447244295,2,0.0225,0.02305053,35.2,BTC-25JUL25-105000-P,107730.99,sell,0.3,0.3,,,,,,1751447244.295
1418,374056257,1751447589200,0,0.023,0.02314552,35.58,BTC-25JUL25-105000-P,107679.42,buy,0.2,0.2,,,,,,1751447589.2
1419,374056345,1751447662941,0,0.0235,0.0232579,35.98,BTC-25JUL25-105000-P,107656.58,buy,0.1,0.1,,,,,,1751447662.941
1420,374062964,1751456053697,2,0.023,0.02292538,35.62,BTC-25JUL25-105000-P,107678.82,buy,0.1,0.1,,,,,,1751456053.697
1421,374063658,1751456386499,0,0.0235,0.02325103,35.79,BTC-25JUL25-105000-P,107569.59,buy,0.1,0.1,,,,,,1751456386.499
1422,374063659,1751456386502,1,0.0235,0.02325103,35.79,BTC-25JUL25-105000-P,107569.59,sell,2.9,2.9,,,,,,1751456386.502
1423,374077707,1751464782732,2,0.0225,0.02280073,35.55,BTC-25JUL25-105000-P,107810.25,sell,0.3,0.3,,,,,,1751464782.732
1424,374086658,1751467460125,2,0.022,0.02184817,36.19,BTC-25JUL25-105000-P,108061.16,buy,0.1,0.1,,,,,,1751467460.125
1425,374103553,1751471486255,2,0.021,0.02073228,37.03,BTC-25JUL25-105000-P,108550.38,buy,0.1,0.1,,,,,,1751471486.255
1426,374105165,1751471756807,2,0.0205,0.02035902,36.87,BTC-25JUL25-105000-P,108649.96,sell,0.1,0.1,,,,,,1751471756.807
1427,374105923,1751471824909,2,0.0201,0.02001677,36.84,BTC-25JUL25-105000-P,108781.14,buy,4.0,4.0,,,374105921,BTC-PS-25JUL25-105000_104000,,1751471824.909
1428,374116436,1751472570872,2,0.018,0.0177783,37.33,BTC-25JUL25-105000-P,109593.67,sell,0.1,0.1,,,,,,1751472570.872
1429,374127977,1751473264216,3,0.018,0.0183394,36.99,BTC-25JUL25-105000-P,109483.75,sell,0.1,0.1,,,,,,1751473264.216
1430,374142109,1751476160613,0,0.019,0.01884466,37.92,BTC-25JUL25-105000-P,109439.72,buy,0.1,0.1,,,,,,1751476160.613
1431,374142110,1751476160615,1,0.019,0.01884466,37.92,BTC-25JUL25-105000-P,109439.72,sell,0.9,0.9,,,,,,1751476160.615
1432,374142154,1751476192486,1,0.019,0.01874587,38.05,BTC-25JUL25-105000-P,109476.76,buy,0.9,0.9,,,,,,1751476192.486
1433,374142155,1751476192486,1,0.019,0.01874587,38.05,BTC-25JUL25-105000-P,109476.76,buy,0.1,0.1,,,,,,1751476192.486
1434,374142193,1751476211516,1,0.019,0.0188449,37.94,BTC-25JUL25-105000-P,109449.9,sell,1.0,1.0,,,,,,1751476211.516
1435,374142908,1751476609874,1,0.019,0.01868119,38.15,BTC-25JUL25-105000-P,109527.76,buy,0.1,0.1,,,,,,1751476609.874
1436,374142928,1751476616627,2,0.0185,0.01860318,37.66,BTC-25JUL25-105000-P,109552.51,sell,0.1,0.1,,,,,,1751476616.627
1437,374143014,1751476643819,0,0.019,0.01857516,38.28,BTC-25JUL25-105000-P,109565.04,buy,0.1,0.1,,,,,,1751476643.819
1443,374147236,1751478176523,1,0.02,0.02008507,37.91,BTC-25JUL25-105000-P,109106.6,sell,3.3,3.3,,,,,,1751478176.523
1440,374147233,1751478176523,1,0.02,0.02008507,37.91,BTC-25JUL25-105000-P,109106.6,sell,8.0,8.0,,,,,,1751478176.523
1441,374147234,1751478176523,1,0.02,0.02008507,37.91,BTC-25JUL25-105000-P,109106.6,sell,0.7,0.7,,,,,,1751478176.523
1442,374147235,1751478176523,1,0.02,0.02008507,37.91,BTC-25JUL25-105000-P,109106.6,sell,1.0,1.0,,,,,,1751478176.523
1438,374147231,1751478176523,0,0.02,0.02008507,37.91,BTC-25JUL25-105000-P,109106.6,sell,1.1,1.1,,,,,,1751478176.523
1439,374147232,1751478176523,1,0.02,0.02008507,37.91,BTC-25JUL25-105000-P,109106.6,sell,0.9,0.9,,,,,,1751478176.523
1444,374155876,1751482844452,2,0.018,0.01840938,37.19,BTC-25JUL25-105000-P,109586.78,sell,0.6,0.6,,,,,,1751482844.452
1445,374163474,1751487566108,0,0.0195,0.01918612,38.68,BTC-25JUL25-105000-P,109475.32,buy,0.1,0.1,,,,,,1751487566.108
1446,374165125,1751488106324,1,0.0195,0.01982508,38.07,BTC-25JUL25-105000-P,109311.85,sell,0.9,0.9,,,,,,1751488106.324
1448,374167663,1751490847894,1,0.0205,0.02016563,39.21,BTC-25JUL25-105000-P,109248.3,buy,0.6,0.6,,,,,,1751490847.894
1447,374167662,1751490847894,0,0.0205,0.02016563,39.21,BTC-25JUL25-105000-P,109248.3,buy,0.1,0.1,,,,,,1751490847.894
1450,374167665,1751490848023,1,0.0205,0.02016563,39.21,BTC-25JUL25-105000-P,109248.3,buy,0.2,0.2,,,,,,1751490848.023
1449,374167664,1751490848023,1,0.0205,0.02016563,39.21,BTC-25JUL25-105000-P,109248.3,buy,1.0,1.0,,,,,,1751490848.023
1451,374167666,1751490848148,1,0.0205,0.02016563,39.21,BTC-25JUL25-105000-P,109248.3,buy,2.5,2.5,,,,,,1751490848.148
1452,374167667,1751490848303,1,0.0205,0.02016563,39.21,BTC-25JUL25-105000-P,109248.3,buy,2.5,2.5,,,,,,1751490848.303
1453,374167669,1751490848524,1,0.0205,0.02016563,39.21,BTC-25JUL25-105000-P,109248.3,buy,0.4,0.4,,,,,,1751490848.524
1454,374167673,1751490848737,1,0.0205,0.02017141,39.2,BTC-25JUL25-105000-P,109247.55,buy,0.1,0.1,,,,,,1751490848.737
1455,374167676,1751490848924,1,0.0205,0.02017141,39.2,BTC-25JUL25-105000-P,109247.55,buy,2.5,2.5,,,,,,1751490848.924
1456,374167680,1751490849112,1,0.0205,0.02017141,39.2,BTC-25JUL25-105000-P,109247.55,buy,0.2,0.2,,,,,,1751490849.112
1457,374167682,1751490849312,1,0.0205,0.02017141,39.2,BTC-25JUL25-105000-P,109247.55,buy,2.5,2.5,,,,,,1751490849.312
1458,374167686,1751490849529,1,0.0205,0.02017141,39.2,BTC-25JUL25-105000-P,109247.55,buy,2.5,2.5,,,,,,1751490849.529
1459,374167688,1751490849730,1,0.0205,0.02018193,39.2,BTC-25JUL25-105000-P,109246.52,buy,1.9,1.9,,,,,,1751490849.73
1460,374167691,1751490849936,1,0.0205,0.02018193,39.2,BTC-25JUL25-105000-P,109246.52,buy,1.0,1.0,,,,,,1751490849.936
1462,374167694,1751490850159,1,0.0205,0.02018193,39.2,BTC-25JUL25-105000-P,109246.52,buy,1.0,1.0,,,,,,1751490850.159
1463,374167695,1751490850159,1,0.0205,0.02018193,39.2,BTC-25JUL25-105000-P,109246.52,buy,0.5,0.5,,,,,,1751490850.159
1461,374167693,1751490850159,1,0.0205,0.02018193,39.2,BTC-25JUL25-105000-P,109246.52,buy,1.0,1.0,,,,,,1751490850.159
1465,374167699,1751490850372,1,0.0205,0.02018193,39.2,BTC-25JUL25-105000-P,109246.52,buy,2.0,2.0,,,,,,1751490850.372
1464,374167698,1751490850372,1,0.0205,0.02018193,39.2,BTC-25JUL25-105000-P,109246.52,buy,0.5,0.5,,,,,,1751490850.372
1466,374167703,1751490850611,1,0.0205,0.02018597,39.2,BTC-25JUL25-105000-P,109248.04,buy,1.9,1.9,,,,,,1751490850.611
1467,374167704,1751490850611,1,0.0205,0.02018597,39.2,BTC-25JUL25-105000-P,109248.04,buy,0.1,0.1,,,,,,1751490850.611
1468,374167709,1751490850843,1,0.0205,0.02018597,39.2,BTC-25JUL25-105000-P,109248.04,buy,1.1,1.1,,,,,,1751490850.843
1469,374167712,1751490851038,1,0.0205,0.02018597,39.2,BTC-25JUL25-105000-P,109248.04,buy,2.5,2.5,,,,,,1751490851.038
1470,374167718,1751490851281,1,0.0205,0.02018597,39.2,BTC-25JUL25-105000-P,109248.04,buy,2.5,2.5,,,,,,1751490851.281
1471,374167722,1751490851510,1,0.0205,0.02018597,39.2,BTC-25JUL25-105000-P,109248.04,buy,2.5,2.5,,,,,,1751490851.51
1472,374167724,1751490851748,1,0.0205,0.02018994,39.2,BTC-25JUL25-105000-P,109248.61,buy,2.5,2.5,,,,,,1751490851.748
1474,374167727,1751490852020,1,0.0205,0.02018994,39.2,BTC-25JUL25-105000-P,109248.61,buy,2.0,2.0,,,,,,1751490852.02
1473,374167726,1751490852020,1,0.0205,0.02018994,39.2,BTC-25JUL25-105000-P,109248.61,buy,0.5,0.5,,,,,,1751490852.02
1476,374167733,1751490852349,1,0.0205,0.02018994,39.2,BTC-25JUL25-105000-P,109248.61,buy,1.7,1.7,,,,,,1751490852.349
1475,374167732,1751490852349,1,0.0205,0.02018994,39.2,BTC-25JUL25-105000-P,109248.61,buy,0.8,0.8,,,,,,1751490852.349
1477,374167743,1751490852594,1,0.0205,0.02018643,39.2,BTC-25JUL25-105000-P,109249.32,buy,1.8,1.8,,,,,,1751490852.594
1478,374167747,1751490852801,1,0.0205,0.02018643,39.2,BTC-25JUL25-105000-P,109249.32,buy,0.7,0.7,,,,,,1751490852.801
1479,374167748,1751490852801,1,0.0205,0.02018643,39.2,BTC-25JUL25-105000-P,109249.32,buy,0.2,0.2,,,,,,1751490852.801
1481,374167752,1751490853001,0,0.021,0.02018643,39.77,BTC-25JUL25-105000-P,109249.32,buy,1.0,1.0,,,,,,1751490853.001
1480,374167751,1751490853001,1,0.0205,0.02018643,39.2,BTC-25JUL25-105000-P,109249.32,buy,1.5,1.5,,,,,,1751490853.001
1482,374167761,1751490853225,1,0.021,0.02018643,39.77,BTC-25JUL25-105000-P,109249.32,buy,0.8,0.8,,,,,,1751490853.225
1483,374168334,1751490996036,2,0.02,0.02004265,38.75,BTC-25JUL25-105000-P,109300.79,sell,0.4,0.4,,,,,,1751490996.036
1484,374168359,1751491034457,3,0.02,0.02000242,38.82,BTC-25JUL25-105000-P,109319.46,sell,0.1,0.1,,,,,,1751491034.457
1485,374168360,1751491034457,3,0.02,0.02000242,38.82,BTC-25JUL25-105000-P,109319.46,sell,0.9,0.9,,,,,,1751491034.457
1486,374168380,1751491042746,3,0.02,0.02000493,38.85,BTC-25JUL25-105000-P,109328.18,sell,1.0,1.0,,,,,,1751491042.746
1499,374168406,1751491052819,3,0.02,0.01996569,38.87,BTC-25JUL25-105000-P,109333.38,sell,2.5,2.5,,,,,,1751491052.819
1497,374168404,1751491052819,3,0.02,0.01996569,38.87,BTC-25JUL25-105000-P,109333.38,sell,2.5,2.5,,,,,,1751491052.819
1487,374168394,1751491052819,3,0.02,0.01996569,38.87,BTC-25JUL25-105000-P,109333.38,sell,0.6,0.6,,,,,,1751491052.819
1495,374168402,1751491052819,3,0.02,0.01996569,38.87,BTC-25JUL25-105000-P,109333.38,sell,2.5,2.5,,,,,,1751491052.819
1494,374168401,1751491052819,3,0.02,0.01996569,38.87,BTC-25JUL25-105000-P,109333.38,sell,1.7,1.7,,,,,,1751491052.819
1492,374168399,1751491052819,3,0.02,0.01996569,38.87,BTC-25JUL25-105000-P,109333.38,sell,2.4,2.4,,,,,,1751491052.819
1489,374168396,1751491052819,3,0.02,0.01996569,38.87,BTC-25JUL25-105000-P,109333.38,sell,2.5,2.5,,,,,,1751491052.819
1498,374168405,1751491052819,3,0.02,0.01996569,38.87,BTC-25JUL25-105000-P,109333.38,sell,0.8,0.8,,,,,,1751491052.819
1490,374168397,1751491052819,3,0.02,0.01996569,38.87,BTC-25JUL25-105000-P,109333.38,sell,2.5,2.5,,,,,,1751491052.819
1491,374168398,1751491052819,3,0.02,0.01996569,38.87,BTC-25JUL25-105000-P,109333.38,sell,2.5,2.5,,,,,,1751491052.819
1493,374168400,1751491052819,3,0.02,0.01996569,38.87,BTC-25JUL25-105000-P,109333.38,sell,2.5,2.5,,,,,,1751491052.819
1488,374168395,1751491052819,3,0.02,0.01996569,38.87,BTC-25JUL25-105000-P,109333.38,sell,2.5,2.5,,,,,,1751491052.819
1496,374168403,1751491052819,3,0.02,0.01996569,38.87,BTC-25JUL25-105000-P,109333.38,sell,2.5,2.5,,,,,,1751491052.819
1500,374169233,1751491844819,3,0.02,0.01982911,38.67,BTC-25JUL25-105000-P,109310.09,buy,2.5,2.5,,,,,,1751491844.819
1501,374169235,1751491845001,3,0.02,0.01982911,38.67,BTC-25JUL25-105000-P,109310.09,buy,1.0,1.0,,,,,,1751491845.001
1502,374169237,1751491845159,3,0.02,0.01982911,38.67,BTC-25JUL25-105000-P,109310.09,buy,2.5,2.5,,,,,,1751491845.159
1503,374169240,1751491845324,3,0.02,0.01982911,38.67,BTC-25JUL25-105000-P,109310.09,buy,0.1,0.1,,,,,,1751491845.324
1504,374169241,1751491845324,3,0.02,0.01982911,38.67,BTC-25JUL25-105000-P,109310.09,buy,2.4,2.4,,,,,,1751491845.324
1505,374169244,1751491845492,3,0.02,0.01982911,38.67,BTC-25JUL25-105000-P,109310.09,buy,0.8,0.8,,,,,,1751491845.492
1506,374169248,1751491845661,3,0.02,0.01982642,38.67,BTC-25JUL25-105000-P,109309.92,buy,2.5,2.5,,,,,,1751491845.661
1507,374169252,1751491845830,3,0.02,0.01982642,38.67,BTC-25JUL25-105000-P,109309.92,buy,0.8,0.8,,,,,,1751491845.83
1508,374169253,1751491845830,0,0.0205,0.01982642,39.25,BTC-25JUL25-105000-P,109309.92,buy,1.7,1.7,,,,,,1751491845.83
1509,374169257,1751491846011,2,0.02,0.01982642,38.67,BTC-25JUL25-105000-P,109309.92,buy,1.5,1.5,,,,,,1751491846.011
1510,374169609,1751492328542,3,0.02,0.01966484,38.9,BTC-25JUL25-105000-P,109385.9,buy,2.5,2.5,,,,,,1751492328.542
1511,374169611,1751492328627,3,0.02,0.01966484,38.9,BTC-25JUL25-105000-P,109385.9,buy,1.4,1.4,,,,,,1751492328.627
1512,374169613,1751492328721,3,0.02,0.01966484,38.9,BTC-25JUL25-105000-P,109385.9,buy,2.5,2.5,,,,,,1751492328.721
1513,374169617,1751492328812,3,0.02,0.01966484,38.9,BTC-25JUL25-105000-P,109385.9,buy,2.5,2.5,,,,,,1751492328.812
1514,374169618,1751492328907,3,0.02,0.01966484,38.9,BTC-25JUL25-105000-P,109385.9,buy,2.5,2.5,,,,,,1751492328.907
1517,374170596,1751492724157,3,0.0195,0.01981647,38.09,BTC-25JUL25-105000-P,109321.33,sell,2.5,2.5,,,,,,1751492724.157
1516,374170595,1751492724157,3,0.0195,0.01981647,38.09,BTC-25JUL25-105000-P,109321.33,sell,2.1,2.1,,,,,,1751492724.157
1515,374170594,1751492724157,2,0.0195,0.01981647,38.09,BTC-25JUL25-105000-P,109321.33,sell,2.5,2.5,,,,,,1751492724.157
1518,374170597,1751492724157,3,0.0195,0.01981647,38.09,BTC-25JUL25-105000-P,109321.33,sell,0.2,0.2,,,,,,1751492724.157
1520,374171050,1751493265371,3,0.019,0.01912612,38.15,BTC-25JUL25-105000-P,109486.83,sell,2.5,2.5,,,,,,1751493265.371
1519,374171049,1751493265371,2,0.019,0.01912612,38.15,BTC-25JUL25-105000-P,109486.83,sell,2.5,2.5,,,,,,1751493265.371
1521,374171350,1751493600286,3,0.019,0.01912389,38.12,BTC-25JUL25-105000-P,109491.0,sell,1.3,1.3,,,,,,1751493600.286
1522,374171351,1751493600286,3,0.019,0.01912389,38.12,BTC-25JUL25-105000-P,109491.0,sell,1.8,1.8,,,,,,1751493600.286
1523,374171352,1751493600327,3,0.019,0.01912389,38.12,BTC-25JUL25-105000-P,109491.0,sell,0.1,0.1,,,,,,1751493600.327
1524,374171362,1751493600719,3,0.019,0.01912426,38.13,BTC-25JUL25-105000-P,109491.0,sell,0.1,0.1,,,,,,1751493600.719
1525,374171363,1751493600726,3,0.019,0.01912426,38.13,BTC-25JUL25-105000-P,109491.0,sell,0.1,0.1,,,,,,1751493600.726
1526,374171364,1751493600734,3,0.019,0.01912426,38.13,BTC-25JUL25-105000-P,109491.0,sell,0.1,0.1,,,,,,1751493600.734
1527,374171379,1751493608682,3,0.019,0.01903893,38.24,BTC-25JUL25-105000-P,109522.99,sell,0.1,0.1,,,,,,1751493608.682
1528,374171380,1751493608692,3,0.019,0.01903893,38.24,BTC-25JUL25-105000-P,109522.99,sell,0.1,0.1,,,,,,1751493608.692
1529,374171381,1751493608699,3,0.019,0.01903893,38.24,BTC-25JUL25-105000-P,109522.99,sell,0.1,0.1,,,,,,1751493608.699
1530,374171959,1751494134734,0,0.02,0.01961131,38.63,BTC-25JUL25-105000-P,109297.19,buy,2.5,2.5,,,,,,1751494134.734
1531,374172071,1751494255144,2,0.0195,0.01949212,38.16,BTC-25JUL25-105000-P,109313.51,sell,2.2,2.2,,,,,,1751494255.144
1532,374172896,1751495594832,3,0.0195,0.01925111,38.37,BTC-25JUL25-105000-P,109340.52,sell,10.9,10.9,,,,,,1751495594.832
1533,374172898,1751495598346,3,0.0195,0.01925192,38.37,BTC-25JUL25-105000-P,109340.67,buy,0.1,0.1,,,,,,1751495598.346
1534,374173875,1751496084420,3,0.0195,0.01936058,38.29,BTC-25JUL25-105000-P,109313.16,buy,0.1,0.1,,,,,,1751496084.42
1535,374206747,1751525177089,2,0.019,0.01866351,38.64,BTC-25JUL25-105000-P,109483.2,buy,0.1,0.1,,,,,,1751525177.089
1536,374218335,1751531624758,2,0.0185,0.01877025,38.29,BTC-25JUL25-105000-P,109549.6,sell,0.2,0.2,,,,,,1751531624.758
1537,374218825,1751531908030,3,0.0185,0.01868984,38.29,BTC-25JUL25-105000-P,109545.84,sell,0.3,0.3,,,,,,1751531908.03
1538,374218826,1751531908032,3,0.0185,0.01868984,38.29,BTC-25JUL25-105000-P,109545.84,buy,2.7,2.7,,,,,,1751531908.032
1539,374218872,1751531939915,2,0.018,0.01864526,37.74,BTC-25JUL25-105000-P,109555.8,sell,1.0,1.0,,,,,,1751531939.915
1540,374253194,1751539795336,3,0.018,0.01826413,38.57,BTC-25JUL25-105000-P,109722.98,sell,1.9,1.9,,,,,,1751539795.336
1541,374261765,1751544802114,0,0.0185,0.01850349,38.73,BTC-25JUL25-105000-P,109581.9,buy,0.3,0.3,,,,,,1751544802.114
1542,374271299,1751546646906,0,0.02,0.02033604,38.23,BTC-25JUL25-105000-P,108946.06,sell,1.3,1.3,,,,,,1751546646.906
1543,374271306,1751546647167,1,0.02,0.02033604,38.23,BTC-25JUL25-105000-P,108946.06,sell,0.8,0.8,,,,,,1751546647.167
1544,374274915,1751548353216,2,0.018,0.01832198,37.55,BTC-25JUL25-105000-P,109427.21,sell,0.1,0.1,,,,,,1751548353.216
1545,374283462,1751550584787,2,0.016,0.01596454,37.97,BTC-25JUL25-105000-P,110258.68,sell,0.2,0.2,,,,,,1751550584.787
1546,374283463,1751550584798,3,0.016,0.01596454,37.97,BTC-25JUL25-105000-P,110258.68,sell,0.2,0.2,,,,,,1751550584.798
1547,374283542,1751550588588,3,0.016,0.01588378,38.09,BTC-25JUL25-105000-P,110293.61,sell,0.3,0.3,,,,,,1751550588.588
1548,374283560,1751550591927,3,0.016,0.01585008,38.12,BTC-25JUL25-105000-P,110306.34,sell,0.1,0.1,,,,,,1751550591.927
1549,374283673,1751550592536,3,0.016,0.01585008,38.12,BTC-25JUL25-105000-P,110306.34,sell,0.1,0.1,,,,,,1751550592.536
1550,374283677,1751550592556,3,0.016,0.01585008,38.12,BTC-25JUL25-105000-P,110306.34,sell,0.1,0.1,,,,,,1751550592.556
1551,374283682,1751550592610,3,0.016,0.01581526,38.16,BTC-25JUL25-105000-P,110313.58,sell,0.1,0.1,,,,,,1751550592.61
1552,374300193,1751554511466,0,0.018,0.01787426,38.3,BTC-25JUL25-105000-P,109643.63,buy,1.0,1.0,,,,,,1751554511.466
1553,374300194,1751554511468,1,0.018,0.01787426,38.3,BTC-25JUL25-105000-P,109643.63,sell,1.0,1.0,,,,,,1751554511.468
1554,374308760,1751558696712,0,0.0185,0.01861583,37.27,BTC-25JUL25-105000-P,109159.82,buy,0.1,0.1,,,,,,1751558696.712
1555,374309967,1751559617268,2,0.0175,0.01827426,36.21,BTC-25JUL25-105000-P,109192.59,sell,100.0,100.0,1.0,BLOCK-208535,,,,1751559617.268
1556,374309992,1751559639305,0,0.018,0.01830458,36.77,BTC-25JUL25-105000-P,109181.94,sell,3.1,3.1,,,,,,1751559639.305
1557,374310412,1751559933421,1,0.018,0.01823683,36.73,BTC-25JUL25-105000-P,109172.15,sell,10.9,10.9,,,,,,1751559933.421
1558,374311533,1751560904718,2,0.017,0.01720181,36.57,BTC-25JUL25-105000-P,109446.07,sell,1.0,1.0,,,,,,1751560904.718
1559,374315299,1751563826445,2,0.0165,0.01683811,36.27,BTC-25JUL25-105000-P,109500.25,sell,5.0,5.0,,,,,,1751563826.445
