trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_id,combo_trade_id,block_rfq_id,liquidation,unix_sec
1324,ETH-256173274,1751312925054,0,0.0028,0.002737,69.6,ETH-25JUL25-3500-C,2512.79,sell,2.0,2.0,,,,,,,1751312925.054
1325,ETH-256173953,1751313256301,1,0.0028,0.002723,69.64,ETH-25JUL25-3500-C,2512.2,buy,1.0,1.0,,,,,,,1751313256.301
1326,ETH-256175814,1751314092489,1,0.0028,0.002758,69.6,ETH-25JUL25-3500-C,2512.88,buy,1.0,1.0,,,,,,,1751314092.489
1327,ETH-256178653,1751316903067,2,0.0027,0.002572,69.71,ETH-25JUL25-3500-C,2505.0,buy,1.0,1.0,,,,,,,1751316903.067
1328,ETH-256179248,1751317709769,2,0.0026,0.002495,69.67,ETH-25JUL25-3500-C,2498.77,buy,1.0,1.0,,,,,,,1751317709.769
1329,ETH-256186277,1751325820022,2,0.0024,0.002288,69.37,ETH-25JUL25-3500-C,2490.56,buy,1.0,1.0,,,,,,,1751325820.022
1330,ETH-256186538,1751326120081,3,0.0024,0.002295,69.35,ETH-25JUL25-3500-C,2491.08,buy,1.0,1.0,,,,,,,1751326120.081
1331,ETH-256186757,1751326420110,3,0.0024,0.002279,69.45,ETH-25JUL25-3500-C,2489.62,buy,1.0,1.0,,,,,,,1751326420.11
1332,ETH-256188371,1751328747338,0,0.0025,0.002273,69.74,ETH-25JUL25-3500-C,2493.15,buy,2.0,2.0,,,,,,,1751328747.338
1333,ETH-256196909,1751344142261,2,0.0018,0.001872,67.27,ETH-25JUL25-3500-C,2477.73,sell,7.0,7.0,,,,,,,1751344142.261
1334,ETH-256196910,1751344142261,3,0.0018,0.001872,67.27,ETH-25JUL25-3500-C,2477.73,sell,5.0,5.0,,,,,,,1751344142.261
1335,ETH-256203195,1751350202603,2,0.0017,0.001671,67.95,ETH-25JUL25-3500-C,2458.8,buy,30.0,30.0,,,,,,,1751350202.603
1336,ETH-256203197,1751350205247,3,0.0017,0.00167,67.95,ETH-25JUL25-3500-C,2458.75,buy,30.0,30.0,,,,,,,1751350205.247
1337,ETH-256203252,1751350546597,3,0.0017,0.001659,67.93,ETH-25JUL25-3500-C,2459.11,buy,30.0,30.0,,,,,,,1751350546.597
1338,ETH-256203258,1751350551100,3,0.0017,0.001656,67.95,ETH-25JUL25-3500-C,2458.82,buy,30.0,30.0,,,,,,,1751350551.1
1339,ETH-256203632,1751351282145,3,0.0017,0.001631,67.95,ETH-25JUL25-3500-C,2459.3,buy,30.0,30.0,,,,,,,1751351282.145
1340,ETH-256203634,1751351284980,3,0.0017,0.001631,67.95,ETH-25JUL25-3500-C,2459.31,buy,30.0,30.0,,,,,,,1751351284.98
1341,ETH-256203752,1751351553821,3,0.0017,0.00163,67.9,ETH-25JUL25-3500-C,2459.86,buy,30.0,30.0,,,,,,,1751351553.821
1342,ETH-256203753,1751351557339,3,0.0017,0.001629,67.9,ETH-25JUL25-3500-C,2459.9,buy,30.0,30.0,,,,,,,1751351557.339
1343,ETH-256204222,1751352861611,3,0.0017,0.001632,67.93,ETH-25JUL25-3500-C,2460.11,sell,40.0,40.0,,,,,,,1751352861.611
1344,ETH-256211615,1751359502087,2,0.0016,0.001484,67.77,ETH-25JUL25-3500-C,2455.02,buy,1.0,1.0,,,,,,,1751359502.087
1345,ETH-256211760,1751359802119,3,0.0016,0.00149,67.7,ETH-25JUL25-3500-C,2456.07,buy,1.0,1.0,,,,,,,1751359802.119
1346,ETH-256211881,1751360102145,3,0.0016,0.001476,67.77,ETH-25JUL25-3500-C,2455.14,buy,1.0,1.0,,,,,,,1751360102.145
1347,ETH-256217628,1751368422231,2,0.0014,0.001332,66.86,ETH-25JUL25-3500-C,2450.72,buy,1.0,1.0,,,,,,,1751368422.231
1348,ETH-256218043,1751368735013,0,0.0015,0.001376,67.64,ETH-25JUL25-3500-C,2449.67,buy,1.0,1.0,,,,,,,1751368735.013
1349,ETH-256218447,1751369704458,1,0.0015,0.001448,67.32,ETH-25JUL25-3500-C,2454.96,buy,1.0,1.0,,,,,,,1751369704.458
1350,ETH-256219262,1751370721389,2,0.0013,0.001393,66.46,ETH-25JUL25-3500-C,2445.97,sell,79.0,79.0,,,,,,,1751370721.389
1351,ETH-256222263,1751373501662,3,0.0013,0.001347,66.6,ETH-25JUL25-3500-C,2444.2,sell,20.0,20.0,,,,,,,1751373501.662
1352,ETH-256222361,1751373589998,3,0.0013,0.001343,66.63,ETH-25JUL25-3500-C,2443.78,sell,20.0,20.0,,,,,,,1751373589.998
1353,ETH-256222758,1751373945175,3,0.0013,0.001294,66.98,ETH-25JUL25-3500-C,2438.4,sell,23.0,23.0,,,,,,,1751373945.175
1354,ETH-256222761,1751373953327,3,0.0013,0.001294,66.98,ETH-25JUL25-3500-C,2438.47,sell,21.0,21.0,,,,,,,1751373953.327
1355,ETH-256222774,1751373965569,3,0.0013,0.001299,66.95,ETH-25JUL25-3500-C,2438.84,sell,20.0,20.0,,,,,,,1751373965.569
1356,ETH-256222788,1751373996200,3,0.0013,0.001305,66.93,ETH-25JUL25-3500-C,2439.17,sell,20.0,20.0,,,,,,,1751373996.2
1357,ETH-256225172,1751376413290,3,0.0013,0.001309,66.78,ETH-25JUL25-3500-C,2441.93,buy,1.0,1.0,,,,,,,1751376413.29
1358,ETH-256225174,1751376416233,3,0.0013,0.001308,66.78,ETH-25JUL25-3500-C,2441.88,buy,1.0,1.0,,,,,,,1751376416.233
1359,ETH-256226530,1751377413181,2,0.0012,0.001213,66.53,ETH-25JUL25-3500-C,2433.96,sell,3.0,3.0,,,,,,,1751377413.181
1360,ETH-256227523,1751377732922,0,0.0014,0.001288,67.77,ETH-25JUL25-3500-C,2438.44,buy,1.0,1.0,,,,,,,1751377732.922
1361,ETH-256227524,1751377732922,1,0.0014,0.001288,67.77,ETH-25JUL25-3500-C,2438.44,buy,1.0,1.0,,,,,,,1751377732.922
1362,ETH-256228163,1751378295603,0,0.0015,0.001423,67.99,ETH-25JUL25-3500-C,2445.61,buy,1.0,1.0,,,,,,,1751378295.603
1363,ETH-256251977,1751396851125,2,0.0014,0.001327,69.67,ETH-25JUL25-3500-C,2412.94,buy,1.0,1.0,,,,,,,1751396851.125
1364,ETH-256285928,1751427000650,0,0.0017,0.001466,71.23,ETH-25JUL25-3500-C,2429.05,buy,1.0,1.0,,,,,,,1751427000.65
1365,ETH-256298930,1751443873267,2,0.0013,0.001482,67.31,ETH-25JUL25-3500-C,2451.49,sell,81.0,81.0,,,,,,,1751443873.267
1367,ETH-256299515,1751444634384,1,0.0015,0.001426,68.57,ETH-25JUL25-3500-C,2454.76,buy,13.0,13.0,,,,,,,1751444634.384
1366,ETH-256299514,1751444634384,0,0.0015,0.001426,68.57,ETH-25JUL25-3500-C,2454.76,buy,1.0,1.0,,,,,,,1751444634.384
1368,ETH-256302925,1751448586369,2,0.0013,0.001312,67.53,ETH-25JUL25-3500-C,2449.56,sell,10.0,10.0,,,,,,,1751448586.369
1369,ETH-256304640,1751452153371,0,0.0015,0.001289,69.05,ETH-25JUL25-3500-C,2449.61,buy,5.0,5.0,,,,,,,1751452153.371
1370,ETH-256308550,1751457201368,2,0.0013,0.001317,67.9,ETH-25JUL25-3500-C,2445.14,sell,20.0,20.0,,,,,,,1751457201.368
1371,ETH-256355390,1751476754853,0,0.0024,0.002538,66.65,ETH-25JUL25-3500-C,2569.02,sell,150.0,150.0,,,,,,,1751476754.853
1372,ETH-256363057,1751478464962,0,0.0025,0.002545,67.96,ETH-25JUL25-3500-C,2557.36,buy,5.0,5.0,,,,,,,1751478464.962
1373,ETH-256363460,1751478596508,0,0.0027,0.002515,69.05,ETH-25JUL25-3500-C,2555.02,buy,5.0,5.0,,,,,,,1751478596.508
1374,ETH-256368017,1751481331730,0,0.0028,0.002706,68.4,ETH-25JUL25-3500-C,2570.93,buy,21.0,21.0,,,,,,,1751481331.73
1375,ETH-256368356,1751481507763,0,0.0029,0.002834,68.22,ETH-25JUL25-3500-C,2579.31,buy,22.0,22.0,,,,,,,1751481507.763
1376,ETH-256378583,1751486699306,0,0.0034,0.003526,68.92,ETH-25JUL25-3500-C,2600.7,sell,351.0,351.0,,,,,,,1751486699.306
1377,ETH-256378584,1751486699324,1,0.0034,0.003526,68.92,ETH-25JUL25-3500-C,2600.7,sell,79.0,79.0,,,,,,,1751486699.324
1378,ETH-256381450,1751487570909,0,0.0036,0.003283,70.51,ETH-25JUL25-3500-C,2589.06,buy,29.0,29.0,,,,,,,1751487570.909
1379,ETH-256381467,1751487576011,1,0.0036,0.003305,70.5,ETH-25JUL25-3500-C,2589.19,buy,4.0,4.0,,,,,,,1751487576.011
1380,ETH-256387249,1751491661934,2,0.0035,0.003509,70.16,ETH-25JUL25-3500-C,2589.83,buy,10.0,10.0,,,,,,,1751491661.934
1381,ETH-256406437,1751508280555,2,0.0028,0.002932,68.54,ETH-25JUL25-3500-C,2576.62,sell,3.0,3.0,,,,,,,1751508280.555
1382,ETH-256406793,1751508925063,0,0.003,0.002888,69.6,ETH-25JUL25-3500-C,2573.93,buy,19.0,19.0,,,,,,,1751508925.063
1383,ETH-256408684,1751511056858,2,0.0028,0.002681,69.57,ETH-25JUL25-3500-C,2562.83,buy,22.0,22.0,,,,,,,1751511056.858
1384,ETH-256411956,1751517574740,0,0.0029,0.002765,69.54,ETH-25JUL25-3500-C,2571.06,buy,20.0,20.0,,,,,,,1751517574.74
1385,ETH-256413952,1751519636552,1,0.0029,0.002823,69.07,ETH-25JUL25-3500-C,2577.89,buy,22.0,22.0,,,,,,,1751519636.552
1386,ETH-256414033,1751519828966,1,0.0029,0.002805,69.03,ETH-25JUL25-3500-C,2578.73,buy,20.0,20.0,,,,,,,1751519828.966
1387,ETH-256415114,1751520850356,0,0.0031,0.003004,68.83,ETH-25JUL25-3500-C,2593.41,buy,20.0,20.0,,,,,,,1751520850.356
1388,ETH-256415525,1751520912514,0,0.0032,0.003071,68.96,ETH-25JUL25-3500-C,2597.4,buy,20.0,20.0,,,,,,,1751520912.514
1389,ETH-256415585,1751520925957,1,0.0032,0.003046,69.03,ETH-25JUL25-3500-C,2596.61,buy,14.0,14.0,,,,,,,1751520925.957
1390,ETH-256415753,1751521009889,1,0.0032,0.003007,69.22,ETH-25JUL25-3500-C,2594.06,buy,9.0,9.0,,,,,,,1751521009.889
1391,ETH-256415756,1751521011936,1,0.0032,0.003005,69.22,ETH-25JUL25-3500-C,2593.96,buy,1.0,1.0,,,,,,,1751521011.936
1392,ETH-256415933,1751521241098,1,0.0032,0.002986,69.21,ETH-25JUL25-3500-C,2594.29,buy,18.0,18.0,,,,,,,1751521241.098
1393,ETH-256416038,1751521347820,1,0.0032,0.002997,69.19,ETH-25JUL25-3500-C,2594.6,buy,14.0,14.0,,,,,,,1751521347.82
1394,ETH-256417829,1751523439784,1,0.0032,0.003082,69.21,ETH-25JUL25-3500-C,2594.68,buy,29.0,29.0,,,,,,,1751523439.784
1395,ETH-256417830,1751523440187,1,0.0032,0.003082,69.21,ETH-25JUL25-3500-C,2594.68,buy,4.0,4.0,,,,,,,1751523440.187
1396,ETH-256418012,1751523610468,1,0.0032,0.003079,69.18,ETH-25JUL25-3500-C,2595.39,buy,25.0,25.0,,,,,,,1751523610.468
1397,ETH-256418458,1751523957109,0,0.0033,0.003125,69.37,ETH-25JUL25-3500-C,2598.71,sell,10.0,10.0,,,,,,,1751523957.109
1398,ETH-256418479,1751523970300,1,0.0033,0.003134,69.31,ETH-25JUL25-3500-C,2599.4,sell,10.0,10.0,,,,,,,1751523970.3
1399,ETH-256420235,1751526063294,0,0.0036,0.003523,70.67,ETH-25JUL25-3500-C,2597.03,buy,17.0,17.0,,,,,,,1751526063.294
1400,ETH-256421853,1751527842954,2,0.0034,0.003353,70.02,ETH-25JUL25-3500-C,2595.62,buy,13.0,13.0,,,,,,,1751527842.954
1401,ETH-256424487,1751529291478,0,0.0036,0.003468,70.48,ETH-25JUL25-3500-C,2600.77,buy,10.0,10.0,,,,,,,1751529291.478
1402,ETH-256424549,1751529344757,1,0.0036,0.003468,70.49,ETH-25JUL25-3500-C,2600.64,buy,10.0,10.0,,,,,,,1751529344.757
1403,ETH-256424575,1751529354478,1,0.0036,0.003465,70.49,ETH-25JUL25-3500-C,2600.56,buy,10.0,10.0,,,,,,,1751529354.478
1404,ETH-256443327,1751539862728,0,0.0039,0.003823,72.38,ETH-25JUL25-3500-C,2591.87,buy,3.0,3.0,,,,,,,1751539862.728
1405,ETH-256456440,1751546360722,2,0.0037,0.00352,73.07,ETH-25JUL25-3500-C,2573.52,sell,2.0,2.0,,,,,,,1751546360.722
1406,ETH-256485691,1751554751223,0,0.0039,0.003918,72.29,ETH-25JUL25-3500-C,2596.99,buy,3.0,3.0,,,,,,,1751554751.223
1407,ETH-256493387,1751558120173,2,0.0033,0.003352,71.62,ETH-25JUL25-3500-C,2575.42,sell,100.0,100.0,,,,,,,1751558120.173
1408,ETH-256503870,1751566374591,2,0.0032,0.003178,71.32,ETH-25JUL25-3500-C,2576.53,sell,1.0,1.0,,,,,,,1751566374.591
1409,ETH-256509491,1751576528084,0,0.0038,0.003638,71.89,ETH-25JUL25-3500-C,2603.19,buy,1.0,1.0,,,,,,,1751576528.084
1410,ETH-256509501,1751576556428,1,0.0038,0.003646,71.86,ETH-25JUL25-3500-C,2603.47,buy,39.0,39.0,,,,,,,1751576556.428
1411,ETH-256509505,1751576560672,1,0.0038,0.003648,71.85,ETH-25JUL25-3500-C,2603.47,buy,7.0,7.0,,,,,,,1751576560.672
1412,ETH-256509506,1751576563847,1,0.0038,0.003653,71.85,ETH-25JUL25-3500-C,2603.47,buy,4.0,4.0,,,,,,,1751576563.847
1413,ETH-256510904,1751578317691,0,0.0039,0.003784,72.93,ETH-25JUL25-3500-C,2593.78,buy,1.0,1.0,,,,,,,1751578317.691
1414,ETH-256524770,1751599081083,2,0.0032,0.003185,71.7,ETH-25JUL25-3500-C,2579.23,buy,1.0,1.0,,,,,,,1751599081.083
1415,ETH-256558134,1751633618408,2,0.0022,0.002156,70.02,ETH-25JUL25-3500-C,2546.22,buy,1.0,1.0,,,,,,,1751633618.408
1416,ETH-256585197,1751647574564,2,0.0017,0.00164,71.52,ETH-25JUL25-3500-C,2485.73,buy,1.0,1.0,,,,,,,1751647574.564
1417,ETH-256588151,1751650621206,0,0.0018,0.001774,71.58,ETH-25JUL25-3500-C,2494.82,buy,1.0,1.0,,,,,,,1751650621.206
1418,ETH-256591733,1751657038793,2,0.0017,0.001656,72.02,ETH-25JUL25-3500-C,2480.24,buy,1.0,1.0,,,,,,,1751657038.793
1419,ETH-256594609,1751664103816,0,0.0018,0.001771,72.25,ETH-25JUL25-3500-C,2490.41,buy,1.0,1.0,,,,,,,1751664103.816
1420,ETH-256659750,1751809972241,2,0.0014,0.001346,67.71,ETH-25JUL25-3500-C,2559.52,buy,16.0,16.0,,,,,,,1751809972.241
1421,ETH-256659853,1751809974463,3,0.0014,0.001345,67.7,ETH-25JUL25-3500-C,2559.68,buy,3.0,3.0,,,,,,,1751809974.463
1422,ETH-256659866,1751809981049,3,0.0014,0.001346,67.66,ETH-25JUL25-3500-C,2560.23,buy,8.0,8.0,,,,,,,1751809981.049
1423,ETH-256659871,1751809981383,3,0.0014,0.001348,67.66,ETH-25JUL25-3500-C,2560.3,buy,2.0,2.0,,,,,,,1751809981.383
1424,ETH-256660065,1751810006818,3,0.0014,0.001339,67.73,ETH-25JUL25-3500-C,2559.23,buy,15.0,15.0,,,,,,,1751810006.818
1425,ETH-256660074,1751810009478,3,0.0014,0.001342,67.71,ETH-25JUL25-3500-C,2559.44,buy,3.0,3.0,,,,,,,1751810009.478
1426,ETH-256660087,1751810013405,3,0.0014,0.001349,67.65,ETH-25JUL25-3500-C,2560.37,buy,3.0,3.0,,,,,,,1751810013.405
1427,ETH-256660096,1751810015669,3,0.0014,0.001353,67.61,ETH-25JUL25-3500-C,2560.95,buy,2.0,2.0,,,,,,,1751810015.669
1428,ETH-256660103,1751810016654,3,0.0014,0.001355,67.56,ETH-25JUL25-3500-C,2561.65,buy,8.0,8.0,,,,,,,1751810016.654
1429,ETH-256660106,1751810016787,3,0.0014,0.001355,67.56,ETH-25JUL25-3500-C,2561.65,buy,5.0,5.0,,,,,,,1751810016.787
1430,ETH-256660107,1751810017180,3,0.0014,0.001355,67.56,ETH-25JUL25-3500-C,2561.65,buy,2.0,2.0,,,,,,,1751810017.18
1431,ETH-256660113,1751810017649,3,0.0014,0.001356,67.47,ETH-25JUL25-3500-C,2562.88,buy,5.0,5.0,,,,,,,1751810017.649
1432,ETH-256660293,1751810030177,3,0.0014,0.001378,67.44,ETH-25JUL25-3500-C,2563.39,buy,1.0,1.0,,,,,,,1751810030.177
1433,ETH-256660491,1751810045292,3,0.0014,0.001398,67.11,ETH-25JUL25-3500-C,2567.89,buy,11.0,11.0,,,,,,,1751810045.292
1434,ETH-256660559,1751810053903,3,0.0014,0.001392,67.16,ETH-25JUL25-3500-C,2567.15,buy,4.0,4.0,,,,,,,1751810053.903
1435,ETH-256660701,1751810072044,3,0.0014,0.001387,67.19,ETH-25JUL25-3500-C,2566.74,buy,6.0,6.0,,,,,,,1751810072.044
1436,ETH-256660703,1751810072089,3,0.0014,0.001387,67.19,ETH-25JUL25-3500-C,2566.74,buy,2.0,2.0,,,,,,,1751810072.089
1437,ETH-256660712,1751810074107,3,0.0014,0.001385,67.16,ETH-25JUL25-3500-C,2567.17,buy,4.0,4.0,,,,,,,1751810074.107
1438,ETH-256663066,1751810996070,3,0.0014,0.001335,67.61,ETH-25JUL25-3500-C,2560.9,buy,1.0,1.0,,,,,,,1751810996.07
1439,ETH-256663072,1751811001044,3,0.0014,0.001337,67.59,ETH-25JUL25-3500-C,2561.14,buy,2.0,2.0,,,,,,,1751811001.044
1440,ETH-256663082,1751811003830,3,0.0014,0.001339,67.56,ETH-25JUL25-3500-C,2561.55,buy,4.0,4.0,,,,,,,1751811003.83
1441,ETH-256663084,1751811007811,3,0.0014,0.001345,67.52,ETH-25JUL25-3500-C,2562.18,buy,3.0,3.0,,,,,,,1751811007.811
1442,ETH-256673669,1751821182480,3,0.0014,0.001317,68.41,ETH-25JUL25-3500-C,2552.67,buy,10.0,10.0,,,,,,,1751821182.48
1443,ETH-256673679,1751821202667,3,0.0014,0.001316,68.41,ETH-25JUL25-3500-C,2552.59,buy,25.0,25.0,,,,,,,1751821202.667
1444,ETH-256673752,1751821301163,3,0.0014,0.001302,68.54,ETH-25JUL25-3500-C,2551.05,buy,10.0,10.0,,,,,,,1751821301.163
1445,ETH-256673765,1751821323692,3,0.0014,0.001309,68.51,ETH-25JUL25-3500-C,2551.46,buy,3.0,3.0,,,,,,,1751821323.692
1446,ETH-256673767,1751821324177,3,0.0014,0.001309,68.5,ETH-25JUL25-3500-C,2551.66,buy,6.0,6.0,,,,,,,1751821324.177
1447,ETH-256673775,1751821388469,3,0.0014,0.001312,68.49,ETH-25JUL25-3500-C,2551.64,buy,36.0,36.0,,,,,,,1751821388.469
1448,ETH-256695235,1751844079046,0,0.0017,0.001639,69.77,ETH-25JUL25-3500-C,2569.44,buy,1.0,1.0,,,,,,,1751844079.046
1449,ETH-256695472,1751844379084,1,0.0017,0.001604,70.05,ETH-25JUL25-3500-C,2565.63,buy,1.0,1.0,,,,,,,1751844379.084
1450,ETH-256695628,1751844679105,1,0.0017,0.001612,70.1,ETH-25JUL25-3500-C,2565.09,buy,1.0,1.0,,,,,,,1751844679.105
1451,ETH-256695872,1751844979163,1,0.0017,0.001605,70.19,ETH-25JUL25-3500-C,2564.15,buy,1.0,1.0,,,,,,,1751844979.163
1452,ETH-256696069,1751845279205,1,0.0017,0.00166,69.82,ETH-25JUL25-3500-C,2568.83,buy,1.0,1.0,,,,,,,1751845279.205
1453,ETH-256696289,1751845579238,1,0.0017,0.001672,69.7,ETH-25JUL25-3500-C,2570.7,buy,1.0,1.0,,,,,,,1751845579.238
1454,ETH-256696375,1751845879277,1,0.0017,0.001669,69.68,ETH-25JUL25-3500-C,2571.14,buy,1.0,1.0,,,,,,,1751845879.277
1455,ETH-256697696,1751847757557,2,0.0016,0.001523,69.47,ETH-25JUL25-3500-C,2565.68,buy,1.0,1.0,,,,,,,1751847757.557
1456,ETH-256698006,1751848057581,3,0.0016,0.001559,69.51,ETH-25JUL25-3500-C,2564.97,buy,1.0,1.0,,,,,,,1751848057.581
1457,ETH-256698199,1751848357605,0,0.0017,0.00159,70.12,ETH-25JUL25-3500-C,2566.02,buy,1.0,1.0,,,,,,,1751848357.605
1458,ETH-256698832,1751848657651,1,0.0017,0.00157,70.67,ETH-25JUL25-3500-C,2558.9,buy,1.0,1.0,,,,,,,1751848657.651
1459,ETH-256699074,1751848957670,1,0.0017,0.001592,70.57,ETH-25JUL25-3500-C,2559.95,buy,1.0,1.0,,,,,,,1751848957.67
1460,ETH-256699178,1751849257702,1,0.0017,0.00162,70.43,ETH-25JUL25-3500-C,2561.94,buy,1.0,1.0,,,,,,,1751849257.702
1461,ETH-256699271,1751849557715,1,0.0017,0.001616,70.4,ETH-25JUL25-3500-C,2562.4,buy,1.0,1.0,,,,,,,1751849557.715
1462,ETH-256699585,1751849857739,2,0.0016,0.001548,69.93,ETH-25JUL25-3500-C,2560.08,buy,1.0,1.0,,,,,,,1751849857.739
1463,ETH-256699812,1751850157776,2,0.0015,0.001546,69.24,ETH-25JUL25-3500-C,2559.92,buy,1.0,1.0,,,,,,,1751850157.776
1464,ETH-256700020,1751850457803,3,0.0015,0.001497,69.56,ETH-25JUL25-3500-C,2555.45,buy,1.0,1.0,,,,,,,1751850457.803
1465,ETH-256700177,1751850757819,3,0.0015,0.001501,69.57,ETH-25JUL25-3500-C,2555.52,buy,1.0,1.0,,,,,,,1751850757.819
1466,ETH-256700625,1751851057858,3,0.0015,0.001522,69.46,ETH-25JUL25-3500-C,2556.88,buy,1.0,1.0,,,,,,,1751851057.858
1467,ETH-256701041,1751851357885,3,0.0015,0.001543,69.13,ETH-25JUL25-3500-C,2561.3,buy,1.0,1.0,,,,,,,1751851357.885
1468,ETH-256701399,1751851657907,3,0.0015,0.001526,69.19,ETH-25JUL25-3500-C,2560.7,buy,1.0,1.0,,,,,,,1751851657.907
1469,ETH-256701697,1751851957944,3,0.0015,0.001546,68.9,ETH-25JUL25-3500-C,2564.54,buy,1.0,1.0,,,,,,,1751851957.944
1470,ETH-256701817,1751852257986,3,0.0015,0.001521,68.9,ETH-25JUL25-3500-C,2564.77,buy,1.0,1.0,,,,,,,1751852257.986
1471,ETH-256701972,1751852558044,3,0.0015,0.0015,69.09,ETH-25JUL25-3500-C,2562.18,buy,1.0,1.0,,,,,,,1751852558.044
1472,ETH-256702054,1751852858066,3,0.0015,0.001512,68.96,ETH-25JUL25-3500-C,2563.99,buy,1.0,1.0,,,,,,,1751852858.066
1473,ETH-256702108,1751853158102,3,0.0015,0.001507,68.99,ETH-25JUL25-3500-C,2563.7,buy,1.0,1.0,,,,,,,1751853158.102
1474,ETH-256702192,1751853458116,3,0.0015,0.001501,69.02,ETH-25JUL25-3500-C,2563.08,buy,1.0,1.0,,,,,,,1751853458.116
1475,ETH-256702353,1751853758132,3,0.0015,0.001541,68.7,ETH-25JUL25-3500-C,2567.48,buy,1.0,1.0,,,,,,,1751853758.132
1476,ETH-256702545,1751854058183,0,0.0016,0.001575,69.14,ETH-25JUL25-3500-C,2571.58,buy,1.0,1.0,,,,,,,1751854058.183
1477,ETH-256703033,1751854358222,1,0.0016,0.001611,68.83,ETH-25JUL25-3500-C,2575.95,buy,1.0,1.0,,,,,,,1751854358.222
1478,ETH-256703189,1751854530407,0,0.0017,0.001606,69.44,ETH-25JUL25-3500-C,2576.86,buy,20.0,20.0,,,,,,,1751854530.407
1479,ETH-256703365,1751854658609,1,0.0017,0.001625,69.28,ETH-25JUL25-3500-C,2579.18,buy,1.0,1.0,,,,,,,1751854658.609
1480,ETH-256703721,1751854958621,2,0.0016,0.001608,68.58,ETH-25JUL25-3500-C,2579.44,buy,1.0,1.0,,,,,,,1751854958.621
1481,ETH-256704057,1751855258667,3,0.0016,0.001606,68.44,ETH-25JUL25-3500-C,2581.76,buy,1.0,1.0,,,,,,,1751855258.667
1482,ETH-256704307,1751855558763,3,0.0016,0.00152,69.01,ETH-25JUL25-3500-C,2573.81,buy,1.0,1.0,,,,,,,1751855558.763
1483,ETH-256704804,1751856254926,0,0.0017,0.001576,69.15,ETH-25JUL25-3500-C,2581.05,buy,5.0,5.0,,,,,,,1751856254.926
1484,ETH-256704910,1751856615021,2,0.0016,0.001551,68.55,ETH-25JUL25-3500-C,2580.81,buy,1.0,1.0,,,,,,,1751856615.021
1485,ETH-256705055,1751856915040,3,0.0016,0.001531,68.73,ETH-25JUL25-3500-C,2578.27,buy,1.0,1.0,,,,,,,1751856915.04
1486,ETH-256705160,1751857215078,3,0.0016,0.001529,68.81,ETH-25JUL25-3500-C,2577.4,buy,1.0,1.0,,,,,,,1751857215.078
1487,ETH-256705575,1751858457092,2,0.0015,0.001518,68.12,ETH-25JUL25-3500-C,2576.85,buy,1.0,1.0,,,,,,,1751858457.092
1488,ETH-256705604,1751858574410,0,0.0016,0.001516,68.83,ETH-25JUL25-3500-C,2576.9,buy,24.0,24.0,,,,,,,1751858574.41
1489,ETH-256705860,1751858757144,1,0.0016,0.001559,68.62,ETH-25JUL25-3500-C,2580.07,buy,1.0,1.0,,,,,,,1751858757.144
1490,ETH-256706487,1751859057163,0,0.0017,0.001587,69.02,ETH-25JUL25-3500-C,2584.81,buy,1.0,1.0,,,,,,,1751859057.163
1491,ETH-256706601,1751859357224,2,0.0016,0.001568,68.45,ETH-25JUL25-3500-C,2583.09,buy,1.0,1.0,,,,,,,1751859357.224
1492,ETH-256707979,1751862104251,3,0.0016,0.001541,68.99,ETH-25JUL25-3500-C,2576.38,buy,1.0,1.0,,,,,,,1751862104.251
1493,ETH-256708068,1751862404289,3,0.0016,0.00152,69.19,ETH-25JUL25-3500-C,2574.09,buy,1.0,1.0,,,,,,,1751862404.289
1494,ETH-256708154,1751862704312,3,0.0016,0.001538,69.11,ETH-25JUL25-3500-C,2575.27,buy,1.0,1.0,,,,,,,1751862704.312
1495,ETH-256708259,1751863004345,3,0.0016,0.001535,69.12,ETH-25JUL25-3500-C,2575.11,buy,1.0,1.0,,,,,,,1751863004.345
1496,ETH-256708352,1751863304388,3,0.0016,0.001535,69.19,ETH-25JUL25-3500-C,2574.13,buy,1.0,1.0,,,,,,,1751863304.388
1497,ETH-256708491,1751863604421,3,0.0016,0.00153,69.37,ETH-25JUL25-3500-C,2571.8,buy,1.0,1.0,,,,,,,1751863604.421
1498,ETH-256708519,1751863652107,3,0.0016,0.001541,69.27,ETH-25JUL25-3500-C,2573.1,buy,20.0,20.0,,,,,,,1751863652.107
1499,ETH-256708529,1751863664488,3,0.0016,0.001549,69.24,ETH-25JUL25-3500-C,2573.41,buy,19.0,19.0,,,,,,,1751863664.488
1500,ETH-256708530,1751863732213,3,0.0016,0.001546,69.23,ETH-25JUL25-3500-C,2573.5,buy,19.0,19.0,,,,,,,1751863732.213
1501,ETH-256708586,1751863904453,3,0.0016,0.001542,69.25,ETH-25JUL25-3500-C,2573.25,buy,1.0,1.0,,,,,,,1751863904.453
1502,ETH-256708605,1751864204483,3,0.0016,0.001554,69.26,ETH-25JUL25-3500-C,2573.45,buy,1.0,1.0,,,,,,,1751864204.483
1503,ETH-256708642,1751864504503,3,0.0016,0.001562,69.18,ETH-25JUL25-3500-C,2574.53,buy,1.0,1.0,,,,,,,1751864504.503
