trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,block_rfq_id,combo_id,combo_trade_id,unix_sec
1904,ETH-257306519,1752250832075,0,0.0023,0.002122,86.8,ETH-25JUL25-2200-P,2947.61,buy,27.0,27.0,,,,,,1752250832.075
1905,ETH-257306522,1752250834456,1,0.0023,0.002121,86.82,ETH-25JUL25-2200-P,2947.94,buy,27.0,27.0,,,,,,1752250834.456
1906,ETH-257306770,1752250963583,2,0.0022,0.0022,87.02,ETH-25JUL25-2200-P,2958.41,sell,182.0,182.0,,,,,,1752250963.583
1907,ETH-257368328,1752308184991,3,0.0022,0.002009,89.62,ETH-25JUL25-2200-P,2968.13,buy,500.0,500.0,2.0,BLOCK-210184,,ETH-RR-25JUL25-2200_3200,,1752308184.991
1908,ETH-257451731,1752416318736,0,0.0023,0.002011,98.96,ETH-25JUL25-2200-P,3006.12,buy,2.0,2.0,,,,,,1752416318.736
1909,ETH-257451732,1752416318739,1,0.0023,0.002011,98.96,ETH-25JUL25-2200-P,3006.12,sell,18.0,18.0,,,,,,1752416318.739
1910,ETH-257457774,1752419352059,0,0.0024,0.002155,98.87,ETH-25JUL25-2200-P,2995.3,buy,530.0,530.0,3.0,BLOCK-210325,8619.0,,,1752419352.059
1911,ETH-257503371,1752447634598,2,0.0019,0.001814,92.95,ETH-25JUL25-2200-P,2961.47,buy,1.0,1.0,,,,,,1752447634.598
1912,ETH-257504180,1752448235629,3,0.0019,0.001843,92.71,ETH-25JUL25-2200-P,2958.53,sell,1.0,1.0,,,,,,1752448235.629
1913,ETH-257505217,1752450217979,3,0.0019,0.001842,93.4,ETH-25JUL25-2200-P,2964.85,sell,1.0,1.0,,,,,,1752450217.979
1914,ETH-257512899,1752457233634,3,0.0019,0.001773,94.23,ETH-25JUL25-2200-P,2969.62,buy,2.0,2.0,,,,,,1752457233.634
1915,ETH-257512900,1752457233637,3,0.0019,0.001773,94.23,ETH-25JUL25-2200-P,2969.62,sell,8.0,8.0,,,,,,1752457233.637
1916,ETH-257513311,1752457674248,2,0.0016,0.001774,91.64,ETH-25JUL25-2200-P,2971.59,sell,10.0,10.0,,,,,,1752457674.248
1917,ETH-257547130,1752471946118,3,0.0016,0.001672,97.85,ETH-25JUL25-2200-P,3035.44,sell,100.0,100.0,,,,,,1752471946.118
1918,ETH-257561811,1752480944423,2,0.0014,0.001567,95.7,ETH-25JUL25-2200-P,3029.76,sell,1.0,1.0,,,,,,1752480944.423
1919,ETH-257572419,1752487738548,0,0.0017,0.00147,99.44,ETH-25JUL25-2200-P,3031.89,buy,50.0,50.0,3.0,BLOCK-210487,,,,1752487738.548
1920,ETH-257581725,1752491422745,2,0.0013,0.001323,99.08,ETH-25JUL25-2200-P,3076.46,sell,1.0,1.0,,,,,,1752491422.745
1921,ETH-257640980,1752522701102,0,0.0019,0.001936,99.45,ETH-25JUL25-2200-P,2993.08,sell,58.0,58.0,,,,,,1752522701.102
1922,ETH-257647218,1752531032524,2,0.0016,0.0017,98.49,ETH-25JUL25-2200-P,3008.8,sell,1.0,1.0,,,,,,1752531032.524
1923,ETH-257660018,1752544474032,0,0.0019,0.001703,101.01,ETH-25JUL25-2200-P,2996.6,buy,1.0,1.0,,,,,,1752544474.032
1924,ETH-257677456,1752552130368,1,0.0019,0.001894,97.27,ETH-25JUL25-2200-P,2951.82,sell,1.0,1.0,,,,,,1752552130.368
1925,ETH-257678488,1752552636183,0,0.0021,0.002032,97.55,ETH-25JUL25-2200-P,2936.18,sell,1.0,1.0,,,,,,1752552636.183
1926,ETH-257678943,1752552973252,2,0.0019,0.001908,97.95,ETH-25JUL25-2200-P,2957.75,sell,22.0,22.0,,,,,,1752552973.252
1927,ETH-257678955,1752552977371,3,0.0019,0.001906,97.97,ETH-25JUL25-2200-P,2957.96,sell,22.0,22.0,,,,,,1752552977.371
1928,ETH-257679211,1752553236164,0,0.002,0.001942,99.05,ETH-25JUL25-2200-P,2960.31,sell,1.0,1.0,,,,,,1752553236.164
1930,ETH-257708137,1752582601800,3,0.0012,0.001241,94.21,ETH-25JUL25-2200-P,2980.57,sell,5.0,5.0,,,,,,1752582601.8
1929,ETH-257708136,1752582601800,2,0.0012,0.001241,94.21,ETH-25JUL25-2200-P,2980.57,sell,1.0,1.0,,,,,,1752582601.8
1931,ETH-257763058,1752601798744,2,0.001,0.000953,102.55,ETH-25JUL25-2200-P,3092.11,buy,1.0,1.0,,,,,,1752601798.744
1932,ETH-257767769,1752603024570,3,0.001,0.000978,102.11,ETH-25JUL25-2200-P,3085.11,buy,2.0,2.0,,,,,,1752603024.57
1933,ETH-257767788,1752603026679,3,0.001,0.000979,102.14,ETH-25JUL25-2200-P,3085.42,buy,5.0,5.0,,,,,,1752603026.679
1934,ETH-257767836,1752603028821,3,0.001,0.000975,102.2,ETH-25JUL25-2200-P,3086.13,buy,1.0,1.0,,,,,,1752603028.821
1935,ETH-257767842,1752603035092,3,0.001,0.000972,102.22,ETH-25JUL25-2200-P,3086.38,buy,2.0,2.0,,,,,,1752603035.092
1936,ETH-257793814,1752618086133,2,0.0009,0.001041,100.78,ETH-25JUL25-2200-P,3079.3,sell,1.0,1.0,,,,,,1752618086.133
1937,ETH-257793815,1752618094607,3,0.0009,0.001043,100.75,ETH-25JUL25-2200-P,3078.97,sell,1.0,1.0,,,,,,1752618094.607
1938,ETH-257793833,1752618137384,3,0.0009,0.00105,100.63,ETH-25JUL25-2200-P,3077.65,sell,1.0,1.0,,,,,,1752618137.384
1939,ETH-257801135,1752621023164,0,0.001,0.000961,107.42,ETH-25JUL25-2200-P,3136.6,buy,1.0,1.0,,,,,,1752621023.164
1940,ETH-257819505,1752632691234,2,0.0009,0.000928,104.78,ETH-25JUL25-2200-P,3117.21,sell,5.0,5.0,,,,,,1752632691.234
1941,ETH-257823369,1752637396668,3,0.0009,0.000853,104.98,ETH-25JUL25-2200-P,3115.69,sell,1.0,1.0,,,,,,1752637396.668
1942,ETH-257823813,1752638146688,2,0.0008,0.000826,103.34,ETH-25JUL25-2200-P,3116.57,buy,169.0,169.0,,,,,,1752638146.688
1943,ETH-257842945,1752651481239,2,0.0007,0.00073,106.79,ETH-25JUL25-2200-P,3171.32,sell,1.0,1.0,,,,,,1752651481.239
1944,ETH-257864502,1752663010404,0,0.0008,0.000709,108.14,ETH-25JUL25-2200-P,3154.16,buy,5.0,5.0,,,,,,1752663010.404
1945,ETH-257866041,1752665037985,2,0.0007,0.000732,105.95,ETH-25JUL25-2200-P,3150.04,sell,1.0,1.0,,,,,,1752665037.985
1946,ETH-257866117,1752665071820,3,0.0007,0.000699,105.84,ETH-25JUL25-2200-P,3148.74,buy,6.0,6.0,,,,,,1752665071.82
1947,ETH-257866125,1752665078714,3,0.0007,0.000701,105.87,ETH-25JUL25-2200-P,3149.02,buy,13.0,13.0,,,,,,1752665078.714
1948,ETH-257911335,1752678263552,2,0.0006,0.000593,113.68,ETH-25JUL25-2200-P,3261.95,buy,7.0,7.0,,,,,,1752678263.552
1949,ETH-257911353,1752678266792,3,0.0006,0.000592,113.67,ETH-25JUL25-2200-P,3261.84,buy,1.0,1.0,,,,,,1752678266.792
1950,ETH-257911356,1752678266919,3,0.0006,0.000592,113.67,ETH-25JUL25-2200-P,3261.84,buy,2.0,2.0,,,,,,1752678266.919
1951,ETH-257911359,1752678269250,3,0.0006,0.000593,113.61,ETH-25JUL25-2200-P,3261.06,buy,2.0,2.0,,,,,,1752678269.25
1952,ETH-257911360,1752678270159,3,0.0006,0.000593,113.61,ETH-25JUL25-2200-P,3261.06,buy,3.0,3.0,,,,,,1752678270.159
1953,ETH-257911540,1752678311061,3,0.0006,0.0006,113.31,ETH-25JUL25-2200-P,3257.53,buy,20.0,20.0,,,,,,1752678311.061
1954,ETH-257911543,1752678311140,3,0.0006,0.0006,113.31,ETH-25JUL25-2200-P,3257.53,buy,2.0,2.0,,,,,,1752678311.14
1955,ETH-257911846,1752678392868,3,0.0006,0.000579,113.65,ETH-25JUL25-2200-P,3261.78,buy,1.0,1.0,,,,,,1752678392.868
1956,ETH-257911852,1752678394944,3,0.0006,0.000582,113.62,ETH-25JUL25-2200-P,3261.38,buy,2.0,2.0,,,,,,1752678394.944
1957,ETH-257913242,1752678760591,3,0.0006,0.000608,112.47,ETH-25JUL25-2200-P,3246.78,buy,10.0,10.0,,,,,,1752678760.591
1958,ETH-257958991,1752689448805,3,0.0006,0.000553,120.84,ETH-25JUL25-2200-P,3343.65,sell,1.0,1.0,,,,,,1752689448.805
1959,ETH-257970910,1752692272688,3,0.0006,0.000541,120.46,ETH-25JUL25-2200-P,3336.25,buy,10.0,10.0,,,,,,1752692272.688
1960,ETH-257998277,1752696856538,2,0.0005,0.000562,121.92,ETH-25JUL25-2200-P,3391.01,sell,200.0,200.0,2.0,BLOCK-211319,,ETH-PSR12-25JUL25-2400_2200,,1752696856.538
1961,ETH-258003593,1752697270938,0,0.0007,0.000516,129.41,ETH-25JUL25-2200-P,3416.51,buy,1.0,1.0,,,,,,1752697270.938
1962,ETH-258062924,1752711960865,2,0.0005,0.000591,123.14,ETH-25JUL25-2200-P,3390.74,sell,1.0,1.0,,,,,,1752711960.865
1963,ETH-258062925,1752711960865,2,0.0004,0.000591,119.77,ETH-25JUL25-2200-P,3390.74,sell,9.0,9.0,,,,,,1752711960.865
1964,ETH-258076418,1752717168318,0,0.0007,0.000689,123.99,ETH-25JUL25-2200-P,3324.98,sell,88.0,88.0,,,,,,1752717168.318
1965,ETH-258171848,1752749685095,2,0.0006,0.000682,134.98,ETH-25JUL25-2200-P,3457.85,sell,1.0,1.0,,,,,,1752749685.095
1966,ETH-258171857,1752749693560,2,0.0005,0.000661,131.91,ETH-25JUL25-2200-P,3458.54,sell,99.0,99.0,,,,,,1752749693.56
1967,ETH-258172930,1752750082401,3,0.0005,0.00059,131.53,ETH-25JUL25-2200-P,3452.72,sell,100.0,100.0,,,,,,1752750082.401
1968,ETH-258173408,1752750352869,0,0.0006,0.000573,134.49,ETH-25JUL25-2200-P,3450.48,buy,100.0,100.0,,,,,,1752750352.869
1969,ETH-258205596,1752760170888,0,0.0007,0.000582,133.1,ETH-25JUL25-2200-P,3387.94,buy,20.0,20.0,,,,,,1752760170.888
1971,ETH-258221487,1752763206045,3,0.0005,0.000527,130.75,ETH-25JUL25-2200-P,3428.66,sell,1.0,1.0,,,,,,1752763206.045
1970,ETH-258221486,1752763206045,2,0.0005,0.000527,130.75,ETH-25JUL25-2200-P,3428.66,sell,5.0,5.0,,,,,,1752763206.045
1972,ETH-258324020,1752799364341,2,0.0003,0.000336,131.85,ETH-25JUL25-2200-P,3500.52,sell,1.0,1.0,,,,,,1752799364.341
1973,ETH-258324021,1752799364341,3,0.0003,0.000336,131.85,ETH-25JUL25-2200-P,3500.52,sell,4.0,4.0,,,,,,1752799364.341
1974,ETH-258365147,1752808410089,2,0.0002,0.000316,133.82,ETH-25JUL25-2200-P,3597.69,sell,1.0,1.0,,,,,,1752808410.089
1975,ETH-258365148,1752808410089,3,0.0002,0.000316,133.82,ETH-25JUL25-2200-P,3597.69,sell,190.0,190.0,,,,,,1752808410.089
1979,ETH-258365359,1752808546903,3,0.0001,0.000204,124.66,ETH-25JUL25-2200-P,3595.68,sell,57.0,57.0,,,,,,1752808546.903
1976,ETH-258365356,1752808546903,2,0.0001,0.000204,124.66,ETH-25JUL25-2200-P,3595.68,sell,25.0,25.0,,,,,,1752808546.903
1978,ETH-258365358,1752808546903,3,0.0001,0.000204,124.66,ETH-25JUL25-2200-P,3595.68,sell,4.0,4.0,,,,,,1752808546.903
1977,ETH-258365357,1752808546903,3,0.0001,0.000204,124.66,ETH-25JUL25-2200-P,3595.68,sell,3.0,3.0,,,,,,1752808546.903
1980,ETH-258376037,1752814766052,0,0.0002,0.00014,136.28,ETH-25JUL25-2200-P,3621.52,buy,5.0,5.0,,,,,,1752814766.052
1981,ETH-258382114,1752815441791,1,0.0002,0.00015,137.02,ETH-25JUL25-2200-P,3631.52,buy,1.0,1.0,,,,,,1752815441.791
1982,ETH-258386403,1752816301453,1,0.0002,0.00014,138.08,ETH-25JUL25-2200-P,3645.09,buy,10.0,10.0,,,,,,1752816301.453
1983,ETH-258395349,1752818472965,1,0.0002,0.000144,140.04,ETH-25JUL25-2200-P,3670.17,buy,5.0,5.0,,,,,,1752818472.965
1984,ETH-258395362,1752818478205,1,0.0002,0.000144,140.06,ETH-25JUL25-2200-P,3670.35,buy,5.0,5.0,,,,,,1752818478.205
1985,ETH-258395581,1752818553538,1,0.0002,0.000147,139.67,ETH-25JUL25-2200-P,3664.78,buy,5.0,5.0,,,,,,1752818553.538
1986,ETH-258399754,1752819804162,1,0.0002,0.000143,138.82,ETH-25JUL25-2200-P,3649.11,buy,5.0,5.0,,,,,,1752819804.162
1987,ETH-258406245,1752822886559,1,0.0002,0.000148,138.75,ETH-25JUL25-2200-P,3643.11,buy,64.0,64.0,,,,,,1752822886.559
1988,ETH-258424194,1752824558812,0,0.0003,0.000199,144.55,ETH-25JUL25-2200-P,3631.69,buy,4.0,4.0,,,,,,1752824558.812
1989,ETH-258429970,1752825188754,2,0.0001,0.000155,127.93,ETH-25JUL25-2200-P,3616.54,sell,50.0,50.0,,,,,,1752825188.754
1990,ETH-258442626,1752827338286,3,0.0001,0.000144,128.67,ETH-25JUL25-2200-P,3624.6,sell,5.0,5.0,,,,,,1752827338.286
1991,ETH-258451179,1752828974550,0,0.0002,0.000144,136.9,ETH-25JUL25-2200-P,3608.74,buy,5.0,5.0,,,,,,1752828974.55
1992,ETH-258451206,1752829004080,1,0.0002,0.000144,136.92,ETH-25JUL25-2200-P,3608.97,buy,10.0,10.0,,,,,,1752829004.08
1993,ETH-258494903,1752846665628,1,0.0002,0.000165,142.05,ETH-25JUL25-2200-P,3652.26,buy,5.0,5.0,,,,,,1752846665.628
1994,ETH-258533774,1752852721187,0,0.0003,0.000216,141.74,ETH-25JUL25-2200-P,3552.54,buy,150.0,150.0,2.0,BLOCK-212120,9182.0,ETH-PS-25JUL25-3000_2200,,1752852721.187
1995,ETH-258540527,1752854435770,1,0.0003,0.000211,143.22,ETH-25JUL25-2200-P,3569.58,buy,1.0,1.0,,,,,,1752854435.77
1996,ETH-258543968,1752855036762,1,0.0003,0.000228,142.67,ETH-25JUL25-2200-P,3561.42,buy,1.0,1.0,,,,,,1752855036.762
1998,ETH-258644556,1752911391799,3,0.0002,0.000225,144.77,ETH-25JUL25-2200-P,3575.25,sell,1.0,1.0,,,,,,1752911391.799
1999,ETH-258644557,1752911391799,3,0.0002,0.000225,144.77,ETH-25JUL25-2200-P,3575.25,sell,1.0,1.0,,,,,,1752911391.799
1997,ETH-258644555,1752911391799,2,0.0002,0.000225,144.77,ETH-25JUL25-2200-P,3575.25,sell,8.0,8.0,,,,,,1752911391.799
2000,ETH-258648131,1752912971477,2,0.0001,0.000166,133.82,ETH-25JUL25-2200-P,3556.74,sell,10.0,10.0,,,,,,1752912971.477
2001,ETH-258648132,1752912974882,3,0.0001,0.000166,133.84,ETH-25JUL25-2200-P,3556.94,sell,10.0,10.0,,,,,,1752912974.882
2002,ETH-258648134,1752912978203,3,0.0001,0.000167,133.82,ETH-25JUL25-2200-P,3556.67,sell,10.0,10.0,,,,,,1752912978.203
2003,ETH-258648146,1752912985077,3,0.0001,0.000166,133.87,ETH-25JUL25-2200-P,3557.45,sell,10.0,10.0,,,,,,1752912985.077
2004,ETH-258689124,1752959902151,3,0.0001,0.00014,139.87,ETH-25JUL25-2200-P,3550.72,sell,5.0,5.0,,,,,,1752959902.151
2005,ETH-258743611,1753000950289,3,0.0001,0.000135,158.6,ETH-25JUL25-2200-P,3704.48,sell,6.0,6.0,,,,,,1753000950.289
2006,ETH-258819285,1753031007357,3,0.0001,9.4e-05,169.83,ETH-25JUL25-2200-P,3774.69,buy,94.0,94.0,,,,,,1753031007.357
2007,ETH-258902634,1753075914257,3,0.0001,6.4e-05,179.34,ETH-25JUL25-2200-P,3762.36,buy,2.0,2.0,,,,,,1753075914.257
2009,ETH-258929259,1753092900827,3,0.0001,4.6e-05,185.47,ETH-25JUL25-2200-P,3782.97,buy,2.0,2.0,,,,,,1753092900.827
2008,ETH-258929258,1753092900827,3,0.0001,4.6e-05,185.47,ETH-25JUL25-2200-P,3782.97,buy,98.0,98.0,,,,,,1753092900.827
2010,ETH-259073330,1753160435579,3,0.0001,2.4e-05,195.73,ETH-25JUL25-2200-P,3662.99,sell,1.0,1.0,,,,,,1753160435.579
2011,ETH-259075920,1753161036574,3,0.0001,2.1e-05,197.41,ETH-25JUL25-2200-P,3677.13,sell,1.0,1.0,,,,,,1753161036.574
2012,ETH-259078050,1753161637567,3,0.0001,1.9e-05,199.46,ETH-25JUL25-2200-P,3696.2,sell,1.0,1.0,,,,,,1753161637.567
2013,ETH-259201681,1753228971696,3,0.0001,1e-06,235.34,ETH-25JUL25-2200-P,3741.19,buy,1.0,1.0,,,,,,1753228971.696
