trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_id,combo_trade_id,liquidation,block_rfq_id,unix_sec
2181,ETH-256308703,1751457418387,3,0.023,0.022661,58.1,ETH-25JUL25-2700-C,2446.57,buy,1.0,1.0,,,,,,,1751457418.387
2182,ETH-256308704,1751457426837,3,0.023,0.022627,58.13,ETH-25JUL25-2700-C,2446.33,buy,1.0,1.0,,,,,,,1751457426.837
2183,ETH-256308705,1751457430335,3,0.023,0.022629,58.13,ETH-25JUL25-2700-C,2446.34,buy,1.0,1.0,,,,,,,1751457430.335
2184,ETH-256308707,1751457442242,3,0.023,0.022666,58.08,ETH-25JUL25-2700-C,2446.7,buy,1.0,1.0,,,,,,,1751457442.242
2185,ETH-256308717,1751457451049,3,0.023,0.022668,58.08,ETH-25JUL25-2700-C,2446.72,buy,1.0,1.0,,,,,,,1751457451.049
2186,ETH-256308722,1751457475805,3,0.023,0.022626,58.13,ETH-25JUL25-2700-C,2446.27,buy,1.0,1.0,,,,,,,1751457475.805
2187,ETH-256317178,1751466035033,0,0.024,0.024039,58.04,ETH-25JUL25-2700-C,2457.42,buy,1.0,1.0,,,,,,,1751466035.033
2188,ETH-256321371,1751468433612,0,0.026,0.025569,58.51,ETH-25JUL25-2700-C,2473.17,buy,1.0,1.0,,,,,,,1751468433.612
2189,ETH-256323804,1751469068012,0,0.0275,0.028101,57.82,ETH-25JUL25-2700-C,2490.98,sell,1.0,1.0,,,,,,,1751469068.012
2191,ETH-256326823,1751469411794,1,0.029,0.028643,58.86,ETH-25JUL25-2700-C,2496.82,sell,38.0,38.0,,,,,,,1751469411.794
2190,ETH-256326822,1751469411794,0,0.029,0.028643,58.86,ETH-25JUL25-2700-C,2496.82,sell,1.0,1.0,,,,,,,1751469411.794
2192,ETH-256326824,1751469411802,1,0.029,0.028643,58.86,ETH-25JUL25-2700-C,2496.82,sell,1.0,1.0,,,,,,,1751469411.802
2193,ETH-256327700,1751469678028,1,0.029,0.028725,58.95,ETH-25JUL25-2700-C,2496.53,sell,1.0,1.0,,,,,,,1751469678.028
2194,ETH-256329218,1751470231852,2,0.0285,0.028535,58.63,ETH-25JUL25-2700-C,2494.37,sell,1.0,1.0,,,,,,,1751470231.852
2195,ETH-256343178,1751473567144,0,0.035,0.034789,59.82,ETH-25JUL25-2700-C,2536.62,sell,1.0,1.0,,,,,,,1751473567.144
2196,ETH-256350566,1751475622717,0,0.04,0.039498,60.68,ETH-25JUL25-2700-C,2567.56,buy,20.0,20.0,,,,,,,1751475622.717
2197,ETH-256354440,1751476622577,0,0.041,0.040391,60.84,ETH-25JUL25-2700-C,2573.79,buy,1.0,1.0,,,,,,,1751476622.577
2198,ETH-256357909,1751477109607,0,0.0435,0.043241,61.63,ETH-25JUL25-2700-C,2586.03,sell,81.0,81.0,,,,,,,1751477109.607
2199,ETH-256362580,1751478275316,2,0.0405,0.040752,61.58,ETH-25JUL25-2700-C,2565.54,buy,222.0,222.0,,,,,,,1751478275.316
2200,ETH-256363075,1751478465069,2,0.0395,0.039609,61.77,ETH-25JUL25-2700-C,2557.36,sell,1.0,1.0,,,,,,,1751478465.069
2201,ETH-256367695,1751480887307,0,0.042,0.041805,61.98,ETH-25JUL25-2700-C,2572.45,buy,2.0,2.0,,,,,,,1751480887.307
2202,ETH-256370234,1751482921097,0,0.043,0.042992,61.71,ETH-25JUL25-2700-C,2582.07,buy,2.0,2.0,,,,,,,1751482921.097
2203,ETH-256370842,1751483373074,2,0.0415,0.041692,61.7,ETH-25JUL25-2700-C,2572.06,buy,1.0,1.0,,,,,,,1751483373.074
2204,ETH-256371087,1751483500276,2,0.041,0.041451,61.29,ETH-25JUL25-2700-C,2570.94,sell,1.0,1.0,,,,,,,1751483500.276
2205,ETH-256372831,1751485856503,0,0.0435,0.043541,61.84,ETH-25JUL25-2700-C,2584.62,sell,1.0,1.0,,,,,,,1751485856.503
2206,ETH-256376382,1751486383260,0,0.0475,0.046841,62.82,ETH-25JUL25-2700-C,2605.09,sell,30.0,30.0,,,,,,,1751486383.26
2208,ETH-256376384,1751486383261,1,0.0475,0.046841,62.82,ETH-25JUL25-2700-C,2605.09,sell,85.0,85.0,,,,,,,1751486383.261
2207,ETH-256376383,1751486383261,1,0.0475,0.046841,62.82,ETH-25JUL25-2700-C,2605.09,sell,1.0,1.0,,,,,,,1751486383.261
2209,ETH-256376385,1751486383374,1,0.0475,0.046841,62.82,ETH-25JUL25-2700-C,2605.09,sell,95.0,95.0,,,,,,,1751486383.374
2210,ETH-256376386,1751486383452,1,0.0475,0.046841,62.82,ETH-25JUL25-2700-C,2605.09,sell,153.0,153.0,,,,,,,1751486383.452
2211,ETH-256376411,1751486384175,1,0.0475,0.04687,62.8,ETH-25JUL25-2700-C,2605.23,sell,105.0,105.0,,,,,,,1751486384.175
2212,ETH-256376904,1751486412250,1,0.0475,0.046686,63.23,ETH-25JUL25-2700-C,2602.49,sell,55.0,55.0,,,,,,,1751486412.25
2213,ETH-256376911,1751486413081,1,0.0475,0.046717,63.24,ETH-25JUL25-2700-C,2602.41,sell,129.0,129.0,,,,,,,1751486413.081
2214,ETH-256376986,1751486422867,1,0.0475,0.046809,63.37,ETH-25JUL25-2700-C,2601.48,sell,7.0,7.0,,,,,,,1751486422.867
2215,ETH-256376990,1751486422877,1,0.0475,0.046809,63.37,ETH-25JUL25-2700-C,2601.48,sell,5.0,5.0,,,,,,,1751486422.877
2216,ETH-256376992,1751486423193,1,0.0475,0.046809,63.37,ETH-25JUL25-2700-C,2601.48,sell,2.0,2.0,,,,,,,1751486423.193
2217,ETH-256376993,1751486423212,1,0.0475,0.046809,63.37,ETH-25JUL25-2700-C,2601.48,sell,1.0,1.0,,,,,,,1751486423.212
2218,ETH-256376994,1751486423267,1,0.0475,0.046809,63.37,ETH-25JUL25-2700-C,2601.48,sell,6.0,6.0,,,,,,,1751486423.267
2219,ETH-256376999,1751486423271,1,0.0475,0.046809,63.37,ETH-25JUL25-2700-C,2601.48,sell,3.0,3.0,,,,,,,1751486423.271
2220,ETH-256377000,1751486423275,1,0.0475,0.046809,63.37,ETH-25JUL25-2700-C,2601.48,sell,4.0,4.0,,,,,,,1751486423.275
2221,ETH-256377001,1751486423279,1,0.0475,0.046809,63.37,ETH-25JUL25-2700-C,2601.48,sell,1.0,1.0,,,,,,,1751486423.279
2222,ETH-256377002,1751486423354,1,0.0475,0.046809,63.37,ETH-25JUL25-2700-C,2601.48,sell,173.0,173.0,,,,,,,1751486423.354
2223,ETH-256377010,1751486423464,1,0.0475,0.046809,63.37,ETH-25JUL25-2700-C,2601.48,sell,2.0,2.0,,,,,,,1751486423.464
2224,ETH-256377011,1751486423471,1,0.0475,0.046809,63.37,ETH-25JUL25-2700-C,2601.48,sell,86.0,86.0,,,,,,,1751486423.471
2225,ETH-256377119,1751486430756,1,0.0475,0.046766,63.51,ETH-25JUL25-2700-C,2600.61,sell,8.0,8.0,,,,,,,1751486430.756
2226,ETH-256377122,1751486430764,1,0.0475,0.046766,63.51,ETH-25JUL25-2700-C,2600.61,sell,21.0,21.0,,,,,,,1751486430.764
2227,ETH-256377207,1751486451599,1,0.0475,0.046985,63.49,ETH-25JUL25-2700-C,2600.83,buy,84.0,84.0,,,,,,,1751486451.599
2228,ETH-256377216,1751486452587,1,0.0475,0.047035,63.42,ETH-25JUL25-2700-C,2601.21,buy,49.0,49.0,,,,,,,1751486452.587
2229,ETH-256379475,1751486807684,1,0.0475,0.047432,64.17,ETH-25JUL25-2700-C,2597.16,buy,6.0,6.0,,,,,,,1751486807.684
2230,ETH-256383021,1751488470148,0,0.0478,0.048165,63.82,ETH-25JUL25-2700-C,2601.37,sell,500.0,500.0,1.0,BLOCK-208310,,,,,1751488470.148
2231,ETH-256384390,1751489156118,0,0.049,0.048717,65.32,ETH-25JUL25-2700-C,2600.14,buy,7.0,7.0,,,,,,,1751489156.118
2232,ETH-256384391,1751489156887,1,0.049,0.048724,65.33,ETH-25JUL25-2700-C,2600.08,sell,25.0,25.0,,,,,,,1751489156.887
2233,ETH-256384392,1751489156909,1,0.049,0.048724,65.33,ETH-25JUL25-2700-C,2600.08,sell,1.0,1.0,,,,,,,1751489156.909
2236,ETH-256384431,1751489176857,1,0.05,0.048953,66.25,ETH-25JUL25-2700-C,2600.64,buy,387.0,387.0,,,,,,,1751489176.857
2235,ETH-256384430,1751489176857,0,0.05,0.048953,66.25,ETH-25JUL25-2700-C,2600.64,buy,20.0,20.0,,,,,,,1751489176.857
2234,ETH-256384429,1751489176857,0,0.0495,0.048953,65.74,ETH-25JUL25-2700-C,2600.64,buy,43.0,43.0,,,,,,,1751489176.857
2237,ETH-256384890,1751489592107,2,0.0485,0.048744,65.23,ETH-25JUL25-2700-C,2597.22,buy,1.0,1.0,,,,,,,1751489592.107
2238,ETH-256384964,1751489648278,0,0.049,0.048968,65.48,ETH-25JUL25-2700-C,2598.73,buy,1.0,1.0,,,,,,,1751489648.278
2239,ETH-256385192,1751489824717,2,0.0481,0.048327,65.28,ETH-25JUL25-2700-C,2593.99,sell,500.0,500.0,1.0,BLOCK-208313,,,,,1751489824.717
2240,ETH-256385479,1751490016849,2,0.0477,0.047958,65.11,ETH-25JUL25-2700-C,2592.13,sell,500.0,500.0,1.0,BLOCK-208316,,,,,1751490016.849
2241,ETH-256386172,1751490623397,2,0.047,0.047469,64.8,ETH-25JUL25-2700-C,2589.82,sell,250.0,250.0,,,,,,,1751490623.397
2242,ETH-256387471,1751491833578,2,0.0466,0.04678,64.57,ETH-25JUL25-2700-C,2589.14,sell,500.0,500.0,1.0,BLOCK-208319,,,,,1751491833.578
2243,ETH-256388958,1751493230584,0,0.0475,0.047703,64.42,ETH-25JUL25-2700-C,2596.5,sell,500.0,500.0,2.0,BLOCK-208320,ETH-STRG-25JUL25-2500_2700,,,7663.0,1751493230.584
2244,ETH-256391508,1751495105861,2,0.0465,0.046828,63.58,ETH-25JUL25-2700-C,2595.84,buy,250.0,250.0,1.0,BLOCK-208324,,,,,1751495105.861
2245,ETH-256391568,1751495214557,0,0.0466,0.046839,63.67,ETH-25JUL25-2700-C,2596.21,buy,250.0,250.0,1.0,BLOCK-208325,,,,,1751495214.557
2246,ETH-256392673,1751495702273,0,0.0505,0.050282,64.12,ETH-25JUL25-2700-C,2617.96,sell,160.0,160.0,,,,,,,1751495702.273
2247,ETH-256392674,1751495702274,1,0.0505,0.050282,64.12,ETH-25JUL25-2700-C,2617.96,sell,227.0,227.0,,,,,,,1751495702.274
2248,ETH-256392675,1751495702284,1,0.0505,0.050282,64.12,ETH-25JUL25-2700-C,2617.96,sell,1.0,1.0,,,,,,,1751495702.284
2249,ETH-256399001,1751499454150,2,0.045,0.045431,63.54,ETH-25JUL25-2700-C,2586.26,sell,3.0,3.0,,,,,,,1751499454.15
2250,ETH-256402385,1751502441862,2,0.042,0.042032,63.82,ETH-25JUL25-2700-C,2564.58,buy,20.0,20.0,,,,,,,1751502441.862
2251,ETH-256402386,1751502441862,3,0.042,0.042032,63.82,ETH-25JUL25-2700-C,2564.58,buy,20.0,20.0,,,,,,,1751502441.862
2252,ETH-256404190,1751504934828,0,0.043,0.043656,62.79,ETH-25JUL25-2700-C,2577.76,sell,250.0,250.0,1.0,BLOCK-208347,,,,,1751504934.828
2253,ETH-256404385,1751505184097,2,0.0429,0.043272,62.98,ETH-25JUL25-2700-C,2576.08,buy,250.0,250.0,1.0,BLOCK-208348,,,,,1751505184.097
2254,ETH-256404833,1751505807756,0,0.0443,0.044179,63.34,ETH-25JUL25-2700-C,2583.2,sell,25.0,25.0,,,ETH-DSTDC-26SEP25_25JUL25-2600_2700,ETH-256404830,,,1751505807.756
2255,ETH-256411722,1751517399411,2,0.042,0.041578,63.12,ETH-25JUL25-2700-C,2570.32,buy,17.0,17.0,,,,,,,1751517399.411
2256,ETH-256411723,1751517399479,3,0.042,0.041578,63.12,ETH-25JUL25-2700-C,2570.32,sell,143.0,143.0,,,,,,,1751517399.479
2257,ETH-256421747,1751527759563,0,0.046,0.046061,63.33,ETH-25JUL25-2700-C,2596.54,sell,1.0,1.0,,,,,,,1751527759.563
2258,ETH-256421773,1751527796192,1,0.046,0.04601,63.34,ETH-25JUL25-2700-C,2596.53,sell,1.0,1.0,,,,,,,1751527796.192
2259,ETH-256429638,1751533118892,2,0.0453,0.04515,63.79,ETH-25JUL25-2700-C,2590.54,sell,134.0,134.0,2.0,BLOCK-208445,ETH-RR-25JUL25-2400_2700,,,,1751533118.892
2260,ETH-256429649,1751533121662,3,0.0453,0.04503,63.88,ETH-25JUL25-2700-C,2589.95,sell,166.0,166.0,2.0,BLOCK-208446,ETH-RR-25JUL25-2400_2700,,,,1751533121.662
2261,ETH-256432025,1751534729087,0,0.0465,0.047013,63.2,ETH-25JUL25-2700-C,2602.15,sell,1.0,1.0,,,,,,,1751534729.087
2262,ETH-256432061,1751534756031,0,0.047,0.046998,63.68,ETH-25JUL25-2700-C,2602.31,buy,1.0,1.0,,,,,,,1751534756.031
2263,ETH-256432134,1751534792324,0,0.048,0.047208,64.56,ETH-25JUL25-2700-C,2603.21,buy,1000.0,1000.0,1.0,BLOCK-208455,,,,,1751534792.324
2264,ETH-256432201,1751534835502,1,0.048,0.047212,64.59,ETH-25JUL25-2700-C,2603.02,buy,1000.0,1000.0,1.0,BLOCK-208456,,,,,1751534835.502
2265,ETH-256432343,1751534870214,0,0.0482,0.047436,64.63,ETH-25JUL25-2700-C,2603.67,buy,1000.0,1000.0,1.0,BLOCK-208457,,,,,1751534870.214
2266,ETH-256432473,1751534913362,0,0.0485,0.047747,64.7,ETH-25JUL25-2700-C,2604.83,buy,250.0,250.0,1.0,BLOCK-208458,,,,,1751534913.362
2267,ETH-256448606,1751543888946,2,0.0465,0.046771,64.14,ETH-25JUL25-2700-C,2596.51,sell,1.0,1.0,,,,,,,1751543888.946
2268,ETH-256448969,1751544051317,0,0.047,0.047118,64.45,ETH-25JUL25-2700-C,2598.09,buy,1.0,1.0,,,,,,,1751544051.317
2269,ETH-256452347,1751545837693,0,0.0476,0.047086,65.17,ETH-25JUL25-2700-C,2597.1,sell,143.0,143.0,2.0,BLOCK-208484,ETH-RR-25JUL25-2400_2700,,,,1751545837.693
2270,ETH-256452388,1751545839689,1,0.0476,0.046839,65.48,ETH-25JUL25-2700-C,2595.12,sell,135.0,135.0,2.0,BLOCK-208485,ETH-RR-25JUL25-2400_2700,,,,1751545839.689
2271,ETH-256454104,1751546004036,2,0.0459,0.046276,64.27,ETH-25JUL25-2700-C,2590.97,sell,125.0,125.0,2.0,BLOCK-208486,ETH-CDIAG-25JUL25_6JUL25-2700_2600,,,,1751546004.036
2272,ETH-256465790,1751549498214,0,0.048,0.048393,64.14,ETH-25JUL25-2700-C,2606.34,sell,286.0,286.0,,,,,,,1751549498.214
2273,ETH-256472766,1751550439095,0,0.0505,0.051134,63.85,ETH-25JUL25-2700-C,2624.17,sell,1.0,1.0,,,,,,,1751550439.095
2274,ETH-256501934,1751563470640,2,0.042,0.042309,63.09,ETH-25JUL25-2700-C,2574.73,sell,192.0,192.0,,,,,,,1751563470.64
2278,ETH-256504626,1751567460309,1,0.044,0.043609,63.46,ETH-25JUL25-2700-C,2586.3,buy,100.0,100.0,,,,,,,1751567460.309
2277,ETH-256504625,1751567460309,1,0.044,0.043609,63.46,ETH-25JUL25-2700-C,2586.3,buy,54.0,54.0,,,,,,,1751567460.309
2275,ETH-256504623,1751567460309,0,0.044,0.043609,63.46,ETH-25JUL25-2700-C,2586.3,buy,8.0,8.0,,,,,,,1751567460.309
2276,ETH-256504624,1751567460309,1,0.044,0.043609,63.46,ETH-25JUL25-2700-C,2586.3,buy,1.0,1.0,,,,,,,1751567460.309
2279,ETH-256520987,1751595502996,2,0.0438,0.043653,63.18,ETH-25JUL25-2700-C,2589.24,buy,80.0,80.0,6.0,BLOCK-208590,,,,,1751595502.996
2280,ETH-256534867,1751610798050,2,0.039,0.038883,62.9,ETH-25JUL25-2700-C,2559.33,buy,30.0,30.0,,,,,,,1751610798.05
2281,ETH-256545525,1751616632636,2,0.035,0.035113,62.86,ETH-25JUL25-2700-C,2531.38,sell,3.0,3.0,,,,,,,1751616632.636
2282,ETH-256545755,1751616681248,3,0.035,0.03498,63.03,ETH-25JUL25-2700-C,2530.35,sell,7.0,7.0,,,,,,,1751616681.248
2283,ETH-256549295,1751618522687,0,0.037,0.037018,62.24,ETH-25JUL25-2700-C,2550.75,buy,2.0,2.0,,,,,,,1751618522.687
2284,ETH-256549296,1751618522687,1,0.037,0.037018,62.24,ETH-25JUL25-2700-C,2550.75,buy,1.0,1.0,,,,,,,1751618522.687
2285,ETH-256552273,1751621533217,2,0.0365,0.036941,61.03,ETH-25JUL25-2700-C,2555.28,sell,1.0,1.0,,,,,,,1751621533.217
2286,ETH-256552529,1751622130797,3,0.0365,0.036957,60.91,ETH-25JUL25-2700-C,2555.87,sell,4.0,4.0,,,,,,,1751622130.797
2287,ETH-256555026,1751627624247,2,0.0354,0.035664,60.34,ETH-25JUL25-2700-C,2552.7,sell,142.0,142.0,2.0,BLOCK-208689,ETH-RR-25JUL25-2300_2700,,,,1751627624.247
2288,ETH-256561616,1751635506253,2,0.033,0.0329,60.22,ETH-25JUL25-2700-C,2536.53,sell,10.0,10.0,,,,,,,1751635506.253
2289,ETH-256561859,1751635711412,2,0.0325,0.032876,59.72,ETH-25JUL25-2700-C,2536.24,sell,1.0,1.0,,,,,,,1751635711.412
2290,ETH-256562345,1751636006403,3,0.0325,0.032475,60.12,ETH-25JUL25-2700-C,2533.88,sell,1.0,1.0,,,,,,,1751636006.403
2291,ETH-256563885,1751636962890,2,0.032,0.031811,60.44,ETH-25JUL25-2700-C,2528.08,sell,10.0,10.0,,,,,,,1751636962.89
2292,ETH-256565542,1751637901317,2,0.0315,0.031361,60.51,ETH-25JUL25-2700-C,2523.95,sell,5.0,5.0,,,,,,,1751637901.317
2293,ETH-256565630,1751637940624,3,0.0315,0.031374,60.54,ETH-25JUL25-2700-C,2523.74,buy,2.0,2.0,,,,,,,1751637940.624
2294,ETH-256567570,1751638603483,2,0.0305,0.030332,60.77,ETH-25JUL25-2700-C,2514.33,buy,6.0,6.0,,,,,,,1751638603.483
2295,ETH-256567909,1751638757643,2,0.03,0.030213,60.61,ETH-25JUL25-2700-C,2511.29,sell,2.0,2.0,,,,,,,1751638757.643
2296,ETH-256568128,1751638803158,3,0.03,0.02977,61.18,ETH-25JUL25-2700-C,2507.49,sell,8.0,8.0,,,,,,,1751638803.158
2297,ETH-256568932,1751638873703,2,0.0295,0.029872,60.44,ETH-25JUL25-2700-C,2508.36,sell,1.0,1.0,,,,,,,1751638873.703
2298,ETH-256569734,1751639117143,0,0.031,0.030403,61.56,ETH-25JUL25-2700-C,2512.83,buy,3.0,3.0,,,,,,,1751639117.143
2299,ETH-256579037,1751645065881,2,0.028,0.028272,61.05,ETH-25JUL25-2700-C,2492.24,sell,20.0,20.0,,,,,,,1751645065.881
2300,ETH-256579676,1751645169942,2,0.0275,0.027546,61.55,ETH-25JUL25-2700-C,2485.01,sell,1.0,1.0,,,,,,,1751645169.942
2301,ETH-256583082,1751646184388,2,0.0265,0.026938,61.09,ETH-25JUL25-2700-C,2479.19,sell,1.0,1.0,,,,,,,1751646184.388
2302,ETH-256583499,1751646333323,0,0.0275,0.027893,61.16,ETH-25JUL25-2700-C,2486.95,sell,4.0,4.0,,,,,,,1751646333.323
2303,ETH-256587630,1751649486179,0,0.0285,0.028716,61.65,ETH-25JUL25-2700-C,2491.58,buy,1.0,1.0,,,,,,,1751649486.179
2304,ETH-256590100,1751654384982,2,0.028,0.028018,61.38,ETH-25JUL25-2700-C,2489.36,buy,10.0,10.0,,,,,,,1751654384.982
2305,ETH-256593246,1751659659426,3,0.028,0.028098,62.17,ETH-25JUL25-2700-C,2485.47,buy,2.0,2.0,,,,,,,1751659659.426
2306,ETH-256594710,1751664702715,0,0.0285,0.02878,62.03,ETH-25JUL25-2700-C,2492.13,buy,7.0,7.0,,,,,,,1751664702.715
2307,ETH-256595668,1751666759240,0,0.0295,0.029341,62.14,ETH-25JUL25-2700-C,2499.66,buy,20.0,20.0,,,,,,,1751666759.24
2308,ETH-256596067,1751667121851,1,0.0295,0.029942,61.59,ETH-25JUL25-2700-C,2503.59,sell,9.0,9.0,,,,,,,1751667121.851
2309,ETH-256596068,1751667121851,1,0.0295,0.029942,61.59,ETH-25JUL25-2700-C,2503.59,sell,241.0,241.0,,,,,,,1751667121.851
2310,ETH-256599768,1751671861380,0,0.031,0.031082,61.98,ETH-25JUL25-2700-C,2512.89,buy,1.0,1.0,,,,,,,1751671861.38
2311,ETH-256605359,1751684523590,1,0.031,0.031223,60.91,ETH-25JUL25-2700-C,2520.69,buy,11.0,11.0,,,,,,,1751684523.59
2312,ETH-256621715,1751716902752,2,0.0295,0.029173,60.46,ETH-25JUL25-2700-C,2517.36,sell,5.0,5.0,,,,,,,1751716902.752
2313,ETH-256626609,1751730444839,2,0.028,0.028055,59.91,ETH-25JUL25-2700-C,2510.57,sell,10.0,10.0,,,,,,,1751730444.839
2316,ETH-256627815,1751731701840,3,0.027,0.027794,58.98,ETH-25JUL25-2700-C,2508.35,sell,11.0,11.0,,,,,,,1751731701.84
2315,ETH-256627814,1751731701840,3,0.027,0.027794,58.98,ETH-25JUL25-2700-C,2508.35,sell,10.0,10.0,,,,,,,1751731701.84
2314,ETH-256627813,1751731701840,2,0.027,0.027794,58.98,ETH-25JUL25-2700-C,2508.35,sell,17.0,17.0,,,,,,,1751731701.84
2317,ETH-256637250,1751758618788,0,0.029,0.028862,60.61,ETH-25JUL25-2700-C,2517.31,buy,8.0,8.0,,,,,,,1751758618.788
2318,ETH-256638066,1751762796230,0,0.0295,0.029065,61.11,ETH-25JUL25-2700-C,2518.47,buy,1.0,1.0,,,,,,,1751762796.23
2319,ETH-256641746,1751782640115,2,0.0285,0.028359,60.4,ETH-25JUL25-2700-C,2517.44,buy,3.0,3.0,,,,,,,1751782640.115
2320,ETH-256642468,1751783459708,2,0.028,0.028394,59.56,ETH-25JUL25-2700-C,2519.53,buy,1.0,1.0,,,,,,,1751783459.708
2321,ETH-256647426,1751795075809,2,0.0275,0.027532,60.0,ETH-25JUL25-2700-C,2515.36,sell,3.0,3.0,,,,,,,1751795075.809
2322,ETH-256647427,1751795085802,3,0.0275,0.027513,60.02,ETH-25JUL25-2700-C,2515.28,sell,3.0,3.0,,,,,,,1751795085.802
2323,ETH-256647526,1751795284721,3,0.0275,0.02746,60.11,ETH-25JUL25-2700-C,2514.78,sell,4.0,4.0,,,,,,,1751795284.721
2324,ETH-256649333,1751799898323,2,0.0265,0.026666,59.82,ETH-25JUL25-2700-C,2508.86,buy,10.0,10.0,,,,,,,1751799898.323
2325,ETH-256650689,1751805248477,0,0.0275,0.027605,60.02,ETH-25JUL25-2700-C,2515.92,buy,10.0,10.0,,,,,,,1751805248.477
2326,ETH-256650940,1751805511750,0,0.028,0.028017,60.2,ETH-25JUL25-2700-C,2519.07,sell,3.0,3.0,,,,,,,1751805511.75
2327,ETH-256652716,1751808581102,0,0.0295,0.029284,60.05,ETH-25JUL25-2700-C,2532.39,buy,3.0,3.0,,,,,,,1751808581.102
2328,ETH-256652838,1751808591098,1,0.0295,0.030079,59.5,ETH-25JUL25-2700-C,2535.88,sell,1.0,1.0,,,,,,,1751808591.098
2329,ETH-256653163,1751808626394,0,0.0305,0.030398,60.31,ETH-25JUL25-2700-C,2538.69,buy,3.0,3.0,,,,,,,1751808626.394
2330,ETH-256653385,1751808661574,1,0.0305,0.030602,60.23,ETH-25JUL25-2700-C,2539.35,buy,3.0,3.0,,,,,,,1751808661.574
2331,ETH-256653803,1751808721506,0,0.031,0.03094,60.3,ETH-25JUL25-2700-C,2542.68,buy,3.0,3.0,,,,,,,1751808721.506
2332,ETH-256656326,1751809299410,2,0.0305,0.030522,60.21,ETH-25JUL25-2700-C,2539.43,buy,3.0,3.0,,,,,,,1751809299.41
2333,ETH-256658302,1751809839162,0,0.0315,0.031555,60.31,ETH-25JUL25-2700-C,2546.38,buy,3.0,3.0,,,,,,,1751809839.162
2334,ETH-256658687,1751809869025,0,0.0325,0.032291,60.47,ETH-25JUL25-2700-C,2552.77,buy,3.0,3.0,,,,,,,1751809869.025
2335,ETH-256659018,1751809903594,0,0.033,0.032826,60.54,ETH-25JUL25-2700-C,2556.13,buy,3.0,3.0,,,,,,,1751809903.594
2336,ETH-256660100,1751810016609,0,0.0335,0.033483,60.3,ETH-25JUL25-2700-C,2561.65,buy,3.0,3.0,,,,,,,1751810016.609
2337,ETH-256666579,1751813262721,2,0.032,0.032294,59.74,ETH-25JUL25-2700-C,2553.92,buy,6.0,6.0,,,,,,,1751813262.721
2338,ETH-256668349,1751816006130,0,0.033,0.033039,59.96,ETH-25JUL25-2700-C,2560.34,buy,1.0,1.0,,,,,,,1751816006.13
2339,ETH-256668700,1751816406323,2,0.0325,0.032202,60.47,ETH-25JUL25-2700-C,2553.37,sell,2.0,2.0,,,,,,,1751816406.323
2340,ETH-256671070,1751818344562,2,0.0315,0.031995,59.59,ETH-25JUL25-2700-C,2551.64,sell,100.0,100.0,,,,,,,1751818344.562
2341,ETH-256676320,1751827224394,2,0.0295,0.029497,59.8,ETH-25JUL25-2700-C,2535.63,buy,20.0,20.0,,,,,,,1751827224.394
2342,ETH-256678689,1751832368385,0,0.0305,0.030627,59.49,ETH-25JUL25-2700-C,2546.4,buy,20.0,20.0,,,,,,,1751832368.385
2343,ETH-256680772,1751837205753,0,0.033,0.032603,59.82,ETH-25JUL25-2700-C,2563.51,buy,7.0,7.0,,,,,,,1751837205.753
2344,ETH-256681242,1751837430674,0,0.0335,0.033509,59.91,ETH-25JUL25-2700-C,2566.73,buy,1.0,1.0,,,,,,,1751837430.674
2345,ETH-256683501,1751837710749,0,0.036,0.036169,59.79,ETH-25JUL25-2700-C,2585.04,buy,20.0,20.0,,,,,,,1751837710.749
2346,ETH-256683539,1751837732288,0,0.0365,0.036623,59.71,ETH-25JUL25-2700-C,2588.82,buy,20.0,20.0,,,,,,,1751837732.288
2347,ETH-256684369,1751837961013,0,0.038,0.037375,60.79,ETH-25JUL25-2700-C,2592.79,buy,2.0,2.0,,,,,,,1751837961.013
2348,ETH-256684611,1751837992630,1,0.038,0.037653,60.54,ETH-25JUL25-2700-C,2594.21,buy,18.0,18.0,,,,,,,1751837992.63
2349,ETH-256684638,1751837996865,0,0.0385,0.038079,60.41,ETH-25JUL25-2700-C,2598.29,buy,20.0,20.0,,,,,,,1751837996.865
2350,ETH-256689938,1751839669850,1,0.0385,0.038379,60.58,ETH-25JUL25-2700-C,2598.22,buy,100.0,100.0,,,,,,,1751839669.85
2351,ETH-256690506,1751840182711,1,0.0385,0.038527,60.4,ETH-25JUL25-2700-C,2599.1,buy,143.0,143.0,,,,,,,1751840182.711
2352,ETH-256699377,1751849719869,2,0.033,0.033304,60.32,ETH-25JUL25-2700-C,2561.89,buy,100.0,100.0,,,,,,,1751849719.869
2353,ETH-256699389,1751849723352,3,0.033,0.03326,60.38,ETH-25JUL25-2700-C,2561.56,buy,30.0,30.0,,,,,,,1751849723.352
2354,ETH-256699422,1751849779792,3,0.033,0.032903,60.52,ETH-25JUL25-2700-C,2560.92,buy,25.0,25.0,,,,,,,1751849779.792
2355,ETH-256700180,1751850759763,2,0.032,0.032217,60.26,ETH-25JUL25-2700-C,2555.19,buy,1.0,1.0,,,,,,,1751850759.763
2356,ETH-256702573,1751854077732,0,0.034,0.034162,60.23,ETH-25JUL25-2700-C,2569.81,buy,1.0,1.0,,,,,,,1751854077.732
