trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,combo_trade_id,combo_id,block_trade_leg_count,block_trade_id,liquidation,block_rfq_id,unix_sec
295,ETH-257706390,1752581544235,0,0.0112,0.010541,66.65,ETH-25JUL25-3300-C,2981.39,buy,1000.0,1000.0,,ETH-RR-25JUL25-2700_3300,2.0,BLOCK-210857,,,1752581544.235
296,ETH-257706406,1752581577234,0,0.0114,0.010595,67.05,ETH-25JUL25-3300-C,2981.7,buy,1000.0,1000.0,,ETH-RR-25JUL25-2700_3300,2.0,BLOCK-210858,,,1752581577.234
297,ETH-257706526,1752581776854,2,0.0105,0.010631,64.97,ETH-25JUL25-3300-C,2982.38,sell,2.0,2.0,,,,,,,1752581776.854
298,ETH-257706527,1752581776854,3,0.0105,0.010631,64.97,ETH-25JUL25-3300-C,2982.38,sell,4.0,4.0,,,,,,,1752581776.854
299,ETH-257716334,1752585056143,0,0.0135,0.013245,66.71,ETH-25JUL25-3300-C,3016.76,buy,51.0,51.0,,,,,,,1752585056.143
300,ETH-257718602,1752586060135,0,0.0145,0.014276,66.81,ETH-25JUL25-3300-C,3030.04,buy,169.0,169.0,,,,,,,1752586060.135
301,ETH-257718603,1752586060143,1,0.0145,0.014276,66.81,ETH-25JUL25-3300-C,3030.04,buy,13.0,13.0,,,,,,,1752586060.143
302,ETH-257720053,1752586639477,2,0.014,0.014085,66.39,ETH-25JUL25-3300-C,3026.51,sell,2.0,2.0,,,,,,,1752586639.477
303,ETH-257720138,1752586709105,0,0.0145,0.014233,67.07,ETH-25JUL25-3300-C,3028.51,buy,2.0,2.0,,,,,,,1752586709.105
304,ETH-257720139,1752586709108,1,0.0145,0.014233,67.07,ETH-25JUL25-3300-C,3028.51,sell,8.0,8.0,,,,,,,1752586709.108
305,ETH-257720503,1752586855377,2,0.014,0.014029,66.69,ETH-25JUL25-3300-C,3023.92,sell,2.0,2.0,,,,,,,1752586855.377
306,ETH-257723318,1752587471224,0,0.0175,0.017474,67.28,ETH-25JUL25-3300-C,3064.58,sell,2.0,2.0,,,,,,,1752587471.224
307,ETH-257726323,1752588316762,2,0.0166,0.016637,68.39,ETH-25JUL25-3300-C,3046.57,sell,125.0,125.0,,ETH-CDIAG-1AUG25_25JUL25-3400_3300,2.0,BLOCK-210907,,,1752588316.762
308,ETH-257729283,1752589553094,0,0.017,0.017104,69.32,ETH-25JUL25-3300-C,3045.2,sell,2.0,2.0,,,,,,,1752589553.094
309,ETH-257729337,1752589587896,1,0.017,0.01711,69.29,ETH-25JUL25-3300-C,3045.46,sell,2.0,2.0,,,,,,,1752589587.896
310,ETH-257729693,1752589891243,1,0.017,0.017092,69.4,ETH-25JUL25-3300-C,3044.46,sell,2.0,2.0,,,,,,,1752589891.243
311,ETH-257732789,1752590634270,2,0.015,0.015112,70.25,ETH-25JUL25-3300-C,3013.03,sell,10.0,10.0,,,,,,,1752590634.27
312,ETH-257732928,1752590647492,3,0.015,0.01465,71.07,ETH-25JUL25-3300-C,3007.58,buy,10.0,10.0,,,,,,,1752590647.492
313,ETH-257741104,1752592482231,2,0.0135,0.013335,70.4,ETH-25JUL25-3300-C,2991.46,buy,15.0,15.0,,,,,,,1752592482.231
314,ETH-257741105,1752592482233,3,0.0135,0.013335,70.4,ETH-25JUL25-3300-C,2991.46,sell,35.0,35.0,,,,,,,1752592482.233
315,ETH-257742091,1752593023404,3,0.0135,0.013488,70.16,ETH-25JUL25-3300-C,2993.04,sell,36.0,36.0,,,,,,,1752593023.404
316,ETH-257742150,1752593037606,3,0.0135,0.013334,70.61,ETH-25JUL25-3300-C,2989.99,sell,14.0,14.0,,,,,,,1752593037.606
317,ETH-257747093,1752594632953,0,0.0175,0.017646,70.15,ETH-25JUL25-3300-C,3045.52,sell,2.0,2.0,,,,,,,1752594632.953
318,ETH-257749093,1752595187939,1,0.0175,0.017528,71.24,ETH-25JUL25-3300-C,3038.87,sell,50.0,50.0,,,,,,,1752595187.939
319,ETH-257749490,1752595315893,1,0.0175,0.017234,71.81,ETH-25JUL25-3300-C,3035.5,sell,2.0,2.0,,,,,,,1752595315.893
320,ETH-257749491,1752595316147,1,0.0175,0.017234,71.81,ETH-25JUL25-3300-C,3035.5,sell,1.0,1.0,,,,,,,1752595316.147
321,ETH-257755619,1752598305637,0,0.019,0.019236,70.16,ETH-25JUL25-3300-C,3064.32,sell,2.0,2.0,,,,,,,1752598305.637
322,ETH-257758241,1752600504379,1,0.019,0.019016,70.32,ETH-25JUL25-3300-C,3063.66,buy,1.0,1.0,,,,,,,1752600504.379
323,ETH-257764186,1752602434398,0,0.022,0.02234,70.6,ETH-25JUL25-3300-C,3095.67,sell,1.0,1.0,,,,,,,1752602434.398
324,ETH-257764783,1752602768225,1,0.022,0.021845,71.4,ETH-25JUL25-3300-C,3090.69,buy,2.0,2.0,,,,,,,1752602768.225
325,ETH-257767846,1752603035406,2,0.0215,0.021962,71.11,ETH-25JUL25-3300-C,3086.38,sell,1.0,1.0,,,,,,,1752603035.406
326,ETH-257794212,1752618869112,2,0.019,0.019066,69.93,ETH-25JUL25-3300-C,3072.48,sell,1.0,1.0,,,,,,,1752618869.112
327,ETH-257794591,1752619428086,0,0.02,0.020103,69.75,ETH-25JUL25-3300-C,3084.64,buy,1.0,1.0,,,,,,,1752619428.086
329,ETH-257797377,1752620449842,0,0.024,0.022982,71.27,ETH-25JUL25-3300-C,3116.86,buy,17.0,17.0,,,,,,,1752620449.842
328,ETH-257797376,1752620449842,0,0.0235,0.022982,70.42,ETH-25JUL25-3300-C,3116.86,buy,5.0,5.0,,,,,,,1752620449.842
330,ETH-257798846,1752620582340,0,0.0245,0.024539,69.92,ETH-25JUL25-3300-C,3129.74,buy,2.0,2.0,,,,,,,1752620582.34
331,ETH-257800739,1752620926580,0,0.0247,0.024472,69.6,ETH-25JUL25-3300-C,3135.05,buy,400.0,400.0,,ETH-STRG-25JUL25-3000_3300,2.0,BLOCK-211053,,,1752620926.58
332,ETH-257800925,1752620975164,0,0.025,0.024595,69.9,ETH-25JUL25-3300-C,3136.3,buy,150.0,150.0,,,,,,,1752620975.164
333,ETH-257800926,1752620975164,1,0.025,0.024595,69.9,ETH-25JUL25-3300-C,3136.3,buy,14.0,14.0,,,,,,,1752620975.164
334,ETH-257800965,1752620991855,1,0.025,0.024643,69.81,ETH-25JUL25-3300-C,3136.73,buy,20.0,20.0,,,,,,,1752620991.855
335,ETH-257800968,1752620993135,1,0.025,0.02466,69.83,ETH-25JUL25-3300-C,3136.58,buy,23.0,23.0,,,,,,,1752620993.135
336,ETH-257800969,1752620993928,1,0.025,0.024644,69.8,ETH-25JUL25-3300-C,3136.79,buy,3.0,3.0,,,,,,,1752620993.928
339,ETH-257801589,1752621147094,3,0.0245,0.024013,70.18,ETH-25JUL25-3300-C,3130.12,buy,20.0,20.0,,,,,,,1752621147.094
337,ETH-257801587,1752621147094,2,0.0245,0.024013,70.18,ETH-25JUL25-3300-C,3130.12,buy,356.0,356.0,,,,,,,1752621147.094
338,ETH-257801588,1752621147094,3,0.0245,0.024013,70.18,ETH-25JUL25-3300-C,3130.12,buy,179.0,179.0,,,,,,,1752621147.094
340,ETH-257801590,1752621147097,3,0.0245,0.024013,70.18,ETH-25JUL25-3300-C,3130.12,sell,445.0,445.0,,,,,,,1752621147.097
344,ETH-257802019,1752621266147,3,0.024,0.023442,70.65,ETH-25JUL25-3300-C,3122.26,buy,16.0,16.0,,,,,,,1752621266.147
343,ETH-257802018,1752621266147,3,0.024,0.023442,70.65,ETH-25JUL25-3300-C,3122.26,buy,15.0,15.0,,,,,,,1752621266.147
342,ETH-257802017,1752621266147,3,0.024,0.023442,70.65,ETH-25JUL25-3300-C,3122.26,buy,36.0,36.0,,,,,,,1752621266.147
341,ETH-257802016,1752621266147,2,0.024,0.023442,70.65,ETH-25JUL25-3300-C,3122.26,buy,12.0,12.0,,,,,,,1752621266.147
345,ETH-257805688,1752623153117,0,0.0255,0.025507,69.8,ETH-25JUL25-3300-C,3142.19,buy,20.0,20.0,,,,,,,1752623153.117
346,ETH-257806408,1752623571209,2,0.025,0.024988,70.59,ETH-25JUL25-3300-C,3133.23,sell,1.0,1.0,,,,,,,1752623571.209
347,ETH-257806465,1752623639792,3,0.025,0.025,70.75,ETH-25JUL25-3300-C,3132.5,sell,7.0,7.0,,,,,,,1752623639.792
348,ETH-257806470,1752623640251,3,0.025,0.025,70.75,ETH-25JUL25-3300-C,3132.5,sell,11.0,11.0,,,,,,,1752623640.251
349,ETH-257806472,1752623640547,3,0.025,0.024976,70.79,ETH-25JUL25-3300-C,3132.31,sell,4.0,4.0,,,,,,,1752623640.547
350,ETH-257806776,1752623838409,0,0.026,0.025779,71.17,ETH-25JUL25-3300-C,3139.42,buy,20.0,20.0,,,,,,,1752623838.409
351,ETH-257807170,1752624040711,1,0.026,0.026112,71.28,ETH-25JUL25-3300-C,3139.05,sell,1.0,1.0,,,,,,,1752624040.711
352,ETH-257807264,1752624055005,1,0.026,0.025925,71.65,ETH-25JUL25-3300-C,3137.05,sell,1.0,1.0,,,,,,,1752624055.005
353,ETH-257807265,1752624055032,1,0.026,0.025925,71.65,ETH-25JUL25-3300-C,3137.05,sell,1.0,1.0,,,,,,,1752624055.032
354,ETH-257807266,1752624055040,1,0.026,0.025925,71.65,ETH-25JUL25-3300-C,3137.05,sell,8.0,8.0,,,,,,,1752624055.04
355,ETH-257807363,1752624077504,2,0.0255,0.025726,71.21,ETH-25JUL25-3300-C,3134.72,sell,1.0,1.0,,,,,,,1752624077.504
356,ETH-257807378,1752624089564,3,0.0255,0.02565,71.41,ETH-25JUL25-3300-C,3133.62,sell,1.0,1.0,,,,,,,1752624089.564
357,ETH-257807389,1752624095711,3,0.0255,0.025608,71.58,ETH-25JUL25-3300-C,3132.62,sell,1.0,1.0,,,,,,,1752624095.711
358,ETH-257809373,1752625431178,2,0.025,0.025214,70.97,ETH-25JUL25-3300-C,3131.4,buy,3.0,3.0,,,,,,,1752625431.178
359,ETH-257809568,1752625697206,3,0.025,0.024801,71.61,ETH-25JUL25-3300-C,3127.84,buy,10.0,10.0,,,,,,,1752625697.206
360,ETH-257810001,1752625897627,3,0.025,0.024817,71.58,ETH-25JUL25-3300-C,3128.21,buy,10.0,10.0,,,,,,,1752625897.627
361,ETH-257810907,1752626425050,0,0.0275,0.026535,72.37,ETH-25JUL25-3300-C,3147.17,buy,1.0,1.0,,,,,T,,1752626425.05
362,ETH-257810925,1752626425398,2,0.027,0.026814,71.4,ETH-25JUL25-3300-C,3147.84,buy,19.0,19.0,,,,,,,1752626425.398
363,ETH-257812589,1752626870049,2,0.0265,0.026502,71.4,ETH-25JUL25-3300-C,3143.48,sell,37.0,37.0,,,,,,,1752626870.049
364,ETH-257812960,1752627111524,3,0.0265,0.026828,70.94,ETH-25JUL25-3300-C,3146.13,buy,5.0,5.0,,,,,,,1752627111.524
365,ETH-257813031,1752627150511,2,0.026,0.02668,70.45,ETH-25JUL25-3300-C,3144.39,sell,1.0,1.0,,,,,,,1752627150.511
366,ETH-257813919,1752628101943,2,0.0255,0.025619,70.76,ETH-25JUL25-3300-C,3138.22,buy,150.0,150.0,,,,,,,1752628101.943
367,ETH-257815771,1752630117884,2,0.025,0.025249,70.03,ETH-25JUL25-3300-C,3138.31,buy,8.0,8.0,,,,,,,1752630117.884
368,ETH-257816144,1752630420885,3,0.025,0.025182,69.97,ETH-25JUL25-3300-C,3138.57,buy,6.0,6.0,,,,,,,1752630420.885
369,ETH-257816276,1752630633965,3,0.025,0.025286,69.76,ETH-25JUL25-3300-C,3139.85,buy,1.0,1.0,,,,,,,1752630633.965
371,ETH-257817387,1752631535438,3,0.023,0.024043,67.99,ETH-25JUL25-3300-C,3131.18,sell,20.0,20.0,,,,,,,1752631535.438
370,ETH-257817386,1752631535438,2,0.023,0.024043,67.99,ETH-25JUL25-3300-C,3131.18,sell,36.0,36.0,,,,,,,1752631535.438
372,ETH-257817388,1752631535438,3,0.023,0.024043,67.99,ETH-25JUL25-3300-C,3131.18,sell,75.0,75.0,,,,,,,1752631535.438
373,ETH-257817391,1752631535660,3,0.023,0.024043,67.99,ETH-25JUL25-3300-C,3131.18,sell,167.0,167.0,,,,,,,1752631535.66
374,ETH-257817515,1752631545492,0,0.0235,0.023661,69.08,ETH-25JUL25-3300-C,3129.88,buy,30.0,30.0,,,,,,,1752631545.492
375,ETH-257818281,1752632193554,2,0.0225,0.022571,67.74,ETH-25JUL25-3300-C,3127.95,buy,1.0,1.0,,,,,,,1752632193.554
376,ETH-257818832,1752632377143,2,0.0215,0.021921,67.06,ETH-25JUL25-3300-C,3121.96,sell,1.0,1.0,,,,,,,1752632377.143
377,ETH-257818833,1752632377143,3,0.0215,0.021921,67.06,ETH-25JUL25-3300-C,3121.96,sell,6.0,6.0,,,,,,,1752632377.143
378,ETH-257819016,1752632382911,3,0.0215,0.02134,67.87,ETH-25JUL25-3300-C,3117.33,buy,3.0,3.0,,,,,,,1752632382.911
379,ETH-257819023,1752632385139,3,0.0215,0.021477,67.81,ETH-25JUL25-3300-C,3117.64,buy,1.0,1.0,,,,,,,1752632385.139
380,ETH-257819372,1752632588714,2,0.021,0.021316,66.87,ETH-25JUL25-3300-C,3117.93,buy,76.0,76.0,,,,,,,1752632588.714
381,ETH-257827339,1752642096355,3,0.021,0.021,65.18,ETH-25JUL25-3300-C,3130.09,sell,50.0,50.0,,,,,,,1752642096.355
382,ETH-257828522,1752642478034,0,0.0225,0.022353,65.39,ETH-25JUL25-3300-C,3143.63,sell,50.0,50.0,,,,,,,1752642478.034
388,ETH-257830393,1752644523905,1,0.0225,0.022135,65.32,ETH-25JUL25-3300-C,3144.48,buy,36.0,36.0,,,,,,,1752644523.905
386,ETH-257830391,1752644523905,1,0.0225,0.022135,65.32,ETH-25JUL25-3300-C,3144.48,buy,41.0,41.0,,,,,,,1752644523.905
384,ETH-257830389,1752644523905,1,0.0225,0.022135,65.32,ETH-25JUL25-3300-C,3144.48,buy,100.0,100.0,,,,,,,1752644523.905
387,ETH-257830392,1752644523905,1,0.0225,0.022135,65.32,ETH-25JUL25-3300-C,3144.48,buy,16.0,16.0,,,,,,,1752644523.905
383,ETH-257830388,1752644523905,1,0.0225,0.022135,65.32,ETH-25JUL25-3300-C,3144.48,buy,10.0,10.0,,,,,,,1752644523.905
385,ETH-257830390,1752644523905,1,0.0225,0.022135,65.32,ETH-25JUL25-3300-C,3144.48,buy,62.0,62.0,,,,,,,1752644523.905
389,ETH-257832818,1752646062221,2,0.0215,0.021277,64.98,ETH-25JUL25-3300-C,3136.6,buy,19.0,19.0,,,,,,,1752646062.221
391,ETH-257834477,1752647428260,1,0.023,0.022953,65.11,ETH-25JUL25-3300-C,3151.0,sell,16.0,16.0,,,,,,,1752647428.26
390,ETH-257834476,1752647428260,0,0.023,0.022953,65.11,ETH-25JUL25-3300-C,3151.0,sell,10.0,10.0,,,,,,,1752647428.26
392,ETH-257834486,1752647449350,2,0.0225,0.022779,64.58,ETH-25JUL25-3300-C,3149.43,sell,1.0,1.0,,,,,,,1752647449.35
393,ETH-257835160,1752648184500,0,0.0235,0.023323,65.25,ETH-25JUL25-3300-C,3154.72,buy,16.0,16.0,,,,,,,1752648184.5
394,ETH-257835161,1752648184515,1,0.0235,0.023323,65.25,ETH-25JUL25-3300-C,3154.72,buy,1.0,1.0,,,,,,,1752648184.515
395,ETH-257840529,1752649987067,0,0.024,0.024008,65.83,ETH-25JUL25-3300-C,3157.09,sell,1.0,1.0,,,,,,,1752649987.067
396,ETH-257840548,1752649987082,1,0.024,0.024008,65.83,ETH-25JUL25-3300-C,3157.09,sell,16.0,16.0,,,,,,,1752649987.082
397,ETH-257840557,1752649987238,1,0.024,0.024008,65.83,ETH-25JUL25-3300-C,3157.09,sell,1.0,1.0,,,,,,,1752649987.238
398,ETH-257840558,1752649987241,1,0.024,0.024008,65.83,ETH-25JUL25-3300-C,3157.09,sell,6.0,6.0,,,,,,,1752649987.241
399,ETH-257840766,1752650127011,0,0.0245,0.024456,66.11,ETH-25JUL25-3300-C,3160.04,sell,8.0,8.0,,,,,,,1752650127.011
400,ETH-257840767,1752650127012,1,0.0245,0.024456,66.11,ETH-25JUL25-3300-C,3160.04,sell,16.0,16.0,,,,,,,1752650127.012
401,ETH-257841131,1752650321003,0,0.025,0.02497,66.3,ETH-25JUL25-3300-C,3163.69,sell,14.0,14.0,,,,,,,1752650321.003
402,ETH-257841151,1752650336410,1,0.025,0.025059,66.34,ETH-25JUL25-3300-C,3163.48,sell,27.0,27.0,,,,,,,1752650336.41
403,ETH-257841539,1752650645485,1,0.025,0.025296,66.04,ETH-25JUL25-3300-C,3165.31,sell,27.0,27.0,,,,,,,1752650645.485
404,ETH-257841540,1752650645715,1,0.025,0.025296,66.04,ETH-25JUL25-3300-C,3165.31,sell,9.0,9.0,,,,,,,1752650645.715
405,ETH-257841549,1752650657136,1,0.025,0.025279,66.1,ETH-25JUL25-3300-C,3164.92,sell,9.0,9.0,,,,,,,1752650657.136
406,ETH-257841559,1752650657213,1,0.025,0.025279,66.1,ETH-25JUL25-3300-C,3164.92,sell,6.0,6.0,,,,,,,1752650657.213
407,ETH-257841567,1752650657310,1,0.025,0.025269,66.1,ETH-25JUL25-3300-C,3164.91,sell,7.0,7.0,,,,,,,1752650657.31
408,ETH-257841568,1752650657311,1,0.025,0.025269,66.1,ETH-25JUL25-3300-C,3164.91,sell,1.0,1.0,,,,,,,1752650657.311
409,ETH-257841573,1752650657410,1,0.025,0.025269,66.1,ETH-25JUL25-3300-C,3164.91,sell,25.0,25.0,,,,,,,1752650657.41
410,ETH-257841574,1752650657411,1,0.025,0.025269,66.1,ETH-25JUL25-3300-C,3164.91,sell,1.0,1.0,,,,,,,1752650657.411
411,ETH-257841575,1752650657510,1,0.025,0.025269,66.1,ETH-25JUL25-3300-C,3164.91,sell,1.0,1.0,,,,,,,1752650657.51
412,ETH-257841576,1752650657535,1,0.025,0.025269,66.1,ETH-25JUL25-3300-C,3164.91,sell,22.0,22.0,,,,,,,1752650657.535
413,ETH-257841585,1752650658578,1,0.025,0.025268,66.17,ETH-25JUL25-3300-C,3164.48,sell,27.0,27.0,,,,,,,1752650658.578
414,ETH-257841590,1752650658710,1,0.025,0.025268,66.17,ETH-25JUL25-3300-C,3164.48,sell,25.0,25.0,,,,,,,1752650658.71
415,ETH-257841591,1752650658810,1,0.025,0.025268,66.17,ETH-25JUL25-3300-C,3164.48,sell,8.0,8.0,,,,,,,1752650658.81
416,ETH-257841592,1752650659394,1,0.025,0.025224,66.22,ETH-25JUL25-3300-C,3164.25,sell,5.0,5.0,,,,,,,1752650659.394
417,ETH-257841594,1752650659511,1,0.025,0.025224,66.22,ETH-25JUL25-3300-C,3164.25,sell,9.0,9.0,,,,,,,1752650659.511
418,ETH-257841604,1752650659610,1,0.025,0.025224,66.22,ETH-25JUL25-3300-C,3164.25,sell,9.0,9.0,,,,,,,1752650659.61
419,ETH-257841605,1752650659711,1,0.025,0.025224,66.22,ETH-25JUL25-3300-C,3164.25,sell,13.0,13.0,,,,,,,1752650659.711
420,ETH-257841606,1752650659810,1,0.025,0.025224,66.22,ETH-25JUL25-3300-C,3164.25,sell,20.0,20.0,,,,,,,1752650659.81
421,ETH-257841609,1752650660018,1,0.025,0.025224,66.22,ETH-25JUL25-3300-C,3164.25,sell,16.0,16.0,,,,,,,1752650660.018
422,ETH-257841610,1752650660240,1,0.025,0.025192,66.29,ETH-25JUL25-3300-C,3163.9,sell,25.0,25.0,,,,,,,1752650660.24
423,ETH-257841667,1752650687145,1,0.025,0.025118,66.41,ETH-25JUL25-3300-C,3163.33,sell,14.0,14.0,,,,,,,1752650687.145
424,ETH-257841672,1752650687213,1,0.025,0.025118,66.41,ETH-25JUL25-3300-C,3163.33,sell,1.0,1.0,,,,,,,1752650687.213
425,ETH-257841673,1752650687219,1,0.025,0.025118,66.41,ETH-25JUL25-3300-C,3163.33,sell,4.0,4.0,,,,,,,1752650687.219
426,ETH-257841674,1752650687310,1,0.025,0.025103,66.43,ETH-25JUL25-3300-C,3163.23,sell,13.0,13.0,,,,,,,1752650687.31
427,ETH-257841675,1752650687310,1,0.025,0.025103,66.43,ETH-25JUL25-3300-C,3163.23,sell,8.0,8.0,,,,,,,1752650687.31
428,ETH-257841676,1752650687315,1,0.025,0.025103,66.43,ETH-25JUL25-3300-C,3163.23,sell,2.0,2.0,,,,,,,1752650687.315
429,ETH-257841681,1752650690311,1,0.025,0.025048,66.5,ETH-25JUL25-3300-C,3162.9,sell,20.0,20.0,,,,,,,1752650690.311
430,ETH-257841682,1752650690409,1,0.025,0.025048,66.5,ETH-25JUL25-3300-C,3162.9,sell,1.0,1.0,,,,,,,1752650690.409
431,ETH-257841683,1752650690410,1,0.025,0.025048,66.5,ETH-25JUL25-3300-C,3162.9,sell,18.0,18.0,,,,,,,1752650690.41
432,ETH-257841684,1752650690511,1,0.025,0.025048,66.5,ETH-25JUL25-3300-C,3162.9,sell,1.0,1.0,,,,,,,1752650690.511
433,ETH-257841685,1752650690578,1,0.025,0.025048,66.5,ETH-25JUL25-3300-C,3162.9,sell,24.0,24.0,,,,,,,1752650690.578
434,ETH-257841696,1752650709667,1,0.025,0.025108,66.45,ETH-25JUL25-3300-C,3163.1,sell,27.0,27.0,,,,,,,1752650709.667
435,ETH-257841697,1752650709813,1,0.025,0.025108,66.45,ETH-25JUL25-3300-C,3163.1,sell,7.0,7.0,,,,,,,1752650709.813
436,ETH-257841710,1752650722776,1,0.025,0.025042,66.55,ETH-25JUL25-3300-C,3162.57,sell,1.0,1.0,,,,,,,1752650722.776
437,ETH-257841712,1752650722915,1,0.025,0.025042,66.55,ETH-25JUL25-3300-C,3162.57,sell,8.0,8.0,,,,,,,1752650722.915
438,ETH-257841713,1752650723010,1,0.025,0.025042,66.55,ETH-25JUL25-3300-C,3162.57,sell,26.0,26.0,,,,,,,1752650723.01
439,ETH-257841714,1752650723110,1,0.025,0.025042,66.55,ETH-25JUL25-3300-C,3162.57,sell,1.0,1.0,,,,,,,1752650723.11
440,ETH-257841715,1752650723159,1,0.025,0.025042,66.55,ETH-25JUL25-3300-C,3162.57,sell,23.0,23.0,,,,,,,1752650723.159
441,ETH-257841718,1752650723730,1,0.025,0.025026,66.55,ETH-25JUL25-3300-C,3162.52,sell,27.0,27.0,,,,,,,1752650723.73
442,ETH-257841719,1752650723811,1,0.025,0.025026,66.55,ETH-25JUL25-3300-C,3162.52,sell,8.0,8.0,,,,,,,1752650723.811
443,ETH-257841720,1752650723910,1,0.025,0.025026,66.55,ETH-25JUL25-3300-C,3162.52,sell,9.0,9.0,,,,,,,1752650723.91
444,ETH-257841739,1752650757855,1,0.025,0.025012,66.59,ETH-25JUL25-3300-C,3162.36,sell,8.0,8.0,,,,,,,1752650757.855
445,ETH-257841740,1752650758014,1,0.025,0.025012,66.59,ETH-25JUL25-3300-C,3162.36,sell,4.0,4.0,,,,,,,1752650758.014
446,ETH-257841741,1752650760254,1,0.025,0.025002,66.6,ETH-25JUL25-3300-C,3162.33,sell,5.0,5.0,,,,,,,1752650760.254
447,ETH-257841742,1752650760409,1,0.025,0.024999,66.6,ETH-25JUL25-3300-C,3162.31,sell,18.0,18.0,,,,,,,1752650760.409
448,ETH-257841744,1752650761812,1,0.025,0.024996,66.63,ETH-25JUL25-3300-C,3162.16,sell,6.0,6.0,,,,,,,1752650761.812
449,ETH-257841745,1752650761909,1,0.025,0.024996,66.63,ETH-25JUL25-3300-C,3162.16,sell,1.0,1.0,,,,,,,1752650761.909
450,ETH-257841859,1752650853703,1,0.025,0.025034,66.61,ETH-25JUL25-3300-C,3162.3,sell,16.0,16.0,,,,,,,1752650853.703
451,ETH-257841862,1752650853816,1,0.025,0.025034,66.61,ETH-25JUL25-3300-C,3162.3,sell,10.0,10.0,,,,,,,1752650853.816
452,ETH-257841880,1752650866192,1,0.025,0.025006,66.7,ETH-25JUL25-3300-C,3161.84,sell,9.0,9.0,,,,,,,1752650866.192
453,ETH-257841881,1752650866313,1,0.025,0.025006,66.7,ETH-25JUL25-3300-C,3161.84,sell,2.0,2.0,,,,,,,1752650866.313
454,ETH-257841882,1752650867410,1,0.025,0.025005,66.72,ETH-25JUL25-3300-C,3161.75,sell,10.0,10.0,,,,,,,1752650867.41
455,ETH-257841883,1752650867509,1,0.025,0.024998,66.79,ETH-25JUL25-3300-C,3161.39,sell,10.0,10.0,,,,,,,1752650867.509
456,ETH-257841885,1752650867610,1,0.025,0.024998,66.79,ETH-25JUL25-3300-C,3161.39,sell,20.0,20.0,,,,,,,1752650867.61
457,ETH-257841886,1752650867709,1,0.025,0.024998,66.79,ETH-25JUL25-3300-C,3161.39,sell,15.0,15.0,,,,,,,1752650867.709
458,ETH-257841887,1752650869201,1,0.025,0.024959,66.79,ETH-25JUL25-3300-C,3161.4,sell,9.0,9.0,,,,,,,1752650869.201
459,ETH-257842332,1752651177644,0,0.0255,0.02548,66.59,ETH-25JUL25-3300-C,3166.8,buy,1.0,1.0,,,,,,,1752651177.644
460,ETH-257843976,1752651590312,0,0.0265,0.026522,66.84,ETH-25JUL25-3300-C,3174.39,sell,6.0,6.0,,,,,,,1752651590.312
462,ETH-257844002,1752651592232,1,0.0265,0.026509,66.96,ETH-25JUL25-3300-C,3173.8,sell,18.0,18.0,,,,,,,1752651592.232
461,ETH-257844001,1752651592232,1,0.0265,0.026509,66.96,ETH-25JUL25-3300-C,3173.8,sell,8.0,8.0,,,,,,,1752651592.232
463,ETH-257844239,1752651679013,1,0.0265,0.026493,67.16,ETH-25JUL25-3300-C,3173.12,sell,32.0,32.0,,,,,,,1752651679.013
464,ETH-257847022,1752652011876,2,0.0255,0.025704,66.84,ETH-25JUL25-3300-C,3165.95,sell,49.0,49.0,,,,,,,1752652011.876
465,ETH-257850012,1752653317953,2,0.025,0.025076,67.02,ETH-25JUL25-3300-C,3160.59,buy,4.0,4.0,,,,,,,1752653317.953
466,ETH-257850026,1752653333675,3,0.025,0.025088,66.97,ETH-25JUL25-3300-C,3160.82,buy,15.0,15.0,,,,,,,1752653333.675
467,ETH-257850062,1752653352235,3,0.025,0.02515,66.63,ETH-25JUL25-3300-C,3162.63,buy,14.0,14.0,,,,,,,1752653352.235
468,ETH-257850076,1752653353961,3,0.025,0.02516,66.58,ETH-25JUL25-3300-C,3162.87,buy,11.0,11.0,,,,,,,1752653353.961
469,ETH-257850273,1752653498365,2,0.0245,0.02517,65.74,ETH-25JUL25-3300-C,3163.27,sell,20.0,20.0,,,,,,,1752653498.365
470,ETH-257850301,1752653509673,3,0.0245,0.024959,66.13,ETH-25JUL25-3300-C,3161.22,sell,40.0,40.0,,,,,,,1752653509.673
471,ETH-257855185,1752656767919,0,0.0255,0.025539,67.24,ETH-25JUL25-3300-C,3165.64,sell,1.0,1.0,,,,,,,1752656767.919
472,ETH-257855187,1752656767933,1,0.0255,0.025539,67.24,ETH-25JUL25-3300-C,3165.64,sell,14.0,14.0,,,,,,,1752656767.933
473,ETH-257867527,1752666894280,2,0.0245,0.02434,68.49,ETH-25JUL25-3300-C,3151.69,sell,1.0,1.0,,,,,,,1752666894.28
474,ETH-257868841,1752667931138,0,0.025,0.024903,68.4,ETH-25JUL25-3300-C,3156.42,sell,30.0,30.0,,,,,,,1752667931.138
475,ETH-257868842,1752667932018,1,0.025,0.024905,68.41,ETH-25JUL25-3300-C,3156.39,sell,9.0,9.0,,,,,,,1752667932.018
476,ETH-257869176,1752668416254,2,0.0245,0.024552,68.19,ETH-25JUL25-3300-C,3153.06,buy,3.0,3.0,,,,,,,1752668416.254
