trade_id,strike,market,side,entry_time,exit_time,entry_prob,exit_prob,size,pnl,capital,exit_reason,capital_after_trade,capital_at_trade_entry_snapshot,in_cooldown,cooldown_reason
1,1800.0,ETH_june,short,2025-05-31 02:00:00+00:00,2025-05-31 06:00:00+00:00,0.495,0.115,500.0,190.0,10190.0,take_profit,10190.0,10000.0,False,
2,2700.0,ETH_june,long,2025-05-31 04:00:00+00:00,2025-05-31 06:00:00+00:00,0.4,0.675,500.0,137.5,10327.5,take_profit,10327.5,10190.0,False,
3,2300.0,ETH_june,long,2025-05-31 06:00:00+00:00,2025-06-01 13:00:00+00:00,0.54,0.71,500.0,84.99999999999997,10412.5,convergence,10412.5,10327.5,False,
4,2200.0,ETH_june,long,2025-05-31 08:00:00+00:00,2025-06-03 09:00:00+00:00,0.38,0.39,500.0,5.000000000000004,10480.906415047293,max_hold,10417.5,10412.5,False,
5,2800.0,ETH_june,long,2025-05-31 10:00:00+00:00,2025-06-03 02:00:00+00:00,0.575,0.75,362.3223716988152,63.40641504729267,10475.906415047293,convergence,10480.906415047293,10417.5,False,
6,1800.0,ETH_june,long,2025-05-31 12:00:00+00:00,2025-06-03 13:00:00+00:00,0.11,0.085,450.72518619306464,-11.268129654826614,10469.638285392466,max_hold,10469.638285392466,10480.906415047293,False,
7,3000.0,ETH_june,long,2025-06-01 13:00:00+00:00,2025-06-04 14:00:00+00:00,0.32,0.425,500.0,52.49999999999999,10512.542230949415,max_hold,10522.138285392466,10469.638285392466,False,
8,2300.0,ETH_june,long,2025-06-03 02:00:00+00:00,2025-06-05 21:00:00+00:00,0.47,0.82,500.0,175.0,10609.81309215625,take_profit,10697.138285392466,10522.138285392466,False,
9,3200.0,ETH_june,long,2025-06-03 09:00:00+00:00,2025-06-05 20:00:00+00:00,0.25,0.185,500.0,-32.5,10489.81309215625,stop_loss,10664.638285392466,10697.138285392466,False,
10,1800.0,ETH_june,long,2025-06-03 13:00:00+00:00,2025-06-04 09:00:00+00:00,0.085,0.06,383.84217772202817,-9.596054443050708,10460.042230949415,stop_loss,10655.042230949415,10664.638285392466,False,
11,2800.0,ETH_june,long,2025-06-04 09:00:00+00:00,2025-06-04 17:00:00+00:00,0.72,0.75,325.6953735611643,9.770861206834937,10522.31309215625,convergence,10664.81309215625,10655.042230949415,False,
12,3000.0,ETH_june,long,2025-06-04 14:00:00+00:00,2025-06-05 20:00:00+00:00,0.425,0.315,500.0,-54.99999999999999,10434.81309215625,stop_loss,10609.81309215625,10664.81309215625,False,
13,2000.0,ETH_june,long,2025-06-04 17:00:00+00:00,2025-06-05 21:00:00+00:00,0.145,0.335,500.0,95.00000000000001,10704.81309215625,take_profit,10704.81309215625,10609.81309215625,False,
14,2800.0,ETH_june,short,2025-06-05 20:00:00+00:00,2025-06-08 21:00:00+00:00,0.54,0.52,245.4675555164467,4.909351110328939,10758.304610321218,max_hold,10709.722443266579,10704.81309215625,False,
15,2700.0,ETH_june,long,2025-06-05 22:00:00+00:00,2025-06-07 23:00:00+00:00,0.555,0.725,388.7186297331699,66.08216705463886,10753.395259210889,convergence,10775.804610321218,10709.722443266579,False,
16,1800.0,ETH_june,long,2025-06-06 00:00:00+00:00,2025-06-06 10:00:00+00:00,0.13,0.095,500.0,-17.5,10687.31309215625,stop_loss,10758.304610321218,10775.804610321218,False,
17,3200.0,ETH_june,long,2025-06-06 02:00:00+00:00,2025-06-09 03:00:00+00:00,0.145,0.155,500.0,5.000000000000004,10763.304610321218,max_hold,10763.304610321218,10758.304610321218,False,
18,3000.0,ETH_june,long,2025-06-06 10:00:00+00:00,2025-06-09 11:00:00+00:00,0.27,0.27,500.0,0.0,10763.304610321218,max_hold,10763.304610321218,10763.304610321218,False,
19,1800.0,ETH_june,long,2025-06-07 23:00:00+00:00,2025-06-09 12:00:00+00:00,0.09,0.065,470.50889867707156,-11.762722466926787,10751.541887854291,stop_loss,10751.541887854291,10763.304610321218,False,
20,2800.0,ETH_june,long,2025-06-08 21:00:00+00:00,2025-06-10 02:00:00+00:00,0.52,0.825,500.0,152.49999999999997,11036.541887854291,take_profit,10904.041887854291,10751.541887854291,False,
21,3200.0,ETH_june,long,2025-06-09 03:00:00+00:00,2025-06-10 00:00:00+00:00,0.155,0.265,500.0,55.00000000000001,10894.041887854291,take_profit,10959.041887854291,10904.041887854291,False,
22,3000.0,ETH_june,long,2025-06-09 11:00:00+00:00,2025-06-09 23:00:00+00:00,0.27,0.445,500.0,87.5,10839.041887854291,take_profit,11046.541887854291,10959.041887854291,False,
23,1800.0,ETH_june,long,2025-06-09 13:00:00+00:00,2025-06-10 01:00:00+00:00,0.065,0.045,500.0,-10.000000000000002,10884.041887854291,stop_loss,11036.541887854291,11046.541887854291,False,
24,3000.0,ETH_june,long,2025-06-09 23:00:00+00:00,2025-06-10 23:00:00+00:00,0.445,0.715,500.0,134.99999999999997,11171.541887854291,take_profit,11171.541887854291,11036.541887854291,False,
25,3200.0,ETH_june,long,2025-06-10 01:00:00+00:00,2025-06-11 16:00:00+00:00,0.295,0.49,500.0,97.5,11181.541887854291,take_profit,11269.041887854291,11171.541887854291,False,
26,2200.0,ETH_june,long,2025-06-10 03:00:00+00:00,2025-06-11 06:00:00+00:00,0.23,0.17,500.0,-30.0,11141.541887854291,stop_loss,11239.041887854291,11269.041887854291,False,
27,2300.0,ETH_june,long,2025-06-10 05:00:00+00:00,2025-06-11 06:00:00+00:00,0.34,0.255,500.0,-42.50000000000001,11099.041887854291,stop_loss,11196.541887854291,11239.041887854291,False,
28,2000.0,ETH_june,long,2025-06-10 23:00:00+00:00,2025-06-11 15:00:00+00:00,0.1,0.07,500.0,-15.0,11084.041887854291,stop_loss,11181.541887854291,11196.541887854291,False,
29,3000.0,ETH_june,long,2025-06-11 06:00:00+00:00,2025-06-11 17:00:00+00:00,0.68,0.805,319.82753863819346,39.97844232977418,11221.520330184065,convergence,11221.520330184065,11181.541887854291,False,
30,2200.0,ETH_june,long,2025-06-11 08:00:00+00:00,2025-06-12 21:00:00+00:00,0.175,0.285,500.0,54.99999999999999,11206.520330184065,take_profit,11276.520330184065,11221.520330184065,False,
31,2300.0,ETH_june,long,2025-06-11 15:00:00+00:00,2025-06-12 21:00:00+00:00,0.22,0.405,500.0,92.50000000000001,11299.020330184065,take_profit,11369.020330184065,11276.520330184065,False,
32,2000.0,ETH_june,long,2025-06-11 17:00:00+00:00,2025-06-12 21:00:00+00:00,0.065,0.135,500.0,35.0,11334.020330184065,take_profit,11404.020330184065,11369.020330184065,False,
33,3200.0,ETH_june,long,2025-06-11 19:00:00+00:00,2025-06-12 08:00:00+00:00,0.43,0.29,500.0,-70.0,11151.520330184065,stop_loss,11334.020330184065,11404.020330184065,False,
34,3000.0,ETH_june,long,2025-06-12 08:00:00+00:00,2025-06-12 21:00:00+00:00,0.56,0.405,500.0,-77.50000000000001,11256.520330184065,stop_loss,11256.520330184065,11334.020330184065,False,
35,2200.0,ETH_june,long,2025-06-12 21:00:00+00:00,2025-06-13 02:00:00+00:00,0.285,0.465,500.0,90.00000000000003,11346.520330184065,take_profit,11346.520330184065,11256.520330184065,False,
36,2300.0,ETH_june,long,2025-06-12 23:00:00+00:00,2025-06-13 02:00:00+00:00,0.395,0.635,500.0,120.0,11466.520330184065,take_profit,11466.520330184065,11346.520330184065,False,
37,3200.0,ETH_june,long,2025-06-13 01:00:00+00:00,2025-06-16 02:00:00+00:00,0.13,0.145,500.0,7.499999999999993,11429.382154941006,max_hold,11474.020330184065,11466.520330184065,False,
38,2000.0,ETH_june,long,2025-06-13 03:00:00+00:00,2025-06-13 11:00:00+00:00,0.26,0.195,444.433465277833,-28.88817524305915,11437.632154941006,stop_loss,11445.132154941006,11474.020330184065,False,
39,1800.0,ETH_june,long,2025-06-13 05:00:00+00:00,2025-06-13 17:00:00+00:00,0.1015,0.07,500.0,-15.75,11421.882154941006,stop_loss,11429.382154941006,11445.132154941006,False,
40,3000.0,ETH_june,long,2025-06-13 08:00:00+00:00,2025-06-16 09:00:00+00:00,0.3,0.37,500.0,35.0,11339.646709377252,max_hold,11464.382154941006,11429.382154941006,False,
41,2300.0,ETH_june,long,2025-06-13 11:00:00+00:00,2025-06-16 06:00:00+00:00,0.57,0.425,377.48583147416275,-54.735445563753586,11374.646709377252,stop_loss,11409.646709377252,11464.382154941006,False,
42,2000.0,ETH_june,long,2025-06-13 17:00:00+00:00,2025-06-16 06:00:00+00:00,0.165,0.115,500.0,-25.0,11349.646709377252,stop_loss,11384.646709377252,11409.646709377252,False,
43,2200.0,ETH_june,long,2025-06-16 02:00:00+00:00,2025-06-16 08:00:00+00:00,0.35,0.26,500.0,-44.999999999999986,11304.646709377252,stop_loss,11339.646709377252,11384.646709377252,False,
44,2300.0,ETH_june,long,2025-06-16 06:00:00+00:00,2025-06-19 07:00:00+00:00,0.425,0.51,500.0,42.50000000000001,11375.896709377252,max_hold,11382.146709377252,11339.646709377252,False,
45,2200.0,ETH_june,long,2025-06-16 08:00:00+00:00,2025-06-17 17:00:00+00:00,0.26,0.445,500.0,92.5,11372.146709377252,take_profit,11474.646709377252,11382.146709377252,False,
46,3000.0,ETH_june,long,2025-06-16 10:00:00+00:00,2025-06-17 00:00:00+00:00,0.36,0.25,500.0,-54.99999999999999,11284.646709377252,stop_loss,11419.646709377252,11474.646709377252,False,
47,2000.0,ETH_june,long,2025-06-16 12:00:00+00:00,2025-06-17 15:00:00+00:00,0.105,0.165,500.0,30.000000000000007,11314.646709377252,take_profit,11449.646709377252,11419.646709377252,False,
48,3000.0,ETH_june,long,2025-06-17 00:00:00+00:00,2025-06-17 16:00:00+00:00,0.25,0.18,500.0,-35.0,11279.646709377252,stop_loss,11414.646709377252,11449.646709377252,False,
49,2000.0,ETH_june,long,2025-06-17 15:00:00+00:00,2025-06-18 06:00:00+00:00,0.165,0.12,500.0,-22.500000000000007,11333.396709377252,stop_loss,11392.146709377252,11414.646709377252,False,
50,3200.0,ETH_june,long,2025-06-17 17:00:00+00:00,2025-06-19 07:00:00+00:00,0.085,0.055,500.0,-15.000000000000004,11360.896709377252,stop_loss,11377.146709377252,11392.146709377252,False,
51,1800.0,ETH_june,long,2025-06-17 19:00:00+00:00,2025-06-18 05:00:00+00:00,0.08,0.0475,500.0,-16.25,11355.896709377252,stop_loss,11360.896709377252,11377.146709377252,False,
52,2200.0,ETH_june,long,2025-06-18 05:00:00+00:00,2025-06-20 08:00:00+00:00,0.335,0.225,500.0,-55.00000000000001,11288.396709377252,stop_loss,11305.896709377252,11360.896709377252,False,Cooldown started after 5 consecutive losses
