trade_id,strike,entry_time,exit_time,trade_type,entry_poly_prob,exit_poly_prob,divergence_at_entry,divergence_at_exit,units,investment_amount,pnl,exit_reason,capital_after_trade,capital_at_trade_entry_snapshot,market,in_cooldown,cooldown_reason
1,80000.0,2025-05-01 00:00:00+00:00,2025-05-01 01:00:00+00:00,YES,0.175,0.17,-0.0335311885486888,-0.0314383190408561,878.197795322802,153.68461418149033,-13.480336158204977,stop_loss,9986.519663841795,10000.0,BTC_may,False,
2,85000.0,2025-05-01 02:00:00+00:00,2025-05-01 03:00:00+00:00,NO,0.42,0.405,0.0461670848934393,0.027666870006856,364.334304038537,211.3138963423515,-7.37776965678043,convergence,9979.141894185013,9986.519663841795,BTC_may,False,
3,90000.0,2025-05-01 04:00:00+00:00,2025-05-01 05:00:00+00:00,NO,0.695,0.685,0.0421031780521107,0.0553493468782559,631.3783425901144,192.57039448998492,-5.429853746275057,convergence,9973.712040438739,9979.141894185013,BTC_may,False,
4,100000.0,2025-05-01 06:00:00+00:00,2025-05-01 07:00:00+00:00,NO,0.695,0.675,0.0435196935036417,0.0148957916532235,652.2652735011233,198.94090841784262,0.7174918008511781,take_profit,9974.42953223959,9973.712040438739,BTC_may,False,
5,110000.0,2025-05-01 08:00:00+00:00,2025-05-01 09:00:00+00:00,YES,0.215,0.215,-0.0338844982689935,-0.0466342005349768,720.4968880645487,154.90683093387796,-9.2944098560327,convergence,9965.135122383557,9974.42953223959,BTC_may,False,
6,85000.0,2025-05-01 10:00:00+00:00,2025-05-01 11:00:00+00:00,NO,0.38,0.355,0.0513315797449864,0.0271011767777006,378.14431520471504,234.44947542692333,-4.896968881901046,convergence,9960.238153501656,9965.135122383557,BTC_may,False,
7,85000.0,2025-05-01 12:00:00+00:00,2025-05-01 13:00:00+00:00,NO,0.36,0.34,0.0400555532140918,-0.0101899143160394,285.7155822401525,182.8579726336976,-5.428596062562917,convergence,9954.809557439094,9960.238153501656,BTC_may,False,Cooldown started after 5 consecutive losses
11,90000.0,2025-05-01 20:00:00+00:00,2025-05-01 21:00:00+00:00,NO,0.61,0.62,0.0493531362578111,0.065878028603227,576.8066602506753,224.95459749776342,-19.092300454297373,stop_loss,9925.767704800808,9944.860005255105,BTC_may,False,
12,90000.0,2025-05-01 22:00:00+00:00,2025-05-01 23:00:00+00:00,NO,0.61,0.61,0.0507707428480252,0.0579028083981262,592.2355338468403,230.97185820026775,-13.858311492016071,convergence,9911.909393308792,9925.767704800808,BTC_may,False,
13,85000.0,2025-05-02 00:00:00+00:00,2025-05-02 01:00:00+00:00,NO,0.33,0.31,0.0421703669638464,0.0198378953703519,285.93765054169825,191.5782258629378,-5.947503131267325,convergence,9905.961890177525,9911.909393308792,BTC_may,False,Cooldown started after 5 consecutive losses
