trade_id,strike,market,side,entry_time,exit_time,entry_prob,exit_prob,size,pnl,capital,exit_reason,capital_after_trade,capital_at_trade_entry_snapshot,in_cooldown,cooldown_reason
1,85000.0,BTC_may,long,2025-05-01 00:00:00+00:00,2025-05-01 06:00:00+00:00,0.32,0.375,382.9074335433236,21.059908844882795,10037.293616983134,convergence,10021.059908844883,10000.0,False,
2,100000.0,BTC_may,short,2025-05-01 01:00:00+00:00,2025-05-01 02:00:00+00:00,0.695,0.645,324.67416276501973,16.233708138250964,10016.23370813825,convergence,10037.293616983134,10021.059908844883,False,
3,90000.0,BTC_may,short,2025-05-01 02:00:00+00:00,2025-05-01 06:00:00+00:00,0.71,0.665,306.42170927948496,13.788976917576802,10051.08259390071,convergence,10051.08259390071,10037.293616983134,False,
4,100000.0,BTC_may,short,2025-05-01 06:00:00+00:00,2025-05-01 07:00:00+00:00,0.695,0.675,236.9358516776046,4.73871703355207,10055.821310934261,convergence,10055.821310934261,10051.08259390071,False,
5,85000.0,BTC_may,short,2025-05-01 07:00:00+00:00,2025-05-01 13:00:00+00:00,0.405,0.34,254.9722813545599,16.573198288046395,10072.394509222308,convergence,10072.394509222308,10055.821310934261,False,
6,90000.0,BTC_may,short,2025-05-01 09:00:00+00:00,2025-05-02 13:00:00+00:00,0.675,0.555,356.2721096265361,42.75265315518433,10127.523745333861,convergence,10115.147162377492,10072.394509222308,False,
7,100000.0,BTC_may,short,2025-05-01 13:00:00+00:00,2025-05-01 15:00:00+00:00,0.775,0.8,301.474470994565,-7.536861774864132,10064.857647447443,convergence,10107.610300602628,10115.147162377492,False,
8,115000.0,BTC_may,long,2025-05-01 15:00:00+00:00,2025-05-01 17:00:00+00:00,0.145,0.18,274.87835546481995,9.6207424412687,10074.47838988871,convergence,10117.231043043896,10107.610300602628,False,
9,85000.0,BTC_may,short,2025-05-02 00:00:00+00:00,2025-05-02 01:00:00+00:00,0.33,0.31,230.12407744676318,4.602481548935268,10079.080871437645,convergence,10121.83352459283,10117.231043043896,False,
10,110000.0,BTC_may,long,2025-05-02 03:00:00+00:00,2025-05-02 05:00:00+00:00,0.29,0.3,226.5161751597215,2.2651617515972173,10081.346033189242,convergence,10124.098686344427,10121.83352459283,False,
11,115000.0,BTC_may,long,2025-05-02 08:00:00+00:00,2025-05-02 09:00:00+00:00,0.165,0.18,228.3372659622458,3.425058989433684,10084.771092178677,convergence,10127.523745333861,10124.098686344427,False,
12,100000.0,BTC_may,short,2025-05-02 13:00:00+00:00,2025-05-02 16:00:00+00:00,0.825,0.83,260.0049895041649,-1.3000249475208256,10127.49218995446,convergence,10126.22372038634,10127.523745333861,False,
13,115000.0,BTC_may,long,2025-05-02 14:00:00+00:00,2025-05-02 15:00:00+00:00,0.17,0.175,253.69391362401055,1.2684695681200469,10128.792214901981,convergence,10127.49218995446,10126.22372038634,False,
14,90000.0,BTC_may,short,2025-05-02 17:00:00+00:00,2025-05-02 18:00:00+00:00,0.525,0.52,227.22433463295494,1.1361216731647756,10128.628311627624,convergence,10128.628311627624,10127.49218995446,False,
15,100000.0,BTC_may,short,2025-05-02 19:00:00+00:00,2025-05-02 20:00:00+00:00,0.825,0.795,238.99562930456958,7.169868879137067,10135.798180506761,convergence,10135.798180506761,10128.628311627624,False,
16,90000.0,BTC_may,short,2025-05-02 23:00:00+00:00,2025-05-03 03:00:00+00:00,0.56,0.56,303.6171634430859,-0.0,10135.798180506761,convergence,10135.798180506761,10135.798180506761,False,
17,90000.0,BTC_may,short,2025-05-03 12:00:00+00:00,2025-05-03 23:00:00+00:00,0.6,0.585,312.16695015731835,4.682504252359779,10140.48068475912,convergence,10140.48068475912,10135.798180506761,False,
18,110000.0,BTC_may,long,2025-05-03 19:00:00+00:00,2025-05-04 22:00:00+00:00,0.23,0.215,237.5265020508396,-3.5628975307625974,10140.2318611094,convergence,10136.917787228358,10140.48068475912,False,
19,100000.0,BTC_may,short,2025-05-03 23:00:00+00:00,2025-05-04 00:00:00+00:00,0.74,0.725,220.9382587360938,3.3140738810414097,10143.794758640162,convergence,10140.2318611094,10136.917787228358,False,
20,90000.0,BTC_may,short,2025-05-04 00:00:00+00:00,2025-05-04 22:00:00+00:00,0.6,0.63,247.6512127115595,-7.429536381346792,10132.802324728053,convergence,10132.802324728053,10140.2318611094,False,
21,100000.0,BTC_may,short,2025-05-04 22:00:00+00:00,2025-05-05 00:00:00+00:00,0.69,0.61,222.68217354272312,17.81457388341784,10150.61689861147,convergence,10150.61689861147,10132.802324728053,False,
22,105000.0,BTC_may,long,2025-05-05 00:00:00+00:00,2025-05-05 01:00:00+00:00,0.34,0.365,256.0807209008411,6.402018022521018,10157.018916633991,convergence,10157.018916633991,10150.61689861147,False,
23,100000.0,BTC_may,short,2025-05-05 01:00:00+00:00,2025-05-05 02:00:00+00:00,0.635,0.59,328.8600515018912,14.798702317585116,10171.817618951576,convergence,10171.817618951576,10157.018916633991,False,
24,90000.0,BTC_may,short,2025-05-05 02:00:00+00:00,2025-05-05 03:00:00+00:00,0.715,0.7,232.11857644310322,3.4817786466465512,10175.299397598223,convergence,10175.299397598223,10171.817618951576,False,
25,115000.0,BTC_may,long,2025-05-05 04:00:00+00:00,2025-05-05 20:00:00+00:00,0.08,0.095,248.732409541532,3.73098614312298,10188.131502546621,convergence,10179.030383741345,10175.299397598223,False,
26,90000.0,BTC_may,short,2025-05-05 05:00:00+00:00,2025-05-05 10:00:00+00:00,0.695,0.695,303.1727936834789,-0.0,10175.299397598223,convergence,10179.030383741345,10179.030383741345,False,
27,100000.0,BTC_may,short,2025-05-05 10:00:00+00:00,2025-05-05 11:00:00+00:00,0.63,0.605,232.9887542092287,5.8247188552307225,10181.124116453453,convergence,10184.855102596575,10179.030383741345,False,
28,90000.0,BTC_may,short,2025-05-05 12:00:00+00:00,2025-05-05 14:00:00+00:00,0.725,0.715,327.63999500465883,3.2763999500465912,10184.400516403499,convergence,10188.131502546621,10184.855102596575,False,
29,110000.0,BTC_may,long,2025-05-05 16:00:00+00:00,2025-05-05 23:00:00+00:00,0.155,0.17,221.7523843219873,3.3262857648298128,10191.45778831145,convergence,10191.45778831145,10188.131502546621,False,
30,90000.0,BTC_may,short,2025-05-05 21:00:00+00:00,2025-05-06 01:00:00+00:00,0.71,0.675,491.5940162890388,17.205790570116317,10208.663578881567,convergence,10208.663578881567,10191.45778831145,False,
31,110000.0,BTC_may,long,2025-05-06 00:00:00+00:00,2025-05-06 10:00:00+00:00,0.155,0.145,242.6991745301443,-2.426991745301445,10211.065786687981,convergence,10206.236587136265,10208.663578881567,False,
32,115000.0,BTC_may,long,2025-05-06 03:00:00+00:00,2025-05-06 07:00:00+00:00,0.065,0.085,241.45997758578557,4.829199551715712,10213.492778433283,convergence,10211.065786687981,10206.236587136265,False,
33,110000.0,BTC_may,long,2025-05-06 12:00:00+00:00,2025-05-06 16:00:00+00:00,0.13,0.165,237.23656713307983,8.303279849657795,10219.369066537638,convergence,10219.369066537638,10211.065786687981,False,
34,90000.0,BTC_may,short,2025-05-06 14:00:00+00:00,2025-05-06 16:00:00+00:00,0.735,0.665,406.4233163406908,28.449632143848337,10247.818698681487,convergence,10247.818698681487,10219.369066537638,False,
35,100000.0,BTC_may,short,2025-05-06 16:00:00+00:00,2025-05-06 17:00:00+00:00,0.615,0.595,226.3753740557242,4.527507481114488,10252.346206162601,convergence,10252.346206162601,10247.818698681487,False,
36,90000.0,BTC_may,short,2025-05-06 17:00:00+00:00,2025-05-06 20:00:00+00:00,0.685,0.64,292.67353274067005,13.170308973330163,10265.516515135932,convergence,10265.516515135932,10252.346206162601,False,
37,115000.0,BTC_may,long,2025-05-06 18:00:00+00:00,2025-05-07 00:00:00+00:00,0.075,0.125,263.5375249354474,13.17687624677237,10278.693391382705,take_profit,10278.693391382705,10265.516515135932,False,
38,100000.0,BTC_may,short,2025-05-06 20:00:00+00:00,2025-05-07 01:00:00+00:00,0.65,0.815,261.80937119570797,-43.198546247291794,10235.494845135414,convergence,10235.494845135414,10278.693391382705,False,Cooldown started after 5 consecutive losses
39,105000.0,BTC_may,long,2025-05-07 00:00:00+00:00,2025-05-07 01:00:00+00:00,0.445,0.475,306.00444058067416,9.180133217420217,10244.674978352834,convergence,10244.674978352834,10235.494845135414,False,
40,110000.0,BTC_may,long,2025-05-07 01:00:00+00:00,2025-05-07 02:00:00+00:00,0.245,0.255,243.36095164232395,2.4336095164232416,10247.108587869257,convergence,10247.108587869257,10244.674978352834,False,
41,100000.0,BTC_may,short,2025-05-07 02:00:00+00:00,2025-05-07 04:00:00+00:00,0.805,0.755,321.9816795970228,16.09908397985115,10263.207671849108,convergence,10263.207671849108,10247.108587869257,False,
42,110000.0,BTC_may,long,2025-05-07 03:00:00+00:00,2025-05-08 16:00:00+00:00,0.22,0.375,234.37324654545282,36.327853214545186,10331.870940926508,take_profit,10299.535525063653,10263.207671849108,False,
43,115000.0,BTC_may,long,2025-05-07 04:00:00+00:00,2025-05-07 17:00:00+00:00,0.105,0.11,239.07917465996704,1.1953958732998362,10264.403067722407,convergence,10300.730920936952,10299.535525063653,False,
44,100000.0,BTC_may,short,2025-05-07 17:00:00+00:00,2025-05-07 18:00:00+00:00,0.765,0.735,303.2978221445227,9.098934664335689,10273.502002386744,convergence,10309.829855601289,10300.730920936952,False,
45,90000.0,BTC_may,short,2025-05-07 18:00:00+00:00,2025-05-07 19:00:00+00:00,0.545,0.535,328.55692109463143,3.285569210946317,10276.78757159769,convergence,10313.115424812235,10309.829855601289,False,
46,100000.0,BTC_may,short,2025-05-07 19:00:00+00:00,2025-05-07 20:00:00+00:00,0.74,0.715,227.26830929023703,5.681707732255931,10282.469279329945,convergence,10318.79713254449,10313.115424812235,False,
47,115000.0,BTC_may,long,2025-05-07 20:00:00+00:00,2025-05-08 04:00:00+00:00,0.09,0.145,237.7056069457737,13.073808382017551,10295.543087711963,take_profit,10331.870940926508,10318.79713254449,False,
48,115000.0,BTC_may,long,2025-05-08 04:00:00+00:00,2025-05-08 17:00:00+00:00,0.145,0.21,240.10039809318465,15.606525876057002,10347.477466802566,convergence,10347.477466802566,10331.870940926508,False,
49,110000.0,BTC_may,long,2025-05-08 16:00:00+00:00,2025-05-08 17:00:00+00:00,0.375,0.395,328.3652964784909,6.567305929569824,10354.044772732135,convergence,10354.044772732135,10347.477466802566,False,
50,110000.0,BTC_may,long,2025-05-08 18:00:00+00:00,2025-05-08 19:00:00+00:00,0.385,0.4,260.96197715344726,3.9144296573017123,10357.959202389437,convergence,10357.959202389437,10354.044772732135,False,
51,90000.0,BTC_may,short,2025-05-08 20:00:00+00:00,2025-05-08 21:00:00+00:00,0.29,0.24,337.02024780778214,16.851012390389105,10374.810214779825,convergence,10374.810214779825,10357.959202389437,False,
52,110000.0,BTC_may,long,2025-05-08 21:00:00+00:00,2025-05-09 00:00:00+00:00,0.47,0.51,280.0608973029625,11.202435892118508,10386.012650671944,convergence,10386.012650671944,10374.810214779825,False,
53,115000.0,BTC_may,long,2025-05-08 23:00:00+00:00,2025-05-09 00:00:00+00:00,0.26,0.27,314.27816506129255,3.1427816506129282,10389.155432322557,convergence,10389.155432322557,10386.012650671944,False,
54,115000.0,BTC_may,long,2025-05-09 01:00:00+00:00,2025-05-09 08:00:00+00:00,0.255,0.3,304.19349957603004,13.688707480921346,10411.229880284463,convergence,10402.84413980348,10389.155432322557,False,
55,105000.0,BTC_may,short,2025-05-09 02:00:00+00:00,2025-05-09 03:00:00+00:00,0.86,0.825,239.59258517099596,8.385740480984866,10397.541172803541,convergence,10411.229880284463,10402.84413980348,False,
56,110000.0,BTC_may,long,2025-05-09 06:00:00+00:00,2025-05-09 09:00:00+00:00,0.485,0.515,259.28948927570605,7.778684678271189,10419.008564962734,convergence,10419.008564962734,10411.229880284463,False,
57,105000.0,BTC_may,short,2025-05-09 08:00:00+00:00,2025-05-09 09:00:00+00:00,0.905,0.845,344.42975762767145,20.665785457660306,10439.674350420395,convergence,10439.674350420395,10419.008564962734,False,
58,115000.0,BTC_may,long,2025-05-09 10:00:00+00:00,2025-05-09 11:00:00+00:00,0.27,0.275,264.43488228622533,1.3221744114311278,10440.996524831826,convergence,10440.996524831826,10439.674350420395,False,
59,105000.0,BTC_may,long,2025-05-09 13:00:00+00:00,2025-05-09 15:00:00+00:00,0.84,0.86,303.2608123692832,6.06521624738567,10447.061741079211,convergence,10447.061741079211,10440.996524831826,False,
60,90000.0,BTC_may,short,2025-05-09 17:00:00+00:00,2025-05-09 18:00:00+00:00,0.25,0.225,278.48319321876033,6.962079830469007,10454.02382090968,convergence,10454.02382090968,10447.061741079211,False,
