trade_id,strike,entry_time,exit_time,trade_type,entry_poly_prob,exit_poly_prob,divergence_at_entry,divergence_at_exit,units,investment_amount,pnl,exit_reason,capital_after_trade,capital_at_trade_entry_snapshot,market,in_cooldown,cooldown_reason
1,85000.0,2025-05-01 00:00:00+00:00,2025-05-01 17:00:00+00:00,YES,0.32,0.31,-0.0706906031156905,0.0043548578092489,920.4505614022202,294.54417964871044,-26.601021224524175,convergence,9973.398978775476,10000.0,BTC_may,False,
2,90000.0,2025-05-01 00:00:00+00:00,2025-05-02 15:00:00+00:00,NO,0.725,0.515,0.0426171722301299,0.0121512852999773,626.1250046467023,172.18437627784314,117.21060086986267,take_profit,10090.60957964534,9973.398978775476,BTC_may,False,
3,100000.0,2025-05-01 01:00:00+00:00,2025-05-01 02:00:00+00:00,NO,0.695,0.645,0.0599398454335421,-0.0030419558670371,779.4857209135427,237.74314487863055,23.540468771588905,convergence,10114.150048416928,10090.60957964534,BTC_may,False,
4,100000.0,2025-05-01 06:00:00+00:00,2025-05-01 08:00:00+00:00,NO,0.695,0.675,0.0435196935036417,0.0008981122466424,567.3499573877978,173.04173700327834,0.6240849531264985,convergence,10114.774133370054,10114.150048416928,BTC_may,False,
5,105000.0,2025-05-01 10:00:00+00:00,2025-05-01 12:00:00+00:00,YES,0.415,0.48,-0.0566048800413436,-0.0025038396399866,542.3744425106237,225.08539364190884,20.691584981780295,convergence,10135.465718351834,10114.774133370054,BTC_may,False,
6,110000.0,2025-05-01 10:00:00+00:00,2025-05-01 17:00:00+00:00,YES,0.235,0.31,-0.0525754222320935,-0.0006229118511443,868.0161367310451,203.98379213179558,50.9091464192758,convergence,10186.374864771109,10135.465718351834,BTC_may,False,
7,100000.0,2025-05-01 13:00:00+00:00,2025-05-01 15:00:00+00:00,NO,0.775,0.8,0.0552567965476548,0.0130924658926794,957.1728032880488,215.36388073981098,-36.13327332412388,stop_loss,10150.241591446986,10186.374864771109,BTC_may,False,
8,115000.0,2025-05-01 14:00:00+00:00,2025-05-02 07:00:00+00:00,YES,0.135,0.185,-0.0600069613099392,-0.0080108316112395,1691.3439180269856,228.33142893364308,68.33029428829022,convergence,10218.571885735277,10150.241591446986,BTC_may,False,
9,85000.0,2025-05-02 00:00:00+00:00,2025-05-02 04:00:00+00:00,NO,0.33,0.3,0.0421703669638464,0.0020718172928027,252.30099701323022,169.04166799886423,-2.8005410668468187,convergence,10215.77134466843,10218.571885735277,BTC_may,False,
10,100000.0,2025-05-02 13:00:00+00:00,2025-05-02 20:00:00+00:00,NO,0.825,0.795,0.0473965031791175,0.0068785088925484,1119.596907000436,195.92945872507636,20.824502470208017,convergence,10236.595847138638,10215.77134466843,BTC_may,False,
11,85000.0,2025-05-02 14:00:00+00:00,2025-05-02 15:00:00+00:00,NO,0.305,0.265,0.0510244266923283,-0.0031720804454247,297.3183399638967,206.63624627490822,-0.8622231858953171,convergence,10235.733623952743,10236.595847138638,BTC_may,False,
12,90000.0,2025-05-02 17:00:00+00:00,2025-05-03 07:00:00+00:00,NO,0.525,0.585,0.0414210222485755,0.0397730883891147,363.81834347809826,172.81371315209665,-31.54305037955109,stop_loss,10204.190573573193,10235.733623952743,BTC_may,False,
13,90000.0,2025-05-03 12:00:00+00:00,2025-05-04 10:00:00+00:00,NO,0.6,0.64,0.0568586908906108,0.0478531701362242,604.3717891788359,241.74871567153437,-37.95454836043089,stop_loss,10166.236025212762,10204.190573573193,BTC_may,False,Cooldown started after 5 consecutive losses
14,100000.0,2025-05-03 23:00:00+00:00,2025-05-04 01:00:00+00:00,NO,0.74,0.72,0.0402235385883842,0.0042005589737514,641.7194628878782,166.84706035084832,2.4385339589739488,convergence,10168.674559171735,10166.236025212762,BTC_may,True,Cooldown until 2025-06-02 06:00:00+00:00
15,90000.0,2025-05-04 10:00:00+00:00,2025-05-04 23:00:00+00:00,NO,0.64,0.675,0.0478531701362242,0.0081276429595962,563.1982797915966,202.75138072497478,-31.28566444242321,convergence,10137.388894729313,10168.674559171735,BTC_may,False,
16,110000.0,2025-05-04 17:00:00+00:00,2025-05-05 00:00:00+00:00,YES,0.205,0.175,-0.0547774741421842,-0.049377467135851,1108.892099501855,227.32288039788028,-45.90813291937681,stop_loss,10091.480761809937,10137.388894729313,BTC_may,False,
17,115000.0,2025-05-04 19:00:00+00:00,2025-05-05 02:00:00+00:00,YES,0.095,0.085,-0.0522697568318307,-0.0332630517244595,2229.6485664471625,211.81661381248045,-34.33658792328629,stop_loss,10057.14417388665,10091.480761809937,BTC_may,False,
18,100000.0,2025-05-04 22:00:00+00:00,2025-05-05 04:00:00+00:00,NO,0.69,0.605,0.0405717528064804,-0.0051826581975905,518.463754758671,160.72376397518804,33.10391074134114,convergence,10090.248084627992,10057.14417388665,BTC_may,False,
19,90000.0,2025-05-05 00:00:00+00:00,2025-05-05 15:00:00+00:00,NO,0.705,0.735,0.0639461684528123,0.0361310057383345,876.7998913657107,258.6559679528847,-41.034234915915306,stop_loss,10049.213849712078,10090.248084627992,BTC_may,False,
20,100000.0,2025-05-05 10:00:00+00:00,2025-05-05 12:00:00+00:00,NO,0.63,0.6,0.0422722779828463,-0.0020774733412991,467.65290051877633,173.03157319194725,3.2268050135795647,convergence,10052.440654725657,10049.213849712078,BTC_may,False,Cooldown started after 5 consecutive losses
22,115000.0,2025-05-05 16:00:00+00:00,2025-05-06 03:00:00+00:00,YES,0.075,0.065,-0.0511923231251713,-0.0436660746891864,2758.6817538367764,206.9011315377582,-39.1732809044822,stop_loss,10013.267373821174,10052.440654725657,BTC_may,True,Cooldown until 2025-06-03 03:00:00+00:00
21,90000.0,2025-05-05 16:00:00+00:00,2025-05-06 13:00:00+00:00,NO,0.75,0.705,0.0817064497303592,0.0038514959406149,1368.915395037934,342.2288487594835,39.21942606783688,convergence,10052.486799889011,10013.267373821174,BTC_may,False,
23,110000.0,2025-05-05 17:00:00+00:00,2025-05-06 12:00:00+00:00,YES,0.145,0.13,-0.05876568776307,-0.0428922122343049,1602.012895919556,232.2918699083356,-37.246799830129646,stop_loss,10015.240000058882,10052.486799889011,BTC_may,False,
24,90000.0,2025-05-06 14:00:00+00:00,2025-05-07 00:00:00+00:00,NO,0.735,0.535,0.0734810630254825,0.0689145147155287,1157.1233988359427,306.6377006915248,206.08367733268136,take_profit,10221.323677391563,10015.240000058882,BTC_may,False,
25,100000.0,2025-05-06 16:00:00+00:00,2025-05-06 17:00:00+00:00,NO,0.615,0.595,0.0407817292416836,0.0005874089744126,428.09354309246675,164.8160140905997,-1.5839461094421097,convergence,10219.739731282121,10221.323677391563,BTC_may,False,
26,100000.0,2025-05-06 20:00:00+00:00,2025-05-06 23:00:00+00:00,NO,0.65,0.725,0.0470838829083191,-0.0350544359850768,543.5845056260248,190.25457696910868,-50.96104740243979,stop_loss,10168.778683879682,10219.739731282121,BTC_may,False,
30,115000.0,2025-05-06 22:00:00+00:00,2025-05-07 00:00:00+00:00,YES,0.065,0.125,-0.0746438104450598,-0.0437630249296426,4094.7844352038746,266.1609882882519,222.34679483157038,take_profit,10391.125478711252,10168.778683879682,BTC_may,False,Cooldown started after 5 consecutive losses
27,85000.0,2025-05-06 22:00:00+00:00,2025-05-07 01:00:00+00:00,NO,0.32,0.245,0.0494007120065553,-0.0044346550931232,287.62163086865854,195.5827089906878,9.189511106253661,convergence,10400.314989817505,10391.125478711252,BTC_may,True,Cooldown until 2025-06-05 03:00:00+00:00
29,110000.0,2025-05-06 22:00:00+00:00,2025-05-07 02:00:00+00:00,YES,0.155,0.255,-0.0873774185330265,-0.008924662916379,2088.4165967461095,323.70457249564697,183.15413553463378,convergence,10583.46912535214,10400.314989817505,BTC_may,True,Cooldown until 2025-06-05 03:00:00+00:00
28,105000.0,2025-05-06 22:00:00+00:00,2025-05-07 17:00:00+00:00,YES,0.325,0.43,-0.1025189998302337,0.0067974585265573,1222.3953909804413,397.27850206864343,100.66426044723931,convergence,10684.13338579938,10583.46912535214,BTC_may,False,
31,90000.0,2025-05-07 00:00:00+00:00,2025-05-07 02:00:00+00:00,NO,0.535,0.52,0.0689145147155287,0.0079468705074301,583.368945295381,271.26655956235214,-7.787975419693396,convergence,10676.345410379687,10684.13338579938,BTC_may,False,
32,100000.0,2025-05-07 02:00:00+00:00,2025-05-07 06:00:00+00:00,NO,0.805,0.735,0.0580093117079695,-0.001730954541965,1260.1511887079314,245.72948179804655,70.82049680538586,convergence,10747.165907185072,10676.345410379687,BTC_may,False,
33,90000.0,2025-05-07 04:00:00+00:00,2025-05-07 17:00:00+00:00,NO,0.555,0.52,0.0500010541248404,0.0098819845062663,464.11947216356054,206.53316511278442,3.3648661731858454,convergence,10750.530773358258,10747.165907185072,BTC_may,False,
34,110000.0,2025-05-07 04:00:00+00:00,2025-05-07 18:00:00+00:00,YES,0.215,0.185,-0.0519543143280785,-0.0560231279823033,976.72638560416,209.9961729048944,-41.02250819537471,stop_loss,10709.508265162884,10750.530773358258,BTC_may,False,
35,115000.0,2025-05-07 06:00:00+00:00,2025-05-07 20:00:00+00:00,YES,0.1,0.09,-0.0527160121185106,-0.0426785734626451,2154.389103126003,215.4389103126003,-33.823908919078264,stop_loss,10675.684356243806,10709.508265162884,BTC_may,False,
36,100000.0,2025-05-07 17:00:00+00:00,2025-05-07 18:00:00+00:00,NO,0.765,0.735,0.0545510963655523,0.0056762195801564,997.4273962229795,234.39543811240017,14.96141094334476,convergence,10690.64576718715,10675.684356243806,BTC_may,False,
38,110000.0,2025-05-07 18:00:00+00:00,2025-05-08 09:00:00+00:00,YES,0.185,0.32,-0.0560231279823033,-0.0441395398379189,1291.6163922985033,238.94903257522313,154.80022461697558,take_profit,10845.445991804127,10690.64576718715,BTC_may,False,Cooldown started after 5 consecutive losses
37,90000.0,2025-05-07 18:00:00+00:00,2025-05-08 12:00:00+00:00,NO,0.545,0.345,0.0590418557779423,0.0079434024859325,567.8489756847954,258.3712839365819,94.66042424665545,convergence,10940.106416050781,10845.445991804127,BTC_may,True,Cooldown until 2025-06-03 02:00:00+00:00
39,100000.0,2025-05-07 19:00:00+00:00,2025-05-07 22:00:00+00:00,NO,0.74,0.78,0.0408271807101121,0.0039857797064359,653.6488994189992,169.9487138489398,-35.558500128393575,stop_loss,10904.547915922387,10940.106416050781,BTC_may,True,Cooldown until 2025-06-03 02:00:00+00:00
40,105000.0,2025-05-07 21:00:00+00:00,2025-05-08 04:00:00+00:00,YES,0.4,0.575,-0.0522151637372051,0.0070519094981233,544.0906361070535,217.63625444282138,79.301210212603,convergence,10983.84912613499,10904.547915922387,BTC_may,True,Cooldown until 2025-06-03 02:00:00+00:00
41,100000.0,2025-05-08 02:00:00+00:00,2025-05-08 04:00:00+00:00,YES,0.825,0.92,-0.0680223911473698,0.0035988434246628,340.7537710104475,281.1218610836192,14.53314833359559,convergence,10998.382274468586,10983.84912613499,BTC_may,True,Cooldown until 2025-06-05 23:00:00+00:00
42,115000.0,2025-05-08 06:00:00+00:00,2025-05-08 21:00:00+00:00,YES,0.135,0.265,-0.0566049272212478,-0.0334468447268256,1788.4155018296665,241.436092747005,211.03302921590063,take_profit,11209.415303684487,10998.382274468586,BTC_may,True,Cooldown until 2025-06-05 23:00:00+00:00
43,90000.0,2025-05-08 15:00:00+00:00,2025-05-08 17:00:00+00:00,NO,0.35,0.285,0.0661935296791741,0.0016719772148898,456.12871225765355,296.4836629674748,10.969895529796588,convergence,11220.385199214285,11209.415303684487,BTC_may,True,Cooldown until 2025-06-05 23:00:00+00:00
46,110000.0,2025-05-08 15:00:00+00:00,2025-05-09 00:00:00+00:00,YES,0.31,0.51,-0.093561214646368,0.003003085591415,1239.8486463359636,384.35308036414875,217.469452567328,convergence,11437.854651781612,11220.385199214285,BTC_may,True,Cooldown until 2025-06-05 23:00:00+00:00
44,100000.0,2025-05-08 15:00:00+00:00,2025-05-08 16:00:00+00:00,YES,0.945,0.9995,-0.055,-0.0004999999999999,253.27948453904173,239.34911288939443,-0.9713268232071925,resolution,11436.883324958404,11437.854651781612,BTC_may,True,Cooldown until 2025-06-05 23:00:00+00:00
45,105000.0,2025-05-08 15:00:00+00:00,2025-05-08 19:00:00+00:00,YES,0.61,0.725,-0.0773445808990546,0.007443944738821,538.7597039970443,328.64341943819704,40.38003981457848,convergence,11477.263364772982,11436.883324958404,BTC_may,False,
48,105000.0,2025-05-08 20:00:00+00:00,2025-05-08 22:00:00+00:00,YES,0.715,0.845,-0.1016569143527302,-0.0032702668148409,600.4619363577716,429.33028449580667,49.958433104966616,convergence,11527.221797877948,11477.263364772982,BTC_may,False,
47,90000.0,2025-05-08 20:00:00+00:00,2025-05-09 00:00:00+00:00,NO,0.29,0.23,0.0600689010802947,-0.0053218169310004,366.76569399372386,260.40364273554394,5.721544826302079,convergence,11532.94334270425,11527.221797877948,BTC_may,False,
49,115000.0,2025-05-08 23:00:00+00:00,2025-05-09 08:00:00+00:00,YES,0.26,0.3,-0.0559244777666896,0.0046760507635447,954.0906731817296,248.0635750272497,22.13490361781612,convergence,11555.078246322066,11532.94334270425,BTC_may,False,
50,105000.0,2025-05-09 02:00:00+00:00,2025-05-09 05:00:00+00:00,NO,0.86,0.835,0.0425756237361917,-0.0080731394031231,1428.9998543267488,200.05997960574487,22.649647691078997,convergence,11577.727894013145,11555.078246322066,BTC_may,False,Cooldown started after 5 consecutive losses
51,105000.0,2025-05-09 08:00:00+00:00,2025-05-09 09:00:00+00:00,NO,0.905,0.845,0.061075428079664,0.0048398106924003,3101.380207529472,294.63111971529975,162.82246089529747,convergence,11740.550354908442,11577.727894013145,BTC_may,True,Cooldown until 2025-06-06 13:00:00+00:00
52,110000.0,2025-05-09 08:00:00+00:00,2025-05-09 09:00:00+00:00,NO,0.565,0.515,0.0455020087772135,-0.0009284402400809,491.3806314409866,213.7505746768292,11.006926144278054,convergence,11751.557281052721,11740.550354908442,BTC_may,False,
53,105000.0,2025-05-09 13:00:00+00:00,2025-05-09 18:00:00+00:00,YES,0.84,0.86,-0.0536219041747368,0.0024103596334522,312.56988017288654,262.5586993452247,-9.689666285359465,convergence,11741.867614767361,11751.557281052721,BTC_may,False,
54,115000.0,2025-05-09 13:00:00+00:00,2025-05-09 16:00:00+00:00,YES,0.265,0.27,-0.06108838078442,-0.003476722107701,1102.7722352466865,292.2346423403719,-12.185633199475888,convergence,11729.681981567886,11741.867614767361,BTC_may,False,
56,110000.0,2025-05-09 17:00:00+00:00,2025-05-09 21:00:00+00:00,YES,0.475,0.51,-0.0535790739223025,0.0007929975237157,527.6462304973039,250.63195948621933,2.87567195621034,convergence,11732.557653524096,11729.681981567886,BTC_may,False,
55,90000.0,2025-05-09 17:00:00+00:00,2025-05-09 22:00:00+00:00,NO,0.25,0.22,0.0492121929583723,0.0064952431356708,313.5619448265944,235.1714586199458,-4.9856349227428325,convergence,11727.572018601353,11732.557653524096,BTC_may,False,Cooldown started after 5 consecutive losses
57,115000.0,2025-05-09 17:00:00+00:00,2025-05-09 21:00:00+00:00,YES,0.25,0.28,-0.0582322888663374,-0.0077147214062918,1064.5404612283771,266.1351153070943,15.010020503320163,convergence,11742.582039104673,11727.572018601353,BTC_may,False,
58,115000.0,2025-05-10 05:00:00+00:00,2025-05-10 10:00:00+00:00,YES,0.255,0.315,-0.0504330457904071,-0.0045138873618831,967.6702249604213,246.75590736490742,41.51305265080205,convergence,11784.095091755475,11742.582039104673,BTC_may,False,
59,105000.0,2025-05-10 06:00:00+00:00,2025-05-10 07:00:00+00:00,YES,0.855,0.895,-0.0601148885014679,-0.0076386816330691,336.5620346130835,287.76053959418635,-4.207025432663556,convergence,11779.888066322812,11784.095091755475,BTC_may,False,
60,110000.0,2025-05-10 06:00:00+00:00,2025-05-10 08:00:00+00:00,YES,0.505,0.545,-0.0649335317998304,-0.0068324123398576,599.6188467994926,302.80751763374377,5.0967601977957315,convergence,11784.984826520607,11779.888066322812,BTC_may,False,
61,105000.0,2025-05-10 21:00:00+00:00,2025-05-10 22:00:00+00:00,YES,0.85,0.885,-0.0501158064654214,-0.0019899767526589,289.5166758646247,246.08917448493096,-4.936259323491782,convergence,11780.048567197116,11784.984826520607,BTC_may,False,
63,110000.0,2025-05-10 23:00:00+00:00,2025-05-11 00:00:00+00:00,YES,0.535,0.61,-0.0939895013386674,0.0068324977991408,825.3144629787708,441.5432376936424,33.54903292008697,convergence,11813.597600117204,11780.048567197116,BTC_may,False,
64,115000.0,2025-05-10 23:00:00+00:00,2025-05-11 01:00:00+00:00,YES,0.28,0.33,-0.0914932520960822,-0.005742495291667,1473.1385811702528,412.4788027276708,46.698493023096944,convergence,11860.296093140301,11813.597600117204,BTC_may,False,
62,105000.0,2025-05-10 23:00:00+00:00,2025-05-11 06:00:00+00:00,YES,0.885,0.9095,-0.0999573809707219,-0.0006224897134334,554.3798505107948,490.6261677020534,-16.262732914734215,convergence,11844.033360225567,11860.296093140301,BTC_may,False,
65,125000.0,2025-05-10 23:00:00+00:00,2025-05-11 17:00:00+00:00,YES,0.0715,0.0855,-0.0508962074762391,-0.006495534378789,3083.153711815509,220.44549039480887,28.642497982766088,convergence,11872.675858208333,11844.033360225567,BTC_may,False,
66,115000.0,2025-05-11 09:00:00+00:00,2025-05-11 16:00:00+00:00,YES,0.31,0.315,-0.051438877074939,-0.0059976895371358,803.1775854186985,248.98505147979654,-11.043691799507087,convergence,11861.632166408826,11872.675858208333,BTC_may,False,
