trade_id,strike,entry_time,exit_time,trade_type,entry_poly_prob,exit_poly_prob,divergence_at_entry,divergence_at_exit,units,investment_amount,pnl,exit_reason,capital_after_trade,capital_at_trade_entry_snapshot,market,in_cooldown,cooldown_reason
1,85000.0,2025-05-01 00:00:00+00:00,2025-05-01 06:00:00+00:00,YES,0.32,0.375,-0.0706906031156905,0.0103611564831165,1104.5406736826642,353.45301557845255,37.72006400626293,convergence,10037.720064006264,10000.0,BTC_may,False,
2,90000.0,2025-05-01 00:00:00+00:00,2025-05-01 06:00:00+00:00,NO,0.725,0.665,0.0426171722301299,0.0124532214052375,746.6484713089607,205.3283296099642,31.135241253583644,convergence,10068.855305259847,10037.720064006264,BTC_may,False,
3,100000.0,2025-05-01 01:00:00+00:00,2025-05-01 02:00:00+00:00,NO,0.695,0.645,0.0599398454335421,-0.0030419558670371,926.0662112292266,282.4501944249142,27.967199579122564,convergence,10096.82250483897,10068.855305259847,BTC_may,False,
4,100000.0,2025-05-01 06:00:00+00:00,2025-05-01 07:00:00+00:00,NO,0.695,0.675,0.0435196935036417,0.0148957916532235,720.3452799528915,219.70531038563195,0.7923798079480946,convergence,10097.614884646919,10096.82250483897,BTC_may,False,
5,85000.0,2025-05-01 07:00:00+00:00,2025-05-01 13:00:00+00:00,NO,0.405,0.34,0.0468105034218839,-0.0101899143160394,397.20540849632806,236.3372180553152,10.863567922374529,convergence,10108.478452569294,10097.614884646919,BTC_may,False,
6,90000.0,2025-05-01 09:00:00+00:00,2025-05-02 13:00:00+00:00,NO,0.675,0.555,0.0654081954249907,0.0195672490049544,991.607115427965,322.2723125140886,96.0867294849698,convergence,10204.565182054264,10108.478452569294,BTC_may,False,
7,105000.0,2025-05-01 10:00:00+00:00,2025-05-01 11:00:00+00:00,YES,0.415,0.46,-0.0566048800413436,-0.0123644174133613,649.404401225611,269.5028265086285,12.176332522980204,convergence,10216.741514577245,10204.565182054264,BTC_may,False,
8,110000.0,2025-05-01 10:00:00+00:00,2025-05-01 16:00:00+00:00,YES,0.235,0.31,-0.0525754222320935,-0.0118257707358749,1034.1316139649412,243.02092928176117,60.65181915904381,convergence,10277.393333736289,10216.741514577245,BTC_may,False,
9,100000.0,2025-05-01 13:00:00+00:00,2025-05-01 15:00:00+00:00,NO,0.775,0.8,0.0552567965476548,0.0130924658926794,1171.2479553948112,263.5307899638325,-44.214610316154136,convergence,10233.178723420135,10277.393333736289,BTC_may,False,
10,85000.0,2025-05-01 14:00:00+00:00,2025-05-01 15:00:00+00:00,NO,0.365,0.325,0.0557419378129683,0.017060785573746,406.7390899935468,258.27932214590226,0.2847173629954227,convergence,10233.46344078313,10233.178723420135,BTC_may,False,
11,115000.0,2025-05-01 14:00:00+00:00,2025-05-01 17:00:00+00:00,YES,0.135,0.18,-0.0600069613099392,-0.0113781059078709,2000.4405857616068,270.05947907781695,71.11566282382506,convergence,10304.579103606957,10233.46344078313,BTC_may,False,
12,85000.0,2025-05-02 00:00:00+00:00,2025-05-02 01:00:00+00:00,NO,0.33,0.31,0.0421703669638464,0.0198378953703519,310.8192668902351,208.2489088164575,-6.465040751316877,convergence,10298.11406285564,10304.579103606957,BTC_may,False,
13,100000.0,2025-05-02 13:00:00+00:00,2025-05-02 16:00:00+00:00,NO,0.825,0.83,0.0473965031791175,0.0171547797784804,1394.555988340148,244.04729795952593,-21.40643442102126,convergence,10276.707628434619,10298.11406285564,BTC_may,False,Cooldown started after 5 consecutive losses
14,85000.0,2025-05-02 14:00:00+00:00,2025-05-02 15:00:00+00:00,NO,0.305,0.265,0.0510244266923283,-0.0031720804454247,368.7981448930144,256.31471070064504,-1.06951462018975,convergence,10275.638113814428,10276.707628434619,BTC_may,True,Cooldown until 2025-06-03 02:00:00+00:00
15,90000.0,2025-05-02 14:00:00+00:00,2025-05-02 15:00:00+00:00,NO,0.565,0.515,0.0837433501098873,0.0121512852999773,941.6546216530701,409.61976041908554,21.093063525028697,convergence,10296.731177339456,10275.638113814428,BTC_may,True,Cooldown until 2025-06-03 02:00:00+00:00
16,90000.0,2025-05-02 17:00:00+00:00,2025-05-02 19:00:00+00:00,NO,0.525,0.525,0.0414210222485755,0.0166896732098256,448.9485591412407,213.25056559208932,-12.795033935525339,convergence,10283.936143403931,10296.731177339456,BTC_may,False,
17,100000.0,2025-05-02 19:00:00+00:00,2025-05-02 20:00:00+00:00,NO,0.825,0.795,0.043561940144261,0.0068785088925484,1279.9663163610408,223.99410536318217,23.807373484315292,convergence,10307.743516888246,10283.936143403931,BTC_may,False,
18,90000.0,2025-05-02 23:00:00+00:00,2025-05-03 10:00:00+00:00,NO,0.56,0.585,0.0553014162344686,0.0134826618013303,647.7645621199799,285.0164073327911,-32.80927507137693,convergence,10274.934241816869,10307.743516888246,BTC_may,False,
19,90000.0,2025-05-03 12:00:00+00:00,2025-05-04 22:00:00+00:00,NO,0.6,0.63,0.0568586908906108,0.013885955522071,730.2741374710223,292.1096549884089,-38.77755669971134,convergence,10236.156685117157,10274.934241816869,BTC_may,False,Cooldown started after 5 consecutive losses
20,100000.0,2025-05-03 23:00:00+00:00,2025-05-04 01:00:00+00:00,NO,0.74,0.72,0.0402235385883842,0.0042005589737514,771.5231528268869,200.5960197349906,2.931787980742172,convergence,10239.0884730979,10236.156685117157,BTC_may,False,
21,110000.0,2025-05-04 17:00:00+00:00,2025-05-04 22:00:00+00:00,YES,0.205,0.215,-0.0547774741421842,-0.0153799349794048,1332.9621481440927,273.257240369539,-3.4657015851746564,convergence,10235.622771512724,10239.0884730979,BTC_may,False,
22,115000.0,2025-05-04 19:00:00+00:00,2025-05-05 04:00:00+00:00,YES,0.095,0.08,-0.0522697568318307,-0.0451287256123984,2667.281159380493,253.39171014114686,-54.01244347745501,stop_loss,10181.610328035269,10235.622771512724,BTC_may,False,
23,100000.0,2025-05-04 22:00:00+00:00,2025-05-05 00:00:00+00:00,NO,0.69,0.61,0.0405717528064804,-0.0194242450251147,652.7228946843975,202.34409735216326,38.51065078637939,convergence,10220.12097882165,10181.610328035269,BTC_may,False,
24,90000.0,2025-05-05 00:00:00+00:00,2025-05-05 01:00:00+00:00,NO,0.705,0.68,0.0639461684528123,-0.0135222473449111,1085.257516403964,320.1509673391694,7.108436732445853,convergence,10227.229415554095,10220.12097882165,BTC_may,False,
25,100000.0,2025-05-05 01:00:00+00:00,2025-05-05 02:00:00+00:00,NO,0.635,0.59,0.0597740590925047,-0.0106351185726919,820.4807121080704,299.4754599194457,17.84545548835058,convergence,10245.074871042445,10227.229415554095,BTC_may,False,
26,90000.0,2025-05-05 02:00:00+00:00,2025-05-05 03:00:00+00:00,NO,0.715,0.7,0.042128813031978,0.0113877179291543,741.9175072519721,211.44648956681206,-1.8918896434925045,convergence,10243.182981398953,10245.074871042445,BTC_may,False,
27,90000.0,2025-05-05 04:00:00+00:00,2025-05-05 10:00:00+00:00,NO,0.715,0.695,0.0526208113718943,0.0156951490249462,945.6221044070041,269.5022997559962,2.174930840136085,convergence,10245.35791223909,10243.182981398953,BTC_may,False,
28,100000.0,2025-05-05 10:00:00+00:00,2025-05-05 12:00:00+00:00,NO,0.63,0.6,0.0422722779828463,-0.0020774733412991,585.2629968917902,216.54730884996238,4.038314678553348,convergence,10249.396226917643,10245.35791223909,BTC_may,False,
29,90000.0,2025-05-05 12:00:00+00:00,2025-05-05 19:00:00+00:00,NO,0.725,0.67,0.059411301739673,0.0166587897020299,1107.1454034306732,304.4649859434352,40.79830811642023,convergence,10290.194535034063,10249.396226917643,BTC_may,False,
30,115000.0,2025-05-05 16:00:00+00:00,2025-05-07 17:00:00+00:00,YES,0.075,0.11,-0.0511923231251713,-0.0166122066190526,3390.910302982274,254.31827272367053,99.862308422828,convergence,10390.05684345689,10290.194535034063,BTC_may,False,Cooldown started after 5 consecutive losses
31,110000.0,2025-05-05 17:00:00+00:00,2025-05-07 02:00:00+00:00,YES,0.145,0.255,-0.05876568776307,-0.008924662916379,1960.311784309608,284.24520872489313,192.11055486234164,take_profit,10582.167398319232,10390.05684345689,BTC_may,True,Cooldown until 2025-06-03 06:00:00+00:00
32,90000.0,2025-05-05 21:00:00+00:00,2025-05-06 13:00:00+00:00,NO,0.71,0.705,0.0890799440202919,0.0038514959406149,1495.2336072699518,433.6177461082861,-18.765181771237906,convergence,10563.402216547995,10582.167398319232,BTC_may,True,Cooldown until 2025-06-03 06:00:00+00:00
33,90000.0,2025-05-06 14:00:00+00:00,2025-05-06 16:00:00+00:00,NO,0.735,0.665,0.0734810630254825,0.0109384460152746,1347.1586868521606,356.9970520158226,70.0522517163123,convergence,10633.454468264306,10563.402216547995,BTC_may,True,Cooldown until 2025-06-06 07:00:00+00:00
34,100000.0,2025-05-06 16:00:00+00:00,2025-05-06 17:00:00+00:00,NO,0.615,0.595,0.0407817292416836,0.0005874089744126,518.3390210257406,199.56052309491017,-1.917854377795237,convergence,10631.536613886512,10633.454468264306,BTC_may,False,
35,90000.0,2025-05-06 17:00:00+00:00,2025-05-06 20:00:00+00:00,NO,0.685,0.64,0.0527021188390848,0.0190948595865355,818.5428219503832,257.84098891437066,20.258934843272073,convergence,10651.795548729784,10631.536613886512,BTC_may,False,
36,100000.0,2025-05-06 20:00:00+00:00,2025-05-06 23:00:00+00:00,NO,0.65,0.725,0.0470838829083191,-0.0350544359850768,659.5175551088928,230.83114428811245,-61.82977079145863,stop_loss,10589.965777938325,10651.795548729784,BTC_may,False,
37,85000.0,2025-05-06 22:00:00+00:00,2025-05-07 00:00:00+00:00,NO,0.32,0.255,0.0494007120065553,0.0194664175524389,347.5247906819535,236.31685766372834,7.732426592673505,convergence,10597.698204530998,10589.965777938325,BTC_may,False,Cooldown started after 5 consecutive losses
39,105000.0,2025-05-06 22:00:00+00:00,2025-05-07 01:00:00+00:00,YES,0.325,0.475,-0.1025189998302337,-0.0152895799834761,1389.359544246012,451.541851879954,175.0593025749975,convergence,10772.757507105995,10597.698204530998,BTC_may,True,Cooldown until 2025-06-04 01:00:00+00:00
38,90000.0,2025-05-06 22:00:00+00:00,2025-05-07 02:00:00+00:00,NO,0.66,0.52,0.1468772045111465,0.0079468705074301,1470.5882352941178,500.0,169.70588235294122,convergence,10942.463389458935,10772.757507105995,BTC_may,True,Cooldown until 2025-06-06 18:00:00+00:00
40,100000.0,2025-05-07 02:00:00+00:00,2025-05-07 04:00:00+00:00,NO,0.805,0.755,0.0580093117079695,0.0115502160798749,1573.7856744637627,306.88820652043364,57.915312820266536,convergence,11000.378702279202,10942.463389458935,BTC_may,False,
42,110000.0,2025-05-07 04:00:00+00:00,2025-05-08 16:00:00+00:00,YES,0.215,0.375,-0.0519543143280785,-0.0586740638267063,1252.2946686975786,269.24335376997936,178.20153135566545,take_profit,11178.580233634868,11000.378702279202,BTC_may,False,
41,90000.0,2025-05-07 04:00:00+00:00,2025-05-07 17:00:00+00:00,NO,0.555,0.52,0.0500010541248404,0.0098819845062663,597.6849921651111,265.9698215134744,4.3332161931970745,convergence,11182.913449828065,11178.580233634868,BTC_may,False,
43,100000.0,2025-05-07 17:00:00+00:00,2025-05-07 18:00:00+00:00,NO,0.765,0.735,0.0545510963655523,0.0056762195801564,1245.0871374432354,292.5954772991603,18.676307061648572,convergence,11201.589756889714,11182.913449828065,BTC_may,False,
44,90000.0,2025-05-07 18:00:00+00:00,2025-05-08 11:00:00+00:00,NO,0.545,0.345,0.0590418557779423,0.0179441575726637,697.2173315559544,317.2338858579592,116.2261291703777,convergence,11317.815886060092,11201.589756889714,BTC_may,False,
45,100000.0,2025-05-07 19:00:00+00:00,2025-05-07 20:00:00+00:00,NO,0.74,0.715,0.0408271807101121,-0.019448056863397,818.0602394415449,212.69566225480168,7.076221071169414,convergence,11324.892107131262,11317.815886060092,BTC_may,False,
46,105000.0,2025-05-07 21:00:00+00:00,2025-05-07 23:00:00+00:00,YES,0.4,0.43,-0.0522151637372051,-0.0161474055866268,680.5197649109182,272.2079059643673,3.4706508010456787,convergence,11328.362757932307,11324.892107131262,BTC_may,False,
47,105000.0,2025-05-08 00:00:00+00:00,2025-05-08 04:00:00+00:00,YES,0.43,0.575,-0.0653448139934142,0.0070519094981233,792.4854570192006,340.76874651825625,91.01695473865516,convergence,11419.379712670963,11328.362757932307,BTC_may,False,
48,100000.0,2025-05-08 02:00:00+00:00,2025-05-08 04:00:00+00:00,YES,0.825,0.92,-0.0680223911473698,0.0035988434246628,415.50845773103737,342.7944776281058,17.72143572222882,convergence,11437.101148393192,11419.379712670963,BTC_may,False,
49,115000.0,2025-05-08 06:00:00+00:00,2025-05-08 21:00:00+00:00,YES,0.135,0.265,-0.0566049272212478,-0.0334468447268256,2209.3955382252134,298.2683976604038,260.7086735105753,take_profit,11697.809821903767,11437.101148393192,BTC_may,False,
51,100000.0,2025-05-08 15:00:00+00:00,2025-05-08 16:00:00+00:00,YES,0.945,0.9995,-0.055,-0.0004999999999999,300.0403371771846,283.5381186324394,-1.1506546930744435,resolution,11696.659167210693,11697.809821903767,BTC_may,False,
50,90000.0,2025-05-08 15:00:00+00:00,2025-05-08 17:00:00+00:00,NO,0.35,0.285,0.0661935296791741,0.0016719772148898,543.5182552421388,353.2868659073903,13.071614038573443,convergence,11709.730781249267,11696.659167210693,BTC_may,False,Cooldown started after 5 consecutive losses
52,105000.0,2025-05-08 15:00:00+00:00,2025-05-08 17:00:00+00:00,YES,0.61,0.715,-0.0773445808990546,0.0157796756617354,635.1405611116343,387.4357422780969,41.44292161253412,convergence,11751.1737028618,11709.730781249267,BTC_may,True,Cooldown started after 5 consecutive losses
53,110000.0,2025-05-08 16:00:00+00:00,2025-05-08 17:00:00+00:00,YES,0.375,0.395,-0.0586740638267063,-0.0173118478924674,810.9373464750229,304.1015049281336,-2.5139057740725548,convergence,11748.659797087728,11751.1737028618,BTC_may,False,
54,90000.0,2025-05-08 20:00:00+00:00,2025-05-08 21:00:00+00:00,NO,0.29,0.24,0.0600689010802947,0.0120807089264749,472.9679191103819,335.8072225683711,2.7905107227512644,convergence,11751.450307810479,11748.659797087728,BTC_may,False,
55,105000.0,2025-05-08 20:00:00+00:00,2025-05-08 22:00:00+00:00,YES,0.715,0.845,-0.1016569143527302,-0.0032702668148409,699.3006993006993,500.0,58.18181818181813,convergence,11809.632125992297,11751.450307810479,BTC_may,False,
56,110000.0,2025-05-08 20:00:00+00:00,2025-05-09 00:00:00+00:00,YES,0.385,0.51,-0.1113452103520736,0.003003085591415,1298.7012987012986,500.0,127.46753246753246,convergence,11937.099658459829,11809.632125992297,BTC_may,False,
57,115000.0,2025-05-08 23:00:00+00:00,2025-05-09 08:00:00+00:00,YES,0.26,0.3,-0.0559244777666896,0.0046760507635447,1214.7046215634502,315.8232016064971,28.18114722027201,convergence,11965.2808056801,11937.099658459829,BTC_may,False,
58,105000.0,2025-05-09 02:00:00+00:00,2025-05-09 03:00:00+00:00,NO,0.86,0.825,0.0425756237361917,0.0196917529884317,1765.6417952403126,247.1898513336438,45.112147868390025,convergence,12010.392953548491,11965.2808056801,BTC_may,False,
60,110000.0,2025-05-09 08:00:00+00:00,2025-05-09 09:00:00+00:00,NO,0.565,0.515,0.0455020087772135,-0.0009284402400809,608.3995094613794,264.6537866157,13.628149011934909,convergence,12024.021102560426,12010.392953548491,BTC_may,False,
59,105000.0,2025-05-09 08:00:00+00:00,2025-05-09 09:00:00+00:00,NO,0.905,0.845,0.061075428079664,0.0048398106924003,3860.736268647128,366.76994552147704,202.68865410397444,convergence,12226.7097566644,12024.021102560426,BTC_may,False,
61,105000.0,2025-05-09 13:00:00+00:00,2025-05-09 18:00:00+00:00,YES,0.84,0.86,-0.0536219041747368,0.0024103596334522,390.24967794296293,327.80972947208886,-12.097740016231853,convergence,12214.612016648169,12226.7097566644,BTC_may,False,
62,115000.0,2025-05-09 13:00:00+00:00,2025-05-09 14:00:00+00:00,YES,0.265,0.29,-0.06108838078442,-0.017471799648195,1370.346744923593,363.14188740475214,11.442395320111928,convergence,12226.05441196828,12214.612016648169,BTC_may,False,
63,90000.0,2025-05-09 17:00:00+00:00,2025-05-09 19:00:00+00:00,NO,0.25,0.22,0.0492121929583723,0.0195000130765408,390.4334016181042,292.82505121357815,-6.207891085727795,convergence,12219.846520882553,12226.05441196828,BTC_may,False,Cooldown started after 5 consecutive losses
64,110000.0,2025-05-09 17:00:00+00:00,2025-05-09 19:00:00+00:00,YES,0.475,0.51,-0.0535790739223025,-0.0167202032609775,654.1665588701693,310.7291154633304,3.5652077458424287,convergence,12223.411728628394,12219.846520882553,BTC_may,True,Cooldown until 2025-06-06 10:00:00+00:00
65,115000.0,2025-05-09 17:00:00+00:00,2025-05-09 21:00:00+00:00,YES,0.25,0.28,-0.0582322888663374,-0.0077147214062918,1313.5861926422358,328.39654816055895,18.521565316255533,convergence,12241.93329394465,12223.411728628394,BTC_may,True,Cooldown until 2025-06-12 23:00:00+00:00
66,115000.0,2025-05-10 05:00:00+00:00,2025-05-10 08:00:00+00:00,YES,0.255,0.3,-0.0504330457904071,-0.0191328002624678,1210.5842791698421,308.6989911883098,34.320064314465014,convergence,12276.253358259115,12241.93329394465,BTC_may,True,Cooldown until 2025-06-12 23:00:00+00:00
67,105000.0,2025-05-10 06:00:00+00:00,2025-05-10 07:00:00+00:00,YES,0.855,0.895,-0.0601148885014679,-0.0076386816330691,419.18615637954105,358.4041637045076,-5.239826954744274,convergence,12271.01353130437,12276.253358259115,BTC_may,False,
68,110000.0,2025-05-10 06:00:00+00:00,2025-05-10 07:00:00+00:00,YES,0.505,0.545,-0.0649335317998304,-0.0180340787098324,742.8664158357399,375.1475399970486,6.31436453460384,convergence,12277.327895838975,12271.01353130437,BTC_may,False,
69,105000.0,2025-05-10 21:00:00+00:00,2025-05-10 22:00:00+00:00,YES,0.85,0.885,-0.0501158064654214,-0.0019899767526589,361.9342286708149,307.64409437019265,-6.170978598837394,convergence,12271.156917240138,12277.327895838975,BTC_may,False,Cooldown started after 5 consecutive losses
70,105000.0,2025-05-10 23:00:00+00:00,2025-05-11 00:00:00+00:00,YES,0.885,0.972,-0.0999573809707219,0.0175969237665478,564.9717514124294,500.0,17.677966101694892,convergence,12288.834883341833,12271.156917240138,BTC_may,False,
71,110000.0,2025-05-10 23:00:00+00:00,2025-05-11 00:00:00+00:00,YES,0.535,0.61,-0.0939895013386674,0.0068324977991408,934.5794392523364,500.0,37.990654205607484,convergence,12326.82553754744,12288.834883341833,BTC_may,False,
72,115000.0,2025-05-10 23:00:00+00:00,2025-05-11 01:00:00+00:00,YES,0.28,0.33,-0.0914932520960822,-0.005742495291667,1785.7142857142856,500.0,56.607142857142776,convergence,12383.432680404583,12326.82553754744,BTC_may,False,
73,125000.0,2025-05-10 23:00:00+00:00,2025-05-11 01:00:00+00:00,YES,0.0715,0.082,-0.0508962074762391,-0.0166781699015312,3817.6273278500075,272.9603539412755,22.504913097675797,convergence,12405.937593502258,12383.432680404583,BTC_may,False,
74,115000.0,2025-05-11 09:00:00+00:00,2025-05-11 13:00:00+00:00,YES,0.31,0.345,-0.051438877074939,0.0125603197646581,1029.2701594702046,319.07374943576343,15.79929694786756,convergence,12421.736890450125,12405.937593502258,BTC_may,False,Cooldown started after 5 consecutive losses
75,110000.0,2025-05-12 11:00:00+00:00,2025-05-12 12:00:00+00:00,NO,0.59,0.565,0.0443578490876278,0.0071745179694642,671.9530858448846,275.5007651964027,-0.23518358004571382,convergence,12421.50170687008,12421.736890450125,BTC_may,True,Cooldown until 2025-06-09 01:00:00+00:00
76,110000.0,2025-05-12 14:00:00+00:00,2025-05-12 16:00:00+00:00,NO,0.565,0.475,0.0897572371261171,-0.0033951705155103,1149.4252873563216,500.0,70.34482758620675,convergence,12491.846534456286,12421.50170687008,BTC_may,False,
77,110000.0,2025-05-12 18:00:00+00:00,2025-05-12 19:00:00+00:00,NO,0.475,0.425,0.0728040088859601,0.0100023281859882,866.149053425338,454.72825304830246,14.72453390823074,convergence,12506.571068364517,12491.846534456286,BTC_may,False,
78,115000.0,2025-05-12 20:00:00+00:00,2025-05-12 21:00:00+00:00,YES,0.185,0.225,-0.0628643494027764,-0.0151088182324399,2124.9120364116784,393.1087267361605,58.86006340860348,convergence,12565.43113177312,12506.571068364517,BTC_may,False,
79,110000.0,2025-05-13 00:00:00+00:00,2025-05-13 06:00:00+00:00,NO,0.475,0.425,0.0463692465874462,-0.008358254036914,554.9043567873911,291.32478731338034,9.433374065385635,convergence,12574.864505838506,12565.43113177312,BTC_may,False,
80,115000.0,2025-05-13 19:00:00+00:00,2025-05-14 08:00:00+00:00,YES,0.265,0.245,-0.0591629917909997,6.613155357915179e-05,1403.7105764752012,371.98330276592833,-49.55098334957461,convergence,12525.313522488932,12574.864505838506,BTC_may,False,
81,110000.0,2025-05-15 00:00:00+00:00,2025-05-15 01:00:00+00:00,YES,0.45,0.47,-0.0549906514145276,0.0177994821160293,765.3057219698414,344.38757488642864,-5.816323486970816,convergence,12519.49719900196,12525.313522488932,BTC_may,False,Cooldown started after 5 consecutive losses
82,110000.0,2025-05-15 15:00:00+00:00,2025-05-16 03:00:00+00:00,YES,0.345,0.45,-0.0804907525961186,-0.0155858059146655,1449.2753623188407,500.0,117.60869565217399,convergence,12637.105894654134,12519.49719900196,BTC_may,True,Cooldown until 2025-06-16 09:00:00+00:00
83,115000.0,2025-05-15 15:00:00+00:00,2025-05-16 07:00:00+00:00,YES,0.145,0.19,-0.066782558664781,-0.0187840916966881,2764.4518566674046,400.84551921677365,96.61759239052589,convergence,12733.723487044661,12637.105894654134,BTC_may,True,Cooldown started after 5 consecutive losses
84,110000.0,2025-05-16 09:00:00+00:00,2025-05-16 11:00:00+00:00,YES,0.375,0.405,-0.0541211499282185,-0.0186532217257631,918.8850106490946,344.5818789934105,6.06464107028404,convergence,12739.788128114946,12733.723487044661,BTC_may,True,Cooldown until 2025-06-10 01:00:00+00:00
