trade_id,strike,entry_time,exit_time,trade_type,entry_poly_prob,exit_poly_prob,divergence_at_entry,divergence_at_exit,units,investment_amount,pnl,exit_reason,capital_after_trade,capital_at_trade_entry_snapshot,market,in_cooldown,cooldown_reason
1,85000.0,2025-05-01 00:00:00+00:00,2025-05-01 01:00:00+00:00,YES,0.32,0.315,-0.0706906031156905,-0.0646575123822035,1196.5857298228862,382.9074335433236,-28.777886802240403,convergence,9971.22211319776,10000.0,BTC_may,False,
2,85000.0,2025-05-01 01:00:00+00:00,2025-05-01 02:00:00+00:00,YES,0.315,0.42,-0.0646575123822035,0.0461670848934393,1108.635902678203,349.2203093436339,91.9613481271569,take_profit,10063.183461324918,9971.22211319776,BTC_may,False,
3,85000.0,2025-05-01 02:00:00+00:00,2025-05-01 03:00:00+00:00,NO,0.42,0.405,0.0461670848934393,0.027666870006856,433.8823266554701,251.65174946017268,-8.786117114773333,convergence,10054.397344210145,10063.18346132492,BTC_may,False,
4,105000.0,2025-05-01 03:00:00+00:00,2025-05-01 04:00:00+00:00,YES,0.35,0.355,-0.0450332941232591,-0.0434450154677069,700.7350270048926,245.25725945171237,-11.316870686128993,convergence,10043.080473524016,10054.397344210145,BTC_may,False,
5,90000.0,2025-05-01 04:00:00+00:00,2025-05-01 05:00:00+00:00,NO,0.695,0.685,0.0421031780521107,0.0553493468782559,750.9553100805944,229.04136957458132,-6.4582156666932065,convergence,10036.622257857323,10043.080473524016,BTC_may,False,
6,85000.0,2025-05-01 05:00:00+00:00,2025-05-01 06:00:00+00:00,NO,0.405,0.375,0.0515485607940919,0.0103611564831165,470.9982229793013,280.2439426726843,-3.1085882716633364,convergence,10033.51366958566,10036.622257857323,BTC_may,False,
7,100000.0,2025-05-01 06:00:00+00:00,2025-05-01 07:00:00+00:00,NO,0.695,0.675,0.0435196935036417,0.0148957916532235,775.480972082592,236.52169648519057,0.853029069290784,take_profit,10034.36669865495,10033.51366958566,BTC_may,False,
8,85000.0,2025-05-01 07:00:00+00:00,2025-05-01 08:00:00+00:00,NO,0.405,0.385,0.0468105034218839,0.0352579004622254,427.61056280740405,254.4282848704054,-6.970052173760706,convergence,10027.39664648119,10034.36669865495,BTC_may,False,Cooldown started after 5 consecutive losses
11,90000.0,2025-05-01 11:00:00+00:00,2025-05-01 12:00:00+00:00,NO,0.63,0.625,0.0468210699595305,0.0542680225581324,686.331165603481,253.94253127328798,-11.907845723220419,convergence,10001.041051374668,10012.94889709789,BTC_may,False,
12,85000.0,2025-05-01 12:00:00+00:00,2025-05-01 13:00:00+00:00,NO,0.36,0.34,0.0400555532140918,-0.0101899143160394,339.0471364834316,216.99016734939622,-6.441895593185222,convergence,9994.599155781483,10001.041051374668,BTC_may,False,Cooldown started after 5 consecutive losses
18,90000.0,2025-05-01 20:00:00+00:00,2025-05-01 21:00:00+00:00,NO,0.61,0.62,0.0493531362578111,0.065878028603227,683.9781789792426,266.7514898019046,-22.639677724212902,stop_loss,9955.739128690802,9978.378806415016,BTC_may,False,
19,90000.0,2025-05-01 21:00:00+00:00,2025-05-01 22:00:00+00:00,NO,0.62,0.61,0.065878028603227,0.0507707428480252,934.8945254517616,355.2599196716694,-12.247118283418104,convergence,9943.492010407384,9955.739128690802,BTC_may,False,
20,90000.0,2025-05-01 22:00:00+00:00,2025-05-01 23:00:00+00:00,NO,0.61,0.61,0.0507707428480252,0.0579028083981262,701.1645498219254,273.45417443055095,-16.407250465833044,convergence,9927.084759941552,9943.492010407384,BTC_may,False,
21,90000.0,2025-05-01 23:00:00+00:00,2025-05-02 00:00:00+00:00,NO,0.61,0.605,0.0579028083981262,0.0857377554460574,798.3417872317418,311.35329702037933,-14.809240153148835,convergence,9912.275519788403,9927.084759941552,BTC_may,False,Cooldown started after 5 consecutive losses
26,90000.0,2025-05-02 04:00:00+00:00,2025-05-02 05:00:00+00:00,NO,0.575,0.59,0.0436648671085374,0.0458437556198459,548.6900933235593,233.1932896625127,-21.975038237608544,stop_loss,9837.454684463688,9859.429722701296,BTC_may,False,
27,90000.0,2025-05-02 05:00:00+00:00,2025-05-02 06:00:00+00:00,NO,0.59,0.595,0.0458437556198459,0.0445653011579501,595.8146636368087,244.2840120910916,-17.54674184410402,convergence,9819.907942619584,9837.454684463688,BTC_may,False,
28,90000.0,2025-05-02 06:00:00+00:00,2025-05-02 07:00:00+00:00,NO,0.595,0.595,0.0445653011579501,0.0325645217637782,585.3038078683581,237.04804218668505,-14.222882531201094,convergence,9805.685060088383,9819.907942619584,BTC_may,False,Cooldown started after 5 consecutive losses
33,90000.0,2025-05-02 12:00:00+00:00,2025-05-02 13:00:00+00:00,NO,0.565,0.555,0.0508371753089131,0.0195672490049544,618.5328470732359,269.06178847685766,-10.1439386920012,convergence,9760.844567872282,9770.988506564283,BTC_may,False,
34,100000.0,2025-05-02 13:00:00+00:00,2025-05-02 14:00:00+00:00,NO,0.825,0.795,0.0473965031791175,-0.0484989962909584,1431.9496923086647,250.5911961540164,26.63426427694111,take_profit,9787.478832149223,9760.844567872282,BTC_may,False,
35,85000.0,2025-05-02 14:00:00+00:00,2025-05-02 15:00:00+00:00,NO,0.305,0.265,0.0510244266923283,-0.0031720804454247,389.22101020733015,270.5086020940945,-1.1287409296012925,take_profit,9786.350091219621,9787.478832149223,BTC_may,False,
36,90000.0,2025-05-02 17:00:00+00:00,2025-05-02 18:00:00+00:00,NO,0.525,0.52,0.0414210222485755,0.0239951385812207,462.2533441394595,219.57033846624324,-10.932291588898181,convergence,9775.417799630723,9786.350091219621,BTC_may,False,Cooldown started after 5 consecutive losses
40,90000.0,2025-05-03 13:00:00+00:00,2025-05-03 14:00:00+00:00,NO,0.59,0.58,0.0602052439663419,0.053653204750691,777.4807574294806,318.76711054608705,-11.584463285699258,convergence,9763.19740606454,9774.78186935024,BTC_may,False,
41,90000.0,2025-05-03 14:00:00+00:00,2025-05-03 15:00:00+00:00,NO,0.58,0.575,0.053653204750691,0.051280966003266,675.5703157576339,283.7395326182063,-13.747855925667864,convergence,9749.449550138874,9763.19740606454,BTC_may,False,
42,90000.0,2025-05-03 15:00:00+00:00,2025-05-03 16:00:00+00:00,NO,0.575,0.57,0.051280966003266,0.0339999065103447,637.2054394221543,270.8123117544156,-13.158292324067475,convergence,9736.291257814806,9749.449550138874,BTC_may,False,Cooldown started after 5 consecutive losses
47,90000.0,2025-05-03 20:00:00+00:00,2025-05-03 21:00:00+00:00,NO,0.585,0.585,0.051477407462006,0.0471615783875467,650.1526909562339,269.81336674683706,-16.188802004810213,convergence,9660.23060841397,9676.419410418779,BTC_may,False,Cooldown started after 5 consecutive losses
54,90000.0,2025-05-04 05:00:00+00:00,2025-05-04 06:00:00+00:00,NO,0.605,0.595,0.053433693268508,0.0351024297397282,703.3543380221065,277.8249635187321,-9.84696073230947,convergence,9589.108185045523,9598.955145777833,BTC_may,False,
55,115000.0,2025-05-04 06:00:00+00:00,2025-05-04 07:00:00+00:00,YES,0.105,0.105,-0.0401645838126744,-0.0410083284341137,1986.8464333459606,208.61887550132585,-12.51713253007955,convergence,9576.591052515443,9589.108185045523,BTC_may,False,
56,90000.0,2025-05-04 07:00:00+00:00,2025-05-04 08:00:00+00:00,NO,0.62,0.62,0.0570698158019727,0.0501854920323616,779.0510675342535,296.03940566301634,-17.762364339781016,convergence,9558.828688175661,9576.591052515443,BTC_may,False,Cooldown started after 5 consecutive losses
61,90000.0,2025-05-04 12:00:00+00:00,2025-05-04 13:00:00+00:00,NO,0.64,0.64,0.0523808470549391,0.0460565746285517,747.4929608097754,269.0974658915191,-16.14584795349117,convergence,9468.147545103382,9484.293393056872,BTC_may,False,
62,90000.0,2025-05-04 13:00:00+00:00,2025-05-04 14:00:00+00:00,NO,0.64,0.65,0.0460565746285517,0.07196445786964,656.1245106559608,236.20482383614586,-20.536697183531572,stop_loss,9447.61084791985,9468.147545103382,BTC_may,False,
63,90000.0,2025-05-04 14:00:00+00:00,2025-05-04 15:00:00+00:00,NO,0.65,0.63,0.07196445786964,0.0429259480353779,1052.214107957198,368.2749377850193,-1.6835425727315396,take_profit,9445.927305347119,9447.61084791985,BTC_may,False,Cooldown started after 5 consecutive losses
68,90000.0,2025-05-04 19:00:00+00:00,2025-05-04 20:00:00+00:00,NO,0.65,0.645,0.0716781587743988,0.0720258483701101,1039.3414245008096,363.76949857528336,-16.78536400568811,convergence,9352.518624702248,9369.303988707936,BTC_may,False,Cooldown started after 5 consecutive losses
72,90000.0,2025-05-05 00:00:00+00:00,2025-05-05 01:00:00+00:00,NO,0.705,0.68,0.0639461684528123,-0.0135222473449111,1097.1981786663841,323.6734627065834,7.186648070264653,take_profit,9351.781055077503,9344.594407007238,BTC_may,False,
73,100000.0,2025-05-05 01:00:00+00:00,2025-05-05 02:00:00+00:00,NO,0.635,0.59,0.0597740590925047,-0.0106351185726919,829.5571774295424,302.788369761783,18.04286860909258,take_profit,9369.823923686596,9351.781055077503,BTC_may,False,
74,90000.0,2025-05-05 02:00:00+00:00,2025-05-05 03:00:00+00:00,NO,0.715,0.7,0.042128813031978,0.0113877179291543,750.236006272823,213.81726178775457,-1.9131018159957023,convergence,9367.9108218706,9369.823923686596,BTC_may,False,Cooldown started after 5 consecutive losses
80,100000.0,2025-05-05 10:00:00+00:00,2025-05-05 11:00:00+00:00,NO,0.63,0.605,0.0422722779828463,0.0220579409220006,576.6616935335132,213.3648266073999,1.182156471743724,take_profit,9319.447319164008,9318.265162692265,BTC_may,False,
81,115000.0,2025-05-05 11:00:00+00:00,2025-05-05 12:00:00+00:00,YES,0.075,0.075,-0.0431663441681748,-0.0496701300361429,2905.40228648372,217.90517148627902,-13.074310289176765,convergence,9306.37300887483,9319.447319164008,BTC_may,False,Cooldown started after 5 consecutive losses
85,115000.0,2025-05-05 15:00:00+00:00,2025-05-05 16:00:00+00:00,YES,0.075,0.075,-0.0430974676974001,-0.0511923231251713,2886.645531333375,216.49841485000312,-12.989904891000208,convergence,9261.09051365888,9274.080418549882,BTC_may,False,Cooldown started after 5 consecutive losses
88,90000.0,2025-05-05 18:00:00+00:00,2025-05-05 19:00:00+00:00,NO,0.695,0.67,0.0624082606724701,0.0166587897020299,1030.189619040453,314.2078338073382,6.129628233290646,take_profit,9300.988908472335,9294.859280239043,BTC_may,False,Cooldown started after 5 consecutive losses
93,110000.0,2025-05-06 00:00:00+00:00,2025-05-06 01:00:00+00:00,YES,0.155,0.145,-0.0439642712381214,-0.0403846358760388,1428.6988402749546,221.44832024261797,-27.145277965224153,stop_loss,9271.94365554412,9299.088933509345,BTC_may,False,
94,110000.0,2025-05-06 01:00:00+00:00,2025-05-06 02:00:00+00:00,YES,0.145,0.145,-0.0403846358760388,-0.0442152467568978,1398.7853129597318,202.8238703791611,-12.169432222749663,convergence,9259.77422332137,9271.94365554412,BTC_may,False,
95,110000.0,2025-05-06 02:00:00+00:00,2025-05-06 03:00:00+00:00,YES,0.145,0.145,-0.0442152467568978,-0.0445229659220806,1529.4544909669855,221.7709011902129,-13.306254071412752,convergence,9246.467969249958,9259.77422332137,BTC_may,False,Cooldown started after 5 consecutive losses
99,90000.0,2025-05-06 06:00:00+00:00,2025-05-06 07:00:00+00:00,NO,0.69,0.68,0.0496014880533941,0.032908868588392,798.883046513793,247.65374441927588,-7.110059113972824,convergence,9210.494708748676,9217.60476786265,BTC_may,False,
