trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,combo_trade_id,combo_id,block_trade_leg_count,block_trade_id,liquidation,block_rfq_id,unix_sec
1608,374536662,1751826396271,2,0.091,0.0893667,41.35,BTC-25JUL25-100000-C,108727.74,buy,0.1,0.1,,,,,,,1751826396.271
1609,374536755,1751826441771,2,0.0905,0.08892419,41.25,BTC-25JUL25-100000-C,108665.98,buy,0.1,0.1,,,,,,,1751826441.771
1610,374536853,1751826459523,2,0.09,0.08852915,41.12,BTC-25JUL25-100000-C,108604.19,buy,0.1,0.1,,,,,,,1751826459.523
1611,374537001,1751826481394,2,0.0895,0.08821309,40.72,BTC-25JUL25-100000-C,108558.24,buy,0.1,0.1,,,,,,,1751826481.394
1612,374537271,1751826508206,3,0.0895,0.08835963,40.4,BTC-25JUL25-100000-C,108574.48,buy,0.1,0.1,,,,,,,1751826508.206
1613,374658703,1751941052648,2,0.079,0.07988006,35.97,BTC-25JUL25-100000-C,107537.15,sell,4.2,4.2,,,,,,,1751941052.648
1614,374658705,1751941052654,3,0.079,0.07988006,35.97,BTC-25JUL25-100000-C,107537.15,sell,0.1,0.1,,,,,,,1751941052.654
1615,374658708,1751941052680,3,0.079,0.07988006,35.97,BTC-25JUL25-100000-C,107537.15,sell,0.1,0.1,,,,,,,1751941052.68
1616,374665924,1751953307232,0,0.083,0.08323752,36.66,BTC-25JUL25-100000-C,108071.93,buy,0.1,0.1,,,,,,,1751953307.232
1617,374691888,1751982393496,0,0.092,0.09160254,37.24,BTC-25JUL25-100000-C,109223.83,buy,0.1,0.1,,,,,,,1751982393.496
1618,374810921,1752090308611,0,0.108,0.10817963,38.3,BTC-25JUL25-100000-C,111430.28,buy,0.1,0.1,,,,,,,1752090308.611
1619,374829881,1752093574128,2,0.1045,0.10464489,38.97,BTC-25JUL25-100000-C,110943.26,sell,1.0,1.0,,,,,,,1752093574.128
1620,374841644,1752099380877,0,0.108,0.10775246,40.27,BTC-25JUL25-100000-C,111316.89,buy,0.1,0.1,,,,,,,1752099380.877
1621,374869879,1752111892877,2,0.107,0.10694676,39.33,BTC-25JUL25-100000-C,111239.61,sell,1.0,1.0,374869878,BTC-CDIAG-29AUG25_25JUL25-102000_100000,,,,,1752111892.877
1622,374869884,1752111901526,2,0.1069,0.10696795,38.96,BTC-25JUL25-100000-C,111240.91,sell,1.0,1.0,374869883,BTC-CDIAG-29AUG25_25JUL25-102000_100000,,,,,1752111901.526
1623,374965608,1752168700648,0,0.125,0.12459167,44.03,BTC-25JUL25-100000-C,113642.82,buy,0.1,0.1,,,,,,,1752168700.648
1624,374994985,1752179275916,2,0.123,0.12284974,42.17,BTC-25JUL25-100000-C,113486.22,buy,0.1,0.1,,,,,,,1752179275.916
1625,374995197,1752179485103,3,0.123,0.12310374,40.93,BTC-25JUL25-100000-C,113524.31,buy,0.1,0.1,,,,,,,1752179485.103
1626,374995202,1752179492273,3,0.123,0.12307469,41.03,BTC-25JUL25-100000-C,113524.12,buy,0.1,0.1,,,,,,,1752179492.273
1627,374995263,1752179542166,3,0.123,0.12308588,40.98,BTC-25JUL25-100000-C,113535.3,buy,0.1,0.1,,,,,,,1752179542.166
1628,375001275,1752182250307,0,0.13,0.12830681,48.52,BTC-25JUL25-100000-C,114286.99,buy,0.1,0.1,,,,,,,1752182250.307
1629,375004147,1752182292287,0,0.135,0.13416285,46.19,BTC-25JUL25-100000-C,115003.4,buy,0.1,0.1,,,,,,,1752182292.287
1630,375008429,1752182362190,0,0.14,0.13984259,43.78,BTC-25JUL25-100000-C,115669.33,buy,0.1,0.1,,,,,,,1752182362.19
1631,375010486,1752182368557,0,0.145,0.14202195,52.12,BTC-25JUL25-100000-C,116158.36,buy,0.1,0.1,,,,,,,1752182368.557
1632,375010912,1752182369749,0,0.15,0.14314399,66.86,BTC-25JUL25-100000-C,116177.99,buy,0.1,0.1,,,,,,,1752182369.749
1633,375030652,1752182870835,2,0.1395,0.1401395,39.41,BTC-25JUL25-100000-C,115887.69,buy,0.6,0.6,,,,,M,,1752182870.835
1634,375074886,1752189448954,0,0.141,0.14110065,44.41,BTC-25JUL25-100000-C,115948.87,sell,0.2,0.2,,,,,,,1752189448.954
1635,375074889,1752189449211,1,0.141,0.14110065,44.41,BTC-25JUL25-100000-C,115948.87,sell,0.2,0.2,,,,,,,1752189449.211
1636,375074891,1752189449726,1,0.141,0.14110065,44.41,BTC-25JUL25-100000-C,115948.87,sell,0.3,0.3,,,,,,,1752189449.726
1637,375074893,1752189451803,1,0.141,0.1410749,45.21,BTC-25JUL25-100000-C,115930.19,sell,0.3,0.3,,,,,,,1752189451.803
1638,375089730,1752195414224,2,0.139,0.13877879,44.52,BTC-25JUL25-100000-C,115648.38,buy,0.2,0.2,,,,,,,1752195414.224
1639,375127685,1752210520420,0,0.1505,0.15098919,40.8,BTC-25JUL25-100000-C,117288.49,buy,0.5,0.5,,,,,,,1752210520.42
1640,375141696,1752211860441,0,0.155,0.15438448,51.1,BTC-25JUL25-100000-C,117661.87,buy,0.1,0.1,,,,,,,1752211860.441
1641,375157219,1752212903291,0,0.16,0.15947391,51.03,BTC-25JUL25-100000-C,118381.66,buy,0.1,0.1,,,,,,,1752212903.291
1642,375180936,1752214928893,2,0.1595,0.15924366,51.73,BTC-25JUL25-100000-C,118340.83,sell,0.8,0.8,,,,,,,1752214928.893
1643,375180937,1752214928895,3,0.1595,0.15924366,51.73,BTC-25JUL25-100000-C,118340.83,sell,0.2,0.2,,,,,,,1752214928.895
1644,375181089,1752215000698,3,0.1595,0.15930439,51.42,BTC-25JUL25-100000-C,118353.56,sell,1.0,1.0,,,,,,,1752215000.698
1645,375185296,1752215900753,2,0.1575,0.15756676,49.88,BTC-25JUL25-100000-C,118093.6,buy,0.5,0.5,,,,,,,1752215900.753
1646,375185506,1752216036783,3,0.1575,0.15717821,52.11,BTC-25JUL25-100000-C,118031.09,sell,1.0,1.0,,,,,,,1752216036.783
1647,375194837,1752218311412,2,0.1545,0.15440903,50.28,BTC-25JUL25-100000-C,117639.36,sell,1.0,1.0,,,,,,,1752218311.412
1648,375322104,1752253598086,2,0.1535,0.15358295,46.03,BTC-25JUL25-100000-C,117622.02,buy,0.1,0.1,,,,,,,1752253598.086
1649,375339267,1752261878974,0,0.1565,0.15639675,48.53,BTC-25JUL25-100000-C,118052.21,buy,0.1,0.1,,,,,,,1752261878.974
1650,375377443,1752305630463,2,0.155,0.15484573,48.11,BTC-25JUL25-100000-C,117867.79,sell,2.0,2.0,,,,,,,1752305630.463
1651,375377498,1752305664688,3,0.155,0.15489964,47.05,BTC-25JUL25-100000-C,117882.58,sell,1.0,1.0,,,,,,,1752305664.688
1652,375377644,1752305720763,3,0.155,0.15491232,47.12,BTC-25JUL25-100000-C,117878.49,sell,0.1,0.1,,,,,,,1752305720.763
1653,375377649,1752305720775,3,0.155,0.15491232,47.12,BTC-25JUL25-100000-C,117878.49,sell,0.4,0.4,,,,,,,1752305720.775
1654,375377655,1752305720954,3,0.155,0.15491232,47.12,BTC-25JUL25-100000-C,117878.49,sell,0.5,0.5,,,,,,,1752305720.954
1655,375404738,1752333849206,2,0.151,0.15172883,38.26,BTC-25JUL25-100000-C,117364.7,buy,1.0,1.0,,,,,,,1752333849.206
1656,375431641,1752380639889,0,0.155,0.15508139,49.1,BTC-25JUL25-100000-C,117843.82,sell,0.1,0.1,,,,,,,1752380639.889
1657,375431642,1752380640038,1,0.155,0.15508139,49.1,BTC-25JUL25-100000-C,117843.82,sell,0.1,0.1,,,,,,,1752380640.038
1658,375433341,1752385290858,0,0.1555,0.15553582,49.94,BTC-25JUL25-100000-C,117910.66,sell,0.3,0.3,,,,,,,1752385290.858
1659,375437288,1752393311279,0,0.156,0.1560396,50.17,BTC-25JUL25-100000-C,117983.01,sell,0.3,0.3,,,,,,,1752393311.279
1660,375437301,1752393311299,1,0.156,0.1560396,50.17,BTC-25JUL25-100000-C,117983.01,sell,0.2,0.2,,,,,,,1752393311.299
1661,375438137,1752394012287,1,0.156,0.15608625,49.87,BTC-25JUL25-100000-C,117998.94,sell,0.5,0.5,,,,,,,1752394012.287
1662,375438377,1752394391084,2,0.1555,0.15582517,47.64,BTC-25JUL25-100000-C,117957.74,buy,1.0,1.0,,,,,,,1752394391.084
1663,375456513,1752409815732,0,0.158,0.15817582,50.04,BTC-25JUL25-100000-C,118232.49,sell,0.5,0.5,,,,,,,1752409815.732
1664,375459773,1752410234561,2,0.1575,0.15765911,50.53,BTC-25JUL25-100000-C,118151.08,sell,0.5,0.5,,,,,,,1752410234.561
1665,375464020,1752411048679,0,0.1595,0.15843329,57.23,BTC-25JUL25-100000-C,118296.4,buy,0.1,0.1,,,,,,,1752411048.679
1666,375464089,1752411052345,2,0.159,0.15929541,49.12,BTC-25JUL25-100000-C,118377.95,sell,0.1,0.1,,,,,,,1752411052.345
1667,375464090,1752411052353,3,0.159,0.15929541,49.12,BTC-25JUL25-100000-C,118377.95,sell,0.1,0.1,,,,,,,1752411052.353
1668,375464094,1752411052929,3,0.159,0.15929541,49.12,BTC-25JUL25-100000-C,118377.95,sell,0.3,0.3,,,,,,,1752411052.929
1669,375464130,1752411061801,2,0.1585,0.15867432,50.71,BTC-25JUL25-100000-C,118295.31,sell,0.1,0.1,,,,,,,1752411061.801
1670,375464139,1752411062366,3,0.1585,0.15866646,51.76,BTC-25JUL25-100000-C,118278.73,sell,0.1,0.1,,,,,,,1752411062.366
1671,375464140,1752411062379,3,0.1585,0.15866646,51.76,BTC-25JUL25-100000-C,118278.73,sell,0.1,0.1,,,,,,,1752411062.379
1672,375464141,1752411062396,3,0.1585,0.15866646,51.76,BTC-25JUL25-100000-C,118278.73,sell,0.2,0.2,,,,,,,1752411062.396
1673,375464425,1752411129592,0,0.159,0.1590347,51.56,BTC-25JUL25-100000-C,118360.76,sell,0.5,0.5,,,,,,,1752411129.592
1674,375464739,1752411167753,0,0.1595,0.15961819,51.1,BTC-25JUL25-100000-C,118449.34,sell,0.1,0.1,,,,,,,1752411167.753
1675,375464740,1752411167761,1,0.1595,0.15961819,51.1,BTC-25JUL25-100000-C,118449.34,sell,0.1,0.1,,,,,,,1752411167.761
1676,375464741,1752411167775,1,0.1595,0.15961819,51.1,BTC-25JUL25-100000-C,118449.34,sell,0.1,0.1,,,,,,,1752411167.775
1677,375465520,1752411281772,0,0.1605,0.16070931,50.58,BTC-25JUL25-100000-C,118613.93,sell,0.1,0.1,,,,,,,1752411281.772
1678,375465521,1752411281772,1,0.1605,0.16070931,50.58,BTC-25JUL25-100000-C,118613.93,sell,0.1,0.1,,,,,,,1752411281.772
1679,375466065,1752411392627,2,0.16,0.16014533,51.49,BTC-25JUL25-100000-C,118528.4,sell,0.1,0.1,,,,,,,1752411392.627
1680,375466066,1752411392638,3,0.16,0.16014533,51.49,BTC-25JUL25-100000-C,118528.4,sell,0.1,0.1,,,,,,,1752411392.638
1681,375466076,1752411392798,3,0.16,0.16014533,51.49,BTC-25JUL25-100000-C,118528.4,sell,0.1,0.1,,,,,,,1752411392.798
1682,375467168,1752411768285,0,0.1605,0.16063081,53.11,BTC-25JUL25-100000-C,118563.52,sell,0.2,0.2,,,,,,,1752411768.285
1683,375467442,1752411837688,2,0.1595,0.1598271,50.2,BTC-25JUL25-100000-C,118450.57,sell,0.5,0.5,,,,,,,1752411837.688
1684,375468464,1752412378026,2,0.158,0.15814926,51.29,BTC-25JUL25-100000-C,118255.85,sell,0.5,0.5,,,,,,,1752412378.026
1685,375469284,1752413325230,0,0.159,0.15904851,51.82,BTC-25JUL25-100000-C,118369.44,sell,0.1,0.1,,,,,,,1752413325.23
1686,375469287,1752413325268,1,0.159,0.15904851,51.82,BTC-25JUL25-100000-C,118369.44,sell,0.1,0.1,,,,,,,1752413325.268
1687,375469288,1752413325275,1,0.159,0.15904851,51.82,BTC-25JUL25-100000-C,118369.44,sell,0.1,0.1,,,,,,,1752413325.275
1688,375469289,1752413325280,1,0.159,0.15904851,51.82,BTC-25JUL25-100000-C,118369.44,sell,0.1,0.1,,,,,,,1752413325.28
1689,375469291,1752413325993,1,0.159,0.1590471,51.91,BTC-25JUL25-100000-C,118368.01,sell,0.1,0.1,,,,,,,1752413325.993
1690,375469957,1752413856512,0,0.16,0.1600425,52.29,BTC-25JUL25-100000-C,118511.0,sell,0.5,0.5,,,,,,,1752413856.512
1691,375473383,1752416151492,0,0.1615,0.16149901,52.95,BTC-25JUL25-100000-C,118720.19,sell,0.4,0.4,,,,,,,1752416151.492
1692,375473389,1752416152528,1,0.1615,0.1615097,52.89,BTC-25JUL25-100000-C,118720.15,sell,0.1,0.1,,,,,,,1752416152.528
1693,375474399,1752416308374,0,0.1625,0.16224746,54.43,BTC-25JUL25-100000-C,118852.49,buy,0.1,0.1,,,,,,,1752416308.374
1694,375475353,1752416313632,0,0.165,0.16404029,57.6,BTC-25JUL25-100000-C,119201.19,buy,0.1,0.1,,,,,,,1752416313.632
1695,375475491,1752416314150,0,0.1655,0.16404029,60.74,BTC-25JUL25-100000-C,119201.19,buy,0.1,0.1,,,,,,,1752416314.15
1696,375475992,1752416318028,1,0.1655,0.16544226,50.8,BTC-25JUL25-100000-C,119337.5,sell,0.5,0.5,,,,,,,1752416318.028
1697,375477199,1752416369265,2,0.165,0.16539863,51.1,BTC-25JUL25-100000-C,119258.81,sell,0.5,0.5,,,,,,,1752416369.265
1698,375477305,1752416381463,3,0.165,0.1649928,53.29,BTC-25JUL25-100000-C,119234.42,sell,0.5,0.5,,,,,,,1752416381.463
1699,375477525,1752416402927,3,0.165,0.16514406,52.01,BTC-25JUL25-100000-C,119275.42,sell,0.5,0.5,,,,,,,1752416402.927
1700,375478024,1752416433518,0,0.1655,0.1658368,50.29,BTC-25JUL25-100000-C,119333.65,sell,0.5,0.5,,,,,,,1752416433.518
1701,375487953,1752420139151,2,0.1625,0.16314229,47.29,BTC-25JUL25-100000-C,118977.62,buy,0.1,0.1,,,,,M,,1752420139.151
1702,375498526,1752424203922,3,0.1625,0.16207082,57.06,BTC-25JUL25-100000-C,118800.99,sell,0.5,0.5,,,,,,,1752424203.922
1703,375591332,1752459978122,0,0.1685,0.16784485,60.08,BTC-25JUL25-100000-C,119747.18,buy,0.1,0.1,,,,,,,1752459978.122
1704,375594812,1752461241196,0,0.17,0.16975072,58.4,BTC-25JUL25-100000-C,119931.19,buy,0.1,0.1,,,,,,,1752461241.196
1705,375603001,1752464538406,0,0.1715,0.17055258,63.1,BTC-25JUL25-100000-C,120037.01,buy,0.1,0.1,,,,,,,1752464538.406
1706,375603638,1752464545696,0,0.173,0.1717011,63.99,BTC-25JUL25-100000-C,120222.89,buy,0.1,0.1,,,,,,,1752464545.696
1707,375604147,1752464547971,0,0.1745,0.17208281,71.07,BTC-25JUL25-100000-C,120271.23,buy,0.1,0.1,,,,,,,1752464547.971
1708,375604469,1752464548846,0,0.176,0.17229581,75.48,BTC-25JUL25-100000-C,120335.67,buy,0.1,0.1,,,,,,,1752464548.846
1709,375605416,1752464552144,0,0.1775,0.17375826,74.59,BTC-25JUL25-100000-C,120666.15,buy,0.1,0.1,,,,,,,1752464552.144
1710,375609606,1752464592871,0,0.179,0.17650621,74.89,BTC-25JUL25-100000-C,120772.05,buy,0.1,0.1,,,,,,,1752464592.871
1711,375610097,1752464594243,0,0.1805,0.17645394,81.11,BTC-25JUL25-100000-C,120899.77,buy,0.1,0.1,,,,,,,1752464594.243
1712,375650271,1752470489174,0,0.182,0.18153658,62.29,BTC-25JUL25-100000-C,121630.79,buy,0.1,0.1,,,,,,,1752470489.174
1713,375651840,1752470564639,0,0.1835,0.18192813,64.7,BTC-25JUL25-100000-C,121813.83,buy,0.1,0.1,,,,,,,1752470564.639
1714,375654004,1752470598653,0,0.185,0.18402861,65.89,BTC-25JUL25-100000-C,122009.45,buy,0.1,0.1,,,,,,,1752470598.653
1715,375656200,1752470672765,0,0.1865,0.18465746,69.16,BTC-25JUL25-100000-C,122133.16,buy,0.1,0.1,,,,,,,1752470672.765
1716,375657048,1752470675871,0,0.188,0.18560966,70.09,BTC-25JUL25-100000-C,122328.75,buy,0.1,0.1,,,,,,,1752470675.871
1717,375682223,1752474701907,2,0.1855,0.18559411,59.5,BTC-25JUL25-100000-C,122207.05,sell,0.3,0.3,,,,,,,1752474701.907
1718,375689523,1752477188511,0,0.1865,0.18658135,59.59,BTC-25JUL25-100000-C,122368.22,sell,0.7,0.7,,,,,,,1752477188.511
1719,375692746,1752477954159,1,0.1865,0.18658797,59.98,BTC-25JUL25-100000-C,122342.35,sell,0.3,0.3,,,,,,,1752477954.159
1720,375695020,1752478600592,0,0.1895,0.18866539,68.26,BTC-25JUL25-100000-C,122672.53,buy,0.1,0.1,,,,,,,1752478600.592
1721,375695567,1752478611328,1,0.1895,0.18953718,60.44,BTC-25JUL25-100000-C,122795.47,sell,0.7,0.7,,,,,,,1752478611.328
1722,375695874,1752478631963,2,0.1885,0.18885806,58.86,BTC-25JUL25-100000-C,122670.2,sell,0.1,0.1,,,,,,,1752478631.963
1723,375695875,1752478632284,3,0.1885,0.18877285,59.95,BTC-25JUL25-100000-C,122655.73,sell,0.9,0.9,,,,,,,1752478632.284
1724,375696534,1752478701375,0,0.191,0.18988748,66.72,BTC-25JUL25-100000-C,122925.74,buy,0.1,0.1,,,,,,,1752478701.375
1725,375697477,1752478707003,0,0.1915,0.19172062,53.48,BTC-25JUL25-100000-C,123163.63,sell,0.1,0.1,,,,,,,1752478707.003
1726,375697478,1752478707008,1,0.1915,0.19172062,53.48,BTC-25JUL25-100000-C,123163.63,sell,0.1,0.1,,,,,,,1752478707.008
1727,375697480,1752478707017,1,0.1915,0.19172062,53.48,BTC-25JUL25-100000-C,123163.63,sell,0.1,0.1,,,,,,,1752478707.017
1728,375697572,1752478707277,1,0.1915,0.19172729,53.67,BTC-25JUL25-100000-C,123163.89,sell,0.7,0.7,,,,,,,1752478707.277
1729,375698504,1752478737140,0,0.1925,0.19183317,65.18,BTC-25JUL25-100000-C,123198.32,buy,0.1,0.1,,,,,,,1752478737.14
1730,375698543,1752478740764,2,0.192,0.19214995,59.78,BTC-25JUL25-100000-C,123189.63,sell,0.1,0.1,,,,,,,1752478740.764
1731,375698545,1752478740884,3,0.192,0.19214995,59.78,BTC-25JUL25-100000-C,123189.63,sell,0.1,0.1,,,,,,,1752478740.884
1732,375698546,1752478740887,3,0.192,0.19214995,59.78,BTC-25JUL25-100000-C,123189.63,sell,0.2,0.2,,,,,,,1752478740.887
1733,375698574,1752478741776,3,0.192,0.1921537,60.88,BTC-25JUL25-100000-C,123186.1,sell,0.5,0.5,,,,,,,1752478741.776
1734,375698575,1752478741777,3,0.192,0.1921537,60.88,BTC-25JUL25-100000-C,123186.1,sell,0.1,0.1,,,,,,,1752478741.777
1735,375698663,1752478744753,2,0.1915,0.1919464,59.8,BTC-25JUL25-100000-C,123104.37,sell,0.6,0.6,,,,,,,1752478744.753
1736,375698664,1752478744761,3,0.1915,0.1919464,59.8,BTC-25JUL25-100000-C,123104.37,sell,0.4,0.4,,,,,,,1752478744.761
1737,375703576,1752479761269,2,0.19,0.19016141,60.64,BTC-25JUL25-100000-C,122881.52,sell,1.0,1.0,,,,,,,1752479761.269
1739,375704568,1752480036498,3,0.189,0.18918928,62.85,BTC-25JUL25-100000-C,122726.79,sell,1.0,1.0,,,,,,,1752480036.498
1738,375704567,1752480036498,2,0.189,0.18918928,62.85,BTC-25JUL25-100000-C,122726.79,sell,0.5,0.5,,,,,,,1752480036.498
1740,375719767,1752483460113,2,0.1875,0.18756949,61.22,BTC-25JUL25-100000-C,122578.93,buy,1.0,1.0,,,,,,,1752483460.113
1741,375722810,1752484859136,2,0.185,0.18498823,61.66,BTC-25JUL25-100000-C,122199.85,sell,0.4,0.4,,,,,,,1752484859.136
1742,375722811,1752484859257,3,0.185,0.18498823,61.66,BTC-25JUL25-100000-C,122199.85,sell,0.3,0.3,,,,,,,1752484859.257
1743,375722812,1752484859273,3,0.185,0.18498823,61.66,BTC-25JUL25-100000-C,122199.85,sell,0.3,0.3,,,,,,,1752484859.273
1744,375723773,1752485198777,2,0.1845,0.18453235,61.43,BTC-25JUL25-100000-C,122144.68,sell,0.4,0.4,,,,,,,1752485198.777
1745,375723774,1752485198786,3,0.1845,0.18453235,61.43,BTC-25JUL25-100000-C,122144.68,sell,0.1,0.1,,,,,,,1752485198.786
1746,375724279,1752485302131,2,0.184,0.1842362,59.03,BTC-25JUL25-100000-C,122112.33,sell,0.5,0.5,,,,,,,1752485302.131
1747,375759190,1752495804820,2,0.1815,0.18151988,59.29,BTC-25JUL25-100000-C,121749.35,buy,0.1,0.1,,,,,,,1752495804.82
1748,375791931,1752503706352,2,0.1764,0.17648729,59.22,BTC-25JUL25-100000-C,121051.03,buy,1.0,1.0,375791930,BTC-CDIAG-26SEP25_25JUL25-105000_100000,,,,,1752503706.352
1749,375808726,1752505489951,0,0.1765,0.17607617,65.51,BTC-25JUL25-100000-C,120933.17,sell,2.0,2.0,,,,,,,1752505489.951
1750,375932263,1752551460642,2,0.1525,0.15191695,61.89,BTC-25JUL25-100000-C,117395.91,sell,2.5,2.5,,,,,,,1752551460.642
1751,375932264,1752551460643,3,0.1525,0.15191695,61.89,BTC-25JUL25-100000-C,117395.91,sell,5.5,5.5,,,,,,,1752551460.643
1752,375946524,1752554411945,3,0.1525,0.15203438,61.99,BTC-25JUL25-100000-C,117389.12,sell,7.0,7.0,,,,,,,1752554411.945
1753,375971481,1752565933437,2,0.1445,0.14451556,55.13,BTC-25JUL25-100000-C,116442.05,sell,1.1,1.1,,,,,,,1752565933.437
1755,375971493,1752565933457,3,0.1445,0.14451556,55.13,BTC-25JUL25-100000-C,116442.05,sell,0.8,0.8,,,,,,,1752565933.457
1754,375971492,1752565933457,3,0.1445,0.14451556,55.13,BTC-25JUL25-100000-C,116442.05,sell,0.1,0.1,,,,,,,1752565933.457
1756,376154066,1752635545529,0,0.1499,0.14973985,53.09,BTC-25JUL25-100000-C,117298.61,sell,0.1,0.1,376154065,BTC-CS-25JUL25-98000_100000,,,,,1752635545.529
1757,376154070,1752635545664,1,0.1499,0.14973985,53.09,BTC-25JUL25-100000-C,117298.61,sell,0.1,0.1,376154069,BTC-CS-25JUL25-98000_100000,,,,,1752635545.664
1758,376154073,1752635545683,1,0.1499,0.14973985,53.09,BTC-25JUL25-100000-C,117298.61,sell,0.1,0.1,376154072,BTC-CS-25JUL25-98000_100000,,,,,1752635545.683
1759,376154076,1752635546471,1,0.1499,0.14973739,53.16,BTC-25JUL25-100000-C,117298.61,sell,0.1,0.1,376154075,BTC-CS-25JUL25-98000_100000,,,,,1752635546.471
1760,376154080,1752635546498,1,0.1499,0.14973739,53.16,BTC-25JUL25-100000-C,117298.61,sell,0.1,0.1,376154078,BTC-CS-25JUL25-98000_100000,,,,,1752635546.498
1761,376154082,1752635546542,1,0.1499,0.14973739,53.16,BTC-25JUL25-100000-C,117298.61,sell,0.1,0.1,376154081,BTC-CS-25JUL25-98000_100000,,,,,1752635546.542
1762,376154086,1752635547471,1,0.1499,0.14973736,53.19,BTC-25JUL25-100000-C,117297.61,sell,0.1,0.1,376154085,BTC-CS-25JUL25-98000_100000,,,,,1752635547.471
1763,376154089,1752635547496,1,0.1499,0.14973736,53.19,BTC-25JUL25-100000-C,117297.61,sell,0.1,0.1,376154088,BTC-CS-25JUL25-98000_100000,,,,,1752635547.496
1764,376154092,1752635547515,1,0.1499,0.14973736,53.19,BTC-25JUL25-100000-C,117297.61,sell,0.1,0.1,376154091,BTC-CS-25JUL25-98000_100000,,,,,1752635547.515
1765,376154096,1752635548468,1,0.1499,0.14972837,53.29,BTC-25JUL25-100000-C,117291.42,sell,0.1,0.1,376154094,BTC-CS-25JUL25-98000_100000,,,,,1752635548.468
1766,376369286,1752756147974,0,0.154,0.15389797,57.45,BTC-25JUL25-100000-C,117866.77,buy,0.2,0.2,,,,,,,1752756147.974
1767,376369592,1752756303246,0,0.155,0.155054,56.67,BTC-25JUL25-100000-C,118011.15,buy,0.2,0.2,,,,,,,1752756303.246
1768,376659285,1752867541996,2,0.1515,0.15122586,64.63,BTC-25JUL25-100000-C,117614.83,buy,5.0,5.0,,,,,,,1752867541.996
1769,376660392,1752867957245,2,0.1505,0.15046442,61.02,BTC-25JUL25-100000-C,117510.25,buy,5.0,5.0,,,,,,,1752867957.245
1770,376661251,1752868245384,3,0.1505,0.15036515,62.39,BTC-25JUL25-100000-C,117493.07,buy,3.0,3.0,,,,,,,1752868245.384
1772,376661879,1752868656285,3,0.1505,0.15043149,61.27,BTC-25JUL25-100000-C,117517.88,buy,3.0,3.0,,,,,,,1752868656.285
1771,376661878,1752868656285,3,0.1505,0.15043149,61.27,BTC-25JUL25-100000-C,117517.88,buy,3.0,3.0,,,,,,,1752868656.285
1773,376663013,1752869032613,2,0.1495,0.1492027,64.76,BTC-25JUL25-100000-C,117331.71,buy,3.0,3.0,,,,,,,1752869032.613
1775,376663015,1752869032613,3,0.1495,0.1492027,64.76,BTC-25JUL25-100000-C,117331.71,buy,1.6,1.6,,,,,,,1752869032.613
1774,376663014,1752869032613,3,0.1495,0.1492027,64.76,BTC-25JUL25-100000-C,117331.71,buy,3.0,3.0,,,,,,,1752869032.613
1776,376663602,1752869238960,2,0.1485,0.14833768,61.58,BTC-25JUL25-100000-C,117232.06,buy,3.0,3.0,,,,,,,1752869238.96
1777,376663603,1752869238992,3,0.1485,0.14833768,61.58,BTC-25JUL25-100000-C,117232.06,buy,3.0,3.0,,,,,,,1752869238.992
1778,376667235,1752870616671,2,0.1475,0.14732254,61.09,BTC-25JUL25-100000-C,117107.21,buy,3.0,3.0,,,,,,,1752870616.671
1779,376667909,1752870769881,2,0.1465,0.14599299,65.85,BTC-25JUL25-100000-C,116921.52,buy,0.2,0.2,,,,,,,1752870769.881
1780,376667944,1752870771041,3,0.1465,0.14598516,63.67,BTC-25JUL25-100000-C,116948.97,buy,2.8,2.8,,,,,,,1752870771.041
1781,376670378,1752871251286,3,0.1465,0.14637126,61.54,BTC-25JUL25-100000-C,116967.69,buy,4.0,4.0,,,,,,,1752871251.286
1782,376670379,1752871251286,3,0.1465,0.14637126,61.54,BTC-25JUL25-100000-C,116967.69,buy,3.0,3.0,,,,,,,1752871251.286
1783,376672400,1752871861708,0,0.15,0.14983709,62.71,BTC-25JUL25-100000-C,117440.78,buy,3.0,3.0,,,,,,,1752871861.708
1784,376673334,1752872434374,1,0.15,0.14987592,62.72,BTC-25JUL25-100000-C,117448.3,buy,4.0,4.0,,,,,,,1752872434.374
1785,376710154,1752921098409,0,0.1575,0.15748938,65.21,BTC-25JUL25-100000-C,118390.99,buy,0.2,0.2,,,,,,,1752921098.409
1786,376778767,1753020417092,0,0.16,0.15961792,75.25,BTC-25JUL25-100000-C,118706.69,buy,0.1,0.1,,,,,,,1753020417.092
1787,376800388,1753043429322,2,0.156,0.15577658,78.57,BTC-25JUL25-100000-C,118134.88,sell,0.6,0.6,,,,,,,1753043429.322
1788,376848664,1753069347468,0,0.158,0.15742138,88.07,BTC-25JUL25-100000-C,118463.29,sell,3.5,3.5,,,,,,,1753069347.468
1789,376864606,1753082425003,0,0.165,0.16476267,85.61,BTC-25JUL25-100000-C,119492.66,buy,0.1,0.1,,,,,,,1753082425.003
1790,376867207,1753083678143,2,0.1645,0.16450823,80.21,BTC-25JUL25-100000-C,119430.99,sell,1.0,1.0,,,,,,,1753083678.143
1791,376878050,1753089368101,2,0.161,0.16111488,75.02,BTC-25JUL25-100000-C,118965.85,sell,0.3,0.3,,,,,,,1753089368.101
