trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_trade_id,combo_id,block_rfq_id,liquidation,unix_sec
2401,369580116,1748643630544,0,0.0445,0.04428799,45.12,BTC-25JUL25-100000-P,104609.91,sell,0.1,0.1,,,,,,,1748643630.544
2402,369580117,1748643630710,1,0.0445,0.04428799,45.12,BTC-25JUL25-100000-P,104609.91,sell,0.1,0.1,,,,,,,1748643630.71
2403,369580122,1748643635077,1,0.0445,0.04428236,45.17,BTC-25JUL25-100000-P,104624.48,sell,0.1,0.1,,,,,,,1748643635.077
2404,369580123,1748643635141,1,0.0445,0.04428236,45.17,BTC-25JUL25-100000-P,104624.48,sell,0.5,0.5,,,,,,,1748643635.141
2405,369580124,1748643636369,1,0.0445,0.04422709,45.17,BTC-25JUL25-100000-P,104625.4,sell,0.1,0.1,,,,,,,1748643636.369
2406,369580125,1748643636371,1,0.0445,0.04422709,45.17,BTC-25JUL25-100000-P,104625.4,sell,0.1,0.1,,,,,,,1748643636.371
2407,369582816,1748644894794,0,0.046,0.04565012,45.31,BTC-25JUL25-100000-P,104293.12,buy,0.1,0.1,,,,,,,1748644894.794
2408,369585589,1748645803828,1,0.046,0.04631305,44.92,BTC-25JUL25-100000-P,104172.48,buy,0.7,0.7,,,,,,,1748645803.828
2409,369585738,1748645840785,1,0.046,0.04649856,44.78,BTC-25JUL25-100000-P,104118.16,buy,0.7,0.7,,,,,,,1748645840.785
2410,369601859,1748651912873,0,0.0465,0.04619607,45.21,BTC-25JUL25-100000-P,104070.05,sell,0.1,0.1,,,,,,,1748651912.873
2411,369601860,1748651912924,1,0.0465,0.04619607,45.21,BTC-25JUL25-100000-P,104070.05,sell,0.9,0.9,,,,,,,1748651912.924
2412,369601986,1748652020537,2,0.046,0.04578166,45.22,BTC-25JUL25-100000-P,104200.33,sell,1.0,1.0,,,,,,,1748652020.537
2413,369603160,1748652564672,3,0.046,0.04601726,45.07,BTC-25JUL25-100000-P,104156.37,buy,0.1,0.1,,,,,,,1748652564.672
2414,369603756,1748653382374,0,0.0465,0.04675868,45.0,BTC-25JUL25-100000-P,103997.47,sell,0.1,0.1,,,,,,,1748653382.374
2415,369604584,1748653749996,1,0.0465,0.04692697,44.88,BTC-25JUL25-100000-P,103939.49,sell,0.1,0.1,,,,,,,1748653749.996
2416,369604586,1748653750001,1,0.0465,0.04692697,44.88,BTC-25JUL25-100000-P,103939.49,sell,0.1,0.1,,,,,,,1748653750.001
2417,369604703,1748653783756,0,0.047,0.04689785,45.11,BTC-25JUL25-100000-P,103898.87,sell,0.2,0.2,,,,,,,1748653783.756
2418,369604704,1748653784294,1,0.047,0.04693341,45.12,BTC-25JUL25-100000-P,103906.35,sell,0.1,0.1,,,,,,,1748653784.294
2419,369605507,1748654354370,2,0.046,0.04591131,45.1,BTC-25JUL25-100000-P,104165.05,sell,0.1,0.1,,,,,,,1748654354.37
2420,369605508,1748654354451,3,0.046,0.04591131,45.1,BTC-25JUL25-100000-P,104165.05,sell,0.1,0.1,,,,,,,1748654354.451
2421,369605510,1748654357386,3,0.046,0.04596705,45.1,BTC-25JUL25-100000-P,104166.58,sell,0.1,0.1,,,,,,,1748654357.386
2422,369605511,1748654357461,3,0.046,0.04596705,45.1,BTC-25JUL25-100000-P,104166.58,sell,0.1,0.1,,,,,,,1748654357.461
2423,369605968,1748654782668,0,0.047,0.04699638,45.1,BTC-25JUL25-100000-P,103922.04,sell,1.0,1.0,,,,,,,1748654782.668
2424,369606140,1748654983138,1,0.047,0.04702012,45.08,BTC-25JUL25-100000-P,103916.18,sell,1.0,1.0,,,,,,,1748654983.138
2425,369606174,1748655008479,1,0.047,0.04712277,44.99,BTC-25JUL25-100000-P,103885.03,sell,1.0,1.0,,,,,,,1748655008.479
2426,369606202,1748655036455,1,0.047,0.0470432,45.08,BTC-25JUL25-100000-P,103910.14,sell,1.0,1.0,,,,,,,1748655036.455
2427,369606269,1748655070187,1,0.047,0.04709952,45.02,BTC-25JUL25-100000-P,103890.05,sell,0.2,0.2,,,,,,,1748655070.187
2428,369606270,1748655070196,1,0.047,0.04709952,45.02,BTC-25JUL25-100000-P,103890.05,sell,0.1,0.1,,,,,,,1748655070.196
2429,369606273,1748655070541,1,0.047,0.04709599,45.06,BTC-25JUL25-100000-P,103905.33,sell,0.7,0.7,,,,,,,1748655070.541
2430,369606325,1748655137799,1,0.047,0.04712755,45.0,BTC-25JUL25-100000-P,103885.29,sell,0.1,0.1,,,,,,,1748655137.799
2431,369606327,1748655137986,1,0.047,0.04712755,45.0,BTC-25JUL25-100000-P,103885.29,sell,0.1,0.1,,,,,,,1748655137.986
2432,369606429,1748655240509,1,0.047,0.04688197,45.09,BTC-25JUL25-100000-P,103915.84,sell,0.1,0.1,,,,,,,1748655240.509
2433,369606551,1748655265846,0,0.0475,0.04746371,45.07,BTC-25JUL25-100000-P,103787.45,sell,0.2,0.2,,,,,,,1748655265.846
2434,369606552,1748655265852,1,0.0475,0.04746371,45.07,BTC-25JUL25-100000-P,103787.45,sell,0.2,0.2,,,,,,,1748655265.852
2435,369607158,1748655296991,0,0.0485,0.04825812,45.05,BTC-25JUL25-100000-P,103519.03,sell,1.0,1.0,,,,,,,1748655296.991
2436,369607340,1748655318284,2,0.048,0.04791143,45.08,BTC-25JUL25-100000-P,103637.81,sell,0.1,0.1,,,,,,,1748655318.284
2437,369607498,1748655381809,3,0.048,0.04805264,45.03,BTC-25JUL25-100000-P,103625.63,sell,1.0,1.0,,,,,,,1748655381.809
2438,369611163,1748657162310,0,0.049,0.04898616,45.09,BTC-25JUL25-100000-P,103406.12,sell,1.0,1.0,,,,,,,1748657162.31
2439,369614376,1748659655465,1,0.049,0.04872958,45.23,BTC-25JUL25-100000-P,103464.74,buy,0.8,0.8,,,,,,,1748659655.465
2440,369615893,1748660221951,0,0.05,0.04962631,45.48,BTC-25JUL25-100000-P,103295.71,buy,0.2,0.2,,,,,,,1748660221.951
2441,369615894,1748660221960,1,0.05,0.04962631,45.48,BTC-25JUL25-100000-P,103295.71,buy,0.1,0.1,,,,,,,1748660221.96
2442,369616010,1748660307883,1,0.05,0.04980764,45.41,BTC-25JUL25-100000-P,103271.92,buy,0.2,0.2,,,,,,,1748660307.883
2443,369616033,1748660311266,1,0.05,0.04981642,45.41,BTC-25JUL25-100000-P,103274.34,buy,0.2,0.2,,,,,,,1748660311.266
2444,369623963,1748665244637,2,0.049,0.04886245,46.23,BTC-25JUL25-100000-P,103698.56,sell,0.7,0.7,,,,,,,1748665244.637
2445,369623970,1748665244683,3,0.049,0.04886245,46.23,BTC-25JUL25-100000-P,103698.56,sell,0.1,0.1,,,,,,,1748665244.683
2446,369623995,1748665250382,3,0.049,0.04875188,46.31,BTC-25JUL25-100000-P,103725.95,sell,0.1,0.1,,,,,,,1748665250.382
2447,369624163,1748665319902,3,0.049,0.04870908,46.39,BTC-25JUL25-100000-P,103754.63,sell,1.1,1.1,,,,,,,1748665319.902
2448,369639000,1748673348452,3,0.049,0.04890334,46.32,BTC-25JUL25-100000-P,103789.84,sell,1.0,1.0,,,,,,,1748673348.452
2449,369645240,1748678607944,2,0.0485,0.04863922,46.06,BTC-25JUL25-100000-P,103839.56,sell,1.0,1.0,,,,,,,1748678607.944
2450,369660370,1748690716810,0,0.0495,0.04925391,45.91,BTC-25JUL25-100000-P,103540.69,buy,0.4,0.4,,,,,,,1748690716.81
2451,369661229,1748692938875,1,0.0495,0.04954138,45.96,BTC-25JUL25-100000-P,103544.88,sell,0.2,0.2,,,,,,,1748692938.875
2452,369661231,1748692939027,1,0.0495,0.04954138,45.96,BTC-25JUL25-100000-P,103544.88,sell,0.1,0.1,,,,,,,1748692939.027
2453,369661301,1748693018717,1,0.0495,0.04953272,45.96,BTC-25JUL25-100000-P,103545.77,sell,0.1,0.1,,,,,,,1748693018.717
2454,369661302,1748693018746,1,0.0495,0.04953272,45.96,BTC-25JUL25-100000-P,103545.77,sell,0.1,0.1,,,,,,,1748693018.746
2455,369661303,1748693019073,1,0.0495,0.04953272,45.96,BTC-25JUL25-100000-P,103545.77,sell,0.1,0.1,,,,,,,1748693019.073
2456,369661329,1748693075324,1,0.0495,0.04950139,45.99,BTC-25JUL25-100000-P,103560.41,sell,0.1,0.1,,,,,,,1748693075.324
2457,369661340,1748693079326,1,0.0495,0.04948376,46.01,BTC-25JUL25-100000-P,103564.38,sell,0.4,0.4,,,,,,,1748693079.326
2458,369665352,1748696600350,2,0.047,0.04685254,45.94,BTC-25JUL25-100000-P,104141.59,sell,0.1,0.1,,,,,,,1748696600.35
2459,369665400,1748696610771,3,0.047,0.04672647,46.01,BTC-25JUL25-100000-P,104166.52,sell,0.7,0.7,,,,,,,1748696610.771
2460,369665401,1748696610789,3,0.047,0.04672647,46.01,BTC-25JUL25-100000-P,104166.52,sell,0.1,0.1,,,,,,,1748696610.789
2461,369665434,1748696620814,3,0.047,0.0467051,46.03,BTC-25JUL25-100000-P,104176.47,sell,0.1,0.1,,,,,,,1748696620.814
2462,369668592,1748700106577,2,0.0465,0.0463887,45.85,BTC-25JUL25-100000-P,104234.11,sell,1.0,1.0,,,,,,,1748700106.577
2463,369672087,1748701570688,2,0.0455,0.04546603,45.79,BTC-25JUL25-100000-P,104488.38,sell,2.0,2.0,,,,,,,1748701570.688
2464,369702083,1748733169443,3,0.0455,0.04548735,46.73,BTC-25JUL25-100000-P,104790.49,sell,1.0,1.0,,,,,,,1748733169.443
2465,369714733,1748749522178,0,0.0465,0.0464929,46.45,BTC-25JUL25-100000-P,104355.86,buy,0.4,0.4,,,,,,,1748749522.178
2466,369714739,1748749524921,1,0.0465,0.04646245,46.49,BTC-25JUL25-100000-P,104368.06,buy,0.4,0.4,,,,,,,1748749524.921
2467,369714763,1748749531424,1,0.0465,0.04638905,46.52,BTC-25JUL25-100000-P,104381.44,buy,0.4,0.4,,,,,,,1748749531.424
2468,369715861,1748751319371,0,0.0466,0.04645327,46.84,BTC-25JUL25-100000-P,104484.28,buy,6.5,6.5,4.0,BLOCK-202538,,,5079.0,,1748751319.371
2469,369715958,1748751489064,2,0.0465,0.04641261,46.88,BTC-25JUL25-100000-P,104517.19,sell,2.0,2.0,,,,,,,1748751489.064
2470,369720622,1748759128825,3,0.0465,0.04635412,46.58,BTC-25JUL25-100000-P,104358.93,sell,1.0,1.0,,,,,,,1748759128.825
2471,369727338,1748768864163,3,0.0465,0.04667713,46.33,BTC-25JUL25-100000-P,104307.17,buy,0.3,0.3,,,,,,,1748768864.163
2472,369727355,1748768927050,3,0.0465,0.0466274,46.31,BTC-25JUL25-100000-P,104297.81,buy,0.4,0.4,,,,,,,1748768927.05
2473,369734499,1748776721338,0,0.0485,0.04845627,46.74,BTC-25JUL25-100000-P,104026.08,sell,1.0,1.0,,,,,,,1748776721.338
2474,369738614,1748783823703,2,0.0475,0.04723275,47.19,BTC-25JUL25-100000-P,104359.44,sell,1.0,1.0,,,,,,,1748783823.703
2475,369740002,1748785673245,3,0.0475,0.04729837,47.39,BTC-25JUL25-100000-P,104398.91,sell,0.5,0.5,,,,,,,1748785673.245
2476,369740642,1748786451416,3,0.0475,0.04745046,47.26,BTC-25JUL25-100000-P,104337.13,sell,1.0,1.0,,,,,,,1748786451.416
2477,369740778,1748786624553,2,0.047,0.04704545,47.18,BTC-25JUL25-100000-P,104434.98,sell,0.3,0.3,,,,,,,1748786624.553
2478,369742481,1748787119668,2,0.046,0.04595922,47.16,BTC-25JUL25-100000-P,104698.33,sell,1.0,1.0,,,,,,,1748787119.668
2479,369742490,1748787122277,3,0.046,0.04595465,47.16,BTC-25JUL25-100000-P,104698.06,buy,0.3,0.3,,,,,,,1748787122.277
2480,369742506,1748787123861,3,0.046,0.04595061,47.13,BTC-25JUL25-100000-P,104687.63,buy,0.3,0.3,,,,,,,1748787123.861
2481,369742507,1748787123882,3,0.046,0.04595061,47.13,BTC-25JUL25-100000-P,104687.63,buy,0.3,0.3,,,,,,,1748787123.882
2482,369742512,1748787134574,3,0.046,0.0460204,47.1,BTC-25JUL25-100000-P,104682.27,buy,0.2,0.2,,,,,,,1748787134.574
2483,369742522,1748787135300,3,0.046,0.0460204,47.1,BTC-25JUL25-100000-P,104682.27,buy,0.2,0.2,,,,,,,1748787135.3
2484,369742546,1748787135930,3,0.046,0.04602491,47.1,BTC-25JUL25-100000-P,104681.87,buy,0.2,0.2,,,,,,,1748787135.93
2485,369742555,1748787136578,3,0.046,0.04603027,47.07,BTC-25JUL25-100000-P,104671.09,buy,0.1,0.1,,,,,,,1748787136.578
2486,369742561,1748787136648,3,0.046,0.04603027,47.07,BTC-25JUL25-100000-P,104671.09,buy,1.1,1.1,,,,,,,1748787136.648
2487,369746625,1748790308669,3,0.046,0.04566952,47.2,BTC-25JUL25-100000-P,104694.86,buy,0.2,0.2,,,,,,,1748790308.669
2488,369746626,1748790308690,3,0.046,0.04566952,47.2,BTC-25JUL25-100000-P,104694.86,buy,0.2,0.2,,,,,,,1748790308.69
2489,369746627,1748790308699,3,0.046,0.04566952,47.2,BTC-25JUL25-100000-P,104694.86,buy,0.2,0.2,,,,,,,1748790308.699
2490,369746629,1748790308714,3,0.046,0.04566952,47.2,BTC-25JUL25-100000-P,104694.86,buy,0.1,0.1,,,,,,,1748790308.714
2491,369746631,1748790308723,3,0.046,0.04566952,47.2,BTC-25JUL25-100000-P,104694.86,buy,0.2,0.2,,,,,,,1748790308.723
2492,369746642,1748790308816,3,0.046,0.04566952,47.2,BTC-25JUL25-100000-P,104694.86,buy,0.6,0.6,,,,,,,1748790308.816
2493,369749682,1748793418118,2,0.0459,0.04569114,47.27,BTC-25JUL25-100000-P,104756.04,buy,50.0,50.0,2.0,BLOCK-202549,,BTC-PCAL-25JUL25_27JUN25-100000,,,1748793418.118
2494,369749788,1748793579356,2,0.0455,0.0456401,47.02,BTC-25JUL25-100000-P,104761.42,sell,1.0,1.0,,,,,,,1748793579.356
2495,369751126,1748794086930,2,0.0445,0.04485253,46.63,BTC-25JUL25-100000-P,104868.46,sell,0.3,0.3,,,,,,,1748794086.93
2496,369751128,1748794086951,3,0.0445,0.04485253,46.63,BTC-25JUL25-100000-P,104868.46,sell,0.2,0.2,,,,,,,1748794086.951
2497,369751130,1748794086968,3,0.0445,0.04485253,46.63,BTC-25JUL25-100000-P,104868.46,sell,0.1,0.1,,,,,,,1748794086.968
2498,369751134,1748794086979,3,0.0445,0.04485253,46.63,BTC-25JUL25-100000-P,104868.46,sell,0.1,0.1,,,,,,,1748794086.979
2499,369751135,1748794086986,3,0.0445,0.04485253,46.63,BTC-25JUL25-100000-P,104868.46,sell,0.1,0.1,,,,,,,1748794086.986
2500,369751188,1748794087320,3,0.0445,0.04485253,46.63,BTC-25JUL25-100000-P,104868.46,sell,0.2,0.2,,,,,,,1748794087.32
2501,369770962,1748804198105,2,0.044,0.04393652,46.41,BTC-25JUL25-100000-P,104906.76,buy,0.1,0.1,,,,,,,1748804198.105
2502,369771618,1748804600680,2,0.0435,0.04322162,46.5,BTC-25JUL25-100000-P,105068.57,buy,0.1,0.1,,,,,,,1748804600.68
2503,369776931,1748811205562,2,0.043,0.04303904,46.1,BTC-25JUL25-100000-P,105053.95,buy,0.1,0.1,,,,,,,1748811205.562
2504,369778579,1748812160240,3,0.043,0.04297773,46.1,BTC-25JUL25-100000-P,105055.93,buy,0.1,0.1,,,,,,,1748812160.24
2505,369779157,1748813061903,2,0.0425,0.04252273,46.11,BTC-25JUL25-100000-P,105194.79,sell,0.4,0.4,,,,,,,1748813061.903
2506,369779158,1748813061908,3,0.0425,0.04252273,46.11,BTC-25JUL25-100000-P,105194.79,sell,0.6,0.6,,,,,,,1748813061.908
2507,369779249,1748813137326,3,0.0425,0.04247009,46.1,BTC-25JUL25-100000-P,105192.76,buy,0.1,0.1,,,,,,,1748813137.326
2508,369779250,1748813137326,3,0.0425,0.04247009,46.1,BTC-25JUL25-100000-P,105192.76,buy,0.9,0.9,,,,,,,1748813137.326
2509,369779257,1748813154716,3,0.0425,0.04245787,46.1,BTC-25JUL25-100000-P,105195.0,buy,1.0,1.0,,,,,,,1748813154.716
2510,369780567,1748813953761,2,0.0415,0.04121155,46.09,BTC-25JUL25-100000-P,105447.75,buy,0.1,0.1,,,,,,,1748813953.761
2512,369781032,1748814592212,3,0.0415,0.04144844,46.1,BTC-25JUL25-100000-P,105446.26,buy,0.4,0.4,,,,,,,1748814592.212
2511,369781031,1748814592212,3,0.0415,0.04144844,46.1,BTC-25JUL25-100000-P,105446.26,buy,0.1,0.1,,,,,,,1748814592.212
2513,369781659,1748815255840,2,0.041,0.04094411,46.1,BTC-25JUL25-100000-P,105586.46,buy,0.1,0.1,,,,,,,1748815255.84
2514,369782644,1748815597225,3,0.041,0.04096436,46.1,BTC-25JUL25-100000-P,105598.5,buy,0.1,0.1,,,,,,,1748815597.225
2515,369782645,1748815597225,3,0.041,0.04096436,46.1,BTC-25JUL25-100000-P,105598.5,buy,0.4,0.4,,,,,,,1748815597.225
2516,369783289,1748816108800,2,0.0405,0.04040373,46.09,BTC-25JUL25-100000-P,105760.71,buy,0.1,0.1,,,,,,,1748816108.8
2517,369783290,1748816108800,3,0.0405,0.04040373,46.09,BTC-25JUL25-100000-P,105760.71,buy,0.4,0.4,,,,,,,1748816108.8
2518,369784168,1748816808878,0,0.041,0.04086991,46.1,BTC-25JUL25-100000-P,105619.45,buy,0.1,0.1,,,,,,,1748816808.878
2519,369788386,1748820067665,2,0.04,0.03991579,46.09,BTC-25JUL25-100000-P,105884.43,sell,0.5,0.5,,,,,,,1748820067.665
2520,369788388,1748820067678,3,0.04,0.03991579,46.09,BTC-25JUL25-100000-P,105884.43,sell,0.4,0.4,,,,,,,1748820067.678
2521,369788397,1748820067794,3,0.04,0.03991579,46.09,BTC-25JUL25-100000-P,105884.43,sell,0.1,0.1,,,,,,,1748820067.794
2522,369795412,1748826894039,0,0.0405,0.04037739,45.86,BTC-25JUL25-100000-P,105661.01,sell,0.1,0.1,,,,,,,1748826894.039
2523,369795813,1748827310449,1,0.0405,0.04048499,45.76,BTC-25JUL25-100000-P,105633.63,sell,0.3,0.3,,,,,,,1748827310.449
2524,369795814,1748827310645,1,0.0405,0.04048499,45.76,BTC-25JUL25-100000-P,105633.63,sell,0.1,0.1,,,,,,,1748827310.645
2525,369795815,1748827310775,1,0.0405,0.04048499,45.76,BTC-25JUL25-100000-P,105633.63,sell,0.1,0.1,,,,,,,1748827310.775
2526,369795816,1748827311516,1,0.0405,0.04047838,45.77,BTC-25JUL25-100000-P,105637.95,sell,0.4,0.4,,,,,,,1748827311.516
2527,369797922,1748828965247,1,0.0405,0.04071004,45.19,BTC-25JUL25-100000-P,105454.7,sell,1.0,1.0,,,,,,,1748828965.247
2528,369799057,1748830354324,0,0.041,0.04094214,45.14,BTC-25JUL25-100000-P,105279.64,buy,0.1,0.1,,,,,,,1748830354.324
2530,369799291,1748830664859,1,0.041,0.04113314,45.09,BTC-25JUL25-100000-P,105264.45,sell,1.0,1.0,,,,,,,1748830664.859
2529,369799290,1748830664859,1,0.041,0.04113314,45.09,BTC-25JUL25-100000-P,105264.45,sell,0.9,0.9,,,,,,,1748830664.859
2531,369799792,1748831334175,1,0.041,0.04107205,45.22,BTC-25JUL25-100000-P,105292.19,buy,0.1,0.1,,,,,,,1748831334.175
2532,369800591,1748832173152,1,0.041,0.04101979,45.34,BTC-25JUL25-100000-P,105356.66,sell,1.0,1.0,,,,,,,1748832173.152
2533,369800592,1748832176482,1,0.041,0.04102023,45.34,BTC-25JUL25-100000-P,105356.5,buy,0.1,0.1,,,,,,,1748832176.482
2534,369801836,1748833360232,0,0.042,0.04199925,45.19,BTC-25JUL25-100000-P,105018.55,buy,0.1,0.1,,,,,,,1748833360.232
2535,369804191,1748834314634,0,0.043,0.04297153,45.27,BTC-25JUL25-100000-P,104778.37,buy,0.1,0.1,,,,,,,1748834314.634
2536,369804192,1748834314636,1,0.043,0.04297153,45.27,BTC-25JUL25-100000-P,104778.37,sell,0.1,0.1,,,,,,,1748834314.636
2537,369805987,1748835174745,2,0.0425,0.04251779,45.23,BTC-25JUL25-100000-P,104892.84,sell,1.2,1.2,,,,,,,1748835174.745
2538,369805988,1748835174745,3,0.0425,0.04251779,45.23,BTC-25JUL25-100000-P,104892.84,sell,1.0,1.0,,,,,,,1748835174.745
2539,369806053,1748835276589,3,0.0425,0.04254632,45.23,BTC-25JUL25-100000-P,104900.88,buy,0.1,0.1,,,,,,,1748835276.589
2540,369806267,1748835674127,3,0.0425,0.04235256,45.4,BTC-25JUL25-100000-P,104966.26,sell,0.1,0.1,,,,,,,1748835674.127
2541,369809362,1748837953265,2,0.042,0.04207549,44.99,BTC-25JUL25-100000-P,104974.44,buy,0.1,0.1,,,,,,,1748837953.265
2542,369812306,1748843114231,0,0.043,0.0431148,45.0,BTC-25JUL25-100000-P,104664.86,buy,0.1,0.1,,,,,,,1748843114.231
2544,369812635,1748843637188,3,0.0425,0.04258622,45.02,BTC-25JUL25-100000-P,104811.51,buy,0.4,0.4,,,,,,,1748843637.188
2543,369812634,1748843637188,2,0.0425,0.04258622,45.02,BTC-25JUL25-100000-P,104811.51,buy,0.1,0.1,,,,,,,1748843637.188
2545,369812647,1748843675479,3,0.0425,0.04252514,45.06,BTC-25JUL25-100000-P,104823.3,sell,0.4,0.4,,,,,,,1748843675.479
2546,369813390,1748845085980,3,0.0425,0.04258975,45.0,BTC-25JUL25-100000-P,104800.3,buy,0.1,0.1,,,,,,,1748845085.98
2547,369813506,1748845205226,3,0.0425,0.04263323,45.02,BTC-25JUL25-100000-P,104806.94,sell,0.1,0.1,,,,,,,1748845205.226
2548,369813508,1748845205297,3,0.0425,0.04263323,45.02,BTC-25JUL25-100000-P,104806.94,sell,0.1,0.1,,,,,,,1748845205.297
2549,369813509,1748845205369,3,0.0425,0.04263323,45.02,BTC-25JUL25-100000-P,104806.94,sell,0.1,0.1,,,,,,,1748845205.369
2550,369814061,1748846045010,2,0.042,0.0418338,45.19,BTC-25JUL25-100000-P,104993.46,buy,1.0,1.0,,,,,,,1748846045.01
2551,369815663,1748847798214,2,0.041,0.04093613,45.31,BTC-25JUL25-100000-P,105308.68,sell,1.0,1.0,,,,,,,1748847798.214
2552,369815664,1748847798214,3,0.041,0.04093613,45.31,BTC-25JUL25-100000-P,105308.68,sell,1.0,1.0,,,,,,,1748847798.214
2553,369816396,1748848713616,2,0.0405,0.04029504,45.32,BTC-25JUL25-100000-P,105422.38,sell,0.4,0.4,,,,,,,1748848713.616
2554,369816469,1748848805875,3,0.0405,0.04037445,45.3,BTC-25JUL25-100000-P,105424.53,sell,0.4,0.4,,,,,,,1748848805.875
2555,369816471,1748848808490,3,0.0405,0.04034893,45.32,BTC-25JUL25-100000-P,105430.06,sell,0.2,0.2,,,,,,,1748848808.49
2556,369816967,1748849427526,0,0.041,0.04078459,45.31,BTC-25JUL25-100000-P,105298.84,buy,1.0,1.0,,,,,,,1748849427.526
2557,369819208,1748850464692,2,0.0405,0.04052844,45.13,BTC-25JUL25-100000-P,105395.07,buy,0.1,0.1,,,,,,,1748850464.692
2558,369819209,1748850464694,3,0.0405,0.04052844,45.13,BTC-25JUL25-100000-P,105395.07,sell,0.8,0.8,,,,,,,1748850464.694
2559,369820637,1748851444198,3,0.0405,0.04025592,45.35,BTC-25JUL25-100000-P,105476.57,sell,0.1,0.1,,,,,,,1748851444.198
2560,369824777,1748853667807,2,0.0395,0.03959101,45.0,BTC-25JUL25-100000-P,105609.83,buy,0.9,0.9,,,,,,,1748853667.807
2562,369825088,1748853994284,1,0.04,0.03996285,45.09,BTC-25JUL25-100000-P,105508.46,buy,0.9,0.9,,,,,,,1748853994.284
2561,369825087,1748853994284,0,0.04,0.03996285,45.09,BTC-25JUL25-100000-P,105508.46,buy,0.1,0.1,,,,,,,1748853994.284
2563,369825882,1748854620370,0,0.0405,0.04035288,45.2,BTC-25JUL25-100000-P,105388.18,sell,1.0,1.0,,,,,,,1748854620.37
2564,369830672,1748856600401,0,0.0425,0.04249731,45.08,BTC-25JUL25-100000-P,104791.35,buy,0.1,0.1,,,,,,,1748856600.401
2565,369831416,1748856962673,1,0.0425,0.04238212,45.15,BTC-25JUL25-100000-P,104827.18,buy,0.1,0.1,,,,,,,1748856962.673
2566,369834145,1748858605598,0,0.043,0.04310261,44.99,BTC-25JUL25-100000-P,104615.99,sell,1.0,1.0,,,,,,,1748858605.598
2567,369834146,1748858605598,1,0.043,0.04310261,44.99,BTC-25JUL25-100000-P,104615.99,sell,1.0,1.0,,,,,,,1748858605.598
2568,369834366,1748858660761,0,0.0435,0.04347749,45.06,BTC-25JUL25-100000-P,104512.77,buy,0.1,0.1,,,,,,,1748858660.761
2570,369834368,1748858660761,1,0.0435,0.04347749,45.06,BTC-25JUL25-100000-P,104512.77,buy,4.1,4.1,,,,,,,1748858660.761
2569,369834367,1748858660761,1,0.0435,0.04347749,45.06,BTC-25JUL25-100000-P,104512.77,buy,0.8,0.8,,,,,,,1748858660.761
2571,369835350,1748859375716,2,0.043,0.04301088,45.0,BTC-25JUL25-100000-P,104612.97,buy,0.2,0.2,,,,,,,1748859375.716
2572,369835351,1748859375716,3,0.043,0.04301088,45.0,BTC-25JUL25-100000-P,104612.97,buy,0.2,0.2,,,,,,,1748859375.716
2573,369836194,1748859421794,0,0.0435,0.04364866,44.91,BTC-25JUL25-100000-P,104443.0,sell,0.2,0.2,,,,,,,1748859421.794
2574,369836196,1748859421808,1,0.0435,0.04364866,44.91,BTC-25JUL25-100000-P,104443.0,sell,0.3,0.3,,,,,,,1748859421.808
2575,369836205,1748859421899,1,0.0435,0.04364866,44.91,BTC-25JUL25-100000-P,104443.0,sell,0.2,0.2,,,,,,,1748859421.899
2576,369836231,1748859424522,1,0.0435,0.04364221,44.96,BTC-25JUL25-100000-P,104457.73,sell,0.3,0.3,,,,,,,1748859424.522
2577,369836234,1748859424534,1,0.0435,0.04364221,44.96,BTC-25JUL25-100000-P,104457.73,sell,0.1,0.1,,,,,,,1748859424.534
2578,369836246,1748859425520,1,0.0435,0.04358338,44.98,BTC-25JUL25-100000-P,104465.58,sell,0.3,0.3,,,,,,,1748859425.52
2579,369836327,1748859482518,1,0.0435,0.04352794,45.0,BTC-25JUL25-100000-P,104466.98,sell,0.9,0.9,,,,,,,1748859482.518
2580,369837206,1748859877270,0,0.044,0.04394349,45.0,BTC-25JUL25-100000-P,104357.26,buy,0.1,0.1,,,,,,,1748859877.27
2581,369837207,1748859877270,1,0.044,0.04394349,45.0,BTC-25JUL25-100000-P,104357.26,buy,0.2,0.2,,,,,,,1748859877.27
2582,369837208,1748859877274,1,0.044,0.04394349,45.0,BTC-25JUL25-100000-P,104357.26,sell,0.7,0.7,,,,,,,1748859877.274
2583,369837209,1748859877274,1,0.044,0.04394349,45.0,BTC-25JUL25-100000-P,104357.26,sell,0.7,0.7,,,,,,,1748859877.274
2584,369837266,1748859894880,1,0.044,0.04399832,45.0,BTC-25JUL25-100000-P,104358.56,buy,0.3,0.3,,,,,,,1748859894.88
2585,369837267,1748859894883,1,0.044,0.04399832,45.0,BTC-25JUL25-100000-P,104358.56,sell,0.7,0.7,,,,,,,1748859894.883
2586,369840800,1748862746700,2,0.0435,0.04333139,45.08,BTC-25JUL25-100000-P,104488.92,sell,1.0,1.0,,,,,,,1748862746.7
2588,369840960,1748862810116,3,0.0435,0.04349068,44.95,BTC-25JUL25-100000-P,104448.77,buy,0.1,0.1,,,,,,,1748862810.116
2587,369840959,1748862810116,3,0.0435,0.04349068,44.95,BTC-25JUL25-100000-P,104448.77,buy,0.2,0.2,,,,,,,1748862810.116
