trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_trade_id,combo_id,block_rfq_id,unix_sec
1069,371472107,1749908900472,3,0.01,0.01049611,44.46,BTC-25JUL25-90000-P,104984.1,sell,0.4,0.4,,,,,,1749908900.472
1070,371472108,1749908900472,3,0.01,0.01049611,44.46,BTC-25JUL25-90000-P,104984.1,sell,3.6,3.6,,,,,,1749908900.472
1068,371472106,1749908900472,3,0.01,0.01049611,44.46,BTC-25JUL25-90000-P,104984.1,sell,0.4,0.4,,,,,,1749908900.472
1067,371472105,1749908900472,3,0.01,0.01049611,44.46,BTC-25JUL25-90000-P,104984.1,sell,1.6,1.6,,,,,,1749908900.472
1072,371472118,1749908949875,3,0.01,0.01047607,44.49,BTC-25JUL25-90000-P,104997.15,sell,4.4,4.4,,,,,,1749908949.875
1071,371472117,1749908949875,3,0.01,0.01047607,44.49,BTC-25JUL25-90000-P,104997.15,sell,1.6,1.6,,,,,,1749908949.875
1073,371475102,1749915808013,0,0.0105,0.01045917,44.78,BTC-25JUL25-90000-P,104747.08,buy,0.1,0.1,,,,,,1749915808.013
1074,371475205,1749915824283,1,0.0105,0.0105084,44.76,BTC-25JUL25-90000-P,104736.99,sell,0.1,0.1,,,,,,1749915824.283
1075,371475234,1749915840936,1,0.0105,0.01052492,44.73,BTC-25JUL25-90000-P,104724.55,sell,0.1,0.1,,,,,,1749915840.936
1076,371475322,1749915858370,1,0.0105,0.01050414,44.78,BTC-25JUL25-90000-P,104737.38,sell,0.1,0.1,,,,,,1749915858.37
1077,371475411,1749915921838,1,0.0105,0.010464,44.8,BTC-25JUL25-90000-P,104746.61,sell,0.1,0.1,,,,,,1749915921.838
1078,371475422,1749915938073,1,0.0105,0.01049263,44.77,BTC-25JUL25-90000-P,104734.19,sell,0.1,0.1,,,,,,1749915938.073
1079,371475428,1749915954703,1,0.0105,0.01049865,44.77,BTC-25JUL25-90000-P,104733.63,sell,0.1,0.1,,,,,,1749915954.703
1080,371475438,1749915971916,1,0.0105,0.01047587,44.79,BTC-25JUL25-90000-P,104744.37,sell,0.1,0.1,,,,,,1749915971.916
1081,371475802,1749916105557,0,0.011,0.01040541,45.62,BTC-25JUL25-90000-P,104813.35,buy,0.1,0.1,,,,,,1749916105.557
1082,371475809,1749916142660,2,0.0105,0.01040442,44.94,BTC-25JUL25-90000-P,104827.47,buy,0.1,0.1,,,,,,1749916142.66
1083,371495965,1749936441437,2,0.01,0.01031386,44.97,BTC-25JUL25-90000-P,105184.51,sell,0.5,0.5,,,,,,1749936441.437
1084,371499601,1749938388578,3,0.01,0.01004373,45.42,BTC-25JUL25-90000-P,105377.66,buy,0.1,0.1,,,,,,1749938388.578
1085,371507394,1749960057423,3,0.01,0.00979773,45.92,BTC-25JUL25-90000-P,105543.47,buy,0.1,0.1,,,,,,1749960057.423
1086,371507395,1749960057423,3,0.01,0.00979773,45.92,BTC-25JUL25-90000-P,105543.47,buy,0.2,0.2,,,,,,1749960057.423
1087,371507423,1749960410117,3,0.01,0.0098134,45.91,BTC-25JUL25-90000-P,105538.57,buy,0.1,0.1,,,,,,1749960410.117
1088,371507424,1749960410117,3,0.01,0.0098134,45.91,BTC-25JUL25-90000-P,105538.57,buy,0.8,0.8,,,,,,1749960410.117
1090,371507426,1749960427812,1,0.0105,0.00982819,46.64,BTC-25JUL25-90000-P,105539.77,buy,0.6,0.6,,,,,,1749960427.812
1091,371507427,1749960427812,1,0.0105,0.00982819,46.64,BTC-25JUL25-90000-P,105539.77,buy,2.9,2.9,,,,,,1749960427.812
1089,371507425,1749960427812,0,0.0105,0.00982819,46.64,BTC-25JUL25-90000-P,105539.77,buy,0.6,0.6,,,,,,1749960427.812
1095,371509614,1749966493529,3,0.009,0.00938878,45.27,BTC-25JUL25-90000-P,106003.57,sell,0.9,0.9,,,,,,1749966493.529
1093,371509612,1749966493529,3,0.009,0.00938878,45.27,BTC-25JUL25-90000-P,106003.57,sell,0.1,0.1,,,,,,1749966493.529
1094,371509613,1749966493529,3,0.009,0.00938878,45.27,BTC-25JUL25-90000-P,106003.57,sell,4.6,4.6,,,,,,1749966493.529
1092,371509611,1749966493529,2,0.009,0.00938878,45.27,BTC-25JUL25-90000-P,106003.57,sell,0.4,0.4,,,,,,1749966493.529
1096,371509637,1749966561910,3,0.009,0.00940716,45.26,BTC-25JUL25-90000-P,106002.43,sell,0.7,0.7,,,,,,1749966561.91
1098,371509639,1749966561910,3,0.009,0.00940716,45.26,BTC-25JUL25-90000-P,106002.43,sell,0.4,0.4,,,,,,1749966561.91
1099,371509640,1749966561910,3,0.009,0.00940716,45.26,BTC-25JUL25-90000-P,106002.43,sell,1.6,1.6,,,,,,1749966561.91
1097,371509638,1749966561910,3,0.009,0.00940716,45.26,BTC-25JUL25-90000-P,106002.43,sell,3.3,3.3,,,,,,1749966561.91
1101,371509716,1749966632123,3,0.009,0.00939947,45.29,BTC-25JUL25-90000-P,106016.54,sell,1.6,1.6,,,,,,1749966632.123
1100,371509715,1749966632123,3,0.009,0.00939947,45.29,BTC-25JUL25-90000-P,106016.54,sell,0.4,0.4,,,,,,1749966632.123
1103,371509718,1749966632123,3,0.009,0.00939947,45.29,BTC-25JUL25-90000-P,106016.54,sell,1.4,1.4,,,,,,1749966632.123
1104,371509719,1749966632123,3,0.009,0.00939947,45.29,BTC-25JUL25-90000-P,106016.54,sell,2.2,2.2,,,,,,1749966632.123
1102,371509717,1749966632123,3,0.009,0.00939947,45.29,BTC-25JUL25-90000-P,106016.54,sell,0.4,0.4,,,,,,1749966632.123
1108,371509766,1749966685334,3,0.009,0.00942027,45.27,BTC-25JUL25-90000-P,106011.1,sell,3.6,3.6,,,,,,1749966685.334
1107,371509765,1749966685334,3,0.009,0.00942027,45.27,BTC-25JUL25-90000-P,106011.1,sell,0.4,0.4,,,,,,1749966685.334
1105,371509763,1749966685334,3,0.009,0.00942027,45.27,BTC-25JUL25-90000-P,106011.1,sell,1.6,1.6,,,,,,1749966685.334
1106,371509764,1749966685334,3,0.009,0.00942027,45.27,BTC-25JUL25-90000-P,106011.1,sell,0.4,0.4,,,,,,1749966685.334
1109,371509791,1749966729406,3,0.009,0.00942976,45.27,BTC-25JUL25-90000-P,106011.54,sell,1.2,1.2,,,,,,1749966729.406
1110,371509792,1749966729406,3,0.009,0.00942976,45.27,BTC-25JUL25-90000-P,106011.54,sell,1.6,1.6,,,,,,1749966729.406
1111,371509793,1749966729409,3,0.009,0.00942976,45.27,BTC-25JUL25-90000-P,106011.54,buy,3.2,3.2,,,,,,1749966729.409
1112,371509819,1749966782217,3,0.009,0.00942676,45.27,BTC-25JUL25-90000-P,106013.49,sell,1.6,1.6,,,,,,1749966782.217
1114,371509821,1749966782217,3,0.009,0.00942676,45.27,BTC-25JUL25-90000-P,106013.49,sell,0.4,0.4,,,,,,1749966782.217
1115,371509822,1749966782217,3,0.009,0.00942676,45.27,BTC-25JUL25-90000-P,106013.49,sell,1.5,1.5,,,,,,1749966782.217
1113,371509820,1749966782217,3,0.009,0.00942676,45.27,BTC-25JUL25-90000-P,106013.49,sell,2.5,2.5,,,,,,1749966782.217
1117,371512813,1749968559617,3,0.009,0.00965101,44.73,BTC-25JUL25-90000-P,105728.87,sell,0.4,0.4,,,,,,1749968559.617
1116,371512812,1749968559617,3,0.009,0.00965101,44.73,BTC-25JUL25-90000-P,105728.87,sell,0.4,0.4,,,,,,1749968559.617
1118,371512814,1749968559617,3,0.009,0.00965101,44.73,BTC-25JUL25-90000-P,105728.87,sell,9.2,9.2,,,,,,1749968559.617
1119,371514165,1749971010064,3,0.009,0.00950948,44.4,BTC-25JUL25-90000-P,105500.63,sell,0.3,0.3,,,,,,1749971010.064
1120,371515386,1749972201321,0,0.0095,0.00953229,44.98,BTC-25JUL25-90000-P,105417.66,buy,2.0,2.0,,,,,,1749972201.321
1121,371547979,1750018590136,0,0.011,0.01067939,46.66,BTC-25JUL25-90000-P,105047.2,buy,0.2,0.2,,,,,,1750018590.136
1122,371548322,1750019103018,2,0.0105,0.01074121,45.9,BTC-25JUL25-90000-P,105008.73,sell,0.5,0.5,,,,,,1750019103.018
1123,371548500,1750019367218,0,0.011,0.01078541,46.55,BTC-25JUL25-90000-P,104983.28,buy,0.1,0.1,,,,,,1750019367.218
1124,371548811,1750019787422,2,0.0105,0.01074656,45.87,BTC-25JUL25-90000-P,105002.2,sell,0.1,0.1,,,,,,1750019787.422
1125,371549992,1750020314516,0,0.0115,0.01107628,46.73,BTC-25JUL25-90000-P,104722.15,buy,0.3,0.3,,,,,,1750020314.516
1126,371550711,1750020504934,1,0.0115,0.01108366,46.69,BTC-25JUL25-90000-P,104708.92,buy,0.1,0.1,,,,,,1750020504.934
1127,371551964,1750021056009,1,0.0115,0.01102263,46.79,BTC-25JUL25-90000-P,104757.18,buy,0.1,0.1,,,,,,1750021056.009
1128,371552924,1750021601140,1,0.0115,0.01102819,46.76,BTC-25JUL25-90000-P,104738.47,buy,0.1,0.1,,,,,,1750021601.14
1130,371554099,1750021955352,1,0.0115,0.01130626,46.37,BTC-25JUL25-90000-P,104548.9,buy,0.2,0.2,,,,,,1750021955.352
1129,371554098,1750021955352,1,0.0115,0.01130626,46.37,BTC-25JUL25-90000-P,104548.9,buy,0.1,0.1,,,,,,1750021955.352
1131,371554679,1750022485185,2,0.011,0.01106551,45.91,BTC-25JUL25-90000-P,104664.25,buy,0.1,0.1,,,,,,1750022485.185
1132,371554690,1750022515819,0,0.0115,0.01106921,46.6,BTC-25JUL25-90000-P,104662.95,buy,0.1,0.1,,,,,,1750022515.819
1133,371554978,1750022675221,2,0.011,0.0108893,46.17,BTC-25JUL25-90000-P,104782.77,buy,0.1,0.1,,,,,,1750022675.221
1134,371555001,1750022705920,0,0.0115,0.01090735,46.86,BTC-25JUL25-90000-P,104780.08,buy,0.1,0.1,,,,,,1750022705.92
1135,371555287,1750022912987,1,0.0115,0.01090529,46.87,BTC-25JUL25-90000-P,104779.31,buy,0.4,0.4,,,,,,1750022912.987
1136,371555288,1750022912987,1,0.0115,0.01090529,46.87,BTC-25JUL25-90000-P,104779.31,buy,0.1,0.1,,,,,,1750022912.987
1137,371559974,1750025486633,2,0.0106,0.010705,46.3,BTC-25JUL25-90000-P,105121.6,buy,0.1,0.1,,,371559972,BTC-STRG-25JUL25-90000_122000,,1750025486.633
1138,371570145,1750036476265,2,0.01,0.01018005,45.63,BTC-25JUL25-90000-P,105142.62,buy,0.1,0.1,,,,,,1750036476.265
1139,371576253,1750043509706,2,0.0095,0.00931751,46.24,BTC-25JUL25-90000-P,105841.07,buy,0.1,0.1,,,,,,1750043509.706
1140,371576254,1750043509706,3,0.0095,0.00931751,46.24,BTC-25JUL25-90000-P,105841.07,buy,0.9,0.9,,,,,,1750043509.706
1141,371578550,1750047689818,2,0.009,0.0089409,45.9,BTC-25JUL25-90000-P,106040.31,sell,0.1,0.1,,,,,,1750047689.818
1142,371583022,1750050094159,2,0.0085,0.00839092,45.9,BTC-25JUL25-90000-P,106436.21,sell,0.1,0.1,,,,,,1750050094.159
1143,371588753,1750055368629,2,0.008,0.0080702,45.63,BTC-25JUL25-90000-P,106717.32,sell,0.1,0.1,,,,,,1750055368.629
1146,371588757,1750055372703,3,0.0075,0.00806906,44.78,BTC-25JUL25-90000-P,106717.25,sell,5.1,5.1,,,,,,1750055372.703
1144,371588755,1750055372703,2,0.0075,0.00806906,44.78,BTC-25JUL25-90000-P,106717.25,sell,0.4,0.4,,,,,,1750055372.703
1145,371588756,1750055372703,3,0.0075,0.00806906,44.78,BTC-25JUL25-90000-P,106717.25,sell,0.4,0.4,,,,,,1750055372.703
1147,371588895,1750055433365,3,0.0075,0.00809021,44.73,BTC-25JUL25-90000-P,106692.34,sell,6.0,6.0,,,,,,1750055433.365
1148,371588939,1750055487760,0,0.008,0.00812027,45.52,BTC-25JUL25-90000-P,106660.17,sell,0.3,0.3,,,,,,1750055487.76
1149,371588940,1750055491524,2,0.0075,0.00811774,44.67,BTC-25JUL25-90000-P,106661.08,sell,5.7,5.7,,,,,,1750055491.524
1150,371603550,1750066056706,2,0.007,0.0075291,44.47,BTC-25JUL25-90000-P,107005.0,sell,0.1,0.1,,,,,,1750066056.706
1151,371605390,1750068156707,3,0.007,0.00749406,44.4,BTC-25JUL25-90000-P,106948.88,sell,0.1,0.1,,,,,,1750068156.707
1152,371615367,1750076614257,0,0.0075,0.00751261,45.05,BTC-25JUL25-90000-P,106808.5,sell,0.2,0.2,,,,,,1750076614.257
1153,371615368,1750076614272,1,0.0075,0.00751261,45.05,BTC-25JUL25-90000-P,106808.5,buy,0.4,0.4,,,,,,1750076614.272
1154,371615369,1750076618321,2,0.007,0.00751271,44.17,BTC-25JUL25-90000-P,106806.63,sell,0.5,0.5,,,,,,1750076618.321
1155,371615370,1750076618321,3,0.007,0.00751271,44.17,BTC-25JUL25-90000-P,106806.63,sell,7.9,7.9,,,,,,1750076618.321
1156,371615480,1750076675718,0,0.0075,0.00755184,44.98,BTC-25JUL25-90000-P,106767.85,buy,9.0,9.0,,,,,,1750076675.718
1157,371615545,1750076729266,1,0.0075,0.00756138,44.95,BTC-25JUL25-90000-P,106754.24,sell,0.3,0.3,,,,,,1750076729.266
1158,371615546,1750076729272,1,0.0075,0.00756138,44.95,BTC-25JUL25-90000-P,106754.24,buy,0.6,0.6,,,,,,1750076729.272
1159,371615548,1750076733297,2,0.007,0.00756451,44.06,BTC-25JUL25-90000-P,106750.25,sell,8.1,8.1,,,,,,1750076733.297
1160,371648033,1750092064481,3,0.007,0.00703127,45.88,BTC-25JUL25-90000-P,107743.66,sell,0.1,0.1,,,,,,1750092064.481
1161,371648036,1750092064791,3,0.007,0.00703127,45.88,BTC-25JUL25-90000-P,107743.66,sell,0.2,0.2,,,,,,1750092064.791
1162,371648051,1750092064956,3,0.007,0.00703127,45.88,BTC-25JUL25-90000-P,107743.66,sell,0.1,0.1,,,,,,1750092064.956
1163,371648062,1750092065774,3,0.007,0.00703156,45.91,BTC-25JUL25-90000-P,107761.31,sell,0.1,0.1,,,,,,1750092065.774
1164,371648064,1750092065864,3,0.007,0.00703156,45.91,BTC-25JUL25-90000-P,107761.31,sell,0.1,0.1,,,,,,1750092065.864
1165,371661834,1750099300833,2,0.0065,0.00642176,45.61,BTC-25JUL25-90000-P,108127.78,buy,0.1,0.1,,,,,,1750099300.833
1166,371661835,1750099300836,3,0.0065,0.00642176,45.61,BTC-25JUL25-90000-P,108127.78,sell,0.9,0.9,,,,,,1750099300.836
1167,371729776,1750122202216,0,0.007,0.00741633,45.19,BTC-25JUL25-90000-P,107192.55,sell,0.5,0.5,,,,,,1750122202.216
1168,371734997,1750126780365,0,0.0075,0.00740759,45.49,BTC-25JUL25-90000-P,106849.43,buy,0.1,0.1,,,,,,1750126780.365
1169,371771821,1750153169834,0,0.008,0.00796388,45.16,BTC-25JUL25-90000-P,106163.01,buy,0.1,0.1,,,,,,1750153169.834
1170,371771822,1750153169837,1,0.008,0.00796388,45.16,BTC-25JUL25-90000-P,106163.01,sell,0.4,0.4,,,,,,1750153169.837
1171,371783606,1750160362964,0,0.0085,0.00838001,45.16,BTC-25JUL25-90000-P,105647.1,buy,0.1,0.1,,,,,,1750160362.964
1172,371783876,1750160471574,1,0.0085,0.00848701,45.0,BTC-25JUL25-90000-P,105573.11,sell,0.5,0.5,,,,,,1750160471.574
1173,371796050,1750165687072,1,0.0085,0.00847048,45.0,BTC-25JUL25-90000-P,105520.91,buy,0.1,0.1,,,,,,1750165687.072
1174,371797733,1750166656853,1,0.0085,0.00847119,45.1,BTC-25JUL25-90000-P,105582.26,buy,0.1,0.1,,,,,,1750166656.853
1175,371797831,1750166791986,1,0.0085,0.00848336,45.09,BTC-25JUL25-90000-P,105578.15,sell,0.3,0.3,,,,,,1750166791.986
1176,371803184,1750168628394,0,0.009,0.00858953,45.57,BTC-25JUL25-90000-P,105388.51,buy,50.0,50.0,2.0,BLOCK-205696,,BTC-RR-25JUL25-90000_125000,6446.0,1750168628.394
1177,371805022,1750169177662,1,0.009,0.00902857,44.84,BTC-25JUL25-90000-P,105036.98,sell,0.3,0.3,,,,,,1750169177.662
1178,371805023,1750169177664,1,0.009,0.00902857,44.84,BTC-25JUL25-90000-P,105036.98,sell,0.2,0.2,,,,,,1750169177.664
1179,371811163,1750171282796,1,0.009,0.00908744,44.81,BTC-25JUL25-90000-P,104988.61,sell,0.4,0.4,,,,,,1750171282.796
1180,371811166,1750171282801,1,0.009,0.00908744,44.81,BTC-25JUL25-90000-P,104988.61,sell,0.1,0.1,,,,,,1750171282.801
1181,371823181,1750174027943,0,0.01,0.00963177,45.21,BTC-25JUL25-90000-P,104393.85,buy,0.6,0.6,,,,,,1750174027.943
1182,371823182,1750174027943,1,0.01,0.00963177,45.21,BTC-25JUL25-90000-P,104393.85,buy,0.4,0.4,,,,,,1750174027.943
1183,371829448,1750175136156,2,0.0095,0.00948052,44.74,BTC-25JUL25-90000-P,104561.35,sell,0.1,0.1,,,,,,1750175136.156
1184,371829490,1750175145119,3,0.0095,0.00944466,44.8,BTC-25JUL25-90000-P,104593.04,sell,1.0,1.0,,,,,,1750175145.119
1185,371829511,1750175156746,3,0.0095,0.00947858,44.75,BTC-25JUL25-90000-P,104555.71,sell,0.2,0.2,,,,,,1750175156.746
1186,371842921,1750177812052,0,0.01,0.00993057,44.77,BTC-25JUL25-90000-P,104181.58,sell,0.1,0.1,,,,,,1750177812.052
1187,371844271,1750178145270,1,0.01,0.00984029,44.97,BTC-25JUL25-90000-P,104271.99,buy,0.1,0.1,,,,,,1750178145.27
1188,371845765,1750178625923,1,0.01,0.00972781,45.18,BTC-25JUL25-90000-P,104388.06,buy,0.1,0.1,,,,,,1750178625.923
1189,371846271,1750178688729,1,0.01,0.00998907,44.78,BTC-25JUL25-90000-P,104174.08,buy,0.2,0.2,,,,,,1750178688.729
1190,371849320,1750179004035,0,0.0105,0.01044656,44.8,BTC-25JUL25-90000-P,103823.03,sell,0.3,0.3,,,,,,1750179004.035
1191,371850905,1750179155807,0,0.011,0.01063106,45.3,BTC-25JUL25-90000-P,103712.24,buy,0.6,0.6,,,,,,1750179155.807
1192,371850906,1750179155807,1,0.011,0.01063106,45.3,BTC-25JUL25-90000-P,103712.24,buy,0.4,0.4,,,,,,1750179155.807
1193,371852634,1750179308147,1,0.011,0.01090347,45.0,BTC-25JUL25-90000-P,103581.54,sell,0.3,0.3,,,,,,1750179308.147
1194,371852635,1750179308159,1,0.011,0.01090347,45.0,BTC-25JUL25-90000-P,103581.54,sell,0.2,0.2,,,,,,1750179308.159
1195,371852757,1750179322526,1,0.011,0.01082588,45.11,BTC-25JUL25-90000-P,103630.18,buy,0.1,0.1,,,,,,1750179322.526
1196,371853850,1750179433939,0,0.0115,0.01097784,45.63,BTC-25JUL25-90000-P,103555.46,buy,0.2,0.2,,,,,,1750179433.939
1197,371859660,1750180039458,2,0.011,0.01135226,44.62,BTC-25JUL25-90000-P,103410.93,sell,1.8,1.8,,,,,,1750180039.458
1198,371859661,1750180039458,3,0.011,0.01135226,44.62,BTC-25JUL25-90000-P,103410.93,sell,18.2,18.2,,,,,,1750180039.458
1199,371860265,1750180101641,3,0.011,0.01103433,45.1,BTC-25JUL25-90000-P,103627.31,sell,0.3,0.3,,,,,,1750180101.641
1200,371860304,1750180111736,3,0.011,0.01101137,45.1,BTC-25JUL25-90000-P,103619.66,sell,0.3,0.3,,,,,,1750180111.736
1201,371860404,1750180131305,0,0.0115,0.01100207,45.81,BTC-25JUL25-90000-P,103643.38,buy,0.1,0.1,,,,,,1750180131.305
1202,371860405,1750180131305,1,0.0115,0.01100207,45.81,BTC-25JUL25-90000-P,103643.38,buy,0.2,0.2,,,,,,1750180131.305
1203,371862429,1750180432258,2,0.011,0.01103641,45.15,BTC-25JUL25-90000-P,103674.98,buy,0.5,0.5,,,,,,1750180432.258
1204,371863249,1750180603130,0,0.0115,0.0109897,45.91,BTC-25JUL25-90000-P,103698.83,buy,0.2,0.2,,,,,,1750180603.13
1205,371866969,1750181604894,2,0.011,0.01041642,46.26,BTC-25JUL25-90000-P,104183.24,buy,0.1,0.1,,,,,,1750181604.894
1206,371867732,1750181663847,2,0.01,0.01028014,44.95,BTC-25JUL25-90000-P,104249.01,sell,0.1,0.1,,,,,,1750181663.847
1207,371868498,1750181745201,0,0.011,0.01048062,46.1,BTC-25JUL25-90000-P,104109.78,buy,0.1,0.1,,,,,,1750181745.201
1208,371869052,1750181885136,1,0.011,0.01063835,45.87,BTC-25JUL25-90000-P,103975.23,buy,0.1,0.1,,,,,,1750181885.136
1209,371869907,1750182039957,1,0.011,0.01058515,45.98,BTC-25JUL25-90000-P,104020.78,buy,0.3,0.3,,,,,,1750182039.957
1210,371873793,1750183043097,2,0.0099,0.01055677,44.19,BTC-25JUL25-90000-P,103912.19,sell,1000.0,1000.0,4.0,BLOCK-205755,,,,1750183043.097
1212,371875914,1750183679844,1,0.011,0.01056894,45.74,BTC-25JUL25-90000-P,103900.08,buy,0.2,0.2,,,,,,1750183679.844
1211,371875913,1750183679844,0,0.011,0.01056894,45.74,BTC-25JUL25-90000-P,103900.08,buy,0.6,0.6,,,,,,1750183679.844
1213,371875915,1750183679844,1,0.011,0.01056894,45.74,BTC-25JUL25-90000-P,103900.08,buy,0.2,0.2,,,,,,1750183679.844
1214,371876816,1750183957767,2,0.0105,0.01046628,45.17,BTC-25JUL25-90000-P,103957.13,buy,0.1,0.1,,,,,,1750183957.767
1215,371879595,1750185532726,2,0.01,0.01035772,44.59,BTC-25JUL25-90000-P,104017.33,sell,0.3,0.3,,,,,,1750185532.726
1216,371896848,1750192005364,2,0.0095,0.0095245,44.91,BTC-25JUL25-90000-P,104576.26,sell,0.4,0.4,,,,,,1750192005.364
1217,371896849,1750192017048,3,0.0095,0.00950497,44.94,BTC-25JUL25-90000-P,104595.22,sell,0.5,0.5,,,,,,1750192017.048
1218,371899462,1750194292155,0,0.01,0.00951765,45.33,BTC-25JUL25-90000-P,104425.87,buy,5.0,5.0,,,,,,1750194292.155
1219,371915408,1750207281674,2,0.009,0.00916706,44.58,BTC-25JUL25-90000-P,104769.88,sell,0.1,0.1,,,,,,1750207281.674
1221,371927135,1750220583782,3,0.0085,0.00859179,44.84,BTC-25JUL25-90000-P,105259.06,sell,0.5,0.5,,,,,,1750220583.782
1220,371927134,1750220583782,2,0.0085,0.00859179,44.84,BTC-25JUL25-90000-P,105259.06,sell,0.2,0.2,,,,,,1750220583.782
1222,371930660,1750223938744,3,0.0085,0.00846634,45.2,BTC-25JUL25-90000-P,105450.24,buy,0.2,0.2,,,,,,1750223938.744
1223,371930808,1750224058318,3,0.0085,0.00849881,45.16,BTC-25JUL25-90000-P,105436.54,sell,0.1,0.1,,,,,,1750224058.318
1224,371930809,1750224058726,3,0.0085,0.00849881,45.16,BTC-25JUL25-90000-P,105436.54,sell,0.2,0.2,,,,,,1750224058.726
1225,371934892,1750228305317,3,0.0085,0.0086348,44.84,BTC-25JUL25-90000-P,105247.39,buy,0.3,0.3,,,,,,1750228305.317
1226,371938469,1750230670570,3,0.0085,0.00893779,44.04,BTC-25JUL25-90000-P,104818.84,sell,0.2,0.2,,,,,,1750230670.57
1227,371954568,1750240772385,0,0.009,0.00886347,44.64,BTC-25JUL25-90000-P,104701.52,buy,0.1,0.1,,,,,,1750240772.385
1228,371954574,1750240774176,1,0.009,0.00886351,44.64,BTC-25JUL25-90000-P,104701.71,sell,0.1,0.1,,,,,,1750240774.176
1229,371954575,1750240776468,1,0.009,0.00886424,44.64,BTC-25JUL25-90000-P,104702.5,buy,0.1,0.1,,,,,,1750240776.468
1230,371954576,1750240778668,1,0.009,0.00886453,44.64,BTC-25JUL25-90000-P,104703.47,buy,0.1,0.1,,,,,,1750240778.668
1231,371954577,1750240780351,1,0.009,0.00886376,44.64,BTC-25JUL25-90000-P,104706.75,buy,0.1,0.1,,,,,,1750240780.351
1232,371968051,1750248691182,1,0.009,0.00900474,44.93,BTC-25JUL25-90000-P,104840.87,sell,0.1,0.1,,,,,,1750248691.182
1233,372001525,1750257873238,2,0.008,0.00849753,43.86,BTC-25JUL25-90000-P,105113.57,sell,0.3,0.3,,,,,,1750257873.238
1234,372008362,1750260209566,0,0.0095,0.00894893,45.19,BTC-25JUL25-90000-P,104577.3,buy,0.1,0.1,,,,,,1750260209.566
1235,372034014,1750271396288,2,0.0085,0.00856044,43.17,BTC-25JUL25-90000-P,104251.98,sell,0.2,0.2,,,,,,1750271396.288
1236,372069652,1750283722750,2,0.008,0.00800294,43.98,BTC-25JUL25-90000-P,105116.94,sell,2.7,2.7,,,,,,1750283722.75
1237,372069941,1750283848675,3,0.008,0.00804525,43.89,BTC-25JUL25-90000-P,105073.41,buy,0.1,0.1,,,,,,1750283848.675
1238,372070342,1750284088203,3,0.008,0.00796802,43.98,BTC-25JUL25-90000-P,105124.15,buy,0.1,0.1,,,,,,1750284088.203
1239,372070343,1750284088209,3,0.008,0.00796802,43.98,BTC-25JUL25-90000-P,105124.15,sell,0.3,0.3,,,,,,1750284088.209
1240,372070344,1750284088212,3,0.008,0.00796802,43.98,BTC-25JUL25-90000-P,105124.15,sell,1.5,1.5,,,,,,1750284088.212
1241,372070345,1750284088215,3,0.008,0.00796802,43.98,BTC-25JUL25-90000-P,105124.15,sell,1.3,1.3,,,,,,1750284088.215
1242,372070346,1750284088217,3,0.008,0.00796802,43.98,BTC-25JUL25-90000-P,105124.15,sell,1.4,1.4,,,,,,1750284088.217
1243,372070347,1750284088219,3,0.008,0.00796802,43.98,BTC-25JUL25-90000-P,105124.15,sell,0.9,0.9,,,,,,1750284088.219
1245,372070371,1750284100450,1,0.0085,0.00795821,44.84,BTC-25JUL25-90000-P,105139.48,buy,2.1,2.1,,,,,,1750284100.45
1246,372070372,1750284100450,1,0.0085,0.00795821,44.84,BTC-25JUL25-90000-P,105139.48,buy,1.4,1.4,,,,,,1750284100.45
1244,372070370,1750284100450,0,0.0085,0.00795821,44.84,BTC-25JUL25-90000-P,105139.48,buy,1.0,1.0,,,,,,1750284100.45
1247,372071327,1750284515834,2,0.008,0.00803926,43.92,BTC-25JUL25-90000-P,105091.89,buy,0.1,0.1,,,,,,1750284515.834
1248,372071328,1750284515973,3,0.008,0.00803926,43.92,BTC-25JUL25-90000-P,105091.89,buy,0.1,0.1,,,,,,1750284515.973
1249,372073765,1750288273581,3,0.008,0.00806409,43.63,BTC-25JUL25-90000-P,104907.34,sell,0.3,0.3,,,,,,1750288273.581
1250,372079314,1750293010542,3,0.008,0.00797274,44.01,BTC-25JUL25-90000-P,105073.17,buy,0.2,0.2,,,,,,1750293010.542
1251,372081397,1750294748059,0,0.0085,0.00816838,44.63,BTC-25JUL25-90000-P,104994.0,buy,0.1,0.1,,,,,,1750294748.059
1252,372083617,1750295316293,0,0.009,0.00864127,44.66,BTC-25JUL25-90000-P,104608.52,buy,23.7,23.7,,,,,,1750295316.293
1253,372088814,1750298528895,1,0.009,0.00897404,44.61,BTC-25JUL25-90000-P,104592.99,buy,0.1,0.1,,,,,,1750298528.895
1254,372088815,1750298528916,1,0.009,0.00897404,44.61,BTC-25JUL25-90000-P,104592.99,buy,0.1,0.1,,,,,,1750298528.916
1255,372104108,1750314076574,2,0.008,0.00845689,43.39,BTC-25JUL25-90000-P,104719.53,sell,0.5,0.5,,,,,,1750314076.574
1256,372113602,1750321957401,0,0.0085,0.00856374,44.4,BTC-25JUL25-90000-P,104824.16,buy,0.1,0.1,,,,,,1750321957.401
1257,372130166,1750337177462,1,0.0085,0.00859424,44.29,BTC-25JUL25-90000-P,104696.22,buy,0.2,0.2,,,,,,1750337177.462
