trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,combo_trade_id,combo_id,block_trade_leg_count,block_trade_id,block_rfq_id,unix_sec
784,372389908,1750484616537,3,0.017,0.01717628,40.84,BTC-25JUL25-95000-P,103417.19,sell,0.4,0.4,,,,,,1750484616.537
785,372389929,1750484621939,3,0.017,0.01717823,40.84,BTC-25JUL25-95000-P,103417.05,sell,0.6,0.6,,,,,,1750484621.939
786,372389930,1750484621939,3,0.017,0.01717823,40.84,BTC-25JUL25-95000-P,103417.05,sell,1.1,1.1,,,,,,1750484621.939
787,372389931,1750484621949,3,0.017,0.01717823,40.84,BTC-25JUL25-95000-P,103417.05,sell,0.5,0.5,,,,,,1750484621.949
788,372389934,1750484625008,3,0.017,0.01717966,40.84,BTC-25JUL25-95000-P,103417.09,sell,0.4,0.4,,,,,,1750484625.008
789,372389935,1750484625017,3,0.017,0.01717966,40.84,BTC-25JUL25-95000-P,103417.09,sell,0.2,0.2,,,,,,1750484625.017
791,372389941,1750484628079,3,0.017,0.01718059,40.84,BTC-25JUL25-95000-P,103417.05,sell,0.2,0.2,,,,,,1750484628.079
790,372389940,1750484628079,3,0.017,0.01718059,40.84,BTC-25JUL25-95000-P,103417.05,sell,1.6,1.6,,,,,,1750484628.079
793,372389943,1750484628085,3,0.017,0.01718059,40.84,BTC-25JUL25-95000-P,103417.05,sell,0.1,0.1,,,,,,1750484628.085
792,372389942,1750484628085,3,0.017,0.01718059,40.84,BTC-25JUL25-95000-P,103417.05,sell,0.4,0.4,,,,,,1750484628.085
794,372389965,1750484646959,3,0.017,0.0171858,40.84,BTC-25JUL25-95000-P,103415.26,sell,1.2,1.2,,,,,,1750484646.959
795,372389966,1750484646965,3,0.017,0.0171858,40.84,BTC-25JUL25-95000-P,103415.26,sell,0.4,0.4,,,,,,1750484646.965
796,372390048,1750484749210,3,0.017,0.01720057,40.83,BTC-25JUL25-95000-P,103412.41,sell,0.1,0.1,,,,,,1750484749.21
797,372394448,1750490149838,0,0.0175,0.01734072,41.46,BTC-25JUL25-95000-P,103408.32,buy,0.6,0.6,,,,,,1750490149.838
798,372394622,1750490210273,1,0.0175,0.01735291,41.47,BTC-25JUL25-95000-P,103405.93,buy,0.1,0.1,,,,,,1750490210.273
799,372394633,1750490222205,1,0.0175,0.01728454,41.54,BTC-25JUL25-95000-P,103427.87,buy,0.6,0.6,,,,,,1750490222.205
801,372401706,1750495517009,3,0.017,0.01684217,41.58,BTC-25JUL25-95000-P,103626.91,buy,0.7,0.7,,,,,,1750495517.009
800,372401705,1750495517009,2,0.017,0.01684217,41.58,BTC-25JUL25-95000-P,103626.91,buy,0.1,0.1,,,,,,1750495517.009
802,372401707,1750495517013,3,0.017,0.01684217,41.58,BTC-25JUL25-95000-P,103626.91,sell,11.7,11.7,,,,,,1750495517.013
803,372405300,1750497633179,2,0.0165,0.01649095,41.37,BTC-25JUL25-95000-P,103758.61,buy,1.0,1.0,,,,,,1750497633.179
804,372424765,1750517175242,2,0.016,0.01660636,40.39,BTC-25JUL25-95000-P,103545.57,sell,0.2,0.2,,,,,,1750517175.242
805,372442034,1750532455075,0,0.0185,0.01836562,40.92,BTC-25JUL25-95000-P,102664.91,sell,0.5,0.5,,,,,,1750532455.075
806,372446638,1750534302810,0,0.019,0.01898587,41.08,BTC-25JUL25-95000-P,102529.6,buy,0.3,0.3,,,,,,1750534302.81
807,372446639,1750534302815,1,0.019,0.01898587,41.08,BTC-25JUL25-95000-P,102529.6,buy,0.1,0.1,,,,,,1750534302.815
808,372447999,1750534897533,0,0.0195,0.01946082,41.07,BTC-25JUL25-95000-P,102349.29,buy,0.3,0.3,,,,,,1750534897.533
809,372448000,1750534897548,1,0.0195,0.01946082,41.07,BTC-25JUL25-95000-P,102349.29,buy,0.5,0.5,,,,,,1750534897.548
810,372448001,1750534897559,1,0.0195,0.01946082,41.07,BTC-25JUL25-95000-P,102349.29,buy,0.2,0.2,,,,,,1750534897.559
811,372448002,1750534897625,1,0.0195,0.01946082,41.07,BTC-25JUL25-95000-P,102349.29,buy,0.1,0.1,,,,,,1750534897.625
812,372448006,1750534897705,1,0.0195,0.01946082,41.07,BTC-25JUL25-95000-P,102349.29,buy,0.3,0.3,,,,,,1750534897.705
813,372448011,1750534897835,1,0.0195,0.0194769,41.06,BTC-25JUL25-95000-P,102344.25,buy,0.1,0.1,,,,,,1750534897.835
814,372448015,1750534898161,1,0.0195,0.0194769,41.06,BTC-25JUL25-95000-P,102344.25,buy,1.0,1.0,,,,,,1750534898.161
815,372452489,1750536756609,2,0.019,0.01942459,40.83,BTC-25JUL25-95000-P,102440.46,sell,0.1,0.1,,,,,,1750536756.609
816,372452491,1750536756858,3,0.019,0.01942224,40.83,BTC-25JUL25-95000-P,102439.48,sell,0.1,0.1,,,,,,1750536756.858
817,372452493,1750536757199,3,0.019,0.01942224,40.83,BTC-25JUL25-95000-P,102439.48,sell,0.2,0.2,,,,,,1750536757.199
818,372452494,1750536757199,3,0.019,0.01942224,40.83,BTC-25JUL25-95000-P,102439.48,sell,0.7,0.7,,,,,,1750536757.199
820,372460916,1750541073589,1,0.02,0.02001135,41.71,BTC-25JUL25-95000-P,102375.78,buy,4.0,4.0,,,,,,1750541073.589
819,372460915,1750541073589,0,0.02,0.02001135,41.71,BTC-25JUL25-95000-P,102375.78,buy,8.0,8.0,,,,,,1750541073.589
821,372462808,1750541094856,0,0.0215,0.02153226,41.56,BTC-25JUL25-95000-P,101793.74,buy,0.1,0.1,,,,,,1750541094.856
822,372468334,1750541495176,0,0.022,0.02221058,41.51,BTC-25JUL25-95000-P,101591.26,buy,0.1,0.1,,,,,,1750541495.176
824,372474165,1750541830676,1,0.023,0.0228064,42.16,BTC-25JUL25-95000-P,101467.69,buy,0.1,0.1,,,,,,1750541830.676
823,372474164,1750541830676,0,0.023,0.0228064,42.16,BTC-25JUL25-95000-P,101467.69,buy,0.2,0.2,,,,,,1750541830.676
825,372474473,1750541853448,1,0.023,0.0230693,41.82,BTC-25JUL25-95000-P,101356.58,buy,0.5,0.5,,,,,,1750541853.448
826,372478314,1750542584907,2,0.022,0.02184973,42.17,BTC-25JUL25-95000-P,101792.69,sell,0.3,0.3,,,,,,1750542584.907
827,372479122,1750542941725,0,0.0225,0.02215402,42.47,BTC-25JUL25-95000-P,101719.31,buy,0.5,0.5,,,,,,1750542941.725
828,372483784,1750544094769,2,0.022,0.02196152,42.38,BTC-25JUL25-95000-P,101847.36,buy,0.2,0.2,,,,,,1750544094.769
829,372483890,1750544112232,3,0.022,0.02193106,42.38,BTC-25JUL25-95000-P,101849.66,buy,0.2,0.2,,,,,,1750544112.232
830,372490458,1750548636073,0,0.0225,0.02263338,41.59,BTC-25JUL25-95000-P,101410.54,buy,0.1,0.1,,,,,,1750548636.073
831,372491033,1750548842766,0,0.023,0.02300766,41.68,BTC-25JUL25-95000-P,101265.88,sell,0.2,0.2,,,,,,1750548842.766
832,372498215,1750550220864,2,0.0215,0.02126804,42.31,BTC-25JUL25-95000-P,101977.58,sell,0.2,0.2,,,,,,1750550220.864
833,372503833,1750551110271,3,0.0215,0.02133063,42.48,BTC-25JUL25-95000-P,102039.92,sell,0.1,0.1,,,,,,1750551110.271
840,372505968,1750551673031,3,0.0215,0.02057254,43.47,BTC-25JUL25-95000-P,102423.15,buy,28.4,28.4,,,,,,1750551673.031
835,372505963,1750551673031,3,0.0215,0.02057254,43.47,BTC-25JUL25-95000-P,102423.15,buy,0.6,0.6,,,,,,1750551673.031
837,372505965,1750551673031,3,0.0215,0.02057254,43.47,BTC-25JUL25-95000-P,102423.15,buy,0.5,0.5,,,,,,1750551673.031
836,372505964,1750551673031,3,0.0215,0.02057254,43.47,BTC-25JUL25-95000-P,102423.15,buy,0.5,0.5,,,,,,1750551673.031
838,372505966,1750551673031,3,0.0215,0.02057254,43.47,BTC-25JUL25-95000-P,102423.15,buy,0.7,0.7,,,,,,1750551673.031
839,372505967,1750551673031,3,0.0215,0.02057254,43.47,BTC-25JUL25-95000-P,102423.15,buy,1.6,1.6,,,,,,1750551673.031
834,372505962,1750551673031,3,0.0215,0.02057254,43.47,BTC-25JUL25-95000-P,102423.15,buy,17.7,17.7,,,,,,1750551673.031
841,372506034,1750551679791,3,0.0215,0.02058964,43.42,BTC-25JUL25-95000-P,102399.45,buy,6.0,6.0,,,,,,1750551679.791
843,372506036,1750551679791,3,0.0215,0.02058964,43.42,BTC-25JUL25-95000-P,102399.45,buy,0.4,0.4,,,,,,1750551679.791
842,372506035,1750551679791,3,0.0215,0.02058964,43.42,BTC-25JUL25-95000-P,102399.45,buy,0.4,0.4,,,,,,1750551679.791
844,372506037,1750551679795,3,0.0215,0.02058964,43.42,BTC-25JUL25-95000-P,102399.45,sell,0.8,0.8,,,,,,1750551679.795
845,372506038,1750551679799,3,0.0215,0.02058964,43.42,BTC-25JUL25-95000-P,102399.45,sell,3.4,3.4,,,,,,1750551679.799
846,372506039,1750551679800,3,0.0215,0.02058964,43.42,BTC-25JUL25-95000-P,102399.45,sell,3.9,3.9,,,,,,1750551679.8
847,372506040,1750551679858,3,0.0215,0.02058964,43.42,BTC-25JUL25-95000-P,102399.45,sell,0.1,0.1,,,,,,1750551679.858
848,372506044,1750551680053,3,0.0215,0.02058964,43.42,BTC-25JUL25-95000-P,102399.45,sell,0.1,0.1,,,,,,1750551680.053
849,372506045,1750551682889,3,0.0215,0.0206601,43.33,BTC-25JUL25-95000-P,102379.7,sell,0.1,0.1,,,,,,1750551682.889
850,372506046,1750551683507,3,0.0215,0.02067361,43.32,BTC-25JUL25-95000-P,102378.3,sell,0.1,0.1,,,,,,1750551683.507
851,372506048,1750551685908,3,0.0215,0.02071085,43.31,BTC-25JUL25-95000-P,102373.11,sell,0.1,0.1,,,,,,1750551685.908
852,372506049,1750551685913,3,0.0215,0.02071085,43.31,BTC-25JUL25-95000-P,102373.11,sell,1.3,1.3,,,,,,1750551685.913
853,372506052,1750551686502,3,0.0215,0.02072858,43.3,BTC-25JUL25-95000-P,102372.02,sell,0.1,0.1,,,,,,1750551686.502
854,372506056,1750551686605,3,0.0215,0.02072858,43.3,BTC-25JUL25-95000-P,102372.02,sell,0.1,0.1,,,,,,1750551686.605
855,372506069,1750551687066,3,0.0215,0.02072858,43.3,BTC-25JUL25-95000-P,102372.02,sell,0.1,0.1,,,,,,1750551687.066
856,372506084,1750551692405,3,0.0215,0.02074063,43.34,BTC-25JUL25-95000-P,102391.3,sell,0.1,0.1,,,,,,1750551692.405
857,372506116,1750551694499,3,0.0215,0.02078432,43.35,BTC-25JUL25-95000-P,102393.34,sell,9.0,9.0,,,,,,1750551694.499
858,372506122,1750551694536,3,0.0215,0.02078432,43.35,BTC-25JUL25-95000-P,102393.34,sell,0.1,0.1,,,,,,1750551694.536
859,372506127,1750551694558,3,0.0215,0.02078432,43.35,BTC-25JUL25-95000-P,102393.34,sell,0.1,0.1,,,,,,1750551694.558
860,372506128,1750551694609,3,0.0215,0.02078432,43.35,BTC-25JUL25-95000-P,102393.34,sell,15.0,15.0,,,,,,1750551694.609
861,372506129,1750551694623,3,0.0215,0.02078432,43.35,BTC-25JUL25-95000-P,102393.34,sell,2.6,2.6,,,,,,1750551694.623
862,372506130,1750551694633,3,0.0215,0.02078432,43.35,BTC-25JUL25-95000-P,102393.34,sell,0.1,0.1,,,,,,1750551694.633
863,372506131,1750551694637,3,0.0215,0.02078432,43.35,BTC-25JUL25-95000-P,102393.34,sell,0.3,0.3,,,,,,1750551694.637
864,372506132,1750551694641,3,0.0215,0.02078432,43.35,BTC-25JUL25-95000-P,102393.34,sell,5.7,5.7,,,,,,1750551694.641
865,372526588,1750560214391,2,0.021,0.02097968,42.47,BTC-25JUL25-95000-P,102234.41,sell,5.0,5.0,,,,,,1750560214.391
866,372529632,1750562538790,3,0.021,0.02097461,42.62,BTC-25JUL25-95000-P,102285.03,buy,0.1,0.1,,,,,,1750562538.79
867,372529633,1750562538829,3,0.021,0.02097461,42.62,BTC-25JUL25-95000-P,102285.03,sell,0.2,0.2,,,,,,1750562538.829
868,372529634,1750562538835,3,0.021,0.02097461,42.62,BTC-25JUL25-95000-P,102285.03,sell,0.3,0.3,,,,,,1750562538.835
869,372529635,1750562539593,3,0.021,0.02097059,42.64,BTC-25JUL25-95000-P,102286.34,sell,3.1,3.1,,,,,,1750562539.593
870,372529636,1750562540213,3,0.021,0.02097059,42.64,BTC-25JUL25-95000-P,102286.34,sell,0.3,0.3,,,,,,1750562540.213
871,372529637,1750562542591,3,0.021,0.02094398,42.65,BTC-25JUL25-95000-P,102286.71,sell,5.4,5.4,,,,,,1750562542.591
873,372534357,1750567178591,3,0.0205,0.02041357,42.88,BTC-25JUL25-95000-P,102560.73,buy,18.8,18.8,,,,,,1750567178.591
874,372534358,1750567178591,3,0.0205,0.02041357,42.88,BTC-25JUL25-95000-P,102560.73,buy,0.1,0.1,,,,,,1750567178.591
872,372534356,1750567178591,2,0.0205,0.02041357,42.88,BTC-25JUL25-95000-P,102560.73,buy,0.7,0.7,,,,,,1750567178.591
875,372534359,1750567178591,3,0.0205,0.02041357,42.88,BTC-25JUL25-95000-P,102560.73,buy,0.4,0.4,,,,,,1750567178.591
876,372542985,1750576515241,2,0.0195,0.01916272,42.36,BTC-25JUL25-95000-P,102719.04,buy,0.2,0.2,,,,,,1750576515.241
877,372559398,1750586621036,0,0.02,0.02022489,41.7,BTC-25JUL25-95000-P,102258.79,sell,0.2,0.2,,,,,,1750586621.036
878,372559585,1750586720421,1,0.02,0.02022423,41.67,BTC-25JUL25-95000-P,102238.06,sell,0.2,0.2,,,,,,1750586720.421
879,372574578,1750598007942,0,0.0205,0.02033632,42.43,BTC-25JUL25-95000-P,102323.19,buy,0.1,0.1,,,,,,1750598007.942
880,372576065,1750598434037,0,0.0215,0.02143278,42.39,BTC-25JUL25-95000-P,101946.33,buy,0.1,0.1,,,,,,1750598434.037
881,372582950,1750599051742,0,0.025,0.02455591,42.93,BTC-25JUL25-95000-P,100926.38,buy,0.2,0.2,,,,,,1750599051.742
882,372582956,1750599051775,1,0.025,0.02455591,42.93,BTC-25JUL25-95000-P,100926.38,buy,0.1,0.1,,,,,,1750599051.775
883,372592188,1750599789859,0,0.027,0.02622275,43.44,BTC-25JUL25-95000-P,100509.19,buy,0.1,0.1,,,,,,1750599789.859
884,372602325,1750600607558,2,0.0255,0.02575455,43.01,BTC-25JUL25-95000-P,100809.63,sell,0.1,0.1,,,,,,1750600607.558
885,372602326,1750600607574,3,0.0255,0.02575455,43.01,BTC-25JUL25-95000-P,100809.63,sell,1.2,1.2,,,,,,1750600607.574
886,372605347,1750601074933,2,0.024,0.0241308,42.74,BTC-25JUL25-95000-P,101208.66,buy,0.1,0.1,,,,,,1750601074.933
887,372625367,1750602362396,0,0.03,0.02969386,43.14,BTC-25JUL25-95000-P,99539.28,buy,0.1,0.1,,,,,,1750602362.396
889,372633144,1750602731753,0,0.0295,0.02868608,44.07,BTC-25JUL25-95000-P,99945.59,buy,0.9,0.9,,,,,,1750602731.753
888,372633143,1750602731753,2,0.029,0.02868608,43.6,BTC-25JUL25-95000-P,99945.59,buy,0.1,0.1,,,,,,1750602731.753
890,372636806,1750603089762,1,0.0295,0.02920729,43.74,BTC-25JUL25-95000-P,99866.12,buy,0.1,0.1,,,,,,1750603089.762
891,372638990,1750603231052,0,0.03,0.02979399,43.72,BTC-25JUL25-95000-P,99701.76,sell,5.0,5.0,,,,,,1750603231.052
892,372638991,1750603231059,1,0.03,0.02979399,43.72,BTC-25JUL25-95000-P,99701.76,sell,10.0,10.0,,,,,,1750603231.059
893,372645902,1750603626918,0,0.031,0.03091761,43.68,BTC-25JUL25-95000-P,99393.99,buy,0.1,0.1,,,,,,1750603626.918
894,372647888,1750603811156,1,0.031,0.0310899,43.5,BTC-25JUL25-95000-P,99354.62,buy,0.5,0.5,,,,,,1750603811.156
895,372647889,1750603811170,1,0.031,0.0310899,43.5,BTC-25JUL25-95000-P,99354.62,buy,0.1,0.1,,,,,,1750603811.17
896,372647905,1750603811579,1,0.031,0.0310899,43.5,BTC-25JUL25-95000-P,99354.62,buy,0.4,0.4,,,,,,1750603811.579
897,372653853,1750604786580,2,0.0295,0.02975874,43.85,BTC-25JUL25-95000-P,99805.66,sell,0.6,0.6,,,,,,1750604786.58
898,372654295,1750604842091,0,0.03,0.02996357,44.16,BTC-25JUL25-95000-P,99754.5,sell,0.1,0.1,,,,,,1750604842.091
899,372654308,1750604842098,1,0.03,0.02996357,44.16,BTC-25JUL25-95000-P,99754.5,sell,0.1,0.1,,,,,,1750604842.098
900,372654326,1750604842228,1,0.03,0.02996357,44.16,BTC-25JUL25-95000-P,99754.5,sell,10.6,10.6,,,,,,1750604842.228
901,372664654,1750607349621,0,0.0305,0.03084514,43.51,BTC-25JUL25-95000-P,99413.24,sell,0.6,0.6,,,,,,1750607349.621
902,372664771,1750607396050,1,0.0305,0.03089459,43.42,BTC-25JUL25-95000-P,99396.83,sell,5.0,5.0,,,,,,1750607396.05
903,372665596,1750607742613,0,0.031,0.03125006,43.37,BTC-25JUL25-95000-P,99251.81,sell,0.3,0.3,,,,,,1750607742.613
905,372665917,1750607897397,1,0.0315,0.0312378,43.76,BTC-25JUL25-95000-P,99221.83,buy,0.2,0.2,,,,,,1750607897.397
904,372665916,1750607897397,0,0.0315,0.0312378,43.76,BTC-25JUL25-95000-P,99221.83,buy,0.1,0.1,,,,,,1750607897.397
906,372671914,1750608934438,0,0.0325,0.03231273,43.92,BTC-25JUL25-95000-P,99040.56,sell,0.3,0.3,,,,,,1750608934.438
907,372672795,1750609115847,0,0.0335,0.03324798,44.17,BTC-25JUL25-95000-P,98870.17,buy,1.0,1.0,,,,,,1750609115.847
908,372697893,1750616383612,2,0.0291,0.02832296,42.89,BTC-25JUL25-95000-P,99598.87,buy,12.5,12.5,,BTC-STRG-25JUL25-95000_102000,2.0,BLOCK-206599,,1750616383.612
909,372709294,1750622025453,0,0.031,0.03127193,42.83,BTC-25JUL25-95000-P,99016.61,sell,0.1,0.1,,,,,,1750622025.453
910,372712170,1750622970236,0,0.0325,0.03224161,43.14,BTC-25JUL25-95000-P,98736.04,buy,0.1,0.1,,,,,,1750622970.236
912,372733392,1750628568243,3,0.0305,0.02990476,43.29,BTC-25JUL25-95000-P,99306.79,buy,0.4,0.4,,,,,,1750628568.243
911,372733391,1750628568243,2,0.0305,0.02990476,43.29,BTC-25JUL25-95000-P,99306.79,buy,0.1,0.1,,,,,,1750628568.243
913,372741897,1750630263468,2,0.027,0.02668588,43.49,BTC-25JUL25-95000-P,100380.33,sell,0.3,0.3,,,,,,1750630263.468
914,372753131,1750633353225,2,0.0245,0.02464207,42.82,BTC-25JUL25-95000-P,100928.04,buy,0.2,0.2,,,,,,1750633353.225
915,372753943,1750633787145,0,0.025,0.02506425,42.84,BTC-25JUL25-95000-P,100780.23,buy,2.5,2.5,,,,,,1750633787.145
916,372759009,1750636218028,2,0.024,0.02447681,42.19,BTC-25JUL25-95000-P,100845.32,sell,0.4,0.4,,,,,,1750636218.028
917,372776632,1750643406012,2,0.0235,0.0236149,42.12,BTC-25JUL25-95000-P,100971.84,sell,0.1,0.1,,,,,,1750643406.012
918,372803278,1750656088408,2,0.021,0.02166276,41.33,BTC-25JUL25-95000-P,101529.72,sell,0.1,0.1,,,,,,1750656088.408
919,372804097,1750656366863,0,0.022,0.02164394,42.29,BTC-25JUL25-95000-P,101516.02,buy,0.1,0.1,,,,,,1750656366.863
920,372804098,1750656366863,1,0.022,0.02164394,42.29,BTC-25JUL25-95000-P,101516.02,buy,0.3,0.3,,,,,,1750656366.863
923,372810694,1750660075242,3,0.02,0.0203026,41.51,BTC-25JUL25-95000-P,101938.94,sell,0.5,0.5,,,,,,1750660075.242
921,372810692,1750660075242,2,0.02,0.0203026,41.51,BTC-25JUL25-95000-P,101938.94,sell,0.6,0.6,,,,,,1750660075.242
922,372810693,1750660075242,3,0.02,0.0203026,41.51,BTC-25JUL25-95000-P,101938.94,sell,1.9,1.9,,,,,,1750660075.242
924,372814994,1750662641523,2,0.0195,0.01975076,41.46,BTC-25JUL25-95000-P,102095.97,sell,1.0,1.0,,,,,,1750662641.523
925,372822002,1750666002391,0,0.0205,0.02025278,41.95,BTC-25JUL25-95000-P,101923.91,sell,1.2,1.2,,,,,,1750666002.391
926,372822003,1750666002402,1,0.0205,0.02025278,41.95,BTC-25JUL25-95000-P,101923.91,buy,0.7,0.7,,,,,,1750666002.402
927,372822047,1750666024802,1,0.0205,0.02030084,41.91,BTC-25JUL25-95000-P,101911.15,buy,0.1,0.1,,,,,,1750666024.802
928,372829296,1750669840790,1,0.0205,0.02061824,41.3,BTC-25JUL25-95000-P,101705.59,sell,0.4,0.4,,,,,,1750669840.79
929,372830748,1750670592366,1,0.0205,0.02064737,41.13,BTC-25JUL25-95000-P,101642.97,buy,0.6,0.6,,,,,,1750670592.366
930,372833026,1750671633394,0,0.021,0.02105886,41.17,BTC-25JUL25-95000-P,101483.62,buy,1.0,1.0,,,,,,1750671633.394
931,372836902,1750673591255,0,0.0211,0.0210351,41.37,BTC-25JUL25-95000-P,101505.31,buy,50.0,50.0,,BTC-PS-25JUL25-105000_95000,2.0,BLOCK-206723,,1750673591.255
932,372840307,1750675741116,2,0.021,0.02102029,41.16,BTC-25JUL25-95000-P,101435.87,sell,0.4,0.4,,,,,,1750675741.116
933,372842277,1750676833703,0,0.0212,0.02124015,41.24,BTC-25JUL25-95000-P,101421.55,buy,50.0,50.0,,BTC-PS-25JUL25-105000_95000,2.0,BLOCK-206733,,1750676833.703
934,372842421,1750676945374,2,0.021,0.02122826,41.05,BTC-25JUL25-95000-P,101408.44,sell,0.6,0.6,,,,,,1750676945.374
935,372843846,1750677975924,0,0.0216,0.0216557,41.16,BTC-25JUL25-95000-P,101233.79,sell,50.0,50.0,,BTC-PS-25JUL25-105000_95000,2.0,BLOCK-206735,,1750677975.924
936,372844469,1750678312541,2,0.0215,0.02164616,41.13,BTC-25JUL25-95000-P,101259.94,sell,0.5,0.5,,,,,,1750678312.541
937,372844470,1750678312543,3,0.0215,0.02164616,41.13,BTC-25JUL25-95000-P,101259.94,buy,0.5,0.5,,,,,,1750678312.543
938,372844667,1750678516933,3,0.0215,0.02159779,41.21,BTC-25JUL25-95000-P,101296.95,sell,0.4,0.4,,,,,,1750678516.933
939,372844759,1750678677553,3,0.0215,0.02152631,41.24,BTC-25JUL25-95000-P,101299.37,buy,0.6,0.6,,,,,,1750678677.553
940,372848538,1750681309235,0,0.022,0.02173559,41.44,BTC-25JUL25-95000-P,101194.6,buy,0.1,0.1,,,,,,1750681309.235
941,372848539,1750681309235,1,0.022,0.02173559,41.44,BTC-25JUL25-95000-P,101194.6,buy,0.9,0.9,,,,,,1750681309.235
942,372856470,1750685109989,1,0.022,0.02203206,41.34,BTC-25JUL25-95000-P,101163.82,buy,0.3,0.3,,,,,,1750685109.989
943,372856471,1750685109996,1,0.022,0.02203206,41.34,BTC-25JUL25-95000-P,101163.82,buy,0.1,0.1,,,,,,1750685109.996
944,372856473,1750685110000,1,0.022,0.02203206,41.34,BTC-25JUL25-95000-P,101163.82,buy,0.6,0.6,,,,,,1750685110.0
945,372857413,1750685461539,1,0.022,0.02193712,41.36,BTC-25JUL25-95000-P,101159.23,buy,0.4,0.4,,,,,,1750685461.539
946,372857419,1750685462899,1,0.022,0.02197169,41.28,BTC-25JUL25-95000-P,101135.05,buy,0.3,0.3,,,,,,1750685462.899
947,372857420,1750685462904,1,0.022,0.02197169,41.28,BTC-25JUL25-95000-P,101135.05,buy,0.3,0.3,,,,,,1750685462.904
948,372860095,1750685719335,1,0.022,0.02205741,41.32,BTC-25JUL25-95000-P,101152.55,sell,0.9,0.9,,,,,,1750685719.335
949,372860096,1750685719336,1,0.022,0.02205741,41.32,BTC-25JUL25-95000-P,101152.55,buy,0.1,0.1,,,,,,1750685719.336
950,372876428,1750688406135,2,0.0189,0.01900794,41.32,BTC-25JUL25-95000-P,102299.45,sell,200.0,200.0,,,2.0,BLOCK-206762,,1750688406.135
951,372891133,1750694218946,0,0.0205,0.02107621,40.68,BTC-25JUL25-95000-P,101474.92,sell,0.9,0.9,,,,,,1750694218.946
952,372891134,1750694218946,1,0.0205,0.02107621,40.68,BTC-25JUL25-95000-P,101474.92,sell,6.1,6.1,,,,,,1750694218.946
953,372891444,1750694486465,0,0.021,0.02110218,41.13,BTC-25JUL25-95000-P,101457.12,buy,0.1,0.1,,,,,,1750694486.465
954,372899922,1750696210376,0,0.025,0.02491525,41.46,BTC-25JUL25-95000-P,100236.91,buy,0.2,0.2,,,,,,1750696210.376
962,372912975,1750697373107,1,0.025,0.02456321,42.48,BTC-25JUL25-95000-P,100538.06,buy,10.1,10.1,,,,,,1750697373.107
956,372912969,1750697373107,3,0.0245,0.02456321,41.99,BTC-25JUL25-95000-P,100538.06,buy,0.1,0.1,,,,,,1750697373.107
959,372912972,1750697373107,1,0.025,0.02456321,42.48,BTC-25JUL25-95000-P,100538.06,buy,5.0,5.0,,,,,,1750697373.107
955,372912968,1750697373107,2,0.0245,0.02456321,41.99,BTC-25JUL25-95000-P,100538.06,buy,1.0,1.0,,,,,,1750697373.107
960,372912973,1750697373107,1,0.025,0.02456321,42.48,BTC-25JUL25-95000-P,100538.06,buy,11.0,11.0,,,,,,1750697373.107
958,372912971,1750697373107,1,0.025,0.02456321,42.48,BTC-25JUL25-95000-P,100538.06,buy,0.9,0.9,,,,,,1750697373.107
957,372912970,1750697373107,0,0.025,0.02456321,42.48,BTC-25JUL25-95000-P,100538.06,buy,0.9,0.9,,,,,,1750697373.107
961,372912974,1750697373107,1,0.025,0.02456321,42.48,BTC-25JUL25-95000-P,100538.06,buy,1.0,1.0,,,,,,1750697373.107
963,372930193,1750699830443,2,0.019,0.01906633,41.77,BTC-25JUL25-95000-P,102369.43,sell,2.0,2.0,,,,,,1750699830.443
964,372930194,1750699830446,3,0.019,0.01906633,41.77,BTC-25JUL25-95000-P,102369.43,sell,0.5,0.5,,,,,,1750699830.446
965,372930195,1750699830453,3,0.019,0.01906633,41.77,BTC-25JUL25-95000-P,102369.43,sell,1.7,1.7,,,,,,1750699830.453
966,372933142,1750700143445,2,0.0185,0.01888074,41.31,BTC-25JUL25-95000-P,102400.24,sell,0.5,0.5,,,,,,1750700143.445
967,372952819,1750703814403,2,0.0165,0.01672703,41.6,BTC-25JUL25-95000-P,103338.23,buy,0.6,0.6,,,,,,1750703814.403
968,372952820,1750703814406,3,0.0165,0.01672703,41.6,BTC-25JUL25-95000-P,103338.23,buy,0.6,0.6,,,,,,1750703814.406
969,372952821,1750703814422,3,0.0165,0.01672703,41.6,BTC-25JUL25-95000-P,103338.23,buy,0.1,0.1,,,,,,1750703814.422
970,372952834,1750703814800,3,0.0165,0.01672703,41.6,BTC-25JUL25-95000-P,103338.23,buy,0.4,0.4,,,,,,1750703814.8
971,372952835,1750703816006,3,0.0165,0.01670406,41.66,BTC-25JUL25-95000-P,103336.02,buy,0.9,0.9,,,,,,1750703816.006
972,372952836,1750703816020,3,0.0165,0.01670406,41.66,BTC-25JUL25-95000-P,103336.02,buy,1.0,1.0,,,,,,1750703816.02
973,372952837,1750703816029,3,0.0165,0.01670406,41.66,BTC-25JUL25-95000-P,103336.02,buy,0.3,0.3,,,,,,1750703816.029
974,372952838,1750703817646,3,0.0165,0.01665016,41.63,BTC-25JUL25-95000-P,103317.93,buy,0.3,0.3,,,,,,1750703817.646
975,372952839,1750703817847,3,0.0165,0.01665016,41.63,BTC-25JUL25-95000-P,103317.93,buy,0.3,0.3,,,,,,1750703817.847
