trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,unix_sec
652,371870666,1750182245459,2,0.0004,0.00045055,70.54,BTC-25JUL25-60000-P,103902.23,sell,0.2,0.2,1750182245.459
653,371870667,1750182245459,2,0.0003,0.00045055,68.24,BTC-25JUL25-60000-P,103902.23,sell,8.8,8.8,1750182245.459
654,371870977,1750182272126,3,0.0003,0.00045199,68.2,BTC-25JUL25-60000-P,103853.07,sell,4.1,4.1,1750182272.126
655,371870978,1750182272126,3,0.0003,0.00045199,68.2,BTC-25JUL25-60000-P,103853.07,sell,4.9,4.9,1750182272.126
656,371871067,1750182323434,0,0.0005,0.00044941,72.43,BTC-25JUL25-60000-P,103861.3,buy,9.0,9.0,1750182323.434
657,371871245,1750182358061,2,0.0003,0.00044519,68.27,BTC-25JUL25-60000-P,103907.7,sell,9.0,9.0,1750182358.061
658,371871627,1750182386790,3,0.0003,0.00045228,68.11,BTC-25JUL25-60000-P,103768.89,sell,9.0,9.0,1750182386.79
659,371871868,1750182439516,0,0.0005,0.00044505,72.44,BTC-25JUL25-60000-P,103871.81,buy,9.0,9.0,1750182439.516
660,371871895,1750182470070,2,0.0003,0.00044416,68.21,BTC-25JUL25-60000-P,103858.57,sell,9.0,9.0,1750182470.07
661,371871924,1750182494230,3,0.0003,0.00044404,68.2,BTC-25JUL25-60000-P,103849.18,sell,9.0,9.0,1750182494.23
662,371872110,1750182540993,0,0.0005,0.00044285,72.43,BTC-25JUL25-60000-P,103861.02,buy,9.0,9.0,1750182540.993
664,371872268,1750182572662,3,0.0003,0.00044284,68.2,BTC-25JUL25-60000-P,103847.36,sell,2.0,2.0,1750182572.662
663,371872267,1750182572662,2,0.0003,0.00044284,68.2,BTC-25JUL25-60000-P,103847.36,sell,7.0,7.0,1750182572.662
666,371872297,1750182597932,3,0.0003,0.00044147,68.22,BTC-25JUL25-60000-P,103871.47,sell,1.6,1.6,1750182597.932
667,371872298,1750182597932,3,0.0003,0.00044147,68.22,BTC-25JUL25-60000-P,103871.47,sell,0.5,0.5,1750182597.932
665,371872296,1750182597932,3,0.0003,0.00044147,68.22,BTC-25JUL25-60000-P,103871.47,sell,6.9,6.9,1750182597.932
668,371872511,1750182649568,0,0.0005,0.00044196,72.42,BTC-25JUL25-60000-P,103856.14,buy,9.0,9.0,1750182649.568
669,371872578,1750182681882,2,0.0003,0.00044198,68.19,BTC-25JUL25-60000-P,103842.47,sell,9.0,9.0,1750182681.882
670,371872705,1750182707514,3,0.0003,0.00043799,68.26,BTC-25JUL25-60000-P,103904.56,sell,9.0,9.0,1750182707.514
671,371873056,1750182764742,0,0.0005,0.00043605,72.5,BTC-25JUL25-60000-P,103914.1,buy,6.0,6.0,1750182764.742
672,371873129,1750182809852,2,0.0003,0.00043476,68.3,BTC-25JUL25-60000-P,103936.31,sell,6.0,6.0,1750182809.852
674,371873290,1750182847190,3,0.0003,0.00043867,68.21,BTC-25JUL25-60000-P,103856.11,sell,5.0,5.0,1750182847.19
673,371873289,1750182847190,3,0.0003,0.00043867,68.21,BTC-25JUL25-60000-P,103856.11,sell,1.0,1.0,1750182847.19
675,371920014,1750212451466,0,0.0005,0.0004313,73.8,BTC-25JUL25-60000-P,104807.71,sell,0.1,0.1,1750212451.466
676,372287095,1750429788228,1,0.0005,0.00041771,76.94,BTC-25JUL25-60000-P,105339.06,buy,0.1,0.1,1750429788.228
677,372331876,1750439981622,2,0.0004,0.00037123,72.44,BTC-25JUL25-60000-P,103224.22,buy,0.1,0.1,1750439981.622
678,372336725,1750440417428,3,0.0004,0.00036988,71.92,BTC-25JUL25-60000-P,102768.64,sell,0.1,0.1,1750440417.428
679,372342431,1750441352237,3,0.0004,0.00037302,72.03,BTC-25JUL25-60000-P,102825.75,buy,0.1,0.1,1750441352.237
680,372389882,1750484600001,2,0.0003,0.00033611,70.79,BTC-25JUL25-60000-P,103418.6,sell,0.1,0.1,1750484600.001
681,372389883,1750484600001,3,0.0003,0.00033611,70.79,BTC-25JUL25-60000-P,103418.6,sell,0.5,0.5,1750484600.001
682,372408770,1750499895477,0,0.0004,0.0003586,73.95,BTC-25JUL25-60000-P,103878.78,buy,0.1,0.1,1750499895.477
683,372588922,1750599543750,1,0.0004,0.00033825,71.35,BTC-25JUL25-60000-P,100773.75,sell,0.1,0.1,1750599543.75
684,372628206,1750602466917,0,0.0005,0.00035793,71.96,BTC-25JUL25-60000-P,99686.79,buy,0.2,0.2,1750602466.917
685,372662806,1750606522496,1,0.0005,0.00044966,71.91,BTC-25JUL25-60000-P,99524.4,buy,0.1,0.1,1750606522.496
686,372678453,1750610120456,1,0.0005,0.00044145,71.17,BTC-25JUL25-60000-P,98931.18,buy,0.6,0.6,1750610120.456
687,372678454,1750610120456,1,0.0005,0.00044145,71.17,BTC-25JUL25-60000-P,98931.18,buy,1.0,1.0,1750610120.456
688,372678455,1750610120458,1,0.0005,0.00044145,71.17,BTC-25JUL25-60000-P,98931.18,sell,0.2,0.2,1750610120.458
689,372678456,1750610120460,1,0.0005,0.00044145,71.17,BTC-25JUL25-60000-P,98931.18,sell,0.2,0.2,1750610120.46
691,372895866,1750695621134,1,0.0006,0.00043702,76.6,BTC-25JUL25-60000-P,100964.58,buy,0.4,0.4,1750695621.134
690,372895865,1750695621134,0,0.0006,0.00043702,76.6,BTC-25JUL25-60000-P,100964.58,buy,0.1,0.1,1750695621.134
692,373036777,1750727489216,2,0.0005,0.00045372,80.72,BTC-25JUL25-60000-P,105194.23,sell,0.1,0.1,1750727489.216
693,373065788,1750748502554,2,0.0004,0.00034342,79.47,BTC-25JUL25-60000-P,105653.32,sell,0.1,0.1,1750748502.554
694,373248249,1750840981560,3,0.0004,0.0003449,81.88,BTC-25JUL25-60000-P,106445.69,sell,0.6,0.6,1750840981.56
695,373608150,1751029269080,2,0.0002,0.00021428,78.95,BTC-25JUL25-60000-P,106705.04,buy,0.1,0.1,1751029269.08
696,373712621,1751163820375,0,0.0003,0.00021584,85.56,BTC-25JUL25-60000-P,107260.08,buy,0.1,0.1,1751163820.375
697,373712634,1751163833896,1,0.0003,0.00021492,85.56,BTC-25JUL25-60000-P,107259.96,buy,0.1,0.1,1751163833.896
698,373712657,1751163955470,1,0.0003,0.00021361,85.57,BTC-25JUL25-60000-P,107258.88,buy,0.1,0.1,1751163955.47
699,373712664,1751163964833,1,0.0003,0.00021284,85.58,BTC-25JUL25-60000-P,107267.08,buy,0.1,0.1,1751163964.833
700,373712708,1751164053176,1,0.0003,0.00021184,85.6,BTC-25JUL25-60000-P,107284.65,buy,0.1,0.1,1751164053.176
701,373712709,1751164062416,1,0.0003,0.00021135,85.6,BTC-25JUL25-60000-P,107282.95,buy,0.1,0.1,1751164062.416
702,373712719,1751164141583,1,0.0003,0.00021067,85.6,BTC-25JUL25-60000-P,107279.15,buy,0.1,0.1,1751164141.583
703,373712720,1751164148722,1,0.0003,0.00021053,85.6,BTC-25JUL25-60000-P,107279.29,buy,0.1,0.1,1751164148.722
704,373712744,1751164261161,1,0.0003,0.00021067,85.59,BTC-25JUL25-60000-P,107257.17,buy,0.1,0.1,1751164261.161
705,373712745,1751164274568,1,0.0003,0.00020975,85.59,BTC-25JUL25-60000-P,107256.17,buy,0.1,0.1,1751164274.568
706,373712756,1751164467531,1,0.0003,0.00020889,85.6,BTC-25JUL25-60000-P,107258.1,buy,0.1,0.1,1751164467.531
707,373712761,1751164486202,1,0.0003,0.0002081,85.6,BTC-25JUL25-60000-P,107258.73,buy,0.1,0.1,1751164486.202
708,373712770,1751164545515,1,0.0003,0.00020808,85.61,BTC-25JUL25-60000-P,107267.05,buy,0.1,0.1,1751164545.515
709,373712776,1751164558863,1,0.0003,0.00020745,85.61,BTC-25JUL25-60000-P,107267.08,buy,0.1,0.1,1751164558.863
710,373712800,1751164686521,1,0.0003,0.00020796,85.62,BTC-25JUL25-60000-P,107276.62,buy,0.1,0.1,1751164686.521
711,373712801,1751164707291,1,0.0003,0.00020694,85.62,BTC-25JUL25-60000-P,107276.72,buy,0.1,0.1,1751164707.291
712,373712924,1751164850355,1,0.0003,0.00020659,85.66,BTC-25JUL25-60000-P,107304.69,buy,0.1,0.1,1751164850.355
713,373712926,1751164859705,1,0.0003,0.0002061,85.66,BTC-25JUL25-60000-P,107304.89,buy,0.1,0.1,1751164859.705
714,373712999,1751164956403,1,0.0003,0.00020592,85.72,BTC-25JUL25-60000-P,107349.86,buy,0.1,0.1,1751164956.403
715,373713069,1751164968867,1,0.0003,0.00020496,85.75,BTC-25JUL25-60000-P,107371.94,buy,0.1,0.1,1751164968.867
716,373717334,1751181903626,1,0.0003,0.00024241,86.1,BTC-25JUL25-60000-P,107386.37,buy,0.1,0.1,1751181903.626
717,373717336,1751181919437,1,0.0003,0.0002424,86.1,BTC-25JUL25-60000-P,107386.66,buy,0.1,0.1,1751181919.437
718,373741247,1751196015021,2,0.0002,0.00021059,83.63,BTC-25JUL25-60000-P,108187.46,buy,1.4,1.4,1751196015.021
719,373741248,1751196015024,3,0.0002,0.00021059,83.63,BTC-25JUL25-60000-P,108187.46,buy,1.4,1.4,1751196015.024
720,373741256,1751196022413,3,0.0002,0.00021016,83.63,BTC-25JUL25-60000-P,108185.67,buy,0.6,0.6,1751196022.413
721,373741257,1751196022421,3,0.0002,0.00021016,83.63,BTC-25JUL25-60000-P,108185.67,buy,0.1,0.1,1751196022.421
722,373798775,1751261951691,0,0.0003,0.00020031,88.82,BTC-25JUL25-60000-P,108219.05,buy,0.1,0.1,1751261951.691
723,373798776,1751261951691,1,0.0003,0.00020031,88.82,BTC-25JUL25-60000-P,108219.05,buy,5.0,5.0,1751261951.691
724,373798777,1751261951694,1,0.0003,0.00020031,88.82,BTC-25JUL25-60000-P,108219.05,sell,14.9,14.9,1751261951.694
725,373804041,1751266260549,1,0.0003,0.00037134,88.17,BTC-25JUL25-60000-P,107645.56,sell,16.3,16.3,1751266260.549
726,373808523,1751270699703,1,0.0003,0.00020972,88.31,BTC-25JUL25-60000-P,107714.07,buy,0.1,0.1,1751270699.703
727,373884748,1751316375632,2,0.0002,0.00018072,85.22,BTC-25JUL25-60000-P,107581.18,buy,0.1,0.1,1751316375.632
728,373885846,1751316859079,3,0.0002,0.00018013,85.27,BTC-25JUL25-60000-P,107597.8,buy,0.1,0.1,1751316859.079
729,373924712,1751359250162,3,0.0002,0.00018084,85.11,BTC-25JUL25-60000-P,106816.2,buy,0.1,0.1,1751359250.162
730,373948175,1751372975316,3,0.0002,0.00018095,84.92,BTC-25JUL25-60000-P,106433.64,buy,0.1,0.1,1751372975.316
731,373988835,1751396423668,2,0.0001,0.00018284,78.81,BTC-25JUL25-60000-P,105681.2,sell,0.5,0.5,1751396423.668
