trade_id,strike,market,side,entry_time,exit_time,entry_prob,exit_prob,size,pnl,capital,exit_reason,capital_after_trade,capital_at_trade_entry_snapshot,in_cooldown,cooldown_reason
1,85000.0,BTC_may,long,2025-05-01 00:00:00+00:00,2025-05-01 03:00:00+00:00,0.32,0.405,323.99859761358147,27.53988079715443,10041.276095375673,convergence,10027.539880797154,10000.0,False,
2,100000.0,BTC_may,short,2025-05-01 01:00:00+00:00,2025-05-01 02:00:00+00:00,0.695,0.645,274.7242915704013,13.736214578520046,10013.73621457852,convergence,10041.276095375673,10027.539880797154,False,
3,90000.0,BTC_may,short,2025-05-01 02:00:00+00:00,2025-05-01 03:00:00+00:00,0.71,0.685,259.21525781285555,6.480381445321366,10047.756476820994,convergence,10047.756476820994,10041.276095375673,False,
4,90000.0,BTC_may,short,2025-05-01 04:00:00+00:00,2025-05-01 06:00:00+00:00,0.695,0.665,193.89446998526128,5.8168340995578225,10053.573310920552,convergence,10053.573310920552,10047.756476820994,False,
5,85000.0,BTC_may,short,2025-05-01 05:00:00+00:00,2025-05-01 06:00:00+00:00,0.405,0.375,237.3925517285839,7.121776551857523,10060.69508747241,convergence,10060.69508747241,10053.573310920552,False,
6,100000.0,BTC_may,short,2025-05-01 06:00:00+00:00,2025-05-01 07:00:00+00:00,0.695,0.675,200.67591804351346,4.0135183608702505,10064.70860583328,convergence,10064.70860583328,10060.69508747241,False,
7,85000.0,BTC_may,short,2025-05-01 07:00:00+00:00,2025-05-01 11:00:00+00:00,0.405,0.355,215.9364517904106,10.79682258952054,10075.5054284228,convergence,10075.5054284228,10064.70860583328,False,
8,90000.0,BTC_may,short,2025-05-01 09:00:00+00:00,2025-05-02 13:00:00+00:00,0.675,0.555,301.72744588521743,36.207293506226094,10118.626183307455,convergence,10111.712721929027,10075.5054284228,False,
9,110000.0,BTC_may,long,2025-05-01 12:00:00+00:00,2025-05-01 13:00:00+00:00,0.245,0.255,241.60199823924208,2.416019982392423,10077.921448405194,convergence,10114.12874191142,10111.712721929027,False,
10,100000.0,BTC_may,short,2025-05-01 13:00:00+00:00,2025-05-01 15:00:00+00:00,0.775,0.8,255.23375858647904,-6.380843964661982,10071.540604440532,convergence,10107.747897946758,10114.12874191142,False,
11,115000.0,BTC_may,long,2025-05-01 15:00:00+00:00,2025-05-01 16:00:00+00:00,0.145,0.175,232.7438145408131,6.982314436224393,10078.522918876755,convergence,10114.730212382981,10107.747897946758,False,
12,85000.0,BTC_may,short,2025-05-02 00:00:00+00:00,2025-05-02 01:00:00+00:00,0.33,0.31,194.79854622367753,3.8959709244735543,10082.418889801229,convergence,10118.626183307455,10114.730212382981,False,
13,100000.0,BTC_may,short,2025-05-02 13:00:00+00:00,2025-05-02 15:00:00+00:00,0.825,0.84,219.81093661332363,-3.2971640491998575,10115.329019258255,convergence,10115.329019258255,10118.626183307455,False,
14,85000.0,BTC_may,short,2025-05-02 14:00:00+00:00,2025-05-02 15:00:00+00:00,0.305,0.265,236.63617079540393,9.465446831816152,10124.794466090072,convergence,10124.794466090072,10115.329019258255,False,
15,90000.0,BTC_may,short,2025-05-02 17:00:00+00:00,2025-05-02 18:00:00+00:00,0.525,0.52,192.21552938599504,0.9610776469299761,10125.755543737003,convergence,10125.755543737003,10124.794466090072,False,
16,100000.0,BTC_may,short,2025-05-02 19:00:00+00:00,2025-05-02 20:00:00+00:00,0.825,0.795,202.16971358452471,6.065091407535724,10131.820635144539,convergence,10131.820635144539,10125.755543737003,False,
17,90000.0,BTC_may,short,2025-05-02 23:00:00+00:00,2025-05-03 01:00:00+00:00,0.56,0.56,256.806013822007,-0.0,10131.820635144539,convergence,10131.820635144539,10131.820635144539,False,
18,90000.0,BTC_may,short,2025-05-03 12:00:00+00:00,2025-05-03 23:00:00+00:00,0.6,0.585,264.0376097575312,3.9605641463629713,10135.781199290901,convergence,10135.781199290901,10131.820635144539,False,
19,100000.0,BTC_may,short,2025-05-03 23:00:00+00:00,2025-05-04 00:00:00+00:00,0.74,0.725,186.86111867183595,2.802916780077542,10138.584116070979,convergence,10138.584116070979,10135.781199290901,False,
20,90000.0,BTC_may,short,2025-05-04 00:00:00+00:00,2025-05-04 03:00:00+00:00,0.6,0.6,209.44338442231725,-0.0,10138.584116070979,convergence,10138.584116070979,10138.584116070979,False,
21,90000.0,BTC_may,short,2025-05-04 05:00:00+00:00,2025-05-04 22:00:00+00:00,0.605,0.63,248.2984138410893,-6.207460346027238,10132.376655724951,convergence,10132.376655724951,10138.584116070979,False,
22,110000.0,BTC_may,long,2025-05-04 17:00:00+00:00,2025-05-04 22:00:00+00:00,0.205,0.215,254.54276340920055,2.545427634092008,10134.922083359043,convergence,10134.922083359043,10132.376655724951,False,
23,100000.0,BTC_may,short,2025-05-04 22:00:00+00:00,2025-05-05 00:00:00+00:00,0.69,0.61,188.46279534453362,15.077023627562681,10149.999106986605,convergence,10149.999106986605,10134.922083359043,False,
24,90000.0,BTC_may,short,2025-05-05 00:00:00+00:00,2025-05-05 01:00:00+00:00,0.705,0.68,297.48287831682745,7.43707195792066,10157.436178944525,convergence,10157.436178944525,10149.999106986605,False,
25,100000.0,BTC_may,short,2025-05-05 01:00:00+00:00,2025-05-05 02:00:00+00:00,0.635,0.59,278.277628928097,12.522493301764376,10169.95867224629,convergence,10169.95867224629,10157.436178944525,False,
26,90000.0,BTC_may,short,2025-05-05 02:00:00+00:00,2025-05-05 03:00:00+00:00,0.715,0.7,196.3721317460866,2.945581976191302,10172.904254222482,convergence,10172.904254222482,10169.95867224629,False,
27,90000.0,BTC_may,short,2025-05-05 04:00:00+00:00,2025-05-05 10:00:00+00:00,0.715,0.695,245.34880143848355,4.906976028769676,10177.81123025125,convergence,10177.81123025125,10172.904254222482,False,
