trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_id,block_rfq_id,combo_trade_id,liquidation,unix_sec
9567,369578489,1748641956826,0,0.028,0.0279823,42.42,BTC-27JUN25-110000-C,104687.74,buy,0.3,0.3,,,,,,,1748641956.826
9568,369578709,1748642123884,1,0.028,0.02800872,42.4,BTC-27JUN25-110000-C,104685.78,buy,0.3,0.3,,,,,,,1748642123.884
9569,369583001,1748644945387,2,0.0265,0.02650808,42.42,BTC-27JUN25-110000-C,104230.34,sell,0.4,0.4,,,,,,,1748644945.387
9570,369583002,1748644945387,3,0.0265,0.02650808,42.42,BTC-27JUN25-110000-C,104230.34,sell,0.1,0.1,,,,,,,1748644945.387
9571,369583006,1748644951409,3,0.0265,0.02651936,42.41,BTC-27JUN25-110000-C,104232.5,buy,1.0,1.0,,,,,,,1748644951.409
9572,369584802,1748645235615,2,0.026,0.02626536,42.15,BTC-27JUN25-110000-C,104138.08,sell,0.1,0.1,,,,,,,1748645235.615
9574,369584804,1748645235615,3,0.026,0.02626536,42.15,BTC-27JUN25-110000-C,104138.08,sell,1.0,1.0,,,,,,,1748645235.615
9573,369584803,1748645235615,3,0.026,0.02626536,42.15,BTC-27JUN25-110000-C,104138.08,sell,17.8,17.8,,,,,,,1748645235.615
9575,369584805,1748645235617,3,0.026,0.02626536,42.15,BTC-27JUN25-110000-C,104138.08,buy,0.1,0.1,,,,,,,1748645235.617
9576,369584806,1748645235620,3,0.026,0.02626536,42.15,BTC-27JUN25-110000-C,104138.08,buy,4.5,4.5,,,,,,,1748645235.62
9577,369585418,1748645657581,3,0.026,0.02644283,41.89,BTC-27JUN25-110000-C,104257.7,sell,0.1,0.1,,,,,,,1748645657.581
9578,369586129,1748646052674,2,0.0255,0.02556068,42.29,BTC-27JUN25-110000-C,103987.42,sell,0.1,0.1,,,,,,,1748646052.674
9579,369590440,1748647932549,2,0.025,0.02517817,42.18,BTC-27JUN25-110000-C,103848.22,sell,0.2,0.2,,,,,,,1748647932.549
9580,369599187,1748650776783,2,0.024,0.02423019,41.73,BTC-27JUN25-110000-C,103680.05,sell,1.0,1.0,,,,,,,1748650776.783
9581,369600289,1748650890337,0,0.0245,0.02445715,41.91,BTC-27JUN25-110000-C,103766.07,buy,0.4,0.4,,,,,,,1748650890.337
9582,369601264,1748651380909,1,0.0245,0.02459176,41.83,BTC-27JUN25-110000-C,103804.74,sell,0.6,0.6,,,,,,,1748651380.909
9583,369601265,1748651380911,1,0.0245,0.02459176,41.83,BTC-27JUN25-110000-C,103804.74,buy,0.3,0.3,,,,,,,1748651380.911
9584,369601270,1748651397836,1,0.0245,0.02463323,41.77,BTC-27JUN25-110000-C,103820.92,buy,0.3,0.3,,,,,,,1748651397.836
9585,369601280,1748651400299,1,0.0245,0.024655,41.76,BTC-27JUN25-110000-C,103823.06,buy,0.4,0.4,,,,,,,1748651400.299
9586,369601283,1748651400393,1,0.0245,0.024655,41.76,BTC-27JUN25-110000-C,103823.06,buy,0.4,0.4,,,,,,,1748651400.393
9587,369601716,1748651676621,1,0.0245,0.02500598,41.41,BTC-27JUN25-110000-C,103931.68,sell,0.1,0.1,,,,,,,1748651676.621
9588,369604626,1748653752675,0,0.025,0.0250947,41.61,BTC-27JUN25-110000-C,104016.42,sell,8.5,8.5,,,,,,,1748653752.675
9589,369606176,1748655010185,2,0.0245,0.02434029,41.6,BTC-27JUN25-110000-C,103901.32,buy,0.3,0.3,,,,,,,1748655010.185
9590,369606177,1748655010187,3,0.0245,0.02434029,41.6,BTC-27JUN25-110000-C,103901.32,sell,0.7,0.7,,,,,,,1748655010.187
9591,369616389,1748660606707,2,0.0235,0.02334076,42.5,BTC-27JUN25-110000-C,103278.98,sell,0.1,0.1,,,,,,,1748660606.707
9592,369617136,1748661083121,2,0.023,0.02303645,42.29,BTC-27JUN25-110000-C,103189.46,buy,0.1,0.1,,,,,,,1748661083.121
9594,369617207,1748661118699,1,0.0235,0.02317163,42.68,BTC-27JUN25-110000-C,103217.75,buy,0.1,0.1,,,,,,,1748661118.699
9593,369617206,1748661118699,0,0.0235,0.02317163,42.68,BTC-27JUN25-110000-C,103217.75,buy,0.7,0.7,,,,,,,1748661118.699
9595,369617208,1748661118701,1,0.0235,0.02317163,42.68,BTC-27JUN25-110000-C,103217.75,sell,1.5,1.5,,,,,,,1748661118.701
9596,369617209,1748661118717,1,0.0235,0.02317163,42.68,BTC-27JUN25-110000-C,103217.75,sell,1.3,1.3,,,,,,,1748661118.717
9597,369617214,1748661119131,1,0.0235,0.02316605,42.68,BTC-27JUN25-110000-C,103216.67,sell,2.2,2.2,,,,,,,1748661119.131
9598,369617215,1748661119142,1,0.0235,0.02316605,42.68,BTC-27JUN25-110000-C,103216.67,sell,0.4,0.4,,,,,,,1748661119.142
9599,369617229,1748661132455,1,0.0235,0.02318239,42.69,BTC-27JUN25-110000-C,103213.85,sell,3.8,3.8,,,,,,,1748661132.455
9600,369617235,1748661135018,1,0.0235,0.0231592,42.73,BTC-27JUN25-110000-C,103201.06,buy,2.2,2.2,,,,,,,1748661135.018
9601,369617236,1748661135018,1,0.0235,0.0231592,42.73,BTC-27JUN25-110000-C,103201.06,buy,1.5,1.5,,,,,,,1748661135.018
9602,369617237,1748661137602,1,0.0235,0.02313536,42.72,BTC-27JUN25-110000-C,103202.33,sell,6.0,6.0,,,,,,,1748661137.602
9603,369617465,1748661330181,0,0.024,0.02375429,42.84,BTC-27JUN25-110000-C,103320.75,buy,0.1,0.1,,,,,,,1748661330.181
9604,369617525,1748661395858,0,0.0245,0.02397344,43.17,BTC-27JUN25-110000-C,103374.61,buy,0.1,0.1,,,,,,,1748661395.858
9605,369618110,1748661782952,0,0.025,0.02447976,43.6,BTC-27JUN25-110000-C,103387.89,buy,0.1,0.1,,,,,,,1748661782.952
9606,369618277,1748661983647,0,0.0255,0.02506841,43.76,BTC-27JUN25-110000-C,103481.26,buy,0.1,0.1,,,,,,,1748661983.647
9607,369618383,1748662058043,1,0.0255,0.0251861,43.77,BTC-27JUN25-110000-C,103472.1,buy,0.3,0.3,,,,,,,1748662058.043
9608,369618736,1748662360274,1,0.0255,0.02538191,43.68,BTC-27JUN25-110000-C,103494.62,sell,0.1,0.1,,,,,,,1748662360.274
9609,369618738,1748662361902,1,0.0255,0.02537769,43.68,BTC-27JUN25-110000-C,103494.73,sell,0.1,0.1,,,,,,,1748662361.902
9611,369619057,1748662446350,1,0.0255,0.02494926,44.17,BTC-27JUN25-110000-C,103327.4,buy,0.7,0.7,,,,,,,1748662446.35
9610,369619056,1748662446350,1,0.0255,0.02494926,44.17,BTC-27JUN25-110000-C,103327.4,buy,6.0,6.0,,,,,,,1748662446.35
9612,369619429,1748662752127,0,0.026,0.02580512,44.1,BTC-27JUN25-110000-C,103505.08,buy,0.1,0.1,,,,,,,1748662752.127
9613,369619490,1748662906974,0,0.0265,0.02577006,44.66,BTC-27JUN25-110000-C,103494.05,buy,0.1,0.1,,,,,,,1748662906.974
9619,369619496,1748662906974,1,0.0265,0.02577006,44.66,BTC-27JUN25-110000-C,103494.05,buy,1.4,1.4,,,,,,,1748662906.974
9617,369619494,1748662906974,1,0.0265,0.02577006,44.66,BTC-27JUN25-110000-C,103494.05,buy,18.1,18.1,,,,,,,1748662906.974
9618,369619495,1748662906974,1,0.0265,0.02577006,44.66,BTC-27JUN25-110000-C,103494.05,buy,6.0,6.0,,,,,,,1748662906.974
9620,369619497,1748662906974,1,0.0265,0.02577006,44.66,BTC-27JUN25-110000-C,103494.05,buy,1.5,1.5,,,,,,,1748662906.974
9614,369619491,1748662906974,1,0.0265,0.02577006,44.66,BTC-27JUN25-110000-C,103494.05,buy,0.7,0.7,,,,,,,1748662906.974
9615,369619492,1748662906974,1,0.0265,0.02577006,44.66,BTC-27JUN25-110000-C,103494.05,buy,0.6,0.6,,,,,,,1748662906.974
9621,369619498,1748662906974,1,0.0265,0.02577006,44.66,BTC-27JUN25-110000-C,103494.05,buy,18.9,18.9,,,,,,,1748662906.974
9616,369619493,1748662906974,1,0.0265,0.02577006,44.66,BTC-27JUN25-110000-C,103494.05,buy,5.4,5.4,,,,,,,1748662906.974
9622,369619499,1748662906978,1,0.0265,0.02577006,44.66,BTC-27JUN25-110000-C,103494.05,sell,2.3,2.3,,,,,,,1748662906.978
9623,369619500,1748662906978,1,0.0265,0.02577006,44.66,BTC-27JUN25-110000-C,103494.05,sell,18.0,18.0,,,,,,,1748662906.978
9624,369619501,1748662906980,1,0.0265,0.02577006,44.66,BTC-27JUN25-110000-C,103494.05,sell,0.5,0.5,,,,,,,1748662906.98
9625,369621344,1748663850186,0,0.027,0.02680426,44.48,BTC-27JUN25-110000-C,103663.72,buy,0.1,0.1,,,,,,,1748663850.186
9626,369647728,1748679850727,2,0.026,0.02619962,43.76,BTC-27JUN25-110000-C,103689.36,buy,0.1,0.1,,,,,,,1748679850.727
9627,369648613,1748680872950,3,0.026,0.02591981,44.09,BTC-27JUN25-110000-C,103602.07,sell,0.6,0.6,,,,,,,1748680872.95
9628,369648614,1748680872961,3,0.026,0.02591981,44.09,BTC-27JUN25-110000-C,103602.07,sell,0.6,0.6,,,,,,,1748680872.961
9629,369649484,1748681627635,3,0.026,0.02623208,43.66,BTC-27JUN25-110000-C,103739.12,sell,0.1,0.1,,,,,,,1748681627.635
9630,369650660,1748682772104,3,0.026,0.02621011,43.68,BTC-27JUN25-110000-C,103741.14,sell,0.4,0.4,,,,,,,1748682772.104
9631,369650661,1748682772104,3,0.026,0.02621011,43.68,BTC-27JUN25-110000-C,103741.14,sell,0.6,0.6,,,,,,,1748682772.104
9632,369652201,1748683987092,2,0.025,0.02568981,43.21,BTC-27JUN25-110000-C,103587.78,sell,1.0,1.0,,,,,,,1748683987.092
9633,369652218,1748683991380,3,0.025,0.0256947,43.21,BTC-27JUN25-110000-C,103586.27,sell,1.0,1.0,,,,,,,1748683991.38
9634,369652238,1748683994890,3,0.025,0.025689,43.2,BTC-27JUN25-110000-C,103587.38,sell,1.0,1.0,,,,,,,1748683994.89
9635,369652249,1748684000965,3,0.025,0.02569671,43.2,BTC-27JUN25-110000-C,103587.69,sell,1.0,1.0,,,,,,,1748684000.965
9637,369652252,1748684010361,3,0.025,0.0256843,43.2,BTC-27JUN25-110000-C,103586.53,sell,0.7,0.7,,,,,,,1748684010.361
9636,369652251,1748684010361,3,0.025,0.0256843,43.2,BTC-27JUN25-110000-C,103586.53,sell,0.3,0.3,,,,,,,1748684010.361
9638,369656994,1748687130103,2,0.0245,0.02512631,43.0,BTC-27JUN25-110000-C,103526.75,sell,0.1,0.1,,,,,,,1748687130.103
9640,369658424,1748688752912,2,0.024,0.0246837,42.73,BTC-27JUN25-110000-C,103433.36,sell,0.3,0.3,,,,,,,1748688752.912
9639,369658423,1748688752912,3,0.0245,0.0246837,43.24,BTC-27JUN25-110000-C,103433.36,sell,0.4,0.4,,,,,,,1748688752.912
9641,369660233,1748690393342,0,0.0255,0.02512942,44.01,BTC-27JUN25-110000-C,103510.53,buy,1.0,1.0,,,,,,,1748690393.342
9642,369663312,1748694307327,0,0.0265,0.02628993,44.05,BTC-27JUN25-110000-C,103843.14,buy,0.1,0.1,,,,,,,1748694307.327
9643,369663314,1748694308731,1,0.0265,0.02629011,44.02,BTC-27JUN25-110000-C,103855.33,buy,0.1,0.1,,,,,,,1748694308.731
9644,369663325,1748694310845,1,0.0265,0.02632947,44.01,BTC-27JUN25-110000-C,103856.71,buy,0.1,0.1,,,,,,,1748694310.845
9645,369663330,1748694333698,2,0.026,0.02635678,43.49,BTC-27JUN25-110000-C,103860.63,sell,0.2,0.2,,,,,,,1748694333.698
9646,369663334,1748694372779,0,0.0265,0.02631285,44.03,BTC-27JUN25-110000-C,103846.58,buy,0.1,0.1,,,,,,,1748694372.779
9647,369663336,1748694375069,1,0.0265,0.02631103,44.01,BTC-27JUN25-110000-C,103852.34,buy,0.1,0.1,,,,,,,1748694375.069
9648,369663340,1748694376789,1,0.0265,0.02633001,44.02,BTC-27JUN25-110000-C,103850.3,buy,0.1,0.1,,,,,,,1748694376.789
9649,369663409,1748694438596,1,0.0265,0.02641244,44.0,BTC-27JUN25-110000-C,103852.13,buy,0.1,0.1,,,,,,,1748694438.596
9650,369663414,1748694439765,1,0.0265,0.02635877,44.01,BTC-27JUN25-110000-C,103851.41,buy,0.1,0.1,,,,,,,1748694439.765
9651,369663417,1748694441508,1,0.0265,0.02633726,44.01,BTC-27JUN25-110000-C,103851.33,buy,0.1,0.1,,,,,,,1748694441.508
9652,369663427,1748694504148,1,0.0265,0.02636077,43.99,BTC-27JUN25-110000-C,103860.05,buy,0.1,0.1,,,,,,,1748694504.148
9653,369663430,1748694505567,1,0.0265,0.02636075,43.99,BTC-27JUN25-110000-C,103859.79,sell,0.1,0.1,,,,,,,1748694505.567
9654,369663443,1748694567978,1,0.0265,0.02636602,43.99,BTC-27JUN25-110000-C,103852.33,buy,0.1,0.1,,,,,,,1748694567.978
9655,369663939,1748695413476,1,0.0265,0.02669022,43.73,BTC-27JUN25-110000-C,103929.07,sell,0.4,0.4,,,,,,,1748695413.476
9656,369664486,1748696095044,1,0.0265,0.02681102,43.41,BTC-27JUN25-110000-C,104026.58,sell,0.3,0.3,,,,,,,1748696095.044
9657,369664487,1748696095047,1,0.0265,0.02681102,43.41,BTC-27JUN25-110000-C,104026.58,buy,0.1,0.1,,,,,,,1748696095.047
9658,369665436,1748696625420,0,0.027,0.02709474,43.43,BTC-27JUN25-110000-C,104176.84,buy,0.1,0.1,,,,,,,1748696625.42
9659,369665459,1748696632101,1,0.027,0.02712569,43.41,BTC-27JUN25-110000-C,104182.17,buy,0.1,0.1,,,,,,,1748696632.101
9660,369665462,1748696633476,1,0.027,0.02712401,43.42,BTC-27JUN25-110000-C,104180.57,buy,0.1,0.1,,,,,,,1748696633.476
9661,369665463,1748696635140,1,0.027,0.02710927,43.42,BTC-27JUN25-110000-C,104179.47,sell,0.1,0.1,,,,,,,1748696635.14
9662,369666299,1748697258575,1,0.027,0.0268967,43.51,BTC-27JUN25-110000-C,104171.45,buy,0.1,0.1,,,,,,,1748697258.575
9663,369671199,1748700959678,0,0.0275,0.0277471,42.96,BTC-27JUN25-110000-C,104512.12,buy,0.1,0.1,,,,,,,1748700959.678
9664,369676051,1748704677408,0,0.028,0.02810208,42.85,BTC-27JUN25-110000-C,104723.13,buy,0.1,0.1,,,,,,,1748704677.408
9665,369676052,1748704677408,1,0.028,0.02810208,42.85,BTC-27JUN25-110000-C,104723.13,buy,0.1,0.1,,,,,,,1748704677.408
9666,369677534,1748705532354,0,0.0285,0.02846745,42.83,BTC-27JUN25-110000-C,104880.1,buy,0.1,0.1,,,,,,,1748705532.354
9667,369677535,1748705532354,1,0.0285,0.02846745,42.83,BTC-27JUN25-110000-C,104880.1,buy,0.6,0.6,,,,,,,1748705532.354
9668,369678399,1748706012326,2,0.0275,0.02748272,42.82,BTC-27JUN25-110000-C,104600.65,sell,2.5,2.5,,,,,,,1748706012.326
9669,369678453,1748706046533,3,0.0275,0.02754037,42.81,BTC-27JUN25-110000-C,104594.58,sell,0.5,0.5,,,,,,,1748706046.533
9671,369678644,1748706266194,3,0.0275,0.02747868,42.84,BTC-27JUN25-110000-C,104580.12,buy,0.5,0.5,,,,,,,1748706266.194
9670,369678643,1748706266194,3,0.0275,0.02747868,42.84,BTC-27JUN25-110000-C,104580.12,buy,0.3,0.3,,,,,,,1748706266.194
9672,369678957,1748706714326,3,0.0275,0.0273958,42.84,BTC-27JUN25-110000-C,104580.97,buy,0.2,0.2,,,,,,,1748706714.326
9673,369679324,1748707041714,2,0.027,0.02731589,42.4,BTC-27JUN25-110000-C,104573.05,sell,0.1,0.1,,,,,,,1748707041.714
9674,369680770,1748708884181,0,0.028,0.02787882,42.74,BTC-27JUN25-110000-C,104774.38,buy,0.1,0.1,,,,,,,1748708884.181
9675,369682211,1748710539838,2,0.0275,0.02733377,42.8,BTC-27JUN25-110000-C,104597.99,sell,4.3,4.3,,,,,,,1748710539.838
9676,369682212,1748710569840,3,0.0275,0.02734801,42.8,BTC-27JUN25-110000-C,104602.2,buy,1.5,1.5,,,,,,,1748710569.84
9679,369682351,1748710845682,3,0.0275,0.02734725,43.04,BTC-27JUN25-110000-C,104523.38,sell,8.1,8.1,,,,,,,1748710845.682
9677,369682349,1748710845682,3,0.0275,0.02734725,43.04,BTC-27JUN25-110000-C,104523.38,sell,3.3,3.3,,,,,,,1748710845.682
9678,369682350,1748710845682,3,0.0275,0.02734725,43.04,BTC-27JUN25-110000-C,104523.38,sell,0.1,0.1,,,,,,,1748710845.682
9680,369682410,1748710899849,3,0.0275,0.02714563,43.22,BTC-27JUN25-110000-C,104467.84,buy,2.1,2.1,,,,,,,1748710899.849
9681,369682411,1748710899849,3,0.0275,0.02714563,43.22,BTC-27JUN25-110000-C,104467.84,buy,0.5,0.5,,,,,,,1748710899.849
9682,369682419,1748710929841,3,0.0275,0.0271589,43.22,BTC-27JUN25-110000-C,104468.21,sell,5.3,5.3,,,,,,,1748710929.841
9684,369682448,1748711110017,1,0.028,0.02733238,43.7,BTC-27JUN25-110000-C,104470.07,buy,0.5,0.5,,,,,,,1748711110.017
9683,369682447,1748711110017,0,0.028,0.02733238,43.7,BTC-27JUN25-110000-C,104470.07,buy,8.3,8.3,,,,,,,1748711110.017
9685,369682524,1748711139847,1,0.028,0.02753924,43.55,BTC-27JUN25-110000-C,104513.7,buy,3.8,3.8,,,,,,,1748711139.847
9687,369682532,1748711169850,1,0.028,0.02755626,43.54,BTC-27JUN25-110000-C,104518.73,buy,2.1,2.1,,,,,,,1748711169.85
9688,369682533,1748711169850,1,0.028,0.02755626,43.54,BTC-27JUN25-110000-C,104518.73,buy,1.0,1.0,,,,,,,1748711169.85
9686,369682531,1748711169850,1,0.028,0.02755626,43.54,BTC-27JUN25-110000-C,104518.73,buy,0.6,0.6,,,,,,,1748711169.85
9690,369682566,1748711199850,1,0.0285,0.02765335,43.96,BTC-27JUN25-110000-C,104537.61,buy,0.6,0.6,,,,,,,1748711199.85
9691,369682567,1748711199850,1,0.0285,0.02765335,43.96,BTC-27JUN25-110000-C,104537.61,buy,2.6,2.6,,,,,,,1748711199.85
9689,369682565,1748711199850,0,0.0285,0.02765335,43.96,BTC-27JUN25-110000-C,104537.61,buy,0.6,0.6,,,,,,,1748711199.85
9692,369682568,1748711229843,1,0.0285,0.02764819,43.98,BTC-27JUN25-110000-C,104527.68,buy,3.8,3.8,,,,,,,1748711229.843
9693,369682623,1748711259845,2,0.028,0.02752141,43.65,BTC-27JUN25-110000-C,104476.23,buy,0.9,0.9,,,,,,,1748711259.845
9694,369682624,1748711259845,3,0.028,0.02752141,43.65,BTC-27JUN25-110000-C,104476.23,buy,2.9,2.9,,,,,,,1748711259.845
9695,369682627,1748711289840,3,0.028,0.02750875,43.66,BTC-27JUN25-110000-C,104477.97,buy,0.9,0.9,,,,,,,1748711289.84
9696,369682628,1748711289840,0,0.0285,0.02750875,44.15,BTC-27JUN25-110000-C,104477.97,buy,2.9,2.9,,,,,,,1748711289.84
9697,369682645,1748711319839,1,0.0285,0.02765671,44.02,BTC-27JUN25-110000-C,104515.39,buy,3.8,3.8,,,,,,,1748711319.839
9698,369682651,1748711349861,1,0.0285,0.027692,44.02,BTC-27JUN25-110000-C,104517.11,buy,1.9,1.9,,,,,,,1748711349.861
9699,369682652,1748711349861,1,0.0285,0.027692,44.02,BTC-27JUN25-110000-C,104517.11,buy,16.7,16.7,,,,,,,1748711349.861
9703,369682719,1748711379843,1,0.0285,0.0277363,44.02,BTC-27JUN25-110000-C,104512.19,buy,1.7,1.7,,,,,,,1748711379.843
9701,369682717,1748711379843,1,0.0285,0.0277363,44.02,BTC-27JUN25-110000-C,104512.19,buy,1.5,1.5,,,,,,,1748711379.843
9702,369682718,1748711379843,1,0.0285,0.0277363,44.02,BTC-27JUN25-110000-C,104512.19,buy,2.1,2.1,,,,,,,1748711379.843
9700,369682716,1748711379843,1,0.0285,0.0277363,44.02,BTC-27JUN25-110000-C,104512.19,buy,4.4,4.4,,,,,,,1748711379.843
9704,369682725,1748711409930,1,0.0285,0.02780295,44.02,BTC-27JUN25-110000-C,104508.52,buy,5.0,5.0,,,,,,,1748711409.93
9705,369682726,1748711409930,1,0.0285,0.02780295,44.02,BTC-27JUN25-110000-C,104508.52,buy,0.9,0.9,,,,,,,1748711409.93
9706,369682770,1748711439844,1,0.0285,0.02792093,43.94,BTC-27JUN25-110000-C,104525.29,sell,5.9,5.9,,,,,,,1748711439.844
9707,369682853,1748711589943,0,0.029,0.0283203,44.39,BTC-27JUN25-110000-C,104538.82,buy,0.1,0.1,,,,,,,1748711589.943
9708,369682854,1748711589943,1,0.029,0.0283203,44.39,BTC-27JUN25-110000-C,104538.82,buy,29.5,29.5,,,,,,,1748711589.943
9709,369682900,1748711619845,1,0.029,0.02846684,44.34,BTC-27JUN25-110000-C,104555.03,buy,5.9,5.9,,,,,,,1748711619.845
9710,369682951,1748711649844,1,0.029,0.02848472,44.34,BTC-27JUN25-110000-C,104556.11,buy,2.1,2.1,,,,,,,1748711649.844
9711,369682952,1748711649844,1,0.029,0.02848472,44.34,BTC-27JUN25-110000-C,104556.11,buy,3.9,3.9,,,,,,,1748711649.844
9713,369682989,1748711679843,0,0.0295,0.02854555,44.78,BTC-27JUN25-110000-C,104568.36,buy,0.1,0.1,,,,,,,1748711679.843
9714,369682990,1748711679843,1,0.0295,0.02854555,44.78,BTC-27JUN25-110000-C,104568.36,buy,5.6,5.6,,,,,,,1748711679.843
9712,369682988,1748711679843,1,0.029,0.02854555,44.29,BTC-27JUN25-110000-C,104568.36,buy,0.2,0.2,,,,,,,1748711679.843
9715,369683045,1748711709874,1,0.0295,0.02867355,44.68,BTC-27JUN25-110000-C,104594.05,buy,5.9,5.9,,,,,,,1748711709.874
9717,369683123,1748711739842,1,0.0295,0.02879401,44.59,BTC-27JUN25-110000-C,104615.36,buy,4.4,4.4,,,,,,,1748711739.842
9716,369683122,1748711739842,1,0.0295,0.02879401,44.59,BTC-27JUN25-110000-C,104615.36,buy,1.5,1.5,,,,,,,1748711739.842
9718,369683149,1748711769839,1,0.0295,0.02876911,44.63,BTC-27JUN25-110000-C,104597.25,buy,5.9,5.9,,,,,,,1748711769.839
9719,369683190,1748711799843,1,0.0295,0.02880795,44.62,BTC-27JUN25-110000-C,104605.88,buy,2.1,2.1,,,,,,,1748711799.843
9720,369683191,1748711799843,1,0.0295,0.02880795,44.62,BTC-27JUN25-110000-C,104605.88,buy,3.9,3.9,,,,,,,1748711799.843
9722,369683202,1748711829839,1,0.0295,0.0288367,44.6,BTC-27JUN25-110000-C,104612.05,buy,4.7,4.7,,,,,,,1748711829.839
9721,369683201,1748711829839,1,0.0295,0.0288367,44.6,BTC-27JUN25-110000-C,104612.05,buy,1.2,1.2,,,,,,,1748711829.839
9723,369683229,1748711859838,1,0.0295,0.02881412,44.62,BTC-27JUN25-110000-C,104603.15,buy,5.0,5.0,,,,,,,1748711859.838
9724,369683230,1748711859838,1,0.0295,0.02881412,44.62,BTC-27JUN25-110000-C,104603.15,buy,0.9,0.9,,,,,,,1748711859.838
9725,369683279,1748711889841,1,0.0295,0.02895627,44.52,BTC-27JUN25-110000-C,104637.93,buy,5.9,5.9,,,,,,,1748711889.841
9726,369683290,1748711919846,1,0.0295,0.02895777,44.54,BTC-27JUN25-110000-C,104626.82,sell,5.9,5.9,,,,,,,1748711919.846
9727,369683305,1748711949843,1,0.0295,0.02900251,44.53,BTC-27JUN25-110000-C,104628.64,sell,6.0,6.0,,,,,,,1748711949.843
9729,369683473,1748712026588,1,0.0295,0.02919489,44.44,BTC-27JUN25-110000-C,104661.93,sell,5.6,5.6,,,,,,,1748712026.588
9728,369683472,1748712026588,1,0.0295,0.02919489,44.44,BTC-27JUN25-110000-C,104661.93,sell,0.1,0.1,,,,,,,1748712026.588
9730,369683474,1748712026588,1,0.0295,0.02919489,44.44,BTC-27JUN25-110000-C,104661.93,sell,5.9,5.9,,,,,,,1748712026.588
9731,369683521,1748712069840,1,0.0295,0.02912645,44.56,BTC-27JUN25-110000-C,104625.89,sell,6.1,6.1,,,,,,,1748712069.84
9732,369683591,1748712189847,1,0.0295,0.029158,44.65,BTC-27JUN25-110000-C,104596.12,sell,10.4,10.4,,,,,,,1748712189.847
9733,369683623,1748712238468,1,0.0295,0.02935316,44.65,BTC-27JUN25-110000-C,104595.56,sell,9.7,9.7,,,,,,,1748712238.468
9734,369683624,1748712238468,1,0.0295,0.02935316,44.65,BTC-27JUN25-110000-C,104595.56,sell,5.2,5.2,,,,,,,1748712238.468
9735,369683726,1748712282441,1,0.0295,0.02926362,44.76,BTC-27JUN25-110000-C,104562.35,sell,0.2,0.2,,,,,,,1748712282.441
9736,369683757,1748712429888,1,0.0295,0.02935729,44.79,BTC-27JUN25-110000-C,104553.04,sell,10.0,10.0,,,,,,,1748712429.888
9737,369683813,1748712553789,1,0.0295,0.02943853,44.8,BTC-27JUN25-110000-C,104538.78,sell,4.7,4.7,,,,,,,1748712553.789
9739,369683820,1748712579892,1,0.03,0.02942775,45.31,BTC-27JUN25-110000-C,104526.64,buy,18.2,18.2,,,,,,,1748712579.892
9741,369683822,1748712579892,1,0.03,0.02942775,45.31,BTC-27JUN25-110000-C,104526.64,buy,17.7,17.7,,,,,,,1748712579.892
9743,369683824,1748712579892,1,0.03,0.02942775,45.31,BTC-27JUN25-110000-C,104526.64,buy,5.0,5.0,,,,,,,1748712579.892
9745,369683826,1748712579892,1,0.03,0.02942775,45.31,BTC-27JUN25-110000-C,104526.64,buy,2.1,2.1,,,,,,,1748712579.892
9746,369683827,1748712579892,1,0.03,0.02942775,45.31,BTC-27JUN25-110000-C,104526.64,buy,1.1,1.1,,,,,,,1748712579.892
9744,369683825,1748712579892,1,0.03,0.02942775,45.31,BTC-27JUN25-110000-C,104526.64,buy,3.5,3.5,,,,,,,1748712579.892
9740,369683821,1748712579892,1,0.03,0.02942775,45.31,BTC-27JUN25-110000-C,104526.64,buy,8.3,8.3,,,,,,,1748712579.892
9747,369683828,1748712579892,1,0.03,0.02942775,45.31,BTC-27JUN25-110000-C,104526.64,buy,0.6,0.6,,,,,,,1748712579.892
9738,369683819,1748712579892,0,0.03,0.02942775,45.31,BTC-27JUN25-110000-C,104526.64,buy,0.1,0.1,,,,,,,1748712579.892
9742,369683823,1748712579892,1,0.03,0.02942775,45.31,BTC-27JUN25-110000-C,104526.64,buy,1.5,1.5,,,,,,,1748712579.892
9748,369683914,1748712609980,1,0.03,0.02958872,45.29,BTC-27JUN25-110000-C,104529.08,sell,11.1,11.1,,,,,,,1748712609.98
9751,369684033,1748712635426,3,0.0295,0.02959658,44.81,BTC-27JUN25-110000-C,104525.2,sell,0.3,0.3,,,,,,,1748712635.426
9750,369684032,1748712635426,3,0.0295,0.02959658,44.81,BTC-27JUN25-110000-C,104525.2,sell,6.1,6.1,,,,,,,1748712635.426
9749,369684031,1748712635426,2,0.0295,0.02959658,44.81,BTC-27JUN25-110000-C,104525.2,sell,1.5,1.5,,,,,,,1748712635.426
9752,369684066,1748712642155,3,0.0295,0.02959369,44.82,BTC-27JUN25-110000-C,104523.96,buy,2.2,2.2,,,,,,,1748712642.155
9753,369684136,1748712652164,3,0.0295,0.02959094,44.82,BTC-27JUN25-110000-C,104521.4,sell,1.1,1.1,,,,,,,1748712652.164
9754,369684232,1748712669841,0,0.03,0.02951715,45.38,BTC-27JUN25-110000-C,104504.92,buy,6.1,6.1,,,,,,,1748712669.841
