entry_time,exit_time,poly_odds,barrier_odds,divergence,poly_no_cost,usd_spread_price,num_no,poly_payout_potential,units,total_cost,pnl,price_at_entry,iv
2025-06-05 08:00:00+00:00,2025-06-09 22:28:00,0.61,0.2486906779559795,0.3613093220440205,0.39,1935.1990983333333,256.4102564102564,256.4102564102564,0.1324981272630225,356.4102564102564,40.858973337380725,104605.35666666667,39.26266666666666
2025-06-05 09:00:00+00:00,2025-06-09 22:28:00,0.615,0.2637389509296103,0.3512610490703897,0.385,1886.1762540000002,259.7402597402597,259.7402597402597,0.1377073108567826,359.7402597402597,52.613552955276376,104787.56966666666,39.307765151515156
2025-06-05 10:00:00+00:00,2025-06-09 22:28:00,0.63,0.25547256486063374,0.37452743513936626,0.37,1780.199568333333,270.27027027027026,270.27027027027026,0.1518202088563048,370.27027027027026,83.02662202847748,104717.62166666666,39.33500000000001
2025-06-05 11:00:00+00:00,2025-06-09 22:28:00,0.61,0.258045860281568,0.351954139718432,0.39,1832.9554308333334,256.4102564102564,256.4102564102564,0.13988897498379557,356.4102564102564,62.02491539695397,104740.31033333334,39.55833333333334
2025-06-05 12:00:00+00:00,2025-06-09 22:28:00,0.615,0.3128250146074779,0.3021749853925221,0.385,1895.79564,259.7402597402597,259.7402597402597,0.13700857532316074,359.7402597402597,50.61251107505509,105321.98,39.5325
2025-06-05 13:00:00+00:00,2025-06-09 22:28:00,0.68,0.32233815277280986,0.3576618472271902,0.31999999999999995,1792.4192816666664,312.50000000000006,312.50000000000006,0.17434536840589246,412.50000000000006,107.41602931755324,105436.42833333333,39.49739495798319
2025-06-05 14:00:00+00:00,2025-06-09 22:28:00,0.605,0.21350331811571266,0.3914966818842873,0.395,1773.6196474999997,253.1645569620253,253.1645569620253,0.1427389222479987,353.1645569620253,73.27002132494881,104330.56749999999,39.35611111111111
2025-06-05 15:00:00+00:00,2025-06-09 22:28:00,0.605,0.2378028203762249,0.36719717962377507,0.395,1967.0078256666668,253.1645569620253,253.1645569620253,0.12870541421268708,353.1645569620253,33.08079957530996,104628.07583333334,39.44345588235294
2025-06-05 16:00:00+00:00,2025-06-09 22:28:00,0.605,0.18329676144547347,0.4217032385545265,0.395,1643.6733179666667,253.1645569620253,253.1645569620253,0.1540236458149766,353.1645569620253,105.58726208010968,104029.95683333333,39.14686111111111
2025-06-05 17:00:00+00:00,2025-06-09 22:28:00,0.525,0.1419558286325347,0.3830441713674653,0.475,1550.6828274999998,210.5263157894737,210.5263157894737,0.13576362106807024,310.5263157894737,93.80045238221577,103378.85516666666,39.63041666666666
2025-06-05 18:00:00+00:00,2025-06-09 22:28:00,0.52,0.123127929038004,0.396872070961996,0.48,1443.321992,208.33333333333334,208.33333333333334,0.14434293559446668,308.33333333333337,120.45326421612472,103094.428,39.60159125188537
2025-06-05 19:00:00+00:00,2025-06-09 22:28:00,0.525,0.08629543830223912,0.4387045616977609,0.475,1585.9353033333336,210.5263157894737,210.5263157894737,0.13274584111154314,310.5263157894737,85.15812093099858,102318.40666666668,39.91337526959022
2025-06-05 20:00:00+00:00,2025-06-09 22:28:00,0.465,0.05093999694532322,0.41406000305467683,0.5349999999999999,1266.2879479166668,186.91588785046733,186.91588785046733,0.14760930810246334,286.91588785046736,150.154089313291,101303.03583333334,40.06990983606558
2025-06-05 21:00:00+00:00,2025-06-09 22:28:00,0.39,0.05240814565783642,0.3375918543421636,0.61,1213.6973439999997,163.9344262295082,163.9344262295082,0.13507026858049073,263.9344262295082,136.0771215747845,101141.44533333332,41.32474206349207
2025-06-05 22:00:00+00:00,2025-06-09 22:28:00,0.415,0.059791376281317345,0.3552086237186826,0.585,1267.4299145833331,170.94017094017096,170.94017094017096,0.1348714978029909,270.94017094017096,128.85242347684067,101394.39316666666,41.53999999999999
2025-06-05 23:00:00+00:00,2025-06-09 22:28:00,0.42,0.06428808779248499,0.35571191220751497,0.5800000000000001,1270.4679624999999,172.41379310344826,172.41379310344826,0.1357088869554617,272.41379310344826,129.85060114262794,101637.43699999999,41.23285714285714
2025-06-06 00:00:00+00:00,2025-06-09 22:28:00,0.425,0.058565897067697735,0.3664341029323023,0.575,1269.4829312499999,173.91304347826087,173.91304347826087,0.13699518063391125,273.9130434782609,132.11000675423992,101558.6345,40.931666666666665
2025-06-06 01:00:00+00:00,2025-06-09 22:28:00,0.445,0.06562647238887219,0.3793735276111278,0.5549999999999999,1273.1344083333333,180.1801801801802,180.1801801801802,0.14152486885972626,280.1801801801802,139.12836785929193,101850.75266666667,40.76
2025-06-06 02:00:00+00:00,2025-06-09 22:28:00,0.43,0.06125460120016227,0.3687453987998377,0.5700000000000001,1374.0746197499998,175.43859649122805,175.43859649122805,0.1276776340743034,275.43859649122805,103.97710076268554,101783.30516666666,40.64588888888889
2025-06-06 03:00:00+00:00,2025-06-09 22:28:00,0.435,0.07803341721949222,0.35696658278050775,0.565,1227.803428,176.9911504424779,176.9911504424779,0.14415267656548514,276.9911504424779,149.68347332229402,102316.95233333333,40.49357142857143
2025-06-06 04:00:00+00:00,2025-06-09 22:28:00,0.45,0.07884901822098733,0.3711509817790127,0.55,1436.3590639999998,181.8181818181818,181.8181818181818,0.12658268143054086,281.8181818181818,94.78076452721523,102597.07599999999,39.272499999999994
2025-06-06 05:00:00+00:00,2025-06-09 22:28:00,0.485,0.08832941102046735,0.39667058897953267,0.515,1552.5900860499999,194.17475728155338,194.17475728155338,0.1250650503479385,294.1747572815534,78.69581929852994,102820.5355,39.457142857142856
2025-06-06 06:00:00+00:00,2025-06-09 22:28:00,0.485,0.10584988778890037,0.3791501122110996,0.515,1494.4517244166666,194.17475728155338,194.17475728155338,0.12993043141446817,294.1747572815534,92.62931889729317,103065.63616666666,40.36226190476191
2025-06-06 07:00:00+00:00,2025-06-09 22:28:00,0.505,0.11503255947878546,0.38996744052121457,0.495,1496.26747,202.02020202020202,202.02020202020202,0.13501610244871662,302.020202020202,99.7405133683136,103190.86,40.88459677419355
2025-06-06 08:00:00+00:00,2025-06-09 22:28:00,0.505,0.11779076630258004,0.38720923369742,0.495,1602.9540889166667,202.02020202020202,202.02020202020202,0.12602993648853314,302.020202020202,74.00589195048,103416.39283333333,40.00597222222222
2025-06-06 09:00:00+00:00,2025-06-09 22:28:00,0.525,0.12042325627733036,0.40457674372266966,0.475,1606.35304,210.5263157894737,210.5263157894737,0.13105855969835478,310.5263157894737,80.326077033062,103635.68,39.1259375
2025-06-06 10:00:00+00:00,2025-06-09 22:28:00,0.535,0.12145226278532575,0.4135477372146743,0.46499999999999997,1503.6338808333333,215.05376344086022,215.05376344086022,0.14302269068430054,315.0537634408602,110.28793246026326,103698.88833333334,39.058571428571426
2025-06-06 11:00:00+00:00,2025-06-09 22:28:00,0.57,0.1282457995498376,0.44175420045016234,0.43000000000000005,1609.2967018333334,232.5581395348837,232.5581395348837,0.14450917551123432,332.5581395348837,97.9157769260825,103825.59366666667,39.18
2025-06-06 12:00:00+00:00,2025-06-09 22:28:00,0.585,0.12993191788333094,0.45506808211666905,0.41500000000000004,1714.68782925,240.96385542168673,240.96385542168673,0.14052928545429968,340.96385542168673,78.53272026477738,103920.4745,38.96
2025-06-06 13:00:00+00:00,2025-06-09 22:28:00,0.58,0.13634630184316437,0.4436536981568356,0.42000000000000004,1769.3003498333333,238.09523809523807,238.09523809523807,0.13457027695589754,338.0952380952381,64.19247209888864,104076.49116666666,38.79909090909091
2025-06-06 14:00:00+00:00,2025-06-09 22:28:00,0.59,0.15487246526746207,0.4351275347325379,0.41000000000000003,1724.0683350000006,243.90243902439022,243.90243902439022,0.1414691251344107,343.9024390243902,78.43258283268997,104488.99,37.95625
2025-06-06 15:00:00+00:00,2025-06-09 22:28:00,0.635,0.18325772611203195,0.45174227388796806,0.365,1730.6012652499996,273.972602739726,273.972602739726,0.15831064511567222,373.972602739726,98.09674595693046,104884.92516666667,37.833673469387755
2025-06-06 16:00:00+00:00,2025-06-09 22:28:00,0.645,0.1909399673903312,0.4540600326096688,0.355,2047.6413165000001,281.69014084507046,281.69014084507046,0.13756810754656915,381.69014084507046,31.36251485649066,105007.247,37.79454545454546
2025-06-06 17:00:00+00:00,2025-06-09 22:28:00,0.63,0.15721207913562335,0.47278792086437665,0.37,1935.68414675,270.27027027027026,270.27027027027026,0.13962519180830826,370.27027027027026,48.102478817148516,104631.5755,37.86
2025-06-06 18:00:00+00:00,2025-06-09 22:28:00,0.645,0.15928995360686443,0.4857100463931356,0.355,1831.2950308333332,281.69014084507046,281.69014084507046,0.15382018522536317,381.69014084507046,77.9052860639399,104645.43033333334,38.19653846153846
2025-06-06 19:00:00+00:00,2025-06-09 22:28:00,0.615,0.1325131982924691,0.4824868017075309,0.385,1669.5449946666665,259.7402597402597,259.7402597402597,0.15557547749236805,359.7402597402597,103.78448679235508,104346.56216666666,38.01521538461539
2025-06-06 20:00:00+00:00,2025-06-09 22:28:00,0.59,0.1350526598422322,0.4549473401577678,0.41000000000000003,1670.1756693333339,243.90243902439022,243.90243902439022,0.14603400319066207,343.9024390243902,91.50550059502852,104385.97933333334,38.244162679425834
2025-06-06 21:00:00+00:00,2025-06-09 22:28:00,0.61,0.13020449972000528,0.47979550027999474,0.39,1826.8133391666668,256.4102564102564,256.4102564102564,0.14035930815308284,356.4102564102564,63.37185758625786,104389.33366666666,37.9919696969697
2025-06-06 22:00:00+00:00,2025-06-09 22:28:00,0.61,0.12305354931436435,0.48694645068563563,0.39,1825.8741520833335,256.4102564102564,256.4102564102564,0.14043150570793214,356.4102564102564,63.57861725991316,104335.66583333333,37.89863636363636
2025-06-06 23:00:00+00:00,2025-06-09 22:28:00,0.605,0.11940374678504752,0.4855962532149525,0.395,1825.5813858333336,253.1645569620253,253.1645569620253,0.13867612746635333,353.1645569620253,61.634971842526525,104318.93633333333,37.89863636363636
2025-06-07 00:00:00+00:00,2025-06-09 22:28:00,0.585,0.11353400111928708,0.4714659988807129,0.41500000000000004,1824.134935,240.96385542168673,240.96385542168673,0.1320976046224819,340.96385542168673,54.38603578507028,104236.28199999999,38.11363636363636
2025-06-07 01:00:00+00:00,2025-06-09 22:28:00,0.6,0.12512084486100328,0.4748791551389967,0.4,1827.8546358333333,250.0,250.0,0.13677236422360414,350.0,59.18929544726927,104448.83633333333,38.11363636363636
2025-06-07 02:00:00+00:00,2025-06-09 22:28:00,0.605,0.11743417291880852,0.48756582708119145,0.395,1827.5248891666668,253.1645569620253,253.1645569620253,0.1385286506699593,353.1645569620253,61.21262714736606,104429.99366666666,37.724999999999994
2025-06-07 03:00:00+00:00,2025-06-09 22:28:00,0.595,0.14352074119065783,0.45147925880934214,0.405,1990.1341949999999,246.91358024691357,246.91358024691357,0.12406880946383296,346.91358024691357,25.740898476035262,104743.905,38.341249999999995
2025-06-07 04:00:00+00:00,2025-06-09 22:28:00,0.615,0.14103666039696205,0.47396333960303794,0.385,1990.239341,259.7402597402597,259.7402597402597,0.13050704726284462,359.7402597402597,31.99340655250284,104749.439,38.341249999999995
2025-06-07 05:00:00+00:00,2025-06-09 22:28:00,0.615,0.14516828295653073,0.46983171704346927,0.385,1992.0481663333333,259.7402597402597,259.7402597402597,0.13038854387660267,359.7402597402597,31.654036036180255,104844.64033333333,38.30625
2025-06-07 06:00:00+00:00,2025-06-09 22:28:00,0.62,0.14736099172623435,0.47263900827376565,0.38,1941.1351039166666,263.1578947368421,263.1578947368421,0.13556907718883823,363.1578947368421,43.24331676916621,104926.22183333333,38.178749999999994
2025-06-07 07:00:00+00:00,2025-06-09 22:28:00,0.645,0.14702150971793582,0.4979784902820642,0.355,1941.7601202499998,281.69014084507046,281.69014084507046,0.14506948510653475,381.69014084507046,52.84499275343855,104960.00649999999,38.178749999999994
2025-06-07 08:00:00+00:00,2025-06-09 22:28:00,0.625,0.1302970077295629,0.4947029922704371,0.375,1887.282342,266.6666666666667,266.6666666666667,0.14129664689390004,366.6666666666667,56.31262263225035,104849.019,37.7
2025-06-07 09:00:00+00:00,2025-06-09 22:28:00,0.615,0.13058231587982502,0.48441768412017494,0.385,1887.391872,259.7402597402597,259.7402597402597,0.1376186173065493,359.7402597402597,52.35955197782169,104855.104,37.985
2025-06-07 10:00:00+00:00,2025-06-09 22:28:00,0.615,0.14111976378177227,0.4738802362182277,0.385,1838.1130570833334,259.7402597402597,259.7402597402597,0.14130809785574797,359.7402597402597,62.9255025270089,105035.03183333334,37.935
2025-06-07 11:00:00+00:00,2025-06-09 22:28:00,0.635,0.14934087827659417,0.48565912172340586,0.365,1840.520015833333,273.972602739726,273.972602739726,0.14885608435813688,373.972602739726,71.02073346782771,105172.57233333333,37.935
2025-06-07 12:00:00+00:00,2025-06-09 22:28:00,0.635,0.16288577396709397,0.47211422603290604,0.365,1685.5043306666662,273.972602739726,273.972602739726,0.16254636535485012,373.972602739726,110.2270201216948,105344.02066666666,38.09875
2025-06-07 13:00:00+00:00,2025-06-09 22:28:00,0.66,0.17790021450078042,0.4820997854992196,0.33999999999999997,2110.8961433333334,294.11764705882354,294.11764705882354,0.13933307329577094,394.11764705882354,24.610900592935835,105544.80716666667,38.05166666666666
2025-06-07 14:00:00+00:00,2025-06-09 22:28:00,0.665,0.18442038659211404,0.480579613407886,0.33499999999999996,2004.7296023333333,298.5074626865672,298.5074626865672,0.1489016086454403,398.5074626865672,47.84298917161156,105512.08433333333,39.265
2025-06-07 15:00:00+00:00,2025-06-09 22:28:00,0.665,0.18138916201167482,0.4836108379883252,0.33499999999999996,2003.941723,298.5074626865672,298.5074626865672,0.14896015151562728,398.5074626865672,48.01064449955126,105470.617,39.71125
2025-06-07 16:00:00+00:00,2025-06-09 22:28:00,0.67,0.17845791432154937,0.4915420856784507,0.32999999999999996,2004.1235878333332,303.03030303030306,303.03030303030306,0.15120340126224974,403.03030303030306,50.1381746182335,105480.18883333333,39.71125
2025-06-07 17:00:00+00:00,2025-06-09 22:28:00,0.655,0.17254640888109257,0.48245359111890745,0.345,2003.729974333333,289.8550724637681,289.8550724637681,0.1446577513819978,389.8550724637681,43.90918287279372,105459.47233333332,39.71125
2025-06-07 18:00:00+00:00,2025-06-09 22:28:00,0.66,0.1830980740773221,0.47690192592267794,0.33999999999999997,1954.6833939166668,294.11764705882354,294.11764705882354,0.15046817708390606,394.11764705882354,56.49965957041762,105658.56183333333,39.23166666666666
2025-06-07 19:00:00+00:00,2025-06-09 22:28:00,0.67,0.18565757250928955,0.4843424274907105,0.32999999999999996,2062.0307597500005,303.03030303030306,303.03030303030306,0.14695721758633817,403.03030303030306,37.97793521754277,105745.16716666667,39.02442857142857
2025-06-07 20:00:00+00:00,2025-06-09 22:28:00,0.68,0.19525296361543648,0.48474703638456357,0.31999999999999995,2116.7330300000003,312.50000000000006,312.50000000000006,0.14763316656895556,412.50000000000006,30.917508752026777,105836.65149999999,39.38892857142857
2025-06-07 21:00:00+00:00,2025-06-09 22:28:00,0.69,0.1880456569784959,0.5019543430215041,0.31000000000000005,1957.4510062500003,322.58064516129025,322.58064516129025,0.1647962805359181,422.58064516129025,70.49269676678622,105808.1625,39.407222222222224
2025-06-07 22:00:00+00:00,2025-06-09 22:28:00,0.685,0.1840643465019547,0.5009356534980454,0.31499999999999995,2010.3138321666668,317.4603174603175,317.4603174603175,0.15791580020029342,417.4603174603175,55.6526583750921,105805.99116666666,39.465
2025-06-07 23:00:00+00:00,2025-06-09 22:28:00,0.695,0.16939683439235714,0.5256031656076428,0.30500000000000005,1901.8497840000005,327.86885245901635,327.86885245901635,0.17239471551188307,427.86885245901635,87.22933118374665,105658.32133333334,39.92333333333333
2025-06-08 00:00:00+00:00,2025-06-09 22:28:00,0.675,0.14887443916810963,0.5261255608318904,0.32499999999999996,1846.2701920833338,307.69230769230774,307.69230769230774,0.16665616387659238,407.69230769230774,89.96295941583436,105501.15383333334,39.8125
2025-06-08 01:00:00+00:00,2025-06-09 22:28:00,0.665,0.15189911425364347,0.5131008857463566,0.33499999999999996,1847.6551887500002,298.5074626865672,298.5074626865672,0.16156015716791688,398.5074626865672,84.094595848878,105580.2965,39.8125
2025-06-08 02:00:00+00:00,2025-06-09 22:28:00,0.68,0.14222622862472162,0.5377737713752784,0.31999999999999995,1846.6534829166667,312.50000000000006,312.50000000000006,0.16922503484867504,412.50000000000006,92.75239565978707,105523.05616666666,39.8125
2025-06-08 03:00:00+00:00,2025-06-09 22:28:00,0.665,0.1307553143846687,0.5342446856153313,0.33499999999999996,1845.2407720833335,298.5074626865672,298.5074626865672,0.1617715515518027,398.5074626865672,84.69998801092599,105442.32983333334,39.8125
2025-06-08 04:00:00+00:00,2025-06-09 22:28:00,0.665,0.13013811224399507,0.534861887756005,0.33499999999999996,1973.4667821000003,298.5074626865672,298.5074626865672,0.15126044451020362,398.5074626865672,54.598233648005866,105532.98300000001,39.385000000000005
2025-06-08 05:00:00+00:00,2025-06-09 22:28:00,0.68,0.12612185351030394,0.5538781464896961,0.31999999999999995,1973.5571934833335,312.50000000000006,312.50000000000006,0.1583435235785778,412.50000000000006,61.58987604567966,105537.81783333333,39.385000000000005
2025-06-08 06:00:00+00:00,2025-06-09 22:28:00,0.665,0.11644181718987938,0.5485581828101207,0.33499999999999996,1941.5731428000001,298.5074626865672,298.5074626865672,0.15374515443496542,398.5074626865672,61.71395680849522,105520.27949999999,38.98416666666667
2025-06-08 07:00:00+00:00,2025-06-09 22:28:00,0.67,0.10720732201593458,0.5627926779840655,0.32999999999999996,1940.4660914666672,303.03030303030306,303.03030303030306,0.1561636682871706,403.03030303030306,64.34340904004422,105460.11366666667,38.98416666666667
2025-06-08 08:00:00+00:00,2025-06-09 22:28:00,0.665,0.102772212814434,0.5622277871855661,0.33499999999999996,1929.64662015,298.5074626865672,298.5074626865672,0.15469540358812583,398.5074626865672,64.43528449346722,105445.1705,39.10666666666667
2025-06-08 09:00:00+00:00,2025-06-09 22:28:00,0.665,0.08486411392018861,0.5801358860798114,0.33499999999999996,1926.15477275,298.5074626865672,298.5074626865672,0.15497584457368585,398.5074626865672,65.23841261567296,105254.35916666666,39.10666666666667
2025-06-08 10:00:00+00:00,2025-06-09 22:28:00,0.645,0.07738134015287411,0.5676186598471259,0.355,1925.17505785,281.69014084507046,281.69014084507046,0.14631923455296414,381.69014084507046,56.424030689474044,105200.82283333334,39.10666666666667
2025-06-08 11:00:00+00:00,2025-06-09 22:28:00,0.655,0.09700861644446718,0.5579913835555328,0.345,2005.9331541666666,289.8550724637681,289.8550724637681,0.14449886919795385,389.8550724637681,43.45417537854912,105575.42916666667,38.835
2025-06-08 12:00:00+00:00,2025-06-09 22:28:00,0.675,0.09387618051152843,0.5811238194884716,0.32499999999999996,2112.9594,307.69230769230774,307.69230769230774,0.1456214954685394,407.69230769230774,29.72378393995038,105647.97,38.355000000000004
2025-06-08 13:00:00+00:00,2025-06-09 22:28:00,0.685,0.09932736421968955,0.5856726357803105,0.31499999999999995,2062.19331175,317.4603174603175,317.4603174603175,0.15394304484040694,417.4603174603175,44.27546418289181,105753.50316666666,38.57875
2025-06-08 14:00:00+00:00,2025-06-09 22:28:00,0.68,0.09778470468188193,0.5822152953181181,0.31999999999999995,2167.7741195,312.50000000000006,312.50000000000006,0.14415708592003978,412.50000000000006,20.962693771525526,105745.079,39.057500000000005
2025-06-08 15:00:00+00:00,2025-06-09 22:28:00,0.695,0.11189096288448425,0.5831090371155156,0.30500000000000005,2013.4228433333337,327.86885245901635,327.86885245901635,0.16284152806978747,427.86885245901635,59.87087116361668,105969.62333333334,39.09
2025-06-08 16:00:00+00:00,2025-06-09 22:28:00,0.7,0.1234216609426729,0.576578339057327,0.30000000000000004,1910.6155560000002,333.33333333333326,333.33333333333326,0.17446384349093683,433.33333333333326,87.96365211811575,106145.30866666666,39.166250000000005
2025-06-08 17:00:00+00:00,2025-06-09 22:28:00,0.715,0.13729428906691826,0.5777057109330817,0.28500000000000003,2124.794913333333,350.8771929824561,350.8771929824561,0.16513461641905355,450.8771929824561,44.579904120022356,106239.74566666667,40.25666666666667
2025-06-08 18:00:00+00:00,2025-06-09 22:28:00,0.705,0.13129430342151616,0.5737056965784838,0.29500000000000004,2124.8965799999996,338.9830508474576,338.9830508474576,0.15952919969754842,438.9830508474576,39.826522200943664,106244.829,40.25666666666667
2025-06-08 19:00:00+00:00,2025-06-09 22:28:00,0.725,0.13092777234402114,0.5940722276559789,0.275,2125.906406666666,363.6363636363636,363.6363636363636,0.17105003423294185,463.6363636363636,49.39929143167627,106295.32033333332,40.36666666666667
2025-06-08 20:00:00+00:00,2025-06-09 22:28:00,0.72,0.12131506459873462,0.5986849354012653,0.28,2072.2814222499997,357.1428571428571,357.1428571428571,0.17234283592384175,457.1428571428571,59.27045374273849,106270.84216666667,40.33833333333333
2025-06-08 21:00:00+00:00,2025-06-09 22:28:00,0.715,0.11527095798821399,0.599729042011786,0.28500000000000003,2072.44385725,350.8771929824561,350.8771929824561,0.16930600641121718,450.8771929824561,56.52594904175215,106279.17216666667,40.33833333333333
2025-06-08 22:00:00+00:00,2025-06-09 22:28:00,0.725,0.08124488991476879,0.6437551100852312,0.275,1748.0925,363.6363636363636,363.6363636363636,0.20801894844601396,463.6363636363636,155.27102980343818,105945.0,40.542500000000004
2025-06-08 23:00:00+00:00,2025-06-09 22:28:00,0.68,0.05807581472082783,0.6219241852791723,0.31999999999999995,1796.287716666667,312.50000000000006,312.50000000000006,0.17396990309542376,412.50000000000006,106.34077011766158,105663.98333333334,40.745000000000005
2025-06-09 00:00:00+00:00,2025-06-09 22:28:00,0.68,0.05303584268739669,0.6269641573126034,0.31999999999999995,1956.0457585833337,312.50000000000006,312.50000000000006,0.15976108873154798,412.50000000000006,65.64950533679685,105732.20316666667,40.1075
2025-06-09 01:00:00+00:00,2025-06-09 22:28:00,0.68,0.04076615543513772,0.6392338445648623,0.31999999999999995,2006.4164445,312.50000000000006,312.50000000000006,0.15575031836318268,412.50000000000006,54.16344359688671,105600.8655,39.985
2025-06-09 02:00:00+00:00,2025-06-09 22:28:00,0.67,0.03418986945547343,0.6358101305445266,0.32999999999999996,2006.6150515000002,303.03030303030306,303.03030303030306,0.15101566332006708,403.03030303030306,49.60052987750191,105611.31850000001,39.43
2025-06-09 03:00:00+00:00,2025-06-09 22:28:00,0.67,0.026930179262618103,0.643069820737382,0.32999999999999996,2005.0008241666665,303.03030303030306,303.03030303030306,0.1511372461187146,403.03030303030306,49.94871922855309,105526.35916666666,39.43
2025-06-09 04:00:00+00:00,2025-06-09 22:28:00,0.68,0.025313050835770047,0.65468694916423,0.31999999999999995,1901.0976389999998,312.50000000000006,312.50000000000006,0.16437872184428087,412.50000000000006,78.87350326084666,105616.5355,39.19
