trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_id,liquidation,block_rfq_id,combo_trade_id,unix_sec
6781,369574992,1748638922425,0,0.047,0.04707292,42.34,BTC-27JUN25-105000-C,104643.86,buy,1.6,1.6,,,,,,,1748638922.425
6782,369575434,1748639345521,0,0.0475,0.0474881,42.31,BTC-27JUN25-105000-C,104761.76,buy,1.6,1.6,,,,,,,1748639345.521
6783,369579074,1748642383259,2,0.0465,0.04669208,41.95,BTC-27JUN25-105000-C,104644.54,sell,0.1,0.1,,,,,,,1748642383.259
6784,369579269,1748642591909,0,0.047,0.04692609,42.16,BTC-27JUN25-105000-C,104691.01,buy,1.6,1.6,,,,,,,1748642591.909
6785,369579538,1748642827522,2,0.046,0.04594784,42.14,BTC-27JUN25-105000-C,104494.32,buy,1.6,1.6,,,,,,,1748642827.522
6786,369579647,1748642901910,0,0.0465,0.0464384,42.12,BTC-27JUN25-105000-C,104580.08,buy,1.6,1.6,,,,,,,1748642901.91
6787,369580414,1748643817355,1,0.0465,0.04624128,42.25,BTC-27JUN25-105000-C,104578.97,buy,0.2,0.2,,,,,,,1748643817.355
6788,369582629,1748644794377,2,0.0455,0.04537495,42.41,BTC-27JUN25-105000-C,104320.44,sell,0.1,0.1,,,,,,,1748644794.377
6789,369582641,1748644795462,3,0.0455,0.04533973,42.45,BTC-27JUN25-105000-C,104312.7,sell,0.1,0.1,,,,,,,1748644795.462
6790,369582642,1748644795462,3,0.0455,0.04533973,42.45,BTC-27JUN25-105000-C,104312.7,sell,0.1,0.1,,,,,,,1748644795.462
6791,369582650,1748644797386,3,0.0455,0.04523504,42.53,BTC-27JUN25-105000-C,104292.74,sell,0.1,0.1,,,,,,,1748644797.386
6792,369583156,1748645058831,2,0.045,0.04479403,42.53,BTC-27JUN25-105000-C,104180.37,sell,0.1,0.1,,,,,,,1748645058.831
6794,369586533,1748646094585,3,0.043,0.0428955,42.34,BTC-27JUN25-105000-C,103816.72,buy,0.1,0.1,,,,,,,1748646094.585
6793,369586532,1748646094585,2,0.043,0.0428955,42.34,BTC-27JUN25-105000-C,103816.72,buy,0.7,0.7,,,,,,,1748646094.585
6795,369586876,1748646174007,0,0.044,0.04390921,42.38,BTC-27JUN25-105000-C,104000.74,sell,0.1,0.1,,,,,,,1748646174.007
6796,369587951,1748646836667,0,0.0445,0.04451455,42.36,BTC-27JUN25-105000-C,104122.93,sell,0.1,0.1,,,,,,,1748646836.667
6797,369603108,1748652513084,2,0.0435,0.04397949,41.4,BTC-27JUN25-105000-C,104138.76,sell,0.1,0.1,,,,,,,1748652513.084
6800,369603552,1748653235855,3,0.043,0.04351203,41.49,BTC-27JUN25-105000-C,103991.02,sell,0.7,0.7,,,,,,,1748653235.855
6799,369603551,1748653235855,3,0.043,0.04351203,41.49,BTC-27JUN25-105000-C,103991.02,sell,0.9,0.9,,,,,,,1748653235.855
6798,369603550,1748653235855,2,0.043,0.04351203,41.49,BTC-27JUN25-105000-C,103991.02,sell,0.9,0.9,,,,,,,1748653235.855
6801,369603553,1748653235858,3,0.043,0.04351203,41.49,BTC-27JUN25-105000-C,103991.02,buy,2.5,2.5,,,,,,,1748653235.858
6802,369607891,1748655689685,2,0.0425,0.04250706,41.51,BTC-27JUN25-105000-C,103879.66,buy,0.3,0.3,,,,,,,1748655689.685
6803,369607932,1748655772508,3,0.0425,0.04233591,41.68,BTC-27JUN25-105000-C,103844.03,sell,0.1,0.1,,,,,,,1748655772.508
6804,369607934,1748655778077,3,0.0425,0.04234387,41.68,BTC-27JUN25-105000-C,103846.15,sell,0.1,0.1,,,,,,,1748655778.077
6805,369610523,1748656904689,2,0.041,0.04101521,41.66,BTC-27JUN25-105000-C,103530.91,buy,0.3,0.3,,,,,,,1748656904.689
6806,369611126,1748657150105,2,0.0405,0.04042306,41.72,BTC-27JUN25-105000-C,103397.76,buy,0.3,0.3,,,,,,,1748657150.105
6807,369611133,1748657154605,3,0.0405,0.04047536,41.71,BTC-27JUN25-105000-C,103399.5,buy,0.6,0.6,,,,,,,1748657154.605
6808,369611209,1748657184662,0,0.041,0.04099776,41.67,BTC-27JUN25-105000-C,103516.03,buy,0.2,0.2,,,,,,,1748657184.662
6809,369611398,1748657290736,0,0.0415,0.04152907,41.71,BTC-27JUN25-105000-C,103623.94,buy,0.4,0.4,,,,,,,1748657290.736
6810,369611483,1748657344158,1,0.0415,0.04153205,41.69,BTC-27JUN25-105000-C,103633.84,buy,0.5,0.5,,,,,,,1748657344.158
6812,369611856,1748657679384,1,0.042,0.04188295,41.79,BTC-27JUN25-105000-C,103721.57,buy,0.3,0.3,,,,,,,1748657679.384
6811,369611855,1748657679384,0,0.042,0.04188295,41.79,BTC-27JUN25-105000-C,103721.57,buy,0.3,0.3,,,,,,,1748657679.384
6813,369613987,1748659183298,1,0.042,0.04170246,42.2,BTC-27JUN25-105000-C,103600.18,buy,0.3,0.3,,,,,,,1748659183.298
6814,369614063,1748659265868,1,0.042,0.04173201,42.36,BTC-27JUN25-105000-C,103562.36,buy,0.1,0.1,,,,,,,1748659265.868
6815,369614098,1748659327278,1,0.042,0.04187066,42.12,BTC-27JUN25-105000-C,103621.95,buy,0.3,0.3,,,,,,,1748659327.278
6816,369614099,1748659327278,1,0.042,0.04187066,42.12,BTC-27JUN25-105000-C,103621.95,buy,0.6,0.6,,,,,,,1748659327.278
6817,369614101,1748659329974,1,0.042,0.04187615,42.12,BTC-27JUN25-105000-C,103622.03,buy,0.3,0.3,,,,,,,1748659329.974
6819,369615907,1748660234602,3,0.041,0.0404964,42.65,BTC-27JUN25-105000-C,103264.89,buy,0.2,0.2,,,,,,,1748660234.602
6818,369615906,1748660234602,2,0.041,0.0404964,42.65,BTC-27JUN25-105000-C,103264.89,buy,0.3,0.3,,,,,,,1748660234.602
6820,369615986,1748660265347,3,0.041,0.04047854,42.67,BTC-27JUN25-105000-C,103263.03,sell,0.1,0.1,,,,,,,1748660265.347
6821,369616357,1748660582204,3,0.041,0.04077647,42.42,BTC-27JUN25-105000-C,103335.05,sell,0.1,0.1,,,,,,,1748660582.204
6822,369617303,1748661202075,3,0.041,0.04041861,42.79,BTC-27JUN25-105000-C,103242.79,buy,0.3,0.3,,,,,,,1748661202.075
6823,369617490,1748661362524,0,0.0415,0.04114352,42.79,BTC-27JUN25-105000-C,103348.44,buy,0.2,0.2,,,,,,,1748661362.524
6824,369617731,1748661487419,2,0.041,0.04058276,42.95,BTC-27JUN25-105000-C,103188.7,buy,0.3,0.3,,,,,,,1748661487.419
6826,369617755,1748661522961,3,0.041,0.04087035,42.77,BTC-27JUN25-105000-C,103226.57,sell,0.9,0.9,,,,,,,1748661522.961
6825,369617754,1748661522961,3,0.041,0.04087035,42.77,BTC-27JUN25-105000-C,103226.57,sell,0.9,0.9,,,,,,,1748661522.961
6827,369618138,1748661810345,0,0.0425,0.04199484,43.3,BTC-27JUN25-105000-C,103434.33,buy,0.3,0.3,,,,,,,1748661810.345
6828,369618180,1748661844580,1,0.0425,0.04228053,43.15,BTC-27JUN25-105000-C,103462.64,buy,0.3,0.3,,,,,,,1748661844.58
6829,369618471,1748662209407,0,0.0435,0.04280149,43.82,BTC-27JUN25-105000-C,103513.8,buy,0.3,0.3,,,,,,,1748662209.407
6830,369619378,1748662669564,2,0.0431,0.04313334,43.39,BTC-27JUN25-105000-C,103501.72,sell,1.0,1.0,,,BTC-CBUT-27JUN25-97000_100000_105000,,,369619376,1748662669.564
6834,369620341,1748663423615,1,0.045,0.04432294,44.3,BTC-27JUN25-105000-C,103683.57,buy,3.5,3.5,,,,,,,1748663423.615
6831,369620338,1748663423615,0,0.045,0.04432294,44.3,BTC-27JUN25-105000-C,103683.57,buy,0.6,0.6,,,,,,,1748663423.615
6832,369620339,1748663423615,1,0.045,0.04432294,44.3,BTC-27JUN25-105000-C,103683.57,buy,0.6,0.6,,,,,,,1748663423.615
6833,369620340,1748663423615,1,0.045,0.04432294,44.3,BTC-27JUN25-105000-C,103683.57,buy,1.3,1.3,,,,,,,1748663423.615
6835,369620342,1748663423617,1,0.045,0.04432294,44.3,BTC-27JUN25-105000-C,103683.57,sell,1.3,1.3,,,,,,,1748663423.617
6836,369620343,1748663423627,1,0.045,0.04432294,44.3,BTC-27JUN25-105000-C,103683.57,sell,0.1,0.1,,,,,,,1748663423.627
6837,369620369,1748663429516,1,0.045,0.04433102,44.3,BTC-27JUN25-105000-C,103684.7,sell,0.2,0.2,,,,,,,1748663429.516
6838,369620692,1748663547801,1,0.045,0.04438843,44.5,BTC-27JUN25-105000-C,103639.95,sell,10.0,10.0,,,,,,,1748663547.801
6839,369620760,1748663548372,1,0.045,0.04437862,44.5,BTC-27JUN25-105000-C,103639.72,sell,3.5,3.5,,,,,,,1748663548.372
6840,369620761,1748663548379,1,0.045,0.04437862,44.5,BTC-27JUN25-105000-C,103639.72,sell,0.1,0.1,,,,,,,1748663548.379
6841,369620762,1748663548502,1,0.045,0.04437862,44.5,BTC-27JUN25-105000-C,103639.72,sell,1.0,1.0,,,,,,,1748663548.502
6842,369620763,1748663548525,1,0.045,0.04437862,44.5,BTC-27JUN25-105000-C,103639.72,sell,0.1,0.1,,,,,,,1748663548.525
6843,369620764,1748663548745,1,0.045,0.04437862,44.5,BTC-27JUN25-105000-C,103639.72,sell,27.7,27.7,,,,,,,1748663548.745
6844,369621261,1748663790258,1,0.045,0.04466703,44.44,BTC-27JUN25-105000-C,103641.71,buy,0.3,0.3,,,,,,,1748663790.258
6845,369621262,1748663791207,1,0.045,0.04467529,44.45,BTC-27JUN25-105000-C,103638.41,sell,1.1,1.1,,,,,,,1748663791.207
6846,369621264,1748663793254,1,0.045,0.04466298,44.47,BTC-27JUN25-105000-C,103633.91,sell,0.1,0.1,,,,,,,1748663793.254
6847,369621265,1748663795292,1,0.045,0.04464918,44.46,BTC-27JUN25-105000-C,103634.25,sell,0.1,0.1,,,,,,,1748663795.292
6848,369621527,1748663947853,0,0.0455,0.04505675,44.64,BTC-27JUN25-105000-C,103698.71,buy,0.1,0.1,,,,,,,1748663947.853
6849,369621768,1748664069988,2,0.045,0.04501178,44.29,BTC-27JUN25-105000-C,103668.42,buy,0.4,0.4,,,,,,,1748664069.988
6850,369621811,1748664074930,0,0.0455,0.04495027,44.83,BTC-27JUN25-105000-C,103649.79,buy,6.7,6.7,,,,,,,1748664074.93
6851,369621812,1748664074932,1,0.0455,0.04495027,44.83,BTC-27JUN25-105000-C,103649.79,sell,1.6,1.6,,,,,,,1748664074.932
6852,369621813,1748664074932,1,0.0455,0.04495027,44.83,BTC-27JUN25-105000-C,103649.79,sell,0.1,0.1,,,,,,,1748664074.932
6853,369622316,1748664429655,2,0.0445,0.04467485,44.16,BTC-27JUN25-105000-C,103593.26,sell,1.0,1.0,,,BTC-CBUT-27JUN25-97000_100000_105000,,,369622314,1748664429.655
6854,369622520,1748664484523,0,0.045,0.04478327,44.5,BTC-27JUN25-105000-C,103616.13,buy,1.1,1.1,,,,,,,1748664484.523
6855,369622532,1748664485925,1,0.045,0.04478281,44.52,BTC-27JUN25-105000-C,103611.91,buy,3.9,3.9,,,,,,,1748664485.925
6856,369622533,1748664485925,1,0.045,0.04478281,44.52,BTC-27JUN25-105000-C,103611.91,buy,1.0,1.0,,,,,,,1748664485.925
6857,369622546,1748664488942,1,0.045,0.04471558,44.63,BTC-27JUN25-105000-C,103586.23,sell,1.0,1.0,,,,,,,1748664488.942
6858,369622601,1748664506477,1,0.045,0.04472033,44.6,BTC-27JUN25-105000-C,103591.77,sell,1.0,1.0,,,,,,,1748664506.477
6859,369622690,1748664523959,1,0.045,0.04488236,44.45,BTC-27JUN25-105000-C,103628.83,sell,1.0,1.0,,,,,,,1748664523.959
6860,369622710,1748664537355,1,0.045,0.04483278,44.51,BTC-27JUN25-105000-C,103612.85,sell,1.0,1.0,,,,,,,1748664537.355
6861,369622741,1748664547710,1,0.045,0.04479944,44.62,BTC-27JUN25-105000-C,103587.99,sell,5.0,5.0,,,,,,,1748664547.71
6862,369622759,1748664569484,1,0.045,0.04466533,44.71,BTC-27JUN25-105000-C,103569.09,sell,12.1,12.1,,,,,,,1748664569.484
6863,369622769,1748664579594,1,0.045,0.04468712,44.7,BTC-27JUN25-105000-C,103572.36,sell,12.0,12.0,,,,,,,1748664579.594
6865,369622772,1748664590894,1,0.045,0.04469313,44.71,BTC-27JUN25-105000-C,103569.14,sell,0.3,0.3,,,,,,,1748664590.894
6864,369622771,1748664590894,1,0.045,0.04469313,44.71,BTC-27JUN25-105000-C,103569.14,sell,2.0,2.0,,,,,,,1748664590.894
6866,369622773,1748664590904,1,0.045,0.04469313,44.71,BTC-27JUN25-105000-C,103569.14,buy,2.2,2.2,,,,,,,1748664590.904
6867,369622847,1748664644463,1,0.045,0.04475982,44.65,BTC-27JUN25-105000-C,103585.21,buy,0.3,0.3,,,,,,,1748664644.463
6868,369622854,1748664645602,1,0.045,0.04477548,44.63,BTC-27JUN25-105000-C,103589.97,buy,0.2,0.2,,,,,,,1748664645.602
6869,369622867,1748664669003,1,0.045,0.04485316,44.59,BTC-27JUN25-105000-C,103595.15,buy,0.2,0.2,,,,,,,1748664669.003
6870,369622872,1748664669612,1,0.045,0.04485326,44.57,BTC-27JUN25-105000-C,103600.22,buy,0.2,0.2,,,,,,,1748664669.612
6871,369622879,1748664670087,1,0.045,0.04485326,44.57,BTC-27JUN25-105000-C,103600.22,buy,0.2,0.2,,,,,,,1748664670.087
6872,369622896,1748664671017,1,0.045,0.04485193,44.55,BTC-27JUN25-105000-C,103604.96,buy,0.6,0.6,,,,,,,1748664671.017
6873,369622897,1748664671320,1,0.045,0.04485193,44.55,BTC-27JUN25-105000-C,103604.96,buy,0.8,0.8,,,,,,,1748664671.32
6874,369623016,1748664772038,0,0.0455,0.04503933,44.91,BTC-27JUN25-105000-C,103629.7,buy,0.6,0.6,,,,,,,1748664772.038
6875,369624937,1748665699671,0,0.046,0.04582562,44.65,BTC-27JUN25-105000-C,103795.71,buy,0.1,0.1,,,,,,,1748665699.671
6876,369625034,1748665824345,2,0.0455,0.04587649,44.2,BTC-27JUN25-105000-C,103797.75,sell,0.6,0.6,,,,,,,1748665824.345
6877,369625214,1748665982454,3,0.0455,0.045768,44.2,BTC-27JUN25-105000-C,103798.34,sell,0.3,0.3,,,,,,,1748665982.454
6878,369625215,1748665982456,3,0.0455,0.045768,44.2,BTC-27JUN25-105000-C,103798.34,buy,0.3,0.3,,,,,,,1748665982.456
6879,369625240,1748666006223,3,0.0455,0.04567544,44.25,BTC-27JUN25-105000-C,103788.75,buy,0.6,0.6,,,,,,,1748666006.223
6880,369625267,1748666031009,3,0.0455,0.04558462,44.32,BTC-27JUN25-105000-C,103772.97,buy,0.6,0.6,,,,,,,1748666031.009
6881,369625357,1748666063802,3,0.0455,0.04576827,44.15,BTC-27JUN25-105000-C,103813.49,sell,0.3,0.3,,,,,,,1748666063.802
6882,369625358,1748666063804,3,0.0455,0.04576827,44.15,BTC-27JUN25-105000-C,103813.49,buy,0.3,0.3,,,,,,,1748666063.804
6883,369625427,1748666212021,3,0.0455,0.04573161,44.16,BTC-27JUN25-105000-C,103810.22,sell,0.4,0.4,,,,,,,1748666212.021
6884,369625428,1748666212023,3,0.0455,0.04573161,44.16,BTC-27JUN25-105000-C,103810.22,buy,4.6,4.6,,,,,,,1748666212.023
6885,369625431,1748666221300,3,0.0455,0.04569169,44.19,BTC-27JUN25-105000-C,103800.72,buy,5.0,5.0,,,,,,,1748666221.3
6886,369626596,1748667703462,3,0.0455,0.04553273,43.87,BTC-27JUN25-105000-C,103866.03,buy,0.1,0.1,,,,,,,1748667703.462
6887,369627144,1748667961735,3,0.0455,0.04540096,44.0,BTC-27JUN25-105000-C,103842.74,buy,1.0,1.0,,,,,,,1748667961.735
6888,369629251,1748670793818,2,0.0445,0.04453466,44.0,BTC-27JUN25-105000-C,103655.7,sell,1.0,1.0,,,,,,,1748670793.818
6889,369629282,1748670810400,3,0.0445,0.04448889,44.03,BTC-27JUN25-105000-C,103649.61,sell,1.0,1.0,,,,,,,1748670810.4
6890,369629285,1748670827893,3,0.0445,0.0444714,44.05,BTC-27JUN25-105000-C,103646.1,sell,1.0,1.0,,,,,,,1748670827.893
6891,369629289,1748670845550,3,0.0445,0.04448388,44.05,BTC-27JUN25-105000-C,103646.43,sell,1.0,1.0,,,,,,,1748670845.55
6892,369629296,1748670862929,3,0.0445,0.04449511,44.05,BTC-27JUN25-105000-C,103646.61,sell,1.0,1.0,,,,,,,1748670862.929
6893,369629300,1748670880524,3,0.0445,0.04449755,44.05,BTC-27JUN25-105000-C,103645.82,sell,1.0,1.0,,,,,,,1748670880.524
6894,369629334,1748670898032,3,0.0445,0.04449892,44.06,BTC-27JUN25-105000-C,103645.46,sell,1.0,1.0,,,,,,,1748670898.032
6895,369629344,1748670915591,3,0.0445,0.04452664,44.04,BTC-27JUN25-105000-C,103649.99,sell,1.0,1.0,,,,,,,1748670915.591
6896,369629359,1748670933043,3,0.0445,0.04449744,44.07,BTC-27JUN25-105000-C,103643.12,sell,1.0,1.0,,,,,,,1748670933.043
6897,369629444,1748671077696,3,0.0445,0.04444226,44.15,BTC-27JUN25-105000-C,103622.38,sell,0.1,0.1,,,,,,,1748671077.696
6898,369629469,1748671080700,3,0.0445,0.04443937,44.19,BTC-27JUN25-105000-C,103613.38,sell,0.1,0.1,,,,,,,1748671080.7
6899,369629478,1748671083702,3,0.0445,0.04438996,44.2,BTC-27JUN25-105000-C,103610.68,sell,0.1,0.1,,,,,,,1748671083.702
6900,369629485,1748671086786,3,0.0445,0.04437919,44.21,BTC-27JUN25-105000-C,103608.57,sell,0.1,0.1,,,,,,,1748671086.786
6901,369629490,1748671089798,3,0.0445,0.04438107,44.21,BTC-27JUN25-105000-C,103608.95,sell,0.1,0.1,,,,,,,1748671089.798
6902,369629512,1748671101936,3,0.0445,0.04438453,44.21,BTC-27JUN25-105000-C,103607.16,sell,0.1,0.1,,,,,,,1748671101.936
6904,369637596,1748671608586,3,0.044,0.04429824,43.81,BTC-27JUN25-105000-C,103600.39,sell,0.4,0.4,,,,,,,1748671608.586
6903,369637595,1748671608586,2,0.044,0.04429824,43.81,BTC-27JUN25-105000-C,103600.39,sell,0.1,0.1,,,,,,,1748671608.586
6905,369637598,1748671608588,3,0.044,0.04429824,43.81,BTC-27JUN25-105000-C,103600.39,buy,0.5,0.5,,,,,,,1748671608.588
6906,369638554,1748672439477,0,0.0445,0.04461087,43.92,BTC-27JUN25-105000-C,103713.4,buy,1.0,1.0,,,,,,,1748672439.477
6907,369638693,1748673083571,1,0.0445,0.04476826,43.83,BTC-27JUN25-105000-C,103739.12,sell,0.1,0.1,,,,,,,1748673083.571
6908,369639787,1748674293450,0,0.0455,0.04564369,44.06,BTC-27JUN25-105000-C,103905.72,sell,0.5,0.5,,,,,,,1748674293.45
6909,369639788,1748674293792,1,0.0455,0.04564369,44.06,BTC-27JUN25-105000-C,103905.72,buy,0.3,0.3,,,,,,,1748674293.792
6910,369639790,1748674293872,1,0.0455,0.04564369,44.06,BTC-27JUN25-105000-C,103905.72,buy,0.3,0.3,,,,,,,1748674293.872
6911,369639793,1748674297084,1,0.0455,0.04563848,44.06,BTC-27JUN25-105000-C,103905.54,buy,0.3,0.3,,,,,,,1748674297.084
6912,369639992,1748674584846,1,0.0455,0.0454278,44.1,BTC-27JUN25-105000-C,103899.82,buy,8.0,8.0,,,,,,,1748674584.846
6913,369641448,1748676631381,2,0.045,0.04460062,44.37,BTC-27JUN25-105000-C,103729.7,buy,0.1,0.1,,,,,,,1748676631.381
6914,369644196,1748678115914,0,0.0455,0.04513589,44.38,BTC-27JUN25-105000-C,103850.27,buy,0.1,0.1,,,,,,,1748678115.914
6915,369644197,1748678115985,1,0.0455,0.04513589,44.38,BTC-27JUN25-105000-C,103850.27,buy,0.1,0.1,,,,,,,1748678115.985
6916,369644215,1748678120234,1,0.0455,0.04513318,44.38,BTC-27JUN25-105000-C,103850.38,buy,0.1,0.1,,,,,,,1748678120.234
6917,369644296,1748678149383,1,0.0455,0.04506469,44.45,BTC-27JUN25-105000-C,103833.43,buy,0.1,0.1,,,,,,,1748678149.383
6918,369644512,1748678231976,2,0.045,0.04482262,44.2,BTC-27JUN25-105000-C,103795.91,buy,0.1,0.1,,,,,,,1748678231.976
6919,369646304,1748679032946,2,0.0445,0.04429821,44.0,BTC-27JUN25-105000-C,103752.12,buy,0.2,0.2,,,,,,,1748679032.946
6920,369647045,1748679368408,2,0.0435,0.04347312,43.68,BTC-27JUN25-105000-C,103604.51,buy,0.1,0.1,,,,,,,1748679368.408
6921,369647450,1748679722923,3,0.0435,0.04357837,43.48,BTC-27JUN25-105000-C,103640.53,buy,0.3,0.3,,,,,,,1748679722.923
6922,369649555,1748681708943,0,0.0445,0.04407116,43.96,BTC-27JUN25-105000-C,103760.97,buy,0.1,0.1,,,,,,,1748681708.943
6923,369649572,1748681719784,1,0.0445,0.04406814,43.96,BTC-27JUN25-105000-C,103761.26,buy,0.1,0.1,,,,,,,1748681719.784
6924,369649594,1748681724176,1,0.0445,0.04406826,43.96,BTC-27JUN25-105000-C,103761.26,buy,0.1,0.1,,,,,,,1748681724.176
6925,369649652,1748681731532,1,0.0445,0.04406573,43.91,BTC-27JUN25-105000-C,103773.04,buy,0.1,0.1,,,,,,,1748681731.532
6926,369649665,1748681742149,1,0.0445,0.0441861,43.85,BTC-27JUN25-105000-C,103786.46,buy,0.1,0.1,,,,,,,1748681742.149
6927,369649714,1748681757084,1,0.0445,0.04417712,43.84,BTC-27JUN25-105000-C,103784.68,buy,0.1,0.1,,,,,,,1748681757.084
6928,369649750,1748681773217,1,0.0445,0.04411738,43.93,BTC-27JUN25-105000-C,103763.99,buy,0.1,0.1,,,,,,,1748681773.217
6929,369649753,1748681783837,1,0.0445,0.04408227,43.93,BTC-27JUN25-105000-C,103763.79,buy,0.1,0.1,,,,,,,1748681783.837
6930,369649758,1748681790805,1,0.0445,0.044091,43.93,BTC-27JUN25-105000-C,103764.11,buy,0.1,0.1,,,,,,,1748681790.805
6931,369649759,1748681797296,1,0.0445,0.04409527,43.92,BTC-27JUN25-105000-C,103765.71,buy,0.1,0.1,,,,,,,1748681797.296
6932,369649766,1748681815585,1,0.0445,0.04408381,43.92,BTC-27JUN25-105000-C,103765.92,buy,0.1,0.1,,,,,,,1748681815.585
6933,369649775,1748681831753,1,0.0445,0.04408227,43.92,BTC-27JUN25-105000-C,103766.26,buy,0.1,0.1,,,,,,,1748681831.753
6934,369649787,1748681847745,1,0.0445,0.04407785,43.92,BTC-27JUN25-105000-C,103766.36,buy,0.1,0.1,,,,,,,1748681847.745
6935,369649788,1748681848106,1,0.0445,0.044075,43.92,BTC-27JUN25-105000-C,103766.36,buy,0.1,0.1,,,,,,,1748681848.106
6936,369649796,1748681857938,1,0.0445,0.04406604,43.92,BTC-27JUN25-105000-C,103765.23,buy,0.1,0.1,,,,,,,1748681857.938
6937,369649797,1748681858481,1,0.0445,0.04406604,43.92,BTC-27JUN25-105000-C,103765.23,buy,0.1,0.1,,,,,,,1748681858.481
6938,369649799,1748681862203,1,0.0445,0.04406959,43.92,BTC-27JUN25-105000-C,103766.53,buy,0.1,0.1,,,,,,,1748681862.203
6939,369649858,1748681912278,1,0.0445,0.04401146,43.99,BTC-27JUN25-105000-C,103752.31,buy,0.1,0.1,,,,,,,1748681912.278
6940,369649908,1748681938218,1,0.0445,0.04394914,44.05,BTC-27JUN25-105000-C,103741.79,buy,0.1,0.1,,,,,,,1748681938.218
6941,369650461,1748682337779,2,0.044,0.04409958,43.47,BTC-27JUN25-105000-C,103766.82,buy,0.2,0.2,,,,,,,1748682337.779
6942,369652870,1748685012845,2,0.0435,0.04300203,43.76,BTC-27JUN25-105000-C,103594.05,buy,0.1,0.1,,,,,,,1748685012.845
6943,369655998,1748686473569,2,0.042,0.04217766,43.25,BTC-27JUN25-105000-C,103432.4,sell,0.4,0.4,,,,,,,1748686473.569
6944,369655999,1748686473569,3,0.042,0.04217766,43.25,BTC-27JUN25-105000-C,103432.4,sell,0.1,0.1,,,,,,,1748686473.569
6945,369656953,1748687061093,0,0.043,0.04265668,43.73,BTC-27JUN25-105000-C,103533.0,buy,0.4,0.4,,,,,,,1748687061.093
6946,369660051,1748690313281,1,0.043,0.04230553,43.98,BTC-27JUN25-105000-C,103459.22,sell,1.5,1.5,,,BTC-STRD-27JUN25-105000,,,369660050,1748690313.281
6947,369662274,1748693567574,0,0.044,0.04409109,43.5,BTC-27JUN25-105000-C,103812.17,buy,0.5,0.5,,,,,,,1748693567.574
6948,369662752,1748693682988,0,0.0445,0.04440341,43.71,BTC-27JUN25-105000-C,103884.94,sell,2.1,2.1,,,,,,,1748693682.988
6949,369663045,1748693871781,1,0.0445,0.04447672,43.62,BTC-27JUN25-105000-C,103908.83,sell,0.4,0.4,,,,,,,1748693871.781
6950,369663321,1748694310554,1,0.0445,0.04426962,43.82,BTC-27JUN25-105000-C,103856.71,buy,0.1,0.1,,,,,,,1748694310.554
6951,369663339,1748694376494,1,0.0445,0.04427031,43.83,BTC-27JUN25-105000-C,103850.3,buy,0.1,0.1,,,,,,,1748694376.494
6952,369663416,1748694441186,1,0.0445,0.04427944,43.82,BTC-27JUN25-105000-C,103849.8,buy,0.1,0.1,,,,,,,1748694441.186
6953,369665887,1748696896552,0,0.0455,0.04561225,43.21,BTC-27JUN25-105000-C,104205.33,buy,1.0,1.0,,,,,,,1748696896.552
6954,369666697,1748697777757,1,0.0455,0.0447983,43.89,BTC-27JUN25-105000-C,104052.78,buy,0.2,0.2,,,,,,,1748697777.757
6955,369666698,1748697777757,1,0.0455,0.0447983,43.89,BTC-27JUN25-105000-C,104052.78,buy,0.1,0.1,,,,,,,1748697777.757
6956,369667453,1748698683624,1,0.0455,0.04546267,43.3,BTC-27JUN25-105000-C,104199.8,sell,0.1,0.1,,,,,,,1748698683.624
6957,369667714,1748699244400,2,0.0445,0.04472508,42.88,BTC-27JUN25-105000-C,104082.09,sell,0.1,0.1,,,,,,,1748699244.4
6958,369667715,1748699244400,3,0.0445,0.04472508,42.88,BTC-27JUN25-105000-C,104082.09,sell,0.7,0.7,,,,,,,1748699244.4
6959,369667783,1748699262226,3,0.0445,0.04475102,42.84,BTC-27JUN25-105000-C,104091.89,buy,0.4,0.4,,,,,,,1748699262.226
6960,369667785,1748699262413,3,0.0445,0.04475753,42.83,BTC-27JUN25-105000-C,104093.39,buy,2.8,2.8,,,,,,,1748699262.413
6961,369667844,1748699409726,0,0.045,0.04474155,43.28,BTC-27JUN25-105000-C,104099.04,buy,0.1,0.1,,,,,,,1748699409.726
6962,369667846,1748699413115,1,0.045,0.04473661,43.29,BTC-27JUN25-105000-C,104095.57,buy,0.1,0.1,,,,,,,1748699413.115
6963,369667876,1748699436964,1,0.045,0.04469502,43.32,BTC-27JUN25-105000-C,104086.88,buy,0.1,0.1,,,,,,,1748699436.964
6964,369668249,1748700021374,0,0.0455,0.04496271,43.48,BTC-27JUN25-105000-C,104162.42,buy,0.1,0.1,,,,,,,1748700021.374
6965,369668594,1748700106577,1,0.0455,0.04528248,43.15,BTC-27JUN25-105000-C,104234.11,buy,1.9,1.9,,,,,,,1748700106.577
6966,369669592,1748700421208,0,0.046,0.04589546,43.09,BTC-27JUN25-105000-C,104370.81,buy,0.2,0.2,,,,,,,1748700421.208
6967,369670713,1748700770277,2,0.0455,0.04603164,42.5,BTC-27JUN25-105000-C,104405.89,buy,50.0,50.0,2.0,BLOCK-202520,BTC-CS-27JUN25-105000_120000,,,,1748700770.277
