trade_id,strike,entry_time,exit_time,trade_type,entry_poly_prob,exit_poly_prob,divergence_at_entry,divergence_at_exit,units,investment_amount,pnl,exit_reason,capital_after_trade,capital_at_trade_entry_snapshot,market,in_cooldown,cooldown_reason
1,80000.0,2025-05-01 00:00:00+00:00,2025-05-01 01:00:00+00:00,YES,0.175,0.17,-0.0335311885486888,-0.0314383190408561,1117.7062849562935,195.59859986735137,-17.156791474079085,convergence,9982.843208525921,10000.0,BTC_may,False,
2,85000.0,2025-05-01 02:00:00+00:00,2025-05-01 03:00:00+00:00,NO,0.42,0.405,0.0461670848934393,0.027666870006856,463.52749844847284,268.8459491001143,-9.386431843581647,convergence,9973.45677668234,9982.843208525921,BTC_may,False,
3,90000.0,2025-05-01 04:00:00+00:00,2025-05-01 05:00:00+00:00,NO,0.695,0.685,0.0421031780521107,0.0553493468782559,803.1146407775426,244.94996543715052,-6.906785910686921,convergence,9966.549990771653,9973.45677668234,BTC_may,False,
4,100000.0,2025-05-01 06:00:00+00:00,2025-05-01 07:00:00+00:00,NO,0.695,0.675,0.0435196935036417,0.0148957916532235,829.559673827797,253.01570051747814,0.9125156412105184,take_profit,9967.462506412863,9966.549990771653,BTC_may,False,
5,105000.0,2025-05-01 08:00:00+00:00,2025-05-01 09:00:00+00:00,YES,0.385,0.395,-0.0291531819530537,-0.0342456462093669,440.27764857529525,169.50689470148868,-5.899720490908948,convergence,9961.562785921955,9967.462506412863,BTC_may,False,
6,85000.0,2025-05-01 10:00:00+00:00,2025-05-01 11:00:00+00:00,NO,0.38,0.355,0.0513315797449864,0.0271011767777006,481.1020539935069,298.2832734759743,-6.230271599215939,convergence,9955.33251432274,9961.562785921955,BTC_may,False,
7,85000.0,2025-05-01 12:00:00+00:00,2025-05-01 13:00:00+00:00,NO,0.36,0.34,0.0400555532140918,-0.0101899143160394,363.4589139375037,232.6137049200024,-6.905719364812597,convergence,9948.426794957926,9955.33251432274,BTC_may,False,Cooldown started after 5 consecutive losses
11,90000.0,2025-05-01 20:00:00+00:00,2025-05-01 21:00:00+00:00,NO,0.61,0.62,0.0493531362578111,0.065878028603227,733.4466783793822,286.04420456795907,-24.2770850543576,convergence,9911.494594855112,9935.77167990947,BTC_may,False,
12,90000.0,2025-05-01 22:00:00+00:00,2025-05-01 23:00:00+00:00,NO,0.61,0.61,0.0507707428480252,0.0579028083981262,752.6704280352274,293.54146693373866,-17.612488016024372,convergence,9893.882106839088,9911.494594855112,BTC_may,False,
13,85000.0,2025-05-02 00:00:00+00:00,2025-05-02 01:00:00+00:00,NO,0.33,0.31,0.0421703669638464,0.0198378953703519,363.25876542252064,243.3833728330888,-7.555782320788438,convergence,9886.326324518299,9893.882106839088,BTC_may,False,Cooldown started after 5 consecutive losses
17,90000.0,2025-05-02 08:00:00+00:00,2025-05-02 09:00:00+00:00,NO,0.61,0.6,0.0570604370662717,0.0463617161729434,839.1979789548948,327.287211792409,-11.497012311682056,convergence,9821.301691849896,9832.798704161578,BTC_may,False,
18,90000.0,2025-05-02 10:00:00+00:00,2025-05-02 11:00:00+00:00,NO,0.58,0.575,0.0447755117064742,0.0493218964100642,610.7691789947776,256.5230551778066,-12.429152792543704,convergence,9808.872539057353,9821.301691849896,BTC_may,False,
19,90000.0,2025-05-02 12:00:00+00:00,2025-05-02 13:00:00+00:00,NO,0.565,0.555,0.0508371753089131,0.0195672490049544,668.6949444359951,290.88230082965794,-10.966597088750405,convergence,9797.905941968602,9808.872539057353,BTC_may,False,Cooldown started after 5 consecutive losses
23,90000.0,2025-05-02 23:00:00+00:00,2025-05-03 00:00:00+00:00,NO,0.56,0.555,0.0553014162344686,0.0395905875064909,719.3301977714398,316.50528701943347,-15.501565761974518,convergence,9795.82930021197,9811.330865973945,BTC_may,False,
24,115000.0,2025-05-03 02:00:00+00:00,2025-05-03 03:00:00+00:00,YES,0.135,0.135,-0.0283860489752726,-0.0203060065668864,1201.5149579534518,162.204519323716,-9.732271159422965,convergence,9786.097029052547,9795.82930021197,BTC_may,False,
25,110000.0,2025-05-03 08:00:00+00:00,2025-05-03 09:00:00+00:00,YES,0.25,0.25,-0.0299547805574276,-0.022950711903125,683.9942410442478,170.99856026106195,-10.25991361566372,convergence,9775.837115436883,9786.097029052547,BTC_may,False,Cooldown started after 5 consecutive losses
29,90000.0,2025-05-03 17:00:00+00:00,2025-05-03 18:00:00+00:00,NO,0.58,0.595,0.0428126608431608,0.0482499337790014,579.2885180448545,243.30117757883895,-23.026718592283004,convergence,9719.131904069543,9742.158622661826,BTC_may,False,
30,90000.0,2025-05-03 19:00:00+00:00,2025-05-03 20:00:00+00:00,NO,0.59,0.585,0.0569718870771612,0.051477407462006,787.8091457899986,323.00174977389946,-15.559230629352442,convergence,9703.57267344019,9719.131904069543,BTC_may,False,
31,90000.0,2025-05-03 21:00:00+00:00,2025-05-03 22:00:00+00:00,NO,0.585,0.585,0.0471615783875467,0.0415211403710672,643.2631772979798,266.95421857866165,-16.017253114719665,convergence,9687.55542032547,9703.57267344019,BTC_may,False,
32,100000.0,2025-05-03 23:00:00+00:00,2025-05-04 00:00:00+00:00,NO,0.74,0.725,0.0402235385883842,0.0237286418955232,874.2545881205143,227.30619291133374,-0.9179673175265464,take_profit,9686.637453007945,9687.55542032547,BTC_may,False,Cooldown started after 5 consecutive losses
35,90000.0,2025-05-04 05:00:00+00:00,2025-05-04 06:00:00+00:00,NO,0.605,0.595,0.053433693268508,0.0351024297397282,762.784918535549,301.30004282154187,-10.678988859497679,convergence,9655.775405882088,9666.454394741586,BTC_may,False,
36,90000.0,2025-05-04 07:00:00+00:00,2025-05-04 08:00:00+00:00,NO,0.62,0.62,0.0570698158019727,0.0501854920323616,845.9151901035885,321.44777223936364,-19.286866334361775,convergence,9636.488539547727,9655.775405882088,BTC_may,False,
37,85000.0,2025-05-04 09:00:00+00:00,2025-05-04 10:00:00+00:00,YES,0.29,0.305,-0.0310624608325942,-0.0193151938167391,602.1067053919857,174.61094456367582,-1.7160041103671517,convergence,9634.77253543736,9636.488539547727,BTC_may,False,
38,90000.0,2025-05-04 11:00:00+00:00,2025-05-04 12:00:00+00:00,NO,0.64,0.64,0.0496252900329939,0.0523808470549391,774.7450625719957,278.90822252591846,-16.734493351555102,convergence,9618.038042085806,9634.772535437362,BTC_may,False,Cooldown started after 5 consecutive losses
42,90000.0,2025-05-04 19:00:00+00:00,2025-05-04 20:00:00+00:00,NO,0.65,0.645,0.0716781587743988,0.0720258483701101,1141.2552240688926,399.4393284241124,-18.431271868712543,convergence,9534.731729939695,9553.163001808407,BTC_may,False,Cooldown started after 5 consecutive losses
44,80000.0,2025-05-04 23:00:00+00:00,2025-05-05 00:00:00+00:00,YES,0.155,0.18,-0.0275753912074096,0.0041923158288153,988.2680679060838,153.181550525443,14.774607615195976,take_profit,9537.647439509654,9522.872831894458,BTC_may,False,Cooldown started after 5 consecutive losses
46,110000.0,2025-05-05 03:00:00+00:00,2025-05-05 04:00:00+00:00,YES,0.17,0.17,-0.0278936927088679,-0.0390066929068555,913.257904923301,155.25384383696118,-9.315230630217684,convergence,9532.248496894248,9541.563727524466,BTC_may,False,Cooldown started after 5 consecutive losses
