"Date (UTC)","Timestamp (UTC)","Price"
"06-02-2025 17:00","1748883606","0.64"
"06-02-2025 18:00","1748887207","0.64"
"06-02-2025 19:00","1748890807","0.635"
"06-02-2025 20:00","1748894406","0.64"
"06-02-2025 21:00","1748898007","0.67"
"06-02-2025 22:00","1748901607","0.665"
"06-02-2025 23:00","1748905207","0.715"
"06-03-2025 00:00","1748908807","0.73"
"06-03-2025 01:00","1748912406","0.755"
"06-03-2025 02:00","1748916006","0.77"
"06-03-2025 03:00","1748919607","0.71"
"06-03-2025 04:00","1748923207","0.71"
"06-03-2025 05:00","1748926807","0.69"
"06-03-2025 06:00","1748930407","0.7"
"06-03-2025 07:00","1748934006","0.7"
"06-03-2025 08:00","1748937605","0.695"
"06-03-2025 09:00","1748941206","0.685"
"06-03-2025 10:00","1748944806","0.685"
"06-03-2025 11:00","1748948406","0.685"
"06-03-2025 12:00","1748952006","0.69"
"06-03-2025 13:00","1748955606","0.685"
"06-03-2025 14:00","1748959206","0.695"
"06-03-2025 15:00","1748962806","0.765"
"06-03-2025 16:00","1748966406","0.75"
"06-03-2025 17:00","1748970006","0.705"
"06-03-2025 18:00","1748973606","0.71"
"06-03-2025 19:00","1748977206","0.705"
"06-03-2025 20:00","1748980806","0.735"
"06-03-2025 21:00","1748984406","0.695"
"06-03-2025 22:00","1748988006","0.665"
"06-03-2025 23:00","1748991605","0.68"
"06-04-2025 00:00","1748995206","0.665"
"06-04-2025 01:00","1748998806","0.665"
"06-04-2025 02:00","1749002407","0.68"
"06-04-2025 03:00","1749006006","0.675"
"06-04-2025 04:00","1749009606","0.685"
"06-04-2025 05:00","1749013206","0.675"
"06-04-2025 06:00","1749016806","0.675"
"06-04-2025 07:00","1749020405","0.67"
"06-04-2025 08:00","1749024006","0.67"
"06-04-2025 09:00","1749027606","0.67"
"06-04-2025 10:00","1749031206","0.695"
"06-04-2025 11:00","1749034806","0.705"
"06-04-2025 12:00","1749038406","0.675"
"06-04-2025 13:00","1749042006","0.655"
"06-04-2025 14:00","1749045606","0.64"
"06-04-2025 15:00","1749049205","0.65"
"06-04-2025 16:00","1749052806","0.67"
"06-04-2025 17:00","1749056405","0.675"
"06-04-2025 18:00","1749060006","0.645"
"06-04-2025 19:00","1749063606","0.65"
"06-04-2025 20:00","1749067206","0.64"
"06-04-2025 21:00","1749070806","0.615"
"06-04-2025 22:00","1749074406","0.625"
"06-04-2025 23:00","1749078006","0.63"
"06-05-2025 00:00","1749081606","0.625"
"06-05-2025 01:00","1749085206","0.625"
"06-05-2025 02:00","1749088806","0.63"
"06-05-2025 03:00","1749092406","0.64"
"06-05-2025 04:00","1749096005","0.645"
"06-05-2025 05:00","1749099606","0.645"
"06-05-2025 06:00","1749103206","0.615"
"06-05-2025 07:00","1749106806","0.6"
"06-05-2025 08:00","1749110406","0.61"
"06-05-2025 09:00","1749114006","0.615"
"06-05-2025 10:00","1749117606","0.63"
"06-05-2025 11:00","1749121206","0.61"
"06-05-2025 12:00","1749124806","0.615"
"06-05-2025 13:00","1749128405","0.68"
"06-05-2025 14:00","1749132006","0.605"
"06-05-2025 15:00","1749135606","0.605"
"06-05-2025 16:00","1749139206","0.605"
"06-05-2025 17:00","1749142806","0.525"
"06-05-2025 18:00","1749146407","0.52"
"06-05-2025 19:00","1749150006","0.525"
"06-05-2025 20:00","1749153606","0.465"
"06-05-2025 21:00","1749157207","0.39"
"06-05-2025 22:00","1749160807","0.415"
"06-05-2025 23:00","1749164406","0.42"
"06-06-2025 00:00","1749168006","0.425"
"06-06-2025 01:00","1749171607","0.445"
"06-06-2025 02:00","1749175206","0.43"
"06-06-2025 03:00","1749178806","0.435"
"06-06-2025 04:00","1749182406","0.45"
"06-06-2025 05:00","1749186007","0.485"
"06-06-2025 06:00","1749189607","0.485"
"06-06-2025 07:00","1749193205","0.505"
"06-06-2025 08:00","1749196806","0.505"
"06-06-2025 09:00","1749200407","0.525"
"06-06-2025 10:00","1749204007","0.535"
"06-06-2025 11:00","1749207606","0.57"
"06-06-2025 12:00","1749211206","0.585"
"06-06-2025 13:00","1749214806","0.58"
"06-06-2025 14:00","1749218406","0.59"
"06-06-2025 15:00","1749222006","0.635"
"06-06-2025 16:00","1749225607","0.645"
"06-06-2025 17:00","1749229207","0.63"
"06-06-2025 18:00","1749232807","0.645"
"06-06-2025 19:00","1749236407","0.615"
"06-06-2025 20:00","1749240007","0.59"
"06-06-2025 21:00","1749243607","0.61"
"06-06-2025 22:00","1749247207","0.61"
"06-06-2025 23:00","1749250806","0.605"
"06-07-2025 00:00","1749254407","0.585"
"06-07-2025 01:00","1749258005","0.6"
"06-07-2025 02:00","1749261606","0.605"
"06-07-2025 03:00","1749265207","0.595"
"06-07-2025 04:00","1749268807","0.615"
"06-07-2025 05:00","1749272406","0.615"
"06-07-2025 06:00","1749276006","0.62"
"06-07-2025 07:00","1749279607","0.645"
"06-07-2025 08:00","1749283207","0.625"
"06-07-2025 09:00","1749286808","0.615"
"06-07-2025 10:00","1749290407","0.615"
"06-07-2025 11:00","1749294007","0.635"
"06-07-2025 12:00","1749297608","0.635"
"06-07-2025 13:00","1749301207","0.66"
"06-07-2025 14:00","1749304807","0.665"
"06-07-2025 15:00","1749308408","0.665"
"06-07-2025 16:00","1749312006","0.67"
"06-07-2025 17:00","1749315607","0.655"
"06-07-2025 18:00","1749319207","0.66"
"06-07-2025 19:00","1749322807","0.67"
"06-07-2025 20:00","1749326408","0.68"
"06-07-2025 21:00","1749330008","0.69"
"06-07-2025 22:00","1749333607","0.685"
"06-07-2025 23:00","1749337207","0.695"
"06-08-2025 00:00","1749340807","0.675"
"06-08-2025 01:00","1749344407","0.665"
"06-08-2025 02:00","1749348007","0.68"
"06-08-2025 03:00","1749351606","0.665"
"06-08-2025 04:00","1749355207","0.665"
"06-08-2025 05:00","1749358807","0.68"
"06-08-2025 06:00","1749362407","0.665"
"06-08-2025 07:00","1749366007","0.67"
"06-08-2025 08:00","1749369606","0.665"
"06-08-2025 09:00","1749373206","0.665"
"06-08-2025 10:00","1749376807","0.645"
"06-08-2025 11:00","1749380407","0.655"
"06-08-2025 12:00","1749384007","0.675"
"06-08-2025 13:00","1749387607","0.685"
"06-08-2025 14:00","1749391207","0.68"
"06-08-2025 15:00","1749394807","0.695"
"06-08-2025 16:00","1749398406","0.7"
"06-08-2025 17:00","1749402007","0.715"
"06-08-2025 18:00","1749405607","0.705"
"06-08-2025 19:00","1749409208","0.725"
"06-08-2025 20:00","1749412806","0.72"
"06-08-2025 21:00","1749416407","0.715"
"06-08-2025 22:00","1749420006","0.725"
"06-08-2025 23:00","1749423607","0.68"
"06-09-2025 00:00","1749427207","0.68"
"06-09-2025 01:00","1749430807","0.68"
"06-09-2025 02:00","1749434406","0.67"
"06-09-2025 03:00","1749438006","0.67"
"06-09-2025 04:00","1749441606","0.68"
"06-09-2025 05:00","1749445207","0.66"
"06-09-2025 06:00","1749448807","0.65"
"06-09-2025 07:00","1749452406","0.665"
"06-09-2025 08:00","1749456007","0.66"
"06-09-2025 09:00","1749459607","0.68"
"06-09-2025 10:00","1749463206","0.73"
"06-09-2025 11:00","1749466807","0.765"
"06-09-2025 12:00","1749470407","0.815"
"06-09-2025 13:00","1749474007","0.81"
"06-09-2025 14:00","1749477606","0.75"
"06-09-2025 15:00","1749481207","0.79"
"06-09-2025 16:00","1749484806","0.795"
"06-09-2025 17:00","1749488407","0.795"
"06-09-2025 18:00","1749492007","0.85"
"06-09-2025 19:00","1749495607","0.86"
"06-09-2025 20:00","1749499206","0.87"
"06-09-2025 21:00","1749502806","0.885"
"06-09-2025 22:00","1749506406","0.9995"
"06-09-2025 23:00","1749510007","0.9995"
