trade_id,strike,entry_time,exit_time,trade_type,entry_poly_prob,exit_poly_prob,divergence_at_entry,divergence_at_exit,units,investment_amount,pnl,exit_reason,capital_after_trade,capital_at_trade_entry_snapshot,market,in_cooldown,cooldown_reason
1,80000.0,2025-05-01 00:00:00+00:00,2025-05-01 01:00:00+00:00,YES,0.175,0.17,-0.0335311885486888,-0.0314383190408561,958.0339585339658,167.655942743444,-14.705821263496347,stop_loss,9985.294178736503,10000.0,BTC_may,False,
2,85000.0,2025-05-01 01:00:00+00:00,2025-05-01 02:00:00+00:00,YES,0.315,0.42,-0.0646575123822035,0.0461670848934393,1024.8004476215874,322.81214100080007,85.00719713021061,take_profit,10070.301375866715,9985.294178736503,BTC_may,False,
3,85000.0,2025-05-01 02:00:00+00:00,2025-05-01 03:00:00+00:00,NO,0.42,0.405,0.0461670848934393,0.027666870006856,400.79005045013554,232.45822926107866,-8.115998521615296,convergence,10062.1853773451,10070.301375866715,BTC_may,False,
4,105000.0,2025-05-01 03:00:00+00:00,2025-05-01 04:00:00+00:00,YES,0.35,0.355,-0.0450332941232591,-0.0434450154677069,647.3333623153411,226.5666768103694,-10.454433801392753,convergence,10051.730943543707,10062.1853773451,BTC_may,False,
5,90000.0,2025-05-01 04:00:00+00:00,2025-05-01 05:00:00+00:00,NO,0.695,0.685,0.0421031780521107,0.0553493468782559,693.7865863080842,211.60490882396573,-5.966564642249608,convergence,10045.764378901458,10051.730943543707,BTC_may,False,
6,85000.0,2025-05-01 05:00:00+00:00,2025-05-01 06:00:00+00:00,NO,0.405,0.375,0.0515485607940919,0.0103611564831165,435.1636099234661,258.9223479044623,-2.8720798254948363,take_profit,10042.892299075964,10045.764378901458,BTC_may,False,
7,100000.0,2025-05-01 06:00:00+00:00,2025-05-01 07:00:00+00:00,NO,0.695,0.675,0.0435196935036417,0.0148957916532235,716.4976963047039,218.53179737293473,0.7881474659351113,take_profit,10043.680446541899,10042.892299075964,BTC_may,False,
8,85000.0,2025-05-01 07:00:00+00:00,2025-05-01 08:00:00+00:00,NO,0.405,0.385,0.0468105034218839,0.0352579004622254,395.0838133707209,235.07486895557895,-6.439866157942731,convergence,10037.240580383956,10043.680446541899,BTC_may,False,Cooldown started after 5 consecutive losses
11,85000.0,2025-05-01 10:00:00+00:00,2025-05-01 11:00:00+00:00,NO,0.38,0.355,0.0513315797449864,0.0271011767777006,414.7538728465358,257.14740116485217,-5.371062653362628,convergence,10013.701112500881,10019.072175154244,BTC_may,False,
12,90000.0,2025-05-01 11:00:00+00:00,2025-05-01 12:00:00+00:00,NO,0.63,0.625,0.0468210699595305,0.0542680225581324,633.58405451653,234.4261001711161,-10.99268334586182,convergence,10002.70842915502,10013.701112500881,BTC_may,False,Cooldown started after 5 consecutive losses
