unix_sec,timestamp,poly_prob,barrier_prob,F,divergence
1751302807.0,2025-06-30 17:00:00+00:00,0.1,0.0657847525449907,2487.63,0.03421524745500931
1751306407.0,2025-06-30 18:00:00+00:00,0.1,0.06606547370881438,2485.82,0.033934526291185624
1751310007.0,2025-06-30 19:00:00+00:00,0.075,0.05804142403779573,2515.71,0.016958575962204264
1751313607.0,2025-06-30 20:00:00+00:00,0.065,0.06104786469284466,2502.96,0.003952135307155345
1751317207.0,2025-06-30 21:00:00+00:00,0.08,0.06488372727498498,2487.72,0.01511627272501502
1751320807.0,2025-06-30 22:00:00+00:00,0.085,0.06392614235025568,2490.44,0.02107385764974433
1751324407.0,2025-06-30 23:00:00+00:00,0.08,0.06506169471600508,2485.47,0.014938305283994924
1751328008.0,2025-07-01 00:00:00+00:00,0.085,0.062712789642971,2493.35,0.022287210357029005
1751331607.0,2025-07-01 01:00:00+00:00,0.085,0.06372118718862557,2488.78,0.021278812811374434
1751335207.0,2025-07-01 02:00:00+00:00,0.075,0.0649312083113137,2483.54,0.010068791688686296
1751338808.0,2025-07-01 03:00:00+00:00,0.075,0.06419551489878547,2485.42,0.010804485101214525
1751342407.0,2025-07-01 04:00:00+00:00,0.08,0.07098352821786941,2460.9,0.009016471782130595
1751346007.0,2025-07-01 05:00:00+00:00,0.08,0.07055917013974854,2461.54,0.009440829860251465
1751349607.0,2025-07-01 06:00:00+00:00,0.08,0.07088547706679241,2459.67,0.009114522933207594
1751353207.0,2025-07-01 07:00:00+00:00,0.08,0.06906309651094789,2465.03,0.010936903489052116
1751356807.0,2025-07-01 08:00:00+00:00,0.07,0.07237072851504663,2453.22,-0.002370728515046619
1751360406.0,2025-07-01 09:00:00+00:00,0.075,0.07102739988420326,2456.86,0.00397260011579674
1751364007.0,2025-07-01 10:00:00+00:00,0.065,0.07106970455541395,2455.94,-0.006069704555413946
1751367607.0,2025-07-01 11:00:00+00:00,0.055,0.07293769348965647,2449.06,-0.017937693489656466
1751371207.0,2025-07-01 12:00:00+00:00,0.065,0.07640476322263573,2437.35,-0.011404763222635728
1751374806.0,2025-07-01 13:00:00+00:00,0.06,0.0742037048504533,2443.47,-0.014203704850453303
1751378407.0,2025-07-01 14:00:00+00:00,0.065,0.08172503254635674,2419.94,-0.01672503254635674
1751382007.0,2025-07-01 15:00:00+00:00,0.085,0.0802365576927708,2423.54,0.004763442307229207
1751385606.0,2025-07-01 16:00:00+00:00,0.075,0.07963022774713677,2424.58,-0.00463022774713677
1751389207.0,2025-07-01 17:00:00+00:00,0.07,0.07682393323664702,2432.26,-0.006823933236647012
1751392807.0,2025-07-01 18:00:00+00:00,0.07,0.08412598034399667,2410.14,-0.01412598034399666
1751396407.0,2025-07-01 19:00:00+00:00,0.08,0.0864864714141954,2402.87,-0.006486471414195394
1751400008.0,2025-07-01 20:00:00+00:00,0.08,0.08186457270322206,2415.08,-0.0018645727032220588
1751403608.0,2025-07-01 21:00:00+00:00,0.075,0.08443115909073307,2407.08,-0.009431159090733068
1751407208.0,2025-07-01 22:00:00+00:00,0.075,0.08649548783421175,2400.66,-0.011495487834211754
1751410808.0,2025-07-01 23:00:00+00:00,0.08,0.08464647186137327,2405.01,-0.004646471861373264
1751414407.0,2025-07-02 00:00:00+00:00,0.08,0.08677601096183937,2398.44,-0.006776010961839371
1751418008.0,2025-07-02 01:00:00+00:00,0.08,0.08188383022633458,2411.3,-0.001883830226334579
1751421607.0,2025-07-02 02:00:00+00:00,0.08,0.07927419900115669,2418.1,0.0007258009988433123
1751425207.0,2025-07-02 03:00:00+00:00,0.07,0.07191821131108225,2430.55,-0.0019182113110822463
1751428808.0,2025-07-02 04:00:00+00:00,0.07,0.06887751462285382,2439.56,0.0011224853771461818
1751432408.0,2025-07-02 05:00:00+00:00,0.07,0.06723464989007413,2444.22,0.0027653501099258737
1751436007.0,2025-07-02 06:00:00+00:00,0.065,0.0648596498854378,2451.51,0.00014035011456220436
1751439607.0,2025-07-02 07:00:00+00:00,0.06,0.06593170662868339,2447.03,-0.005931706628683392
1751443207.0,2025-07-02 08:00:00+00:00,0.065,0.0650782913982961,2449.15,-7.829139829609866e-05
1751446807.0,2025-07-02 09:00:00+00:00,0.06,0.0650018041005164,2448.61,-0.005001804100516399
1751450408.0,2025-07-02 10:00:00+00:00,0.06,0.06337822929133308,2453.45,-0.003378229291333079
1751454007.0,2025-07-02 11:00:00+00:00,0.055,0.06538223437110068,2445.7,-0.010382234371100675
1751457607.0,2025-07-02 12:00:00+00:00,0.065,0.06728376182135437,2438.5,-0.0022837618213543687
1751461207.0,2025-07-02 13:00:00+00:00,0.065,0.06377454648414324,2449.63,0.0012254535158567614
1751464807.0,2025-07-02 14:00:00+00:00,0.065,0.058037300586775434,2469.66,0.006962699413224568
