trade_id,strike,entry_time,exit_time,trade_type,entry_poly_prob,exit_poly_prob,divergence_at_entry,divergence_at_exit,units,investment_amount,pnl,exit_reason,capital_after_trade,capital_at_trade_entry_snapshot,market,in_cooldown,cooldown_reason
1,85000.0,2025-05-01 00:00:00+00:00,2025-05-01 01:00:00+00:00,YES,0.32,0.315,-0.0706906031156905,-0.0646575123822035,1104.5406736826642,353.45301557845255,-26.564203202068086,convergence,9973.435796797932,10000.0,BTC_may,False,
2,85000.0,2025-05-01 02:00:00+00:00,2025-05-01 03:00:00+00:00,NO,0.42,0.405,0.0461670848934393,0.027666870006856,396.93487681899694,230.22222855501826,-8.037931255584738,convergence,9965.397865542347,9973.435796797932,BTC_may,False,
3,90000.0,2025-05-01 04:00:00+00:00,2025-05-01 05:00:00+00:00,NO,0.695,0.685,0.0421031780521107,0.0553493468782559,687.8277388410711,209.78746034652673,-5.91531855403332,convergence,9959.482546988314,9965.397865542347,BTC_may,False,
4,100000.0,2025-05-01 06:00:00+00:00,2025-05-01 07:00:00+00:00,NO,0.695,0.675,0.0435196935036417,0.0148957916532235,710.5469309832791,216.71681394990017,0.7816016240815316,take_profit,9960.264148612396,9959.482546988314,BTC_may,False,
5,85000.0,2025-05-01 09:00:00+00:00,2025-05-01 10:00:00+00:00,NO,0.4,0.38,0.0574244939261318,0.0513315797449864,476.63594008721753,285.9815640523305,-7.912156605447819,convergence,9952.351992006948,9960.264148612396,BTC_may,False,
6,90000.0,2025-05-01 11:00:00+00:00,2025-05-01 12:00:00+00:00,NO,0.63,0.625,0.0468210699595305,0.0542680225581324,629.7023903778785,232.98988443981503,-10.925336473056205,convergence,9941.426655533893,9952.351992006948,BTC_may,False,
7,100000.0,2025-05-01 13:00:00+00:00,2025-05-01 14:00:00+00:00,NO,0.775,0.75,0.0552567965476548,-0.0334838413852095,1220.7364224405972,274.66569504913434,13.122916541236464,take_profit,9954.54957207513,9941.426655533893,BTC_may,False,Cooldown started after 5 consecutive losses
11,90000.0,2025-05-01 22:00:00+00:00,2025-05-01 23:00:00+00:00,NO,0.61,0.61,0.0507707428480252,0.0579028083981262,644.7388493670188,251.44815125313735,-15.086889075188253,convergence,9890.151330732258,9905.238219807447,BTC_may,False,
12,85000.0,2025-05-02 00:00:00+00:00,2025-05-02 01:00:00+00:00,NO,0.33,0.31,0.0421703669638464,0.0198378953703519,311.24724697384556,208.5356554724765,-6.473942737055978,convergence,9883.677387995202,9890.151330732258,BTC_may,False,Cooldown started after 5 consecutive losses
17,90000.0,2025-05-02 10:00:00+00:00,2025-05-02 11:00:00+00:00,NO,0.58,0.575,0.0447755117064742,0.0493218964100642,523.8701681417692,220.0254706195431,-10.660757921685018,convergence,9817.276980095461,9827.937738017146,BTC_may,False,
18,90000.0,2025-05-02 12:00:00+00:00,2025-05-02 13:00:00+00:00,NO,0.565,0.555,0.0508371753089131,0.0195672490049544,573.6581964290457,249.5413154466349,-9.407994421436428,convergence,9807.868985674024,9817.276980095461,BTC_may,False,Cooldown started after 5 consecutive losses
23,90000.0,2025-05-03 12:00:00+00:00,2025-05-03 13:00:00+00:00,NO,0.6,0.59,0.0568586908906108,0.0602052439663419,696.9520785185751,278.78083140743007,-9.966414722815614,convergence,9796.127501289795,9806.09391601261,BTC_may,False,
