unix_sec,timestamp,poly_prob,barrier_prob,F,divergence
1746054006.0,2025-04-30 23:00:00+00:00,0.175,0.2155680600983811,94172.0,-0.0405680600983811
1746057606.0,2025-05-01 00:00:00+00:00,0.175,0.20853118854868888,94405.47,-0.03353118854868889
1746061206.0,2025-05-01 01:00:00+00:00,0.17,0.20143831904085613,94636.51,-0.031438319040856116
1746064805.0,2025-05-01 02:00:00+00:00,0.2,0.19482119041562748,94867.46,0.005178809584372529
1746068405.0,2025-05-01 03:00:00+00:00,0.185,0.1968158048993281,94782.6,-0.011815804899328097
1746072005.0,2025-05-01 04:00:00+00:00,0.185,0.19440013093452724,94860.51,-0.00940013093452724
1746075605.0,2025-05-01 05:00:00+00:00,0.19,0.18647315386470453,95147.96,0.0035268461352954694
1746079206.0,2025-05-01 06:00:00+00:00,0.18,0.19302802521792478,94888.85,-0.013028025217924788
1746082806.0,2025-05-01 07:00:00+00:00,0.19,0.18907445507045703,95025.84,0.0009255449295429707
1746086405.0,2025-05-01 08:00:00+00:00,0.175,0.18395388314927746,95210.16,-0.008953883149277475
1746090005.0,2025-05-01 09:00:00+00:00,0.175,0.18200757816765467,95520.99,-0.007007578167654682
1746093606.0,2025-05-01 10:00:00+00:00,0.17,0.17396218421429346,96169.01,-0.003962184214293452
1746097205.0,2025-05-01 11:00:00+00:00,0.16,0.17340462034092718,96180.01,-0.013404620340927181
1746100805.0,2025-05-01 12:00:00+00:00,0.165,0.17752019104992744,96373.2,-0.012520191049927437
1746104406.0,2025-05-01 13:00:00+00:00,0.155,0.18707691964117215,95809.52,-0.03207691964117215
1746108005.0,2025-05-01 14:00:00+00:00,0.16,0.1637563264980212,96827.99,-0.003756326498021184
1746111605.0,2025-05-01 15:00:00+00:00,0.145,0.16572562217916198,96854.3,-0.02072562217916199
1746115205.0,2025-05-01 16:00:00+00:00,0.15,0.16294742815934848,97007.14,-0.01294742815934849
1746118806.0,2025-05-01 17:00:00+00:00,0.145,0.16738396674123812,96794.17,-0.02238396674123813
1746122406.0,2025-05-01 18:00:00+00:00,0.15,0.16540252722962204,96869.55,-0.015402527229622043
1746126006.0,2025-05-01 19:00:00+00:00,0.15,0.16665676406882027,96523.26,-0.016656764068820273
1746129606.0,2025-05-01 20:00:00+00:00,0.16,0.1712937336703066,96407.9,-0.011293733670306588
1746133206.0,2025-05-01 21:00:00+00:00,0.16,0.16968270690345316,96464.55,-0.009682706903453159
1746136806.0,2025-05-01 22:00:00+00:00,0.155,0.1715219800497468,96372.33,-0.01652198004974681
1746140406.0,2025-05-01 23:00:00+00:00,0.155,0.16850090694472358,96489.91,-0.013500906944723584
1746144006.0,2025-05-02 00:00:00+00:00,0.16,0.16072685963162117,97042.97,-0.0007268596316211684
1746147605.0,2025-05-02 01:00:00+00:00,0.145,0.16198795938280458,96970.4,-0.01698795938280459
1746151206.0,2025-05-02 02:00:00+00:00,0.145,0.15742390029628467,96952.58,-0.012423900296284679
1746154805.0,2025-05-02 03:00:00+00:00,0.145,0.15782013737689413,97102.32,-0.012820137376894136
1746158406.0,2025-05-02 04:00:00+00:00,0.145,0.15869302586567322,96939.86,-0.013693025865673225
1746162005.0,2025-05-02 05:00:00+00:00,0.145,0.16353717727141906,96707.54,-0.01853717727141907
1746165605.0,2025-05-02 06:00:00+00:00,0.145,0.16187536399714902,96715.0,-0.016875363997149034
1746169205.0,2025-05-02 07:00:00+00:00,0.145,0.16989444765639156,96350.0,-0.024894447656391566
1746172805.0,2025-05-02 08:00:00+00:00,0.165,0.16448313990762498,96636.2,0.0005168600923750322
1746176405.0,2025-05-02 09:00:00+00:00,0.165,0.16507600628919797,96596.68,-7.600628919796071e-05
1746180005.0,2025-05-02 10:00:00+00:00,0.165,0.15126644226192634,96888.0,0.013733557738073665
1746183604.0,2025-05-02 11:00:00+00:00,0.165,0.15009490057332286,96928.97,0.014905099426677143
1746187206.0,2025-05-02 12:00:00+00:00,0.15,0.14446186207710726,97182.53,0.005538137922892733
1746190804.0,2025-05-02 13:00:00+00:00,0.14,0.15289548128821542,96772.08,-0.01289548128821541
1746194405.0,2025-05-02 14:00:00+00:00,0.14,0.13461167847367983,97748.4,0.005388321526320183
1746198005.0,2025-05-02 15:00:00+00:00,0.13,0.1450183636731605,97330.19,-0.015018363673160506
1746201606.0,2025-05-02 16:00:00+00:00,0.13,0.14434859033903877,97348.69,-0.014348590339038764
1746205205.0,2025-05-02 17:00:00+00:00,0.13,0.1429583314185041,97402.55,-0.012958331418504082
1746208805.0,2025-05-02 18:00:00+00:00,0.13,0.14744785589075335,97171.0,-0.017447855890753344
1746212406.0,2025-05-02 19:00:00+00:00,0.125,0.15239157504517192,96924.23,-0.027391575045171923
1746216005.0,2025-05-02 20:00:00+00:00,0.135,0.14999602615094387,97022.31,-0.014996026150943864
1746219606.0,2025-05-02 21:00:00+00:00,0.135,0.15610834442290214,96726.08,-0.02110834442290213
1746223206.0,2025-05-02 22:00:00+00:00,0.135,0.15751077207839198,96649.01,-0.022510772078391972
1746226806.0,2025-05-02 23:00:00+00:00,0.135,0.15199931883032256,96887.14,-0.016999318830322546
1746230406.0,2025-05-03 00:00:00+00:00,0.13,0.1557688965664897,96700.45,-0.025768896566489702
1746234006.0,2025-05-03 01:00:00+00:00,0.13,0.14052041859903514,96493.94,-0.01052041859903513
1746237605.0,2025-05-03 02:00:00+00:00,0.13,0.13938307233535457,96533.51,-0.00938307233535457
1746241206.0,2025-05-03 03:00:00+00:00,0.13,0.14332419470185126,96337.5,-0.013324194701851255
1746244806.0,2025-05-03 04:00:00+00:00,0.13,0.13911022327320505,96519.05,-0.009110223273205043
1746248405.0,2025-05-03 05:00:00+00:00,0.13,0.14100622526311832,96417.14,-0.011006225263118313
1746252007.0,2025-05-03 06:00:00+00:00,0.13,0.145832891364634,96183.5,-0.015832891364634005
1746255605.0,2025-05-03 07:00:00+00:00,0.135,0.14246932126906384,96322.68,-0.007469321269063828
1746259206.0,2025-05-03 08:00:00+00:00,0.135,0.14308562595248678,96281.0,-0.008085625952486769
1746262805.0,2025-05-03 09:00:00+00:00,0.135,0.14338178235121846,96254.01,-0.008381782351218448
1746266406.0,2025-05-03 10:00:00+00:00,0.135,0.15112321754631633,95896.5,-0.01612321754631632
1746270005.0,2025-05-03 11:00:00+00:00,0.135,0.14977627244715072,95942.02,-0.014776272447150712
1746273606.0,2025-05-03 12:00:00+00:00,0.135,0.14544579686152714,96120.42,-0.010445796861527135
1746277205.0,2025-05-03 13:00:00+00:00,0.13,0.13328009317664988,96330.0,-0.003280093176649873
1746280805.0,2025-05-03 14:00:00+00:00,0.13,0.13191293906003526,96380.95,-0.001912939060035257
1746284405.0,2025-05-03 15:00:00+00:00,0.13,0.13945822770390898,96418.68,-0.009458227703908972
1746288006.0,2025-05-03 16:00:00+00:00,0.125,0.14358731812388525,96215.41,-0.018587318123885255
1746291606.0,2025-05-03 17:00:00+00:00,0.13,0.14381336459053146,96191.56,-0.013813364590531452
1746295206.0,2025-05-03 18:00:00+00:00,0.135,0.14449969001338805,96146.99,-0.009499690013388046
1746298806.0,2025-05-03 19:00:00+00:00,0.135,0.13965567753836997,96354.34,-0.004655677538369957
1746302406.0,2025-05-03 20:00:00+00:00,0.135,0.13963916174327187,96341.29,-0.0046391617432718635
1746306006.0,2025-05-03 21:00:00+00:00,0.135,0.14097144556037047,96266.17,-0.005971445560370464
1746309605.0,2025-05-03 22:00:00+00:00,0.135,0.14277688043175407,96170.18,-0.007776880431754063
1746313205.0,2025-05-03 23:00:00+00:00,0.135,0.1495383374757348,95856.42,-0.014538337475734797
1746316805.0,2025-05-04 00:00:00+00:00,0.135,0.14858610152166224,95880.95,-0.01358610152166223
1746320406.0,2025-05-04 01:00:00+00:00,0.135,0.14334197502850854,96099.94,-0.00834197502850853
1746324005.0,2025-05-04 02:00:00+00:00,0.135,0.14771036456438216,95892.28,-0.012710364564382154
1746327606.0,2025-05-04 03:00:00+00:00,0.135,0.1513198954215337,95722.23,-0.016319895421533698
1746331205.0,2025-05-04 04:00:00+00:00,0.135,0.15093120517301217,95725.52,-0.015931205173012164
1746334805.0,2025-05-04 05:00:00+00:00,0.135,0.14339402065806897,96042.72,-0.008394020658068962
1746338405.0,2025-05-04 06:00:00+00:00,0.135,0.1461682824099728,95905.74,-0.01116828240997278
1746342005.0,2025-05-04 07:00:00+00:00,0.135,0.14644367524850493,95879.99,-0.011443675248504925
1746345605.0,2025-05-04 08:00:00+00:00,0.135,0.15150447973337572,95647.27,-0.01650447973337571
1746349205.0,2025-05-04 09:00:00+00:00,0.145,0.15502841379274584,95485.01,-0.010028413792745855
1746352805.0,2025-05-04 10:00:00+00:00,0.145,0.15674085639740107,95400.47,-0.011740856397401078
1746356405.0,2025-05-04 11:00:00+00:00,0.145,0.15587325724009832,95423.2,-0.010873257240098327
1746360005.0,2025-05-04 12:00:00+00:00,0.145,0.15461724977897873,95462.24,-0.009617249778978737
1746363605.0,2025-05-04 13:00:00+00:00,0.145,0.15653113820390482,95369.37,-0.011531138203904834
1746367206.0,2025-05-04 14:00:00+00:00,0.15,0.15446167083137216,95611.07,-0.0044616708313721665
1746370805.0,2025-05-04 15:00:00+00:00,0.145,0.15698879569650498,95467.6,-0.011988795696504989
1746374405.0,2025-05-04 16:00:00+00:00,0.145,0.15971937703328082,95341.56,-0.014719377033280828
1746378005.0,2025-05-04 17:00:00+00:00,0.155,0.1577294550959425,95410.08,-0.0027294550959424957
1746381605.0,2025-05-04 18:00:00+00:00,0.145,0.15791368612631335,95389.07,-0.012913686126313356
1746385204.0,2025-05-04 19:00:00+00:00,0.145,0.1529250206719001,95584.07,-0.007925020671900124
1746388805.0,2025-05-04 20:00:00+00:00,0.135,0.14942394229974923,95719.99,-0.01442394229974922
1746392405.0,2025-05-04 21:00:00+00:00,0.135,0.15012694690240197,95675.99,-0.015126946902401961
1746396005.0,2025-05-04 22:00:00+00:00,0.135,0.16584926642336228,95015.82,-0.030849266423362276
1746399605.0,2025-05-04 23:00:00+00:00,0.155,0.18257539120740968,94277.62,-0.027575391207409677
1746403205.0,2025-05-05 00:00:00+00:00,0.18,0.17580768417118464,94724.11,0.004192315828815352
1746406805.0,2025-05-05 01:00:00+00:00,0.17,0.1975090903283343,93929.0,-0.02750909032833429
1746410405.0,2025-05-05 02:00:00+00:00,0.185,0.1807532001906384,94236.67,0.004246799809361601
1746414005.0,2025-05-05 03:00:00+00:00,0.18,0.18443085266915804,94031.47,-0.004430852669158047
