unix_sec,timestamp,poly_prob,barrier_prob,F,divergence
1746054006.0,2025-04-30 23:00:00+00:00,0.39,0.3688341224806279,94172.0,0.0211658775193721
1746057606.0,2025-05-01 00:00:00+00:00,0.39,0.37928258725075037,94405.47,0.010717412749249644
1746061206.0,2025-05-01 01:00:00+00:00,0.4,0.38978978722365293,94636.51,0.010210212776347094
1746064805.0,2025-05-01 02:00:00+00:00,0.355,0.4004615734204218,94867.46,-0.04546157342042184
1746068405.0,2025-05-01 03:00:00+00:00,0.35,0.39503329412325916,94782.6,-0.04503329412325918
1746072005.0,2025-05-01 04:00:00+00:00,0.355,0.39844501546770694,94860.51,-0.04344501546770696
1746075605.0,2025-05-01 05:00:00+00:00,0.37,0.41204646425568076,95147.96,-0.04204646425568076
1746079206.0,2025-05-01 06:00:00+00:00,0.39,0.3991748666959779,94888.85,-0.00917486669597789
1746082806.0,2025-05-01 07:00:00+00:00,0.385,0.40547413576549407,95025.84,-0.02047413576549406
1746086405.0,2025-05-01 08:00:00+00:00,0.385,0.4141531819530538,95210.16,-0.029153181953053775
1746090005.0,2025-05-01 09:00:00+00:00,0.395,0.429245646209367,95520.99,-0.03424564620936699
1746093606.0,2025-05-01 10:00:00+00:00,0.415,0.4716048800413436,96169.01,-0.05660488004134362
1746097205.0,2025-05-01 11:00:00+00:00,0.46,0.4723644174133613,96180.01,-0.012364417413361306
1746100805.0,2025-05-01 12:00:00+00:00,0.48,0.48250383963998666,96373.2,-0.0025038396399866825
1746104406.0,2025-05-01 13:00:00+00:00,0.485,0.45708256099916383,95809.52,0.027917439000836153
1746108005.0,2025-05-01 14:00:00+00:00,0.465,0.5073597538475155,96827.99,-0.0423597538475155
1746111605.0,2025-05-01 15:00:00+00:00,0.495,0.5095905300660484,96854.3,-0.01459053006604838
1746115205.0,2025-05-01 16:00:00+00:00,0.52,0.5153412105949156,97007.14,0.0046587894050844625
1746118806.0,2025-05-01 17:00:00+00:00,0.52,0.5002557409638178,96794.17,0.019744259036182266
1746122406.0,2025-05-01 18:00:00+00:00,0.5,0.5057634246515992,96869.55,-0.0057634246515991805
1746126006.0,2025-05-01 19:00:00+00:00,0.505,0.48711720354881194,96523.26,0.017882796451188065
1746129606.0,2025-05-01 20:00:00+00:00,0.49,0.4807743485432443,96407.9,0.00922565145675569
1746133206.0,2025-05-01 21:00:00+00:00,0.48,0.4823649430974377,96464.55,-0.002364943097437733
1746136806.0,2025-05-01 22:00:00+00:00,0.49,0.47723453004216143,96372.33,0.01276546995783856
1746140406.0,2025-05-01 23:00:00+00:00,0.48,0.48309941222736347,96489.91,-0.003099412227363485
1746144006.0,2025-05-02 00:00:00+00:00,0.48,0.5095104087370345,97042.97,-0.029510408737034477
1746147605.0,2025-05-02 01:00:00+00:00,0.5,0.5099808523078739,96970.4,-0.009980852307873933
1746151206.0,2025-05-02 02:00:00+00:00,0.51,0.5129508479542036,96952.58,-0.002950847954203639
1746154805.0,2025-05-02 03:00:00+00:00,0.515,0.5244214647641459,97102.32,-0.009421464764145848
1746158406.0,2025-05-02 04:00:00+00:00,0.52,0.5247781018469204,96939.86,-0.004778101846920402
1746162005.0,2025-05-02 05:00:00+00:00,0.515,0.5164411008486958,96707.54,-0.0014411008486957533
1746165605.0,2025-05-02 06:00:00+00:00,0.515,0.516538353511593,96715.0,-0.001538353511593038
1746169205.0,2025-05-02 07:00:00+00:00,0.515,0.48564766732716996,96350.0,0.02935233267283005
1746172805.0,2025-05-02 08:00:00+00:00,0.495,0.5067758145064648,96636.2,-0.01177581450646481
1746176405.0,2025-05-02 09:00:00+00:00,0.505,0.5064746385650195,96596.68,-0.0014746385650195037
1746180005.0,2025-05-02 10:00:00+00:00,0.52,0.5213490415463292,96888.0,-0.0013490415463291994
1746183604.0,2025-05-02 11:00:00+00:00,0.53,0.5232106309923281,96928.97,0.006789369007671908
1746187206.0,2025-05-02 12:00:00+00:00,0.53,0.5245002711450232,97182.53,0.005499728854976849
1746190804.0,2025-05-02 13:00:00+00:00,0.535,0.5004448920841305,96772.08,0.034555107915869576
1746194405.0,2025-05-02 14:00:00+00:00,0.515,0.5514770911075335,97748.4,-0.0364770911075335
1746198005.0,2025-05-02 15:00:00+00:00,0.56,0.5227784398804212,97330.19,0.03722156011957889
1746201606.0,2025-05-02 16:00:00+00:00,0.545,0.5181675452380002,97348.69,0.026832454761999802
1746205205.0,2025-05-02 17:00:00+00:00,0.54,0.5204656401356107,97402.55,0.01953435986438934
1746208805.0,2025-05-02 18:00:00+00:00,0.53,0.5069624327481403,97171.0,0.02303756725185968
1746212406.0,2025-05-02 19:00:00+00:00,0.53,0.4947272294495943,96924.23,0.03527277055040573
