unix_sec,timestamp,poly_prob,barrier_prob,F,divergence
1752249608.0,2025-07-11 16:00:00+00:00,0.08,0.0297050715140562,117393.39,0.0502949284859438
1752253209.0,2025-07-11 17:00:00+00:00,0.065,0.03142845329027025,117640.0,0.033571546709729755
1752256808.0,2025-07-11 18:00:00+00:00,0.065,0.031618975547781425,117694.01,0.03338102445221858
1752260408.0,2025-07-11 19:00:00+00:00,0.05,0.033275941185572505,118108.81,0.016724058814427498
1752264009.0,2025-07-11 20:00:00+00:00,0.055,0.029361554878950168,117664.46,0.025638445121049833
1752267608.0,2025-07-11 21:00:00+00:00,0.05,0.02877467270573813,117619.99,0.021225327294261874
1752271208.0,2025-07-11 22:00:00+00:00,0.045,0.02850321471507534,117615.89,0.016496785284924657
1752274808.0,2025-07-11 23:00:00+00:00,0.06,0.02759918996631794,117527.66,0.03240081003368206
1752278409.0,2025-07-12 00:00:00+00:00,0.06,0.026488743038018327,117407.99,0.03351125696198167
1752282008.0,2025-07-12 01:00:00+00:00,0.055,0.028005474620277564,117644.81,0.026994525379722436
1752285608.0,2025-07-12 02:00:00+00:00,0.055,0.027431155726440247,117599.99,0.027568844273559753
1752289208.0,2025-07-12 03:00:00+00:00,0.06,0.031475475658431,117774.42,0.028524524341568998
1752292809.0,2025-07-12 04:00:00+00:00,0.065,0.030182019589735515,117646.44,0.03481798041026449
1752296408.0,2025-07-12 05:00:00+00:00,0.065,0.030272699320126457,117689.68,0.03472730067987355
1752300008.0,2025-07-12 06:00:00+00:00,0.08,0.03129579347820176,117847.66,0.04870420652179824
1752303609.0,2025-07-12 07:00:00+00:00,0.07,0.030099883860794728,117731.99,0.03990011613920528
1752307208.0,2025-07-12 08:00:00+00:00,0.07,0.03144690324453839,117929.65,0.03855309675546162
1752310809.0,2025-07-12 09:00:00+00:00,0.065,0.03311814773098651,118158.78,0.031881852269013494
1752314408.0,2025-07-12 10:00:00+00:00,0.065,0.0321489674243073,118077.32,0.032851032575692704
1752318007.0,2025-07-12 11:00:00+00:00,0.065,0.029695628202878806,117810.0,0.035304371797121196
1752321608.0,2025-07-12 12:00:00+00:00,0.065,0.02752188681374571,117559.97,0.0374781131862543
1752325208.0,2025-07-12 13:00:00+00:00,0.065,0.03141058049130256,117500.0,0.03358941950869744
1752328809.0,2025-07-12 14:00:00+00:00,0.065,0.030259662028292382,117389.47,0.03474033797170762
1752332407.0,2025-07-12 15:00:00+00:00,0.065,0.027795829052228598,117100.01,0.037204170947771405
1752336009.0,2025-07-12 16:00:00+00:00,0.06,0.036174246954974495,117191.08,0.023825753045025502
1752339608.0,2025-07-12 17:00:00+00:00,0.055,0.03949280946231137,117478.4,0.015507190537688627
1752343208.0,2025-07-12 18:00:00+00:00,0.055,0.039418919005570846,117504.0,0.015581080994429154
1752346808.0,2025-07-12 19:00:00+00:00,0.055,0.03954639392388425,117550.96,0.015453606076115747
1752350407.0,2025-07-12 20:00:00+00:00,0.055,0.03450402229739645,117023.36,0.02049597770260355
1752354008.0,2025-07-12 21:00:00+00:00,0.05,0.038299304926400705,117485.22,0.011700695073599297
1752357608.0,2025-07-12 22:00:00+00:00,0.055,0.037075496732749756,117385.37,0.017924503267250244
1752361208.0,2025-07-12 23:00:00+00:00,0.055,0.03708012837912002,117420.0,0.017919871620879983
1752364808.0,2025-07-13 00:00:00+00:00,0.05,0.03584658250599441,117316.1,0.014153417494005595
1752368408.0,2025-07-13 01:00:00+00:00,0.05,0.03767284737447685,117553.37,0.012327152625523155
