trade_id,strike,entry_time,exit_time,trade_type,entry_poly_prob,exit_poly_prob,divergence_at_entry,divergence_at_exit,units,investment_amount,pnl,exit_reason,capital_after_trade,capital_at_trade_entry_snapshot,market,in_cooldown,cooldown_reason
1,80000.0,2025-05-01 00:00:00+00:00,2025-05-01 02:00:00+00:00,YES,0.175,0.2,-0.0335311885486888,0.0051788095843725,718.5254689004743,125.741957057583,9.879725197381532,convergence,10009.879725197381,10000.0,BTC_may,False,
4,110000.0,2025-05-01 00:00:00+00:00,2025-05-01 06:00:00+00:00,YES,0.195,0.22,-0.0331625288504,-0.0173538163585097,602.2148800092773,117.43190160180907,7.55779674411643,convergence,10017.437521941498,10009.879725197381,BTC_may,False,
2,85000.0,2025-05-01 00:00:00+00:00,2025-05-01 06:00:00+00:00,YES,0.32,0.375,-0.0706906031156905,0.0103611564831165,817.6764763266995,261.65647242454384,27.92365166655685,convergence,10045.361173608055,10017.437521941498,BTC_may,False,
3,90000.0,2025-05-01 00:00:00+00:00,2025-05-01 06:00:00+00:00,NO,0.725,0.665,0.0426171722301299,0.0124532214052375,557.9544571945224,153.43747572849367,23.266700865011558,convergence,10068.627874473066,10045.361173608055,BTC_may,False,
5,100000.0,2025-05-01 01:00:00+00:00,2025-05-01 02:00:00+00:00,NO,0.695,0.645,0.0599398454335421,-0.0030419558670371,686.9978970779271,209.5343586087678,20.747336491753344,convergence,10089.37521096482,10068.627874473066,BTC_may,False,
6,105000.0,2025-05-01 02:00:00+00:00,2025-05-01 06:00:00+00:00,YES,0.355,0.39,-0.0454615734204218,-0.0091748666959778,455.35810744060655,161.65212814141532,5.760280059123687,convergence,10095.135491023942,10089.37521096482,BTC_may,False,
7,115000.0,2025-05-01 02:00:00+00:00,2025-05-01 05:00:00+00:00,YES,0.11,0.12,-0.0311854412125422,-0.024645319957045,990.3812612757764,108.9419387403354,3.0701819099549112,convergence,10098.205672933896,10095.135491023942,BTC_may,False,
8,100000.0,2025-05-01 06:00:00+00:00,2025-05-01 07:00:00+00:00,NO,0.695,0.675,0.0435196935036417,0.0148957916532235,540.3329702739579,164.80155593355718,0.5943662673012966,convergence,10098.800039201198,10098.205672933896,BTC_may,False,
9,85000.0,2025-05-01 07:00:00+00:00,2025-05-01 13:00:00+00:00,NO,0.405,0.34,0.0468105034218839,-0.0101899143160394,297.93902129744686,177.27371767198088,8.148632232485141,convergence,10106.948671433684,10098.800039201198,BTC_may,False,Cooldown started after 5 consecutive losses
10,110000.0,2025-05-01 08:00:00+00:00,2025-05-01 16:00:00+00:00,YES,0.215,0.31,-0.0338844982689935,-0.0118257707358749,586.0565172178648,126.00215120184092,46.44497898951582,convergence,10153.393650423199,10106.948671433684,BTC_may,False,
12,105000.0,2025-05-01 09:00:00+00:00,2025-05-01 11:00:00+00:00,YES,0.395,0.46,-0.0342456462093669,-0.0123644174133613,310.134937565684,122.50330033844519,12.203809793209686,convergence,10165.597460216408,10153.393650423199,BTC_may,False,
13,115000.0,2025-05-01 09:00:00+00:00,2025-05-01 17:00:00+00:00,YES,0.115,0.18,-0.0413247016452144,-0.0113781059078709,1268.4442966042534,145.87109410948915,71.22314725432881,convergence,10236.820607470736,10165.597460216408,BTC_may,False,
11,90000.0,2025-05-01 09:00:00+00:00,2025-05-02 13:00:00+00:00,NO,0.675,0.555,0.0654081954249907,0.0195672490049544,738.5912970046426,240.0421715265088,71.56949667974982,convergence,10308.390104150485,10236.820607470736,BTC_may,False,
