trade_id,strike,market,side,entry_time,exit_time,entry_prob,exit_prob,size,pnl,capital,exit_reason,capital_after_trade,capital_at_trade_entry_snapshot,in_cooldown,cooldown_reason
1,2700.0,ETH_june,long,2025-05-31 02:00:00+00:00,2025-05-31 03:00:00+00:00,0.68,0.385,225.51081848042452,-66.52569145172524,9933.474308548275,stop_loss,9933.474308548275,10000.0,False,
2,1800.0,ETH_june,short,2025-05-31 04:00:00+00:00,2025-05-31 06:00:00+00:00,0.495,0.115,500.0,190.0,10123.474308548275,take_profit,10123.474308548275,9933.474308548275,False,
3,2300.0,ETH_june,long,2025-05-31 06:00:00+00:00,2025-06-01 14:00:00+00:00,0.54,0.7,500.0,79.99999999999996,10203.474308548275,convergence,10203.474308548275,10123.474308548275,False,
4,2200.0,ETH_june,long,2025-05-31 08:00:00+00:00,2025-06-03 09:00:00+00:00,0.38,0.39,500.0,5.000000000000004,10352.515638654928,max_hold,10208.474308548275,10203.474308548275,False,
5,2800.0,ETH_june,long,2025-05-31 10:00:00+00:00,2025-06-03 02:00:00+00:00,0.575,0.75,387.4521657152158,67.80412900016279,10271.278437548437,convergence,10276.278437548437,10208.474308548275,False,
6,1800.0,ETH_june,long,2025-05-31 12:00:00+00:00,2025-06-03 13:00:00+00:00,0.11,0.085,481.9863833251339,-12.049659583128344,10340.4659790718,max_hold,10264.228777965309,10276.278437548437,False,
7,2700.0,ETH_june,long,2025-06-01 14:00:00+00:00,2025-06-03 03:00:00+00:00,0.67,0.86,401.2484268762673,76.23720110649076,10347.515638654928,convergence,10340.4659790718,10264.228777965309,False,
8,2300.0,ETH_june,long,2025-06-03 02:00:00+00:00,2025-06-05 21:00:00+00:00,0.47,0.82,500.0,175.0,10465.991007069322,take_profit,10515.4659790718,10340.4659790718,False,
9,2000.0,ETH_june,long,2025-06-03 04:00:00+00:00,2025-06-04 16:00:00+00:00,0.21,0.14,500.0,-34.99999999999999,10305.4659790718,stop_loss,10480.4659790718,10515.4659790718,False,
10,3200.0,ETH_june,long,2025-06-03 09:00:00+00:00,2025-06-05 21:00:00+00:00,0.25,0.11,500.0,-70.0,10395.991007069322,stop_loss,10410.4659790718,10480.4659790718,False,
11,1800.0,ETH_june,long,2025-06-03 13:00:00+00:00,2025-06-04 16:00:00+00:00,0.085,0.05,413.57062864221115,-14.474972002477392,10290.991007069322,stop_loss,10395.991007069322,10410.4659790718,False,
12,2000.0,ETH_june,long,2025-06-04 16:00:00+00:00,2025-06-05 21:00:00+00:00,0.14,0.335,500.0,97.5,10493.491007069322,take_profit,10493.491007069322,10395.991007069322,False,
13,1800.0,ETH_june,long,2025-06-04 18:00:00+00:00,2025-06-05 21:00:00+00:00,0.06,0.145,500.0,42.49999999999999,10535.991007069322,take_profit,10535.991007069322,10493.491007069322,False,
14,3000.0,ETH_june,long,2025-06-05 21:00:00+00:00,2025-06-06 15:00:00+00:00,0.195,0.305,500.0,54.99999999999999,10602.0469026588,take_profit,10590.991007069322,10535.991007069322,False,
15,2300.0,ETH_june,long,2025-06-05 23:00:00+00:00,2025-06-06 02:00:00+00:00,0.755,0.785,368.5298529825649,11.055895589476956,10547.0469026588,convergence,10602.0469026588,10590.991007069322,False,
16,1800.0,ETH_june,long,2025-06-06 01:00:00+00:00,2025-06-06 22:00:00+00:00,0.135,0.09,500.0,-22.500000000000007,10579.5469026588,stop_loss,10579.5469026588,10602.0469026588,False,
17,2000.0,ETH_june,long,2025-06-06 03:00:00+00:00,2025-06-07 19:00:00+00:00,0.29,0.2,500.0,-44.999999999999986,10534.5469026588,stop_loss,10534.5469026588,10579.5469026588,False,
18,2200.0,ETH_june,long,2025-06-06 05:00:00+00:00,2025-06-09 06:00:00+00:00,0.55,0.475,377.80774188034377,-28.335580641025807,10511.779430157805,max_hold,10506.211322017774,10534.5469026588,False,
19,3000.0,ETH_june,long,2025-06-06 15:00:00+00:00,2025-06-09 16:00:00+00:00,0.305,0.27,500.0,-17.49999999999999,10494.279430157805,max_hold,10488.711322017774,10506.211322017774,False,
20,1800.0,ETH_june,long,2025-06-06 22:00:00+00:00,2025-06-09 22:00:00+00:00,0.09,0.055,500.0,-17.499999999999996,10476.779430157805,stop_loss,10471.211322017774,10488.711322017774,False,Cooldown started after 5 consecutive losses
21,2700.0,ETH_june,long,2025-06-07 19:00:00+00:00,2025-06-08 22:00:00+00:00,0.69,0.71,278.4054070015012,5.568108140030029,10540.11501079883,convergence,10476.779430157805,10471.211322017774,False,
22,2800.0,ETH_june,long,2025-06-08 22:00:00+00:00,2025-06-10 02:00:00+00:00,0.53,0.825,430.2684713780552,126.92919905652626,10826.208629214332,take_profit,10603.708629214332,10476.779430157805,False,
23,2700.0,ETH_june,long,2025-06-09 06:00:00+00:00,2025-06-09 23:00:00+00:00,0.59,0.93,500.0,170.00000000000003,10646.779430157805,take_profit,10773.708629214332,10603.708629214332,False,
24,3200.0,ETH_june,long,2025-06-09 16:00:00+00:00,2025-06-10 00:00:00+00:00,0.16,0.265,500.0,52.50000000000001,10699.279430157805,take_profit,10826.208629214332,10773.708629214332,False,
25,2200.0,ETH_june,long,2025-06-09 22:00:00+00:00,2025-06-10 12:00:00+00:00,0.265,0.18,500.0,-42.50000000000001,10783.708629214332,stop_loss,10783.708629214332,10826.208629214332,False,
26,1800.0,ETH_june,long,2025-06-10 00:00:00+00:00,2025-06-10 22:00:00+00:00,0.055,0.038,294.68168363532067,-5.009588621800452,10778.699040592532,stop_loss,10778.699040592532,10783.708629214332,False,
27,2000.0,ETH_june,long,2025-06-10 02:00:00+00:00,2025-06-11 15:00:00+00:00,0.115,0.07,500.0,-22.5,10893.699040592532,stop_loss,10756.199040592532,10778.699040592532,False,
28,3000.0,ETH_june,long,2025-06-10 04:00:00+00:00,2025-06-11 00:00:00+00:00,0.465,0.74,500.0,137.49999999999997,10916.199040592532,take_profit,10893.699040592532,10756.199040592532,False,
29,2300.0,ETH_june,long,2025-06-10 12:00:00+00:00,2025-06-13 01:00:00+00:00,0.275,0.57,500.0,147.49999999999997,10991.199040592532,take_profit,11041.199040592532,10893.699040592532,False,
30,3200.0,ETH_june,long,2025-06-10 22:00:00+00:00,2025-06-12 21:00:00+00:00,0.36,0.195,500.0,-82.49999999999999,10811.199040592532,stop_loss,10958.699040592532,11041.199040592532,False,
31,2200.0,ETH_june,long,2025-06-11 00:00:00+00:00,2025-06-13 01:00:00+00:00,0.19,0.42,500.0,114.99999999999999,11106.199040592532,take_profit,11073.699040592532,10958.699040592532,False,
32,2000.0,ETH_june,long,2025-06-11 15:00:00+00:00,2025-06-12 21:00:00+00:00,0.07,0.135,500.0,32.5,10843.699040592532,take_profit,11106.199040592532,11073.699040592532,False,
33,1800.0,ETH_june,long,2025-06-12 21:00:00+00:00,2025-06-13 02:00:00+00:00,0.058,0.1005,500.0,21.25,11162.449040592532,take_profit,11127.449040592532,11106.199040592532,False,
34,2000.0,ETH_june,long,2025-06-12 23:00:00+00:00,2025-06-13 01:00:00+00:00,0.125,0.195,500.0,35.0,11141.199040592532,take_profit,11162.449040592532,11127.449040592532,False,
35,2200.0,ETH_june,long,2025-06-13 01:00:00+00:00,2025-06-16 02:00:00+00:00,0.42,0.35,500.0,-35.0,11064.830781041728,max_hold,11127.449040592532,11162.449040592532,False,
36,2000.0,ETH_june,long,2025-06-13 03:00:00+00:00,2025-06-13 14:00:00+00:00,0.26,0.175,471.97952412709384,-40.11825955080299,11122.330781041728,stop_loss,11087.330781041728,11127.449040592532,False,
37,3200.0,ETH_june,long,2025-06-13 05:00:00+00:00,2025-06-14 17:00:00+00:00,0.15,0.105,500.0,-22.5,11099.830781041728,stop_loss,11064.830781041728,11087.330781041728,False,
38,1800.0,ETH_june,long,2025-06-13 08:00:00+00:00,2025-06-16 03:00:00+00:00,0.087,0.055,500.0,-15.999999999999996,11048.830781041728,stop_loss,11048.830781041728,11064.830781041728,False,
39,2300.0,ETH_june,long,2025-06-13 14:00:00+00:00,2025-06-16 09:00:00+00:00,0.555,0.385,500.0,-85.00000000000001,10931.330781041728,stop_loss,10963.830781041728,11048.830781041728,False,Cooldown started after 5 consecutive losses
40,2000.0,ETH_june,long,2025-06-14 17:00:00+00:00,2025-06-16 03:00:00+00:00,0.205,0.14,500.0,-32.499999999999986,11016.330781041728,stop_loss,10931.330781041728,10963.830781041728,False,
41,2200.0,ETH_june,long,2025-06-16 02:00:00+00:00,2025-06-16 14:00:00+00:00,0.35,0.24,500.0,-54.99999999999999,10876.330781041728,stop_loss,10876.330781041728,10931.330781041728,False,
42,3200.0,ETH_june,long,2025-06-16 04:00:00+00:00,2025-06-17 16:00:00+00:00,0.15,0.095,500.0,-27.499999999999996,10796.330781041728,stop_loss,10848.830781041728,10876.330781041728,False,
43,3000.0,ETH_june,long,2025-06-16 06:00:00+00:00,2025-06-17 12:00:00+00:00,0.35,0.245,500.0,-52.49999999999999,10823.830781041728,stop_loss,10796.330781041728,10848.830781041728,False,
44,2000.0,ETH_june,long,2025-06-16 09:00:00+00:00,2025-06-17 16:00:00+00:00,0.11,0.18,500.0,34.99999999999999,10831.330781041728,take_profit,10831.330781041728,10796.330781041728,False,
45,2300.0,ETH_june,long,2025-06-16 14:00:00+00:00,2025-06-17 16:00:00+00:00,0.37,0.58,500.0,104.99999999999999,10936.330781041728,take_profit,10936.330781041728,10831.330781041728,False,
46,2200.0,ETH_june,long,2025-06-17 12:00:00+00:00,2025-06-20 10:00:00+00:00,0.315,0.215,500.0,-50.0,10727.330781041728,stop_loss,10886.330781041728,10936.330781041728,False,
47,2300.0,ETH_june,long,2025-06-17 16:00:00+00:00,2025-06-20 08:00:00+00:00,0.58,0.405,500.0,-87.49999999999997,10777.330781041728,stop_loss,10798.830781041728,10886.330781041728,False,
48,1800.0,ETH_june,long,2025-06-17 18:00:00+00:00,2025-06-18 05:00:00+00:00,0.0855,0.0475,500.0,-19.000000000000004,10917.330781041728,stop_loss,10779.830781041728,10798.830781041728,False,
49,2000.0,ETH_june,long,2025-06-17 20:00:00+00:00,2025-06-20 02:00:00+00:00,0.14,0.095,500.0,-22.500000000000007,10864.830781041728,stop_loss,10757.330781041728,10779.830781041728,False,
50,3000.0,ETH_june,long,2025-06-18 05:00:00+00:00,2025-06-19 16:00:00+00:00,0.195,0.135,500.0,-30.0,10887.330781041728,stop_loss,10727.330781041728,10757.330781041728,False,Cooldown started after 5 consecutive losses
51,3200.0,ETH_june,long,2025-06-19 16:00:00+00:00,2025-06-20 18:00:00+00:00,0.055,0.0255,500.0,-14.750000000000002,10712.580781041728,stop_loss,10712.580781041728,10727.330781041728,False,
52,3000.0,ETH_june,long,2025-06-20 02:00:00+00:00,2025-06-20 18:00:00+00:00,0.135,0.07,500.0,-32.5,10680.080781041728,stop_loss,10680.080781041728,10712.580781041728,False,
53,2300.0,ETH_june,long,2025-06-20 08:00:00+00:00,2025-06-20 18:00:00+00:00,0.405,0.67,500.0,132.5,10812.580781041728,take_profit,10812.580781041728,10680.080781041728,False,
54,2000.0,ETH_june,long,2025-06-20 10:00:00+00:00,2025-06-20 18:00:00+00:00,0.075,0.15,500.0,37.5,10850.080781041728,take_profit,10850.080781041728,10812.580781041728,False,
