trade_id,strike,market,side,entry_time,exit_time,entry_prob,exit_prob,size,pnl,capital,exit_reason,capital_after_trade,capital_at_trade_entry_snapshot,in_cooldown,cooldown_reason
1,85000.0,BTC_may,long,2025-05-01 00:00:00+00:00,2025-05-01 06:00:00+00:00,0.32,0.375,382.9074335433236,21.059908844882795,10021.059908844883,convergence,10021.059908844883,10000.0,False,
2,90000.0,BTC_may,short,2025-05-01 02:00:00+00:00,2025-05-01 06:00:00+00:00,0.71,0.665,305.92507943431417,13.766628574544116,10034.826537419427,convergence,10034.826537419427,10021.059908844883,False,
3,100000.0,BTC_may,short,2025-05-01 06:00:00+00:00,2025-05-01 07:00:00+00:00,0.695,0.675,236.5526449382978,4.731052898765934,10039.557590318193,convergence,10039.557590318193,10034.826537419427,False,
4,90000.0,BTC_may,short,2025-05-01 09:00:00+00:00,2025-05-02 13:00:00+00:00,0.675,0.555,355.69589512598975,42.68350741511877,10111.560585884969,convergence,10082.241097733311,10039.557590318193,False,
5,110000.0,BTC_may,long,2025-05-01 11:00:00+00:00,2025-05-01 16:00:00+00:00,0.25,0.31,223.11420668254857,13.386852400952913,10052.944442719145,convergence,10095.627950134263,10082.241097733311,False,
6,85000.0,BTC_may,short,2025-05-02 00:00:00+00:00,2025-05-02 01:00:00+00:00,0.33,0.31,229.63219295067282,4.59264385901346,10057.537086578159,convergence,10100.220593993277,10095.627950134263,False,
7,110000.0,BTC_may,long,2025-05-02 03:00:00+00:00,2025-05-02 06:00:00+00:00,0.29,0.32,226.03200246509974,6.780960073952998,10064.318046652112,convergence,10107.00155406723,10100.220593993277,False,
8,115000.0,BTC_may,long,2025-05-02 08:00:00+00:00,2025-05-02 11:00:00+00:00,0.165,0.185,227.9515908869205,4.559031817738408,10068.87707846985,convergence,10111.560585884969,10107.00155406723,False,
9,100000.0,BTC_may,short,2025-05-02 13:00:00+00:00,2025-05-02 16:00:00+00:00,0.825,0.83,259.5951656213154,-1.297975828106578,10110.262610056861,convergence,10110.262610056861,10111.560585884969,False,
10,90000.0,BTC_may,short,2025-05-02 17:00:00+00:00,2025-05-02 19:00:00+00:00,0.525,0.525,226.8377651096409,-0.0,10110.262610056861,convergence,10110.262610056861,10110.262610056861,False,
11,100000.0,BTC_may,short,2025-05-02 19:00:00+00:00,2025-05-02 20:00:00+00:00,0.825,0.795,238.56227127528086,7.156868138258406,10117.41947819512,convergence,10117.41947819512,10110.262610056861,False,
12,90000.0,BTC_may,short,2025-05-02 23:00:00+00:00,2025-05-03 10:00:00+00:00,0.56,0.585,303.0666306321271,-7.576665765803151,10109.842812429317,convergence,10109.842812429317,10117.41947819512,False,
13,90000.0,BTC_may,short,2025-05-03 12:00:00+00:00,2025-05-04 22:00:00+00:00,0.6,0.63,311.3675648549818,-9.341026945649462,10100.501785483668,convergence,10100.501785483668,10109.842812429317,False,
14,110000.0,BTC_may,long,2025-05-03 19:00:00+00:00,2025-05-04 22:00:00+00:00,0.23,0.215,236.91825318093473,-3.5537737977140242,10096.948011685954,convergence,10096.948011685954,10100.501785483668,False,
15,100000.0,BTC_may,short,2025-05-04 22:00:00+00:00,2025-05-05 00:00:00+00:00,0.69,0.61,221.8942260329201,17.751538082633598,10114.699549768588,convergence,10114.699549768588,10096.948011685954,False,
16,105000.0,BTC_may,long,2025-05-05 00:00:00+00:00,2025-05-05 01:00:00+00:00,0.34,0.365,255.1745946351763,6.379364865879399,10121.078914634467,convergence,10121.078914634467,10114.699549768588,False,
17,90000.0,BTC_may,short,2025-05-05 02:00:00+00:00,2025-05-05 03:00:00+00:00,0.715,0.7,230.9607306914539,3.464410960371812,10124.54332559484,convergence,10124.54332559484,10121.078914634467,False,
18,115000.0,BTC_may,long,2025-05-05 04:00:00+00:00,2025-05-07 00:00:00+00:00,0.08,0.125,247.49169124962162,11.137126106232973,10135.680451701071,take_profit,10135.680451701071,10124.54332559484,False,
19,110000.0,BTC_may,long,2025-05-05 06:00:00+00:00,2025-05-07 02:00:00+00:00,0.18,0.255,245.8915937814792,18.441869533610944,10163.174726365653,convergence,10154.122321234683,10135.680451701071,False,
20,105000.0,BTC_may,long,2025-05-07 00:00:00+00:00,2025-05-07 01:00:00+00:00,0.445,0.475,301.74683769899224,9.052405130969758,10144.73285683204,convergence,10163.174726365653,10154.122321234683,False,
21,100000.0,BTC_may,short,2025-05-07 02:00:00+00:00,2025-05-07 04:00:00+00:00,0.805,0.755,319.34433409899736,15.967216704949882,10179.141943070603,convergence,10179.141943070603,10163.174726365653,False,
22,110000.0,BTC_may,long,2025-05-07 04:00:00+00:00,2025-05-08 09:00:00+00:00,0.215,0.32,286.46060088772634,30.07836309321127,10249.295726163677,take_profit,10209.220306163814,10179.141943070603,False,Cooldown started after 5 consecutive losses
23,90000.0,BTC_may,short,2025-05-07 06:00:00+00:00,2025-05-07 17:00:00+00:00,0.565,0.52,371.8143456300111,16.73164555335047,10195.873588623954,convergence,10225.951951717165,10209.220306163814,False,
24,100000.0,BTC_may,short,2025-05-07 17:00:00+00:00,2025-05-07 18:00:00+00:00,0.765,0.735,301.2728781096747,9.03818634329025,10204.911774967244,convergence,10234.990138060455,10225.951951717165,False,
25,100000.0,BTC_may,short,2025-05-07 19:00:00+00:00,2025-05-07 20:00:00+00:00,0.74,0.715,225.67879596564168,5.641969899141047,10210.553744866385,convergence,10240.632107959596,10234.990138060455,False,
26,105000.0,BTC_may,long,2025-05-07 21:00:00+00:00,2025-05-07 23:00:00+00:00,0.4,0.43,288.7872734693543,8.66361820408062,10219.217363070466,convergence,10249.295726163677,10240.632107959596,False,
27,90000.0,BTC_may,short,2025-05-08 00:00:00+00:00,2025-05-08 11:00:00+00:00,0.49,0.345,427.0464993530789,61.92174240619645,10311.217468569874,convergence,10311.217468569874,10249.295726163677,False,
28,110000.0,BTC_may,long,2025-05-08 09:00:00+00:00,2025-05-08 17:00:00+00:00,0.32,0.395,245.04956505012402,18.378717378759305,10329.596185948632,convergence,10329.596185948632,10311.217468569874,False,
29,115000.0,BTC_may,long,2025-05-08 11:00:00+00:00,2025-05-08 21:00:00+00:00,0.155,0.265,225.5723992377221,24.812963916149435,10354.409149864781,take_profit,10354.409149864781,10329.596185948632,False,Cooldown started after 5 consecutive losses
30,110000.0,BTC_may,long,2025-05-08 18:00:00+00:00,2025-05-09 00:00:00+00:00,0.385,0.51,260.34577820070245,32.54322227508781,10386.95237213987,convergence,10386.95237213987,10354.409149864781,True,Cooldown until 2025-06-20 09:00:00+00:00
31,115000.0,BTC_may,long,2025-05-08 23:00:00+00:00,2025-05-09 08:00:00+00:00,0.26,0.3,313.660167323111,12.546406692924434,10407.882741085406,convergence,10399.498778832794,10386.95237213987,False,
32,105000.0,BTC_may,short,2025-05-09 02:00:00+00:00,2025-05-09 03:00:00+00:00,0.86,0.825,239.54177864606757,8.383962252612372,10395.336334392481,convergence,10407.882741085406,10399.498778832794,False,
33,110000.0,BTC_may,long,2025-05-09 06:00:00+00:00,2025-05-09 09:00:00+00:00,0.485,0.515,259.2345059468557,7.7770351784056775,10415.659776263812,convergence,10415.659776263812,10407.882741085406,False,
34,105000.0,BTC_may,short,2025-05-09 08:00:00+00:00,2025-05-09 09:00:00+00:00,0.905,0.845,344.3190258163164,20.659141548979004,10436.31891781279,convergence,10436.31891781279,10415.659776263812,False,
35,115000.0,BTC_may,long,2025-05-09 10:00:00+00:00,2025-05-09 11:00:00+00:00,0.27,0.275,264.3498898432785,1.3217494492163937,10437.640667262007,convergence,10437.640667262007,10436.31891781279,False,
36,105000.0,BTC_may,long,2025-05-09 13:00:00+00:00,2025-05-09 18:00:00+00:00,0.84,0.86,303.1633408213904,6.063266816427814,10443.703934078434,convergence,10443.703934078434,10437.640667262007,False,
37,90000.0,BTC_may,short,2025-05-09 17:00:00+00:00,2025-05-09 19:00:00+00:00,0.25,0.22,278.2320593798697,8.346961781396091,10452.05089585983,convergence,10452.05089585983,10443.703934078434,False,
38,115000.0,BTC_may,long,2025-05-10 05:00:00+00:00,2025-05-10 08:00:00+00:00,0.255,0.3,285.528079110389,12.8487635599675,10464.899659419796,convergence,10464.899659419796,10452.05089585983,False,
39,115000.0,BTC_may,long,2025-05-10 21:00:00+00:00,2025-05-11 01:00:00+00:00,0.275,0.33,279.20034398485615,15.356018919167086,10480.255678338963,convergence,10480.255678338963,10464.899659419796,False,
40,125000.0,BTC_may,long,2025-05-10 23:00:00+00:00,2025-05-11 01:00:00+00:00,0.0715,0.082,288.50450648708755,3.029297318114422,10483.284975657078,convergence,10483.284975657078,10480.255678338963,False,
41,115000.0,BTC_may,long,2025-05-11 08:00:00+00:00,2025-05-11 13:00:00+00:00,0.29,0.345,277.5831515003451,15.267073332518978,10498.552048989597,convergence,10498.552048989597,10483.284975657078,False,
42,115000.0,BTC_may,long,2025-05-11 18:00:00+00:00,2025-05-11 19:00:00+00:00,0.295,0.325,280.11245202233283,8.403373560669992,10506.955422550267,convergence,10506.955422550267,10498.552048989597,False,
43,105000.0,BTC_may,long,2025-05-12 00:00:00+00:00,2025-05-12 02:00:00+00:00,0.9185,0.9995,273.93988768879154,22.189130902792133,11752.288952271509,end_of_data,10529.14455345306,10506.955422550267,False,
44,115000.0,BTC_may,long,2025-05-12 06:00:00+00:00,2025-05-12 09:00:00+00:00,0.3,0.335,245.08166557542174,8.577858295139768,10515.533280845406,convergence,10537.722411748198,10529.14455345306,False,Cooldown started after 5 consecutive losses
45,110000.0,BTC_may,short,2025-05-12 11:00:00+00:00,2025-05-12 12:00:00+00:00,0.59,0.565,252.65848743832026,6.316462185958012,10521.849743031364,convergence,10544.038873934156,10537.722411748198,False,
46,110000.0,BTC_may,short,2025-05-12 14:00:00+00:00,2025-05-12 16:00:00+00:00,0.565,0.475,500.0,44.999999999999986,10566.849743031364,convergence,10589.038873934156,10544.038873934156,False,
47,110000.0,BTC_may,short,2025-05-12 18:00:00+00:00,2025-05-12 19:00:00+00:00,0.475,0.425,416.7090539019745,20.83545269509872,10587.685195726463,convergence,10609.874326629255,10589.038873934156,False,
48,115000.0,BTC_may,long,2025-05-12 20:00:00+00:00,2025-05-12 21:00:00+00:00,0.185,0.225,360.52680165165697,14.421072066066282,10602.10626779253,convergence,10624.295398695322,10609.874326629255,False,
49,110000.0,BTC_may,short,2025-05-13 00:00:00+00:00,2025-05-13 06:00:00+00:00,0.475,0.425,266.28965993368956,13.314482996684475,10615.420750789213,convergence,10637.609881692006,10624.295398695322,False,
50,110000.0,BTC_may,long,2025-05-13 09:00:00+00:00,2025-05-13 10:00:00+00:00,0.455,0.495,253.79113713004696,10.151645485201874,10625.572396274416,convergence,10647.761527177208,10637.609881692006,False,Cooldown started after 5 consecutive losses
51,115000.0,BTC_may,long,2025-05-13 17:00:00+00:00,2025-05-14 08:00:00+00:00,0.255,0.245,259.32420908475785,-2.593242090847581,10622.979154183568,convergence,10645.16828508636,10647.761527177208,False,
52,115000.0,BTC_may,long,2025-05-14 11:00:00+00:00,2025-05-14 13:00:00+00:00,0.245,0.26,230.30537686619405,3.454580652992914,10626.43373483656,convergence,10648.622865739353,10645.16828508636,False,
53,115000.0,BTC_may,long,2025-05-14 18:00:00+00:00,2025-05-15 01:00:00+00:00,0.205,0.225,265.09339280028115,5.301867856005628,10631.735602692566,convergence,10653.924733595359,10648.622865739353,False,
54,110000.0,BTC_may,long,2025-05-15 11:00:00+00:00,2025-05-15 14:00:00+00:00,0.355,0.355,237.4129128121009,0.0,10631.735602692566,convergence,10653.924733595359,10653.924733595359,False,
55,110000.0,BTC_may,long,2025-05-15 15:00:00+00:00,2025-05-16 03:00:00+00:00,0.345,0.45,463.53471670115636,48.67114525362143,10680.406747946188,convergence,10702.59587884898,10653.924733595359,False,
56,115000.0,BTC_may,long,2025-05-16 09:00:00+00:00,2025-05-16 11:00:00+00:00,0.145,0.17,290.4859813300543,7.262149533251364,10687.66889747944,convergence,10709.858028382232,10702.59587884898,False,
57,110000.0,BTC_may,long,2025-05-16 13:00:00+00:00,2025-05-16 16:00:00+00:00,0.405,0.435,267.9027048142485,8.037081144427448,10695.705978623868,convergence,10717.89510952666,10709.858028382232,False,
58,115000.0,BTC_may,long,2025-05-17 02:00:00+00:00,2025-05-17 09:00:00+00:00,0.125,0.135,279.7363169176435,2.797363169176437,10698.503341793044,convergence,10720.692472695837,10717.89510952666,False,
59,115000.0,BTC_may,long,2025-05-17 11:00:00+00:00,2025-05-18 14:00:00+00:00,0.125,0.195,235.45447336089254,16.481813135262477,10714.985154928307,take_profit,10737.174285831099,10720.692472695837,False,
60,115000.0,BTC_may,long,2025-05-18 14:00:00+00:00,2025-05-18 17:00:00+00:00,0.195,0.255,433.0830690079658,25.984984140477945,10740.970139068784,convergence,10763.159269971577,10737.174285831099,False,
61,110000.0,BTC_may,short,2025-05-18 17:00:00+00:00,2025-05-19 01:00:00+00:00,0.575,0.54,238.01491680025583,8.330522088008935,10749.300661156793,convergence,10771.489792059585,10763.159269971577,False,
62,115000.0,BTC_may,long,2025-05-19 01:00:00+00:00,2025-05-19 03:00:00+00:00,0.215,0.185,241.70816985426637,-7.251245095627991,10742.049416061165,convergence,10764.238546963958,10771.489792059585,False,
63,110000.0,BTC_may,short,2025-05-19 03:00:00+00:00,2025-05-19 04:00:00+00:00,0.475,0.39,405.2028284315221,34.44224041667936,10776.491656477845,convergence,10798.680787380637,10764.238546963958,False,
64,115000.0,BTC_may,long,2025-05-19 07:00:00+00:00,2025-05-19 09:00:00+00:00,0.135,0.155,252.92579622485178,5.0585159244970335,10781.550172402342,convergence,10803.739303305134,10798.680787380637,False,
65,110000.0,BTC_may,long,2025-05-19 13:00:00+00:00,2025-05-19 16:00:00+00:00,0.33,0.505,362.25304749726314,63.394283312021045,10844.944455714363,take_profit,10867.133586617156,10803.739303305134,False,
66,115000.0,BTC_may,long,2025-05-19 16:00:00+00:00,2025-05-19 18:00:00+00:00,0.2,0.215,384.4733861218523,5.767100791827779,10850.71155650619,convergence,10872.900687408983,10867.133586617156,False,
67,110000.0,BTC_may,long,2025-05-19 19:00:00+00:00,2025-05-19 20:00:00+00:00,0.485,0.535,365.8697488694543,18.29348744347273,10869.005043949663,convergence,10891.194174852455,10872.900687408983,False,
68,115000.0,BTC_may,long,2025-05-20 00:00:00+00:00,2025-05-20 06:00:00+00:00,0.22,0.235,247.16245115871848,3.7074367673807735,10872.712480717044,convergence,10894.901611619836,10891.194174852455,False,
69,110000.0,BTC_may,short,2025-05-20 06:00:00+00:00,2025-05-20 08:00:00+00:00,0.615,0.53,330.05155239977785,28.054381953981107,10900.766862671026,convergence,10922.955993573818,10894.901611619836,False,
70,115000.0,BTC_may,long,2025-05-20 11:00:00+00:00,2025-05-20 12:00:00+00:00,0.19,0.195,280.8484378798342,1.4042421893991721,10902.171104860425,convergence,10924.360235763217,10922.955993573818,False,
71,110000.0,BTC_may,short,2025-05-20 13:00:00+00:00,2025-05-20 14:00:00+00:00,0.5,0.47,262.55978002995124,7.876793400898544,10910.047898261324,convergence,10932.237029164116,10924.360235763217,False,
72,115000.0,BTC_may,long,2025-05-20 15:00:00+00:00,2025-05-20 16:00:00+00:00,0.17,0.2,362.3706560278686,10.871119680836058,10920.91901794216,convergence,10943.108148844953,10932.237029164116,False,
73,110000.0,BTC_may,long,2025-05-20 17:00:00+00:00,2025-05-20 20:00:00+00:00,0.51,0.67,500.0,80.00000000000001,11000.91901794216,convergence,11023.108148844953,10943.108148844953,False,
74,115000.0,BTC_may,long,2025-05-20 20:00:00+00:00,2025-05-21 07:00:00+00:00,0.275,0.335,323.8911751303448,19.433470507820687,11020.35248844998,convergence,11042.541619352773,11023.108148844953,False,
75,110000.0,BTC_may,short,2025-05-21 07:00:00+00:00,2025-05-21 08:00:00+00:00,0.725,0.635,321.1383034217605,28.902447307958436,11049.25493575794,convergence,11071.444066660732,11042.541619352773,False,
76,115000.0,BTC_may,long,2025-05-21 09:00:00+00:00,2025-05-21 15:00:00+00:00,0.255,0.4,259.39161101120067,37.6117835966241,11086.866719354563,take_profit,11109.055850257355,11071.444066660732,False,
77,125000.0,BTC_may,long,2025-05-21 15:00:00+00:00,2025-05-21 17:00:00+00:00,0.058,0.087,252.60397362310428,7.3255152350700214,11094.192234589633,take_profit,11116.381365492425,11109.055850257355,False,
78,110000.0,BTC_may,short,2025-05-21 17:00:00+00:00,2025-05-21 21:00:00+00:00,0.895,0.81,500.0,42.499999999999986,11136.692234589633,convergence,11158.881365492425,11116.381365492425,False,
79,125000.0,BTC_may,long,2025-05-21 23:00:00+00:00,2025-05-22 00:00:00+00:00,0.0655,0.096,275.89489543212096,8.414794310679689,11145.107028900313,take_profit,11167.296159803105,11158.881365492425,False,
