unix_sec,timestamp,poly_prob,barrier_prob,F,divergence
1748638808.0,2025-05-30 21:00:00+00:00,0.265,0.4054737257677939,104631.59,-0.14047372576779388
1748642407.0,2025-05-30 22:00:00+00:00,0.265,0.3844200778145301,103966.33,-0.11942007781453007
1748646008.0,2025-05-30 23:00:00+00:00,0.25,0.3848507322941439,103985.48,-0.1348507322941439
1748649607.0,2025-05-31 00:00:00+00:00,0.245,0.38381545624233016,103957.33,-0.13881545624233016
1748653209.0,2025-05-31 01:00:00+00:00,0.245,0.37209633402294484,103476.61,-0.12709633402294485
1748656807.0,2025-05-31 02:00:00+00:00,0.22,0.36329707143599366,103189.83,-0.14329707143599366
1748660407.0,2025-05-31 03:00:00+00:00,0.225,0.37808027688274815,103684.01,-0.15308027688274814
1748664008.0,2025-05-31 04:00:00+00:00,0.245,0.38184005866287324,103812.0,-0.13684005866287324
1748667608.0,2025-05-31 05:00:00+00:00,0.25,0.373330296623945,103538.94,-0.12333029662394501
1748671206.0,2025-05-31 06:00:00+00:00,0.25,0.3830673177975389,103862.52,-0.1330673177975389
1748674807.0,2025-05-31 07:00:00+00:00,0.255,0.3793531771991168,103747.02,-0.12435317719911682
1748678407.0,2025-05-31 08:00:00+00:00,0.255,0.3761684523626136,103648.32,-0.12116845236261359
1748682007.0,2025-05-31 09:00:00+00:00,0.24,0.37264281352518636,103538.01,-0.13264281352518636
1748685607.0,2025-05-31 10:00:00+00:00,0.24,0.3740338148930789,103410.0,-0.13403381489307892
1748689206.0,2025-05-31 11:00:00+00:00,0.23,0.3765328236538946,103498.18,-0.1465328236538946
1748692807.0,2025-05-31 12:00:00+00:00,0.235,0.3927682793906145,104033.96,-0.1577682793906145
1748696408.0,2025-05-31 13:00:00+00:00,0.255,0.3951886053925927,104117.3,-0.1401886053925927
1748700008.0,2025-05-31 14:00:00+00:00,0.265,0.40933725382005937,104573.92,-0.14433725382005935
1748703607.0,2025-05-31 15:00:00+00:00,0.285,0.4080316037848447,104556.08,-0.12303160378484473
1748707207.0,2025-05-31 16:00:00+00:00,0.285,0.40580024563070627,104490.57,-0.1208002456307063
1748710806.0,2025-05-31 17:00:00+00:00,0.28,0.4011857792951613,104349.06,-0.12118577929516128
1748714407.0,2025-05-31 18:00:00+00:00,0.285,0.40538768509229284,104487.81,-0.12038768509229286
1748718007.0,2025-05-31 19:00:00+00:00,0.28,0.4118844495882087,104698.02,-0.13188444958820866
1748721607.0,2025-05-31 20:00:00+00:00,0.285,0.4143928667619665,104781.83,-0.12939286676196654
1748725206.0,2025-05-31 21:00:00+00:00,0.285,0.41683101211439866,104863.16,-0.13183101211439868
1748728806.0,2025-05-31 22:00:00+00:00,0.285,0.40910196114038716,104625.8,-0.12410196114038718
1748732407.0,2025-05-31 23:00:00+00:00,0.285,0.4078630825612861,104591.88,-0.12286308256128614
1748736007.0,2025-06-01 00:00:00+00:00,0.285,0.4031042131608481,104446.49,-0.11810421316084813
1748739607.0,2025-06-01 01:00:00+00:00,0.29,0.3929047845546155,104126.07,-0.10290478455461555
1748743206.0,2025-06-01 02:00:00+00:00,0.275,0.39489141144092293,104195.12,-0.11989141144092291
1748746807.0,2025-06-01 03:00:00+00:00,0.275,0.40055054517443445,104381.03,-0.12555054517443442
1748750407.0,2025-06-01 04:00:00+00:00,0.28,0.4083550675570099,104633.16,-0.12835506755700987
1748754006.0,2025-06-01 05:00:00+00:00,0.265,0.4051283778052991,104536.57,-0.14012837780529908
1748757607.0,2025-06-01 06:00:00+00:00,0.265,0.39622456594292466,104258.93,-0.13122456594292464
1748761207.0,2025-06-01 07:00:00+00:00,0.265,0.3965919887695991,104275.95,-0.1315919887695991
1748764807.0,2025-06-01 08:00:00+00:00,0.24,0.3999007662611626,104386.6,-0.15990076626116262
1748768407.0,2025-06-01 09:00:00+00:00,0.255,0.39457553586004135,103934.34,-0.13957553586004134
1748772006.0,2025-06-01 10:00:00+00:00,0.255,0.3943067673427214,103930.99,-0.1393067673427214
1748775606.0,2025-06-01 11:00:00+00:00,0.25,0.3988167600485475,104082.68,-0.1488167600485475
1748779207.0,2025-06-01 12:00:00+00:00,0.25,0.4035146133765014,103956.26,-0.1535146133765014
1748782806.0,2025-06-01 13:00:00+00:00,0.245,0.41267070692680186,104259.2,-0.16767070692680186
1748786407.0,2025-06-01 14:00:00+00:00,0.255,0.42311132337118007,104599.7,-0.16811132337118007
1748790007.0,2025-06-01 15:00:00+00:00,0.295,0.4218977394485983,104715.1,-0.12689773944859833
1748793607.0,2025-06-01 16:00:00+00:00,0.275,0.4288771947934704,105038.8,-0.1538771947934704
1748797207.0,2025-06-01 17:00:00+00:00,0.265,0.4295979706917795,105066.33,-0.1645979706917795
1748800806.0,2025-06-01 18:00:00+00:00,0.275,0.4260302217062122,104900.01,-0.15103022170621216
1748804406.0,2025-06-01 19:00:00+00:00,0.26,0.4329671417337937,105121.94,-0.17296714173379368
1748808007.0,2025-06-01 20:00:00+00:00,0.27,0.4272635707520722,104948.91,-0.1572635707520722
1748811607.0,2025-06-01 21:00:00+00:00,0.275,0.44475934312972615,105496.54,-0.16975934312972613
1748815206.0,2025-06-01 22:00:00+00:00,0.27,0.44510804755909505,105512.18,-0.17510804755909504
1748818806.0,2025-06-01 23:00:00+00:00,0.26,0.4492178947683394,105642.93,-0.1892178947683394
1748822406.0,2025-06-02 00:00:00+00:00,0.265,0.44202961923458706,105427.48,-0.17702961923458704
1748826007.0,2025-06-02 01:00:00+00:00,0.26,0.4406049121496043,105388.59,-0.18060491214960428
1748829606.0,2025-06-02 02:00:00+00:00,0.255,0.4287800236242908,105026.98,-0.1737800236242908
1748833206.0,2025-06-02 03:00:00+00:00,0.24,0.4223031976523668,104829.27,-0.1823031976523668
1748836806.0,2025-06-02 04:00:00+00:00,0.24,0.42011108575485456,104765.48,-0.18011108575485457
1748840406.0,2025-06-02 05:00:00+00:00,0.225,0.42211725834601865,104833.79,-0.19711725834601865
1748844006.0,2025-06-02 06:00:00+00:00,0.22,0.4159062277950426,105162.38,-0.1959062277950426
1748847606.0,2025-06-02 07:00:00+00:00,0.23,0.423690187278542,105387.67,-0.193690187278542
1748851207.0,2025-06-02 08:00:00+00:00,0.23,0.42008127892000763,105328.43,-0.19008127892000762
1748854807.0,2025-06-02 09:00:00+00:00,0.245,0.39581581819134093,104585.36,-0.15081581819134093
1748858406.0,2025-06-02 10:00:00+00:00,0.23,0.3888240318782764,104370.85,-0.1588240318782764
1748862006.0,2025-06-02 11:00:00+00:00,0.225,0.3784899342839241,104047.64,-0.15348993428392407
1748865607.0,2025-06-02 12:00:00+00:00,0.195,0.38316642868034256,104200.32,-0.18816642868034256
1748869206.0,2025-06-02 13:00:00+00:00,0.185,0.37045393777225344,103800.0,-0.18545393777225344
1748872807.0,2025-06-02 14:00:00+00:00,0.205,0.38201495289038756,104176.62,-0.17701495289038757
1748876405.0,2025-06-02 15:00:00+00:00,0.205,0.39012557038874585,104438.79,-0.18512557038874586
1748880007.0,2025-06-02 16:00:00+00:00,0.2,0.3758795488890062,104286.06,-0.1758795488890062
1748883606.0,2025-06-02 17:00:00+00:00,0.2,0.3823649336265557,104399.89,-0.1823649336265557
1748887207.0,2025-06-02 18:00:00+00:00,0.21,0.3809727542830415,104361.54,-0.1709727542830415
1748890807.0,2025-06-02 19:00:00+00:00,0.215,0.3828402612013406,104425.63,-0.16784026120134063
1748894406.0,2025-06-02 20:00:00+00:00,0.215,0.3972508565458105,104878.62,-0.1822508565458105
1748898007.0,2025-06-02 21:00:00+00:00,0.22,0.39914287212197963,104942.0,-0.17914287212197963
1748901607.0,2025-06-02 22:00:00+00:00,0.2,0.42392028617391675,105695.49,-0.22392028617391674
1748905207.0,2025-06-02 23:00:00+00:00,0.235,0.42476229188090897,105857.99,-0.18976229188090898
1748908807.0,2025-06-03 00:00:00+00:00,0.245,0.4406309654412594,106285.72,-0.1956309654412594
1748912406.0,2025-06-03 01:00:00+00:00,0.265,0.4472535725351169,106481.75,-0.18225357253511687
