unix_sec,timestamp,poly_prob,barrier_prob,F,divergence
1748638808.0,2025-05-30 21:00:00+00:00,0.21,0.3049347380007045,103324.97,-0.09493473800070448
1748642407.0,2025-05-30 22:00:00+00:00,0.2,0.3046367416152753,103324.97,-0.10463674161527531
1748646008.0,2025-05-30 23:00:00+00:00,0.22,0.3043383569316984,103324.97,-0.08433835693169842
1748649607.0,2025-05-31 00:00:00+00:00,0.22,0.30403958318218194,103324.97,-0.08403958318218194
1748653209.0,2025-05-31 01:00:00+00:00,0.22,0.3037404195972135,103324.97,-0.08374041959721348
1748656807.0,2025-05-31 02:00:00+00:00,0.24,0.3034408654055598,103324.97,-0.06344086540555982
1748660407.0,2025-05-31 03:00:00+00:00,0.255,0.3031409198342635,103324.97,-0.048140919834263496
1748664008.0,2025-05-31 04:00:00+00:00,0.245,0.3028405821086414,103324.97,-0.0578405821086414
1748667608.0,2025-05-31 05:00:00+00:00,0.245,0.302539851452283,103324.97,-0.05753985145228302
1748671206.0,2025-05-31 06:00:00+00:00,0.275,0.302238727087048,103324.97,-0.027238727087047998
1748674807.0,2025-05-31 07:00:00+00:00,0.265,0.3019372082330651,103324.97,-0.036937208233065066
1748678407.0,2025-05-31 08:00:00+00:00,0.265,0.3016352941087293,103324.97,-0.03663529410872929
1748682007.0,2025-05-31 09:00:00+00:00,0.26,0.3013329839307012,103324.97,-0.04133298393070117
1748685607.0,2025-05-31 10:00:00+00:00,0.26,0.30103027691390394,103324.97,-0.04103027691390393
1748689206.0,2025-05-31 11:00:00+00:00,0.26,0.3007271722715227,103324.97,-0.04072717227152267
1748692807.0,2025-05-31 12:00:00+00:00,0.23,0.3004236692150023,103324.97,-0.07042366921500229
1748696408.0,2025-05-31 13:00:00+00:00,0.215,0.30011976695404535,103324.97,-0.08511976695404536
1748700008.0,2025-05-31 14:00:00+00:00,0.24,0.2678815726462317,104447.74,-0.0278815726462317
1748703607.0,2025-05-31 15:00:00+00:00,0.23,0.27056633114842593,104612.28,-0.04056633114842592
1748707207.0,2025-05-31 16:00:00+00:00,0.245,0.2702637001747682,104612.28,-0.0252637001747682
1748710806.0,2025-05-31 17:00:00+00:00,0.24,0.26996069641650466,104612.28,-0.029960696416504673
1748714407.0,2025-05-31 18:00:00+00:00,0.245,0.269657319218208,104612.28,-0.024657319218208018
1748718007.0,2025-05-31 19:00:00+00:00,0.245,0.26935356792345083,104612.28,-0.024353567923450836
1748721607.0,2025-05-31 20:00:00+00:00,0.245,0.2690494418748093,104612.28,-0.024049441874809285
1748725206.0,2025-05-31 21:00:00+00:00,0.245,0.268744940413865,104612.28,-0.02374494041386499
1748728806.0,2025-05-31 22:00:00+00:00,0.245,0.2684400628812095,104612.28,-0.023440062881209478
1748732407.0,2025-05-31 23:00:00+00:00,0.255,0.2681348086164466,104612.28,-0.013134808616446614
1748736007.0,2025-06-01 00:00:00+00:00,0.25,0.2678291769581958,104612.28,-0.017829176958195803
1748739607.0,2025-06-01 01:00:00+00:00,0.255,0.27098548684548074,104477.28,-0.015985486845480734
1748743206.0,2025-06-01 02:00:00+00:00,0.255,0.2706786479855452,104477.28,-0.01567864798554519
1748746807.0,2025-06-01 03:00:00+00:00,0.255,0.27037142569411426,104477.28,-0.01537142569411426
1748750407.0,2025-06-01 04:00:00+00:00,0.245,0.27006381928681944,104477.28,-0.025063819286819444
1748754006.0,2025-06-01 05:00:00+00:00,0.245,0.26975582807822707,104477.28,-0.02475582807822707
1748757607.0,2025-06-01 06:00:00+00:00,0.24,0.27182630345267744,104426.45,-0.03182630345267745
1748761207.0,2025-06-01 07:00:00+00:00,0.245,0.2715172676755093,104426.45,-0.026517267675509326
1748764807.0,2025-06-01 08:00:00+00:00,0.245,0.2712078422590273,104426.45,-0.02620784225902728
1748768407.0,2025-06-01 09:00:00+00:00,0.24,0.2708980265001866,104426.45,-0.03089802650018658
1748772006.0,2025-06-01 10:00:00+00:00,0.245,0.27058781969482487,104426.45,-0.025587819694824876
1748775606.0,2025-06-01 11:00:00+00:00,0.245,0.2702772211376647,104426.45,-0.02527722113766473
1748779207.0,2025-06-01 12:00:00+00:00,0.25,0.26996623012231796,104426.45,-0.019966230122317963
1748782806.0,2025-06-01 13:00:00+00:00,0.255,0.27136206010814923,104375.52,-0.016362060108149223
1748786407.0,2025-06-01 14:00:00+00:00,0.245,0.2700430780265216,104440.77,-0.025043078026521615
1748790007.0,2025-06-01 15:00:00+00:00,0.235,0.2697308421209314,104440.77,-0.034730842120931416
1748793607.0,2025-06-01 16:00:00+00:00,0.23,0.26941821009287387,104440.77,-0.03941821009287386
1748797207.0,2025-06-01 17:00:00+00:00,0.205,0.26910518122631666,104440.77,-0.06410518122631667
1748800806.0,2025-06-01 18:00:00+00:00,0.21,0.25868134081474087,104547.93,-0.048681340814740875
1748804406.0,2025-06-01 19:00:00+00:00,0.22,0.24339204725473956,104984.59,-0.023392047254739562
1748808007.0,2025-06-01 20:00:00+00:00,0.215,0.24308203843553405,104984.59,-0.028082038435534057
1748811607.0,2025-06-01 21:00:00+00:00,0.215,0.24277166343850634,104984.59,-0.027771663438506344
