unix_sec,timestamp,poly_prob,barrier_prob,F,divergence
1748638808.0,2025-05-30 21:00:00+00:00,0.265,0.2591462783029288,103838.17,0.0058537216970712125
1748642407.0,2025-05-30 22:00:00+00:00,0.265,0.2588567514055295,103838.17,0.006143248594470518
1748646008.0,2025-05-30 23:00:00+00:00,0.25,0.258566880138566,103838.17,-0.008566880138565991
1748649607.0,2025-05-31 00:00:00+00:00,0.245,0.2582766639329508,103838.17,-0.013276663932950794
1748653209.0,2025-05-31 01:00:00+00:00,0.245,0.250728306773646,103494.92,-0.005728306773645997
1748656807.0,2025-05-31 02:00:00+00:00,0.22,0.2504387675886639,103494.92,-0.0304387675886639
1748660407.0,2025-05-31 03:00:00+00:00,0.225,0.25014889032461873,103494.92,-0.025148890324618728
1748664008.0,2025-05-31 04:00:00+00:00,0.245,0.2498586744468458,103494.92,-0.004858674446845818
1748667608.0,2025-05-31 05:00:00+00:00,0.25,0.2495681194201534,103494.92,0.00043188057984661077
1748671206.0,2025-05-31 06:00:00+00:00,0.25,0.24927722470882877,103494.92,0.0007227752911712348
1748674807.0,2025-05-31 07:00:00+00:00,0.255,0.24898598977664266,103494.92,0.006014010223357347
1748678407.0,2025-05-31 08:00:00+00:00,0.255,0.24869441408685491,103494.92,0.00630558591314509
1748682007.0,2025-05-31 09:00:00+00:00,0.24,0.24840249710221857,103494.92,-0.008402497102218576
1748685607.0,2025-05-31 10:00:00+00:00,0.24,0.2537516910154477,103498.23,-0.013751691015447709
1748689206.0,2025-05-31 11:00:00+00:00,0.23,0.2534583021867225,103498.23,-0.023458302186722485
1748692807.0,2025-05-31 12:00:00+00:00,0.235,0.2531645635135303,103498.23,-0.018164563513530296
1748696408.0,2025-05-31 13:00:00+00:00,0.255,0.25287047442510513,103498.23,0.002129525574894875
1748700008.0,2025-05-31 14:00:00+00:00,0.265,0.2525760343500467,103498.23,0.012423965649953295
1748703607.0,2025-05-31 15:00:00+00:00,0.285,0.2894663883715607,104693.0,-0.0044663883715607144
1748707207.0,2025-05-31 16:00:00+00:00,0.285,0.28916678600823303,104693.0,-0.004166786008233059
1748710806.0,2025-05-31 17:00:00+00:00,0.28,0.2888667902289608,104693.0,-0.008866790228960753
1748714407.0,2025-05-31 18:00:00+00:00,0.285,0.2885664002679731,104693.0,-0.0035664002679731133
1748718007.0,2025-05-31 19:00:00+00:00,0.28,0.2882656153579074,104693.0,-0.008265615357907374
1748721607.0,2025-05-31 20:00:00+00:00,0.285,0.2879644347298087,104693.0,-0.0029644347298087292
1748725206.0,2025-05-31 21:00:00+00:00,0.285,0.28766285761312904,104693.0,-0.002662857613129066
1748728806.0,2025-05-31 22:00:00+00:00,0.285,0.2873608832357275,104693.0,-0.002360883235727529
1748732407.0,2025-05-31 23:00:00+00:00,0.285,0.28705851082386935,104693.0,-0.002058510823869375
1748736007.0,2025-06-01 00:00:00+00:00,0.285,0.286755739602226,104693.0,-0.0017557396022260252
1748739607.0,2025-06-01 01:00:00+00:00,0.29,0.2864525687938743,104693.0,0.003547431206125662
1748743206.0,2025-06-01 02:00:00+00:00,0.275,0.2861489976202973,104693.0,-0.011148997620297252
1748746807.0,2025-06-01 03:00:00+00:00,0.275,0.28584502530138256,104693.0,-0.010845025301382538
1748750407.0,2025-06-01 04:00:00+00:00,0.28,0.2855406510554238,104693.0,-0.005540651055423784
1748754006.0,2025-06-01 05:00:00+00:00,0.265,0.2852358740991189,104693.0,-0.020235874099118867
1748757607.0,2025-06-01 06:00:00+00:00,0.265,0.28493069364757206,104693.0,-0.01993069364757205
1748761207.0,2025-06-01 07:00:00+00:00,0.265,0.2846251089142914,104693.0,-0.019625108914291367
1748764807.0,2025-06-01 08:00:00+00:00,0.24,0.284319119111191,104693.0,-0.04431911911119102
1748768407.0,2025-06-01 09:00:00+00:00,0.255,0.2742798971644985,104102.94,-0.019279897164498516
1748772006.0,2025-06-01 10:00:00+00:00,0.255,0.27397445365740614,104102.94,-0.018974453657406132
1748775606.0,2025-06-01 11:00:00+00:00,0.25,0.273668613372565,104102.94,-0.023668613372564984
1748779207.0,2025-06-01 12:00:00+00:00,0.25,0.2793748742075339,104002.24,-0.029374874207533874
1748782806.0,2025-06-01 13:00:00+00:00,0.245,0.27906804748061276,104002.24,-0.03406804748061276
1748786407.0,2025-06-01 14:00:00+00:00,0.255,0.2787608151840987,104002.24,-0.02376081518409867
1748790007.0,2025-06-01 15:00:00+00:00,0.295,0.29838150101182004,104772.78,-0.003381501011820054
1748793607.0,2025-06-01 16:00:00+00:00,0.275,0.31146935177105745,105270.52,-0.03646935177105742
1748797207.0,2025-06-01 17:00:00+00:00,0.265,0.31115884955676926,105270.52,-0.046158849556769244
1748800806.0,2025-06-01 18:00:00+00:00,0.275,0.2983708749540339,104840.62,-0.023370874954033893
1748804406.0,2025-06-01 19:00:00+00:00,0.26,0.29805985281683023,104840.62,-0.03805985281683022
1748808007.0,2025-06-01 20:00:00+00:00,0.27,0.29774839867285186,104840.62,-0.027748398672851837
1748811607.0,2025-06-01 21:00:00+00:00,0.275,0.29743651162058116,104840.62,-0.022436511620581134
1748815206.0,2025-06-01 22:00:00+00:00,0.27,0.29712419075639357,104840.62,-0.02712419075639355
1748818806.0,2025-06-01 23:00:00+00:00,0.26,0.2968114351745547,104840.62,-0.03681143517455471
1748822406.0,2025-06-02 00:00:00+00:00,0.265,0.29649824396721935,104840.62,-0.03149824396721934
1748826007.0,2025-06-02 01:00:00+00:00,0.26,0.2961846162244282,104840.62,-0.0361846162244282
1748829606.0,2025-06-02 02:00:00+00:00,0.255,0.2958705510341063,104840.62,-0.040870551034106306
1748833206.0,2025-06-02 03:00:00+00:00,0.24,0.29555604748206044,104840.62,-0.055556047482060444
1748836806.0,2025-06-02 04:00:00+00:00,0.24,0.29524110465197806,104840.62,-0.05524110465197807
1748840406.0,2025-06-02 05:00:00+00:00,0.225,0.2949257216254235,104840.62,-0.06992572162542351
1748844006.0,2025-06-02 06:00:00+00:00,0.22,0.2880851769226561,105174.93,-0.06808517692265612
1748847606.0,2025-06-02 07:00:00+00:00,0.23,0.294818404222712,105363.4,-0.06481840422271198
1748851207.0,2025-06-02 08:00:00+00:00,0.23,0.2920974555503201,105340.0,-0.06209745555032006
1748854807.0,2025-06-02 09:00:00+00:00,0.245,0.2917795212446206,105340.0,-0.04677952124462059
1748858406.0,2025-06-02 10:00:00+00:00,0.23,0.2914611437240045,105340.0,-0.06146114372400449
1748862006.0,2025-06-02 11:00:00+00:00,0.225,0.2911423220699302,105340.0,-0.06614232206993018
1748865607.0,2025-06-02 12:00:00+00:00,0.195,0.2524080295283097,104171.81,-0.0574080295283097
1748869206.0,2025-06-02 13:00:00+00:00,0.185,0.25196608360814865,104169.86,-0.06696608360814865
1748872807.0,2025-06-02 14:00:00+00:00,0.205,0.25165081459679284,104169.86,-0.04665081459679285
1748876405.0,2025-06-02 15:00:00+00:00,0.205,0.251335145791881,104169.86,-0.046335145791881
1748880007.0,2025-06-02 16:00:00+00:00,0.2,0.24565619902599026,104299.26,-0.045656199025990246
1748883606.0,2025-06-02 17:00:00+00:00,0.2,0.2521533131242838,104415.94,-0.052153313124283784
1748887207.0,2025-06-02 18:00:00+00:00,0.21,0.2518358711219101,104415.94,-0.04183587112191009
1748890807.0,2025-06-02 19:00:00+00:00,0.215,0.251518024456509,104415.94,-0.03651802445650901
1748894406.0,2025-06-02 20:00:00+00:00,0.215,0.2511997724287046,104415.94,-0.03619977242870462
1748898007.0,2025-06-02 21:00:00+00:00,0.22,0.250881114338364,104415.94,-0.03088111433836402
1748901607.0,2025-06-02 22:00:00+00:00,0.2,0.25056204948460414,104415.94,-0.05056204948460413
1748905207.0,2025-06-02 23:00:00+00:00,0.235,0.2921501532566855,105801.86,-0.05715015325668549
1748908807.0,2025-06-03 00:00:00+00:00,0.245,0.3056147340401725,106143.93,-0.06061473404017248
1748912406.0,2025-06-03 01:00:00+00:00,0.265,0.30528824696079493,106143.93,-0.040288246960794916
1748916006.0,2025-06-03 02:00:00+00:00,0.26,0.3049612815718725,106143.93,-0.04496128157187251
1748919607.0,2025-06-03 03:00:00+00:00,0.245,0.3046338368126591,106143.93,-0.0596338368126591
1748923207.0,2025-06-03 04:00:00+00:00,0.245,0.3043059116197112,106143.93,-0.059305911619711216
1748926807.0,2025-06-03 05:00:00+00:00,0.245,0.303977504926884,106143.93,-0.05897750492688403
1748930407.0,2025-06-03 06:00:00+00:00,0.245,0.30364861566532764,106143.93,-0.05864861566532764
1748934006.0,2025-06-03 07:00:00+00:00,0.245,0.30331924276348254,106143.93,-0.05831924276348255
1748937605.0,2025-06-03 08:00:00+00:00,0.245,0.3029893851470762,106143.93,-0.05798938514707619
1748941206.0,2025-06-03 09:00:00+00:00,0.24,0.2785203633459017,105261.46,-0.0385203633459017
1748944806.0,2025-06-03 10:00:00+00:00,0.235,0.278191467071252,105261.46,-0.04319146707125199
1748948406.0,2025-06-03 11:00:00+00:00,0.225,0.2778621107183681,105261.46,-0.05286211071836808
1748952006.0,2025-06-03 12:00:00+00:00,0.22,0.2775322933536918,105261.46,-0.05753229335369178
