unix_sec,timestamp,poly_prob,barrier_prob,F,divergence
1748638808.0,2025-05-30 21:00:00+00:00,0.475,0.05718336697882376,104631.59,0.4178166330211762
1748642407.0,2025-05-30 22:00:00+00:00,0.025,0.05296490131617285,103966.33,-0.027964901316172845
1748646008.0,2025-05-30 23:00:00+00:00,0.021,0.05299779523664103,103985.48,-0.03199779523664102
1748649607.0,2025-05-31 00:00:00+00:00,0.021,0.04876405693179778,103957.33,-0.027764056931797777
1748653209.0,2025-05-31 01:00:00+00:00,0.0185,0.04598794277276372,103476.61,-0.02748794277276372
1748656807.0,2025-05-31 02:00:00+00:00,0.0215,0.04373878260891999,103189.83,-0.02223878260891999
1748660407.0,2025-05-31 03:00:00+00:00,0.0215,0.047410590115755574,103684.01,-0.025910590115755576
1748664008.0,2025-05-31 04:00:00+00:00,0.0215,0.051463661372020617,103812.0,-0.029963661372020618
1748667608.0,2025-05-31 05:00:00+00:00,0.0165,0.04953698176369375,103538.94,-0.03303698176369375
1748671206.0,2025-05-31 06:00:00+00:00,0.0145,0.05134358237795622,103862.52,-0.03684358237795622
1748674807.0,2025-05-31 07:00:00+00:00,0.021,0.05058306539862651,103747.02,-0.02958306539862651
1748678407.0,2025-05-31 08:00:00+00:00,0.012,0.049927954825588684,103648.32,-0.03792795482558868
1748682007.0,2025-05-31 09:00:00+00:00,0.012,0.04921240216985897,103538.01,-0.037212402169858966
1748685607.0,2025-05-31 10:00:00+00:00,0.013,0.04840404892951444,103410.0,-0.035404048929514445
1748689206.0,2025-05-31 11:00:00+00:00,0.013,0.05054371924256494,103498.18,-0.037543719242564944
1748692807.0,2025-05-31 12:00:00+00:00,0.017,0.053651351812986386,104033.96,-0.036651351812986385
1748696408.0,2025-05-31 13:00:00+00:00,0.0205,0.05736172631208189,104117.3,-0.036861726312081886
1748700008.0,2025-05-31 14:00:00+00:00,0.02,0.06022509888289901,104573.92,-0.040225098882899005
1748703607.0,2025-05-31 15:00:00+00:00,0.0255,0.060017600518785755,104556.08,-0.03451760051878576
1748707207.0,2025-05-31 16:00:00+00:00,0.0275,0.05949867189905686,104490.57,-0.03199867189905686
1748710806.0,2025-05-31 17:00:00+00:00,0.027,0.058491294926240577,104349.06,-0.03149129492624057
1748714407.0,2025-05-31 18:00:00+00:00,0.026,0.06066549585611304,104487.81,-0.034665495856113046
1748718007.0,2025-05-31 19:00:00+00:00,0.0265,0.06220438740361042,104698.02,-0.03570438740361043
1748721607.0,2025-05-31 20:00:00+00:00,0.026,0.06267713797686103,104781.83,-0.036677137976861035
1748725206.0,2025-05-31 21:00:00+00:00,0.025,0.06313586832324472,104863.16,-0.03813586832324472
1748728806.0,2025-05-31 22:00:00+00:00,0.0255,0.06324389281644816,104625.8,-0.03774389281644816
1748732407.0,2025-05-31 23:00:00+00:00,0.0255,0.06292110975371257,104591.88,-0.03742110975371257
1748736007.0,2025-06-01 00:00:00+00:00,0.0235,0.061852240165237216,104446.49,-0.038352240165237216
1748739607.0,2025-06-01 01:00:00+00:00,0.0235,0.05965125548509208,104126.07,-0.03615125548509208
1748743206.0,2025-06-01 02:00:00+00:00,0.0235,0.06001027598319011,104195.12,-0.03651027598319011
1748746807.0,2025-06-01 03:00:00+00:00,0.0235,0.06114100698519219,104381.03,-0.03764100698519219
1748750407.0,2025-06-01 04:00:00+00:00,0.0235,0.06273383831753619,104633.16,-0.03923383831753619
1748754006.0,2025-06-01 05:00:00+00:00,0.0175,0.06199165465012129,104536.57,-0.04449165465012129
1748757607.0,2025-06-01 06:00:00+00:00,0.0175,0.06006325315515012,104258.93,-0.04256325315515012
1748761207.0,2025-06-01 07:00:00+00:00,0.02,0.06008337478495465,104275.95,-0.04008337478495465
1748764807.0,2025-06-01 08:00:00+00:00,0.019,0.060718518667497924,104386.6,-0.04171851866749793
1748768407.0,2025-06-01 09:00:00+00:00,0.019,0.0577013530566637,103934.34,-0.038701353056663695
1748772006.0,2025-06-01 10:00:00+00:00,0.0115,0.05759088789058994,103930.99,-0.046090887890589946
1748775606.0,2025-06-01 11:00:00+00:00,0.0135,0.05846879324009009,104082.68,-0.044968793240090094
1748779207.0,2025-06-01 12:00:00+00:00,0.0145,0.057572643214876346,103956.26,-0.04307264321487635
1748782806.0,2025-06-01 13:00:00+00:00,0.0145,0.05676417307406839,104259.2,-0.04226417307406839
1748786407.0,2025-06-01 14:00:00+00:00,0.0145,0.05885755884560537,104599.7,-0.04435755884560537
1748790007.0,2025-06-01 15:00:00+00:00,0.0155,0.059519803649232886,104715.1,-0.044019803649232886
1748793607.0,2025-06-01 16:00:00+00:00,0.0155,0.05636449022177584,105038.8,-0.04086449022177584
1748797207.0,2025-06-01 17:00:00+00:00,0.0195,0.056451607730611454,105066.33,-0.03695160773061146
1748800806.0,2025-06-01 18:00:00+00:00,0.0175,0.05530768882325732,104900.01,-0.037807688823257316
1748804406.0,2025-06-01 19:00:00+00:00,0.0175,0.05662965733869237,105121.94,-0.03912965733869237
1748808007.0,2025-06-01 20:00:00+00:00,0.019,0.055440014546198846,104948.91,-0.03644001454619884
1748811607.0,2025-06-01 21:00:00+00:00,0.018,0.05888776361065094,105496.54,-0.04088776361065094
1748815206.0,2025-06-01 22:00:00+00:00,0.0185,0.05889966685856739,105512.18,-0.040399666858567385
1748818806.0,2025-06-01 23:00:00+00:00,0.018,0.05941320382673258,105642.93,-0.04141320382673258
1748822406.0,2025-06-02 00:00:00+00:00,0.019,0.05790045745402075,105427.48,-0.03890045745402075
1748826007.0,2025-06-02 01:00:00+00:00,0.0185,0.05755626022510042,105388.59,-0.03905626022510042
1748829606.0,2025-06-02 02:00:00+00:00,0.0185,0.05135378283643311,105026.98,-0.032853782836433115
1748833206.0,2025-06-02 03:00:00+00:00,0.017,0.05008722219209395,104829.27,-0.03308722219209395
1748836806.0,2025-06-02 04:00:00+00:00,0.018,0.04962726829314687,104765.48,-0.03162726829314687
1748840406.0,2025-06-02 05:00:00+00:00,0.018,0.049947007037392875,104833.79,-0.03194700703739288
1748844006.0,2025-06-02 06:00:00+00:00,0.018,0.05183419596981596,105162.38,-0.03383419596981596
1748847606.0,2025-06-02 07:00:00+00:00,0.0175,0.05205170826422739,105387.67,-0.03455170826422739
1748851207.0,2025-06-02 08:00:00+00:00,0.0175,0.05160432445371617,105328.43,-0.03410432445371617
1748854807.0,2025-06-02 09:00:00+00:00,0.0165,0.044353751028943025,104585.36,-0.027853751028943025
1748858406.0,2025-06-02 10:00:00+00:00,0.0135,0.04408580886936074,104370.85,-0.030585808869360742
1748862006.0,2025-06-02 11:00:00+00:00,0.0115,0.042281730553572296,104047.64,-0.030781730553572296
1748865607.0,2025-06-02 12:00:00+00:00,0.0115,0.043014015195635275,104200.32,-0.03151401519563528
1748869206.0,2025-06-02 13:00:00+00:00,0.0115,0.040846313347167096,103800.0,-0.029346313347167096
1748872807.0,2025-06-02 14:00:00+00:00,0.0115,0.042734949538825895,104176.62,-0.031234949538825895
1748876405.0,2025-06-02 15:00:00+00:00,0.014,0.044246200979545555,104438.79,-0.030246200979545557
1748880007.0,2025-06-02 16:00:00+00:00,0.014,0.04588532998953364,104286.06,-0.03188532998953364
1748883606.0,2025-06-02 17:00:00+00:00,0.014,0.04644088479004725,104399.89,-0.03244088479004725
1748887207.0,2025-06-02 18:00:00+00:00,0.0135,0.046145665726636545,104361.54,-0.03264566572663655
1748890807.0,2025-06-02 19:00:00+00:00,0.015,0.04642402696964723,104425.63,-0.03142402696964723
1748894406.0,2025-06-02 20:00:00+00:00,0.0135,0.04893732936523343,104878.62,-0.03543732936523343
1748898007.0,2025-06-02 21:00:00+00:00,0.014,0.049225098011080104,104942.0,-0.035225098011080105
1748901607.0,2025-06-02 22:00:00+00:00,0.0145,0.053716686314906906,105695.49,-0.03921668631490691
1748905207.0,2025-06-02 23:00:00+00:00,0.0155,0.054654985644727,105857.99,-0.039154985644727
1748908807.0,2025-06-03 00:00:00+00:00,0.0155,0.0573366711670944,106285.72,-0.0418366711670944
1748912406.0,2025-06-03 01:00:00+00:00,0.015,0.05854826859363346,106481.75,-0.04354826859363346
1748916006.0,2025-06-03 02:00:00+00:00,0.016,0.04603646215782259,105612.46,-0.030036462157822588
1748919607.0,2025-06-03 03:00:00+00:00,0.016,0.04521678042695715,105482.02,-0.029216780426957148
1748923207.0,2025-06-03 04:00:00+00:00,0.0145,0.047804697846773006,105166.92,-0.03330469784677301
1748926807.0,2025-06-03 05:00:00+00:00,0.015,0.04939387831314439,105452.08,-0.03439387831314439
1748930407.0,2025-06-03 06:00:00+00:00,0.014,0.049176395206775816,105429.67,-0.03517639520677582
1748934006.0,2025-06-03 07:00:00+00:00,0.014,0.04757827492313324,105170.75,-0.03357827492313324
1748937605.0,2025-06-03 08:00:00+00:00,0.014,0.047059514102934914,105094.93,-0.033059514102934916
1748941206.0,2025-06-03 09:00:00+00:00,0.014,0.048284306088821075,105198.11,-0.034284306088821076
1748944806.0,2025-06-03 10:00:00+00:00,0.0135,0.047967817657344744,105280.99,-0.034467817657344746
1748948406.0,2025-06-03 11:00:00+00:00,0.013,0.04503082867753919,105287.24,-0.032030828677539196
1748952006.0,2025-06-03 12:00:00+00:00,0.0125,0.045066212138395276,105307.94,-0.03256621213839528
1748955606.0,2025-06-03 13:00:00+00:00,0.0125,0.04689472253260839,105421.55,-0.03439472253260839
1748959206.0,2025-06-03 14:00:00+00:00,0.0125,0.05310242658042684,106550.01,-0.04060242658042684
1748962806.0,2025-06-03 15:00:00+00:00,0.0125,0.05453837125530736,106610.66,-0.042038371255307364
1748966406.0,2025-06-03 16:00:00+00:00,0.0135,0.049520283301246054,105817.63,-0.036020283301246056
1748970006.0,2025-06-03 17:00:00+00:00,0.015,0.05019523755556571,105943.98,-0.03519523755556571
1748973606.0,2025-06-03 18:00:00+00:00,0.015,0.050528562420645046,106013.15,-0.035528562420645046
1748977206.0,2025-06-03 19:00:00+00:00,0.015,0.05406415513402443,106238.81,-0.039064155134024434
1748980806.0,2025-06-03 20:00:00+00:00,0.015,0.050862937833702805,105738.69,-0.035862937833702806
1748984406.0,2025-06-03 21:00:00+00:00,0.0145,0.04856163981714291,105367.93,-0.034061639817142914
1748988006.0,2025-06-03 22:00:00+00:00,0.014,0.05071919615649896,105743.74,-0.03671919615649896
1748991605.0,2025-06-03 23:00:00+00:00,0.0145,0.04844449191040105,105376.89,-0.03394449191040105
1748995206.0,2025-06-04 00:00:00+00:00,0.014,0.04894390912926632,105476.2,-0.03494390912926632
1748998806.0,2025-06-04 01:00:00+00:00,0.014,0.04955117393153184,105592.9,-0.03555117393153184
1749002407.0,2025-06-04 02:00:00+00:00,0.0145,0.04755150664270932,105476.22,-0.03305150664270932
1749006006.0,2025-06-04 03:00:00+00:00,0.014,0.04771756329845947,105519.27,-0.03371756329845947
1749009606.0,2025-06-04 04:00:00+00:00,0.014,0.04698382162829578,105407.05,-0.03298382162829578
1749013206.0,2025-06-04 05:00:00+00:00,0.0135,0.04659671386019905,105354.14,-0.03309671386019905
1749016806.0,2025-06-04 06:00:00+00:00,0.0135,0.048245640543176954,105301.02,-0.034745640543176956
1749020405.0,2025-06-04 07:00:00+00:00,0.0135,0.04827572313108955,105320.75,-0.03477572313108955
1749024006.0,2025-06-04 08:00:00+00:00,0.014,0.04886649048343501,105435.93,-0.034866490483435014
1749027606.0,2025-06-04 09:00:00+00:00,0.0135,0.051117149439070635,105825.31,-0.037617149439070637
1749031206.0,2025-06-04 10:00:00+00:00,0.0135,0.05430518528325229,105705.13,-0.04080518528325229
1749034806.0,2025-06-04 11:00:00+00:00,0.015,0.05044164766330171,105084.36,-0.03544164766330171
1749038406.0,2025-06-04 12:00:00+00:00,0.0145,0.05136452796742172,105039.19,-0.03686452796742172
1749042006.0,2025-06-04 13:00:00+00:00,0.0135,0.04811996859836544,104761.17,-0.03461996859836544
1749045606.0,2025-06-04 14:00:00+00:00,0.0135,0.04916460252475299,105033.3,-0.035664602524752995
1749049205.0,2025-06-04 15:00:00+00:00,0.0135,0.05065309516104603,105298.27,-0.037153095161046035
1749052806.0,2025-06-04 16:00:00+00:00,0.0135,0.051457951268104436,105445.89,-0.03795795126810444
1749056405.0,2025-06-04 17:00:00+00:00,0.0135,0.049009262800688166,105051.1,-0.03550926280068817
1749060006.0,2025-06-04 18:00:00+00:00,0.0125,0.048341509482334774,104951.54,-0.03584150948233478
1749063606.0,2025-06-04 19:00:00+00:00,0.0175,0.04803524170034759,104913.52,-0.03053524170034759
1749067206.0,2025-06-04 20:00:00+00:00,0.0145,0.04621973979197324,104609.87,-0.03171973979197324
