unix_sec,timestamp,poly_prob,barrier_prob,F,divergence
1748653209.0,2025-05-31 01:00:00+00:00,0.5,0.23020778711668255,2493.07,0.26979221288331745
1748656807.0,2025-05-31 02:00:00+00:00,0.495,0.23160545446209685,2490.22,0.26339454553790315
1748660407.0,2025-05-31 03:00:00+00:00,0.495,0.2187056291084451,2513.98,0.2762943708915549
1748664008.0,2025-05-31 04:00:00+00:00,0.495,0.21413375126284334,2522.5,0.28086624873715665
1748667608.0,2025-05-31 05:00:00+00:00,0.495,0.21926313835033567,2512.29,0.2757368616496643
1748671206.0,2025-05-31 06:00:00+00:00,0.115,0.21421883427904354,2521.7,-0.09921883427904353
1748674807.0,2025-05-31 07:00:00+00:00,0.115,0.21435902585293076,2521.11,-0.09935902585293076
1748678407.0,2025-05-31 08:00:00+00:00,0.12,0.21246555451584162,2524.49,-0.09246555451584162
1748682007.0,2025-05-31 09:00:00+00:00,0.13,0.21293602577361587,2523.25,-0.08293602577361586
1748685607.0,2025-05-31 10:00:00+00:00,0.13,0.21433252790633048,2520.21,-0.08433252790633047
1748689206.0,2025-05-31 11:00:00+00:00,0.115,0.2144781322529734,2519.61,-0.0994781322529734
1748692807.0,2025-05-31 12:00:00+00:00,0.11,0.205221535341507,2537.61,-0.095221535341507
1748696408.0,2025-05-31 13:00:00+00:00,0.1,0.20734392931597487,2533.02,-0.10734392931597486
1748700008.0,2025-05-31 14:00:00+00:00,0.12,0.20248974385575497,2542.5,-0.08248974385575497
1748703607.0,2025-05-31 15:00:00+00:00,0.125,0.2053848615193828,2536.3,-0.08038486151938279
1748707207.0,2025-05-31 16:00:00+00:00,0.115,0.20310345984228545,2540.59,-0.08810345984228544
1748710806.0,2025-05-31 17:00:00+00:00,0.115,0.20952494078865866,2527.39,-0.09452494078865865
1748714407.0,2025-05-31 18:00:00+00:00,0.15,0.2032024311377679,2539.73,-0.0532024311377679
1748718007.0,2025-05-31 19:00:00+00:00,0.15,0.2041901034628617,2537.4,-0.05419010346286171
1748721607.0,2025-05-31 20:00:00+00:00,0.145,0.20167041572246147,2542.19,-0.05667041572246148
1748725206.0,2025-05-31 21:00:00+00:00,0.14,0.20100962199844957,2543.21,-0.06100962199844956
1748728806.0,2025-05-31 22:00:00+00:00,0.145,0.20700980086226115,2530.76,-0.062009800862261155
1748732407.0,2025-05-31 23:00:00+00:00,0.145,0.2082049552067199,2528.06,-0.0632049552067199
1748736007.0,2025-06-01 00:00:00+00:00,0.145,0.20920464691575213,2525.76,-0.06420464691575214
1748739607.0,2025-06-01 01:00:00+00:00,0.15,0.2185991560767835,2507.29,-0.06859915607678352
1748743206.0,2025-06-01 02:00:00+00:00,0.16,0.21854936784448295,2507.07,-0.05854936784448295
1748746807.0,2025-06-01 03:00:00+00:00,0.155,0.21511519412111088,2513.3,-0.06011519412111088
1748750407.0,2025-06-01 04:00:00+00:00,0.15,0.21035865137690382,2522.2,-0.06035865137690383
1748754006.0,2025-06-01 05:00:00+00:00,0.15,0.21204986878135057,2518.58,-0.062049868781350576
1748757607.0,2025-06-01 06:00:00+00:00,0.15,0.21493062972294336,2512.7,-0.06493062972294336
1748761207.0,2025-06-01 07:00:00+00:00,0.145,0.216701378782791,2509.0,-0.07170137878279101
1748764807.0,2025-06-01 08:00:00+00:00,0.14,0.218190685567193,2505.86,-0.078190685567193
1748768407.0,2025-06-01 09:00:00+00:00,0.125,0.22532715655717872,2492.26,-0.10032715655717872
1748772006.0,2025-06-01 10:00:00+00:00,0.14,0.2244299048063037,2493.6,-0.08442990480630369
1748775606.0,2025-06-01 11:00:00+00:00,0.145,0.22223288148330622,2497.35,-0.07723288148330623
